step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
14500	-853.959802658474359	-852.506045746040172	-1.453756912434182	0.000117969903363	0.000039214673070	0.332412521776130	0.516772001615242	4	7	9	12	13	21	18	18	16	12	29	27	25	24	27	31	30	31	26	31	36	30	21	33	36	40	35	37	42	34	37	31	32	38	33	38	31	43	38	44	40	42	46	43	58	45	48	48	44	50	49	52	53	50	47	58	51	61	52	55	53	60	63	60	59	56	58	58	58	65	65	66	70	81	65	72	70	69	61	71	67	65	76	64	69	67	75	70	70	82	76	81	86	0	0	2	2	3	9	5	4	3	3	7	0	10	23	10	14	14	15	6	6	23	7	2	14	15	18	37	23	39	22	18	3	15	6	14	6	15	25	8	36	18	33	15	37	52	27	44	37	21	41	46	36	40	9	42	20	28	52	6	34	35	29	26	68	21	42	57	61	42	29	45	28	64	81	54	63	82	75	55	56	45	65	78	60	81	64	82	82	28	87	75	88	87	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	1	2	2	2	1	2	2	1	1	2	1	2	1	2	2	3	1	2	1	1	3	2	2	1	2	2	2	2	1	4	2	2	2	1	2	4	1	4	1	1	6	3	3	2	3	1	3	3	1	2	1	4	1	6	2	3	2	2	1	2	3	1	2	2	2	2	1	2	1	1	5	1	2	3	3
15000	-778.928415958892288	-777.514886909777260	-1.413529049115064	0.000082303891720	0.000031252926000	0.379725980714039	0.519451002260568	-4	3	10	5	12	21	16	20	26	12	32	26	24	19	31	31	29	32	31	34	36	30	31	37	36	42	36	36	45	40	36	38	36	39	33	41	33	38	41	46	45	42	45	44	55	43	53	48	49	53	52	52	53	52	52	56	54	63	47	58	52	59	59	67	59	59	60	63	66	66	56	62	65	73	62	73	70	69	68	73	70	67	75	69	70	77	74	75	68	84	75	73	82	0	0	4	2	4	2	5	4	8	2	7	0	6	2	13	13	14	13	9	13	17	7	13	4	18	18	37	23	19	22	8	8	14	14	14	32	13	18	35	13	25	19	6	32	21	37	41	18	43	40	40	36	41	15	59	50	44	32	42	51	44	59	41	68	43	59	57	45	62	59	61	53	21	85	66	32	64	75	59	48	58	45	78	70	58	68	82	77	68	73	78	82	87	1	1	1	1	2	4	1	2	1	1	3	1	1	2	1	1	2	2	1	2	1	3	1	5	1	2	1	1	2	2	2	3	3	2	2	1	1	1	1	3	2	2	3	2	3	2	1	2	1	1	1	2	2	3	1	1	2	3	1	1	1	2	3	2	4	2	1	1	1	2	1	2	3	1	1	5	1	2	3	3	1	2	1	1	2	2	2	1	3	3	1	1	1
15500	-839.610955387600598	-838.144221983269858	-1.466733404330701	0.000107118028098	0.000034334683814	0.320531328140396	0.535060847854680	1	6	11	8	12	20	16	20	25	17	30	23	27	18	30	35	30	30	29	26	35	31	33	38	35	40	32	38	47	40	38	31	34	30	40	33	40	43	41	45	42	43	45	47	51	44	41	49	47	49	51	53	54	53	46	61	54	61	50	58	55	53	53	64	53	59	55	64	64	68	62	58	71	76	65	70	66	68	69	70	68	64	73	70	74	74	75	74	71	82	76	82	84	0	0	2	2	4	10	5	5	3	5	7	0	8	3	14	15	10	13	10	8	9	7	13	21	18	18	34	23	15	22	25	10	8	14	10	19	27	13	32	35	31	15	33	33	37	25	9	35	39	40	47	21	38	40	15	41	35	61	16	57	24	33	47	14	24	29	44	71	66	59	52	41	61	81	45	38	56	75	70	53	58	71	78	62	77	21	73	82	65	87	78	86	86	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	2	1	1	2	1	2	3	1	1	1	2	1	1	2	2	1	2	4	1	4	1	2	2	2	1	1	2	1	3	3	2	2	2	1	1	2	3	2	2	3	4	3	2	3	1	2	2	2	8	2	2	2	1	1	3	2	3	3	1	3	4	1	1	1	2	2	1	1	2	2	5	1	2	3	1	1	2	2
16000	-856.639665698986960	-855.110995262958454	-1.528670436028467	0.000122736799149	0.000033896848741	0.276175107841316	0.532332258850475	2	4	7	8	12	22	17	21	29	18	31	24	22	17	34	30	28	32	27	30	36	27	22	38	36	34	35	34	40	36	35	37	38	37	35	38	38	40	42	41	39	45	46	46	57	46	48	48	47	51	48	49	53	53	52	57	52	57	48	52	54	52	64	64	60	61	60	63	56	71	64	63	70	83	63	75	68	68	70	73	66	70	72	64	68	76	75	71	73	81	69	77	87	0	0	2	2	2	3	5	4	6	5	19	0	5	2	14	6	5	14	14	6	22	7	14	9	14	23	16	16	19	11	4	31	31	20	8	28	27	8	21	34	26	29	40	27	62	24	24	26	31	39	15	24	38	47	59	6	44	62	29	27	39	19	48	40	52	55	57	58	55	78	61	41	45	89	69	38	58	75	59	28	52	45	91	56	24	58	85	77	65	88	75	85	87	1	1	1	1	2	3	1	2	1	1	1	1	2	2	3	1	3	3	2	1	1	3	1	2	4	1	1	1	2	1	5	1	1	2	3	1	1	3	2	1	1	1	1	2	1	1	2	2	3	1	2	2	3	2	1	4	1	1	2	2	2	5	2	3	2	2	1	2	1	1	1	3	2	1	2	5	1	2	3	3	2	4	1	1	5	2	1	1	3	3	1	2	1
16500	-831.850239373581303	-830.416468715239034	-1.433770658342282	0.000132718330656	0.000046913511721	0.353481779713872	0.550792114596458	-5	5	11	8	11	22	17	12	27	18	29	23	24	13	22	30	29	31	25	34	36	31	28	38	34	37	32	39	44	41	35	34	37	38	36	40	39	40	40	48	38	48	46	43	47	45	51	46	44	51	52	53	51	45	49	55	54	58	42	58	54	59	56	63	59	57	55	66	64	68	66	65	67	81	64	70	69	65	64	65	67	71	78	72	72	78	73	76	66	85	71	81	76	0	0	4	2	4	2	3	4	10	3	14	0	7	4	8	9	9	23	10	27	11	6	4	13	18	18	23	14	37	22	18	9	23	6	9	24	27	41	35	25	25	24	24	15	37	25	54	41	28	48	44	45	26	34	29	28	44	42	32	57	45	55	50	52	34	55	37	28	42	24	64	48	28	88	34	47	65	58	62	53	65	73	78	75	89	71	77	82	52	92	70	93	65	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1	3	1	1	1	1	2	3	1	1	2	1	1	2	1	2	1	3	1	3	1	2	1	1	2	1	2	1	1	3	2	3	2	1	1	2	1	2	2	1	3	4	3	3	1	4	2	1	4	3	2	1	1	3	1	1	3	2	1	3	1	1	2	1	1	1	3
17000	-837.522291752885849	-836.100559270838403	-1.421732482047475	0.000101358884888	0.000037334502588	0.368339713185823	0.521389890730893	-4	4	8	13	12	20	17	20	28	16	26	23	26	23	29	33	31	28	31	33	27	30	24	31	36	40	33	34	41	40	32	25	37	37	34	39	41	39	37	46	40	35	46	42	58	46	50	50	47	53	54	47	51	48	50	45	48	65	42	55	53	58	56	62	57	58	59	63	66	70	60	61	70	82	63	73	70	71	68	70	70	65	76	71	73	76	72	74	69	77	68	79	84	0	0	2	3	3	3	5	4	8	4	7	0	23	10	23	10	14	23	6	6	14	7	10	2	18	18	24	13	35	22	18	4	3	24	8	24	27	24	10	28	18	19	33	33	50	27	54	31	39	15	57	27	46	44	59	23	41	64	35	57	35	59	26	21	56	50	60	52	66	29	52	63	58	81	62	50	45	75	33	72	65	65	75	89	82	65	68	68	58	68	75	68	87	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	4	2	2	1	1	1	2	1	2	7	1	4	2	2	1	2	1	2	1	2	1	1	3	1	3	2	4	1	3	1	1	1	3	2	1	2	2	2	3	2	3	2	1	1	4	2	3	1	1	2	2	1	3	2	1	3	2	2	2	2	1	2	3	1	1	2	2	1	3	2
17500	-798.481016138857058	-796.982109233175265	-1.498906905681758	0.000093613202851	0.000027654740291	0.295414956958798	0.514070424702461	4	4	11	8	9	21	15	21	22	15	22	28	26	20	31	36	25	33	27	32	27	32	30	34	36	42	36	37	37	44	35	30	39	38	35	37	41	41	40	45	44	42	42	41	56	46	52	48	47	47	52	51	49	47	52	61	56	64	53	56	49	55	58	59	59	61	58	61	65	74	66	64	73	78	60	69	68	65	66	68	66	65	72	67	71	72	78	76	74	78	71	80	76	0	0	2	2	2	2	5	3	4	4	7	0	8	3	13	32	8	15	4	32	6	11	13	9	10	18	23	10	6	22	9	6	19	20	32	14	27	9	35	6	18	28	9	28	21	37	54	31	35	15	27	21	18	28	19	50	51	65	42	44	35	25	48	61	45	52	51	24	75	71	24	40	58	86	55	53	82	75	66	53	45	68	78	55	64	58	88	82	58	52	78	87	85	1	1	1	1	1	2	1	1	3	1	2	1	1	2	1	1	1	1	5	1	1	1	1	2	4	1	1	4	4	2	3	2	2	2	1	3	1	3	1	5	2	1	4	1	4	1	1	4	1	1	2	4	2	1	3	2	1	1	3	3	3	2	2	2	1	2	1	5	1	2	5	4	1	1	2	4	1	1	1	4	1	1	2	2	2	2	1	2	2	4	1	1	1
18000	-842.367515452578573	-840.871462931552855	-1.496052521025753	0.000108505968231	0.000032273809627	0.297438105505639	0.533004907163782	2	3	11	11	6	20	16	20	26	22	32	24	17	20	33	35	27	33	27	34	36	28	31	37	34	39	38	36	42	45	35	32	35	39	36	38	33	42	41	43	41	47	48	44	57	44	51	46	43	49	53	51	52	54	51	56	50	63	44	56	49	55	53	63	56	57	59	62	67	70	59	64	70	83	65	68	67	59	67	69	70	66	75	70	73	75	68	77	72	79	70	75	85	0	0	2	2	2	3	5	7	8	2	7	0	4	3	13	14	14	10	14	14	20	7	9	23	18	33	37	13	11	22	32	13	9	32	8	6	9	20	32	15	27	33	36	16	42	35	15	16	24	40	48	24	31	37	59	40	44	52	18	51	39	59	18	49	52	55	44	61	78	62	21	48	65	86	62	53	71	55	55	53	68	58	91	66	68	81	68	82	45	92	78	89	92	1	1	1	1	1	2	2	1	2	2	3	1	1	2	2	2	1	2	1	3	1	2	1	1	1	1	1	3	1	2	1	3	2	1	3	4	1	1	2	2	1	1	2	1	2	2	3	3	1	1	3	2	3	3	1	3	1	3	2	1	1	2	3	2	1	2	2	2	2	2	3	1	3	2	1	2	1	2	2	3	2	1	1	2	2	1	1	2	3	1	2	1	1
18500	-799.541202106930314	-797.668651219729668	-1.872550887200595	0.000091894942399	0.000014784544297	0.160885288257616	0.556062819371100	3	8	10	11	13	24	16	18	20	19	32	24	26	24	32	26	23	31	29	31	29	30	32	38	35	38	37	33	40	43	36	35	32	37	39	34	36	44	37	41	37	45	48	46	59	39	50	43	45	52	51	51	52	52	52	60	57	57	51	58	47	53	57	59	57	61	59	63	57	71	64	63	67	79	65	63	65	65	67	68	69	69	73	70	72	71	73	71	70	78	76	81	83	0	0	2	2	4	2	5	4	4	3	7	0	2	3	13	10	8	6	10	13	4	7	13	9	18	18	13	13	19	11	18	28	19	20	21	21	14	26	10	19	25	8	24	28	58	27	27	41	24	21	42	35	25	13	19	53	51	24	29	51	24	35	40	52	49	55	27	64	62	66	52	63	64	81	62	53	45	69	59	76	58	77	78	62	86	58	73	77	68	87	62	88	87	1	1	1	1	1	2	1	1	2	2	3	1	2	2	1	1	1	1	2	1	3	2	2	2	1	1	3	2	2	2	1	1	1	2	2	1	2	2	3	3	1	5	1	2	1	1	2	2	1	3	1	2	2	3	3	2	1	2	2	2	2	3	2	2	3	1	4	1	1	2	2	2	2	2	2	2	1	1	2	1	2	1	2	3	1	3	1	2	1	1	3	1	2
19000	-818.397331765593663	-816.911768245724716	-1.485563519868992	0.000123780580727	0.000037776312795	0.305187716624538	0.657671642059741	-3	5	12	11	10	23	15	17	20	21	30	19	27	22	28	31	25	33	31	31	37	28	33	39	36	36	34	30	40	41	38	36	38	36	36	35	39	40	39	47	41	45	43	44	51	45	44	51	43	52	52	50	47	53	54	55	54	61	52	57	54	57	61	64	57	54	59	62	65	62	63	58	71	75	63	73	68	67	69	71	65	69	76	70	72	73	76	74	72	84	75	78	83	0	0	4	2	2	3	5	4	3	4	6	0	14	2	14	14	3	14	15	6	32	7	28	32	18	15	15	13	9	22	25	2	8	20	19	8	27	28	35	16	18	33	35	23	24	37	13	42	39	37	44	32	38	35	6	45	51	59	33	51	50	54	45	68	54	33	40	66	70	48	24	40	68	73	55	53	64	70	70	26	71	77	70	62	81	68	88	82	64	92	78	58	87	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	3	1	1	1	1	3	1	1	1	1	1	1	2	3	1	2	3	1	1	3	1	2	1	2	1	1	1	2	2	1	2	1	1	3	1	3	1	3	4	1	1	1	3	1	1	1	2	1	1	2	1	1	1	2	3	2	2	1	2	3	1	1	1	6	1	1	2	3	1	3	1	1	2	1	1	3	1
19500	-859.001117445281238	-857.424960385742338	-1.576157059538948	0.000136948747795	0.000034357065629	0.250875354339541	0.533675949694550	1	5	9	11	10	22	16	20	27	21	27	27	26	21	25	32	27	29	27	30	38	32	28	36	33	41	37	26	42	35	37	33	35	36	38	30	33	39	41	43	44	38	46	44	58	44	53	44	44	50	52	50	49	52	44	56	55	59	53	48	47	57	62	66	57	59	60	55	64	75	64	57	70	78	62	67	69	65	68	70	66	69	72	65	73	74	75	71	69	83	73	81	85	0	0	2	3	2	2	5	4	4	5	7	0	8	4	4	8	14	14	8	14	32	7	3	9	3	20	13	2	33	22	32	3	15	32	25	10	9	25	35	24	42	13	24	32	8	24	49	9	14	27	8	49	41	44	32	42	60	68	55	48	8	42	42	59	39	55	46	24	62	79	65	13	68	68	62	63	81	75	66	53	68	58	75	59	71	65	88	56	35	88	75	77	82	1	1	1	1	1	2	1	2	2	1	2	1	1	2	4	2	1	1	1	2	1	2	4	1	4	2	2	3	1	1	1	2	2	1	1	2	1	1	1	1	1	3	1	3	5	2	1	3	5	2	5	1	1	1	2	3	2	1	2	1	4	3	3	3	3	2	1	1	1	1	2	6	2	5	1	1	1	1	2	3	2	1	2	2	1	3	1	2	4	2	1	3	3
20000	-827.431656305220827	-825.946075246975283	-1.485581058245544	0.000077236777353	0.000023570681143	0.305174321748502	0.575464171647465	3	5	7	11	13	23	17	22	28	16	30	19	14	21	30	34	29	31	28	32	38	28	26	34	33	41	39	37	42	43	35	39	36	36	35	39	37	42	39	45	40	36	45	43	61	41	54	47	46	51	54	47	53	45	46	55	50	56	51	59	55	56	64	62	58	59	56	60	65	71	63	63	69	77	64	61	65	67	71	68	70	68	78	66	70	76	76	75	73	83	76	82	85	0	0	2	2	3	10	4	10	6	4	22	0	2	4	19	23	6	23	13	6	9	7	10	8	14	18	20	23	42	22	18	17	19	20	19	13	35	18	35	26	18	6	35	20	58	15	23	18	39	28	57	35	18	28	19	27	37	61	55	67	21	42	40	52	61	55	57	52	62	69	61	76	43	77	66	48	24	75	66	76	68	52	78	55	64	52	82	58	65	82	75	88	86	1	1	1	2	1	2	1	2	1	1	1	1	3	2	1	1	1	1	2	2	1	3	2	2	2	1	1	2	1	2	1	2	2	1	2	5	1	3	1	1	2	2	2	2	1	1	4	1	1	3	1	2	5	2	3	3	2	1	1	1	2	3	3	2	1	2	2	3	2	1	1	1	4	2	1	2	7	1	2	3	2	4	2	5	2	5	1	3	4	2	2	1	2
20500	-786.090444496901796	-784.620623082371822	-1.469821414530013	0.000084888134990	0.000026983674116	0.317873329634585	0.527703424089363	-3	6	9	12	11	22	17	13	25	18	30	25	25	23	28	31	19	29	30	30	31	31	33	38	34	27	34	38	42	37	33	39	37	35	39	40	40	37	33	41	42	44	43	43	59	40	47	41	48	44	51	49	53	51	51	57	55	63	53	58	52	58	54	63	56	60	61	57	65	70	66	54	71	71	62	76	61	67	70	66	69	68	74	67	73	72	75	76	71	83	71	80	78	0	0	2	2	2	3	5	2	4	2	7	0	8	8	13	13	4	10	9	9	6	7	13	11	18	6	15	15	19	22	9	33	9	15	17	24	27	26	21	23	25	29	39	37	39	27	20	25	43	40	46	6	52	47	42	40	51	68	55	51	24	59	52	61	24	59	57	61	66	62	52	52	56	64	66	72	21	75	62	53	68	45	78	66	58	58	73	89	58	87	78	73	87	1	1	1	1	1	1	1	1	3	3	3	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	3	2	1	1	2	1	1	1	2	1	1	1	4	2	3	1	1	1	1	5	1	2	2	3	1	2	1	1	2	1	2	2	3	2	1	1	1	2	4	1	4	2	1	5	4	1	3	2	2	2	2	2	2	2	1	1	2	1	1	3	1
21000	-766.049970190950603	-764.582833157977916	-1.467137032972696	0.000082366786358	0.000026372235423	0.320180458528553	0.625397788398763	1	7	12	9	12	22	17	21	25	9	30	26	23	18	29	33	30	29	28	34	34	32	25	38	33	43	34	35	41	43	36	41	35	36	30	40	34	41	38	39	44	43	44	44	57	38	51	44	38	46	54	48	51	46	51	53	59	59	51	52	53	55	62	63	52	61	57	64	64	72	63	65	70	83	57	73	69	66	64	66	60	67	72	71	70	61	75	75	72	85	76	75	81	0	0	4	2	2	14	5	3	4	2	7	0	3	4	23	13	8	13	13	15	35	11	6	21	18	46	13	23	19	22	18	6	11	20	8	3	13	31	35	28	18	29	49	27	52	37	54	15	21	40	27	24	48	28	42	40	51	45	19	44	52	55	31	58	21	55	51	65	75	66	58	63	58	89	59	51	65	75	62	48	65	68	78	66	81	52	64	82	68	92	78	77	82	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	2	2	1	1	2	4	1	1	2	1	2	1	1	2	2	1	1	3	1	2	4	1	2	1	1	3	1	1	4	1	1	1	3	1	3	2	1	2	1	2	1	1	2	2	1	2	3	2	2	4	1	1	2	1	1	3	2	2	1	2	1	1	2
21500	-810.990894077393136	-809.473203129372109	-1.517690948021007	0.000108484321829	0.000030691148295	0.282908606304729	0.480621477810233	4	7	11	11	13	24	16	18	26	20	30	26	21	19	31	36	23	29	31	32	37	28	30	35	34	41	36	35	43	41	32	36	34	35	36	41	32	40	40	41	45	42	43	44	55	45	52	50	49	52	48	48	50	49	49	58	52	63	51	53	52	58	59	63	59	58	60	65	64	75	67	57	73	69	63	69	60	68	63	72	68	63	74	67	74	73	74	71	74	80	76	81	83	0	0	2	2	2	4	5	3	3	4	4	0	3	3	10	15	2	13	10	9	33	7	8	13	6	25	37	23	28	22	13	11	14	20	3	6	9	15	21	18	26	4	17	27	52	27	54	26	39	29	44	36	38	40	43	50	51	6	55	44	24	55	72	29	61	55	57	77	62	79	39	41	24	58	59	41	61	75	66	41	64	61	78	79	71	81	71	82	68	87	83	64	87	1	1	1	1	1	3	1	2	3	2	3	1	3	2	3	1	2	2	1	1	1	2	1	2	1	1	1	2	2	2	2	2	4	1	3	2	1	2	1	2	1	3	3	1	1	1	1	2	2	1	1	1	2	2	1	1	1	6	1	1	2	2	1	3	1	3	2	1	1	3	3	2	4	1	3	5	1	2	1	3	2	1	2	1	1	1	1	2	2	1	1	4	2
22000	-820.687732981157524	-819.141770040091956	-1.545962941065511	0.000089826773079	0.000023921290894	0.266304689281574	0.555618951265471	0	4	9	6	13	19	17	16	26	21	29	24	23	21	30	31	29	30	29	31	37	30	29	36	34	41	38	34	42	39	35	39	39	36	35	36	40	44	39	40	44	34	43	41	54	44	48	50	45	45	53	46	55	52	45	51	59	62	55	50	51	60	56	62	61	54	59	58	65	61	57	62	67	83	58	72	67	71	69	68	67	71	74	72	66	76	76	77	71	77	69	80	81	0	0	4	2	2	3	5	4	10	2	10	0	3	2	9	13	3	14	10	10	28	7	8	35	15	25	6	15	33	22	18	42	10	13	3	14	27	26	21	17	25	19	39	27	24	37	16	25	43	17	60	35	48	10	35	41	51	46	55	50	24	55	18	68	24	55	23	52	70	66	61	26	68	64	59	48	58	75	62	53	65	45	91	62	65	71	82	82	64	82	75	90	87	1	1	1	1	3	1	1	2	1	4	2	1	3	4	1	2	5	2	1	3	1	3	3	1	1	2	2	1	1	2	1	1	2	3	5	3	1	1	1	2	2	1	1	1	2	1	1	2	1	3	1	2	1	2	1	2	2	3	2	1	2	2	5	1	4	1	3	1	1	1	1	3	1	2	1	3	1	2	2	2	2	1	1	1	1	3	1	2	2	1	2	1	1
22500	-843.476128576881820	-842.092236696247028	-1.383891880634767	0.000097754347191	0.000042585518886	0.435638108275613	0.551640205325111	7	7	12	10	11	24	13	22	25	13	25	24	22	20	32	32	33	31	26	30	36	27	33	33	32	39	39	31	38	37	32	36	39	39	29	41	38	42	40	47	43	45	47	46	59	35	47	48	47	50	52	51	52	46	42	61	58	61	53	59	55	59	59	62	58	57	58	62	63	73	62	62	71	78	61	73	66	70	69	58	65	63	77	70	76	74	78	74	72	84	71	70	83	0	0	4	2	2	4	5	3	10	4	7	0	4	3	4	19	15	19	2	14	35	7	8	10	9	25	32	6	10	9	9	24	19	19	6	6	6	37	35	39	25	33	21	26	52	20	37	31	24	23	37	36	25	27	9	40	51	33	55	57	32	66	50	52	48	59	51	24	59	62	52	28	65	73	55	80	82	66	66	48	65	45	91	68	64	45	58	61	64	86	75	77	82	1	1	1	1	1	2	1	2	3	1	2	1	2	1	5	1	1	1	4	2	1	2	2	2	1	2	1	1	2	2	2	1	3	2	1	2	2	1	2	2	2	1	2	1	1	1	2	2	3	3	2	1	3	1	2	3	1	4	2	1	4	1	1	2	2	1	1	7	1	2	1	4	2	1	2	3	1	3	3	1	1	1	2	2	2	2	3	5	2	1	2	1	4
23000	-817.145870072538173	-815.591070911493148	-1.554799161045037	0.000092925711353	0.000024306550169	0.261569697068791	0.546337678442483	-4	5	9	9	14	21	17	17	24	19	31	25	27	21	31	34	27	30	29	33	29	25	25	38	36	35	35	34	45	42	35	37	35	34	40	35	41	38	39	46	45	46	46	45	59	47	48	33	49	43	50	51	55	51	47	58	58	62	55	56	53	59	51	64	60	58	61	56	66	70	61	61	64	76	61	68	68	73	69	66	70	67	76	70	72	73	76	71	69	83	71	80	84	0	0	2	2	4	3	5	4	4	4	7	0	10	2	23	15	6	6	9	23	4	7	10	21	48	48	8	23	19	11	18	16	6	10	10	8	23	27	28	8	25	19	39	37	61	37	28	18	35	27	40	21	63	40	29	61	44	45	55	51	29	55	25	36	35	55	60	24	75	66	61	26	29	65	42	53	73	75	62	52	68	61	91	59	73	64	81	82	58	88	75	88	86	1	1	1	1	1	3	1	1	2	2	3	1	2	3	2	1	1	2	1	3	3	2	1	1	1	1	3	2	2	2	1	1	2	2	4	2	1	1	1	4	2	3	1	1	1	2	3	1	2	2	1	5	1	1	1	1	2	1	2	1	2	2	2	3	3	2	2	3	1	2	1	4	2	2	3	2	1	2	2	2	3	2	1	2	1	2	1	1	3	3	2	3	3
23500	-776.628691661940024	-775.267697130861166	-1.360994531078861	0.000083772366115	0.000046668629948	0.557088597498178	0.693498296358245	6	2	9	12	9	23	16	22	26	15	26	24	25	23	33	35	32	32	24	32	31	24	28	38	27	36	38	35	40	40	36	33	37	36	40	39	41	43	37	46	40	46	42	40	59	47	51	49	46	49	54	49	51	48	45	56	58	58	52	51	52	56	61	61	55	59	58	55	61	71	64	60	64	79	66	72	67	69	67	70	71	69	76	72	71	65	75	73	68	81	75	80	82	0	0	2	5	2	3	5	4	10	4	7	0	10	4	23	8	8	25	3	6	9	7	13	14	6	18	13	23	19	22	18	6	9	20	21	10	24	25	21	37	26	29	39	27	68	27	54	41	9	40	60	43	41	35	33	50	27	68	55	37	29	59	48	68	61	55	51	29	66	69	52	23	68	89	66	50	73	75	59	72	89	89	78	79	71	58	85	71	68	87	78	82	87	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	3	1	1	2	1	2	4	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	3	1	2	1	1	1	2	2	1	2	1	2	1	2	1	6	2	2	2	4	1	1	2	1	1	1	2	1	3	1	1	2	2	1	1	2	1
