step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20
73000	-156.472230052210790	-155.023124448021491	-1.449105604189311	0.000292794503964	0.000098667168158	0.336984358732149	0.377964187713453	5	10	8	9	12	15	15	12	14	13	17	14	13	15	17	16	16	19	20	21	0	3	1	0	3	10	8	3	5	8	6	2	3	3	5	5	1	8	13	8	1	1	1	1	2	1	3	2	1	1	1	2	2	3	3	2	4	4	3	5
73500	-144.762077742496984	-143.052337008042798	-1.709740734454174	0.000227377143961	0.000045600415206	0.200549687674648	0.606986717144319	4	8	9	10	11	14	14	12	16	12	17	16	13	14	16	16	14	19	20	21	0	1	2	0	2	10	2	3	8	2	6	7	5	10	5	7	5	9	9	19	1	1	1	1	2	1	2	2	2	2	2	2	1	1	2	1	1	1	2	1
74000	-130.027374752309015	-128.595440075479104	-1.431934676829909	0.000360721751647	0.000128281953899	0.355625778910671	0.762892507868387	5	7	9	10	11	14	15	12	16	14	17	15	13	13	16	16	16	19	20	20	0	1	2	0	2	3	10	3	6	13	10	6	2	5	14	12	5	16	9	18	1	1	1	1	2	2	1	2	1	1	2	1	3	1	2	1	2	1	2	1
74500	-153.866928219468548	-152.488993563881309	-1.377934655587244	0.000248862555881	0.000112529775390	0.452176403123176	0.593324897481281	4	9	8	9	11	14	13	12	15	13	16	15	13	14	16	15	16	18	21	22	0	1	1	0	2	5	2	5	8	3	13	10	2	3	7	8	3	12	9	18	1	2	3	1	1	1	2	1	2	2	1	2	3	2	2	2	3	1	2	2
75000	-147.690793819153669	-146.073382819338548	-1.617410999815127	0.000243211446340	0.000056599110596	0.232715653179031	0.436462679376938	4	7	9	11	11	15	13	12	15	13	17	15	13	14	17	15	16	20	19	20	0	1	2	0	2	5	5	3	8	2	10	3	3	1	14	8	10	8	12	10	1	1	1	1	2	2	1	2	2	3	1	4	1	6	2	2	1	3	2	4
75500	-164.437492205414713	-162.879249048739382	-1.558243156675345	0.000240385714486	0.000062446416108	0.259775903243943	0.556419929009241	3	8	9	9	11	15	12	13	15	13	16	16	11	14	17	15	13	19	19	21	0	1	2	0	3	8	2	2	14	5	6	13	3	2	14	13	7	9	16	7	1	3	1	1	1	1	2	3	1	2	1	1	1	3	3	3	1	2	1	5
76000	-141.237431974139469	-139.849092530229484	-1.388339443909996	0.000247784829303	0.000105306014760	0.424989758476082	0.636620392662216	4	6	8	11	10	14	12	12	15	13	17	14	12	14	15	15	16	18	19	21	0	1	2	0	3	10	1	3	12	8	10	7	5	5	14	13	14	5	9	9	1	1	1	1	2	1	4	2	1	1	2	2	1	2	1	1	1	4	2	3
76500	-126.615937646090330	-125.125963054964785	-1.489974591125548	0.000350510299354	0.000105807164352	0.301866063698454	0.813922697220532	4	9	7	10	12	15	14	13	15	12	17	13	13	14	16	16	16	17	19	21	0	3	1	0	2	12	5	10	13	2	6	10	5	5	5	5	14	9	18	16	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2
77000	-176.383789452979272	-174.912104988904701	-1.471684464074572	0.000410797208279	0.000129934502520	0.316298406857164	0.468180837708057	5	10	7	10	12	13	14	12	16	12	18	16	11	15	16	15	16	18	21	21	0	3	1	0	1	8	13	13	6	13	8	16	2	10	3	7	7	6	3	3	1	2	1	1	4	1	1	1	1	1	4	1	1	2	5	1	2	3	7	6
77500	-134.793478636697984	-133.094129707197055	-1.699348929500931	0.000211764347297	0.000043139902243	0.203716549991966	0.629905216713901	4	10	9	9	11	14	13	13	15	13	18	15	14	13	16	16	16	17	20	21	0	3	1	0	3	2	2	5	8	2	6	8	3	3	14	13	14	9	9	9	1	1	2	1	1	2	2	1	1	2	2	1	2	2	2	1	1	2	2	2
78000	-149.630648931697152	-148.249786970849300	-1.380861960847840	0.000298540425943	0.000132451785553	0.443664489103257	0.693791179560009	4	9	9	10	12	15	14	11	16	14	16	15	14	13	16	14	17	17	21	21	0	1	1	0	3	10	5	2	5	5	13	8	3	3	3	8	12	15	18	18	1	2	2	1	1	1	1	1	3	1	1	3	2	2	3	1	1	1	3	3
78500	-154.673100390337169	-153.166563815380243	-1.506536574956920	0.000322584808698	0.000093605317947	0.290172740385690	0.469243896955783	5	10	9	10	11	14	15	13	15	13	17	15	12	13	16	16	16	20	21	21	0	3	1	0	2	8	2	3	1	5	6	5	3	1	3	3	9	8	14	14	1	1	2	1	1	1	3	2	5	1	1	2	1	4	4	4	1	3	5	4
79000	-146.354325783941960	-144.961815249752703	-1.392510534189245	0.000258627845290	0.000107582197373	0.415972987178678	0.451917028025120	4	9	8	11	11	15	14	13	15	13	17	14	13	13	14	16	17	18	19	21	0	1	1	0	2	10	5	2	8	5	5	2	2	1	14	2	15	12	9	19	1	2	3	1	1	1	1	2	1	1	3	2	2	4	1	2	1	2	2	1
79500	-148.451481438105588	-146.838461476488391	-1.613019961617191	0.000148169489863	0.000034747725343	0.234513362873760	0.499666850251121	4	10	8	10	12	14	15	11	16	12	16	15	12	12	15	15	16	19	20	21	0	3	1	0	2	10	10	3	8	2	6	13	3	1	14	13	14	16	9	16	1	1	1	1	1	2	1	1	2	1	1	1	1	4	2	2	3	2	3	4
80000	-150.210014986997521	-148.733236410652893	-1.476778576344618	0.000278207921105	0.000086827891590	0.312097122344623	0.555023452236528	4	10	7	10	11	14	15	12	14	12	17	15	13	14	16	16	17	20	21	21	0	3	1	0	3	2	10	5	5	2	9	6	3	10	14	7	5	13	9	12	1	1	1	1	2	3	2	1	2	1	1	1	3	1	1	1	3	3	3	2
80500	-140.112318956237971	-138.629506944864261	-1.482812011373708	0.000111612212649	0.000034299364378	0.307308345241875	0.718473406228233	3	9	8	10	11	14	14	12	16	13	18	15	13	14	15	14	17	18	20	21	0	3	1	0	2	10	2	3	8	2	7	8	3	1	14	13	14	9	18	9	1	1	1	1	1	1	2	2	2	2	3	2	2	5	1	1	2	1	1	2
81000	-135.844077812923132	-134.061061589967863	-1.783016222955278	0.000320332097647	0.000057872327763	0.180663530716564	0.608909127494695	4	10	8	10	12	14	15	12	16	13	17	15	13	15	17	15	17	19	20	21	0	3	1	0	2	10	2	3	6	2	5	13	8	8	7	3	14	2	9	9	1	1	2	1	1	1	3	2	1	1	2	1	1	1	1	2	1	5	2	3
81500	-156.592890405821777	-155.166606978844129	-1.426283426977659	0.000273704812187	0.000099215499486	0.362490884588814	0.533701583291576	3	10	8	11	10	14	14	11	15	11	16	16	14	13	17	16	16	18	21	21	0	3	1	0	3	2	5	5	8	3	2	8	10	2	14	8	14	5	12	18	1	1	2	1	1	2	2	1	3	2	3	2	2	2	2	3	1	3	3	2
82000	-154.918859387602765	-153.479810233563541	-1.439049154039218	0.000374583301371	0.000130179890074	0.347532550430665	0.444873306505550	5	7	9	10	11	15	14	12	16	13	17	15	13	14	17	16	17	19	18	21	0	1	2	0	2	14	13	5	14	3	8	8	2	5	8	8	13	5	9	16	1	1	1	1	2	1	1	1	1	2	2	2	4	2	3	2	2	3	2	2
82500	-159.226062370852020	-157.788421688861376	-1.437640681990646	0.000309380992348	0.000108001825897	0.349090049382686	0.582468644864178	5	9	9	9	11	13	14	12	14	13	17	15	13	13	17	13	17	18	20	22	0	1	1	0	1	2	5	2	8	2	14	8	3	1	12	3	8	12	18	8	1	2	2	1	2	2	1	1	1	1	2	2	2	3	1	2	3	1	1	4
83000	-138.042110470861218	-136.334820718991324	-1.707289751869889	0.000380395203118	0.000076568940509	0.201287870828652	0.712144903807032	5	8	9	11	11	14	14	11	16	12	17	15	13	13	16	15	16	19	19	21	0	1	1	0	3	3	10	3	16	2	10	3	8	5	6	13	6	11	16	18	1	1	1	1	1	4	1	1	1	1	2	2	1	1	1	1	1	1	2	2
83500	-156.541666805929395	-155.078648511856215	-1.463018294073173	0.000163195003791	0.000052844372703	0.323811216493386	0.559195787312460	4	10	9	11	11	14	12	13	15	13	17	15	12	14	16	15	16	19	19	22	0	1	1	0	3	5	2	13	8	2	9	13	3	13	6	13	14	9	12	9	1	3	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	3	3
84000	-140.903613200100551	-139.186925330873464	-1.716687869227074	0.000420397263954	0.000083442905902	0.198485844357987	0.562519680832256	4	10	8	10	12	14	15	13	15	13	18	14	12	14	16	14	16	18	21	21	0	3	1	0	2	5	8	5	12	2	2	10	3	10	16	3	13	5	9	9	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	4	2	4	4	3
84500	-166.989560355405303	-165.517374233264860	-1.472186122140451	0.000219513240330	0.000069339386717	0.315877924321342	0.497535624135449	4	8	9	10	12	15	12	13	14	14	16	16	13	13	16	16	17	17	19	22	0	1	1	0	3	3	2	5	3	2	10	5	3	7	3	5	5	8	18	8	1	2	2	1	2	2	2	1	2	2	1	2	2	1	2	2	3	2	1	7
85000	-157.897089898249305	-156.339276241173081	-1.557813657076231	0.000211537906056	0.000054999448808	0.259998077098479	0.602764574905413	3	8	9	10	10	14	14	12	16	13	16	16	14	13	17	14	16	18	18	22	0	1	2	0	3	5	5	3	3	8	10	3	3	1	2	8	6	12	9	9	1	4	1	1	1	4	2	2	3	1	1	3	2	4	3	1	2	1	1	2
85500	-157.966616922855479	-156.534916661350678	-1.431700261504790	0.000317223795384	0.000112900724971	0.355902446833297	0.575523461163088	5	8	9	10	11	15	14	12	15	14	17	15	13	14	16	15	16	19	20	21	0	1	2	0	2	10	5	3	8	13	10	5	3	5	5	8	7	16	9	6	1	1	1	1	1	1	1	1	2	1	3	2	2	3	2	1	1	2	2	4
86000	-138.471770842180547	-136.911029021216933	-1.560741820963608	0.000299275024756	0.000077360163912	0.258491880420211	0.527402472060303	4	7	9	10	11	14	13	12	15	13	17	16	14	15	16	15	16	18	20	21	0	1	2	0	3	7	8	1	10	2	6	9	3	13	13	3	14	9	18	5	1	2	1	1	1	1	1	3	1	2	1	1	3	1	1	3	1	2	1	4
86500	-153.326499172999519	-151.637913339471368	-1.688585833528162	0.000218182075717	0.000045185995494	0.207102234889764	0.483198642272915	4	8	9	9	9	14	14	11	15	13	17	15	14	12	16	16	16	19	20	20	0	1	1	0	2	5	5	2	8	8	3	13	8	3	3	3	14	9	18	7	1	2	3	1	1	3	3	2	2	1	3	1	2	2	4	4	3	2	1	3
87000	-144.840242198848955	-143.236115740669419	-1.604126458179537	0.000223888487217	0.000053340675557	0.238246620983872	0.466437080238508	5	8	7	10	11	14	15	12	16	12	18	15	13	13	16	16	17	19	17	21	0	1	1	0	1	5	8	3	6	2	16	13	8	5	5	3	14	19	8	16	1	1	1	1	3	2	2	3	1	2	2	1	1	1	1	5	2	1	3	2
87500	-154.009927536799751	-152.473415435754902	-1.536512101044849	0.000177638368740	0.000048245592211	0.271594433977363	0.597169822612297	5	7	9	10	12	12	14	11	16	13	16	14	12	15	13	15	16	19	21	22	0	1	2	0	3	2	5	3	5	6	2	8	3	5	5	12	14	8	12	12	1	1	1	1	2	2	1	1	2	1	4	2	2	1	1	1	1	3	5	2
88000	-159.039301368701558	-157.658420022203416	-1.380881346498156	0.000293643839367	0.000130263575830	0.443610790919321	0.630883683288267	5	9	9	10	11	14	14	13	14	12	18	16	12	13	17	14	15	17	20	22	0	1	1	0	3	8	14	2	2	3	18	16	5	3	14	3	10	5	9	19	1	2	2	1	2	1	1	3	2	2	1	1	1	3	2	2	2	2	4	1
88500	-130.896406146940450	-128.975009289225113	-1.921396857715346	0.000145970695587	0.000022139499554	0.151670850545903	0.577859971923696	4	10	8	11	11	14	15	12	16	13	16	16	13	14	13	15	17	19	21	19	0	3	1	0	2	2	10	3	8	2	7	13	8	15	1	13	14	9	18	9	1	1	2	1	1	2	1	3	2	2	1	2	1	1	5	1	2	2	1	2
89000	-138.136147328615635	-136.369562506091142	-1.766584822524480	0.000326102400747	0.000060259875078	0.184788198245355	0.563469956869152	4	9	8	10	11	15	14	13	15	13	17	16	14	12	16	15	16	18	21	22	0	3	1	0	2	7	10	5	8	5	6	8	8	2	14	3	14	9	9	8	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	2	4
89500	-162.937850346805504	-161.481997564063477	-1.455852782742015	0.000306499951270	0.000101270572998	0.330409752362430	0.453546226002981	5	10	8	11	11	13	15	11	15	14	18	12	14	13	17	16	15	19	19	21	0	1	1	0	1	8	8	3	14	5	5	3	14	1	7	2	5	12	9	19	1	2	1	1	3	1	2	2	1	1	5	2	1	5	1	3	2	2	2	2
90000	-154.236203473138261	-152.795203790545514	-1.440999682592750	0.000242698152772	0.000083830343112	0.345409893540800	0.606325849213744	5	9	7	10	11	15	13	12	13	13	18	14	13	14	16	16	17	20	20	21	0	1	1	0	1	10	2	3	2	8	2	3	5	7	7	13	5	11	5	19	1	2	1	1	4	1	2	2	2	1	4	4	1	1	2	1	2	2	4	1
90500	-156.016458857777934	-154.429984291227129	-1.586474566550804	0.000316812679286	0.000077951656760	0.246049674955442	0.399229961037308	4	10	9	11	11	14	13	12	14	13	18	16	13	13	15	16	15	20	21	22	0	3	1	0	2	2	2	5	8	3	5	5	5	2	10	3	7	12	12	8	1	1	3	1	1	2	3	1	1	3	3	2	1	2	1	4	1	2	2	6
91000	-146.451327039091666	-145.022155194226997	-1.429171844864656	0.000304579672106	0.000109322833847	0.358930171179173	0.678199391578368	4	10	8	10	11	14	15	12	15	12	17	15	13	14	16	15	17	18	21	22	0	3	1	0	3	10	10	3	5	2	10	5	3	8	3	8	14	12	18	9	1	1	1	1	1	1	2	2	2	1	2	2	2	1	3	3	2	1	1	4
91500	-132.505387783631136	-130.845223256790064	-1.660164526841081	0.000326903667333	0.000070809810830	0.216607575583768	0.559116478202644	5	10	8	10	11	13	14	12	15	14	18	15	12	14	16	15	16	19	20	21	0	3	1	0	1	2	13	3	6	2	7	6	3	6	5	5	14	8	8	11	1	1	1	1	2	2	1	2	1	2	2	1	2	1	2	2	1	2	3	1
92000	-153.626861268963438	-151.808942922265203	-1.817918346698228	0.000326693739443	0.000056337958921	0.172448847708799	0.430449279021861	5	9	8	10	11	14	12	13	15	13	17	16	11	15	16	15	14	19	21	22	0	1	1	0	1	10	1	13	8	7	2	6	2	5	5	13	7	3	11	3	1	2	2	1	3	1	3	1	1	1	4	1	1	2	3	2	1	4	2	6
92500	-177.508655637540670	-175.811761426473282	-1.696894211067384	0.000373867020931	0.000076447969309	0.204479039414390	0.462105810724833	5	8	9	11	11	13	11	13	14	12	17	15	14	13	17	16	15	19	21	22	0	1	1	0	3	10	3	3	3	2	6	14	3	1	8	9	10	3	8	8	1	2	2	1	1	1	2	2	2	2	3	1	3	4	2	1	1	4	3	5
93000	-150.532655204059751	-149.000019558625894	-1.532635645433870	0.000227491065829	0.000062295290469	0.273836206454677	0.463445524282845	4	10	8	10	12	15	14	13	12	13	17	15	12	14	15	14	15	19	21	21	0	1	1	0	1	9	9	13	3	2	14	8	3	1	5	9	2	8	18	18	1	3	2	1	4	3	1	1	2	1	2	1	3	5	1	1	3	2	1	1
93500	-141.182437932440394	-139.642473367609426	-1.539964564830979	0.000427873396783	0.000115369135946	0.269633814145872	0.778027336457922	5	9	8	10	11	14	14	13	16	12	16	16	12	15	16	15	14	19	20	22	0	1	1	0	1	13	10	10	8	2	7	13	5	5	5	5	2	9	18	18	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2
94000	-149.012218583312233	-147.304213880256441	-1.708004703055794	0.000241819396027	0.000048623108024	0.201071993490938	0.552508790687862	4	6	8	10	9	14	13	12	14	14	17	15	14	14	16	15	16	20	20	22	0	1	2	0	2	2	2	5	8	5	6	7	3	7	14	3	14	7	16	12	1	1	1	1	2	2	3	1	1	3	2	1	2	1	2	4	1	3	4	3
94500	-148.224430458873940	-146.756173241894487	-1.468257216979440	0.000323607251235	0.000103299372493	0.319212168758671	0.582234316839986	5	9	9	10	11	14	14	12	16	13	18	14	13	13	16	16	16	18	18	22	0	1	1	0	3	10	8	2	14	8	9	2	2	2	14	12	14	9	9	18	1	2	2	1	1	1	1	2	1	1	1	2	2	3	2	2	2	1	1	3
95000	-149.554015591403697	-147.804662114727421	-1.749353476676267	0.000278526490556	0.000052727534464	0.189308867384605	0.559365498633182	4	8	9	10	12	14	15	12	16	13	17	15	14	15	14	15	16	19	21	20	0	1	2	0	1	8	10	2	13	2	13	13	2	2	5	8	5	8	20	9	1	2	1	1	4	2	2	2	1	2	2	1	3	3	2	1	1	3	1	2
95500	-135.235220450290598	-133.789714266754487	-1.445506183536112	0.000235436356595	0.000080201434969	0.340650170298878	0.736608485556771	5	10	9	11	12	12	14	12	14	12	16	15	13	15	17	15	17	19	20	20	0	3	1	0	3	2	10	3	8	2	7	8	3	5	3	8	14	9	9	18	1	1	2	1	2	1	1	2	1	1	1	2	2	1	3	1	1	2	3	1
96000	-149.725987033402703	-148.108658040896870	-1.617328992505836	0.000240125961396	0.000055889067697	0.232748959638921	0.373552642220979	4	7	9	10	11	14	15	13	15	13	17	15	14	13	16	16	15	19	21	20	0	1	2	0	2	2	8	3	5	2	14	3	3	1	17	12	1	12	6	9	1	2	1	1	2	4	1	2	2	2	2	2	2	4	1	1	5	3	4	2
96500	-147.756475987275195	-146.259134635781663	-1.497341351493518	0.000186548149558	0.000055315307956	0.296520271505601	0.375183471064357	5	9	8	9	11	13	13	10	15	13	17	15	14	14	16	15	17	18	21	21	0	3	1	0	2	2	2	3	3	2	12	8	3	2	14	3	14	12	18	12	1	1	1	1	1	2	1	1	3	2	2	3	3	2	1	3	1	1	2	3
97000	-138.414266888536332	-136.865362536653350	-1.548904351882975	0.000201109548170	0.000053235048447	0.264706717965061	0.659174093777266	5	8	9	11	11	15	14	11	16	13	17	16	13	14	17	15	16	19	20	21	0	1	1	0	3	10	5	2	8	5	6	13	3	3	17	13	14	11	18	18	1	2	2	1	1	1	2	1	3	1	1	2	2	3	1	1	1	1	1	1
97500	-133.824330285073444	-132.225890284806241	-1.598440000267206	0.000296015745065	0.000071251359177	0.240701247704164	0.680872285938668	5	8	9	10	11	14	14	11	16	13	17	15	14	12	15	14	17	20	21	19	0	1	2	0	2	10	5	3	13	5	12	3	3	1	14	3	15	12	9	9	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	3	1	2	2	1
98000	-149.514632552744814	-148.067755376541726	-1.446877176203093	0.000315123063644	0.000106902405232	0.339240181267508	0.649132609620711	5	9	8	11	11	15	14	13	14	11	17	15	13	15	16	15	15	20	20	21	0	3	1	0	3	10	10	5	8	2	14	13	3	5	17	13	1	12	8	9	1	1	1	1	2	1	1	1	1	1	2	1	2	3	1	1	4	1	3	2
98500	-136.794169917884403	-135.425669332212607	-1.368500585671788	0.000235305244316	0.000114844641211	0.488066645283272	0.704245948662343	4	10	9	8	12	12	15	13	15	13	16	15	12	13	17	15	17	19	20	21	0	3	1	0	3	2	6	5	8	6	10	13	3	3	14	13	14	8	9	9	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	3
99000	-154.411764863814625	-152.949953027208551	-1.461811836606077	0.000306726411660	0.000099654317590	0.324896434743058	0.431443107536743	5	8	9	10	11	14	15	12	16	12	17	15	12	13	17	15	16	19	20	20	0	1	2	0	3	1	14	3	13	1	8	3	3	2	7	3	6	10	8	13	1	2	1	1	1	5	1	2	2	3	3	3	2	3	1	3	1	4	4	4
99500	-149.881675973672913	-148.460506918781959	-1.421169054890950	0.000286153390253	0.000105615069012	0.369085506617470	0.623504004240462	5	10	8	11	10	13	14	11	15	14	16	15	13	14	17	16	16	20	19	22	0	3	1	0	3	3	13	2	8	5	13	6	3	8	9	10	14	16	9	18	1	1	1	1	1	1	1	1	3	2	1	1	3	1	1	1	1	2	2	1
100000	-169.376990127556866	-167.998891653728975	-1.378098473827880	0.000240975014590	0.000108842925101	0.451677221751204	0.562342315428039	5	9	9	10	11	14	13	11	15	13	16	14	13	14	16	16	16	19	21	21	0	1	1	0	2	3	2	2	12	3	10	8	3	8	1	12	3	12	3	18	1	3	2	1	1	2	2	1	1	1	3	1	2	2	5	1	2	2	5	1
