step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
51000	-732.664469027069572	-730.824742826721831	-1.839726200347765	0.000153301787167	0.000025702165430	0.167657311145772	0.393010266314772	-2	0	2	3	5	3	5	6	7	7	8	9	8	9	8	10	11	10	9	9	10	8	9	12	12	14	10	11	11	11	11	11	12	12	13	11	13	13	13	15	13	13	12	11	14	13	13	13	15	14	16	14	14	15	15	18	14	15	15	15	14	14	14	15	14	17	16	15	18	15	17	17	17	17	14	19	19	19	17	18	17	18	20	21	20	19	19	20	20	22	20	21	20	20	21	22	20	23	25	24	24	23	24	24	23	23	25	24	28	27	27	28	0	1	1	1	3	1	3	3	7	5	10	10	5	22	10	6	11	7	10	11	9	6	10	5	28	33	23	27	18	21	19	12	12	20	20	6	24	28	16	19	28	17	9	18	19	36	15	7	25	42	60	5	39	41	11	38	16	53	37	53	13	43	25	41	17	23	28	42	57	23	31	16	39	61	17	26	39	13	28	40	33	59	61	81	26	81	51	45	40	75	52	87	37	62	77	64	42	21	51	61	77	84	76	68	28	34	85	58	108	108	18	71	1	1	2	3	2	3	1	2	1	1	1	1	2	1	1	4	1	2	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	2	2	5	1	1	2	2	1	1	3	1	2	1	3	5	1	1	1	4	1	1	4	3	2	1	1	1	3	1	2	1	1	4	2	1	2	2	2	4	2	2	2	2	3	5	3	1	3	3	3	2	2	1	3	2	2	4	3	1	2	3	1	2	3	6	7	6	2	1	2	6	6	4	2	5	2	1	8	5
51500	-739.707455604240749	-737.634078557861471	-2.073377046379286	0.000181052783492	0.000023198195178	0.128129458880840	0.465144198723154	-1	0	2	3	3	4	7	6	7	7	8	8	7	8	8	9	10	9	8	9	11	10	9	11	10	13	11	11	11	11	11	11	10	11	13	11	14	11	14	14	12	13	11	12	14	14	12	13	16	14	15	15	13	15	15	17	14	15	16	14	13	13	14	15	15	16	17	15	17	17	18	19	17	18	16	19	20	17	16	18	18	18	21	20	20	18	18	20	20	21	20	20	20	22	19	23	23	24	24	22	24	23	24	24	24	23	23	26	25	28	26	29	0	1	1	1	1	3	3	3	4	1	8	9	4	6	8	13	19	10	4	14	22	16	4	17	13	19	16	8	9	20	5	19	13	16	43	22	25	18	23	7	8	43	9	17	24	62	1	10	23	47	27	27	25	14	34	45	24	61	64	27	19	36	53	38	26	39	13	62	65	24	42	70	39	52	51	87	51	57	8	45	59	62	66	75	82	55	51	87	65	48	61	43	48	9	86	40	65	83	74	95	51	6	87	61	84	74	72	93	7	55	96	57	1	1	2	2	2	1	4	2	3	4	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	3	2	2	3	1	1	1	1	1	3	1	4	3	2	1	2	1	1	1	6	4	2	1	2	2	1	4	2	1	2	1	1	1	2	2	1	2	1	1	4	1	1	2	1	1	2	2	1	1	4	2	4	2	1	2	2	3	1	1	2	2	3	3	3	3	4	8	1	6	5	2	2	2	4	9	3	6	2	3	2	3	9	5	2	7
52000	-702.313637168019568	-700.423431664215286	-1.890205503804229	0.000143638308353	0.000022614823218	0.157442840127642	0.485450867698993	-1	1	2	4	4	4	6	6	7	6	8	10	8	8	9	9	10	8	9	9	11	10	10	10	12	13	11	11	11	11	11	10	11	12	13	11	13	14	13	15	11	13	14	13	12	14	13	12	16	14	16	13	14	16	14	17	14	16	16	15	15	15	15	16	16	16	16	16	18	14	18	19	18	16	16	20	19	18	16	17	18	20	20	20	21	21	19	20	20	21	19	20	21	22	22	22	23	24	24	21	25	20	23	23	25	23	24	25	26	26	27	29	0	1	1	3	1	1	3	6	8	6	2	18	10	5	18	4	13	7	18	7	13	14	11	4	7	31	18	14	14	20	6	13	13	23	30	7	21	19	24	28	23	17	34	32	27	24	27	14	12	32	55	31	18	28	6	60	27	45	45	13	33	52	41	48	9	27	18	28	80	37	70	45	51	21	44	29	59	49	57	40	40	60	65	78	72	51	69	65	42	51	50	50	67	76	79	47	60	96	53	65	83	71	40	51	34	81	80	97	98	84	31	72	1	1	1	1	2	2	3	1	1	1	4	1	1	2	1	2	1	2	1	1	1	1	1	3	3	2	2	1	2	1	2	1	2	1	1	2	1	3	2	2	1	2	1	2	1	2	1	2	2	3	1	1	4	2	5	1	2	2	2	3	1	1	2	2	6	2	4	2	1	1	2	4	1	2	2	4	1	1	1	1	1	2	2	1	1	2	1	2	4	2	4	3	1	1	3	4	6	1	6	2	3	1	3	3	6	2	3	2	1	3	7	3
52500	-730.219691260064565	-728.385027820927007	-1.834663439137537	0.000160785006927	0.000027132126294	0.168747862827177	0.485701026775096	-2	0	2	2	5	4	6	6	7	9	7	10	7	8	8	9	11	9	9	9	9	11	9	11	12	13	11	10	12	12	10	11	12	12	13	11	13	13	13	15	11	13	14	13	13	14	12	13	16	13	15	16	13	15	14	16	14	15	15	15	13	14	15	16	16	16	17	16	18	17	14	18	17	18	16	19	18	18	17	18	19	19	19	20	21	19	20	20	19	21	21	21	21	21	22	23	21	25	25	24	25	23	24	25	24	22	23	23	26	26	28	29	0	1	1	1	3	4	6	4	8	4	6	18	3	7	8	6	16	11	6	9	11	7	15	7	31	47	23	10	10	20	11	4	16	22	32	19	16	25	22	39	11	34	31	19	14	12	28	10	22	15	53	10	10	19	37	57	31	45	34	23	19	21	25	57	61	17	37	26	66	27	10	79	39	60	55	67	17	40	47	56	63	60	35	26	69	43	68	72	17	44	76	75	60	80	67	94	51	84	65	25	105	64	80	52	8	88	34	70	87	42	72	69	1	1	3	2	2	1	2	2	1	4	1	1	3	1	1	2	1	1	3	2	1	3	1	3	1	1	1	1	2	1	2	5	1	1	1	1	3	1	1	1	2	1	2	2	2	3	1	3	2	2	1	3	2	3	1	1	1	1	2	3	2	3	2	1	1	2	3	1	1	4	2	1	2	2	1	1	2	1	3	1	2	2	4	3	1	2	3	1	4	4	1	3	3	2	3	1	3	3	2	5	1	3	4	3	8	1	5	3	3	6	5	4
53000	-715.025299968575951	-713.211920471322173	-1.813379497253786	0.000135106855756	0.000023438034124	0.173477755754713	0.503488227999905	-3	1	2	2	4	5	7	6	7	8	8	9	7	8	9	10	10	10	10	10	10	10	9	12	9	14	11	12	12	11	10	12	11	12	12	11	14	12	14	15	11	13	13	12	12	15	14	13	15	13	14	14	14	16	13	17	15	15	14	15	14	14	13	14	16	16	15	14	17	16	16	16	16	17	16	19	19	18	18	18	18	19	21	20	20	20	19	17	20	21	20	20	22	21	22	21	22	25	23	23	24	22	24	24	22	24	26	25	27	26	27	29	0	1	1	2	1	3	4	6	6	6	8	3	6	3	7	23	7	13	6	9	10	13	13	36	11	23	13	3	19	7	9	8	9	19	12	21	42	36	32	45	12	27	19	19	25	21	21	29	16	18	13	24	35	15	7	58	13	24	11	24	42	22	30	43	53	42	50	43	13	22	6	42	34	17	62	51	70	60	60	70	53	11	81	79	43	45	80	40	62	75	15	62	92	87	96	88	76	92	28	86	77	49	93	68	86	95	53	91	93	103	33	111	1	1	2	1	3	2	3	1	1	1	1	3	1	3	1	1	2	2	3	2	1	1	1	1	1	2	1	5	1	2	1	3	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	4	1	1	6	4	1	3	2	3	2	1	1	1	1	1	1	1	1	6	3	5	2	2	4	1	2	2	1	1	1	2	7	1	1	3	4	1	1	2	2	6	2	1	1	1	1	2	2	4	1	2	4	1	4	1	1	5	3	3	1	7	1
53500	-709.463095569918892	-707.365432445332772	-2.097663124586158	0.000167202170567	0.000020890042908	0.124938826075273	0.504895105544172	-2	0	2	4	5	4	6	7	7	8	8	10	7	9	9	9	11	7	9	10	10	10	10	12	11	12	10	12	10	12	11	11	12	12	12	11	12	13	13	14	13	13	13	12	14	14	12	13	13	12	13	16	14	15	13	17	15	15	14	16	15	14	16	14	15	16	16	15	16	16	16	18	18	17	17	20	19	18	17	18	18	19	21	20	21	20	20	19	21	22	19	20	21	21	21	21	22	24	24	24	25	23	24	23	25	23	26	24	27	27	25	27	0	1	1	1	4	3	5	1	4	4	9	11	5	7	5	5	18	5	3	4	11	16	18	18	15	27	11	8	9	20	14	12	6	21	18	22	20	31	15	30	50	22	17	11	36	14	27	23	15	23	12	16	50	41	25	23	37	20	28	33	12	27	53	32	42	48	50	26	53	12	40	49	52	24	44	73	41	24	28	70	59	53	72	91	88	60	80	80	78	75	67	48	60	81	57	53	69	89	62	90	83	84	35	39	108	76	95	15	70	99	56	34	1	1	2	2	1	1	1	5	1	2	1	1	1	2	1	2	2	1	3	3	1	1	1	2	1	1	1	2	2	1	1	1	2	1	4	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	2	3	1	1	1	3	2	2	1	2	2	2	1	2	1	2	3	2	1	3	1	2	1	3	2	1	3	5	2	1	2	2	1	1	1	1	1	1	1	3	1	4	2	2	3	3	3	1	6	1	1	3	7	5	1	1	2	8	4	1	3	5
54000	-703.829569725812803	-701.986449529606716	-1.843120196206093	0.000159139415382	0.000026565679164	0.166933371598857	0.504136527884934	-2	0	2	3	4	5	6	6	8	9	8	9	8	8	8	9	11	9	10	7	10	10	10	10	11	13	12	11	11	10	11	11	13	9	12	11	14	13	14	14	12	14	14	13	13	14	12	13	15	11	16	15	12	15	14	18	14	15	16	16	15	14	15	14	15	17	16	14	18	16	17	16	17	17	15	20	18	18	17	18	19	19	21	20	21	20	18	19	20	22	20	22	20	21	21	22	22	24	24	24	23	23	24	24	24	23	25	26	26	27	28	29	0	1	1	1	3	3	4	1	4	7	7	8	7	7	3	7	9	9	14	8	20	13	11	10	23	34	34	15	6	9	18	19	34	14	14	12	25	34	5	33	11	24	17	11	18	11	16	4	7	5	39	37	21	4	27	72	9	35	58	68	23	53	23	32	16	49	37	41	51	24	6	45	64	61	50	59	62	34	61	72	70	42	71	60	88	80	38	54	60	26	70	91	49	49	91	69	70	89	17	90	77	87	80	84	70	78	85	29	70	98	110	102	1	2	2	2	1	3	1	5	2	2	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	3	1	1	3	1	1	1	3	1	2	1	2	2	6	1	2	1	1	2	2	3	2	4	4	4	1	1	1	5	1	1	3	1	1	2	3	1	2	1	3	2	1	1	1	4	6	2	1	1	2	2	2	3	1	1	1	3	2	2	1	1	3	2	2	4	3	1	2	2	1	2	3	3	5	1	2	3	4	3	3	4	3	7	6	1	1	2
54500	-715.942377041450186	-714.418152603411500	-1.524224438038722	0.000117472484289	0.000032757782043	0.278854935611779	0.523677741978745	-1	1	1	3	4	3	7	7	7	9	8	9	7	8	9	9	11	9	9	9	10	9	9	10	11	13	12	11	11	12	12	12	10	11	13	11	14	13	12	15	13	13	13	12	13	15	13	13	16	12	15	15	13	16	14	16	14	14	15	15	15	14	15	14	16	17	15	16	18	16	17	19	16	17	16	19	17	17	16	18	19	18	21	20	20	20	19	20	19	22	21	21	20	21	21	22	22	24	24	24	23	24	24	23	25	23	24	25	26	25	26	28	0	1	1	2	6	1	6	6	3	9	3	9	5	13	13	5	16	8	5	9	6	5	7	18	20	28	14	16	15	13	34	15	15	20	17	23	22	24	22	35	25	36	7	12	31	64	18	19	21	12	10	57	9	35	12	52	24	17	53	25	18	26	35	31	12	34	13	34	75	28	16	52	23	53	28	56	64	15	35	52	52	57	77	49	80	79	40	38	53	44	81	69	60	22	21	58	73	93	89	90	68	84	84	73	106	65	94	60	98	81	45	110	1	1	1	1	1	1	3	2	3	1	4	1	2	1	1	2	1	1	2	1	4	4	1	1	1	1	1	1	1	2	1	2	1	1	1	2	3	1	1	1	2	1	2	2	1	1	2	1	3	1	2	1	2	2	2	1	2	2	1	2	3	1	1	1	2	2	3	2	1	2	4	2	3	2	2	1	1	4	2	2	2	1	2	2	2	1	3	3	3	5	1	2	2	6	6	4	3	2	3	1	4	2	3	3	2	3	2	4	1	2	7	3
55000	-710.257781258323234	-708.505047976549122	-1.752733281774160	0.000105393675355	0.000019856768648	0.188405694943013	0.511304887864384	0	1	2	3	4	4	6	7	7	9	9	8	7	8	6	9	10	8	9	10	10	10	8	11	11	12	10	11	10	12	12	11	13	12	9	8	13	12	14	13	11	13	12	12	11	12	14	13	15	13	15	14	14	15	15	18	15	15	14	16	13	13	15	15	15	18	15	16	18	17	18	19	17	17	16	19	19	18	17	18	18	18	21	21	19	21	20	20	19	21	19	22	21	20	21	23	22	24	25	23	24	24	25	24	24	22	23	25	28	27	27	29	0	1	1	1	1	4	5	4	1	9	15	9	7	7	6	5	10	5	13	8	36	9	7	13	12	22	23	22	9	15	19	16	32	19	23	9	7	22	62	12	20	17	35	12	15	17	34	24	33	36	42	23	50	17	32	68	35	11	28	28	23	35	30	42	27	61	50	43	46	34	31	58	68	37	32	50	42	37	15	70	53	51	66	70	60	76	62	51	60	64	11	59	45	81	77	88	89	92	97	90	88	95	86	61	62	94	60	16	68	94	84	102	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	2	2	2	2	1	1	1	1	4	1	1	2	1	1	2	1	2	1	1	1	1	2	1	3	1	2	2	1	2	3	2	4	3	1	1	1	3	2	1	3	2	2	2	2	1	2	3	2	4	3	4	1	2	1	2	2	1	1	3	3	2	2	4	3	5	1	2	2	2	1	2	1	1	2	2	5	4	1	3	5	5	4	2	3
55500	-682.980941872476365	-680.806377111147867	-2.174564761328546	0.000185247972143	0.000021424678072	0.115654049134363	0.632903831108479	-1	1	2	3	4	4	6	6	8	7	9	9	7	8	8	9	11	9	9	10	10	10	10	10	11	12	11	11	12	11	12	10	12	12	11	11	13	12	14	14	12	13	14	12	13	14	13	13	14	13	15	12	14	14	15	17	13	15	15	15	14	14	16	16	13	17	15	15	19	15	18	18	17	15	15	18	19	18	17	18	17	19	20	21	20	20	20	20	21	22	19	21	21	21	21	22	22	23	23	24	24	23	24	23	25	24	25	26	27	27	26	29	0	1	1	1	4	1	5	3	8	7	15	15	3	7	4	10	12	7	14	8	8	18	15	14	11	21	11	11	9	18	24	5	15	20	14	13	16	22	26	48	30	44	31	9	24	37	21	18	6	35	27	22	37	11	61	58	35	52	49	42	18	38	48	51	9	53	62	24	63	47	38	45	58	21	35	60	58	68	60	62	67	49	77	71	80	70	60	72	73	49	40	67	59	48	71	12	76	96	84	90	83	93	102	92	102	104	94	56	108	107	64	86	1	1	1	2	1	2	1	3	1	1	1	1	3	1	3	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	3	2	2	2	2	2	1	1	1	1	1	1	2	2	1	2	2	5	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	2	3	2	1	2	1	1	1	1	1	1	1	3	1	1	1	4	2	1	2	4	2	2	2	2	2	5	2	1	1	1	2	2	1	1	1	1	3	3	1	1	4	4
56000	-722.963476298600426	-720.830425434402059	-2.133050864198328	0.000171969247700	0.000020725672325	0.120519642916486	0.485670345490922	-1	0	2	4	5	4	6	6	6	9	8	9	7	8	9	10	10	10	9	8	11	8	10	12	11	13	12	12	11	11	11	12	12	11	12	10	14	14	13	13	13	13	13	13	12	15	11	14	12	14	16	16	11	15	15	18	15	15	14	15	14	15	15	16	15	17	15	15	18	16	17	18	17	18	16	18	20	17	18	18	18	19	20	21	20	19	19	20	20	21	21	21	21	22	21	22	22	23	25	23	25	20	23	24	23	24	24	25	27	26	26	29	0	1	1	3	3	3	5	6	4	4	6	22	8	7	8	7	14	8	7	4	13	3	20	19	5	17	17	1	11	12	19	8	36	20	16	9	23	17	24	23	25	18	23	12	36	53	9	31	11	9	26	36	12	21	17	52	45	45	25	36	25	14	32	53	39	21	35	43	64	38	27	71	42	42	55	78	48	4	51	71	46	52	73	46	56	25	51	69	78	75	64	51	21	21	68	17	85	82	47	90	69	37	93	78	35	94	62	70	98	97	108	104	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	1	2	2	3	1	1	3	1	1	6	1	1	1	3	1	1	1	2	2	3	1	1	1	2	2	2	1	2	2	2	1	3	1	4	1	2	2	2	2	2	2	3	2	3	1	3	1	2	1	1	1	1	3	1	2	3	1	1	3	6	1	1	1	1	1	2	1	4	1	1	1	2	2	2	6	5	3	6	1	2	6	1	4	3	1	4	6	1	6	5	2	2	1	3
56500	-713.388547626151308	-711.207502254598239	-2.181045371553077	0.000143414818116	0.000016481722253	0.114923426110252	0.525406398606550	-1	1	2	3	4	5	7	6	7	8	8	9	7	7	8	9	10	8	9	9	11	10	9	10	11	13	11	11	12	11	12	10	12	10	12	11	13	13	14	14	13	13	14	12	13	14	13	13	13	13	15	16	13	14	14	18	15	14	14	16	14	13	16	16	15	17	17	15	18	16	18	18	18	17	15	19	19	18	18	17	19	18	20	19	21	20	19	20	22	22	20	21	22	21	21	22	23	23	24	23	24	22	25	24	24	23	25	25	27	27	27	28	0	1	1	1	1	1	8	6	2	5	8	15	6	4	4	1	16	14	13	15	16	15	6	7	20	24	12	11	23	9	17	9	17	10	25	23	12	12	42	36	16	28	17	9	17	6	8	35	23	31	40	24	32	28	24	52	45	12	37	58	23	32	42	47	42	51	30	31	17	14	70	57	61	52	55	63	66	48	13	38	67	28	84	62	84	84	68	42	65	84	66	44	37	17	76	51	85	74	97	92	91	71	70	46	68	81	94	31	80	65	98	111	1	1	1	2	2	3	1	1	3	1	1	1	1	2	2	5	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	2	2	1	1	1	2	2	1	2	3	1	2	3	2	5	4	1	2	1	1	2	3	2	2	1	1	1	1	2	1	2	2	2	1	1	3	2	5	4	2	2	2	1	1	2	1	3	4	2	1	3	1	3	1	1	2	2	3	2	2	5	5	5	1	2	2	2	1	1	3	2	3	5	4	2	1	6	5	4	2	1
57000	-728.892012403869899	-726.876488356420509	-2.015524047449339	0.000159345400272	0.000021719712063	0.136305861517536	0.440081265518857	-1	1	2	4	4	5	6	7	8	8	9	10	7	6	9	9	11	9	9	9	10	9	8	9	11	13	12	11	12	11	11	12	12	11	13	11	14	14	12	14	12	14	13	13	13	14	14	14	15	13	16	16	14	15	14	17	14	15	16	14	15	14	16	16	16	18	16	15	19	17	17	18	17	16	16	19	19	18	17	18	18	19	20	20	21	20	19	21	20	23	19	21	21	21	20	23	21	22	23	22	24	23	23	23	24	23	25	26	26	28	27	29	0	1	1	1	3	1	5	6	6	14	8	13	1	4	13	14	5	7	4	13	20	7	6	5	22	25	34	11	10	6	11	25	16	15	34	19	9	7	19	27	13	25	11	32	19	14	11	22	18	29	37	58	18	9	11	57	29	25	40	22	24	10	13	33	62	68	38	6	46	48	39	61	45	35	60	71	64	25	31	46	58	35	61	81	52	77	24	19	25	100	24	75	46	80	76	35	76	95	51	88	51	81	92	87	64	69	80	60	87	83	45	70	1	1	2	3	1	3	1	1	1	1	1	2	4	1	1	2	3	1	2	1	1	1	2	3	1	1	1	1	3	3	1	1	2	1	1	1	3	4	2	1	2	2	2	1	3	4	2	3	3	1	1	1	3	3	3	1	1	2	1	3	3	2	4	2	1	1	1	4	2	1	2	1	2	2	1	1	2	2	4	3	1	3	3	1	1	1	6	8	6	1	5	2	4	3	1	5	1	1	4	1	4	2	1	1	3	2	2	6	2	2	7	4
57500	-717.690026086094122	-715.866272779721044	-1.823753306373079	0.000123674609891	0.000021165979804	0.171142482864698	0.560320610233905	-1	1	3	4	4	4	6	7	7	8	8	10	6	9	9	8	10	10	9	10	10	10	9	11	11	13	9	11	11	11	10	10	12	12	13	11	13	13	12	15	13	14	13	13	13	15	13	11	13	14	16	16	13	13	14	18	12	15	14	15	13	14	15	14	16	18	16	15	18	16	17	18	17	17	17	18	19	18	17	19	18	17	21	20	20	17	18	20	22	23	20	22	21	21	22	21	22	24	24	21	22	23	23	24	22	22	23	26	27	26	25	29	0	1	1	3	1	3	4	7	6	7	3	16	1	3	4	13	13	10	4	9	19	11	13	14	11	17	5	9	15	21	7	16	32	12	21	21	16	16	15	14	13	30	21	31	31	49	24	15	33	53	55	27	11	34	44	37	16	21	9	29	16	24	30	53	39	35	41	26	67	19	17	52	40	42	44	86	40	12	45	58	55	62	12	56	86	26	52	69	64	100	66	84	56	64	43	71	39	105	65	56	77	12	92	97	65	80	80	83	107	70	71	108	1	1	2	1	3	1	2	1	2	1	3	1	2	3	3	1	1	1	3	1	1	2	2	1	2	1	2	1	2	1	2	1	1	1	2	1	2	3	1	3	3	2	1	1	2	1	1	1	1	1	1	2	3	1	1	3	2	1	3	1	2	2	2	1	3	3	1	1	1	3	3	1	1	2	2	1	3	3	2	3	3	1	5	1	2	2	1	1	4	2	1	1	2	2	4	1	3	1	3	2	1	6	1	1	3	1	2	3	2	4	4	2
58000	-692.019005816392905	-690.293588129577415	-1.725417686815457	0.000175319062158	0.000034353829598	0.195950338627781	0.540720121745825	0	1	2	3	4	5	5	7	4	8	9	10	7	8	9	9	10	8	10	9	11	10	9	10	11	13	11	10	12	12	11	11	13	11	12	9	14	14	13	14	11	13	13	12	13	14	13	13	15	12	16	15	14	14	14	17	15	13	15	15	14	15	15	15	15	18	16	16	19	16	16	18	17	17	15	19	18	18	18	18	17	20	19	20	20	20	19	20	19	20	21	19	19	21	20	21	22	24	24	23	25	21	23	25	24	23	24	25	27	26	27	29	0	1	1	2	4	5	4	3	1	6	13	13	7	7	10	13	16	5	10	14	18	10	8	14	36	27	14	8	19	23	19	19	16	20	28	6	50	47	12	19	17	35	21	17	34	33	27	16	35	17	14	46	58	50	35	60	33	13	26	27	7	30	50	43	47	35	23	42	65	29	48	52	40	15	33	67	8	46	60	50	75	45	70	65	78	45	70	11	42	81	64	33	52	87	77	76	65	91	80	90	70	80	87	25	77	102	76	17	106	90	101	111	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	4	1	1	1	1	1	1	3	1	3	3	1	2	1	1	2	2	2	2	2	1	1	1	3	1	2	5	2	2	4	1	3	2	2	1	3	2	4	3	2	3	2	1	1	2	1	3	2	2	1	5	1	2	7	4	1	3	6	1	3	2	2
58500	-728.924615715659343	-727.170998629430642	-1.753617086228665	0.000140134647768	0.000026369258794	0.188170871473654	0.540065091356661	-1	1	2	3	3	5	7	4	7	6	9	9	7	9	9	9	11	10	10	9	11	10	9	12	11	13	11	11	9	12	11	11	10	12	11	11	13	13	12	13	12	12	13	12	14	15	13	13	16	13	15	15	13	14	13	15	13	16	16	15	15	14	16	16	13	18	17	16	18	16	17	18	18	17	16	19	18	18	17	18	18	17	20	20	20	20	20	19	21	22	20	20	21	22	22	22	22	25	24	22	22	23	23	24	22	23	24	25	26	27	27	30	0	1	1	2	3	5	10	1	10	4	2	13	6	9	13	7	33	1	7	3	16	5	7	27	33	33	15	7	13	25	1	12	4	31	14	15	15	7	7	39	15	32	39	17	11	35	31	33	45	11	62	27	21	15	34	17	23	35	23	25	38	44	17	29	23	50	39	17	67	48	19	56	68	17	32	49	53	70	60	51	51	38	77	46	80	52	11	81	28	11	18	59	53	92	87	51	51	104	95	28	83	34	84	84	69	92	95	12	86	78	106	109	1	1	2	1	1	1	1	2	1	1	3	1	2	1	1	1	1	5	2	3	1	3	1	1	1	2	1	2	1	1	4	1	3	1	1	1	2	3	4	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	1	3	2	3	3	2	2	1	3	4	2	3	2	2	1	1	3	1	1	3	2	2	3	1	1	2	1	3	1	3	1	2	6	1	6	4	6	2	3	2	1	2	4	1	1	4	1	5	2	2	2	1	1	9	3	4	2	2
