step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8
62500	-43.877614018070780	-50.733101969030152	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679559258843874	2	3	4	6	14	18	20	19	0	1	1	3	2	5	6	6	1	1	1	1	4	2	1	1
63000	-46.046584453468299	-52.902072404427670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573127722099541	2	4	4	6	14	18	20	22	0	1	1	3	2	5	6	6	1	1	1	2	4	3	1	2
63500	-41.893982816525572	-48.749470767484944	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623060864962488	2	4	4	6	13	18	20	21	0	1	1	3	2	5	6	6	1	1	1	1	4	2	1	1
64000	-45.598691028255189	-52.454178979214561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.443074999290453	2	4	4	7	12	18	21	20	0	1	1	3	2	5	6	6	1	1	1	2	4	3	1	1
64500	-56.623558914875922	-63.479046865835294	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560925421734614	2	3	5	3	15	16	19	21	0	1	4	1	2	5	5	7	1	1	1	1	4	1	2	1
65000	-52.598279081764602	-59.453767032723974	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598241898072094	3	4	5	6	14	17	21	21	0	1	1	1	2	5	6	6	1	1	2	2	6	2	2	2
65500	-49.397873499774022	-56.253361450733394	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500335491185305	2	4	4	6	14	18	22	22	0	1	1	3	2	5	5	6	1	1	1	2	5	3	3	2
66000	-47.342782679975734	-54.198270630935106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564318000125276	3	4	5	7	14	16	21	21	0	1	1	3	2	5	5	6	1	1	1	1	6	1	3	3
66500	-48.987947271277086	-55.843435222236458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439141021563884	1	3	4	6	13	18	20	22	0	1	1	3	2	5	5	6	1	1	2	1	4	2	3	2
67000	-44.938252728873607	-51.793740679832979	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686424601172254	2	4	5	6	14	18	20	21	0	1	1	3	2	5	6	6	1	1	2	1	4	2	1	1
67500	-47.226804007974643	-54.082291958934015	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454607269850463	3	4	5	7	15	17	20	21	0	1	1	3	2	5	5	5	1	1	1	1	4	1	2	3
68000	-48.731158229874609	-55.586646180833981	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595284897367744	2	4	4	6	15	17	18	20	0	1	1	3	2	5	5	6	1	1	1	1	6	1	2	2
68500	-50.573553581877249	-57.429041532836621	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420090948165438	2	4	4	6	14	18	20	21	0	1	1	3	2	5	5	5	1	1	1	2	4	2	2	2
69000	-45.660657828610759	-52.516145779570131	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.418382587508617	2	3	4	6	13	17	21	21	0	1	1	3	2	5	6	6	1	1	1	1	5	2	3	2
69500	-42.252379148585781	-49.107867099545153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580997403815569	2	4	4	6	14	18	21	21	0	1	1	3	2	5	6	6	1	1	1	1	5	2	2	2
70000	-49.368179079706820	-56.223667030666192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.418214331542777	3	4	4	5	14	18	22	21	0	1	1	1	2	5	5	6	1	1	1	1	6	2	3	2
70500	-46.864184997879924	-53.719672948839296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504841200383851	2	3	3	6	13	18	21	21	0	1	1	3	2	5	6	6	1	1	1	2	5	2	2	2
71000	-45.762374177785375	-52.617862128744747	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.375342130196951	2	3	4	6	14	18	21	21	0	1	1	3	2	5	5	5	1	1	1	1	5	2	4	4
71500	-48.376009707260472	-55.231497658219844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.382344333923964	1	3	4	6	14	18	21	22	0	1	1	3	2	5	5	6	1	1	1	1	7	2	4	2
72000	-48.799101675143625	-55.654589626102997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416535846548490	3	4	5	6	12	16	21	22	0	1	1	3	2	5	6	6	1	1	1	1	3	2	2	3
72500	-46.262361286403930	-53.117849237363302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636170434515307	2	4	4	6	15	18	21	20	0	1	1	3	2	5	8	5	1	1	1	1	4	2	1	2
73000	-43.506230328380497	-50.361718279339868	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447627038124553	2	4	4	6	13	18	20	21	0	1	1	3	2	5	6	6	1	1	1	1	3	2	1	2
73500	-52.940844470044176	-59.796332421003548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515476422240230	2	4	3	4	15	18	21	20	0	1	1	3	2	5	5	5	1	1	1	1	5	1	4	3
74000	-49.981349042954406	-56.836836993913778	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454744218121286	2	4	3	7	15	17	22	20	0	1	1	3	2	5	8	6	1	1	1	2	4	1	1	3
74500	-45.324046237545886	-52.179534188505258	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439430846387805	3	4	4	6	14	18	22	21	0	1	1	3	2	5	6	6	1	1	1	2	5	2	2	2
75000	-47.509032729156274	-54.364520680115646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675518086265511	3	4	4	6	14	18	21	20	0	1	1	3	2	5	6	6	1	1	1	1	5	3	2	2
75500	-44.434087468352587	-51.289575419311959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664874977951237	2	4	4	6	13	18	22	21	0	1	1	3	2	5	6	6	1	1	1	1	5	2	2	1
76000	-51.384889508323404	-58.240377459282776	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463830570047954	2	3	4	6	13	19	18	20	0	1	1	3	2	5	5	7	1	1	1	1	5	3	3	1
76500	-48.068903700490154	-54.924391651449525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626479382702011	3	4	5	6	15	18	19	20	0	1	1	3	2	5	5	6	1	1	1	1	3	1	2	1
77000	-45.434574320454544	-52.290062271413916	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546624928767127	3	4	4	6	13	19	22	20	0	1	1	3	2	5	6	6	1	1	1	1	5	3	1	1
77500	-49.192381428937047	-56.047869379896419	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.340849911246585	2	4	4	7	14	17	21	21	0	1	1	3	2	5	6	6	1	1	1	1	6	1	2	2
78000	-45.825788407155784	-52.681276358115156	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556546277470620	2	4	5	7	14	18	22	21	0	1	1	3	2	5	8	5	1	1	1	1	4	2	1	3
78500	-40.700022858077268	-47.555510809036640	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664291781610587	2	4	4	6	14	19	21	21	0	1	1	3	2	5	6	6	1	1	1	1	5	2	1	1
79000	-48.853537596613705	-55.709025547573077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408643006991092	2	3	4	6	14	19	22	20	0	1	1	3	2	5	5	6	1	1	1	2	6	2	4	1
79500	-55.681990512839008	-62.537478463798379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548116853309937	2	4	4	6	14	19	20	22	0	1	1	3	4	5	5	6	1	1	2	2	3	3	3	2
80000	-50.599291828027845	-57.454779778987216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.373660571309054	2	4	4	5	14	18	20	21	0	1	1	3	1	5	5	7	1	1	1	1	6	2	4	1
80500	-53.206298113868257	-60.061786064827629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420434841260338	1	3	2	5	13	18	21	21	0	1	1	3	1	5	6	6	1	1	1	2	5	2	2	2
81000	-46.846676884520079	-53.702164835479451	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747326581469610	3	4	4	6	14	18	22	21	0	1	1	3	2	5	6	6	1	1	1	2	4	2	2	2
81500	-48.851677574158231	-55.707165525117603	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568810213833470	3	4	4	6	13	17	22	22	0	1	1	3	2	5	6	6	1	1	1	1	5	3	3	2
82000	-47.629967748179943	-54.485455699139315	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696725036565476	3	4	4	5	15	19	21	22	0	1	1	3	2	5	5	6	1	1	1	1	4	2	2	1
82500	-43.632191044939525	-50.487678995898897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.387474375172422	3	4	5	6	14	19	21	21	0	1	1	3	2	5	5	6	1	1	1	1	5	2	3	1
83000	-47.866768981634408	-54.722256932593780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439246157361158	2	3	4	7	15	19	22	20	0	1	1	3	2	5	5	6	1	1	1	2	6	2	3	1
83500	-44.777400374897624	-51.632888325856996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434255325163460	2	3	4	6	14	18	21	20	0	1	1	3	1	5	6	6	1	1	1	1	5	2	1	1
84000	-51.741003330933594	-58.596491281892966	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705056739896211	3	4	4	6	14	17	22	20	0	1	1	3	2	5	5	6	1	1	1	1	3	2	2	2
84500	-45.202486537322791	-52.057974488282163	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516074820867235	2	4	4	6	14	19	20	21	0	1	1	3	1	5	6	6	1	1	1	1	5	3	1	1
85000	-48.567729032139738	-55.423216983099110	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573524957737320	2	3	4	7	14	17	22	20	0	1	1	3	2	5	5	6	1	1	1	1	6	1	4	1
85500	-48.026521913022108	-54.882009863981480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522283842694213	3	4	4	6	14	18	21	22	0	1	1	3	2	5	5	6	1	1	1	2	4	2	4	1
86000	-45.730249023863962	-52.585736974823334	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567598737460224	2	3	4	7	15	17	21	21	0	1	1	3	2	5	5	6	1	1	1	2	6	1	3	2
86500	-45.153381063882151	-52.008869014841522	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735456858127957	2	4	3	7	14	18	20	20	0	1	1	3	2	5	6	6	1	1	1	2	4	2	1	1
87000	-44.767569163950071	-51.623057114909443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451614260289421	3	4	5	7	13	18	21	21	0	1	1	3	2	5	6	6	1	1	1	1	5	2	2	2
87500	-44.129739361252689	-50.985227312212061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485519800002817	2	4	4	6	14	17	21	19	0	1	1	3	2	5	6	6	1	1	1	1	4	2	2	1
88000	-43.665267850153363	-50.520755801112735	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758338452121611	2	4	4	6	15	19	21	21	0	1	1	3	2	5	6	6	1	1	1	1	6	2	1	1
88500	-51.208314110760988	-58.063802061720359	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546949448675600	2	4	5	7	14	18	18	22	0	1	1	3	2	5	5	6	1	1	2	1	5	2	2	1
89000	-47.168839979370432	-54.024327930329804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662109027152279	2	4	4	7	14	19	22	20	0	1	1	3	2	5	6	6	1	2	1	2	5	2	1	1
89500	-50.091131805008935	-56.946619755968307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587733426255161	1	3	4	5	13	19	20	21	0	1	1	3	2	5	6	6	1	1	1	1	5	3	1	2
90000	-51.177712384246583	-58.033200335205954	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.430470714554755	2	3	4	6	14	18	21	21	0	1	1	3	3	5	5	5	1	1	2	1	5	2	3	3
90500	-46.041521952722810	-52.897009903682182	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.412885344027298	2	3	4	7	14	17	21	21	0	1	1	3	2	5	5	6	1	1	1	2	5	2	4	2
91000	-46.167878133676254	-53.023366084635626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551258260638829	3	4	4	6	13	18	22	22	0	1	1	3	2	5	6	6	1	1	1	1	3	2	2	3
91500	-45.904537622362867	-52.760025573322238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755334868473989	2	3	4	6	14	19	20	21	0	1	1	3	1	5	6	6	1	1	1	1	5	2	1	1
92000	-47.666960994011674	-54.522448944971046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578517976179928	2	4	4	6	14	17	19	20	0	1	1	3	2	5	6	6	1	1	1	1	5	1	1	2
92500	-48.287814274014380	-55.143302224973752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654864963661408	2	4	4	7	15	19	21	22	0	1	1	3	2	5	6	6	1	1	2	1	4	2	1	1
93000	-45.200511639005263	-52.055999589964635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545904959011912	1	4	4	6	13	18	21	20	0	1	1	3	2	5	6	6	1	2	1	1	5	2	2	1
93500	-46.441446965955571	-53.296934916914942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604983530867519	2	3	3	5	14	18	21	20	0	1	1	3	2	5	5	6	1	1	1	1	5	2	4	1
94000	-51.339148727542700	-58.194636678502071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562461477044429	3	4	5	7	14	16	21	20	0	1	1	3	1	5	6	6	1	1	1	1	5	2	3	2
94500	-53.133586934381682	-59.989074885341054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585118357951350	1	3	3	7	15	18	21	21	0	1	1	3	2	5	5	6	1	1	1	3	7	1	4	1
95000	-52.589312006929354	-59.444799957888726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594547483731217	2	4	5	7	13	18	21	22	0	1	1	3	1	5	5	7	1	1	1	1	5	2	5	1
95500	-53.850908622224495	-60.706396573183866	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657700822413864	2	4	3	5	14	19	21	21	0	1	1	3	2	5	5	6	1	1	1	2	4	1	3	2
96000	-48.258467449817800	-55.113955400777172	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.800734946456674	2	3	4	6	14	19	20	22	0	1	1	3	2	5	5	6	1	1	1	1	5	2	3	1
96500	-46.902170142071384	-53.757658093030756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548335727167643	2	4	4	6	14	18	21	21	0	1	1	3	1	5	5	6	1	1	1	1	5	2	2	2
97000	-59.109544683313715	-65.965032634273086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625684994808981	2	3	5	7	14	17	22	22	0	1	1	3	1	5	6	5	1	1	2	1	6	1	2	3
97500	-44.407407526819853	-51.262895477779225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.368568932133189	2	4	4	6	13	18	21	20	0	1	1	3	2	5	5	6	1	1	1	1	4	2	4	1
98000	-45.710058280894998	-52.565546231854370	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468723658101243	2	3	4	6	14	18	21	21	0	1	1	3	2	5	5	6	1	1	1	1	5	1	2	2
98500	-51.058122763822098	-57.913610714781470	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765474118373420	2	4	5	7	13	17	20	21	0	1	1	3	2	5	6	6	1	1	1	1	4	1	2	2
99000	-52.714917244155188	-59.570405195114560	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737375402245612	1	4	4	6	12	18	21	21	0	1	1	3	2	5	5	6	1	1	1	1	3	2	3	1
99500	-46.891234805871001	-53.746722756830373	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.360581008477257	2	3	3	7	14	18	22	21	0	1	1	3	2	5	6	6	1	1	1	2	4	2	2	2
100000	-45.529505807177323	-52.384993758136694	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490458573049546	2	4	4	7	12	18	21	20	0	1	1	3	2	5	6	6	1	1	1	2	3	3	2	1
