step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
16000	-436.063075023565773	-434.421036786516083	-1.642038237049662	0.000083984993940	0.000018740954724	0.223146467534616	0.601135620786534	0	1	3	4	5	5	9	13	15	15	18	17	18	17	18	17	18	17	19	19	21	20	20	22	22	20	21	22	21	23	23	21	23	24	27	26	24	27	25	26	28	26	26	27	27	30	28	29	28	29	30	30	31	30	31	31	30	28	33	32	33	33	33	31	34	34	32	35	35	36	38	36	39	39	39	38	39	38	40	41	40	0	1	1	2	2	4	6	7	8	8	8	10	9	9	18	10	12	10	16	16	13	13	20	18	32	15	16	22	20	11	13	20	23	13	40	32	28	30	30	30	40	32	37	40	40	43	37	45	30	39	44	58	47	44	37	48	44	44	50	58	54	54	56	44	60	50	51	51	61	67	68	61	69	66	72	72	65	69	78	77	72	1	1	2	2	2	1	2	2	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	2	2	1	2	1	2	1	1	1	4	2	1	1	2	2	1	2	2	2	1	2	1	2	1	2	1	2	2	2	2	1	3	2	3	1	2	1	2	1	2	1	2	1	1	2	1	2	1	2
16500	-472.783540655940499	-471.061287823539317	-1.722252832401158	0.000101010597012	0.000019885172671	0.196862242763614	0.650978726788872	-2	0	1	5	5	7	9	12	15	14	18	16	17	18	19	16	18	18	18	20	20	20	18	21	22	19	20	22	21	24	24	19	22	25	25	25	24	27	24	25	27	26	25	28	28	29	28	29	26	29	31	30	30	30	31	30	32	30	30	31	32	32	33	31	33	35	31	34	35	36	38	36	38	40	39	38	38	39	40	39	41	0	1	1	1	2	4	6	7	8	8	10	10	9	9	18	10	12	10	16	16	13	13	16	15	32	18	23	13	32	19	28	14	29	13	30	25	21	35	19	39	39	36	21	49	30	37	37	45	30	38	49	44	47	38	46	45	52	49	50	52	58	51	48	44	60	58	44	58	65	49	61	52	72	66	72	72	69	72	78	69	77	1	1	1	3	2	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	3	1	1	2	1	3	1	2	1	2	1	2	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	3	2	2	2	3	3	3	1	2	2	1	1	2	1	1	2
17000	-440.522567436299710	-438.766556352089651	-1.756011084210067	0.000092511071974	0.000017349302828	0.187537582879254	0.682986797173056	-1	2	3	5	6	6	9	12	15	14	16	18	17	18	16	17	19	18	18	19	20	19	20	22	20	20	19	22	21	24	23	23	23	22	26	25	25	26	25	26	27	26	26	27	27	28	26	29	28	28	31	30	30	31	30	31	30	31	33	32	32	33	33	31	34	35	33	34	35	36	39	36	39	39	39	38	39	40	36	41	41	0	1	1	2	3	4	4	7	8	8	10	11	9	8	10	8	12	15	16	16	14	13	16	18	20	15	16	22	25	24	22	25	29	21	30	32	22	14	23	30	30	32	28	39	30	43	37	45	44	39	44	49	47	44	21	48	49	49	50	49	51	49	56	57	61	59	51	61	54	67	68	69	69	66	69	72	79	79	69	77	77	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	2	3	3	1	2	2	3	1	1	1	1	1	1	1	2	1	2	2	4	1	1	2	3	2	1	2	2	1	1	1	1	1	2	2	2	1	3	2	2	1	1	2	1	1	1
17500	-462.825664956342280	-461.029535966230185	-1.796128990112080	0.000101143514146	0.000017952335742	0.177493691947092	0.658169496403448	0	2	2	4	6	7	10	13	15	14	16	17	17	17	18	16	18	19	18	19	21	19	19	21	21	21	20	22	21	23	24	23	23	23	26	25	25	27	25	27	26	26	27	26	26	29	27	29	28	29	30	30	30	29	29	32	32	31	33	31	33	34	32	30	33	33	33	33	35	35	38	36	37	40	39	37	39	40	37	39	40	0	1	1	2	2	4	4	4	10	7	10	11	9	9	16	8	12	15	10	16	22	13	12	8	23	18	23	22	20	23	13	25	29	28	39	32	21	19	30	30	30	36	37	39	30	43	22	38	38	35	35	49	47	45	43	39	58	49	50	49	40	68	38	49	52	50	58	60	65	67	52	65	65	56	72	61	73	79	69	73	77	1	1	1	1	2	2	3	4	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	3	1	2	3	1	1	1	1	1	2	4	1	2	2	1	1	1	2	1	3	2	1	1	3	1	2	2	1	4	1	2	1	2	3	1	2	1	2	2	1	2	1	1	2	3	2	5	2	2	1	2	1	1	1
18000	-436.342406828546018	-434.399549452185056	-1.942857376360946	0.000090540446626	0.000013391992801	0.147911715701308	0.662691859139850	0	2	2	4	4	6	10	12	13	14	15	18	18	16	18	17	18	18	18	19	21	20	19	22	21	19	19	22	21	23	23	20	23	25	25	24	23	27	25	25	28	27	26	27	27	30	25	29	28	30	30	30	31	30	28	31	32	30	32	32	32	34	32	31	33	35	34	34	35	36	38	37	39	40	37	38	39	39	37	41	39	0	1	1	2	2	4	6	7	8	7	8	8	14	9	11	11	11	16	8	10	13	13	11	26	32	15	11	21	20	19	21	18	29	28	30	32	21	35	30	30	35	36	37	35	40	55	37	45	44	35	49	49	47	44	47	48	64	49	50	49	52	60	56	54	52	59	60	52	61	67	65	69	65	66	69	72	79	79	69	81	75	1	1	1	1	1	1	3	2	1	1	2	3	1	2	2	2	2	1	2	3	2	1	2	2	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	3	2	2	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2	1	2	3	1	1	1	1	1	1	1
18500	-438.253948841292868	-436.356007605009097	-1.897941236283753	0.000124506933689	0.000019420032126	0.155975507151109	0.647432526825723	-2	1	3	4	6	7	9	12	15	14	18	17	18	16	17	16	18	18	19	18	21	19	20	21	21	20	21	22	23	24	23	22	22	24	26	25	24	28	25	26	27	26	26	27	28	29	28	29	28	30	29	30	30	30	30	31	30	30	32	32	33	33	32	31	31	34	33	32	34	35	36	37	36	39	39	37	38	40	39	40	41	0	1	2	2	1	4	6	7	8	8	10	10	14	8	9	10	12	15	16	16	22	13	16	18	23	15	16	21	27	19	22	25	25	28	30	32	28	35	30	30	35	25	28	35	40	34	37	38	44	38	49	49	43	44	37	40	49	44	30	44	51	54	56	51	58	59	68	49	58	49	59	69	69	66	72	70	73	69	73	77	77	1	1	1	2	5	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	3	2	1	1	1	1	1	1	2	2	2	1	2	4	2	2	1	1	1	1	1	1	2	2	3	2	1	1	2	1	1	1	3	1	1	2
19000	-464.100848084615677	-462.200790972446441	-1.900057112169239	0.000094830950022	0.000014753645560	0.155578379809188	0.605620699880483	-2	1	3	4	6	6	9	13	15	14	17	16	16	18	19	18	18	17	19	18	21	20	21	22	21	21	21	21	23	22	23	23	22	24	26	25	24	24	23	27	28	26	26	26	28	28	28	30	28	29	30	30	31	30	31	31	31	30	33	32	33	34	33	32	34	35	32	34	35	36	38	36	37	41	38	38	40	39	39	40	39	0	1	2	2	2	4	6	7	8	8	10	10	9	9	11	12	8	8	16	8	22	13	16	18	20	18	17	13	25	17	22	25	23	28	38	25	28	39	30	38	38	20	22	30	40	34	34	45	30	35	49	49	47	44	28	48	51	49	50	51	58	54	56	58	49	50	52	54	61	67	68	65	61	66	61	72	81	73	73	81	73	1	1	1	2	3	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	1	2	2	3	1	2	2	2	1	3	1	1	1	1	2	2	2	1	1	1	2	3	2	2	1	2	2	1	2	2	1	2	2	2	6	1	1	2	2	1	2	2	1	1	3	3	1	3	2	2	2	1	2	2	2	1	1	1	1	1	1
19500	-474.547857510584777	-472.500284732030593	-2.047572778554202	0.000079883659499	0.000010518399337	0.131671475786875	0.553686491678513	-1	0	2	4	5	7	8	14	16	13	18	16	17	18	18	18	18	19	19	19	20	19	20	21	21	20	20	21	22	22	23	22	23	24	24	25	24	27	25	26	27	25	26	27	27	29	27	28	28	28	30	31	30	30	29	30	31	29	30	32	33	33	32	29	33	35	33	34	35	37	37	35	38	39	40	39	40	38	39	42	39	0	1	1	2	2	4	6	10	8	7	8	8	9	10	12	9	12	15	11	16	22	13	8	18	27	11	20	21	25	11	22	23	29	21	30	23	28	35	30	35	39	32	28	30	30	43	28	40	35	39	44	51	46	49	28	48	58	44	38	39	51	54	56	38	60	50	58	49	60	61	38	65	72	59	72	72	71	69	71	77	69	1	1	2	2	3	2	1	1	1	3	4	1	1	3	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	2	1	1	3	1	2	1	3	2	1	1	2	3	2	3	2	2	1	2	1	2	1	1	1	4	1	1	2	2	3	2	2	2	1	1	3	2	2	2	2	5	1	2	4	3	2	1	2	1	2	3
20000	-450.160106271693508	-448.121543923380329	-2.038562348313198	0.000112486366327	0.000014954749465	0.132947217987186	0.722962864193329	-1	1	2	4	6	6	9	12	15	15	16	16	17	17	18	19	18	17	18	19	22	20	17	20	21	20	21	21	23	24	23	22	22	24	25	25	24	27	25	27	27	26	26	26	28	30	27	30	29	30	31	29	31	30	30	31	31	30	32	30	33	33	33	32	34	34	33	31	35	36	38	37	38	39	40	39	36	39	39	41	40	0	1	2	2	4	4	6	4	8	8	9	10	9	10	18	23	12	11	23	23	22	13	11	15	20	18	19	22	32	20	21	25	25	28	30	25	22	35	30	35	35	25	13	30	38	37	34	45	44	52	44	35	46	49	47	48	49	44	50	44	52	54	56	51	68	49	52	60	61	67	58	60	68	73	69	73	69	69	65	79	77	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	3	3	1	1	2	1	1	2	1	2	2	1	1	1	1	1	3	2	2	2	2	1	1	1	2	2	1	1	2	2	3	3	1	2	1	1	2	2	2	2
20500	-488.670103349976330	-486.782016663039826	-1.888086686936490	0.000105653578308	0.000016677314460	0.157849026288452	0.556843432759427	0	1	2	3	7	7	10	12	14	15	17	17	17	17	18	18	19	17	19	19	21	20	19	20	21	21	21	22	22	23	23	21	23	24	26	22	23	28	24	27	28	25	26	26	28	29	26	28	29	29	29	29	30	28	30	31	32	30	31	32	31	33	32	31	34	35	33	34	36	36	37	36	39	40	39	39	39	40	38	41	40	0	1	1	2	2	4	6	7	7	8	10	10	9	9	18	9	12	10	18	14	22	13	12	18	16	18	17	13	23	11	14	14	25	22	39	25	13	35	16	30	40	36	37	30	39	43	37	30	44	35	44	44	46	39	47	45	58	35	50	49	51	60	45	49	61	51	51	50	49	54	64	68	71	69	69	72	69	79	69	81	79	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	3	2	1	1	1	1	2	1	1	2	2	1	3	2	3	3	2	1	2	1	1	2	1	3	2	1	2	2	1	2	2	2	1	2	2	2	2	1	2	2	2	1	3	1	1	1	1	3	2	1	3	2	3	3	5	3	1	1	2	1	2	2	1	1	1	1
21000	-435.911414745783361	-433.995801680663362	-1.915613065119975	0.000088595855970	0.000013529713215	0.152712709491787	0.586605332108577	-1	2	2	3	7	5	10	13	14	14	17	16	17	17	18	18	18	19	18	20	21	19	20	21	22	20	19	21	22	23	24	19	23	24	24	24	24	27	26	26	27	25	25	27	27	28	27	29	28	30	30	30	30	30	29	31	31	30	32	30	31	34	32	32	33	35	33	33	35	37	39	36	37	40	38	39	37	39	38	42	40	0	1	1	2	2	4	6	7	8	8	10	10	9	9	12	11	10	12	10	18	22	14	16	12	32	18	16	22	32	18	21	16	29	28	30	25	28	39	30	35	35	32	28	39	40	34	37	38	44	39	44	44	55	44	47	48	52	44	50	44	52	54	56	57	61	50	52	61	65	51	51	60	69	66	72	72	69	79	73	81	77	1	1	2	1	2	1	2	2	1	1	2	2	2	2	1	1	2	2	3	1	1	1	1	2	1	1	1	1	2	3	2	1	1	2	1	1	1	1	2	1	3	3	3	1	1	2	2	1	1	2	2	2	1	2	1	1	1	2	1	2	1	3	1	1	1	3	1	1	1	3	4	2	1	2	1	1	1	1	1	1	2
21500	-439.075929354739628	-437.415101774389200	-1.660827580350440	0.000106743133974	0.000023096631014	0.216375800054914	0.585719115801583	-1	1	1	3	5	7	10	14	15	15	18	16	17	17	18	17	19	19	19	19	21	20	19	21	21	20	19	20	23	23	23	22	23	23	26	25	23	25	25	26	28	26	27	27	27	28	27	29	28	29	31	30	29	30	30	31	31	30	32	31	32	32	32	32	32	34	32	35	35	36	39	37	38	40	38	38	39	40	38	40	41	0	1	1	2	2	4	6	6	8	8	10	10	9	9	12	10	12	15	16	16	28	13	16	18	11	15	10	13	25	19	13	25	27	22	38	17	22	30	30	30	35	23	37	38	40	31	37	45	44	45	49	44	46	44	46	48	44	44	50	49	58	54	56	52	30	50	49	60	54	67	61	69	69	59	72	65	79	79	72	76	77	1	1	1	1	2	2	2	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	1	2	3	1	2	1	1	3	2	1	1	1	1	3	2	1	1	2	2	1	1	1	2	2	1	1	2	1	2	2	1	2	1	1	1	1	3	3	2	2	2	2	3	1	2	3	1	3	1	1	1	1	1
22000	-436.315554571874486	-434.640981432139597	-1.674573139734868	0.000088522895506	0.000018738666565	0.211681582017651	0.647086497801136	0	1	2	4	6	7	9	13	15	14	16	18	17	17	17	19	19	15	17	19	21	19	20	21	21	19	19	21	21	23	24	22	23	24	24	25	24	26	25	26	27	26	26	26	27	29	27	29	28	29	30	29	30	30	31	31	30	30	32	32	32	33	32	31	33	34	33	34	34	36	39	36	38	40	40	38	39	39	36	40	40	0	1	1	2	4	2	4	7	8	7	10	11	9	9	18	6	12	8	8	19	13	13	27	26	19	18	11	13	16	16	28	23	29	28	30	32	28	39	30	35	38	36	28	30	40	47	21	45	35	38	44	44	46	49	43	48	49	44	38	58	58	54	56	49	58	59	60	65	65	67	61	69	79	59	76	72	73	79	65	77	65	1	1	1	2	1	3	2	2	1	2	1	1	1	1	2	5	1	1	2	1	2	1	1	1	2	2	1	1	2	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	3	1	2	2	2	2	1	1	3	1	1	2	4	1	1	2	1	2	3	1	1	1	1	2	4	2	1	4	1	1	1	2	1	1	3
22500	-454.325704318230180	-452.229484584266061	-2.096219733964095	0.000102027549293	0.000012766171286	0.125124746943029	0.682076412569976	-2	1	2	4	6	6	10	12	15	14	16	18	17	17	19	18	17	18	19	20	21	20	20	22	21	21	21	19	22	23	24	23	23	24	25	24	24	27	26	25	28	26	26	27	27	29	28	30	29	30	30	31	31	30	30	30	32	31	32	30	31	32	32	31	34	34	33	34	35	36	37	36	37	40	39	38	39	39	40	41	41	0	1	1	2	3	4	6	7	8	4	8	11	10	9	18	8	8	10	16	18	22	13	18	15	23	15	16	13	25	27	22	25	29	21	23	27	28	30	35	30	38	36	37	40	40	43	43	45	44	30	44	44	55	44	37	40	49	44	38	44	51	54	48	51	51	59	58	51	61	61	65	65	69	66	73	72	73	72	78	77	75	1	1	2	2	2	1	2	1	1	4	2	1	3	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	3	1	2	2	1	2	1	2	1	1	1	1	1	1	2	3	2	2	1	2	2	3	1	2	2	2	1	1	1	1	2	1	1	2	2	2	2	2	1	3	1	2	1	2	1	1	2
23000	-500.200636482312120	-498.402330471626669	-1.798306010685441	0.000099376642306	0.000017587422378	0.176977426184551	0.623763168866167	0	2	3	5	7	7	10	13	16	13	15	17	16	17	19	18	18	18	17	18	21	20	20	22	20	20	19	21	22	23	22	23	22	24	27	25	24	27	24	26	26	27	27	27	27	29	27	29	29	30	31	30	30	29	30	30	32	30	32	31	32	32	33	31	33	35	33	35	33	37	38	36	39	40	39	36	40	40	39	41	40	0	1	1	3	2	4	4	7	10	7	10	11	8	9	11	19	12	9	10	11	13	13	16	18	20	15	11	13	19	23	28	25	11	21	20	25	28	39	30	30	30	25	28	40	30	28	37	45	44	40	49	39	43	44	21	48	49	44	50	44	44	44	56	52	51	62	61	51	52	67	60	69	71	66	72	69	79	69	69	81	69	1	1	2	1	2	2	2	2	2	1	1	1	2	1	2	1	1	1	3	2	2	2	1	2	1	1	3	3	3	1	1	2	4	2	6	3	1	2	1	2	1	3	3	1	2	3	2	1	2	1	2	3	1	1	4	1	2	2	1	2	2	4	2	1	1	2	1	2	2	2	3	2	1	3	1	1	1	2	3	1	3
23500	-482.812640158057377	-480.883689317286212	-1.928950840771138	0.000105082212501	0.000015796880621	0.150328778248825	0.585844031265462	-1	1	3	4	6	6	10	14	15	13	18	18	17	17	16	19	17	18	18	19	22	19	21	20	21	20	21	21	22	22	24	23	22	24	24	26	23	26	24	26	27	26	26	27	27	29	27	29	29	29	30	30	30	31	30	32	31	30	32	31	31	34	33	31	34	34	34	34	35	37	38	36	39	39	40	38	38	38	38	41	40	0	1	1	2	2	4	4	10	10	7	8	9	9	9	10	11	10	17	15	11	22	13	16	15	12	18	24	22	16	11	21	25	11	28	19	29	28	30	30	39	38	32	37	39	40	43	43	38	38	39	44	38	43	49	47	48	49	44	50	51	44	54	61	49	52	44	52	51	49	67	68	65	79	50	51	69	65	52	69	73	58	1	1	1	2	3	2	3	1	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	2	3	2	2	2	1	1	1	2	2	2	1	2	1	1	2	2	1	2	2	1	2	2	1	2	2	1	2	2	2	1	2	3	2	2	2	2	2	1	1	5	5	2	2	4	1	1	5
24000	-476.324680413724025	-474.346717931724129	-1.977962481999892	0.000132957358578	0.000018893393936	0.142101152863799	0.584792186464336	-1	1	2	4	6	6	10	12	15	14	18	16	18	18	18	16	19	19	18	18	22	18	19	21	21	20	21	22	23	23	23	23	23	23	26	25	24	27	25	25	27	26	26	28	27	30	27	30	28	29	30	30	30	31	29	29	32	31	32	31	32	34	32	32	33	34	34	35	36	37	39	36	38	39	39	38	39	39	40	39	37	0	1	1	2	2	4	4	7	8	8	10	10	9	9	10	10	12	15	16	12	22	8	16	15	23	15	11	13	25	23	22	25	23	13	30	25	28	39	30	30	39	32	37	45	30	43	13	45	45	39	44	49	43	44	43	45	49	35	58	38	51	54	56	58	60	59	61	49	67	61	81	68	69	50	69	68	65	81	78	73	65	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	4	2	1	1	2	1	2	1	3	2	1	3	2	2	2	1	2	2	1	1	1	2	1	2	2	4	1	1	3	1	1	1	1	1	1	2	2	1	3	1	2	2	1	1	1	2	4	1	2	1	1	1	4	2	1	3	1	1	1	2
24500	-482.837941040314035	-481.144513740863658	-1.693427299450360	0.000096957938771	0.000019931216521	0.205565596521382	0.617356779613150	-2	1	2	5	6	7	10	13	15	14	16	17	17	17	19	19	18	18	18	19	20	19	20	22	21	20	21	21	22	22	23	22	23	23	26	25	24	28	25	24	28	26	26	28	25	30	27	28	27	29	30	28	31	30	28	32	32	30	31	31	33	33	31	32	33	31	32	35	35	35	37	36	39	39	40	38	39	39	38	42	39	0	1	1	2	2	4	6	7	10	4	8	8	9	9	18	11	12	11	11	12	13	13	16	16	16	16	12	13	16	19	22	25	29	28	30	25	34	35	30	30	39	16	34	49	40	37	37	45	39	40	49	35	43	52	37	48	58	49	52	44	51	35	45	48	60	35	51	58	51	67	54	61	69	59	72	61	71	72	61	81	69	1	2	2	3	2	1	1	1	1	4	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	1	2	1	1	4	2	1	1	2	2	2	1	3	2	2	2	2	2	2	1	2	2	2	2	2	3	2	1	2	1	2	3	2	3	2	2	4	2	3	1	2	1	1	2
25000	-456.326373004333163	-454.823961434536614	-1.502411569796574	0.000067768399086	0.000019854634382	0.292977769126420	0.564057314231819	-1	1	3	4	7	5	9	14	15	12	18	17	17	17	19	18	19	17	18	18	20	19	20	21	20	19	19	22	23	22	24	23	22	24	25	24	25	27	26	27	28	26	26	28	28	30	27	29	29	30	29	31	30	30	29	31	31	30	32	32	32	33	33	31	34	34	33	34	35	36	38	36	38	40	38	38	38	39	39	41	40	0	1	2	2	2	2	4	6	8	7	10	10	9	9	18	10	12	8	8	10	22	13	20	11	20	18	19	21	20	16	21	25	20	28	30	32	28	39	30	35	39	36	28	39	39	43	28	45	35	41	44	44	55	44	37	48	49	44	50	51	58	54	48	44	58	39	49	61	61	62	65	69	69	66	72	72	69	69	69	81	77	1	1	1	1	3	2	3	5	1	1	2	3	1	2	1	3	1	2	2	2	1	1	1	1	1	1	1	2	1	2	2	2	3	2	1	1	2	1	2	1	1	1	2	1	1	2	3	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	3	2	2	4	2	1	2	1	3	1	2	3	1	1	1	2	1	1	1
25500	-456.149888930943519	-453.859735613689168	-2.290153317254374	0.000100517643319	0.000010419538956	0.103658806676629	0.573225047817319	-1	1	2	3	5	6	8	13	14	15	17	17	16	17	19	18	16	18	19	19	20	19	20	22	18	20	20	21	22	23	23	23	23	24	26	25	24	26	25	26	27	27	27	27	28	29	28	30	29	30	31	30	30	30	30	31	32	31	32	30	32	33	33	31	33	35	33	34	35	36	38	36	39	40	40	38	39	39	39	41	41	0	1	1	2	2	4	5	7	8	8	17	8	9	8	18	10	8	12	18	17	13	13	19	27	11	18	10	21	25	23	22	25	29	22	30	29	22	39	30	39	35	29	37	35	38	43	28	45	44	38	44	44	47	39	37	45	64	38	50	44	44	54	56	60	51	58	51	61	65	67	68	51	69	59	79	69	69	76	58	73	77	1	1	1	1	2	2	1	3	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	1	1	3	1	2	2	2	2	1	3	2	2	3	1	2	1	1	2	2	1	1	1	4	2	1	1	2	1	1	2	3	1	1	4	1	1	2	2	1	1	1	2	1	1	1	2	2	3	2	4	1	2	1	1	3	1	2
26000	-443.699710202549454	-442.087374784960389	-1.612335417589077	0.000108925354854	0.000025575268082	0.234796279677146	0.685802207153717	0	1	3	3	6	5	8	12	15	14	17	16	17	17	19	17	19	18	18	19	20	19	20	22	20	20	21	21	22	22	24	22	22	25	26	25	24	28	25	25	28	27	26	26	27	27	27	29	28	30	31	30	31	30	30	31	31	30	33	31	31	33	33	30	33	34	32	35	36	36	38	35	38	40	38	39	39	38	38	41	41	0	1	1	2	2	4	3	7	8	8	9	10	9	9	18	8	12	11	16	14	22	13	20	18	17	18	23	22	25	19	22	25	25	21	39	32	21	39	30	30	39	36	37	40	40	43	28	35	44	38	44	44	46	41	21	48	64	40	52	49	41	38	45	38	60	58	60	60	65	67	60	51	69	66	72	69	73	69	72	73	77	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	3	1	1	1	2	2	1	1	4	1	1	2	2	1	1	3	2	1	1	2	1	1	2	2	4	2	1	3	2	2	1	2	1	2	1
26500	-442.086747902452259	-439.833020473671695	-2.253727428780551	0.000105643890727	0.000011326616756	0.107215066371322	0.623226683062395	-1	2	1	4	6	6	10	13	15	14	15	16	17	18	17	18	18	18	18	19	22	19	20	22	21	21	21	22	20	23	23	22	21	24	24	24	25	28	25	26	27	26	26	27	27	28	27	30	29	29	31	31	29	30	29	32	32	30	32	29	33	33	32	31	33	34	33	35	34	34	37	37	38	40	40	37	38	40	39	39	41	0	1	1	2	2	4	6	7	8	8	10	10	9	9	8	10	12	15	11	16	13	9	11	18	19	15	16	22	16	16	13	25	29	28	30	32	28	35	35	35	39	32	37	35	40	37	34	45	44	38	49	49	46	49	37	45	58	44	60	30	58	54	38	60	52	59	51	61	65	52	49	61	61	66	72	69	69	79	77	72	80	1	2	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	2	3	3	1	1	2	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	3	1	2	1	2	2	2	1	1	1	1	1	1	3	3	2	2	2	3	2	2	2	1	1	1	1	1	1	1	5	1	2	3	2	2	2	1	1	1	1
