step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
27500	-363.154161464506444	-370.009649415465844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562980073621518	-1	1	5	5	3	5	5	5	7	6	7	6	9	7	6	8	7	5	9	10	8	8	9	10	10	11	8	10	9	11	11	12	12	12	13	12	14	15	13	13	13	14	13	14	15	15	11	16	16	16	18	15	16	16	17	16	18	18	18	18	17	19	21	0	1	5	5	2	5	5	5	5	3	10	6	11	7	18	17	5	5	11	10	15	2	12	16	21	9	0	9	27	9	7	0	25	29	0	0	12	30	23	29	22	32	27	2	21	47	29	0	0	33	53	0	7	5	5	44	48	35	61	53	47	60	7	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	2	1	2	3	1	1	1	1	1	4	2	1	2	2	1	3	5	2	2	1	1	1	1	2	1	5	6	8	1	1	2	1	1	2	1	4
28000	-327.655050629683217	-334.510538580642617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569574913658036	1	2	4	4	4	6	6	6	6	6	7	5	9	7	7	8	9	8	8	7	9	10	8	10	11	10	9	9	11	9	12	12	11	10	12	12	15	14	12	13	13	13	12	14	14	15	12	16	16	15	17	15	15	15	17	16	18	17	19	19	16	19	21	0	1	1	2	1	5	3	5	2	4	6	2	4	6	12	15	5	10	1	12	2	9	8	6	30	5	0	2	21	15	6	0	11	16	0	0	21	22	18	11	2	28	13	5	12	16	9	0	0	35	2	0	39	2	42	50	56	61	51	34	45	55	55	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	3	1	3	1	3	2	1	2	1	2	1	5	1	1	2	1	2	1	1	1	3	2	2	2	5	2	1	5	5	4	2	1	1	2	8	1	2	5	1	1	1	1	1	6	2	1	1
28500	-297.741754514131799	-304.597242465091199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494774459919880	0	2	3	5	4	5	4	3	6	7	6	5	9	6	7	9	7	7	9	8	9	10	8	9	8	11	9	11	9	10	11	12	12	12	13	13	15	13	11	15	13	14	12	13	14	14	14	17	16	15	17	15	15	15	17	17	17	17	19	18	16	19	21	0	1	1	7	2	8	2	2	2	8	3	3	15	1	9	14	7	12	5	9	23	1	4	5	4	7	0	30	12	23	13	0	24	16	0	0	26	30	5	28	1	28	27	29	13	29	36	0	0	35	39	0	34	11	5	16	53	47	42	39	45	35	39	1	1	2	1	1	1	1	1	2	2	1	1	1	3	1	1	2	1	2	1	1	5	1	2	2	3	1	1	1	1	1	1	2	2	1	1	2	1	4	3	8	2	2	1	2	2	1	1	1	1	4	1	2	6	6	3	1	2	2	2	1	3	4
29000	-428.837872360784445	-435.693360311743845	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416459746958458	1	2	2	4	3	3	5	4	5	5	6	6	7	7	8	8	7	6	9	9	9	9	6	10	11	11	9	10	11	11	11	12	13	11	14	12	14	16	13	14	13	15	12	13	14	16	13	16	17	17	17	16	14	15	17	16	19	17	18	18	17	18	22	0	1	1	1	3	2	5	2	3	5	1	4	5	23	23	23	9	2	1	10	2	2	3	14	23	15	0	1	19	4	21	0	34	19	0	0	15	28	43	25	2	1	16	21	34	16	30	0	0	44	28	0	33	16	9	24	49	42	7	9	34	56	61	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	1	2	4	2	3	4	2	2	4	2	1	4	1	4	2	1	1	1	1	1	3	3	1	1	3	8	3	2	1	4	1	1	1	1	3	1	1	3	4	3	1	1	7	6	4	1	3
29500	-331.356268734937828	-338.211756685897228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538370967131209	1	2	4	5	3	6	5	5	6	6	6	5	9	4	7	7	8	8	9	10	8	9	8	10	9	10	10	11	11	10	11	12	11	11	12	12	14	15	13	14	10	14	13	13	14	15	13	16	16	16	16	15	16	15	17	17	18	15	18	18	17	19	20	0	1	5	5	2	3	5	1	4	2	2	2	15	2	9	7	6	5	2	10	10	14	9	21	21	10	0	30	18	22	7	0	15	10	0	0	5	44	24	43	21	27	34	21	7	5	24	0	0	37	41	0	40	41	1	49	61	40	17	54	58	39	10	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	4	2	1	2	1	1	1	2	1	1	1	1	4	1	1	3	1	1	5	1	2	1	1	1	1	3	5	6	2	1	1	1	4	1	1	2	6	1	1	1	5	2	2	3	8
30000	-364.061364312820899	-370.916852263780299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461445862620286	1	2	5	5	3	4	5	5	6	4	6	5	9	8	7	8	7	7	8	9	6	9	9	10	8	10	10	11	11	11	12	11	12	10	13	11	13	15	13	13	12	14	14	14	13	15	13	16	17	16	17	16	14	15	15	16	18	17	16	18	18	20	21	0	1	5	2	2	5	10	2	6	1	10	5	15	2	3	9	9	9	21	4	10	7	11	19	8	13	0	10	22	5	1	0	3	8	0	0	6	21	25	20	7	30	29	45	5	7	28	0	0	16	10	0	40	14	1	47	12	36	28	50	49	58	5	1	1	2	1	1	1	1	2	1	2	1	1	1	4	1	1	1	1	1	2	1	2	2	1	1	1	1	3	1	4	6	1	3	2	1	1	4	5	2	3	4	2	2	1	5	5	2	1	1	4	6	1	1	3	5	1	6	3	3	1	1	2	8
30500	-430.347324409772284	-437.202812360731684	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538979686840320	-1	2	4	4	2	6	6	5	7	7	7	5	8	7	7	8	8	7	10	9	9	8	8	10	9	9	9	10	11	11	11	13	13	12	13	12	15	16	11	14	12	13	14	13	13	16	13	15	17	16	16	15	16	15	17	15	18	17	18	18	17	19	20	0	1	5	2	1	4	1	5	7	6	1	2	7	12	12	10	2	2	16	13	12	14	7	16	2	15	0	26	28	16	5	0	39	27	0	0	9	37	20	44	22	27	16	5	15	42	9	0	0	35	33	0	36	5	39	42	55	37	43	7	14	43	25	1	2	1	1	2	1	3	1	1	1	3	1	1	1	1	1	2	2	1	1	2	1	1	1	3	2	1	1	1	2	4	1	1	1	1	1	4	1	1	1	3	1	4	4	3	3	3	1	1	1	2	1	2	6	4	1	1	1	2	5	5	2	5
31000	-318.954657015076748	-325.810144966036148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610023986711987	1	2	4	4	3	4	6	4	6	7	5	6	8	7	6	9	7	6	9	10	8	8	8	11	11	10	9	10	11	10	11	12	11	11	13	11	14	14	13	14	13	15	13	12	15	12	13	16	16	16	18	16	15	14	16	16	19	17	16	15	16	16	18	0	1	1	1	1	1	8	1	5	11	6	2	17	2	8	12	5	5	7	21	12	11	14	22	19	10	0	10	21	23	5	0	27	26	0	0	25	28	11	41	7	31	2	23	21	9	36	0	0	40	25	0	30	24	44	40	60	60	25	29	54	40	40	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	2	2	1	2	1	1	3	1	1	1	1	1	2	2	4	1	4	1	6	2	5	3	1	1	1	1	3	1	2	1	3	1	3	1	2	2	1	1	2
31500	-273.462730662530703	-280.318218613490103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417567155299845	1	2	5	4	4	4	5	5	7	7	6	5	8	8	7	7	9	7	9	9	9	8	9	11	11	10	9	10	12	10	11	13	12	12	13	13	14	14	14	13	12	15	13	13	11	14	14	16	16	16	16	16	14	15	17	17	19	18	16	17	17	19	20	0	1	1	2	2	2	4	2	12	12	5	6	2	2	5	4	5	5	7	10	15	1	10	19	18	5	0	15	6	19	10	0	27	28	0	0	5	40	8	6	23	23	9	6	9	12	29	0	0	17	13	0	8	1	9	39	61	48	14	10	17	55	10	1	1	2	1	1	1	1	2	2	1	1	1	3	4	2	2	4	2	2	1	1	3	1	1	2	3	1	1	3	1	3	1	1	1	1	1	4	1	3	6	1	3	4	5	2	2	1	1	1	2	4	1	5	5	6	2	1	1	3	4	4	1	6
32000	-283.325078538332889	-290.180566489292289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536545600992592	1	2	3	5	2	6	5	6	6	6	5	6	8	7	7	5	7	8	8	6	7	9	8	10	10	10	10	10	12	10	11	13	13	11	13	12	15	15	14	14	12	14	13	13	14	15	13	16	16	17	17	15	15	15	16	17	18	17	18	17	17	20	20	0	1	5	1	1	3	3	5	4	11	1	11	17	2	16	5	1	2	2	5	11	1	20	7	13	2	0	2	20	15	26	0	19	2	0	0	31	47	29	36	18	29	1	34	23	34	26	0	0	33	2	0	28	29	2	54	36	33	55	41	47	55	2	1	1	1	2	1	2	1	2	1	1	1	1	1	3	1	2	2	3	2	3	1	4	1	2	1	3	1	3	4	1	1	1	3	5	1	1	2	1	1	1	1	1	5	1	2	2	2	1	1	2	8	1	2	2	6	1	3	2	2	2	2	2	10
32500	-276.542304571551256	-283.397792522510656	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524186523632269	0	2	4	5	3	6	4	5	7	6	6	4	8	6	6	9	8	8	8	9	8	9	7	10	10	11	10	11	11	11	12	12	12	12	13	11	14	15	12	14	12	14	13	13	14	16	13	15	15	15	17	12	15	15	16	16	18	17	18	17	17	19	18	0	1	1	1	1	3	2	12	10	3	7	1	10	7	5	23	1	6	12	6	9	7	12	18	23	2	0	25	16	18	7	0	15	18	0	0	12	18	24	31	23	26	5	25	12	5	4	0	0	47	6	0	29	30	16	40	18	48	56	2	21	46	7	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	5	1	2	1	1	2	1	1	2	3	1	1	1	1	3	1	3	1	1	1	3	3	1	1	2	2	5	2	5	5	4	1	1	1	7	1	2	2	3	1	3	1	1	8	5	1	6
33000	-313.631921379262053	-320.487409330221453	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570651400120534	0	2	3	5	4	4	6	6	6	7	6	5	7	8	8	9	8	7	9	9	8	9	7	9	10	10	9	10	11	11	12	13	12	12	13	12	14	15	13	14	13	14	12	12	14	13	14	16	17	17	15	15	15	15	18	15	19	17	19	18	16	19	22	0	1	1	5	3	3	12	5	6	11	6	5	11	2	12	14	1	6	23	10	9	5	12	23	10	1	0	21	21	28	22	0	18	28	0	0	1	28	20	33	16	26	2	2	15	10	34	0	0	54	3	0	39	47	45	31	31	53	58	51	30	55	44	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	3	1	1	1	1	4	1	1	2	3	1	1	1	1	2	1	2	2	1	1	6	2	2	1	2	1	3	3	4	4	1	1	1	1	6	1	1	1	2	2	2	1	1	1	2	1	5
33500	-261.894936962785550	-268.750424913744951	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486840385404422	1	2	4	4	3	6	6	6	7	6	6	5	7	8	8	8	8	6	9	8	7	9	8	11	10	10	9	11	11	10	10	11	12	11	13	11	14	15	14	14	12	15	14	12	14	15	12	17	16	17	17	14	15	13	17	17	19	16	19	18	17	19	19	0	1	1	5	1	5	5	5	2	4	2	5	18	11	18	6	1	1	6	5	18	16	6	16	23	12	0	20	10	23	9	0	9	11	0	0	2	54	20	24	6	44	5	2	6	39	26	0	0	26	30	0	29	16	6	53	43	37	51	9	29	31	40	1	1	1	1	1	2	2	2	3	1	2	1	1	1	1	1	2	2	1	3	1	1	1	2	1	2	1	2	3	1	1	1	2	2	1	1	6	1	3	1	3	1	5	5	4	1	1	1	1	2	5	1	2	2	6	1	4	1	1	5	3	3	3
34000	-264.755798740265845	-271.611286691225246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467849864642698	1	2	4	5	4	5	6	5	5	6	6	6	8	7	7	8	9	7	10	10	8	9	9	8	10	9	8	9	10	11	11	13	12	11	13	12	14	15	13	15	12	15	12	13	13	15	14	16	16	15	17	16	15	16	17	14	18	16	18	17	18	19	21	0	1	2	5	2	1	6	1	2	9	1	9	6	1	10	10	5	1	6	6	18	9	18	15	22	15	0	16	8	19	5	0	28	17	0	0	5	3	43	23	12	35	7	13	7	19	41	0	0	29	16	0	45	24	9	17	38	29	60	58	15	54	45	1	1	1	1	1	2	1	2	2	1	2	1	2	3	1	2	2	3	3	2	1	2	1	1	1	1	1	1	2	1	3	1	1	1	1	1	4	5	1	3	3	1	3	3	3	3	1	1	1	2	4	1	1	3	5	3	2	3	1	1	5	1	4
34500	-358.765562589932529	-365.621050540891929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535782122636603	1	2	4	4	2	4	6	4	6	6	4	4	7	8	7	8	8	7	8	10	8	9	8	10	10	11	9	11	9	8	10	13	12	10	14	11	13	13	14	13	9	14	13	12	14	15	10	17	16	15	17	15	15	13	18	17	18	16	17	19	17	19	21	0	1	5	5	1	5	4	5	5	11	1	5	8	2	9	15	10	12	7	5	6	5	15	23	14	12	0	12	7	11	12	0	25	5	0	0	34	31	28	28	7	33	16	1	23	23	2	0	0	40	33	0	54	10	30	34	49	39	52	10	53	35	34	1	1	1	2	1	1	1	1	2	1	2	1	2	3	1	1	1	2	1	4	2	2	1	1	1	3	1	4	1	3	3	1	1	3	1	1	2	1	1	1	1	1	3	4	2	4	4	1	1	1	3	1	1	2	6	2	1	1	1	9	1	2	6
35000	-273.217917970605072	-280.073405921564472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.425073256411640	0	2	5	4	4	6	5	5	6	6	7	5	8	7	8	7	8	8	8	8	6	10	9	11	10	7	10	10	9	10	11	12	13	10	13	11	14	16	13	15	12	14	12	14	14	15	13	16	16	16	18	16	15	15	17	16	18	17	19	18	16	20	21	0	1	2	1	2	5	5	1	7	3	12	5	6	2	6	10	5	7	5	12	3	13	3	23	8	7	0	29	26	23	29	0	27	29	0	0	26	34	34	31	12	24	6	1	1	15	30	0	0	13	11	0	35	13	30	24	40	47	49	13	36	58	6	1	2	1	2	1	1	1	3	1	1	1	1	1	4	1	1	3	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	3	2	2	2	3	2	2	5	7	5	2	1	1	4	6	1	1	4	3	2	2	2	2	4	2	2	6
35500	-361.243374819179792	-368.098862770139192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585677716416047	0	1	3	2	3	5	5	4	7	6	7	5	9	7	7	9	8	7	9	9	7	8	6	10	11	9	9	9	11	10	11	12	12	11	13	11	14	15	14	14	12	14	14	12	14	15	13	17	14	16	16	14	15	15	18	16	19	17	17	18	16	19	21	0	1	2	1	1	8	2	1	7	7	2	1	18	12	12	14	1	12	23	5	8	12	4	13	26	7	0	15	27	8	28	0	27	22	0	0	9	31	13	13	16	29	21	12	21	1	30	0	0	38	54	0	37	22	61	49	50	52	61	16	10	61	23	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	3	1	1	2	2	1	1	2	3	2	2	2	2	2	3	4	7	1	1	1	1	1	1	1	5	1	1	1	2	1	4	4	1	9
36000	-277.773511569252207	-284.628999520211607	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485301826411892	1	2	4	5	3	6	5	6	5	5	7	5	8	7	8	9	9	8	10	7	8	10	7	11	10	8	10	11	11	10	10	12	13	9	13	12	15	16	12	14	12	15	14	13	15	16	14	16	15	16	18	16	16	12	17	13	17	17	18	17	16	19	21	0	1	5	5	1	5	5	1	5	5	1	5	6	5	8	9	1	6	6	5	8	10	8	30	18	12	0	13	3	16	10	0	24	7	0	0	41	56	27	13	13	31	34	34	34	13	19	0	0	43	61	0	45	2	12	19	41	54	37	16	47	51	9	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	2	4	1	2	2	1	2	1	1	1	2	1	1	3	1	2	1	2	2	1	1	2	1	1	3	3	3	4	2	4	6	2	1	1	1	1	1	1	3	5	2	2	3	1	2	1	1	10
36500	-332.499851367194651	-339.355339318154051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557182519566029	1	2	5	3	3	5	6	5	7	7	5	6	9	8	6	9	8	7	9	8	9	9	7	10	10	10	8	10	11	10	11	13	12	12	12	13	14	15	12	14	13	14	10	13	14	14	14	16	17	14	18	16	15	15	17	17	17	15	19	17	17	19	22	0	1	5	2	1	5	4	2	11	11	5	3	10	7	11	4	5	6	9	7	9	6	12	15	17	7	0	7	27	4	5	0	43	24	0	0	5	32	28	25	16	8	2	6	7	30	34	0	0	34	54	0	46	16	4	38	39	13	61	54	37	32	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	3	1	1	1	1	2	1	1	1	2	1	2	1	4	5	1	1	2	1	1	4	1	1	2	2	3	2	3	4	2	1	1	1	1	1	1	1	3	3	1	3	2	1	1	1	3	11
37000	-288.583073297390740	-295.438561248350140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458230859454820	1	2	4	5	3	6	6	5	7	5	7	6	7	8	8	8	9	7	9	8	9	8	9	10	10	10	9	10	11	11	11	12	12	11	12	13	12	14	13	14	12	14	14	11	14	15	13	17	16	16	18	15	16	14	17	15	19	18	18	19	17	19	21	0	1	1	5	2	4	10	2	4	1	5	1	5	7	13	1	1	10	15	12	11	12	5	22	12	10	0	1	20	27	12	0	26	22	0	0	23	32	14	36	22	12	1	25	1	29	22	0	0	29	33	0	42	1	10	24	50	32	33	16	56	49	9	1	1	2	1	1	1	1	2	1	2	2	3	3	2	1	3	4	1	1	1	2	1	3	1	2	2	1	4	1	1	3	1	1	2	1	1	2	1	2	1	1	3	5	1	5	2	2	1	1	4	4	1	1	6	5	3	2	3	3	7	1	1	9
37500	-372.617475534054734	-379.472963485014134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491380956620758	0	2	4	3	4	5	6	4	7	7	6	6	6	7	7	8	6	7	9	10	9	10	8	9	11	11	9	9	11	10	12	12	12	12	13	13	14	14	12	14	12	14	13	13	15	16	14	15	16	17	17	14	14	15	17	15	16	17	17	17	16	19	22	0	1	2	1	2	4	4	1	8	4	2	3	2	2	3	11	2	1	5	13	14	7	14	6	11	2	0	12	19	10	9	0	30	5	0	0	2	22	21	9	24	36	7	24	5	16	34	0	0	40	13	0	26	39	9	36	20	56	47	21	52	56	34	1	1	1	1	1	1	3	2	2	1	2	1	2	3	2	1	2	2	2	2	1	2	1	2	3	4	1	3	1	1	3	1	1	3	1	1	5	2	2	3	2	1	3	2	5	5	1	1	1	1	3	1	1	2	5	2	2	1	2	3	1	1	4
38000	-360.777502144066318	-367.632990095025718	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587417456933158	0	2	4	5	4	6	6	6	6	6	6	6	9	8	6	8	9	7	9	9	8	9	7	10	8	9	9	9	12	10	11	11	12	11	13	12	13	15	13	14	13	15	14	10	13	15	14	16	16	17	16	15	15	15	16	16	18	17	18	18	17	18	20	0	1	2	5	1	3	5	2	5	3	2	4	7	7	5	10	25	5	7	7	8	5	6	16	18	23	0	5	44	14	7	0	7	26	0	0	15	31	13	17	14	31	7	9	2	21	37	0	0	38	22	0	39	24	2	47	48	32	33	2	38	51	44	1	1	1	1	3	1	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	2	1	3	1	1	1	2	2	2	2	2	2	3	2	7	5	1	1	1	1	2	1	1	1	7	1	1	4	2	6	1	1	6
38500	-259.830753022004444	-266.686240972963844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475076894420187	0	2	4	4	3	4	4	6	6	6	6	5	9	8	8	6	9	7	8	9	9	10	9	10	11	10	9	9	11	9	10	12	12	11	13	13	12	14	13	14	12	14	13	13	12	14	14	16	16	15	16	16	15	16	18	15	17	17	19	18	17	19	18	0	1	2	1	1	2	2	2	6	7	6	7	18	2	12	5	5	12	9	15	9	10	18	17	28	1	0	9	1	18	14	0	28	13	0	0	2	24	27	37	21	45	16	7	12	12	37	0	0	45	1	0	45	10	7	37	56	48	55	29	53	52	21	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	2	2	2	1	1	2	1	1	1	1	5	1	1	6	2	1	1	2	2	1	1	3	2	2	1	1	1	3	4	3	5	1	1	1	1	7	1	1	5	8	2	1	1	1	5	1	2	4
39000	-287.054904680287336	-293.910392631246737	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507396627156975	0	2	4	3	4	5	5	4	5	6	6	6	8	7	5	8	6	7	10	8	8	8	8	11	9	10	8	10	12	11	11	12	13	10	13	12	13	15	13	14	11	14	10	13	15	15	13	17	16	17	15	15	15	14	17	16	18	16	19	19	16	19	20	0	1	2	1	2	8	8	2	8	2	5	4	12	10	4	17	5	10	10	9	5	5	17	18	8	10	0	15	24	26	26	0	41	20	0	0	5	36	3	35	13	32	5	2	10	12	24	0	0	51	2	0	16	15	44	31	58	30	42	21	41	19	5	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	1	2	1	2	2	2	2	1	3	2	3	1	2	1	1	1	1	1	1	1	1	3	1	4	1	2	1	3	5	5	4	1	1	1	1	5	1	3	5	2	2	1	2	2	6	2	3	5
39500	-272.162149847222736	-279.017637798182136	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484975195308530	0	2	4	4	3	5	6	6	6	6	5	3	9	8	7	9	7	7	8	9	9	10	7	10	10	10	10	10	9	9	10	11	12	11	13	11	14	16	12	14	11	13	13	13	13	15	13	15	16	17	18	15	15	14	15	16	18	17	19	18	18	19	21	0	1	2	2	2	12	3	6	12	4	1	2	10	7	2	9	6	5	15	2	9	14	11	20	20	30	0	7	15	18	15	0	26	19	0	0	28	31	19	13	5	6	9	21	5	9	29	0	0	46	1	0	32	21	9	35	31	55	58	21	35	46	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	5	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	4	2	2	3	4	2	2	4	4	1	1	1	1	7	1	3	2	2	1	4	1	1	4	2	2	9
40000	-309.422630296686407	-316.278118247645807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442149164774060	1	2	4	5	3	5	6	5	7	6	6	5	9	6	8	8	8	5	9	9	8	10	9	11	10	11	10	11	12	10	11	12	11	11	12	12	13	14	13	14	12	14	14	14	13	16	10	16	16	15	16	16	13	14	17	17	19	16	19	18	18	19	21	0	1	5	5	2	5	18	5	10	18	12	5	15	5	12	3	6	5	7	1	11	7	12	8	23	12	0	5	18	21	12	0	10	20	0	0	28	36	41	4	12	39	12	15	7	1	4	0	0	38	22	0	32	13	26	51	40	38	56	28	51	58	44	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	4	1	2	2	3	1	4	1	5	4	1	2	1	2	1	1	1	1	1	1	5	4	1	5	3	2	7	4	1	1	1	3	1	1	2	4	1	3	1	1	3	1	1	2
40500	-254.399689489114991	-261.255177440074362	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506767267212818	1	2	4	5	3	6	4	6	7	6	6	5	8	8	7	8	6	8	9	7	8	10	7	10	10	10	9	10	11	11	11	13	12	11	13	11	14	16	12	14	9	14	13	13	15	15	13	17	16	16	17	14	15	15	17	16	18	17	17	18	17	20	21	0	1	1	3	1	7	2	7	5	3	12	7	9	6	7	11	12	2	5	6	6	21	12	5	20	7	0	41	19	9	15	0	28	27	0	0	15	45	28	22	21	36	5	7	24	2	29	0	0	37	41	0	39	24	2	35	42	30	52	18	54	31	15	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	4	1	3	1	1	1	2	2	1	1	1	1	1	4	1	1	1	1	2	4	4	3	7	1	1	1	2	4	1	1	2	6	1	2	3	2	4	1	5	7
41000	-373.383714538651247	-380.239202489610648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492575344511345	1	2	3	4	3	5	6	6	6	4	5	6	9	7	8	9	8	8	9	10	9	9	8	10	10	10	8	9	11	10	9	13	12	11	13	13	14	15	13	13	12	13	13	12	14	15	12	16	16	16	16	14	14	16	16	14	18	18	18	18	18	20	21	0	1	1	2	2	4	6	1	4	2	10	6	3	2	11	15	6	14	6	1	9	1	3	16	21	1	0	1	22	12	5	0	22	23	0	0	47	37	24	15	10	33	10	9	1	24	26	0	0	44	16	0	23	16	44	36	45	51	54	2	40	48	12	1	1	1	1	1	1	1	2	1	1	1	1	3	2	2	1	2	1	2	4	3	4	2	1	1	5	1	5	1	2	3	1	1	1	1	1	1	1	1	3	3	1	5	2	4	3	1	1	1	3	3	1	3	2	2	1	2	1	1	8	3	2	7
41500	-298.778233007115034	-305.633720958074434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449809462572063	1	2	4	5	3	5	6	4	7	6	4	5	7	7	7	8	8	7	9	9	8	9	8	10	11	10	10	11	10	9	10	12	13	11	13	12	14	15	13	14	12	15	13	14	14	16	12	17	16	17	18	15	15	15	18	17	17	16	17	17	18	18	20	0	1	2	1	2	5	11	2	7	2	2	8	3	2	10	12	1	1	6	5	4	6	3	16	15	5	0	23	23	5	10	0	22	6	0	0	2	21	13	34	10	47	25	6	2	16	31	0	0	40	2	0	25	14	2	49	53	37	35	20	44	38	6	1	1	2	3	1	1	1	1	1	2	1	1	1	3	1	2	4	3	1	5	1	2	2	1	2	3	1	2	1	3	2	1	2	2	1	1	5	6	3	1	4	3	1	2	4	4	1	1	1	2	7	1	1	4	7	1	1	1	1	5	2	2	5
