step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45
37500	-275.968852349156521	-282.824340300115921	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516291977733835	0	1	8	7	10	11	9	12	12	12	12	14	15	16	17	18	16	19	18	20	18	18	21	21	20	21	25	22	23	22	23	23	25	24	24	26	27	30	28	28	29	29	31	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	11	11	14	0	15	21	19	22	21	22	24	19	14	22	32	29	25	20	26	23	36	32	36	16	39	36	44	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	3	1	2	2	4	1	1	2	2	1	2	4	2	2	1	3	3	1	1	3	3	3	5	2	3	2	4	2	2	2
38000	-254.960595705387533	-261.816083656346905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544953994449619	-1	3	6	7	12	11	9	12	12	13	13	15	15	15	17	17	16	19	17	19	18	18	21	21	21	20	24	22	22	23	22	22	24	24	26	26	27	30	28	27	30	29	30	29	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	11	19	14	0	20	21	19	22	21	22	24	19	18	22	28	24	23	16	33	30	35	28	42	30	39	39	44	1	2	1	1	2	1	2	2	1	1	2	2	1	1	2	2	1	2	2	1	2	1	1	2	2	2	2	2	1	3	2	2	1	1	3	4	1	3	1	2	1	3	1	1	2
38500	-259.252384876820713	-266.107872827780113	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565865436644005	0	4	8	7	11	11	10	12	13	13	13	15	15	16	16	17	18	18	17	20	18	19	20	21	21	21	24	21	23	23	21	23	25	25	26	27	27	30	28	28	29	30	29	31	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	11	8	14	0	16	21	20	22	21	22	24	25	18	22	28	29	23	20	28	35	36	37	36	35	39	39	44	1	2	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	1	1	4	1	1	2	1	1	1	3	2	1	1	2	2	2	2	2	2	3	3	1	1	1	3	1	1	1
39000	-269.390663536768727	-276.246151487728127	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548152599518920	0	3	7	8	12	11	9	12	13	12	13	13	14	16	17	17	18	17	19	19	19	18	21	20	22	19	24	22	22	23	23	23	26	24	27	26	27	30	28	28	29	29	30	30	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	8	13	14	16	16	18	0	7	21	19	22	31	22	24	25	18	22	32	24	30	25	28	39	23	37	36	30	39	36	44	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	3	3	1	1	1	1	1	5	1	1	1	1	2	1	1	4	2	2	2	3	3	2	1	4	1	2	3	1	2	2
39500	-268.505825734762652	-275.361313685722052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444687046453443	1	3	7	8	11	10	9	13	13	12	14	14	14	15	16	18	18	18	16	19	19	18	21	21	22	21	23	23	22	23	22	23	25	25	28	26	24	29	28	28	29	29	30	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	19	13	14	11	11	18	0	19	21	20	22	21	22	24	20	18	22	37	24	30	23	22	16	36	28	39	11	39	39	44	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	2	2	1	4	1	1	3	1	2	2	2	2	1	2	2	2	1	2	1	3	2	6	2	2	1	8	1	1	3
40000	-271.094266886091702	-277.949754837051103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510913752024825	-1	3	7	7	11	11	9	12	12	13	13	15	15	15	17	17	18	16	16	20	19	19	21	21	22	21	23	21	23	23	24	24	25	24	27	25	28	30	28	28	28	30	29	30	34	0	1	0	0	4	7	3	7	6	9	7	10	6	0	11	11	13	14	11	19	18	0	19	21	16	22	21	22	24	25	18	22	32	24	20	23	22	35	36	28	36	25	41	41	41	1	2	1	1	2	2	1	2	1	1	2	1	2	1	2	2	1	1	2	2	2	1	3	2	3	1	1	2	2	1	3	3	1	1	2	2	5	2	2	3	2	3	1	1	3
40500	-264.279264969985661	-271.134752920945061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659857338718640	1	3	7	6	10	10	11	12	12	13	13	14	14	15	17	17	19	17	16	19	18	19	22	20	22	21	25	22	23	23	23	24	24	23	26	26	28	31	28	29	29	29	31	31	34	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	11	13	14	7	19	18	0	20	21	20	22	21	22	24	23	18	22	28	24	20	23	32	42	36	32	36	36	41	36	44	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	3	1	1	1	1	1	2	1	3	2	2	1	2	3	1	2	3	2	3	1	1	2	2	1	1	3	1
41000	-280.754265126182815	-287.609753077142216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730118060943271	1	2	8	7	12	11	10	12	12	13	13	14	14	15	18	16	19	18	19	18	19	17	21	21	22	22	24	20	23	22	22	23	26	23	26	26	27	28	28	27	28	29	30	30	33	0	1	0	0	4	3	3	7	6	6	7	6	10	0	11	7	13	14	15	16	18	0	19	21	16	28	21	22	24	19	18	22	32	24	30	25	32	35	36	28	36	38	36	39	39	1	1	1	1	2	2	1	1	1	1	1	2	1	1	3	2	2	2	1	1	1	1	2	1	2	1	4	2	2	1	1	3	2	1	1	3	2	2	2	4	1	1	2	1	2
41500	-272.093335124397129	-278.948823075356529	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597723759712976	1	3	7	7	11	11	10	13	13	13	12	15	15	16	17	18	19	18	18	19	19	18	22	21	21	22	23	22	23	23	22	23	26	24	28	26	27	30	29	28	29	26	31	31	34	0	1	0	0	4	7	3	6	6	6	7	10	10	0	11	8	13	14	7	15	18	0	19	21	20	22	21	22	24	20	18	22	32	29	42	23	32	35	36	37	36	23	41	41	44	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	2	3	1	3	1	1	1	2	2	2	2	2	2	2	2	2	3	2	1	1	2	2	1	2	1	2	1	1	1	2
42000	-262.589214062915801	-269.444702013875201	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612894927696659	1	2	7	6	11	11	8	11	12	12	13	14	14	15	16	17	17	18	19	19	19	19	21	21	21	21	25	23	22	23	23	23	24	24	27	25	26	30	27	28	29	28	29	31	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	9	14	11	16	18	0	20	21	19	22	29	22	24	20	18	22	22	29	23	19	28	42	36	37	39	35	36	39	44	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	3	4	1	2	1	1	2	1	2	2	1
42500	-269.811233532892572	-276.666721483851973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624165510598959	0	3	8	7	11	12	10	13	11	13	13	14	15	16	17	17	18	17	17	19	19	17	19	21	21	21	22	22	22	24	22	24	25	24	27	26	27	30	28	29	30	28	29	30	35	0	1	0	0	4	9	3	7	7	9	7	10	10	0	7	11	13	14	11	19	18	0	19	21	16	22	21	26	24	23	18	22	26	24	16	16	28	23	35	28	39	36	39	35	35	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	3	2	1	1	1	1	1	1	1	2	2	1	1	1	2	3	4	2	2	4	4	1	5	1	4	1	1	1	1	3
43000	-269.039850605554818	-275.895338556514218	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551486593565501	1	3	6	7	10	12	10	13	11	13	13	14	15	14	15	15	18	18	19	20	19	18	22	22	21	21	23	23	23	24	23	23	24	25	25	27	27	30	29	27	29	30	30	30	34	0	1	0	0	4	9	3	7	7	9	7	10	10	0	7	11	10	14	16	16	18	0	25	21	19	22	21	22	21	20	18	22	26	24	30	20	32	23	36	32	36	30	41	39	44	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	4	2	2	2	1	1	1	2	1	2	1	3	2	2	4	2	1	2	1	3	2	4	1	2	1	2	1	1	2
43500	-270.995564795178609	-277.851052746138009	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460808196089929	-1	2	6	8	10	12	11	13	10	13	14	15	16	15	17	16	18	19	18	20	19	19	21	21	21	20	25	23	22	23	23	24	26	24	27	26	25	30	27	29	30	29	29	30	34	0	1	0	0	4	9	9	7	3	9	7	10	10	0	7	7	13	14	7	16	14	0	16	21	20	22	21	22	24	23	18	22	28	24	30	19	28	36	36	28	36	20	39	39	36	1	2	1	1	1	2	1	1	2	1	2	1	1	1	3	2	1	2	3	2	2	1	2	1	1	1	3	2	1	1	3	3	2	2	2	3	1	2	1	2	3	3	1	1	3
44000	-262.321315601434947	-269.176803552394347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556257278957237	0	3	8	7	12	11	11	13	9	12	13	14	15	15	18	16	17	17	18	20	17	18	22	21	21	21	25	22	22	23	22	23	25	24	27	25	27	28	28	27	28	28	30	30	34	0	1	0	0	4	9	3	7	3	6	7	10	10	0	16	7	13	14	16	19	14	0	19	21	20	22	21	22	21	23	18	22	32	24	20	23	32	23	36	28	36	16	41	39	44	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	1	4	2	3	1	2	2	2	2	3	1	1	3	2	3	2	6	1	1	2
44500	-258.563692178752035	-265.419180129711435	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605983056038363	0	4	6	6	11	8	10	13	11	12	13	14	15	14	18	17	18	18	19	19	19	18	22	21	21	21	23	22	23	22	23	23	25	25	27	25	26	30	29	28	30	29	31	30	34	0	1	0	0	4	3	3	7	6	9	7	10	10	0	11	8	10	14	16	16	18	0	20	21	16	22	21	22	24	20	18	22	32	29	25	19	28	35	36	37	36	23	39	39	44	1	3	1	1	2	1	2	2	1	1	2	1	2	1	2	2	2	2	2	1	1	1	1	1	2	2	2	2	1	2	3	3	1	1	3	2	2	1	2	1	3	3	1	1	2
45000	-259.632270820085182	-266.487758771044582	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529576503697800	1	3	7	7	12	11	10	12	12	13	14	14	15	14	17	18	17	18	16	19	19	19	21	20	21	21	24	23	22	23	22	24	26	24	27	24	28	30	27	28	30	30	30	31	32	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	7	10	14	11	11	18	0	19	21	16	22	21	22	24	23	18	22	32	24	36	16	32	25	36	32	39	35	39	39	41	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	4	2	2	1	3	1	1	2	1	2	1	2	3	1	1	1	2	1	2	1	3	2	3	2	2	2	2	2	2	1
45500	-274.426021493520238	-281.281509444479639	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574427749848635	1	3	8	8	12	11	10	13	13	12	13	14	16	16	18	18	18	19	16	20	18	18	22	21	21	21	24	22	23	23	23	22	25	23	27	24	27	29	28	28	30	28	30	30	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	11	16	14	0	16	21	16	22	21	22	24	23	18	22	32	24	30	16	28	25	36	37	36	25	35	36	43	1	1	1	1	3	1	2	2	2	1	2	1	2	1	2	2	1	1	2	1	1	1	2	2	2	2	2	3	1	1	2	3	2	1	2	2	2	4	2	1	2	5	2	2	2
46000	-273.606839651196651	-280.462327602156051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647308938687028	-2	2	7	8	11	11	9	11	13	12	13	13	16	15	17	18	17	19	18	19	18	18	22	21	21	22	25	23	23	21	22	24	25	24	27	26	26	30	28	29	30	30	30	30	35	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	15	10	14	11	11	14	0	30	21	16	22	24	22	24	20	18	22	28	24	23	23	32	23	35	37	39	35	39	39	44	1	2	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	2	3	2	2	1	1	2	1	2	2	3	1	1	2	2	2	2	2	2	1	6	1	2	1	2	1	1	1
46500	-282.829256220325021	-289.684744171284422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545414598145892	1	4	6	8	11	11	9	11	12	12	14	13	14	15	15	17	16	20	19	19	18	17	22	19	22	21	25	22	22	23	23	24	26	25	25	26	26	31	27	28	28	29	30	30	32	0	1	0	0	4	7	3	7	6	6	7	10	10	0	7	11	13	14	11	7	14	0	19	21	16	22	21	22	24	16	18	26	32	24	23	16	28	42	35	37	39	30	39	39	44	1	1	1	1	2	1	1	1	1	1	2	1	2	1	3	2	1	3	2	5	1	1	2	1	2	2	3	3	2	4	2	2	1	3	2	5	2	2	1	1	1	2	2	1	1
47000	-276.081975832043042	-282.937463783002443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476252169156335	1	3	8	4	12	11	10	13	13	12	12	14	15	15	18	17	19	20	18	19	18	18	21	20	21	20	24	22	23	22	22	23	25	23	27	25	27	29	27	27	29	29	30	30	34	0	1	0	0	4	7	3	7	6	6	7	10	9	0	11	7	13	14	8	19	14	0	20	21	20	22	18	22	24	23	18	22	28	24	20	19	28	39	36	28	39	23	35	35	44	1	1	1	1	5	1	1	1	1	1	1	1	1	1	2	5	2	3	3	1	2	1	2	1	1	1	2	2	2	1	1	3	2	2	3	4	2	1	2	2	1	4	1	2	2
47500	-272.394362185674197	-279.249850136633597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580069722389569	0	2	7	7	10	10	11	13	12	12	13	14	16	15	17	18	18	18	17	18	18	18	22	22	20	20	24	22	23	23	22	23	26	24	27	25	27	31	28	28	29	30	30	31	33	0	1	0	0	4	3	3	7	6	6	7	9	10	0	7	11	10	14	7	11	14	0	16	21	19	22	24	22	24	16	14	22	32	29	30	30	28	20	36	37	36	23	39	39	39	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	3	4	1	3	2	1	1	2	2	2	1	1	2	1	2	3	3	1	1	2	1	3	5	2	1	1	4	1	2	3
48000	-278.363053369841737	-285.218541320801137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475144169454032	1	4	7	8	11	11	9	12	13	13	12	15	16	15	16	15	18	19	18	19	17	19	22	21	22	21	24	22	22	24	22	24	26	24	26	26	27	31	28	29	30	29	31	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	7	13	14	7	15	14	0	11	21	16	22	18	22	24	20	18	22	28	24	30	25	22	35	36	32	39	16	39	39	36	1	2	1	1	2	1	1	1	2	2	1	1	1	1	2	3	1	2	5	2	1	1	5	2	3	1	3	2	1	2	2	2	2	1	1	3	5	2	2	3	1	6	1	1	4
48500	-282.741642325398800	-289.597130276358200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483627763531880	-1	2	7	6	12	10	10	12	12	12	11	14	16	15	16	18	18	18	17	19	19	18	21	20	21	22	25	23	22	23	24	22	25	23	25	26	26	30	28	28	29	30	29	30	33	0	1	0	0	4	3	3	7	6	6	7	10	6	0	7	11	13	14	11	7	18	0	20	21	19	22	21	22	24	19	18	22	28	24	19	20	26	35	36	28	39	36	39	39	44	1	1	1	1	3	2	2	1	2	1	1	1	4	1	2	3	1	2	2	4	1	1	1	1	2	2	5	1	2	3	3	2	1	2	4	3	2	2	1	2	1	2	1	1	2
49000	-263.351779386558633	-270.207267337518033	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719632476828162	0	3	7	7	11	10	9	13	12	11	13	14	15	15	17	17	17	17	18	19	18	18	22	20	22	21	25	23	22	23	22	22	25	25	27	26	26	30	28	28	30	29	30	31	32	0	1	0	0	4	7	3	7	6	6	7	10	9	0	11	11	13	14	11	16	18	0	20	21	16	22	21	22	21	20	18	22	28	29	30	23	28	30	35	37	36	25	36	39	41	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	1	3	1	1	1	1	1	3	1	3	3	3	2	2	2	1	1	2	2	1	3	1	2	2	3	1	1	1
49500	-264.478982791421799	-271.334470742381200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492633646346221	1	3	8	6	11	12	10	11	13	13	13	14	15	15	17	17	18	17	18	20	18	18	21	21	21	22	23	23	23	23	24	22	25	24	27	26	27	30	28	26	29	29	31	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	10	14	11	11	18	0	19	21	16	22	21	22	24	20	18	22	22	24	25	23	33	30	36	28	36	19	36	41	44	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	3	2	3	4	1	1	2	1	2	2	2	2	2	2	3	2	4	1	3	2	1	4	1	2	2	5	2	1	2
50000	-273.022979087974022	-279.878467038933422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562663198289280	0	4	7	5	12	11	10	13	12	13	13	14	12	15	17	17	18	18	18	20	19	18	21	21	21	22	25	22	23	23	23	23	25	22	27	26	28	29	28	28	29	29	31	31	33	0	1	0	0	4	7	3	7	6	13	7	10	6	0	11	11	13	14	11	16	18	0	7	21	20	22	31	22	24	20	18	22	28	24	20	23	32	25	36	32	39	35	35	39	44	1	1	1	1	3	1	2	3	1	1	2	1	1	1	2	2	4	1	2	2	1	1	5	1	1	2	1	2	2	2	3	3	1	1	3	2	3	5	1	2	1	1	2	1	2
50500	-280.742486476537806	-287.597974427497206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.481881066971555	0	3	7	7	12	12	9	11	13	13	13	14	14	12	16	18	19	18	19	20	19	19	21	21	20	21	23	21	23	24	22	23	23	25	25	25	27	30	28	28	30	29	29	31	33	0	1	0	0	4	7	3	7	6	6	7	6	10	0	11	11	13	14	7	11	18	0	16	18	16	22	18	22	24	16	14	22	28	29	25	20	22	42	36	32	43	35	39	39	44	1	2	1	1	3	2	2	1	1	1	2	1	1	1	2	1	2	4	5	4	1	1	2	2	1	1	2	1	2	3	3	2	1	1	3	2	3	1	2	2	1	2	1	1	2
51000	-265.838339318017063	-272.693827268976463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613343220083917	0	2	7	7	11	11	9	12	13	12	13	14	15	16	17	18	19	18	16	20	19	18	22	21	21	20	25	23	22	24	24	22	24	24	27	27	27	29	29	28	28	29	30	31	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	8	19	13	14	11	19	14	0	20	21	19	22	21	22	18	25	18	22	32	29	30	30	28	30	41	28	36	35	36	39	44	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	1	1	1	2	1	2	3	2	1	3	2	1	1	2	2	2	2	1	2	1	2	1	2	1
51500	-264.155992514859122	-271.011480465818522	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537348973501373	0	3	7	7	12	11	9	11	13	12	13	14	15	15	16	18	17	18	18	19	19	19	21	20	20	20	25	22	23	24	22	23	24	22	28	26	25	30	28	28	30	28	31	30	33	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	11	13	14	8	16	18	0	16	21	16	22	29	22	24	23	18	22	22	24	30	23	28	35	36	37	36	20	39	39	43	1	1	1	1	2	2	2	1	1	1	2	1	2	1	2	2	1	1	3	1	1	1	2	1	1	1	1	2	2	1	2	2	2	1	2	3	1	1	2	2	2	3	2	1	1
52000	-264.573025027517588	-271.428512978476988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634924068222582	0	3	7	6	11	11	9	13	12	13	12	15	16	15	17	16	18	18	18	19	19	19	21	21	21	22	21	23	23	23	21	23	25	24	27	27	25	30	29	28	30	30	29	29	35	0	1	0	0	4	7	3	7	6	9	7	10	10	0	16	11	13	14	16	19	18	0	20	21	16	22	21	22	24	25	18	22	32	24	30	23	22	25	36	28	39	35	36	36	38	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	3	2	1	2	2	1	2	2	1	2	2	2	3	4	1	2	1	2	1	2	3
52500	-257.216109383327876	-264.071597334287276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652309558869788	0	4	7	7	9	11	10	13	12	12	13	14	16	14	17	18	18	18	19	20	19	18	22	22	21	21	24	22	23	23	20	23	24	24	26	27	27	30	29	28	28	30	28	30	35	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	16	19	18	0	19	21	19	22	21	22	24	16	18	22	22	24	23	23	32	35	41	37	35	25	36	39	44	1	2	1	1	1	1	2	2	1	1	2	1	2	1	2	3	1	2	1	1	1	1	1	2	1	2	2	2	1	2	1	2	3	1	2	2	2	2	1	1	1	3	1	1	3
53000	-255.505249606872070	-262.360737557831442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.792415092812360	0	3	7	8	11	10	11	12	12	11	14	14	16	16	17	17	18	19	19	17	17	18	20	21	21	22	24	21	23	23	23	21	25	25	26	26	26	29	28	28	30	30	30	30	33	0	1	0	0	4	3	6	7	6	6	7	10	12	0	11	11	13	21	20	11	14	0	20	21	16	28	24	22	24	25	18	22	32	29	30	23	28	35	36	33	39	38	39	39	44	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	2	2	1	1	5	3	2	1	1	1	1	1	1	1
53500	-265.853353995811005	-272.708841946770406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579767095695293	1	4	7	8	9	11	9	12	13	12	13	14	16	15	17	16	18	19	19	20	18	19	22	21	22	20	24	23	23	24	21	23	25	25	28	26	27	30	28	28	29	28	30	29	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	16	16	14	0	20	21	11	22	21	22	24	25	18	22	28	29	25	20	32	23	36	28	36	19	35	36	41	1	2	1	1	1	1	1	1	2	1	3	1	2	1	2	2	1	2	2	2	1	1	1	1	3	1	3	2	1	1	1	2	2	1	4	2	2	4	1	3	1	4	1	1	3
54000	-269.491559578419356	-276.347047529378756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536696163096789	-1	3	8	6	10	9	10	13	12	13	12	15	15	14	18	17	19	18	17	20	19	18	22	21	22	22	24	21	23	24	23	21	25	24	27	25	27	30	28	29	29	29	30	31	34	0	1	0	0	4	3	3	7	6	9	7	10	10	0	11	11	13	14	7	19	18	0	15	21	16	32	21	22	24	20	18	22	28	29	30	25	33	25	36	22	36	35	39	36	36	1	2	1	1	2	1	1	2	2	1	2	1	1	1	3	1	2	2	3	2	1	1	2	1	3	1	3	2	1	2	2	2	2	1	2	1	1	4	2	6	2	1	2	2	5
54500	-277.735797845219395	-284.591285796178795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632844225822045	1	3	8	7	12	10	9	10	12	13	12	15	16	16	17	18	18	18	18	18	19	18	21	21	20	20	25	23	22	22	23	20	25	24	27	26	28	30	29	28	29	29	30	31	34	0	1	0	0	4	7	3	7	6	9	7	10	10	0	11	7	13	14	7	11	18	0	20	21	16	22	31	32	24	25	14	22	28	29	23	16	32	39	36	22	36	36	39	43	44	1	1	1	1	3	1	1	1	2	1	1	1	2	1	2	4	2	2	4	2	1	1	1	1	2	1	1	2	1	1	4	1	1	1	3	3	2	1	1	3	1	1	1	1	1
55000	-249.499529398297994	-256.355017349257366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719251285452896	0	2	8	7	11	11	10	12	12	13	14	14	15	15	16	18	18	18	18	16	19	19	21	21	21	21	24	23	22	23	22	23	25	24	26	26	26	29	27	29	29	27	29	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	20	11	18	0	19	21	19	22	21	22	24	20	14	22	32	29	16	16	28	42	36	32	39	36	39	39	44	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	3	1	3	3	2	1	1	4	3	2	1	1	2	1	1	1	1	2
55500	-264.195804915606971	-271.051292866566371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602436839665946	0	3	8	7	11	11	10	12	13	12	12	14	16	15	17	17	19	17	18	17	18	19	20	21	21	21	24	22	23	22	21	23	25	25	25	27	26	30	29	27	30	28	31	31	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	7	13	14	8	8	18	0	20	21	23	22	31	22	24	16	18	22	32	24	30	20	22	35	36	32	39	35	39	39	44	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	3	1	1	2	2	1	1	1	2	1	1	2	2	1	2	3	2	1	2	1	4	2	2	1	2	1	2	1	1	1
56000	-276.276394265038959	-283.131882215998360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687791037879579	-1	2	7	8	10	12	11	13	13	13	14	15	15	14	17	17	19	18	19	20	19	18	22	21	21	20	24	23	23	23	22	23	25	24	26	26	26	29	28	28	30	28	30	30	34	0	1	0	0	4	3	3	7	6	6	8	10	10	0	7	11	13	14	8	16	18	0	20	18	15	22	24	22	24	16	18	22	28	24	30	19	26	35	35	37	39	35	39	39	36	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	2	3	2	2	2	1	1	1	2	2	1	2	2	1	2	2	2	1	2	1	4	2	2	1	1	1	1	1	1	2
56500	-247.253148637681562	-254.108636588640934	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671792914611938	1	3	8	5	11	11	9	12	12	13	13	15	15	15	17	17	18	18	17	19	19	19	21	21	20	22	24	21	22	23	22	23	25	23	26	27	27	30	29	29	29	29	31	31	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	7	13	14	11	19	18	0	20	21	20	22	21	22	24	23	14	22	32	24	23	19	28	35	36	32	36	35	39	39	44	1	1	1	1	3	1	1	2	1	1	2	1	1	1	2	4	1	3	3	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	2	3	3	1	1	4	1	1	1	1	2
