step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-278.366049553605137	-285.221537504564537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.978577186144029	0	2	3	1	3	3	5	5	7	4	6	6	5	5	6	7	6	6	8	8	6	9	7	7	8	8	6	8	10	9	8	8	10	9	10	8	10	9	9	12	10	11	9	9	9	9	11	11	10	11	10	9	12	11	14	10	12	12	12	12	10	11	13	12	14	14	12	11	12	14	13	11	13	13	15	13	15	13	15	15	15	15	15	17	17	19	17	17	17	17	17	19	18	20	0	1	1	1	1	2	6	2	21	6	8	6	3	0	13	13	8	10	12	18	5	31	14	15	11	12	0	17	19	28	11	18	39	24	0	11	34	25	20	54	24	0	9	0	19	16	20	38	20	20	52	16	68	39	71	30	26	49	45	38	34	33	36	29	57	76	41	61	42	40	37	44	59	37	70	46	64	49	71	60	0	54	57	77	79	93	0	60	55	80	79	80	87	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1
5500	-447.843788057246741	-454.699276008206141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.867654182662645	-1	3	2	1	3	4	5	4	6	4	5	6	6	5	6	7	6	8	8	7	7	7	8	6	7	8	7	9	10	8	8	9	9	10	9	8	10	8	10	11	10	11	9	10	9	8	11	13	10	11	10	10	10	11	13	12	13	12	13	13	11	10	12	11	12	12	13	11	13	14	13	12	13	14	13	14	15	15	15	16	15	16	15	17	16	15	16	16	17	18	17	19	18	19	0	3	4	1	3	2	8	5	7	4	8	14	8	0	14	11	10	16	12	15	13	24	7	8	14	24	0	30	45	9	24	18	20	27	0	9	30	21	46	26	31	0	30	0	30	21	32	50	23	28	10	38	30	32	37	54	56	18	61	9	33	22	29	26	61	17	72	39	40	39	61	33	42	65	56	41	55	55	37	29	0	57	71	67	77	57	0	77	79	85	77	93	91	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
6000	-329.106442373082245	-335.961930324041646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.854061313646054	-1	3	1	1	3	3	6	4	5	4	5	6	6	4	7	7	6	6	8	8	8	8	7	7	7	8	6	9	10	9	8	10	10	8	10	7	10	9	10	12	10	8	10	11	9	10	11	12	10	12	10	10	12	12	14	10	11	12	12	12	12	12	12	12	13	13	13	11	13	15	13	12	15	14	13	14	16	14	14	16	15	16	14	18	17	18	17	18	16	18	18	20	18	21	0	3	1	1	3	4	5	2	5	5	8	5	10	0	14	9	10	14	36	24	9	24	5	5	12	27	0	25	36	16	12	7	31	24	0	10	24	15	38	33	42	0	24	0	9	23	34	37	15	57	38	36	41	51	47	31	30	29	39	35	9	33	56	20	47	72	19	37	47	52	29	43	66	75	64	66	49	69	64	67	0	76	63	70	70	76	0	75	79	73	80	86	89	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	3	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1
6500	-292.586269123209604	-299.441757074169004	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.946843153250120	-1	3	3	1	2	3	5	3	6	5	5	5	6	4	7	7	7	7	7	6	7	7	7	6	8	8	7	8	10	9	8	7	9	8	11	9	10	9	11	10	9	11	10	11	8	9	11	12	10	11	11	11	12	10	13	10	13	11	13	14	11	11	12	12	13	11	13	12	11	14	13	12	13	13	13	13	15	14	15	14	15	16	14	17	18	16	18	16	16	18	16	18	18	20	0	4	5	1	1	4	6	4	6	2	14	8	2	0	8	3	7	11	7	12	7	13	24	10	9	13	0	13	41	18	15	10	22	20	0	32	45	22	32	16	17	0	26	0	20	21	23	54	46	49	16	19	47	25	51	27	45	38	51	48	33	38	69	36	47	46	66	37	36	61	53	33	42	40	51	66	63	73	70	61	0	48	71	77	84	83	0	55	72	86	61	79	82	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1
7000	-270.272362994164496	-277.127850945123896	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.914998610004352	0	3	3	1	2	3	6	4	6	4	5	5	5	5	5	7	7	8	7	7	7	9	6	7	8	7	7	10	9	8	7	9	8	10	10	10	10	9	10	11	10	12	8	12	9	9	11	11	9	12	10	10	11	11	13	11	12	11	13	13	12	11	13	11	14	12	12	10	12	14	13	12	13	13	14	14	16	15	15	14	15	16	14	17	17	15	17	17	16	16	16	19	18	20	0	5	5	1	1	4	6	3	8	5	10	5	6	0	3	15	9	21	15	13	14	19	2	12	23	15	0	46	16	23	3	12	31	30	0	38	30	7	17	52	46	0	13	0	20	30	43	32	31	53	24	43	28	51	28	29	46	25	67	53	32	32	53	43	42	46	68	17	39	72	42	56	28	47	64	66	81	74	71	44	0	71	57	80	79	50	0	89	47	65	80	82	84	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-409.660204884525911	-416.515692835485311	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.960505892992611	-1	4	2	1	2	4	5	4	6	4	6	6	5	5	7	7	7	7	7	7	6	9	6	8	6	6	8	9	10	9	7	9	9	9	11	9	9	8	11	11	10	11	10	11	10	10	11	12	9	12	10	11	11	11	14	9	13	12	13	14	12	10	13	10	14	12	13	13	13	14	12	12	14	14	14	14	14	15	15	15	16	16	13	17	18	17	16	17	16	17	18	18	16	19	0	5	1	1	1	5	8	5	2	3	6	2	4	0	14	13	8	13	14	8	7	31	6	16	2	10	0	21	30	24	13	31	9	31	0	38	31	18	41	30	30	0	32	0	38	16	33	37	19	49	32	43	30	33	53	16	54	35	58	66	62	27	53	24	40	46	66	42	48	40	53	38	83	66	49	66	63	68	67	75	0	70	49	87	82	60	0	80	70	79	84	90	77	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-262.453538446064272	-269.309026397023672	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.954839081304372	-1	3	2	0	3	4	5	5	5	4	5	5	5	5	7	7	5	7	8	7	7	7	6	7	7	8	5	9	10	9	5	9	9	9	10	9	9	10	11	12	10	11	10	10	8	9	11	12	8	11	10	10	12	12	13	11	13	13	14	14	12	11	13	11	13	14	12	13	13	14	12	11	14	12	15	12	15	13	15	16	15	16	15	17	16	19	17	16	16	17	17	18	19	21	0	4	4	1	4	3	2	2	5	3	10	5	6	0	11	31	2	11	20	31	6	10	8	31	11	15	0	15	32	9	3	5	15	25	0	45	16	30	30	41	25	0	28	0	20	49	30	51	22	29	32	49	41	41	47	38	50	72	61	71	32	43	64	16	47	76	35	39	42	48	35	29	71	35	68	38	68	62	78	66	0	60	55	66	61	88	0	55	77	81	81	88	91	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
8500	-283.714824342963652	-290.570312293923052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.976961157842201	0	4	2	1	3	4	5	5	6	4	5	5	5	5	6	8	6	7	7	7	8	9	7	6	8	9	6	9	10	9	9	10	7	8	10	9	9	10	10	11	9	11	7	12	8	10	12	12	10	10	9	11	11	11	13	11	12	11	14	12	11	11	12	12	13	13	14	12	13	14	12	13	15	13	13	13	16	14	16	14	15	15	14	17	18	19	16	17	17	18	16	19	18	19	0	3	1	1	3	3	2	6	5	3	6	6	10	0	10	11	10	8	10	8	19	25	11	8	11	33	0	20	21	19	17	31	7	27	0	7	43	21	45	37	19	0	12	0	20	41	29	35	36	8	16	22	36	31	56	38	35	30	71	39	51	38	49	54	42	21	52	54	62	75	30	18	57	42	60	46	60	49	66	47	0	74	44	87	73	87	0	82	55	87	82	90	73	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
9000	-267.355000991771135	-274.210488942730535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.884658344601443	0	3	2	1	3	3	6	4	7	4	5	6	5	5	7	6	5	7	7	7	7	8	6	5	7	8	7	9	10	9	8	9	10	10	10	9	9	8	11	10	11	12	9	10	9	9	11	12	10	11	10	9	11	12	13	12	12	11	13	14	10	11	13	12	11	13	13	12	12	14	14	13	15	12	14	12	14	14	15	16	16	16	13	16	17	17	16	17	15	18	18	19	18	20	0	4	1	1	4	3	10	3	8	2	5	24	10	0	16	13	8	24	11	23	13	27	10	6	17	3	0	23	31	21	16	19	28	22	0	9	9	16	29	26	40	0	27	0	9	38	46	17	45	31	6	22	52	61	50	58	58	29	56	64	11	43	31	49	32	76	53	40	47	48	59	53	67	29	74	46	54	69	55	78	0	78	29	59	73	77	0	79	55	88	79	86	85	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-270.027317412346235	-276.882805363305636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.966660273165973	-1	1	3	1	3	3	5	4	5	3	5	6	5	4	6	7	5	8	7	7	7	7	8	8	6	9	8	9	10	9	8	9	10	9	10	7	9	9	11	12	10	12	10	11	9	9	11	12	10	10	10	11	11	9	13	11	12	12	13	11	11	9	12	13	13	13	14	11	13	14	13	12	15	13	15	12	16	14	14	15	14	16	14	17	15	17	17	14	16	17	17	18	19	20	0	1	2	1	1	4	8	10	10	4	10	6	10	0	3	17	6	22	15	13	7	11	15	13	17	21	0	23	62	16	36	15	23	21	0	5	22	16	33	33	26	0	23	0	25	16	26	35	31	27	28	50	49	21	57	62	33	52	56	35	38	22	51	57	42	76	58	62	29	66	52	26	66	72	78	56	79	58	48	59	0	88	56	83	68	77	0	47	78	75	73	91	92	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
10000	-296.254684397199753	-303.110172348159153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.800894935785295	-1	4	2	1	4	3	5	5	6	3	4	5	5	6	6	8	6	7	8	8	7	9	7	8	8	8	6	8	10	8	8	10	10	10	10	8	9	10	11	11	10	11	9	11	9	9	11	13	10	12	10	10	12	12	13	10	11	12	13	14	11	10	13	12	14	13	13	12	12	15	13	12	15	13	15	14	15	14	16	15	14	17	14	17	17	18	17	16	16	17	17	20	18	21	0	10	4	1	6	4	2	10	11	3	3	10	6	0	5	18	8	9	27	9	7	5	27	2	7	27	0	23	23	27	17	30	31	20	0	23	15	36	22	38	43	0	26	0	1	18	33	52	20	57	36	26	51	61	25	15	16	42	35	48	22	46	38	45	32	72	50	56	62	83	46	62	31	58	56	46	64	42	83	59	0	89	59	75	83	80	0	63	65	70	70	84	83	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
10500	-405.794175052162132	-412.649663003121532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.926928856058923	-1	2	2	1	3	3	6	5	7	4	6	5	5	5	6	7	5	8	7	7	7	9	7	8	7	9	7	10	10	9	8	10	9	9	11	8	9	10	11	11	11	11	10	11	9	9	11	11	10	12	9	11	9	10	13	11	12	12	14	13	10	12	13	12	13	12	13	13	13	13	12	13	14	12	14	14	15	15	15	15	16	16	13	16	18	18	17	17	16	17	16	17	19	20	0	4	4	1	2	4	10	2	14	2	12	2	6	0	14	12	5	11	8	17	14	19	8	11	12	27	0	20	33	7	9	18	31	16	0	7	21	36	37	30	46	0	23	0	16	31	46	37	9	44	16	32	16	36	56	45	54	26	41	44	24	47	57	18	35	32	40	29	46	64	40	41	64	37	42	40	74	62	67	73	0	76	40	73	76	84	0	82	59	78	72	79	89	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
11000	-551.508433704291974	-558.363921655251374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.907971231853255	0	3	2	1	3	2	6	4	6	5	5	6	6	5	6	7	6	8	8	7	8	8	7	8	8	8	7	9	11	8	9	8	10	8	11	9	9	10	9	11	10	11	9	12	9	9	12	11	9	11	9	11	10	12	12	11	12	12	13	13	11	10	12	12	12	14	12	13	12	13	14	12	14	11	14	13	14	14	15	16	15	16	14	17	16	16	18	17	14	15	17	19	18	20	0	4	1	1	6	1	8	6	8	5	3	5	11	0	8	12	8	20	27	15	15	16	10	11	9	17	0	30	32	27	20	10	30	11	0	20	32	27	34	22	51	0	18	0	22	23	33	31	7	43	7	21	37	33	74	30	41	36	74	35	34	21	41	37	29	54	49	64	38	46	60	42	44	43	72	38	54	64	72	67	0	59	47	86	71	55	0	79	58	59	59	91	84	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
11500	-271.920213933426282	-278.775701884385683	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.948523654194385	-1	3	2	1	3	3	5	4	6	4	4	4	5	5	6	7	7	7	5	6	8	9	7	8	8	9	5	9	9	9	8	7	8	9	10	10	9	9	10	11	9	12	9	12	7	10	11	13	10	11	10	11	11	11	12	12	12	12	12	13	9	11	13	12	14	14	14	11	11	15	13	12	14	14	15	13	14	14	15	13	14	16	15	16	17	17	17	15	17	17	17	19	18	20	0	4	4	1	4	3	2	4	11	1	4	2	8	0	12	27	7	14	6	10	15	18	9	9	9	7	0	24	17	16	17	10	20	32	0	45	32	21	21	29	27	0	23	0	20	43	30	42	29	35	61	41	51	22	22	39	46	47	52	52	9	36	51	24	58	76	52	22	26	57	55	35	59	76	64	46	76	72	81	37	0	70	63	83	70	76	0	44	70	70	75	87	86	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-301.052347033263061	-307.907834984222461	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.838010250503730	0	3	3	2	3	4	5	4	6	4	5	6	6	5	7	8	6	8	7	7	8	9	6	7	7	7	6	9	9	8	8	9	9	10	8	9	9	10	10	11	11	11	8	11	9	8	11	11	10	11	9	9	11	11	13	11	11	12	13	13	11	11	13	12	13	13	13	11	13	15	14	11	13	13	13	14	15	14	16	14	15	15	15	18	16	18	16	18	15	16	17	19	17	20	0	4	4	1	4	4	10	5	10	2	5	2	2	0	6	14	10	25	14	6	12	43	8	12	12	14	0	43	16	9	9	16	43	36	0	35	43	24	13	36	51	0	9	0	20	17	12	33	43	31	20	20	33	37	61	46	29	44	53	34	22	28	49	38	62	46	64	52	42	55	64	49	61	68	61	37	58	66	83	74	0	74	62	79	65	90	0	91	74	76	63	91	79	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
12500	-317.025980725515126	-323.881468676474526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.863635879529487	0	4	2	1	3	4	5	4	7	4	6	5	6	6	7	8	6	7	8	7	6	6	8	7	7	8	6	8	10	9	8	9	8	9	10	10	10	10	9	11	9	9	10	10	9	10	11	13	10	12	9	10	10	12	13	12	12	12	14	14	11	11	11	12	12	12	13	12	13	15	13	11	14	14	14	13	15	15	16	16	14	15	14	18	18	18	16	18	15	17	16	18	17	20	0	5	1	1	1	5	5	3	7	5	6	5	3	0	7	11	6	21	20	21	8	8	14	6	6	13	0	13	11	33	7	23	10	21	0	15	9	11	24	42	33	0	31	0	20	33	32	47	28	42	21	30	26	49	61	47	37	26	55	36	39	41	42	30	44	46	46	52	72	81	57	44	66	52	62	46	81	74	60	81	0	55	76	83	90	91	0	80	71	60	65	58	73	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	4	2	1
13000	-292.202764047048049	-299.058251998007449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.888020245288276	-1	4	2	1	2	3	6	4	6	5	6	4	5	5	6	7	7	6	7	7	8	9	8	7	6	8	8	9	9	9	9	9	10	10	10	9	10	7	10	12	10	11	10	10	9	10	12	13	8	10	11	11	11	11	14	12	13	12	13	13	12	11	12	12	13	12	13	12	12	14	13	12	15	14	14	14	15	14	15	15	15	16	15	16	18	18	18	16	16	16	16	19	17	21	0	3	4	1	1	5	6	5	10	12	8	5	12	0	8	14	5	12	13	25	11	23	16	9	5	15	0	49	16	9	16	11	11	21	0	10	38	2	23	52	26	0	28	0	20	36	41	72	13	26	31	29	20	26	64	39	61	35	56	69	49	45	31	53	58	46	27	43	50	47	42	43	78	66	42	66	55	40	68	39	0	67	65	22	88	76	0	63	81	60	78	86	55	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	4	1	2	1	1	1	1	1	1	1	1
13500	-306.943972104612669	-313.799460055572069	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.890736148591838	0	2	3	1	3	4	5	4	5	4	6	6	5	4	7	8	6	7	6	7	6	9	7	6	8	8	7	7	10	7	8	9	9	9	10	10	10	8	11	11	10	11	10	12	10	9	11	12	11	12	10	10	12	11	13	10	13	12	13	14	10	10	13	12	11	13	14	11	12	14	12	13	15	13	15	13	15	14	15	14	15	17	15	16	16	18	16	18	15	16	18	18	18	21	0	4	2	1	2	3	3	5	5	2	6	7	8	0	24	6	14	7	7	9	14	18	7	4	12	18	0	13	38	7	20	28	25	18	0	25	38	19	23	45	30	0	31	0	38	26	26	56	51	68	22	26	56	46	56	26	71	61	56	69	26	31	65	62	52	49	71	18	68	64	36	47	76	50	55	13	68	71	76	57	0	60	57	70	60	73	0	90	48	70	79	89	72	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
14000	-509.017172863631117	-515.872660814590517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.947220710751365	-1	3	2	1	2	4	6	4	6	5	5	5	5	3	6	8	6	7	7	7	8	9	8	7	7	9	6	8	10	9	8	8	10	10	10	8	9	8	10	10	10	11	8	12	9	10	12	13	10	11	9	11	12	12	14	11	11	12	11	13	10	11	12	12	12	14	13	13	13	15	13	12	11	12	13	12	15	15	15	14	14	16	14	17	17	16	17	17	16	17	17	20	18	19	0	4	4	1	4	2	10	2	2	14	6	14	8	0	11	10	11	11	10	9	7	11	15	15	10	24	0	2	32	43	7	10	45	16	0	9	16	25	18	31	43	0	17	0	43	37	62	56	26	30	19	22	40	33	58	49	26	50	49	73	24	61	50	26	30	76	59	73	42	80	42	52	29	46	63	46	54	68	71	59	0	79	74	70	71	83	0	70	83	48	66	94	87	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
