step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
50500	-690.428215376482058	-688.777221447671195	-1.650993928810886	0.000154111879306	0.000033883954593	0.219865948984681	0.516680982201216	0	3	2	3	6	7	7	7	6	7	7	8	8	9	9	5	8	8	8	8	10	11	11	9	11	10	10	9	11	13	11	9	12	11	11	12	10	11	12	14	13	14	12	12	12	13	12	14	14	13	14	15	12	15	16	14	15	16	16	14	16	14	17	19	17	18	15	18	17	18	16	17	18	17	20	19	18	19	20	19	22	18	18	20	22	21	20	20	21	20	20	24	22	22	23	23	23	24	24	24	26	24	22	25	27	26	25	28	27	28	29	0	3	1	3	16	4	2	16	1	5	2	4	6	3	11	4	3	9	10	16	13	6	15	8	3	19	8	11	15	15	6	11	16	24	10	18	7	15	17	34	35	20	28	27	27	43	19	44	32	27	5	41	27	25	39	32	41	31	60	33	26	19	26	61	57	45	51	46	61	49	40	13	58	62	78	77	6	63	33	58	83	60	65	58	49	80	77	57	73	70	73	83	87	89	88	83	88	88	88	84	71	65	90	95	96	84	97	105	107	109	106	1	1	1	1	1	3	2	1	3	1	3	2	1	3	1	1	3	1	1	1	1	3	1	1	4	1	1	1	1	2	2	2	3	1	3	2	2	1	3	1	1	3	1	1	1	1	2	1	2	1	4	1	1	2	2	2	1	2	1	2	3	2	4	2	1	2	1	2	1	2	2	4	1	1	1	1	5	2	3	1	2	2	1	1	4	1	2	3	1	1	1	4	1	1	2	2	2	2	2	2	6	3	1	1	1	3	1	1	1	1	1
51000	-719.151998617606637	-717.480052625452345	-1.671945992154298	0.000144373273171	0.000030688389527	0.212562816184697	0.535812207860897	0	3	1	4	7	8	7	4	7	8	7	9	10	9	9	6	9	6	8	8	10	11	10	10	11	10	10	9	12	13	11	11	13	11	11	11	11	12	13	12	12	13	13	13	13	13	13	14	14	13	14	14	15	15	15	14	15	16	16	15	15	16	17	18	16	18	15	18	17	18	17	18	16	19	19	18	19	16	20	18	21	19	19	21	22	22	20	21	20	21	18	23	22	23	21	24	22	25	25	24	25	24	24	24	24	26	26	28	28	28	29	0	3	1	3	2	18	2	2	4	5	2	4	20	7	8	2	20	4	9	11	7	6	5	12	27	4	5	9	9	26	27	12	24	15	17	26	28	15	29	21	27	27	15	5	37	13	13	9	28	19	23	36	51	43	31	42	40	17	48	49	32	47	51	42	57	48	38	61	53	60	53	60	32	48	61	56	51	29	29	57	49	49	65	80	31	73	36	80	45	69	45	89	77	66	77	88	89	66	86	90	91	87	57	93	97	100	103	96	101	107	81	1	1	1	2	2	1	3	1	2	1	1	3	1	1	2	2	1	1	1	1	2	2	1	1	1	4	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	3	2	2	2	1	1	1	2	1	2	3	1	1	3	1	2	2	1	2	1	1	1	3	2	1	2	2	2	3	2	2	4	2	3	3	2	1	4	2	4	1	4	2	2	1	1	2	1	2	1	3	1	2	3	2	3	2	1	1	1	2	2	1	4
51500	-664.358769521198155	-662.861877478258180	-1.496892042939963	0.000133128021795	0.000039517645915	0.296839428558300	0.635620917812975	1	4	2	3	6	6	6	7	6	8	8	7	9	10	10	8	9	7	7	9	9	11	11	10	10	10	9	10	12	11	10	10	12	11	12	11	10	10	12	12	13	14	13	14	12	13	12	14	14	13	14	13	14	15	13	15	14	16	15	16	16	15	18	17	17	18	16	18	17	19	18	19	17	18	20	19	19	19	21	19	21	20	17	20	22	21	20	20	22	21	21	23	22	19	23	22	23	26	24	24	25	25	23	24	26	24	26	29	26	27	27	0	3	1	1	2	4	1	5	1	2	6	7	2	7	16	8	12	4	2	5	2	27	16	9	18	19	16	17	27	10	11	16	30	32	30	27	11	13	17	24	30	24	27	29	9	9	26	45	28	40	24	37	19	46	25	37	40	57	38	28	46	53	64	62	58	57	51	46	58	59	32	57	46	46	61	5	17	43	78	69	66	59	45	78	60	66	65	66	90	80	72	96	87	38	77	88	66	101	66	89	89	87	69	93	92	103	103	101	103	105	93	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	3	1	1	2	1	3	1	3	1	1	2	1	1	2	3	2	1	1	1	1	2	1	2	1	2	4	3	2	2	1	5	4	3	2	2	1	2	2	1	3	2	2	1	1	1	1	1	1	5	1	2	2	1	3	2	2	2	2	1	2	1	2	2	2	1	2
52000	-647.979429575689323	-646.385128873705298	-1.594300701983984	0.000156399098970	0.000037930327669	0.242522673847529	0.670279015345576	0	4	2	4	5	8	6	6	7	8	6	9	10	9	9	8	8	7	4	8	11	12	12	10	10	9	10	9	10	12	10	11	12	12	11	11	11	11	13	11	12	13	14	14	11	13	12	15	14	13	13	15	15	15	15	14	15	15	16	15	16	15	17	19	17	18	16	18	17	19	16	18	19	17	18	19	19	17	21	18	22	18	19	20	22	21	21	21	22	20	21	23	22	21	22	23	22	23	22	24	25	24	24	25	26	26	27	26	25	28	27	0	3	1	3	1	7	19	19	2	18	19	18	7	2	8	9	4	4	3	2	13	40	31	8	6	2	18	5	17	35	6	20	24	24	20	28	17	26	31	12	3	23	41	33	27	36	24	56	32	24	28	32	36	37	31	24	27	25	49	32	43	27	46	56	57	9	37	46	58	49	50	62	48	48	59	68	65	48	52	62	70	49	80	66	60	84	77	73	94	72	80	73	80	73	87	83	94	80	73	94	84	95	98	95	100	100	109	98	92	108	104	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	4	1	1	1	1	1	1	1	1	2	2	3	2	1	2	2	3	2	1	3	1	4	2	2	2	5	3	1	1	2	1	2	2	1	1	1	1	1	3	1	1	2	1	1	3	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1
52500	-687.124690132827141	-685.507313546095816	-1.617376586731361	0.000161676371936	0.000037626881976	0.232729628484959	0.681880202054711	1	3	2	3	5	8	7	6	6	7	8	8	9	10	10	8	8	8	7	7	11	12	10	11	9	10	10	8	11	11	9	10	12	12	11	11	11	9	12	13	11	13	14	14	13	13	12	14	14	13	15	15	13	16	15	15	15	16	13	16	15	16	18	18	17	16	16	18	17	18	18	17	17	18	20	19	19	19	19	19	21	19	19	20	21	19	20	21	20	21	21	22	22	22	22	22	23	23	24	24	24	25	24	24	25	25	25	27	27	29	30	0	1	1	1	2	3	2	1	4	5	20	9	19	7	16	8	10	2	5	8	12	23	8	16	2	6	1	8	9	32	7	8	16	29	15	10	32	7	21	47	23	19	42	24	27	26	26	45	6	26	46	31	9	30	39	29	43	25	31	49	40	33	48	56	53	43	26	33	55	59	62	44	57	62	83	46	43	40	41	66	83	28	57	65	69	73	80	83	80	74	80	83	87	75	87	84	92	89	78	84	81	95	92	93	103	103	88	107	92	88	104	1	1	1	1	1	3	3	3	2	1	1	1	1	2	1	1	1	2	2	1	2	1	2	2	2	1	4	1	2	1	1	2	1	1	1	2	1	1	1	1	1	4	1	2	2	1	1	1	3	1	1	2	2	2	1	3	1	4	2	1	1	1	2	2	2	1	3	2	1	2	1	1	1	1	1	3	2	3	3	2	1	4	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	1	2	3	3
53000	-658.644863178705350	-656.939025165832959	-1.705838012872404	0.000135415129170	0.000027316971812	0.201727620686497	0.551788660923963	0	4	2	4	7	7	7	6	7	7	8	9	9	9	9	8	8	6	6	8	11	11	11	10	8	8	10	9	11	12	10	9	14	12	11	11	11	12	13	13	12	14	13	14	12	13	13	14	13	12	15	14	14	16	14	15	14	16	16	15	16	15	16	19	18	18	16	19	15	20	17	17	18	17	21	20	20	18	21	20	20	21	18	20	23	21	20	21	22	21	22	24	23	20	23	21	24	24	23	25	26	25	24	23	25	26	25	28	27	28	29	0	3	1	3	8	4	1	2	2	19	10	9	4	7	7	8	6	4	4	7	13	7	13	16	18	19	26	20	31	6	10	19	34	16	24	16	20	14	14	37	35	50	13	32	25	24	35	27	37	24	29	35	13	56	14	27	18	31	60	43	47	29	31	31	58	58	41	19	40	60	67	62	58	8	70	24	65	32	78	73	71	43	58	57	48	66	58	58	84	68	57	88	87	66	87	80	90	73	84	88	66	95	80	77	80	92	80	101	98	98	93	1	2	1	1	1	2	3	1	2	1	1	1	3	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	3	2	2	1	1	1	1	2	2	2	1	2	3	3	2	1	1	2	2	2	3	1	1	2	5	1	2	1	1	2	4	1	4	1	4	2	1	1	3	1	2	5	2	1	3	1	1	5	2	1	1	1	1	2	3	1	3	4	1	2	2	2	2	2	1	2	2	3
53500	-745.478801170405063	-743.799989098878882	-1.678812071526140	0.000144132072703	0.000030307382142	0.210275073226106	0.458763403927114	0	4	1	4	6	7	6	7	7	7	6	8	10	9	9	8	8	6	8	9	10	12	10	11	11	9	9	10	10	13	10	10	14	12	11	11	12	10	12	10	13	12	13	13	12	12	12	13	13	13	14	14	13	16	12	14	14	16	15	15	16	16	16	18	17	19	17	17	17	16	16	17	18	17	20	19	17	18	21	20	21	18	19	18	19	20	20	20	21	20	21	24	23	19	23	23	24	25	24	24	26	24	23	25	27	25	27	28	28	27	29	0	3	1	1	4	3	4	11	2	5	2	7	7	2	17	8	5	4	3	6	12	7	6	16	18	7	5	5	17	8	16	19	37	38	11	28	32	8	13	7	21	8	22	15	2	26	40	20	28	27	17	50	24	41	6	15	31	17	36	28	40	10	20	51	6	38	29	16	37	59	51	60	62	50	72	45	25	60	3	57	74	49	58	11	36	77	58	69	84	48	65	65	87	65	73	75	96	91	96	94	93	95	80	93	97	89	101	107	97	92	93	1	1	1	2	1	3	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	3	1	2	2	1	1	3	1	4	1	1	2	1	2	1	1	1	1	2	2	3	1	2	4	1	1	2	1	2	3	1	1	2	2	3	1	5	2	4	3	5	2	3	4	3	3	3	3	1	1	1	2	2	2	3	4	2	9	3	2	3	1	4	3	2	2	2	2	5	1	3	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	4
54000	-701.423340464105763	-699.365684689984505	-2.057655774121270	0.000165587941878	0.000021570828820	0.130268113578659	0.549571816784342	0	2	3	4	5	7	6	7	7	7	7	8	7	8	9	7	8	7	7	8	9	11	12	11	9	9	9	8	11	11	10	10	14	11	9	10	12	11	13	13	12	14	14	13	12	14	13	14	15	13	14	13	14	15	16	13	15	15	15	14	16	15	14	18	16	18	16	17	17	20	17	17	19	16	20	19	18	19	21	20	20	21	17	21	21	21	21	20	21	20	22	23	22	22	24	23	23	25	25	24	26	23	23	25	26	26	26	28	27	27	29	0	1	2	2	3	2	4	7	2	5	5	2	7	7	8	5	18	4	5	11	6	18	8	35	13	19	9	4	15	16	13	28	30	35	16	20	30	6	27	15	21	44	31	27	9	7	41	32	28	24	16	38	30	50	39	24	9	31	60	28	20	40	56	50	45	45	37	57	67	60	62	34	83	63	63	74	58	48	90	73	54	43	58	78	69	73	66	83	65	21	83	57	90	37	84	66	65	96	94	97	33	87	73	93	97	96	96	104	107	107	96	1	1	1	1	1	2	1	1	3	1	1	3	1	1	1	1	1	1	1	1	2	2	3	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	3	1	3	4	2	3	1	2	2	2	1	5	2	1	3	3	1	1	1	2	3	2	1	1	4	1	3	1	1	2	2	1	3	1	1	2	4	1	1	2	2	2	2	2	5	3	4	1	4	2	3	2	1	2	1	6	1	2	2	1	2	2	1	1	1	3
54500	-688.597544119537019	-686.916033742984951	-1.681510376552060	0.000172635751540	0.000036148108448	0.209389469595455	0.682527438842514	1	4	3	3	5	6	6	7	6	7	6	8	9	9	10	8	7	6	6	9	11	10	12	9	10	9	9	10	10	12	11	8	12	12	10	11	11	11	13	13	13	12	14	15	12	14	13	13	15	13	14	14	14	13	15	14	16	15	16	15	16	16	16	18	17	18	14	16	16	18	16	19	18	18	19	19	19	18	20	20	20	20	19	20	23	22	20	20	20	21	22	23	23	21	22	23	24	24	25	24	25	24	24	24	26	27	25	29	27	29	27	0	4	1	1	3	4	2	2	2	19	4	6	17	6	26	7	5	4	5	6	12	4	16	9	18	2	2	27	8	25	5	6	26	31	24	13	6	25	22	28	30	24	34	41	36	33	8	35	27	35	41	38	31	35	48	41	40	6	26	25	37	43	50	24	45	68	32	10	23	49	47	55	57	63	57	36	65	62	64	65	78	69	66	63	49	88	65	83	65	79	66	73	87	72	87	83	92	73	80	94	98	93	91	87	101	92	80	80	105	99	95	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	2	1	3	2	2	1	1	1	2	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	3	2	2	1	1	2	1	2	1	1	2	4	3	2	2	1	1	3	1	1	3	4	1	2	2	1	1	1	1	4	1	1	1	1	1	3	1	2	4	1	1	1	1	1	2	4	1	1	1	2	1	2	2	2	1	1	1	2	1	2	2	4	1	3	3
55000	-693.218590230777863	-691.527206713727537	-1.691383517050348	0.000171840732923	0.000035435536476	0.206211506861109	0.570019008446596	1	3	3	4	5	6	6	6	6	8	7	5	9	8	9	7	8	7	7	9	10	9	12	10	11	8	11	10	11	13	9	10	13	12	11	9	11	12	12	13	12	14	13	15	11	12	13	15	12	13	15	14	14	14	16	13	15	15	13	16	15	16	18	17	16	19	17	18	16	19	16	18	19	17	21	18	19	18	19	18	22	19	20	20	22	21	20	20	21	21	21	23	22	21	24	24	22	25	21	24	25	24	24	23	25	27	26	27	28	28	29	0	1	1	3	3	4	3	2	2	5	5	4	1	7	11	8	5	2	8	11	6	2	24	15	31	5	28	17	36	32	6	10	26	35	24	7	24	11	32	8	16	16	21	32	6	36	10	32	28	16	37	35	50	32	37	37	36	25	28	53	33	35	71	33	58	25	40	71	42	11	53	57	69	32	79	16	62	41	74	45	66	28	80	73	82	80	57	57	73	48	73	90	77	38	94	83	73	97	80	84	66	66	97	90	96	57	97	105	97	92	102	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	2	1	1	2	2	1	1	1	2	1	1	2	2	1	1	3	1	1	2	1	3	1	3	2	3	2	2	2	1	3	2	1	3	2	2	1	1	2	1	3	1	1	1	1	3	1	2	1	4	2	1	1	6	1	1	2	4	1	5	3	4	1	2	1	3	1	1	2	1	2	2	1	2	1	1	2	3	1	2	2	1	1	2	4	3	1	1	1	8	2	1	2	2	3
55500	-698.917515854331327	-697.170729130836889	-1.746786723494410	0.000156340369981	0.000029704718128	0.190000305946657	0.477228347965715	0	3	2	3	6	6	5	7	7	7	8	8	8	9	9	7	9	7	7	8	9	10	11	10	11	9	9	9	11	12	11	10	13	9	11	11	12	11	13	14	13	13	14	15	13	10	11	12	14	13	13	14	15	16	15	15	16	16	16	15	15	15	16	18	16	18	16	18	17	19	16	18	18	16	19	18	18	19	20	18	21	21	19	20	23	21	19	20	21	21	22	22	21	22	23	24	23	25	24	25	23	24	21	25	25	25	25	28	25	29	28	0	3	1	1	3	1	4	1	5	6	2	5	2	16	8	5	5	4	6	10	2	6	21	34	5	9	9	8	21	35	26	28	23	5	15	15	24	46	6	19	29	31	50	29	18	12	13	19	48	29	47	5	41	43	13	36	55	52	52	49	26	47	47	56	25	57	9	61	61	49	16	65	71	44	68	33	36	47	71	58	61	70	73	63	82	48	65	65	88	54	72	88	87	88	77	66	92	66	66	96	70	87	73	87	97	80	65	96	97	109	65	1	1	1	1	2	3	1	3	1	1	2	1	2	1	1	1	2	2	1	1	3	4	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	3	3	1	2	3	1	1	1	3	2	1	5	2	1	1	1	1	3	1	3	1	2	1	4	1	1	2	4	1	1	1	1	3	3	3	2	1	2	1	1	2	2	5	1	2	1	2	2	1	1	1	3	3	1	5	3	1	1	2	2	3	1	2	5	2	1	2	4
56000	-643.012684868747897	-641.376664805128826	-1.636020063619091	0.000149095552963	0.000033607383841	0.225408358416772	0.665193703524525	0	3	2	3	6	8	6	7	7	7	5	8	7	9	10	8	9	7	7	8	11	11	12	11	11	8	10	10	10	13	11	10	12	12	11	12	12	11	11	14	12	13	14	15	13	13	13	14	14	14	15	14	14	15	16	13	15	16	15	16	15	16	17	19	16	18	16	19	16	20	18	18	19	18	17	18	19	20	20	20	21	20	17	20	23	21	20	20	21	21	21	23	23	22	24	23	21	23	25	25	25	22	24	23	26	27	27	28	27	28	27	0	3	1	1	11	4	1	3	11	5	2	7	1	6	8	7	20	2	2	7	12	13	17	16	17	7	5	19	9	41	16	12	29	31	8	17	32	6	2	30	32	34	56	31	13	31	19	33	28	34	56	13	21	38	14	38	41	18	28	53	41	40	43	75	36	83	33	63	43	60	62	67	83	62	43	62	83	62	76	66	68	60	65	52	70	73	77	73	66	59	66	86	77	77	102	88	58	84	73	94	98	87	97	87	96	89	73	105	99	101	93	1	1	1	1	1	3	2	2	1	1	1	1	3	1	2	1	1	2	2	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	2	2	1	2	1	2	1	1	3	1	2	2	1	2	3	3	1	1	1	2	1	2	1	3	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2	3	1	1	2	1	1	2	2	1	4	2	1	1	1	2	1	3	3	1	1	2	3
56500	-635.102428406143417	-633.487793805417823	-1.614634600725617	0.000143586376500	0.000033577517124	0.233848906438337	0.741866081677209	1	4	3	4	5	7	6	6	5	8	8	9	8	7	9	7	8	8	7	8	10	10	12	11	11	9	10	10	12	12	10	10	12	12	11	11	10	11	13	13	13	14	14	14	13	14	12	13	14	12	14	13	14	14	15	15	14	15	16	15	15	16	18	19	17	18	16	18	15	18	18	17	19	19	19	19	19	19	19	19	21	20	19	17	22	21	19	21	20	21	21	24	23	23	22	24	22	25	24	25	26	23	24	24	26	26	26	28	26	28	30	0	1	1	1	3	4	4	5	4	5	7	4	9	7	16	8	8	6	5	7	18	14	16	8	9	19	11	20	15	27	19	13	17	16	37	8	13	14	25	35	35	35	34	34	36	24	16	50	28	24	32	17	23	27	39	41	2	48	60	32	48	53	62	54	58	43	40	62	33	84	62	69	66	71	51	35	65	68	57	66	76	49	58	28	60	73	66	73	83	79	66	73	95	89	77	66	91	103	83	97	95	81	73	93	92	94	92	105	92	109	65	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	4	1	1	1	1	1	1	1	2	3	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	2	1	1	5	1	1	3	1	2	1	3	1	2	3	1	1	1	1	1	1	1	2	3	1	1	3	1	1	2	2	4	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	6
57000	-670.760556173662735	-669.004240379388762	-1.756315794273931	0.000159856532420	0.000029966268825	0.187457267910807	0.535606200611262	0	4	2	4	7	8	6	6	6	8	8	7	8	8	9	8	9	8	8	8	10	12	10	11	11	9	10	10	11	12	11	10	12	12	12	11	11	11	10	14	12	12	13	14	12	13	13	14	14	12	12	13	14	16	15	14	14	15	15	13	15	15	17	17	17	18	15	18	18	18	18	18	19	18	20	19	19	19	18	19	21	20	20	21	22	20	21	21	20	21	22	23	23	22	23	20	21	25	24	23	24	22	24	23	26	25	23	28	27	27	30	0	3	1	3	8	4	4	2	4	9	5	2	7	2	5	9	18	4	5	5	6	27	16	32	2	9	6	2	12	27	28	17	23	8	32	39	27	32	9	33	17	9	37	42	18	31	27	45	60	27	24	51	41	15	14	8	25	25	49	31	43	53	53	30	40	45	46	11	65	48	63	56	65	26	71	62	57	47	43	66	64	59	66	68	70	73	77	73	73	80	96	89	102	48	65	53	66	90	100	96	102	87	107	69	103	48	94	43	94	92	101	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	2	1	1	1	1	1	2	1	3	1	1	2	2	1	2	1	1	1	1	1	3	4	4	2	1	1	1	1	1	1	3	1	2	1	6	1	2	1	2	1	4	1	1	3	2	2	1	3	3	1	2	2	1	1	1	1	1	1	2	1	4	3	2	2	3	1	2	1	1	1	2	1	3	1	7	2	2	3
57500	-724.016332961542048	-722.367885483443956	-1.648447478098088	0.000141925865401	0.000031335612005	0.220788592104945	0.465011267488915	0	4	3	3	5	7	5	7	7	7	8	7	10	9	9	8	9	7	8	9	11	11	11	9	9	8	11	9	10	12	10	9	12	12	10	10	12	11	11	13	11	14	13	13	12	13	12	14	13	13	15	14	15	16	14	15	16	16	16	15	16	16	17	16	16	18	16	18	17	17	17	18	19	19	20	19	19	20	20	20	21	19	20	21	21	21	20	18	19	22	20	21	23	22	23	23	24	24	24	25	24	24	23	24	27	26	26	28	27	28	29	0	3	1	1	3	3	1	5	7	2	12	3	17	3	16	8	12	4	10	10	32	13	24	8	6	2	29	11	16	8	15	4	23	26	16	10	20	25	9	38	25	8	26	24	36	9	36	16	28	35	35	16	27	53	37	35	2	25	49	5	42	29	62	23	45	45	47	46	46	49	17	63	65	67	63	61	58	62	69	65	78	20	88	89	62	91	58	65	45	73	45	80	87	73	73	80	66	73	84	103	85	81	84	93	88	5	92	69	92	97	104	1	1	1	2	1	1	3	1	1	2	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	2	1	1	1	1	2	1	1	3	3	2	1	2	1	3	2	1	2	3	1	1	1	3	7	4	1	5	1	3	1	3	2	2	2	3	2	1	4	1	2	2	1	1	2	2	2	1	1	4	1	1	2	1	2	1	3	2	4	1	1	2	2	2	4	1	2	1	1	1	1	1	5	7	3	4	3	2	3
58000	-682.515687805497805	-680.837504934944832	-1.678182870552925	0.000145197436200	0.000030561542729	0.210482660909813	0.546310719667199	0	4	2	3	6	7	6	6	5	8	7	8	9	8	8	8	8	7	7	8	11	11	12	9	10	8	11	9	11	13	10	10	13	11	11	12	11	11	12	13	12	13	14	14	12	14	12	15	13	13	13	15	13	15	16	15	14	16	15	16	17	16	16	18	17	18	16	18	18	19	17	18	18	17	20	19	19	19	20	19	21	20	19	20	22	21	19	20	21	20	21	24	22	20	23	22	22	24	25	25	24	25	25	24	27	26	27	28	27	29	28	0	4	1	1	3	4	1	9	4	5	2	2	6	7	8	5	18	9	8	7	6	7	32	8	18	3	13	7	8	37	10	18	34	16	10	14	18	19	14	26	28	35	36	38	25	16	26	38	28	24	29	51	25	34	39	42	18	18	49	28	62	27	31	40	45	65	30	47	63	28	35	62	40	40	73	61	57	48	68	57	80	69	18	66	49	65	65	57	58	78	73	97	87	73	87	65	90	83	95	90	61	95	83	65	92	69	88	102	81	107	95	1	1	1	1	2	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	3	1	2	3	2	1	1	1	2	2	2	2	2	1	2	1	1	1	2	1	3	2	2	2	2	1	1	2	2	2	1	3	4	1	4	1	2	2	4	3	1	2	3	1	4	3	1	1	2	1	2	2	2	1	2	1	1	6	1	5	3	1	3	2	1	1	1	3	1	3	2	1	2	1	2	3	1	2	2	1	5	2	2	3	1	3
