step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19
76000	-86.938549921107736	-93.794037872067108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655042392417958	0	1	2	2	2	3	3	4	2	4	6	5	7	9	9	10	9	9	11	0	1	1	1	2	2	4	5	0	5	9	9	8	12	12	13	13	5	15	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	3	1
76500	-66.829859406939008	-73.685347357898380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.971475249320706	0	2	1	3	2	2	3	5	3	6	5	6	7	9	11	8	10	9	11	0	3	1	3	3	3	1	2	0	7	9	11	10	12	14	10	18	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-81.726137070345203	-88.581625021304575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.766946734929672	0	1	1	3	2	3	4	4	4	5	6	7	7	10	11	10	8	7	11	0	1	1	1	3	2	5	2	0	8	9	9	10	12	12	17	10	10	12	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2
77500	-70.501143319995350	-77.356631270954722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.822698964053315	0	2	3	2	3	2	4	4	3	5	5	6	7	9	11	8	9	10	12	0	1	1	1	2	1	3	2	0	7	9	11	10	12	14	10	13	17	15	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1
78000	-82.253911771634293	-89.109399722593665	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692943492886113	0	1	2	2	2	2	3	4	3	5	6	7	7	10	9	9	7	11	11	0	1	1	2	2	1	3	1	0	7	9	11	3	12	12	17	10	10	14	1	1	1	1	1	1	1	2	1	1	3	1	3	2	2	1	1	3	1
78500	-77.681882242012378	-84.537370192971750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.907254911049807	-1	1	2	2	2	3	3	4	4	5	5	7	7	9	10	10	9	8	11	0	1	2	1	1	5	5	2	0	8	9	9	6	12	12	13	18	10	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
79000	-78.317005183219564	-85.172493134178936	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764648820380266	-1	0	2	2	2	2	2	3	3	5	5	5	7	8	10	8	8	9	12	0	1	1	2	1	2	2	5	0	7	9	9	10	12	14	10	13	10	15	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1
79500	-94.072178676151580	-100.927666627110952	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445227296767921	0	2	2	3	1	3	3	5	3	6	4	7	7	9	11	9	10	10	10	0	5	5	3	1	2	3	5	0	2	9	11	1	12	12	5	10	7	12	1	1	1	1	1	1	1	2	1	2	1	2	3	1	2	3	2	4	1
80000	-79.413820782314914	-86.269308733274286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.826429110703128	0	1	2	2	3	3	3	5	3	5	4	6	8	10	12	9	8	9	11	0	1	1	1	2	2	2	2	0	2	9	11	10	12	14	13	3	13	14	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1
80500	-85.196563076908248	-92.052051027867620	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721875466951645	0	1	3	3	2	2	4	5	2	6	6	6	7	9	11	9	10	10	10	0	1	5	2	1	1	3	7	0	3	9	9	10	12	19	13	10	13	14	1	1	1	2	1	1	1	1	1	1	3	2	1	2	1	1	2	2	1
81000	-92.216244885527985	-99.071732836487357	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.773454216350430	0	2	1	3	2	1	2	3	2	5	5	7	8	10	12	9	9	10	11	0	3	1	5	1	1	1	5	0	4	9	11	2	12	14	13	10	1	12	1	1	1	1	1	1	1	1	1	2	2	1	3	2	1	1	2	5	2
81500	-84.973914476456230	-91.829402427415602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.845693111028418	0	1	2	3	2	2	3	5	4	5	5	6	7	8	10	9	10	11	12	0	1	2	5	2	2	1	3	0	2	9	11	10	12	14	13	10	13	15	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	2
82000	-78.542629976621384	-85.398117927580756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.831364586706851	0	1	2	3	1	2	3	4	3	5	4	6	7	9	11	9	9	9	11	0	1	1	5	1	5	2	3	0	7	9	9	3	12	12	13	10	10	14	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	2	1	1
82500	-81.435311261570703	-88.290799212530075	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744066819223419	0	1	3	2	3	2	3	4	2	6	4	7	8	9	11	8	10	9	12	0	1	2	2	1	2	1	3	0	8	9	11	8	12	14	10	3	3	15	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	3	1
83000	-85.085135932125112	-91.940623883084484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708378322006122	0	1	2	3	3	2	2	4	3	6	5	7	5	8	11	8	9	10	12	0	1	2	2	2	1	1	5	0	7	9	11	5	12	12	3	13	16	14	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2
83500	-87.275792949695742	-94.131280900655113	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458015332663488	0	1	3	2	2	2	4	5	2	6	5	6	7	9	12	9	9	10	12	0	1	5	1	2	2	3	2	0	1	9	11	5	12	14	13	3	3	14	1	1	1	1	1	1	1	1	1	4	2	1	2	1	1	1	3	4	1
84000	-76.450353398909215	-83.305841349868587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644982221425275	0	1	3	3	2	3	3	5	3	5	5	6	7	8	10	9	9	10	11	0	1	1	2	1	2	2	7	0	3	9	11	10	12	14	10	2	13	15	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	4	1	1
84500	-85.831495006002484	-92.686982956961856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772626058492893	-1	1	2	2	1	2	4	4	3	5	4	7	6	9	11	9	9	10	11	0	1	1	2	1	1	2	3	0	5	9	9	8	12	12	13	5	8	14	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	5	2	1
85000	-77.648716355734308	-84.504204306693680	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.787925284295386	0	1	1	3	3	2	4	3	3	5	5	7	7	10	9	8	7	10	12	0	1	1	2	3	1	8	2	0	8	9	9	10	15	12	10	10	17	15	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2
85500	-87.217016602886943	-94.072504553846315	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665198791504285	-1	2	1	2	2	1	4	4	3	5	5	7	7	9	12	9	7	10	11	0	1	1	1	3	1	3	5	0	2	9	11	7	12	12	10	10	7	14	1	1	1	1	1	2	2	1	1	1	2	1	1	2	3	2	1	2	1
86000	-74.207574995426143	-81.063062946385514	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.954777312931837	0	2	3	2	1	3	3	4	3	5	6	5	7	9	11	9	9	9	10	0	5	2	5	1	1	5	7	0	5	9	9	10	12	14	10	13	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1
86500	-81.318551086985394	-88.174039037944766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.872032782344685	0	1	3	2	3	3	3	4	3	6	6	5	7	9	11	8	10	10	10	0	1	1	1	2	2	2	7	0	5	9	9	10	12	19	13	13	13	14	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	1
87000	-73.992942490836555	-80.848430441795927	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794262765632985	0	1	3	2	1	3	3	3	1	5	5	6	7	8	11	9	9	11	10	0	1	5	1	1	5	5	5	0	7	9	11	10	12	14	13	10	17	12	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2
87500	-83.903891244862734	-90.759379195822106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.818631265967868	-1	1	2	1	2	3	4	5	3	6	4	7	6	9	12	8	7	10	11	0	1	2	1	2	2	3	7	0	6	9	11	3	12	14	13	5	13	14	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1
88000	-68.175451931064188	-75.030939882023560	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.804233676570310	0	2	2	2	2	2	3	4	3	5	5	6	7	10	11	9	9	9	11	0	1	1	1	1	1	3	3	0	5	9	9	10	12	12	13	13	13	14	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1
88500	-72.521242255265790	-79.376730206225162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785773968828327	0	1	2	2	2	3	3	4	3	5	5	6	8	8	12	8	10	10	11	0	1	1	1	1	5	3	3	0	7	9	9	10	12	14	10	13	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1
89000	-84.660898077377340	-91.516386028336711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.850050189396420	-1	1	2	3	2	2	4	5	4	5	6	7	7	10	12	9	7	8	12	0	1	2	2	2	1	5	7	0	6	9	11	10	12	14	18	10	13	12	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	3
89500	-81.679198199532436	-88.534686150491808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562773379445917	0	2	3	3	2	2	2	5	3	5	5	6	4	9	11	9	8	10	12	0	1	7	7	1	1	1	5	0	13	9	11	2	12	14	13	5	10	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1
90000	-71.585255067535655	-78.440743018495027	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681022855683399	0	2	2	2	3	2	3	4	3	5	5	7	7	9	11	9	9	10	11	0	1	1	1	1	1	2	2	0	2	9	11	10	12	14	10	10	7	14	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	3	1
90500	-82.831430673876824	-89.686918624836196	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.844866723711193	0	1	2	2	1	2	3	5	3	4	5	7	6	9	11	9	7	9	11	0	1	1	1	1	5	5	5	0	3	9	9	10	12	14	10	8	10	14	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2
91000	-86.146816146338878	-93.002304097298250	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.801617018486060	0	2	1	3	2	2	3	4	0	4	3	6	7	9	11	9	9	10	12	0	1	1	2	1	3	3	5	0	2	9	9	10	12	14	13	13	6	14	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	3	2
91500	-70.069164729789705	-76.924652680749077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.898175529410895	0	2	2	3	2	2	4	4	2	6	6	7	7	9	12	9	9	10	12	0	1	1	2	1	1	5	3	0	2	9	11	10	12	12	13	13	17	14	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1
92000	-79.968104268678857	-86.823592219638229	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803685044820853	-1	1	2	3	2	3	1	3	2	5	4	6	6	10	12	9	10	10	11	0	1	1	2	7	7	1	1	0	5	9	11	10	12	14	10	13	13	14	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1
92500	-66.635790136667296	-73.491278087626668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.966256991458536	0	2	3	1	2	2	3	4	2	6	5	7	4	9	11	9	8	10	12	0	1	5	1	1	1	2	2	0	13	9	11	2	12	14	10	10	17	15	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
93000	-90.991343349433947	-97.846831300393319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612638292238902	0	1	2	3	3	3	3	3	4	5	6	6	7	9	12	10	9	10	11	0	1	1	2	1	1	2	3	0	2	9	9	7	12	12	13	6	13	12	1	1	1	1	2	1	1	1	1	2	2	1	2	2	3	2	3	2	1
93500	-64.416728207482521	-71.272216158441893	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.941665860372776	0	1	2	3	3	2	3	4	3	5	5	7	7	9	11	9	9	10	11	0	1	1	3	2	1	2	3	0	8	9	11	10	12	12	13	13	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
94000	-90.039803865267146	-96.895291816226518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636810758277460	0	2	1	2	2	2	3	5	3	4	5	6	7	10	11	8	9	9	11	0	3	1	1	3	1	3	2	0	5	9	9	7	12	12	5	7	2	14	1	1	1	1	1	1	1	1	1	1	1	2	2	2	4	2	2	3	1
94500	-76.158053174281520	-83.013541125240891	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.800485784689105	0	2	2	2	2	3	4	3	3	6	6	7	8	9	11	10	8	10	11	0	1	1	1	1	2	2	2	0	2	9	11	7	12	12	13	10	10	14	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1
95000	-76.752351768054368	-83.607839719013739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.842060886940748	0	2	1	3	2	1	2	4	4	5	5	6	7	7	11	9	9	10	11	0	3	1	3	6	1	3	2	0	8	9	9	10	12	12	13	13	13	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2
95500	-91.728322807849835	-98.583810758809207	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570933775586501	-1	1	3	1	1	3	3	4	3	5	6	6	6	10	11	7	9	8	11	0	1	5	1	1	1	2	2	0	3	9	9	10	12	14	13	1	10	14	1	1	1	2	1	2	1	2	1	1	2	2	1	2	1	1	5	2	1
96000	-69.899136801490556	-76.754624752449928	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.978371752240899	0	2	1	1	2	3	3	4	4	6	5	6	7	9	10	10	10	9	11	0	1	1	1	3	3	3	2	0	8	9	9	10	12	14	18	18	13	15	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
96500	-79.732754333905547	-86.588242284864918	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.802546247442863	0	2	2	1	2	2	3	3	3	4	4	7	7	9	11	9	6	10	10	0	1	1	1	1	1	2	5	0	5	9	11	8	12	14	17	10	2	14	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1
97000	-72.148397192808460	-79.003885143767832	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.911839812811091	0	1	2	2	3	3	3	4	4	5	5	6	7	10	11	8	9	10	12	0	1	1	2	1	2	1	3	0	5	9	11	10	12	12	10	13	17	15	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1
97500	-96.978350396348148	-103.833838347307520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541347462264990	-1	1	1	3	3	2	2	5	0	6	5	7	6	10	11	9	9	10	11	0	1	1	1	1	3	2	3	0	7	9	11	5	12	12	13	7	5	14	1	1	1	2	3	1	1	2	1	3	2	1	2	2	2	1	3	2	1
98000	-92.551672720354929	-99.407160671314301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666101531124401	0	2	3	3	3	2	4	3	4	5	5	6	8	9	10	9	10	9	12	0	1	1	1	2	1	1	1	0	5	9	11	1	12	12	5	10	10	14	1	1	2	1	1	1	1	2	1	1	1	1	4	2	2	2	3	2	1
98500	-75.759312615698533	-82.614800566657905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.830534189375900	0	2	3	2	2	2	4	3	3	5	5	6	7	9	11	9	9	10	11	0	1	5	1	1	1	5	5	0	8	9	9	10	12	12	10	13	5	14	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	4	1
99000	-83.016457017990035	-89.871944968949407	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772246305947232	0	2	2	2	1	2	4	4	3	5	5	7	7	9	9	9	10	10	10	0	5	1	1	1	1	2	1	0	7	9	9	10	12	12	13	8	13	15	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	2	1
99500	-74.271299663664209	-81.126787614623581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771795299312395	0	1	2	2	2	2	3	4	3	5	5	6	6	9	11	9	8	10	11	0	1	1	1	2	1	1	3	0	3	9	9	10	12	12	13	13	8	14	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1
100000	-69.920795955716471	-76.776283906675843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.959437124839177	0	1	3	3	2	3	4	4	3	5	5	6	7	9	11	9	9	9	12	0	1	1	2	1	2	2	2	0	3	9	9	10	12	14	13	13	13	12	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2
