step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
64000	-161.232346463997970	-159.535624707080217	-1.696721756917751	0.000336176177227	0.000068759061336	0.204532819378354	0.686308034593103	4	2	4	4	6	5	6	5	6	8	7	7	7	8	10	8	10	10	11	14	13	15	24	28	2	0	2	2	1	1	8	2	1	4	4	4	8	2	16	1	9	16	13	19	19	12	20	0	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	5	5	1
64500	-164.374676336323915	-162.711957007109476	-1.662719329214435	0.000212354271075	0.000045808487019	0.215717285965398	0.454290937821573	4	3	4	5	7	5	7	7	6	7	8	8	6	10	9	7	9	11	10	14	14	16	25	27	2	0	2	2	6	2	13	13	1	2	4	16	2	13	1	1	5	9	7	3	19	17	22	0	1	1	1	1	1	1	1	1	1	3	2	1	2	2	3	2	1	2	2	5	3	3	3	1
65000	-146.238430768930556	-144.472027550090473	-1.766403218840092	0.000245594389022	0.000045394383564	0.184834774707945	0.747677341574637	5	3	5	6	7	6	8	6	6	7	6	7	8	9	10	9	9	11	13	13	14	16	24	26	2	0	2	3	1	1	8	2	1	9	2	4	8	12	6	1	1	1	18	18	18	17	22	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	4	1	1	2	4	4	1
65500	-155.330135585893089	-153.848733280387393	-1.481402305505683	0.000230497257563	0.000071087627403	0.308409862027853	0.495130737145517	5	4	5	5	7	7	8	6	6	8	7	6	8	9	10	8	9	10	12	14	12	16	22	26	2	0	2	2	1	1	8	2	1	4	4	2	12	16	6	1	1	9	13	18	8	15	18	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	7	1
66000	-141.497834579071167	-139.595487907851407	-1.902346671219766	0.000155234993908	0.000024084812710	0.155150666118428	0.683601444687425	5	4	5	5	7	7	7	6	7	7	7	8	7	10	9	8	9	9	12	13	14	15	25	27	2	0	2	2	1	1	8	2	1	4	4	4	8	2	6	1	16	9	13	16	19	18	22	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	3	5	1
66500	-160.760334001465111	-159.238035334275651	-1.522298667189460	0.000324135299807	0.000090769280815	0.280035160837929	0.487525467237081	5	4	5	5	8	6	7	6	6	8	7	7	7	10	7	7	7	11	12	14	12	14	23	27	2	0	2	2	1	1	8	2	1	8	4	4	8	5	6	1	1	9	13	10	13	16	18	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	4	1
67000	-178.790961429869185	-176.955609448312202	-1.835351981556973	0.000352683532834	0.000059462016402	0.168598788618831	0.398347193719587	4	2	5	4	8	7	7	6	6	7	7	8	7	9	10	9	9	10	13	13	13	15	24	26	2	0	2	2	1	3	2	2	1	9	3	3	2	2	9	1	13	9	17	13	2	14	20	0	1	1	2	1	2	1	2	3	1	1	1	2	2	5	3	2	1	2	2	3	8	2	5	1
67500	-155.056843154548318	-153.430257893006626	-1.626585261541690	0.000272306019612	0.000062372250762	0.229052045382457	0.553672002515946	5	2	4	6	7	6	8	6	6	6	7	7	8	7	10	8	10	11	12	13	15	14	24	28	2	0	2	2	1	3	4	3	1	2	1	3	8	1	6	4	16	9	8	4	18	17	22	0	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	3	3	2	2	4	1
68000	-160.492112109625282	-158.802948402376245	-1.689163707249049	0.000280767251882	0.000058095693055	0.206917625420833	0.644624188025454	4	3	5	5	8	6	8	6	7	7	8	7	8	9	11	5	8	10	11	13	14	16	23	25	2	0	2	2	12	1	8	2	1	4	3	4	8	11	5	1	16	5	11	11	13	15	18	0	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	3	2	6	1
68500	-157.819460907663256	-156.097288178015560	-1.722172729647710	0.000206650564464	0.000040686485233	0.196885429946582	0.547863727204984	4	3	4	5	7	7	8	6	6	7	7	7	8	9	10	8	8	10	11	13	15	16	24	28	2	0	2	2	1	1	8	2	1	2	4	2	8	10	6	1	1	1	13	3	7	1	22	0	1	1	1	1	1	1	2	1	1	3	1	3	2	2	1	2	3	3	1	4	4	7	5	1
69000	-153.074209402192480	-150.819548207437805	-2.254661194754682	0.000199060920575	0.000021323701585	0.107121485841715	0.670136652063105	4	3	5	4	7	6	8	6	6	8	7	7	7	9	9	7	9	10	12	12	14	16	23	27	2	0	2	2	1	1	8	2	1	3	4	4	8	11	6	1	5	9	13	16	13	10	22	0	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	3	2	2	4	3	1
69500	-158.116723936794216	-156.652424433732762	-1.464299503061446	0.000164471351984	0.000053069918791	0.322669681684254	0.735194522939056	4	3	4	5	8	7	7	6	6	7	8	7	8	9	10	8	9	11	13	13	13	16	25	26	2	0	2	2	1	1	8	2	1	4	4	4	8	10	6	9	16	6	7	10	13	18	22	0	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	4	4	3	3	4	1
70000	-157.913270820326204	-156.296536569214084	-1.616734251112108	0.000345595570945	0.000080520592129	0.232990810352828	0.772948058672009	4	3	5	5	6	6	7	6	6	6	7	6	7	9	10	8	8	9	11	12	14	15	25	28	2	0	2	2	1	1	3	2	3	2	12	4	8	17	6	6	1	9	8	15	10	1	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	5	5	4	1
70500	-176.887994236893377	-175.187984194920574	-1.700010041972800	0.000396402174044	0.000080672659486	0.203512151971576	0.589937891886721	4	3	5	5	7	6	8	7	6	4	7	7	8	8	11	6	10	10	13	12	14	14	24	27	2	0	2	10	1	1	8	2	1	2	4	4	16	16	6	10	8	8	7	13	9	14	22	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	2	4	1
71000	-150.003873182087773	-148.059261487041454	-1.944611695046319	0.000288637291393	0.000042606216671	0.147611614790161	0.476625498387953	4	3	4	5	7	6	5	6	6	8	7	7	7	9	10	8	9	10	13	12	14	14	25	27	2	0	2	2	1	1	2	7	1	4	4	4	8	2	4	1	1	9	13	15	15	17	18	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	3	2	2	1	2	3	9	1
71500	-156.387319159444758	-154.969315807523799	-1.418003351920968	0.000274443474740	0.000102469291266	0.373371206449060	0.560068357450537	4	3	5	6	6	6	7	6	6	7	7	7	8	9	10	8	7	11	13	11	13	14	22	27	2	0	2	2	1	1	6	2	1	1	4	4	6	12	16	6	6	9	13	10	20	16	18	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	3	4	1
72000	-166.394470484247449	-164.657098619100907	-1.737371865146550	0.000342687963626	0.000065994298122	0.192578395293575	0.580000289731195	4	3	5	6	8	6	5	6	7	7	8	7	8	9	10	8	10	11	12	13	14	14	25	28	2	0	2	2	4	1	2	7	1	4	4	2	8	4	6	1	1	16	13	10	8	10	22	0	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	2	2	3	2	4	4	6	1
72500	-162.091538168529837	-160.183399050746090	-1.908139117783750	0.000283700686885	0.000043711979499	0.154077806363162	0.504859313653689	4	2	5	5	6	7	7	6	6	8	7	6	8	10	9	8	9	11	12	12	14	16	24	26	2	0	2	2	1	5	8	2	1	2	4	2	8	4	6	1	5	9	13	18	20	20	18	0	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	2	2	2	1	1	2	7	1
73000	-166.402639179973562	-164.925533681607988	-1.477105498365589	0.000254410392542	0.000079333446759	0.311832570858092	0.663393539804199	4	3	4	4	6	6	7	5	7	5	7	8	8	10	9	9	9	11	12	12	14	14	22	26	2	0	2	2	1	1	2	2	1	4	10	4	8	7	6	5	8	9	14	9	19	12	22	0	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	2	2	1	2	1	2	4	1
73500	-143.359877985068294	-141.250316384316847	-2.109561600751437	0.000254959804632	0.000031468028000	0.123423486481394	0.839044315110786	5	4	5	5	7	6	7	5	7	7	8	7	6	8	9	7	9	9	12	12	14	14	23	27	2	0	2	2	1	1	8	2	1	4	4	4	8	2	6	1	16	9	8	3	19	15	22	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	2	1	2	3	1
74000	-159.288343274957782	-157.555948005692585	-1.732395269265193	0.000366704337780	0.000071129074924	0.193968457953748	0.590854403096460	5	3	4	5	7	7	7	4	7	7	7	8	8	10	10	8	9	10	12	10	15	15	24	27	3	0	2	8	1	1	8	2	1	4	4	4	7	13	5	1	5	16	7	8	7	19	18	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	3	4	3	2	6	1
74500	-160.641282036192933	-158.712263641282362	-1.929018394910576	0.000217062362544	0.000032628134983	0.150316870232155	0.719783481743101	5	4	5	5	7	7	7	7	7	8	8	7	8	7	9	9	10	11	13	13	14	16	24	27	2	0	2	2	1	1	2	2	1	12	4	4	8	2	5	5	16	9	13	10	13	5	18	0	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1	2	3	2	2	4	5	1
75000	-145.723994702008440	-143.784390938588331	-1.939603763420103	0.000312906497400	0.000046457576078	0.148471113458977	0.671545325830454	4	3	5	5	7	6	8	5	6	8	6	7	7	9	10	8	9	10	12	13	14	16	23	26	2	0	2	2	1	1	8	2	1	4	4	1	8	12	16	1	5	16	13	16	19	20	18	0	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	4	1
75500	-152.556066694532177	-150.384991738666969	-2.171074955865222	0.000223663301134	0.000025956265852	0.116050624847393	0.614653492409305	4	3	4	4	8	7	8	6	5	6	6	8	8	10	10	8	7	11	11	13	14	16	23	27	2	0	2	2	1	1	8	2	1	4	4	10	8	6	16	1	1	9	13	14	19	16	22	0	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	2	2	2	1	2	5	3	1
76000	-154.124701992381262	-152.466712343207945	-1.657989649173306	0.000286686545756	0.000062317450100	0.217371380076687	0.588178117804335	5	3	5	6	7	6	8	6	6	8	7	8	5	9	10	8	10	10	13	14	15	15	22	28	2	0	2	2	1	1	13	13	1	4	2	4	2	11	1	6	16	6	15	18	4	1	21	0	1	1	1	1	1	1	2	1	1	1	3	1	1	1	3	1	1	2	2	2	4	4	3	1
76500	-150.054246484898101	-147.932806275935661	-2.121440208962438	0.000281282085405	0.000034299750614	0.121940757673867	0.586759969069275	4	3	5	5	6	6	7	5	7	7	7	8	7	9	10	8	9	10	12	13	14	15	24	27	2	0	2	2	1	1	8	2	4	4	4	10	8	10	16	1	1	9	13	14	7	16	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	3	9	1
77000	-144.981093486907952	-143.286385836483305	-1.694707650424654	0.000208322276931	0.000042740022630	0.205162996776205	0.732869471385927	5	4	5	5	7	7	8	6	7	7	8	8	8	10	11	9	9	8	11	12	14	14	24	26	2	0	2	2	1	1	8	2	1	4	4	4	8	2	6	1	1	9	13	3	19	16	22	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	1	4	2	2	3	1
77500	-150.399047306771621	-148.094841374719550	-2.304205932052064	0.000281603390937	0.000028818368580	0.102336724298165	0.792370523273599	5	3	5	6	7	7	8	6	6	8	8	7	7	9	10	8	9	10	12	10	14	14	23	27	2	0	2	2	1	1	13	2	1	4	4	4	8	12	6	1	16	9	13	3	7	17	21	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	3	2	3	1
78000	-175.326379347620161	-173.926115894451186	-1.400263453168977	0.000227354748003	0.000091193186789	0.401105266505924	0.529190532653688	4	3	5	5	8	6	8	4	6	7	7	7	6	8	10	7	9	10	12	12	12	15	24	27	2	0	2	2	4	1	8	2	1	4	4	4	8	2	5	4	16	2	16	8	14	7	22	0	1	1	1	2	2	1	3	1	1	1	1	1	1	2	1	1	1	4	1	4	2	3	4	1
78500	-141.293895297116109	-139.590511316361699	-1.703383980754405	0.000166571196584	0.000033726550105	0.202475282621255	0.625516756286635	5	4	5	6	8	7	7	6	6	7	8	7	7	9	10	9	7	9	11	12	14	15	23	28	2	0	2	2	1	1	8	2	1	4	4	4	8	2	6	17	1	9	8	3	19	9	22	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	3	3	1	5	3	1
79000	-166.715798896990776	-164.893284971430830	-1.822513925559948	0.000288000194032	0.000049368544588	0.171418442109786	0.517769872299120	4	3	5	5	7	7	6	5	6	8	8	7	7	8	10	8	8	10	13	14	14	15	25	26	2	0	2	2	1	1	8	2	1	5	6	4	8	13	6	13	1	9	16	6	8	10	22	0	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	2	3	4	3	5	1
79500	-162.460166577947803	-160.587201195649243	-1.872965382298560	0.000522748284494	0.000084059454926	0.160802928330105	0.857488398393382	5	3	5	5	8	7	5	4	6	8	7	7	8	9	10	7	9	9	12	12	14	15	23	26	2	0	2	2	16	1	2	2	1	16	4	8	8	13	5	9	1	6	17	17	17	6	22	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	3	4	1
80000	-160.821976828403507	-158.997678918754616	-1.824297909648882	0.000219177621628	0.000037484081072	0.171021479263230	0.765348386966506	5	3	4	5	7	6	8	5	7	8	7	7	8	10	10	8	10	11	12	13	14	14	24	28	2	0	2	2	1	4	2	2	1	12	4	4	8	11	6	1	1	9	13	12	19	1	22	0	1	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	2	2	1	2	1	4	5	1
80500	-159.741897199601198	-158.167704233590428	-1.574192966010767	0.000409514559680	0.000103123073193	0.251817843238214	0.770401112426508	4	3	5	5	7	6	8	5	6	7	7	8	7	10	8	8	10	11	12	13	15	15	22	27	2	0	2	2	1	1	8	2	1	4	4	4	3	7	9	10	3	12	13	17	20	11	18	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	3	4	1
81000	-151.046466777025557	-149.141732102671114	-1.904734674354444	0.000311053830515	0.000048122134334	0.154706772953537	0.655430857301972	4	3	5	6	6	6	8	6	6	7	8	7	8	9	10	8	9	11	12	13	15	15	24	26	2	0	2	2	1	1	8	2	1	4	10	4	8	13	6	1	1	17	13	13	8	16	22	0	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	4	3	4	1
81500	-147.750392927801357	-145.970378505582232	-1.780014422219129	0.000278622889740	0.000050543331394	0.181404088664209	0.837413547865162	5	4	5	6	7	7	6	7	7	7	7	8	8	8	10	9	8	10	11	12	15	15	22	27	2	0	2	2	1	1	2	7	1	4	3	4	8	2	5	5	1	9	13	14	14	18	22	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	3	2	3	1
82000	-146.426523642967823	-144.627300864478087	-1.799222778489731	0.000254841381414	0.000045045980179	0.176760853867189	0.566597317321245	4	3	4	5	7	6	7	6	7	8	7	6	8	9	10	8	10	10	12	13	14	14	24	27	2	0	2	2	1	1	8	2	1	9	4	4	8	9	12	9	1	1	18	18	13	1	22	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	1	3	3	5	4	1
82500	-158.253711546363689	-156.347901033347028	-1.905810513016672	0.000354784932067	0.000054816941331	0.154507523788712	0.608337546678207	5	3	4	5	8	6	7	6	6	7	7	7	8	7	10	9	10	10	12	13	14	14	24	28	2	0	2	2	1	1	8	2	1	8	2	4	8	2	13	14	5	13	13	16	14	18	5	0	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	4	2	8	1
83000	-156.289303304004079	-154.748502347312467	-1.540800956691620	0.000226536299519	0.000060975372144	0.269163804093704	0.657008723641499	4	3	5	5	7	6	7	6	6	6	8	8	7	10	10	8	7	10	11	13	13	16	25	26	2	0	2	2	6	1	8	2	3	4	4	17	8	12	6	17	1	9	13	12	19	15	22	0	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	3	1	3	5	1
83500	-164.275591501507336	-162.757663652096397	-1.517927849410927	0.000213103820960	0.000060257050776	0.282759128878996	0.644668136413953	5	3	5	5	8	4	7	6	6	7	8	8	7	9	10	7	9	11	12	11	14	15	24	25	6	0	2	2	8	2	8	2	1	1	4	2	8	10	5	1	16	9	4	8	4	19	21	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	5	1	4	1
84000	-176.633593453554795	-174.637839256079275	-1.995754197475532	0.000265534460307	0.000036990183335	0.139304643519786	0.521464579037272	5	2	4	4	7	4	8	6	6	5	7	7	7	9	11	7	10	10	10	13	13	15	24	27	6	0	2	2	1	2	13	2	1	2	2	10	8	2	9	1	3	5	11	3	8	16	21	0	1	1	1	1	1	1	1	3	1	2	3	1	1	2	3	1	3	1	2	4	5	5	5	1
84500	-158.231910920534148	-156.493538387830000	-1.738372532704142	0.000312093574001	0.000060015968770	0.192301199926269	0.653510741386738	5	3	5	5	8	4	7	6	7	5	7	7	6	10	11	9	10	10	13	12	13	16	24	27	6	0	2	2	1	2	8	2	1	2	10	10	2	11	5	1	6	9	13	3	17	20	19	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	3	2	4	3	1	2	6	1
85000	-162.405737260835991	-160.538490228991805	-1.867247031844183	0.000299738623840	0.000048541432563	0.161945871177386	0.623323042371170	5	3	4	4	7	4	8	5	6	6	7	7	6	9	11	8	7	10	11	14	11	15	24	28	6	0	2	2	1	2	8	2	1	4	4	10	8	11	9	1	1	7	11	19	11	16	18	0	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	2	1	1	2	1	1	4	7	1
85500	-162.944565743387074	-161.221556545500135	-1.723009197886930	0.000260637796653	0.000051252744246	0.196643560158508	0.606638411282705	5	3	4	5	7	4	6	7	7	6	7	7	7	7	10	7	8	9	12	13	14	16	24	25	6	0	2	2	1	2	2	7	1	4	4	4	7	2	5	1	16	1	13	3	7	21	22	0	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	3	4	1	4	1
86000	-149.731949216333277	-147.788017928828907	-1.943931287504377	0.000195926026857	0.000028943737004	0.147727882143297	0.647899844547327	4	3	4	5	7	6	7	5	6	4	6	7	6	9	11	9	8	10	11	12	14	15	24	28	2	0	2	10	1	1	8	2	1	2	4	4	8	12	5	1	1	1	8	18	19	1	22	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	3	3	1	2	6	4	1
86500	-148.471032307013189	-146.861719568276072	-1.609312738737128	0.000215678575254	0.000050911849081	0.236054272059970	0.518943244385452	5	4	5	5	7	7	8	6	6	8	7	7	8	9	10	8	9	10	12	14	13	14	23	28	2	0	2	2	1	1	8	2	1	4	4	4	8	1	6	1	1	9	13	2	8	17	22	0	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	2	2	2	6	4	3	6	1
87000	-162.278869131177544	-160.540107464586100	-1.738761666591454	0.000269554603453	0.000051806673042	0.192193612643866	0.559787619830193	4	2	5	4	7	6	7	3	6	5	8	7	8	10	11	8	9	11	12	14	14	14	24	26	2	0	2	2	1	1	2	2	1	4	10	10	3	3	16	1	1	16	13	7	19	17	22	0	1	1	1	1	1	1	4	1	1	1	1	2	1	3	1	2	2	2	2	3	1	2	4	1
87500	-172.695328851686156	-170.965178458655259	-1.730150393030884	0.000236685125006	0.000046059361522	0.194601842938673	0.545707948809567	5	3	4	5	7	4	8	6	7	7	8	6	7	10	10	8	8	11	11	13	13	15	24	27	6	0	2	2	1	2	2	2	1	4	4	4	3	2	9	1	1	16	8	3	18	6	22	0	1	1	1	1	1	1	3	1	1	1	2	1	1	5	1	2	3	1	2	3	1	6	5	1
88000	-175.061044914955460	-173.392175213239767	-1.668869701715680	0.000243630788822	0.000052040547072	0.213604147997290	0.527375797206778	5	2	5	5	7	4	7	6	6	8	6	8	6	8	10	8	10	10	13	13	14	15	25	26	6	0	2	2	1	2	13	2	1	13	2	8	6	8	8	11	16	1	7	3	8	16	21	0	1	1	2	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	3	3	4	3	6	1
88500	-153.254264925560761	-151.187920152541551	-2.066344773019201	0.000327751482327	0.000042305761420	0.129078779812060	0.558611700537996	5	3	4	5	7	7	8	5	7	7	7	8	8	8	9	7	9	9	12	12	15	15	23	28	2	0	2	2	1	1	8	2	1	4	4	4	8	2	5	1	5	7	13	12	13	17	5	0	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	3	9	1
89000	-153.738375861506285	-152.119705651138617	-1.618670210367662	0.000177915489941	0.000041312955392	0.232205500518212	0.712299722766785	4	2	5	4	6	7	7	5	6	6	7	7	8	10	11	9	9	9	12	12	15	15	24	27	2	0	2	2	1	1	8	2	1	4	4	10	8	10	18	10	1	9	13	3	13	17	22	0	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	3	1	2	4	3	3	4	1
89500	-165.217382309326297	-163.383689854288178	-1.833692455038108	0.000291714764351	0.000049287687890	0.168958496152501	0.694940871314289	4	3	4	5	7	7	7	5	6	8	7	6	8	9	9	8	9	10	13	12	12	14	24	28	2	0	2	2	1	1	8	2	1	4	4	8	8	11	3	1	11	6	7	3	13	15	19	0	1	1	1	1	2	2	2	1	1	1	2	1	1	1	3	1	1	1	3	3	2	2	7	1
90000	-161.954322271322923	-160.218699777850901	-1.735622493472021	0.000316379355172	0.000061081729226	0.193064838864620	0.640551715610231	4	3	4	5	7	6	8	7	6	6	7	8	8	9	9	8	9	10	12	13	12	15	24	25	2	0	2	2	1	1	8	9	1	4	10	4	8	4	6	9	16	1	15	14	8	16	15	0	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	3	1	2	2	3	6	1
90500	-156.173100329142699	-153.841278249240560	-2.331822079902139	0.000322411524003	0.000032181507208	0.099815002915780	0.534366938672493	5	3	5	5	7	7	7	6	6	6	8	8	7	8	10	9	10	11	11	13	13	15	24	28	2	0	2	2	1	1	8	4	4	4	4	2	8	9	12	1	12	1	12	4	8	16	22	0	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	4	3	4	4	1
91000	-158.856309373433220	-157.116069175031498	-1.740240198401716	0.000271782439580	0.000052124034727	0.191785881412549	0.503038639349838	4	3	5	6	6	7	7	5	7	8	7	6	7	9	11	8	10	10	12	11	14	14	25	28	2	0	2	2	1	4	8	2	1	5	4	2	8	4	5	1	9	1	8	4	3	1	22	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	2	3	3	2	5	4	5	1
91500	-161.885352351342590	-160.307795328254201	-1.577557023088390	0.000276055591719	0.000069071409151	0.250208332027404	0.593916795342455	4	3	5	5	8	6	7	5	7	8	7	7	7	10	10	8	10	9	12	13	14	15	24	26	2	0	2	2	1	1	2	2	1	4	4	4	8	16	16	1	6	9	13	7	7	20	19	0	1	1	1	1	2	1	3	1	1	3	1	1	1	1	1	3	3	1	2	2	3	1	6	1
92000	-180.470193356408032	-178.802574142176667	-1.667619214231377	0.000281519643937	0.000060253759270	0.214030390302367	0.622869446368033	4	2	3	4	5	7	7	5	5	8	7	7	8	9	8	8	9	10	12	12	14	15	23	26	2	0	2	2	1	1	8	4	1	2	4	4	8	6	6	12	16	16	13	16	7	6	18	0	1	1	1	2	1	2	1	1	1	3	2	2	2	1	1	1	1	1	2	2	2	5	6	1
92500	-151.436923395652343	-149.675655387069668	-1.761268008582664	0.000399543406841	0.000074379425675	0.186161063857593	0.662664485318596	4	3	4	5	6	6	7	5	6	8	8	8	7	9	11	9	9	10	12	13	14	15	24	25	2	0	2	2	1	1	8	2	1	9	4	9	8	2	16	9	9	16	14	19	13	15	21	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	5	2	6	1
93000	-161.877973871809843	-159.987317354808283	-1.890656517001545	0.000391529855332	0.000061609814195	0.157356618801544	0.623368311288190	5	3	5	5	7	6	7	6	7	6	7	7	8	10	10	7	10	10	12	13	13	15	24	27	2	0	2	2	3	1	8	2	1	4	4	4	8	2	6	1	6	6	15	2	8	9	22	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	2	4	3	3	6	1
93500	-145.998760842252381	-144.160155786883081	-1.838605055369298	0.000235159614838	0.000039482759868	0.167897705970579	0.838702944390161	5	3	4	5	8	6	7	6	7	7	7	7	8	9	10	9	9	9	11	14	13	15	24	28	2	0	2	2	1	1	8	4	1	8	4	4	8	12	6	6	6	9	7	19	19	5	22	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	4	1
94000	-156.685332010155349	-155.160230600886564	-1.525101409268796	0.000238383691410	0.000066347287984	0.278321422037278	0.606032385246556	4	3	5	5	7	6	7	4	6	7	7	7	8	9	10	5	9	10	11	13	14	16	23	27	2	0	2	2	2	1	8	2	1	1	4	4	8	13	6	1	1	9	8	13	18	18	22	0	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	3	2	3	2	2	3	2	1
94500	-148.317407083512848	-146.732566288193510	-1.584840795319326	0.000308639838619	0.000076172364941	0.246800170974649	0.688558939053235	4	3	5	5	8	6	8	6	7	7	6	7	7	8	9	8	10	10	12	14	13	15	24	27	2	0	2	2	1	1	9	1	1	4	4	4	2	8	6	13	16	5	7	19	7	17	22	0	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	2	3	1
95000	-149.850916499614016	-148.077427050879351	-1.773489448734673	0.000304233630596	0.000055684982715	0.183033619937192	0.745783402815130	5	4	5	6	8	6	7	6	7	8	7	8	7	10	9	8	9	11	12	13	14	15	23	26	2	0	2	2	6	1	8	2	1	11	4	3	8	2	6	6	1	1	12	16	18	20	18	0	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	2	3	2	2	2	1	5	1
95500	-154.285513253983481	-152.575995838182450	-1.709517415801017	0.000274562971167	0.000055081924571	0.200616726782052	0.554061030783558	4	3	5	5	6	7	6	7	6	7	7	7	8	8	10	8	10	11	12	12	14	16	24	27	2	0	2	2	1	1	2	7	1	4	4	4	8	10	11	9	5	6	13	16	7	9	21	0	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	4	5	5	1
96000	-149.799275375369803	-148.093878115798020	-1.705397259571779	0.000261454141264	0.000052777526108	0.201861503714002	0.765637944836143	5	3	4	6	7	7	7	5	6	7	8	8	8	9	10	9	7	10	11	14	12	16	21	28	2	0	2	3	1	1	8	2	1	1	10	4	8	13	6	17	1	9	8	19	13	20	22	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	2	1
