step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
29500	-311.053805541913334	-320.104648922364674	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999547964617154	-6	1	5	17	12	16	13	22	22	22	34	34	39	38	43	43	42	43	48	48	40	49	37	46	42	53	39	47	38	28	45	41	55	55	46	54	49	52	42	50	48	57	56	65	45	63	65	57	47	61	65	75	73	77	82	100	85	84	0	1	2	7	2	2	3	6	7	5	4	30	12	8	23	11	27	9	13	13	11	39	30	39	30	24	11	11	8	8	27	23	28	40	13	35	35	21	12	16	25	40	22	42	14	26	43	49	39	38	50	46	51	33	53	58	54	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-300.248358064718900	-309.299201445170240	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990142008446101	-6	0	5	9	12	14	11	25	19	28	34	32	38	31	41	43	45	34	41	41	32	51	40	38	40	47	43	45	42	47	46	49	54	54	49	49	54	47	51	50	55	60	58	59	56	61	59	56	62	69	59	65	71	73	82	90	91	97	0	1	1	3	3	4	2	6	4	6	14	10	14	8	21	11	20	14	21	13	10	24	14	18	21	10	14	24	11	23	21	29	38	30	30	26	40	25	25	20	31	33	36	32	29	41	41	16	39	46	22	47	44	53	54	55	55	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-302.731781493027995	-311.782624873479335	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981444708625547	-8	0	7	17	10	12	15	26	18	30	37	31	42	38	41	47	45	34	48	45	35	50	39	50	40	52	37	39	48	45	50	50	57	56	41	57	56	45	41	54	53	59	57	58	52	59	64	55	60	67	70	75	70	73	84	98	94	89	0	1	1	7	3	3	3	7	6	7	10	6	27	10	11	13	28	9	11	35	8	39	18	15	21	38	8	10	38	14	38	20	31	32	27	26	24	15	27	32	38	32	24	30	20	41	36	30	48	31	45	53	49	51	54	57	55	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-311.342268456833267	-320.393111837284607	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999298820853237	-5	3	4	18	15	1	8	24	23	27	30	32	23	36	43	47	40	42	42	50	38	51	45	43	41	55	44	40	47	47	51	32	54	53	41	52	58	49	51	47	44	59	56	65	55	67	59	51	60	61	64	76	72	67	84	98	93	100	0	1	6	7	3	1	3	4	4	9	5	13	4	10	21	21	12	35	32	21	14	29	25	11	12	23	25	14	17	18	23	4	20	39	32	41	41	15	23	18	14	34	24	37	28	33	38	38	20	36	33	51	54	47	43	57	55	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-308.081662897972819	-317.132506278424160	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990386848104486	-9	3	4	14	12	17	8	22	8	30	39	31	38	38	33	37	46	27	46	48	38	39	41	48	45	44	47	43	47	39	47	43	53	53	44	44	57	49	47	50	48	59	55	60	60	67	53	53	53	61	59	74	71	71	86	98	93	79	0	1	1	7	3	5	1	6	2	8	16	6	15	10	18	10	13	4	28	10	12	10	16	35	16	13	14	21	35	12	30	14	41	31	14	30	40	17	35	25	25	24	40	39	26	51	20	32	38	24	41	50	46	42	58	57	55	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-310.125532355749613	-319.176375736200953	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996624244953938	-4	0	1	10	16	16	14	18	24	25	36	30	42	35	41	31	44	41	37	42	42	51	42	46	38	52	35	42	35	46	45	44	55	50	48	52	59	43	51	53	51	52	59	59	58	64	62	51	63	54	69	67	77	69	73	96	94	87	0	1	1	3	4	4	4	7	6	8	14	5	14	12	19	6	14	19	12	27	25	32	12	18	12	23	12	29	12	15	14	15	17	21	17	21	42	25	11	34	17	24	15	41	35	45	48	17	42	13	47	45	46	37	44	57	53	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-303.264512332891456	-312.315355713342797	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971801425019362	-3	3	9	15	15	19	7	19	9	15	31	27	35	37	41	40	45	40	49	40	37	50	43	42	33	53	38	44	42	42	46	47	49	51	42	51	50	48	53	50	46	61	54	50	52	58	57	52	61	59	65	69	76	75	84	98	91	96	0	1	1	9	3	5	2	7	1	9	6	8	12	11	13	11	27	13	35	13	12	29	14	12	11	35	11	14	21	14	29	30	20	16	13	31	29	14	44	35	21	26	44	13	44	37	32	15	41	45	22	42	52	51	53	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-299.962428229298553	-309.013271609749893	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965862413022509	-10	0	0	9	16	11	9	22	17	27	38	32	36	37	33	41	48	40	47	51	33	50	43	45	40	52	41	45	44	44	52	50	48	55	38	52	55	47	43	47	47	61	59	66	52	57	64	53	55	65	60	70	78	62	85	100	92	94	0	1	1	2	4	3	3	4	6	5	12	8	12	15	10	14	23	12	18	35	4	23	11	14	14	35	13	21	14	14	24	19	27	41	12	41	32	27	11	14	29	20	36	43	38	34	37	41	17	38	36	49	52	46	53	58	55	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-310.249669339276181	-319.300512719727521	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.939137387988500	-2	3	8	14	18	13	13	16	22	20	26	33	35	33	40	42	47	38	43	50	33	46	43	31	37	53	45	46	40	38	51	44	43	51	48	57	58	53	49	45	53	59	54	65	49	66	63	55	59	59	49	75	77	70	80	95	88	93	0	1	1	3	3	2	3	3	6	4	6	11	8	24	13	30	19	24	12	33	9	12	13	9	12	20	18	23	13	25	28	25	12	28	27	43	31	18	27	18	29	41	51	38	16	36	37	22	38	43	22	54	46	37	54	58	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-314.286595452709264	-323.337438833160604	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985643155685730	-2	4	3	8	12	6	8	23	14	29	33	34	40	35	37	46	42	43	47	49	38	41	41	38	42	51	46	38	44	46	48	43	53	54	41	54	53	53	47	53	53	58	52	60	46	61	64	60	45	62	56	64	62	72	80	87	87	102	0	1	1	2	2	3	6	9	4	8	8	8	12	8	4	21	15	15	17	16	11	12	14	10	14	23	15	14	25	25	21	11	23	19	15	25	28	18	13	23	49	33	18	33	13	51	41	43	28	40	26	48	33	34	54	55	55	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-305.378244415844279	-314.429087796295619	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980348786202839	-1	3	3	13	18	7	17	26	22	29	36	31	31	38	40	39	42	34	38	47	42	45	39	39	33	50	41	45	42	36	41	37	52	53	48	55	55	47	47	46	45	51	53	59	46	64	54	59	50	64	63	67	73	69	84	95	94	98	0	1	1	2	6	2	3	5	4	8	10	10	9	18	25	18	13	9	8	19	24	23	18	11	10	40	25	16	11	8	30	13	39	39	29	39	29	16	19	21	19	45	20	22	27	34	39	33	17	47	20	37	51	36	53	55	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-318.683066469304151	-327.733909849755491	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996213098963931	-4	2	3	10	14	21	16	26	23	26	32	26	37	37	44	46	45	41	42	49	42	49	39	49	31	43	40	34	34	44	43	39	51	53	50	54	31	49	48	40	48	53	55	56	48	62	64	53	60	67	69	65	78	68	84	97	89	94	0	1	1	3	2	5	4	4	7	5	6	5	11	11	29	26	26	23	28	30	28	17	25	31	12	27	37	12	9	27	37	28	18	38	15	21	12	21	27	28	32	15	27	41	32	44	36	31	26	33	48	44	51	52	53	58	54	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-303.974602219430153	-313.025445599881493	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986399551780244	-6	0	3	5	15	17	12	26	22	31	36	32	38	37	43	39	46	36	48	46	41	51	44	43	40	51	49	44	47	35	50	46	54	46	49	51	57	49	50	54	50	56	56	63	56	61	58	54	62	68	53	73	74	47	85	92	89	101	0	1	1	3	4	7	2	6	7	6	12	8	11	8	10	12	13	12	12	25	18	35	13	11	13	29	23	14	16	12	54	18	31	11	18	32	29	17	17	26	28	39	39	22	32	43	26	21	36	49	35	47	43	25	53	55	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-302.119558758376513	-311.170402138827853	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997239549379445	-2	2	10	9	17	18	15	27	24	31	38	30	35	34	43	44	46	41	44	53	37	48	42	50	40	55	47	44	50	46	41	48	44	49	42	54	50	52	43	47	50	54	50	63	58	62	51	59	64	67	70	69	78	64	80	95	92	101	0	1	2	2	3	7	4	5	7	8	13	9	8	9	9	25	15	12	21	40	14	19	13	31	13	37	16	25	19	23	14	39	14	11	14	43	31	30	25	39	19	17	11	48	17	32	11	36	36	46	44	46	51	20	53	55	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-310.967068412857543	-320.017911793308883	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989233485690049	-4	3	2	14	10	16	12	23	9	25	30	35	38	38	44	46	48	35	42	50	33	51	47	41	42	52	42	35	42	42	45	44	53	45	48	56	58	52	51	51	50	44	51	61	61	65	55	47	61	67	69	71	73	63	74	99	88	92	0	1	1	2	2	9	2	5	3	6	8	21	21	21	28	27	30	21	14	48	11	25	29	18	14	24	12	11	14	28	28	18	48	18	25	27	32	15	30	35	34	28	42	41	40	44	30	32	40	37	49	46	49	44	51	58	51	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-306.806864250068713	-315.857707630520053	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982222417110801	-4	4	6	12	18	17	13	24	9	28	35	25	39	40	40	42	39	39	49	44	39	48	30	42	44	52	46	42	47	47	52	47	54	52	45	44	54	56	51	47	48	51	61	59	59	60	56	56	63	65	67	72	72	72	78	102	85	94	0	1	1	2	7	7	3	7	1	7	8	7	23	10	8	14	10	23	27	13	11	36	8	18	18	22	21	11	13	28	35	28	31	14	13	14	30	29	15	15	25	41	19	40	33	39	33	35	19	48	46	31	50	47	53	58	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-323.219906403884863	-332.270749784336203	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998491114611153	0	4	3	12	18	16	10	24	18	28	34	34	40	38	30	34	40	40	40	49	37	48	40	45	34	52	50	42	40	42	48	47	54	46	45	45	54	51	51	47	53	60	47	55	49	64	43	58	55	52	57	70	78	62	82	88	94	85	0	1	1	2	2	7	1	5	7	7	8	10	16	8	8	6	15	12	14	11	25	23	11	23	10	34	28	10	12	25	34	29	20	12	18	21	43	24	12	30	34	37	23	28	13	26	19	29	22	35	20	51	52	30	53	52	58	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-300.220818907507123	-309.271662287958463	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997945548793726	-8	2	6	13	16	13	17	26	19	22	36	31	41	37	44	46	41	43	46	43	42	48	42	42	33	52	50	46	49	40	43	44	51	53	47	48	54	53	51	49	51	54	58	59	57	65	63	53	61	70	64	71	55	67	80	97	85	96	0	1	2	3	4	2	4	4	3	4	7	8	8	8	14	32	11	11	17	17	11	18	11	12	9	19	17	31	21	11	14	17	36	22	17	20	39	29	20	20	16	16	18	42	37	48	53	15	26	44	53	54	41	47	54	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-292.412799660631094	-301.463643041082435	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988337324501214	-2	2	8	17	11	12	8	27	14	22	36	28	38	32	33	47	39	43	47	51	41	51	39	49	44	53	49	47	43	42	47	49	56	48	35	46	53	51	44	52	53	61	56	63	59	65	61	56	64	64	68	67	74	71	84	99	88	93	0	1	2	5	7	7	2	9	3	7	12	4	15	8	12	23	14	11	23	36	35	30	14	17	11	30	18	13	23	23	18	30	20	29	14	30	36	25	14	28	28	30	23	37	34	47	41	39	37	20	42	43	49	42	53	58	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-291.941108595802575	-300.991951976253915	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.940286342044347	-3	2	2	17	10	15	13	26	22	28	30	28	37	35	43	42	44	41	42	51	38	50	44	45	40	51	42	33	42	47	39	47	58	48	47	53	57	50	53	53	48	53	57	60	52	66	58	55	58	66	69	72	77	67	85	100	92	96	0	1	1	7	1	5	2	4	7	6	6	9	11	8	21	14	29	21	13	15	14	16	31	28	14	35	28	10	14	17	14	27	39	21	18	29	45	17	35	23	24	24	20	40	30	33	20	26	30	43	41	47	54	39	53	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-291.543611200736393	-300.594454581187733	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994039682246060	-2	4	7	14	14	18	11	17	12	28	26	30	34	34	40	44	42	40	46	47	37	49	38	47	40	55	47	43	42	39	48	45	49	51	43	55	53	51	46	50	47	58	54	59	56	59	58	59	62	59	55	73	69	65	84	98	91	93	0	1	2	7	7	9	3	7	2	6	4	11	11	11	21	18	12	12	21	21	12	19	13	25	11	41	28	15	23	13	17	14	16	21	15	22	35	32	18	19	18	36	19	24	28	27	34	51	50	40	19	45	42	46	52	58	55	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-299.358885409350648	-308.409728789801989	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991007981837482	-2	2	11	16	13	20	15	25	19	28	31	23	36	35	41	41	43	44	48	52	39	53	40	47	45	50	41	47	47	36	50	37	55	51	44	56	47	51	48	49	48	52	54	59	58	63	52	53	59	70	62	75	63	62	82	91	87	92	0	1	2	5	2	4	2	7	5	6	12	9	10	11	32	30	13	32	30	17	11	37	14	27	15	27	13	27	16	11	27	10	38	28	13	34	27	29	16	23	27	35	27	43	34	22	19	39	24	44	36	53	45	36	50	55	55	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-312.781694868803868	-321.832538249255208	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967412429767767	-1	1	9	12	9	5	12	20	21	27	29	34	39	39	37	44	38	43	45	47	32	44	45	44	33	49	46	41	36	37	46	45	50	48	40	47	50	53	49	54	49	54	44	56	53	59	55	55	56	63	67	77	76	73	83	96	91	99	0	1	1	5	2	1	6	3	7	8	9	9	25	12	21	25	10	17	25	30	11	25	15	17	9	23	35	17	21	12	28	28	22	43	25	22	32	28	17	36	23	26	12	36	43	48	26	31	29	44	26	50	45	50	51	57	55	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-319.534165977726900	-328.585009358178240	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965737120335026	-5	3	6	14	14	11	10	16	20	31	24	34	35	39	37	35	40	33	38	46	40	35	46	49	45	52	45	44	40	38	52	44	48	50	49	55	49	45	42	53	51	58	56	57	60	60	50	57	56	66	62	67	74	67	77	89	85	96	0	1	2	2	7	3	2	7	7	11	5	6	11	12	12	10	22	11	13	19	12	18	29	32	29	38	12	14	10	10	20	15	22	17	15	34	17	21	21	26	32	31	40	35	49	47	33	47	34	24	43	51	42	46	54	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-299.609540194200804	-308.660383574652144	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992475106703453	-5	1	6	17	15	18	13	24	22	30	40	29	39	37	42	45	43	40	46	47	34	48	38	34	39	42	50	45	46	46	47	49	55	47	43	51	56	51	41	50	52	55	56	63	59	60	55	60	62	61	58	68	74	64	79	88	82	92	0	1	1	3	7	7	3	6	7	8	24	8	12	24	24	25	13	21	18	18	9	21	24	10	24	18	34	23	24	15	25	11	34	35	11	35	41	11	8	30	28	30	26	43	38	33	39	31	47	34	32	37	54	50	53	57	52	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-306.545761335668772	-315.596604716120112	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962204900538699	-3	4	8	12	16	14	16	27	22	26	38	34	41	39	30	42	46	41	43	48	39	51	45	41	37	48	38	43	46	37	47	49	58	53	45	57	52	47	50	38	45	59	48	55	58	66	65	56	54	62	60	75	69	74	85	94	90	100	0	1	2	1	4	3	4	6	6	7	15	9	12	15	8	8	30	14	30	28	12	16	25	15	8	23	12	13	21	10	19	25	37	24	18	29	19	27	26	15	30	22	30	38	32	44	20	26	35	36	44	53	34	47	54	55	55	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-314.922010559332875	-323.972853939784216	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965686751249759	-5	1	7	13	18	18	12	20	17	23	37	33	39	34	41	23	45	41	46	49	38	46	39	45	41	55	47	36	43	39	47	44	51	53	47	45	54	53	29	52	52	62	57	60	54	61	59	61	59	66	61	73	72	68	80	88	76	99	0	1	2	3	4	7	3	4	7	5	39	16	28	5	13	5	39	23	14	18	12	21	28	23	28	30	18	9	13	28	13	13	15	22	11	39	20	25	8	21	31	26	20	40	35	44	34	27	40	34	27	42	51	46	52	55	44	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-319.392637912758744	-328.443481293210084	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981694608988517	0	4	4	9	9	17	16	21	18	16	34	26	38	37	45	43	42	41	45	51	43	47	35	46	42	50	50	33	41	43	50	42	53	48	46	51	57	53	49	45	49	59	53	62	52	58	61	58	53	65	61	66	76	56	84	91	77	99	0	1	1	3	3	4	4	7	5	5	8	6	28	11	16	18	11	28	29	40	28	29	12	16	11	24	19	6	14	11	32	11	34	30	11	18	25	32	15	25	19	30	13	42	19	40	54	20	25	54	31	38	44	45	27	55	52	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-310.246002744273596	-319.296846124724937	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993772791384156	-2	3	2	11	18	15	9	24	22	26	34	31	34	35	38	42	42	36	48	50	40	52	46	44	41	50	49	35	37	46	48	44	55	54	46	49	59	40	45	49	49	59	55	67	56	63	56	56	60	68	65	76	74	60	84	84	86	94	0	1	1	2	3	2	3	5	5	5	9	8	8	12	12	14	15	8	32	24	10	32	14	18	8	19	15	10	28	17	32	14	27	40	29	30	33	15	21	38	30	31	36	40	41	31	16	35	24	54	49	50	44	19	42	53	56	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-308.554940672741679	-317.605784053193020	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979193594433540	-2	5	7	13	10	21	16	23	7	28	38	28	39	34	34	37	37	36	46	51	37	46	41	39	43	50	50	40	45	45	39	45	55	50	46	46	52	52	47	49	32	45	59	62	55	67	54	58	59	66	65	67	74	74	79	93	95	96	0	1	1	9	2	7	9	7	1	7	14	8	10	10	41	41	8	41	13	42	14	15	14	14	18	28	31	10	14	41	15	13	32	24	14	31	40	42	25	18	6	41	45	47	22	48	36	39	29	49	43	34	46	52	50	55	55	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-290.537703108783091	-299.588546489234432	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.955175834819772	-7	5	7	-1	12	18	17	26	19	25	36	34	34	35	40	45	37	37	44	50	39	50	36	47	44	54	44	42	31	42	48	47	55	51	46	53	58	52	47	49	49	60	52	50	57	68	61	58	62	63	53	75	70	61	84	99	91	95	0	4	4	1	2	5	2	9	5	7	10	8	29	10	12	21	8	29	23	27	14	28	29	13	21	32	13	11	10	21	28	25	44	25	30	20	16	24	27	23	16	36	39	30	40	48	33	33	37	36	19	46	49	51	52	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
