step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
34000	-467.455931365429819	-474.311419316389220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556343607500935	-1	1	2	3	5	5	6	7	5	7	7	9	11	9	12	11	13	13	13	13	14	12	14	15	15	13	13	14	15	16	14	14	13	16	14	15	14	15	15	15	18	16	17	16	17	18	18	17	19	19	19	18	20	19	19	18	20	20	21	22	24	21	22	23	24	22	25	23	24	26	26	27	27	29	31	0	1	2	3	3	4	2	0	4	9	6	10	11	4	4	10	16	13	15	13	14	14	22	21	17	13	9	33	17	26	16	27	0	13	22	26	22	15	12	13	42	27	22	22	17	32	43	29	31	39	35	35	21	37	47	29	47	40	55	51	62	43	16	57	63	51	54	59	66	67	63	69	60	73	74	1	1	1	1	1	1	3	1	2	1	2	1	2	2	2	3	1	1	1	2	2	1	1	1	1	1	3	1	1	2	2	1	1	2	2	1	1	2	2	4	1	2	4	2	2	2	1	1	2	2	2	3	3	3	1	2	1	2	1	2	2	2	7	1	1	3	3	1	1	1	2	2	2	1	1
34500	-443.326944035102088	-450.182431986061488	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606930213787280	-2	0	2	4	6	4	6	7	6	8	9	10	11	11	11	12	11	13	12	13	13	12	15	14	13	13	13	14	15	15	14	15	13	15	15	15	16	17	14	15	17	16	17	16	17	18	17	17	18	19	20	18	19	20	19	18	21	20	22	21	24	21	20	24	24	23	23	24	24	28	26	26	27	29	31	0	1	2	2	4	3	4	0	4	7	7	11	10	7	11	10	6	5	15	13	22	12	21	25	12	13	13	33	9	26	27	27	0	12	21	26	22	29	13	14	31	27	35	21	29	42	35	25	41	45	39	42	35	48	23	45	47	38	63	12	58	21	37	59	16	60	51	59	51	72	69	69	69	65	65	1	1	1	1	1	1	1	1	2	1	2	1	2	3	1	2	4	3	1	1	1	1	1	1	2	1	1	1	5	2	1	1	1	2	2	1	4	1	1	2	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	5	3	5	2	1	5	1	1	1	1	1	1	1	1	2	3
35000	-430.825385200787537	-437.680873151746937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652947177995469	-1	1	2	4	7	5	7	7	6	7	8	9	10	11	10	11	13	12	12	14	12	14	13	13	15	11	13	14	16	15	14	15	12	16	12	15	15	16	16	16	18	17	17	16	16	16	17	16	19	19	20	19	20	19	19	19	21	20	18	22	24	20	21	22	22	23	24	22	26	27	26	26	28	31	29	0	1	2	3	6	3	3	0	3	2	9	7	9	12	12	13	13	16	4	13	16	14	21	19	20	13	13	33	25	26	27	31	0	23	14	26	23	23	25	17	31	31	22	21	17	31	37	25	20	45	34	31	34	22	47	45	47	54	37	21	54	54	55	55	51	34	65	59	51	72	60	60	72	69	60	1	1	1	1	1	1	2	1	2	3	1	1	2	1	1	1	2	1	5	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	2	2	2	1	2	1	1	1	1	2	1	2	2	2	2	1	2	2	1	1	3	3	1	1	2	1	3	1	2	2	1	3	2	1	2	3
35500	-451.132255513998757	-457.987743464958157	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524690041777255	-2	1	2	4	7	5	6	5	7	8	9	10	10	11	11	11	12	13	13	14	13	14	14	13	15	11	12	14	15	16	14	15	13	16	16	15	15	16	16	16	19	16	17	15	16	18	16	18	18	19	20	19	17	19	20	19	20	21	22	21	23	21	21	24	24	23	24	23	25	27	26	26	27	31	30	0	1	2	3	6	3	3	0	3	4	9	10	10	12	3	9	13	7	12	17	14	14	6	4	17	13	13	33	17	15	27	27	0	19	14	26	14	23	12	25	32	31	44	21	29	42	21	40	29	45	10	32	37	35	47	45	47	18	57	25	35	44	55	59	47	24	25	55	15	18	66	65	69	73	67	1	1	1	1	1	3	2	1	2	2	1	1	1	1	5	1	1	5	1	1	1	2	4	5	2	1	1	1	2	2	1	2	1	2	3	2	2	1	3	1	2	2	1	1	1	1	2	1	1	2	6	2	1	1	2	2	2	5	1	3	3	3	1	1	4	5	4	1	6	6	2	1	1	2	3
36000	-506.203462500582987	-513.058950451542387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.428581919899849	-1	1	3	4	6	2	6	5	7	6	9	9	10	10	12	11	12	13	11	13	13	11	14	15	16	12	13	14	15	16	13	14	12	16	15	15	15	16	17	14	17	17	18	17	16	19	17	17	17	20	21	19	19	20	19	19	21	19	21	21	22	22	21	24	25	24	25	24	26	27	25	26	27	30	32	0	1	6	6	4	2	3	0	4	3	5	10	4	11	16	12	16	4	5	13	22	10	13	20	17	9	9	33	17	13	12	13	0	16	21	26	13	21	34	19	27	27	35	6	29	25	34	17	13	39	22	41	22	58	47	45	47	29	44	34	35	51	44	59	51	53	60	47	58	16	53	31	51	70	74	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	3	4	2	1	2	1	1	2	2	3	1	2	4	2	2	1	3	2	2	3	1	1	2	2	2	2	7	1	2	1	3	2	1	6	1	4	1	2	2	2	2	2	3	4	1	2	2	1	3	3	3	2	6	4	8	2	2	2
36500	-464.611208735095374	-471.466696686054775	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561368580253544	-2	1	2	5	7	5	6	4	6	7	9	9	10	10	12	12	12	11	12	13	14	13	15	12	14	12	12	14	16	15	13	14	13	16	16	15	15	17	15	16	17	16	18	17	16	19	17	17	19	18	20	20	20	19	20	20	19	20	21	22	21	20	21	22	23	22	24	22	25	26	26	27	27	30	31	0	1	2	3	4	3	3	0	4	2	9	5	9	7	11	5	13	12	12	13	14	7	14	12	9	13	13	33	19	26	7	27	0	14	21	26	22	23	17	10	31	25	19	45	13	41	37	19	41	25	34	31	23	44	47	50	47	19	55	44	43	23	47	55	51	35	60	57	34	51	67	65	69	70	66	1	2	1	2	1	3	2	1	1	4	1	1	2	2	1	2	1	1	2	2	2	3	3	1	4	2	1	1	2	2	3	1	1	2	2	1	1	1	2	5	2	1	3	1	3	1	1	3	1	1	2	2	3	1	2	2	2	3	1	3	2	2	3	1	2	3	2	1	4	2	1	2	1	2	6
37000	-440.326969479051741	-447.182457430011141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617718148401302	-1	1	3	4	7	6	6	6	6	8	8	9	10	11	11	11	12	13	12	12	13	12	14	14	15	12	13	14	14	16	14	14	13	15	14	15	15	15	16	14	17	18	17	17	17	18	16	18	17	20	19	20	19	18	20	19	20	19	21	22	22	22	22	24	25	23	25	22	25	28	24	27	27	30	29	0	1	2	3	3	4	4	0	4	6	9	6	9	5	10	9	13	16	12	13	14	4	19	17	29	13	16	33	17	26	27	27	0	10	14	26	16	22	16	22	27	32	16	19	13	41	4	39	31	25	45	42	34	21	21	45	34	44	55	51	58	34	47	59	43	51	66	47	51	54	60	60	69	70	65	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	3	2	1	1	1	1	4	1	1	1	1	1	1	1	2	1	1	1	5	2	2	1	1	3	2	2	2	3	3	3	1	5	1	2	2	1	1	2	2	3	1	2	1	1	2	1	3	4	2	5	2	1	2	3	4	1	3	1	1	1
37500	-478.108072161509710	-484.963560112469111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502039867269127	0	2	3	5	7	6	6	7	4	8	8	9	10	11	12	11	13	13	13	13	13	13	13	14	12	13	14	14	15	15	13	14	13	16	14	16	15	16	16	15	18	17	17	17	16	18	18	18	19	20	19	19	19	19	17	20	20	20	22	22	23	22	20	23	24	23	23	23	25	27	26	27	27	29	32	0	1	2	3	4	4	3	0	3	7	9	5	9	13	7	4	13	16	4	25	7	16	14	17	6	10	13	33	17	25	25	31	0	15	22	30	10	3	14	10	32	32	15	35	25	21	55	39	27	45	22	42	44	43	37	29	47	16	57	51	44	54	55	59	67	58	58	57	51	34	16	38	69	69	72	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	3	2	1	4	1	4	1	1	1	3	3	2	1	1	2	1	1	1	2	1	1	3	8	3	3	2	2	3	1	2	3	1	1	3	2	3	1	1	1	1	2	2	5	1	2	3	2	2	1	1	2	1	2	3	4	10	5	1	3	3
38000	-503.067508474797762	-509.922996425757162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449217019155729	-1	1	2	4	6	6	4	5	6	6	9	8	11	10	12	12	13	13	11	13	14	13	14	14	16	10	13	14	16	15	11	14	11	15	15	16	16	16	15	15	18	18	18	17	17	19	16	17	18	19	19	20	20	18	18	19	20	20	21	20	23	21	21	23	23	21	23	24	24	26	25	25	26	29	31	0	1	2	3	7	4	3	0	7	3	9	10	9	10	12	13	26	15	11	9	10	13	5	26	3	9	31	33	22	26	6	17	0	15	22	17	23	23	14	17	32	27	22	35	19	42	21	40	25	45	17	42	43	23	47	45	47	23	47	22	60	35	25	57	51	15	60	57	14	34	44	21	66	21	73	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	4	4	2	3	2	7	3	2	1	2	2	2	1	1	1	1	1	2	1	2	1	4	3	3	2	2	1	1	1	1	1	3	1	2	2	1	1	2	3	2	3	2	3	2	2	2	4	2	1	7	7	3	6	3	6	2
38500	-453.604413504946820	-460.459901455906220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560240899997898	-1	1	2	5	7	4	7	6	6	8	9	9	10	11	11	11	12	12	12	10	13	14	15	15	14	13	14	14	16	16	13	13	12	15	15	14	15	17	17	15	17	17	18	17	16	19	17	18	17	19	20	18	19	19	20	19	20	19	20	20	22	20	21	24	25	23	24	21	26	27	26	23	27	30	31	0	1	2	3	4	3	3	0	3	6	9	7	7	12	12	9	13	10	3	10	14	14	21	12	17	10	16	33	12	26	19	19	0	7	14	19	22	21	45	17	27	32	22	21	19	41	35	19	31	45	56	42	35	44	47	17	47	35	37	44	54	19	57	68	60	4	51	59	60	58	72	51	65	56	74	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	3	1	2	6	1	1	2	1	3	1	3	1	1	3	2	1	1	1	4	2	1	1	2	1	2	2	2	2	2	1	2	1	4	2	2	1	1	1	1	2	4	2	2	2	1	2	3	1	1	3	7	2	1	2	3	1	2	1	6	1
39000	-435.469537722189045	-442.325025673148446	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570413575495059	-1	1	3	4	6	6	6	7	7	7	9	9	11	10	10	11	12	11	12	14	13	13	14	14	16	13	14	14	14	15	13	15	13	14	15	15	15	15	17	16	16	16	18	16	16	18	17	18	16	20	20	19	20	19	19	19	19	21	21	21	23	22	21	23	24	23	24	23	25	27	26	26	26	30	31	0	1	1	2	3	4	3	0	6	4	3	4	9	11	10	10	12	10	15	13	14	14	12	15	29	13	31	33	17	26	13	27	0	10	22	26	14	14	40	17	27	13	44	14	29	27	37	40	27	45	12	32	37	43	47	45	47	44	47	34	35	44	55	47	19	51	61	59	67	64	67	66	51	73	74	1	1	3	1	1	1	2	1	1	1	3	3	2	1	1	2	1	2	2	1	2	1	2	2	1	1	1	1	1	1	2	1	1	4	1	1	2	2	1	2	1	2	1	3	1	2	1	2	1	2	4	2	3	1	1	2	1	2	2	5	4	4	1	6	5	2	1	1	1	3	2	2	3	2	1
39500	-427.512885720702172	-434.368373671661573	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692517086710350	-1	0	2	4	7	4	6	6	7	8	8	8	9	9	11	13	12	12	13	14	14	13	15	14	14	13	13	14	15	14	12	15	13	15	15	16	15	17	17	15	17	17	17	17	16	18	16	17	18	19	20	20	20	18	20	19	20	20	22	22	21	21	21	24	25	22	23	22	25	27	26	25	25	30	31	0	1	2	3	3	3	4	0	6	6	6	6	9	3	7	15	13	10	15	13	18	14	21	18	17	17	31	33	17	26	14	27	0	16	21	17	22	23	36	17	31	32	21	35	25	41	22	40	42	45	16	36	44	44	47	45	47	12	58	19	54	54	57	55	51	58	51	55	67	60	65	67	67	65	74	1	1	1	1	3	1	1	1	2	2	2	2	1	3	3	1	1	2	1	3	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	4	1	1	1	2	2	1	1	1	1	1	1	2	1	2	3	2	1	1	2	2	2	7	1	4	1	2	1	2	2	1	2	1	2	2	1	1	1	2	1
40000	-420.033446472422497	-426.888934423381897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605906828971521	-1	0	2	4	7	5	6	5	6	7	8	9	10	9	11	12	12	13	10	12	13	13	14	15	15	13	12	14	15	14	14	14	12	14	15	15	15	17	16	15	18	17	18	17	16	19	17	17	19	19	20	19	20	19	19	20	21	21	21	21	22	21	19	23	25	22	22	23	26	26	26	26	27	30	31	0	1	2	3	6	3	4	0	4	6	9	7	5	5	19	19	5	15	12	9	14	14	21	11	16	17	13	33	3	26	27	27	0	4	22	26	21	23	20	13	31	31	29	22	17	42	35	40	42	39	44	29	43	44	47	50	47	43	47	12	35	34	47	55	67	35	51	59	51	51	65	66	65	65	74	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	4	1	1	3	2	1	1	3	2	1	1	1	7	1	1	1	1	5	2	1	1	2	1	2	2	2	1	2	2	1	1	1	1	1	2	2	1	1	2	1	2	2	1	5	4	3	1	2	2	4	1	1	4	2	1	1	1	2	1
40500	-418.791342014826796	-425.646829965786196	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702333414372822	0	1	3	4	7	6	6	5	7	8	9	10	10	11	11	13	12	12	12	13	14	13	15	14	14	11	13	13	16	14	14	15	11	13	15	15	15	16	16	16	16	17	17	17	15	18	17	18	18	18	19	17	19	20	19	19	20	20	21	21	24	22	21	23	24	23	23	23	25	28	26	25	26	29	32	0	1	2	3	6	4	3	0	4	4	9	10	9	10	7	15	13	14	7	15	22	14	14	12	13	11	13	33	17	13	27	31	0	14	21	30	22	23	25	25	27	31	35	21	19	42	35	40	41	45	10	31	35	44	47	17	47	22	47	51	53	58	57	47	60	60	60	59	51	65	67	58	65	73	74	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	3	2	2	2	1	3	2	5	2	2	2	1	1	3	2	1	1	1	2	2	1	3	1	1	2
41000	-434.188241042430718	-441.043728993390118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567537378982846	-1	1	3	3	5	6	6	6	7	8	9	8	9	10	11	13	12	11	11	13	12	14	14	13	15	12	12	13	13	16	13	14	12	14	14	15	16	16	16	15	18	17	16	17	17	19	15	16	17	19	20	19	19	19	18	19	21	20	22	21	23	21	22	23	25	24	24	24	24	26	26	26	27	29	31	0	1	2	2	3	4	4	0	7	3	10	7	9	12	9	6	13	12	11	13	14	14	21	14	29	15	10	33	10	26	15	31	0	6	14	26	22	23	13	17	31	27	35	35	29	32	22	17	27	16	39	39	39	43	47	39	55	54	44	22	44	58	55	55	44	51	60	64	60	66	67	60	65	65	74	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	5	2	1	1	2	2	2	1	2	1	1	2	1	2	2	2	1	1	3	2	1	1	1	4	2	2	2	1	2	2	3	1	2	2	3	2	2	1	1	2	2	2	1	2	4	2	1	1	2	3	2	1	1	1	1	1	2	1	2	1
41500	-426.258891171099265	-433.114379122058665	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683691256019209	-1	1	3	4	7	4	6	6	7	8	8	9	9	10	11	13	11	13	13	14	14	13	14	13	14	12	14	14	16	15	13	11	13	15	15	14	16	17	17	15	18	15	16	14	16	19	17	18	18	19	19	17	19	19	19	20	19	21	21	20	23	22	22	23	24	23	24	23	23	28	26	26	27	28	31	0	1	2	3	3	3	3	0	6	7	9	4	9	10	13	15	13	15	15	17	14	12	22	15	17	13	32	33	9	36	13	13	0	19	14	26	35	23	20	22	27	32	23	14	25	42	29	29	27	45	34	42	29	35	37	45	47	54	60	7	54	55	55	55	69	51	69	60	51	69	67	69	66	60	74	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	6	1	3	2	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	3	1	1	1	2	2	1	1	1	7	2	1	2	2	1	2	1	1	2	2	1	2	2	3	2
42000	-455.884217630947091	-462.739705581906492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673506295109434	-3	0	2	4	7	5	5	5	6	8	8	9	10	10	11	13	11	12	13	13	12	13	14	15	16	11	12	14	14	16	13	15	13	14	16	15	15	15	16	15	17	18	16	14	16	19	17	17	17	20	20	19	19	18	20	20	21	20	21	21	24	20	22	22	23	22	24	23	24	26	27	26	27	30	32	0	1	2	3	6	4	4	0	4	6	9	4	9	7	5	21	12	10	6	17	14	17	19	22	29	11	9	33	17	36	27	31	0	21	14	26	22	23	15	13	27	39	14	21	15	49	14	40	27	29	22	42	34	14	43	45	55	13	58	54	51	43	47	59	15	60	60	64	51	67	69	53	60	73	74	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	1	1	2	4	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	2	2	2	1	3	1	2	1	4	1	2	3	3	1	2	3	2	2	1	5	1	2	1	2	2	1	5	1	2	1	2	1	1	3	3	1	1
42500	-440.293956647236485	-447.149444598195885	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626559080904016	-1	1	2	5	7	5	7	6	7	8	8	8	10	11	11	12	13	12	13	12	13	13	14	15	14	12	11	14	15	12	14	15	13	16	15	15	15	16	17	14	16	16	17	16	15	18	18	18	17	20	20	20	19	19	19	18	21	21	22	21	23	21	22	22	23	24	25	23	25	28	26	26	27	29	30	0	1	2	3	6	3	4	0	6	4	6	4	7	13	12	13	15	15	3	15	14	16	14	17	10	11	13	33	19	13	27	27	0	16	21	30	21	23	25	17	31	32	25	35	17	41	37	40	31	45	34	31	44	44	19	39	55	54	47	34	58	44	47	19	60	60	60	57	19	65	67	65	65	73	74	1	1	1	1	1	2	2	1	2	2	2	1	2	1	2	1	1	1	6	1	2	1	2	1	2	2	1	1	1	1	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	2	2	2	3	3	1	2	2	1	1	2	1	4	2	3	2	4	1	2	2	1	4	2	1	1	2	1	1
43000	-442.409127991360720	-449.264615942320120	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559913029297465	0	2	3	4	6	5	7	6	6	7	9	10	10	11	11	12	11	12	11	13	14	13	14	15	14	13	13	14	15	15	14	15	13	15	14	16	16	16	16	16	19	17	16	17	16	18	18	18	18	18	21	18	20	19	17	19	19	20	22	21	23	21	21	24	24	24	25	24	26	28	26	25	28	30	31	0	1	2	3	4	3	6	0	3	3	4	7	5	7	7	12	10	7	5	17	22	14	22	18	14	13	17	33	25	13	17	27	0	9	18	13	22	23	25	25	49	32	25	21	13	31	35	17	27	39	44	42	44	43	35	19	55	43	47	15	19	35	47	57	24	51	34	55	66	69	65	60	65	73	67	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	2	2	2	1	1	1	1	2	2	2	1	1	1	2	2	1	1	3	2	4	2	1	1	1	1	1	1	2	2	2	2	3	3	1	2	1	2	2	1	4	1	2	2	5	7	3	1	2	4	2	5	3	2	2	1	2	2	1	3
43500	-433.737353890133477	-440.592841841092877	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643882767932086	-1	1	3	5	7	6	6	6	5	8	8	10	10	10	11	13	12	13	13	13	14	13	14	14	16	12	13	13	14	15	13	14	12	16	15	16	14	16	15	15	18	16	17	17	16	18	17	17	18	19	18	19	18	19	19	20	20	20	21	22	22	21	22	21	24	23	24	23	26	26	27	26	28	29	32	0	1	2	3	4	3	9	0	3	6	7	6	10	9	7	15	13	15	6	10	22	15	15	15	13	12	15	33	12	26	12	27	0	19	22	26	14	14	13	29	32	31	14	22	29	42	37	40	31	20	34	42	6	38	47	39	47	35	47	51	54	21	57	55	58	60	38	57	66	60	70	60	69	67	67	1	1	1	1	1	1	1	1	1	1	2	2	1	3	2	1	1	1	3	3	1	1	2	2	2	1	1	1	2	2	1	1	1	2	1	2	2	3	2	1	2	2	3	2	2	2	2	1	2	3	1	2	5	1	2	2	2	3	2	2	2	4	1	1	3	1	4	2	2	2	1	1	1	2	3
44000	-429.977477629082784	-436.832965580042185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675389473776709	-2	0	2	5	6	5	4	6	7	8	9	9	9	10	11	10	12	13	12	14	13	13	15	14	15	13	13	14	15	16	14	14	12	15	16	16	15	16	16	15	18	17	17	16	16	18	17	18	18	18	20	18	19	20	20	19	20	21	22	21	23	21	21	23	24	24	24	23	25	25	26	27	28	28	32	0	1	2	7	4	2	3	0	4	4	9	4	9	10	13	11	13	6	16	13	10	14	18	18	13	17	13	33	13	26	27	27	0	10	22	26	14	23	31	21	27	32	29	22	17	32	37	17	31	45	35	18	34	37	47	50	47	48	57	51	54	54	34	59	60	60	60	59	65	54	70	69	67	70	70	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	5	1	2	3	2	1	1	2	1	2	1	2	2	1	1	1	5	2	1	2	1	2	1	2	2	1	2	3	2	1	3	2	1	1	1	2	3	2	1	2	1	1	1	1	1	3	1	2	1	2	1	1	3	1	1	1	2	3
44500	-471.581018775360349	-478.436506726319749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604900423560524	-2	0	3	4	7	6	6	6	4	7	8	9	11	11	10	11	11	11	12	14	13	13	14	14	13	12	13	14	14	15	13	15	13	16	16	14	16	16	15	16	19	17	17	17	16	18	17	17	16	19	21	20	19	18	19	20	20	21	22	21	21	21	20	22	24	22	22	24	26	27	26	27	27	31	32	0	1	2	2	4	3	4	0	3	4	9	10	12	10	7	10	4	5	9	6	14	14	14	12	13	11	6	33	10	26	19	29	0	14	21	17	10	23	10	25	32	32	35	21	17	49	14	29	29	19	34	41	34	20	47	50	47	35	47	27	54	54	47	47	67	60	51	47	35	67	60	65	51	69	74	1	1	2	2	2	2	1	1	1	2	1	1	1	2	2	1	2	2	3	4	1	1	1	3	1	2	4	1	4	2	1	1	1	2	1	1	4	1	3	2	2	1	1	2	2	1	2	2	1	2	3	1	1	2	1	1	2	3	2	3	1	2	2	2	1	1	1	3	5	3	3	1	3	2	1
45000	-432.481569879629376	-439.337057830588776	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569186524977869	-1	1	3	5	6	5	5	7	7	8	8	8	10	11	9	12	12	12	11	12	14	13	15	14	13	12	14	13	14	16	13	15	12	15	15	15	14	16	16	15	18	17	17	16	16	19	17	18	18	19	20	20	20	18	19	19	20	20	21	20	22	19	20	23	24	24	24	23	24	26	26	25	28	30	31	0	1	2	3	4	3	3	0	4	6	4	6	9	10	9	4	13	4	15	15	19	10	22	16	13	10	31	33	25	36	16	31	0	19	12	26	16	23	17	13	32	31	22	6	36	32	37	45	44	45	34	32	22	34	47	39	22	21	55	34	58	16	44	57	21	51	44	59	60	69	65	69	51	73	74	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	3	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	1	2	2	1	2	2	5	1	2	2	1	1	2	2	2	4	1	1	2	3	2	1	3	1	2	1	2	6	2	4	1	2	1	1	1	3	2	1
45500	-428.437207345151990	-435.292695296111390	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558085818675018	-2	0	2	4	6	6	6	7	7	7	8	10	10	10	11	10	12	12	12	14	13	10	13	14	15	11	14	13	14	14	12	15	12	15	16	16	16	15	15	14	18	16	17	17	16	18	17	17	18	18	20	19	20	18	20	19	19	19	20	20	23	20	22	23	22	23	24	24	25	27	25	26	27	30	32	0	1	2	3	3	4	4	0	4	3	5	5	6	7	7	6	13	15	15	17	14	5	14	12	10	9	31	33	17	26	12	27	0	15	14	16	15	22	13	17	25	31	22	21	39	32	23	40	31	45	34	42	43	35	57	45	37	37	47	44	58	54	57	57	34	44	51	59	51	66	67	69	65	73	74	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	2	2	2	3	2	1	1	1	1	1	1	1	1	3	2	2	2	3	1	2	2	5	2	1	1	2	2	3	1	2	2	2	1	1	2	1	2	1	1	2	1	1	2	4	3	2	3	2	2	1	1	3	2	1
