step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
31500	-109.673722425404122	-107.951832477944023	-1.721889947460103	0.000085362568462	0.000016813637085	0.196967328747040	0.950359966994015	0	3	4	5	5	8	7	7	10	12	12	14	14	15	17	18	19	21	22	23	22	25	27	26	0	1	2	3	0	4	4	5	8	9	9	10	11	11	12	15	16	17	17	21	16	20	0	22	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1
32000	-121.821017668038195	-120.117091439726053	-1.703926228312137	0.000084949244328	0.000017186048451	0.202309609543411	0.789653581211365	1	4	4	5	4	6	7	9	10	12	12	14	13	13	18	20	19	22	21	22	23	26	27	26	0	1	1	2	0	2	4	5	5	9	9	10	9	8	10	17	15	16	17	19	19	20	0	20	1	2	2	1	1	1	1	2	2	1	1	1	1	2	3	1	1	1	1	1	1	2	1	2
32500	-97.371573607629756	-95.859468647773312	-1.512104959856441	0.000097998097880	0.000028075465516	0.286489902597002	0.978717758158332	1	3	4	5	7	7	7	8	10	11	12	14	14	15	18	19	20	21	21	22	22	24	27	26	0	1	2	2	0	4	4	5	8	8	9	10	11	11	12	15	15	16	16	19	19	20	0	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
33000	-114.556379427107359	-111.718906486597660	-2.837472940509696	0.000104163091629	0.000006926249768	0.066494279880731	0.914719581724602	1	3	5	5	6	7	6	8	10	12	12	15	14	15	17	19	20	21	20	21	22	26	26	25	0	1	1	2	0	4	1	5	8	8	9	10	11	11	12	15	15	17	16	19	19	24	0	20	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1
33500	-96.745296196637639	-95.373819868289644	-1.371476328347991	0.000054579325097	0.000037320297082	0.683780845877241	0.984220530025422	0	4	3	5	7	8	6	8	11	13	12	15	13	15	17	19	20	22	21	23	23	25	26	26	0	3	1	3	0	7	4	5	8	9	9	10	9	11	12	15	16	17	17	19	19	20	0	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-109.174368279439619	-107.515104159684739	-1.659264119754880	0.000096693121483	0.000020974974528	0.216923129648375	0.800922777357608	1	3	4	5	7	7	6	9	10	11	12	13	13	14	18	19	20	22	21	22	23	24	26	25	0	1	2	2	0	4	4	5	5	8	9	10	9	8	12	15	16	17	16	19	19	20	0	22	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1
34500	-122.368146590665106	-120.991478573738362	-1.376668016926739	0.000067400947964	0.000030744210378	0.456139139091406	0.827746687764907	0	3	3	4	7	7	6	8	10	13	12	15	12	14	18	19	20	22	22	23	23	25	27	26	0	1	1	2	0	7	4	5	5	8	5	10	8	8	12	15	16	17	16	19	19	20	0	20	1	1	1	1	1	1	1	1	2	3	2	1	2	3	2	1	1	1	1	1	1	1	1	1
35000	-137.477794546897428	-135.651584923004464	-1.826209623892956	0.000123639302791	0.000021092612691	0.170597958863877	0.750482265010694	0	4	3	5	5	7	6	7	10	12	12	15	12	15	18	20	19	20	21	22	23	23	26	26	0	3	1	3	0	7	4	5	8	8	8	10	9	13	12	15	12	17	17	19	17	17	0	20	1	1	1	1	1	1	1	2	1	2	3	2	1	2	2	1	2	1	1	1	2	1	1	3
35500	-122.742652191289309	-121.123706622693064	-1.618945568596248	0.000093566689652	0.000021716291378	0.232094257681441	0.756560172619869	1	3	3	5	7	8	6	8	10	11	11	15	12	16	18	19	17	22	21	23	22	25	27	26	0	1	1	3	0	7	2	5	5	9	5	10	5	11	17	17	12	17	16	19	19	20	0	22	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	2	1	1	1	1	1	1
36000	-119.172755413739822	-117.326187646368126	-1.846567767371690	0.000077564985256	0.000012891594593	0.166203790931552	0.843131218757158	0	3	3	5	4	6	6	8	10	12	12	14	13	14	18	19	21	22	20	23	21	26	26	25	0	1	1	3	0	4	4	5	8	9	9	10	11	11	10	15	16	17	15	19	19	20	0	20	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1
36500	-134.430161394534508	-131.329683059661306	-3.100478334873192	0.000069042006340	0.000003821363870	0.055348389656551	0.571941592602034	0	5	2	4	5	6	6	7	9	12	12	14	13	14	17	19	20	21	20	22	23	25	26	26	0	3	1	3	0	4	4	5	5	9	9	10	9	11	10	15	15	16	15	19	20	19	0	20	1	1	1	1	1	2	1	2	2	2	2	1	2	1	2	1	2	2	2	1	1	2	1	3
37000	-102.864862866065636	-101.433831928521926	-1.431030937543714	0.000077653643830	0.000027698754583	0.356696134486543	0.967156070171600	1	4	4	5	7	8	6	9	11	12	12	14	14	16	17	19	20	21	22	22	21	24	26	26	0	1	1	2	0	7	4	5	8	9	8	10	11	11	12	15	16	16	21	21	16	20	0	22	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1
37500	-109.197959151989991	-107.769832684515293	-1.428126467474701	0.000083303452248	0.000030006400894	0.360205970864963	0.763805811377741	1	4	4	5	7	8	7	8	10	11	12	14	14	15	16	19	20	21	21	22	23	24	26	25	0	1	1	2	0	4	4	5	8	5	9	10	11	11	12	15	16	16	16	19	17	20	0	22	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1
38000	-116.338041198656441	-114.902860529073408	-1.435180669583035	0.000096667364496	0.000034013583268	0.351862114431943	0.708850136239254	1	4	3	5	6	7	6	9	10	12	12	14	13	14	17	18	19	21	20	22	22	25	25	25	0	1	1	3	0	4	4	5	5	9	9	10	11	5	14	15	16	16	16	19	19	20	0	20	1	2	1	1	1	1	1	2	2	1	1	1	1	4	2	1	1	1	1	1	1	2	1	2
38500	-124.980683533762488	-122.849176839252735	-2.131506694509753	0.000073133164787	0.000008827690044	0.120707070043162	0.623185617213410	-1	3	5	5	5	7	6	8	10	12	12	13	13	15	19	18	20	21	22	22	21	25	26	26	0	1	2	2	0	2	4	5	8	8	5	10	8	9	16	10	16	16	21	21	17	20	0	22	1	2	1	1	1	2	1	2	2	2	3	1	2	2	1	2	1	1	1	1	1	2	1	1
39000	-132.811078594182902	-131.033585914059358	-1.777492680123535	0.000105707472246	0.000019241997019	0.182030622913105	0.614165800273147	1	3	3	5	4	7	7	6	10	12	12	15	14	14	17	19	20	21	21	23	22	25	26	25	0	1	1	3	0	4	4	5	8	9	9	9	11	8	12	15	15	15	16	19	16	17	0	20	1	1	1	2	1	1	1	1	2	2	1	2	1	5	1	2	2	2	1	1	2	3	1	1
39500	-134.513391901846859	-133.152524285395742	-1.360867616451104	0.000063777162095	0.000036724076985	0.575818612475951	0.591799898320075	0	2	2	4	5	8	7	8	7	13	11	15	12	15	18	20	19	21	21	22	22	25	26	24	0	1	1	3	0	4	4	5	5	11	5	10	11	9	12	17	15	16	16	19	19	20	0	20	1	1	1	1	1	2	2	2	2	1	3	1	1	4	2	1	1	1	1	1	1	2	1	2
40000	-133.668060117486817	-131.566577609559914	-2.101482507926900	0.000093376195881	0.000011620579940	0.124449061457201	0.524455239896309	0	3	5	5	7	7	6	8	11	13	13	14	13	12	18	20	19	22	21	22	23	24	27	26	0	1	1	2	0	4	3	5	5	9	9	10	8	9	10	17	15	15	17	19	19	20	0	21	1	1	3	2	1	1	1	1	2	1	2	1	3	1	2	1	1	1	1	1	2	1	1	2
40500	-135.600360259371286	-134.218802079237179	-1.381558180134100	0.000059559681870	0.000026310845389	0.441755975910505	0.552597575385365	0	4	3	4	7	6	6	9	10	11	10	15	13	14	19	17	20	21	19	22	23	25	26	26	0	3	1	1	0	4	4	5	5	11	5	10	9	5	16	12	16	16	16	19	16	21	0	22	1	1	1	2	1	1	1	2	2	1	1	2	2	3	1	1	2	2	1	2	2	1	1	1
41000	-124.024093011203362	-122.542333655325422	-1.481759355877937	0.000077866128899	0.000023992881746	0.308129890177785	0.829413438405260	0	3	4	5	6	7	6	9	10	12	12	14	14	16	19	19	17	21	21	22	23	24	24	25	0	1	2	2	0	7	4	5	8	9	9	10	11	11	17	12	12	17	16	17	19	20	0	22	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1
41500	-112.921894762265325	-111.509085853810745	-1.412808908454581	0.000062621319818	0.000023845195424	0.380783980487440	0.740442497962521	0	3	2	5	7	7	7	8	10	12	12	14	14	14	18	17	20	21	20	22	23	25	27	26	0	1	1	2	0	4	4	5	8	9	9	10	11	11	16	12	16	16	15	17	19	20	0	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1
42000	-108.535608466075061	-107.083302182424319	-1.452306283650745	0.000068655540590	0.000022918535463	0.333819168361162	0.772327826632232	1	2	5	4	6	8	6	9	10	12	12	15	13	15	18	19	20	22	21	22	22	23	26	25	0	1	2	2	0	7	4	5	5	9	8	10	9	11	12	15	16	17	17	19	19	20	0	22	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
42500	-126.694734880654551	-125.270417208397703	-1.424317672256848	0.000080044068763	0.000029214485225	0.364980012587492	0.775144660219302	0	2	4	5	6	7	7	8	9	13	11	14	13	15	18	19	21	21	22	23	20	23	26	23	0	1	2	3	0	4	4	5	5	8	9	11	11	11	10	15	16	16	21	19	15	19	0	19	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1
43000	-118.853442528764461	-117.157613759315822	-1.695828769448634	0.000054135350440	0.000011087555644	0.204811745995475	0.667561692868255	1	4	3	5	6	8	6	8	10	13	12	14	12	14	18	19	20	21	21	22	21	25	25	26	0	1	1	3	0	7	2	5	8	9	9	10	8	11	12	15	16	16	17	19	15	20	0	20	1	2	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	1	2	2	1	2
43500	-132.901678787861584	-131.281775162606436	-1.619903625255150	0.000083709299856	0.000019396121587	0.231708085251817	0.855003452372217	1	3	2	5	6	8	7	9	8	12	13	14	13	15	17	20	19	21	22	23	22	26	26	25	0	3	1	2	0	7	4	5	5	8	5	10	8	8	12	17	15	17	17	16	16	19	0	20	1	1	1	1	1	1	1	2	2	1	3	1	2	2	1	1	1	1	2	2	1	2	1	2
44000	-122.116845941329260	-120.344695002621762	-1.772150938707498	0.000094510299568	0.000017330476510	0.183371300159239	0.864745545635924	0	1	4	5	6	7	6	8	10	12	12	13	12	15	18	19	21	22	22	21	20	25	26	26	0	1	1	3	0	4	4	5	8	9	8	11	9	11	12	15	16	16	21	21	15	20	0	22	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1
44500	-110.129591477850624	-108.688550689222339	-1.441040788628281	0.000110237608154	0.000038072275298	0.345365578370358	0.830583712370434	1	4	3	5	6	7	7	7	10	12	12	15	13	15	18	19	20	21	21	23	22	25	25	24	0	3	1	3	0	4	4	5	8	9	9	10	11	9	12	12	15	17	15	19	16	24	0	20	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1
45000	-119.797899319888330	-117.961898562925825	-1.836000756962501	0.000081398083109	0.000013712202529	0.168458543559982	0.860585247642424	1	3	3	5	6	7	3	8	10	13	12	14	13	16	18	20	19	22	21	22	23	24	26	26	0	1	1	3	0	4	1	5	8	8	9	10	5	11	10	17	15	16	17	19	19	20	0	22	1	1	1	1	1	1	1	1	2	2	1	1	3	2	2	1	1	1	2	1	1	1	1	1
45500	-133.491349726472237	-131.879095310054595	-1.612254416417630	0.000091454634347	0.000021476273941	0.234829804896599	0.879689566826656	1	5	4	6	6	7	5	8	10	12	12	14	14	15	18	19	21	22	20	23	23	25	27	25	0	1	1	3	0	4	1	5	8	9	5	10	8	13	10	12	15	17	16	16	19	19	0	21	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	2	1	2	1	1
46000	-112.688589217990085	-111.037527333459465	-1.651061884530613	0.000119103771577	0.000026183944089	0.219841435264892	0.767201022803344	0	4	5	5	6	8	7	8	10	12	12	14	13	16	19	18	21	21	21	23	22	25	26	26	0	1	2	2	0	4	4	5	8	9	9	10	9	9	16	10	15	15	15	19	19	20	0	22	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1
46500	-137.588016543037611	-135.932161960350101	-1.655854582687496	0.000102294745528	0.000022313201032	0.218126560818440	0.639680707261837	0	5	5	3	6	8	6	8	10	12	10	14	12	15	18	20	21	20	21	22	23	26	26	25	0	4	1	1	0	7	4	5	5	5	8	10	11	9	12	12	15	12	16	15	15	24	0	21	1	1	2	1	1	1	1	1	2	3	1	2	1	2	2	3	1	2	1	2	2	1	1	2
47000	-110.774770800413336	-109.095080472570586	-1.679690327842748	0.000089885862110	0.000018874772757	0.209986001285975	0.760461319716013	1	4	5	3	5	8	6	8	11	13	12	15	13	15	17	19	21	22	21	23	22	26	26	24	0	1	1	1	0	7	3	5	8	9	9	10	11	9	12	15	16	17	16	21	19	20	0	20	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1
47500	-110.720414247294698	-109.152720845806670	-1.567693401488028	0.000132901361150	0.000033889027102	0.254993830075885	0.936878915388277	0	2	4	5	6	8	6	8	10	13	12	15	13	14	17	20	20	22	21	22	22	23	25	25	0	1	2	1	0	7	4	5	8	9	9	10	11	11	12	15	15	17	17	16	19	20	0	22	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
48000	-117.952654511435099	-116.140657524244588	-1.811996987190510	0.000081549971746	0.000014172847101	0.173793402955136	0.691647974488217	1	2	4	5	7	8	7	8	10	12	11	15	13	14	17	20	19	20	20	22	22	25	26	26	0	1	1	3	0	7	4	5	8	9	5	10	11	9	12	15	15	17	17	16	19	20	0	22	1	1	2	1	1	1	1	1	1	1	3	2	1	2	1	2	1	1	1	1	1	1	1	1
48500	-108.029910960010355	-106.061282302368767	-1.968628657641583	0.000098457290229	0.000014139164802	0.143607088606734	0.897339910611372	1	5	3	5	7	7	7	8	10	12	13	14	12	15	17	19	20	21	20	22	21	26	27	25	0	3	1	3	0	4	4	5	8	9	13	10	8	11	12	15	16	17	16	21	19	24	0	20	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2
49000	-128.625632995229694	-127.240553067742326	-1.385079927487364	0.000061169475704	0.000026466415808	0.432673576217542	0.840234885906061	0	5	5	3	7	5	6	8	10	12	11	15	14	14	17	19	20	20	21	23	23	24	26	26	0	4	4	1	0	4	3	5	5	5	9	10	11	5	12	15	16	16	16	19	19	20	0	22	1	1	1	2	1	2	1	1	1	3	1	2	2	4	1	1	1	1	1	1	1	1	1	1
49500	-110.729043612547557	-109.289108451490165	-1.439935161057392	0.000091600882608	0.000031745522552	0.346563500795775	0.912178641513904	1	4	3	5	6	7	6	9	11	12	12	15	14	14	18	19	21	21	21	23	23	26	26	24	0	3	1	3	0	4	4	5	5	9	8	10	9	9	12	15	16	16	15	19	19	24	0	20	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
50000	-126.819576745018381	-125.426786840511795	-1.392789904506581	0.000059185093304	0.000024585342315	0.415397542571624	0.687450329984801	0	4	5	5	6	8	7	8	10	12	12	15	14	16	18	19	20	21	20	22	22	26	26	25	0	1	2	1	0	4	4	5	5	9	9	10	8	11	12	15	15	17	15	16	19	19	0	20	1	1	1	2	1	1	1	1	2	1	1	2	4	1	2	1	1	1	1	1	1	3	1	2
50500	-111.503816646699448	-109.805497782541508	-1.698318864157937	0.000094503898372	0.000019282181002	0.204035826392414	0.780142125051571	0	3	2	4	6	8	6	8	10	12	12	14	13	15	18	19	20	21	21	23	22	25	25	26	0	1	1	2	0	7	4	5	8	8	8	10	11	9	12	15	12	16	16	17	19	20	0	22	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	3	1	1	1	1	1	1	1
51000	-104.690912968626520	-103.049427140258501	-1.641485828368018	0.000077647268342	0.000017342682463	0.223352126010170	0.736902571442945	0	3	4	5	6	7	6	8	10	13	12	15	13	15	17	19	20	21	21	23	23	25	27	25	0	1	1	2	0	4	4	5	8	9	8	10	11	11	12	15	16	17	16	19	19	20	0	20	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2
51500	-104.176213975456420	-102.814239758379159	-1.361974217077266	0.000063146479889	0.000033893207394	0.536739458051621	0.847008012118762	1	4	3	5	6	7	6	9	11	13	13	15	12	16	18	19	20	21	22	23	21	25	27	26	0	3	1	3	0	4	4	5	8	9	8	10	9	11	12	15	16	16	21	19	16	20	0	22	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-114.476672037192969	-112.501329336173086	-1.975342701019876	0.000098308781666	0.000014011073522	0.142521077813977	0.724543254025388	1	3	4	5	6	7	7	7	10	12	12	14	13	15	18	19	20	22	21	23	22	25	26	24	0	1	1	1	0	4	4	5	8	9	9	10	8	9	12	12	15	17	17	19	19	20	0	21	1	1	1	2	1	1	1	1	1	1	1	1	3	3	2	3	1	1	1	1	1	1	1	1
52500	-125.226717570517351	-123.239471420599969	-1.987246149917388	0.000128010482073	0.000018002121029	0.140630054172707	0.870416706622478	1	3	4	5	7	8	5	8	10	12	11	14	13	13	17	20	21	21	21	23	23	24	26	25	0	1	1	2	0	7	2	5	8	8	9	14	9	11	12	15	16	15	16	19	19	20	0	22	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1
53000	-115.213440464959120	-113.107940591043700	-2.105499873915421	0.000083613896106	0.000010362883317	0.123937333376356	0.711477355143036	1	4	4	4	7	7	5	9	9	12	12	14	13	16	17	19	21	21	21	23	23	25	26	25	0	1	1	1	0	7	1	5	5	8	5	10	5	13	12	15	16	16	16	19	19	20	0	20	1	1	2	1	1	1	2	1	1	2	2	1	3	2	2	1	1	1	1	1	1	1	1	1
53500	-115.457277492357605	-113.881805654016716	-1.575471838340885	0.000063664114241	0.000015992633873	0.251203273053893	0.644445809268373	0	4	3	5	6	7	6	8	10	12	11	14	14	14	18	20	19	22	20	22	22	24	26	25	0	1	1	2	0	4	4	5	5	9	8	10	9	8	12	17	15	15	15	19	19	21	0	20	1	2	1	1	1	1	1	1	2	1	2	1	2	3	2	1	1	2	1	1	1	1	1	2
54000	-113.806109655379174	-112.283491508754068	-1.522618146625113	0.000103110506348	0.000028854292974	0.279838534368594	0.870265821995050	1	3	4	5	7	7	7	8	10	12	12	15	12	16	17	19	19	21	21	23	22	25	25	26	0	1	1	1	0	4	4	5	8	9	8	10	9	11	12	15	15	17	16	16	19	20	0	20	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1
54500	-122.240437683353861	-120.856661022350735	-1.383776661003120	0.000069844163946	0.000030447217488	0.435930731615563	0.782314582623854	1	4	5	4	6	6	5	9	11	13	11	15	14	15	18	19	20	20	21	23	22	25	25	26	0	1	1	1	0	4	4	5	8	9	5	10	11	9	12	15	15	15	17	19	19	20	0	22	1	2	3	1	1	1	1	2	1	1	2	1	1	3	2	1	1	1	1	1	1	1	1	1
55000	-111.217847277653149	-109.699082913072658	-1.518764364580486	0.000136514048858	0.000038528748111	0.282232842944425	0.817964916863487	0	3	4	5	7	8	6	9	10	12	12	15	13	14	17	19	21	20	21	22	22	25	25	25	0	1	2	2	0	4	4	5	8	8	8	10	11	11	12	15	16	16	16	19	19	20	0	20	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
55500	-126.306733946657943	-124.942024254719371	-1.364709691938573	0.000056769188578	0.000028974441155	0.510390264172200	0.646548986225887	1	4	4	5	6	7	6	9	9	12	12	15	13	15	18	18	20	21	20	22	23	23	27	25	0	1	1	1	0	4	4	5	5	9	9	10	8	9	12	12	15	16	16	19	19	20	0	22	1	1	1	3	1	1	1	2	2	1	2	2	3	3	2	1	1	2	1	1	2	1	1	1
56000	-116.319516088808726	-114.905548631439416	-1.413967457369311	0.000065194276534	0.000024714293375	0.379086856834867	0.787174280089642	1	4	3	5	6	7	7	8	10	12	10	15	13	14	18	20	21	21	21	23	23	26	26	26	0	3	1	2	0	4	4	5	5	9	8	10	11	9	12	15	16	16	16	19	19	20	0	20	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	2
56500	-117.847980521319272	-115.695925256136931	-2.152055265182348	0.000069812339450	0.000008255413966	0.118251501546018	0.708012353736270	0	5	2	5	6	8	6	9	10	12	12	14	12	15	15	19	20	21	21	23	23	25	27	24	0	1	1	3	0	4	4	5	5	9	9	10	8	11	12	15	16	16	16	16	19	20	0	20	1	2	1	2	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1
57000	-102.643943933625152	-101.044742995538869	-1.599200938086290	0.000084729150669	0.000020366314096	0.240369624096238	0.930246333331250	1	5	3	5	6	7	6	8	10	12	12	14	14	15	18	17	20	21	21	23	22	24	25	26	0	3	1	3	0	4	4	5	8	9	9	10	11	11	16	12	16	17	16	19	17	20	0	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1
57500	-116.168275090566283	-114.742403920688844	-1.425871169877438	0.000061973941492	0.000022497059348	0.363008367808329	0.890529680611943	1	3	5	5	6	6	7	9	11	13	12	15	13	15	17	18	19	21	20	23	22	24	25	25	0	1	1	2	0	4	4	5	5	8	8	10	11	9	12	15	16	16	16	21	19	20	0	22	1	1	2	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1
58000	-118.815623685476083	-117.375669796974634	-1.439953888501442	0.000119126209708	0.000041282366708	0.346543105914729	0.833881338556213	1	4	3	5	7	8	6	9	10	12	11	15	13	15	19	17	20	21	21	23	22	26	27	25	0	3	1	3	0	7	4	5	5	11	8	10	8	9	16	12	16	16	17	19	19	20	0	20	1	1	1	1	1	1	1	1	1	1	1	2	2	4	1	1	2	1	1	1	1	1	1	1
58500	-119.732431476320755	-118.347852992145022	-1.384578484175739	0.000080975991416	0.000035136559678	0.433913300268611	0.809467681497263	0	4	5	6	6	8	7	8	11	12	13	14	13	15	17	19	21	22	21	22	21	26	24	24	0	1	1	3	0	7	4	5	8	9	9	10	9	9	12	15	16	16	16	21	15	20	0	20	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1
59000	-133.485901540600963	-131.450626955714483	-2.035274584886466	0.000076716642054	0.000010235374453	0.133417915312132	0.746544975381720	0	4	5	4	6	8	6	9	11	12	12	15	13	12	18	19	20	22	20	21	23	23	25	25	0	1	2	1	0	4	4	5	5	9	8	10	9	9	10	15	16	16	16	19	19	20	0	22	1	1	1	2	1	2	1	2	3	1	1	2	2	1	3	1	1	1	1	1	2	1	1	2
59500	-107.927517251155024	-106.396453623631501	-1.531063627523516	0.000077144113388	0.000021195949262	0.274757830904616	0.661235325566714	0	5	4	5	6	7	6	8	10	12	12	15	13	15	18	19	20	21	20	22	22	25	26	25	0	1	1	1	0	7	2	5	5	9	9	10	11	11	12	15	16	16	16	19	19	20	0	20	1	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2
60000	-114.810366967681560	-113.296696643684456	-1.513670323997101	0.000077150737857	0.000022024620342	0.285475174357820	0.632488672774991	1	3	3	5	6	8	6	9	10	12	12	15	13	15	18	19	21	22	21	22	23	25	27	26	0	1	1	2	0	7	4	5	5	9	9	9	8	9	12	15	16	16	16	19	19	20	0	22	1	1	1	1	1	1	1	2	2	1	1	3	2	3	2	1	1	2	1	1	1	2	1	1
60500	-129.025138845458173	-127.246246478555008	-1.778892366903174	0.000126204427181	0.000022929118998	0.181682366541199	0.712420525952844	0	3	2	4	7	5	6	8	10	13	11	15	13	15	15	19	20	21	21	22	23	24	26	24	0	1	1	3	0	4	4	5	8	9	5	11	11	9	10	15	15	16	16	17	17	21	0	20	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	1	1	1	2	1	1	1
61000	-118.335350148135177	-116.963719386872327	-1.371630761262848	0.000046485363587	0.000022041720098	0.474164734824043	0.812040428396873	0	2	4	4	7	8	6	9	10	11	11	14	11	16	17	19	20	22	21	23	23	25	27	26	0	1	2	2	0	4	4	5	5	8	8	10	5	11	12	15	16	16	16	19	19	20	0	22	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1
61500	-130.700248611928515	-129.332599323490257	-1.367649288438269	0.000048987210896	0.000032298388773	0.659322875955294	0.756976212954032	-1	5	4	6	7	7	7	9	11	12	13	15	13	16	18	20	20	21	20	22	22	25	25	25	0	1	1	3	0	3	4	5	5	8	9	10	9	11	12	12	15	17	15	19	19	16	0	20	1	3	2	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	2	1	2
62000	-119.256370176857615	-117.784836123543911	-1.471534053313707	0.000072098514439	0.000022813756103	0.316424773530087	0.708007870296781	1	2	5	5	7	8	6	8	10	12	11	14	13	15	18	19	21	21	21	22	22	25	25	24	0	1	1	1	0	4	4	5	8	9	9	10	9	11	12	15	16	16	16	19	16	24	0	20	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1
62500	-110.248687875381833	-108.725627157853680	-1.523060717528153	0.000066108017856	0.000018481600282	0.279566698279789	0.773230678661209	1	3	5	5	7	7	7	9	11	13	11	15	13	15	17	19	20	22	22	23	23	26	27	25	0	1	2	2	0	4	4	5	5	8	8	10	9	11	12	15	16	17	17	19	19	24	0	20	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2
63000	-111.589148042186153	-110.014818585038938	-1.574329457147216	0.000058179380836	0.000014646780850	0.251752092229190	0.884840310105327	1	4	5	5	7	7	6	9	10	12	12	13	12	15	17	19	20	21	21	23	22	25	26	26	0	1	2	2	0	7	4	5	5	8	8	10	8	9	12	15	16	16	15	19	19	20	0	22	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1
63500	-98.599637654265834	-97.119185358881907	-1.480452295383924	0.000066103517111	0.000020436435022	0.309158058685455	0.929041686072755	1	4	3	5	7	7	7	9	10	12	12	14	14	15	17	19	20	21	21	23	22	25	26	26	0	1	1	1	0	4	4	5	8	9	8	10	11	11	12	15	16	16	17	19	19	20	0	22	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
