step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
49500	-852.776788287717523	-859.632276238676923	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515106000903204	2	5	13	5	11	20	21	14	23	21	27	18	22	27	31	35	29	29	33	41	37	35	39	44	44	42	46	40	38	44	46	44	53	49	47	45	53	50	49	55	52	56	56	54	50	49	57	53	55	53	49	58	53	59	55	53	55	58	50	62	62	61	71	61	71	52	63	58	71	57	73	62	68	68	70	51	73	67	64	76	71	66	69	67	65	64	63	70	67	71	60	64	67	74	76	72	72	80	81	82	83	86	95	0	1	4	0	2	5	12	2	10	8	13	8	12	10	9	17	10	7	15	17	11	9	16	20	20	17	18	11	22	21	26	26	24	31	26	20	35	31	26	33	7	44	30	30	36	30	35	39	66	34	24	18	45	33	41	59	59	66	28	27	42	49	50	33	57	0	70	27	49	57	79	66	89	64	21	0	57	61	41	85	72	61	39	70	42	64	76	85	44	93	52	91	86	73	91	74	92	39	94	59	75	99	0	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	3	2	1	1	1	1	2	1	2	2	2	1	1	1	5	1	2	1	1	1	1	1	1	1	2	5	1	1	1	1	2	2	2	4	2	2	3	2	3	1	1	3	2	1	2	2	1	1	6	1	3	1	1	3	2	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	2	5	2	7	2	1	1
50000	-817.541710618806860	-824.397198569766260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732726956665555	0	4	17	12	12	21	15	20	27	23	24	23	30	34	31	35	31	28	34	33	35	37	38	37	46	38	41	43	42	46	46	50	47	50	45	49	53	41	50	53	49	57	57	50	48	60	51	54	54	53	49	57	53	59	53	51	54	62	59	60	64	63	65	64	71	50	61	56	74	58	73	63	65	68	61	62	71	62	68	76	64	63	60	70	66	68	68	68	70	71	66	65	73	72	75	80	72	75	80	80	78	82	95	0	1	4	0	1	5	2	5	8	8	5	7	12	9	9	9	13	12	15	17	11	18	17	11	28	20	22	21	24	28	26	35	24	31	26	30	32	26	35	33	27	28	44	28	30	42	26	39	66	34	28	51	45	36	28	30	45	66	11	51	68	49	50	60	57	0	57	21	62	57	79	66	42	92	42	0	57	55	59	89	66	42	39	57	68	92	76	68	61	86	64	64	91	61	91	74	86	39	94	89	94	100	0	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	3	3	2	2	2	1	2	1	2	2	2	1	1	3	1	1	1	1	3	1	2	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	3	2	1	1	1	1
50500	-889.394788401117580	-896.250276352076980	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574678306947977	1	5	18	7	16	23	18	20	15	20	28	26	24	29	29	31	34	30	34	38	37	40	39	43	46	42	38	46	42	47	46	47	50	52	48	49	51	48	47	53	49	50	59	54	48	58	57	54	55	53	53	57	57	58	55	57	54	58	55	63	57	62	69	57	71	52	60	52	67	61	73	66	62	67	72	58	68	68	60	78	73	65	69	69	66	67	67	67	75	71	67	62	72	72	74	82	77	76	79	83	83	83	94	0	1	4	0	1	2	1	7	2	9	6	5	8	13	6	8	14	12	6	17	11	27	17	7	20	20	12	26	27	21	26	26	24	31	26	9	24	31	9	12	22	24	30	30	11	45	28	39	66	31	27	22	45	12	21	45	45	66	40	52	28	49	50	27	67	0	57	25	49	57	79	58	61	64	59	0	57	44	59	46	66	55	48	57	59	92	76	43	59	74	92	64	92	73	91	74	91	36	88	61	94	99	0	1	1	3	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	4	2	1	1	1	1	1	1	1	1	1	1	4	2	1	5	5	2	1	2	2	4	3	2	2	1	1	3	2	1	3	3	2	1	2	1	1	2	2	2	3	2	1	1	1	2	1	2	2	1	2	2	1	3	3	1	3	2	2	1	1	2	1	2	2	3	1	1	1	2	2	1	2	3	4	2	4	1	1	1
51000	-852.016510771462322	-858.871998722421722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559695768917441	2	5	18	9	15	17	16	20	26	21	26	26	27	32	32	29	29	26	34	39	36	34	35	45	43	44	38	41	43	47	48	48	43	49	46	52	52	49	48	51	41	49	57	51	51	56	51	55	53	52	50	49	57	59	54	58	53	62	59	61	60	59	64	61	73	49	63	58	72	59	67	58	66	69	72	64	68	67	70	74	66	62	68	71	59	67	68	74	70	68	70	66	73	74	75	83	76	79	81	83	80	84	93	0	1	4	0	2	2	2	6	10	5	1	7	10	18	12	6	9	2	11	23	7	18	17	9	27	20	12	22	27	28	35	35	9	26	26	30	11	26	35	41	12	21	36	28	30	21	26	39	66	31	24	33	45	42	42	42	45	66	33	33	43	49	50	24	57	0	57	55	49	57	59	66	68	64	59	0	57	61	55	89	66	85	35	57	28	92	76	78	73	92	92	64	92	89	91	64	92	83	94	94	94	75	0	1	1	2	1	2	1	1	1	1	1	5	2	2	1	1	2	1	4	1	1	4	2	2	3	1	1	3	2	2	2	1	1	4	1	1	1	6	1	1	2	3	2	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	3	3	3	1	2	2	3	3	1	2	1	3	1	2	2	1	2	4	1	3	2	4	1	3	1	3	3	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1
51500	-839.217168861323671	-846.072656812283071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588988314968664	-4	5	15	12	14	18	21	19	27	19	28	24	19	31	32	35	30	24	31	33	35	33	37	43	34	46	46	39	44	44	41	49	49	51	53	50	54	51	50	55	42	53	57	49	46	60	54	55	55	53	51	59	59	60	59	56	56	64	62	57	60	61	72	60	67	53	63	57	67	62	70	67	69	65	73	55	71	62	70	70	70	66	67	69	64	69	68	69	64	69	65	62	73	72	77	83	75	80	75	81	79	83	94	0	1	4	0	2	5	8	1	12	2	5	5	5	9	9	14	9	10	8	17	11	2	17	22	8	31	7	21	41	11	20	31	27	31	31	45	26	26	26	33	22	21	44	28	30	68	34	39	66	31	41	41	42	43	68	44	45	66	42	27	68	49	50	27	57	0	57	21	49	57	59	66	89	64	82	0	67	61	68	85	66	59	34	57	68	92	76	59	43	92	92	52	92	73	91	97	86	83	94	99	99	100	0	1	2	1	1	1	1	1	3	1	3	2	2	1	1	1	1	1	1	2	1	1	3	2	2	2	1	3	1	1	2	1	2	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	4	1	1	1	1	2	2	2	2	1	1	2	4	2	1	2	2	2	2	2	2	1	1	1	1	3	1	3	1	2	2	2	2	2	2	2	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1
52000	-871.194103404642760	-878.049591355602161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569318246701076	1	6	18	10	17	21	11	22	26	18	22	28	29	31	29	34	25	31	32	39	35	34	35	41	43	46	44	44	44	44	44	39	56	50	53	51	52	46	49	54	52	54	54	48	47	59	54	54	55	53	48	44	48	60	56	56	54	65	59	57	61	59	65	57	71	50	63	51	65	61	71	64	68	63	71	64	71	66	68	73	69	64	66	72	59	65	68	66	62	74	69	68	73	72	71	81	68	69	76	82	79	84	92	0	1	4	0	7	5	1	10	10	7	7	2	6	10	10	12	2	6	17	23	11	12	12	12	23	32	23	5	22	21	32	21	27	31	31	30	32	31	26	24	24	68	44	21	28	56	31	34	66	31	24	6	30	27	52	52	30	66	68	22	44	49	26	40	70	0	57	30	49	57	55	66	54	51	61	0	57	59	61	61	66	28	39	70	42	64	76	59	68	95	86	86	92	73	91	52	86	83	94	99	80	100	0	1	1	2	1	1	1	2	1	1	1	1	3	1	2	2	1	3	2	1	1	2	2	2	2	1	2	2	3	2	2	1	1	2	2	2	1	2	1	1	3	2	1	1	3	1	1	2	1	1	2	2	5	1	2	2	1	2	3	2	4	2	1	2	1	2	1	2	2	2	2	2	2	2	4	1	1	2	1	1	3	2	3	2	2	2	2	1	1	2	1	1	1	2	1	1	5	1	1	1	1	1	1	1
52500	-849.822604605664196	-856.678092556623596	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600024306798204	0	5	18	7	14	24	16	21	29	19	28	22	27	33	34	37	33	31	33	34	37	31	39	42	42	39	43	46	33	40	44	52	54	53	46	52	50	49	50	54	52	55	58	50	48	53	50	50	55	52	50	56	56	58	57	56	54	64	59	63	61	63	67	61	73	50	63	56	65	56	71	66	68	64	71	60	72	64	60	74	65	62	70	69	68	65	65	64	70	73	71	67	72	71	75	72	76	81	81	75	80	83	95	0	1	4	0	2	5	5	5	10	2	8	7	1	11	9	14	18	12	8	18	11	13	17	29	20	13	22	21	13	21	26	35	41	31	26	45	35	31	31	27	27	21	30	30	28	44	26	35	66	26	24	24	45	42	7	44	13	66	21	33	42	49	34	52	57	0	57	21	49	45	79	66	59	40	82	0	57	68	28	73	66	42	39	67	78	74	76	55	73	92	86	86	86	42	91	74	86	83	80	94	94	94	0	1	1	2	1	2	2	1	1	1	2	1	1	5	2	1	2	1	2	2	1	2	1	1	2	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	2	1	3	1	2	1	1	2	1	1	2	1	2	2	1	6	1	3	3	3	1	2	2	3	1	4	1	2	2	2	1	2	2	1	1	1	1	3	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1
53000	-834.230515910406325	-841.086003861365725	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601168704712411	-3	3	13	8	17	22	18	14	23	17	27	23	21	24	35	33	28	25	31	41	34	34	36	42	44	38	35	43	44	42	40	50	49	51	49	52	44	45	47	50	53	45	46	48	49	55	55	51	53	53	53	51	53	55	57	58	57	62	51	58	61	60	70	58	70	52	65	58	71	59	70	67	66	64	67	62	72	67	61	73	68	65	67	72	62	67	67	69	71	71	70	69	74	68	75	76	75	77	77	76	81	83	97	0	1	4	0	2	2	8	1	13	8	14	7	10	13	19	7	9	7	6	23	11	5	17	18	26	6	18	12	27	13	22	31	28	35	26	44	31	31	31	22	24	21	6	30	30	30	32	39	66	43	40	24	43	59	59	44	53	66	42	52	59	49	50	24	57	0	70	59	49	57	79	66	59	64	59	0	57	28	42	73	66	68	39	70	68	74	76	73	61	92	86	86	86	43	91	91	92	83	94	73	94	100	0	1	1	1	1	3	3	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	2	1	2	2	3	1	3	2	3	1	1	2	1	1	1	1	2	2	2	5	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	2	2	2	2	3	1	1	1	1	3	1	1	3	3	1	3	1	2	2	2	1	3	1	4	2	1	1	2	1	2	1	1	1	2	2	1	2	1	2	2	1	3	1	1
53500	-879.348791508188469	-886.204279459147870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589491094488118	0	4	10	3	18	12	18	23	26	19	23	27	28	29	30	32	31	28	26	35	37	36	40	42	45	40	44	43	44	46	41	50	51	51	43	48	50	47	51	52	50	56	54	49	45	59	53	47	54	54	54	57	57	57	55	57	53	62	59	62	60	61	69	63	65	51	62	53	74	61	69	69	68	68	71	63	71	63	69	75	70	66	65	71	58	61	67	63	73	73	70	68	72	68	75	81	71	78	80	82	77	88	93	0	1	4	0	2	1	6	10	2	2	10	7	8	10	5	19	13	11	8	17	11	15	17	18	23	20	24	11	22	9	22	35	24	35	26	45	23	35	48	24	27	28	30	30	28	42	34	31	66	26	33	12	45	30	30	30	36	66	21	28	11	49	61	85	57	0	57	22	62	57	78	66	54	64	82	0	57	61	54	46	66	85	39	70	14	41	76	43	73	92	92	86	86	42	91	74	86	83	52	99	61	100	0	1	1	2	1	2	2	1	1	3	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	4	2	3	2	2	1	2	3	1	5	2	2	1	2	1	2	1	2	2	1	2	2	1	2	1	2	1	1	2	2	1	2	2	3	1	2	2	2	1	1	2	2	2	1	2	2	2	3	1	3	1	1
54000	-889.873263301887505	-896.728751252846905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582856697413218	2	6	14	12	16	16	21	20	24	15	27	26	24	26	26	36	29	26	20	28	37	36	39	45	41	45	43	47	42	44	47	43	51	54	52	53	48	48	50	48	42	53	50	50	50	57	51	52	56	51	52	57	48	57	55	56	52	67	61	58	58	60	71	60	62	52	65	61	73	61	71	63	62	66	71	56	73	61	64	78	73	66	66	70	63	62	66	74	70	72	66	70	72	70	77	74	79	74	81	79	81	84	98	0	1	4	0	2	1	10	5	8	1	8	7	1	8	9	14	5	5	5	6	20	17	16	22	14	20	13	18	14	11	32	13	40	31	26	44	32	32	31	24	22	21	53	21	53	30	21	39	66	32	18	27	30	42	28	53	53	66	28	21	42	49	50	24	57	0	57	10	49	57	68	66	42	64	61	0	57	44	55	59	66	78	39	57	42	60	76	73	73	86	86	64	86	73	92	64	90	83	94	68	94	100	0	1	1	1	1	2	2	1	1	1	2	2	1	4	1	1	1	2	1	1	2	2	2	1	2	2	2	2	3	3	3	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	4	2	2	1	2	2	1	2	3	5	1	2	2	1	2	1	2	5	2	2	3	2	2	1	2	1	2	2	1	3	2	1	3	2	3	1	2	2	2	2	1	3	2	2	1	2	1	1	2	2	2	1	1
54500	-866.185580460732808	-873.041068411692208	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619130499106105	2	6	18	10	18	19	20	21	26	21	29	21	25	31	29	33	34	30	33	39	39	33	38	39	44	41	36	41	45	44	42	44	54	48	52	53	45	43	50	54	49	53	59	50	51	57	49	54	54	54	51	44	58	56	55	55	57	59	53	58	60	61	66	62	68	51	66	52	72	61	63	61	58	66	66	57	69	66	69	75	72	64	65	70	69	64	68	66	69	73	66	68	73	72	71	77	79	73	75	80	78	84	97	0	1	4	0	2	2	1	2	8	1	8	5	8	12	7	6	7	12	15	9	8	18	17	22	23	14	22	12	27	28	14	20	41	38	26	45	31	10	31	24	28	41	30	30	30	68	31	39	66	31	52	22	44	44	68	30	45	66	28	41	42	49	50	40	70	0	57	31	49	57	35	66	42	64	68	0	57	28	78	73	66	42	39	70	73	40	76	54	73	91	52	74	92	78	91	86	92	83	94	78	89	100	0	1	1	2	1	1	1	3	2	1	2	1	1	1	3	1	2	2	1	1	2	3	1	1	1	1	2	1	3	2	1	3	1	1	1	2	1	1	3	2	2	2	1	2	2	1	1	2	1	1	3	1	2	2	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	3	1	2	2	1	1	2	1	2	4	1	2	4	2	2	2	2	2	2	3	2	2	3	1	2	1	1	3	1	1	1	3	1	1	1
55000	-885.764128385160916	-892.619616336120316	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581655483506093	1	7	18	7	15	19	20	24	19	23	25	25	27	30	28	34	34	26	34	40	37	36	39	44	46	40	43	44	43	34	38	47	51	44	52	49	53	50	51	55	49	54	60	46	51	57	55	53	55	54	50	55	56	45	56	57	54	60	55	65	59	60	70	59	70	51	66	56	66	56	70	64	66	63	64	62	69	65	65	70	63	67	68	74	62	68	67	67	69	68	68	66	73	73	75	80	75	80	78	75	81	87	95	0	1	4	0	1	5	5	6	2	2	9	7	12	6	7	6	7	7	15	18	11	9	14	22	17	9	22	9	22	11	9	31	29	17	17	44	26	34	34	22	12	41	24	30	30	28	32	39	66	31	29	51	45	21	27	45	28	66	36	27	42	49	50	24	70	0	57	11	49	57	68	66	85	64	59	0	70	40	55	73	49	75	48	70	41	74	76	55	59	92	92	64	86	42	92	74	93	83	28	94	94	100	0	1	1	3	1	1	1	1	1	2	3	1	1	1	2	2	2	3	2	1	2	2	1	3	2	2	4	1	4	2	2	2	2	1	3	4	1	3	1	2	3	4	1	2	1	4	3	2	1	1	3	2	1	1	2	2	1	1	2	2	4	1	2	1	2	2	1	2	4	3	1	3	2	1	1	2	1	2	1	1	1	1	1	3	3	1	1	1	1	2	1	1	2	2	5	1	3	1	2	6	1	2	2	1
55500	-871.474749233966691	-878.330237184926091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492643525599081	0	5	14	8	19	19	16	18	29	21	27	26	26	34	31	29	31	31	30	38	38	35	29	44	44	42	43	45	40	49	43	49	54	55	51	47	52	46	42	48	50	55	57	53	50	57	51	52	55	50	51	50	57	58	58	57	60	62	54	61	56	63	70	57	69	51	65	53	72	58	73	64	69	63	68	62	71	66	59	79	73	63	67	69	63	67	68	71	71	71	70	67	71	66	74	80	76	77	79	79	84	86	98	0	1	4	0	2	7	1	1	10	7	10	10	10	15	9	8	23	7	8	23	9	9	13	22	20	20	22	11	22	14	20	26	40	35	26	12	32	31	8	24	11	28	44	36	36	41	32	39	66	31	40	7	45	41	59	44	68	66	52	24	14	49	34	24	70	0	70	16	49	36	79	66	54	41	85	0	70	42	61	89	72	52	39	70	59	14	76	82	73	92	86	74	92	21	93	74	92	83	89	94	80	100	0	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	3	1	2	1	2	1	2	2	4	1	1	2	1	5	2	1	2	1	1	1	2	1	2	1	7	1	2	1	1	2	2	1	2	4	2	2	1	3	1	2	6	2	1	2	2	1	2	1	1	3	3	1	2	2	4	4	2	2	5	2	1	1	1	1	1	1	5	1	2	1	1	1	2	1	1	1
56000	-828.665559365075751	-835.521047316035151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651477753612870	0	7	13	10	15	18	15	20	26	24	22	25	27	29	26	34	30	22	34	39	32	40	38	41	44	45	38	44	44	38	43	50	49	54	52	49	51	51	50	48	51	53	43	51	49	55	56	45	55	52	54	59	60	60	58	57	58	60	54	61	62	61	69	61	70	50	62	56	66	52	70	65	59	69	70	63	69	63	72	79	72	66	67	70	61	69	67	65	72	71	64	66	71	64	77	81	75	79	77	81	82	87	91	0	1	4	0	2	5	2	2	10	8	6	18	6	9	5	7	10	6	15	17	11	27	17	7	24	31	18	21	22	21	20	26	12	31	26	30	24	31	48	22	33	30	30	30	43	30	35	31	66	31	33	22	45	68	28	44	70	66	28	22	68	49	50	52	70	0	70	42	49	36	61	66	68	64	61	0	57	59	55	79	72	73	39	70	28	92	76	55	73	86	64	91	92	55	91	74	92	83	94	75	99	100	0	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	5	1	1	2	2	1	1	1	2	3	2	1	3	2	3	1	1	1	3	2	2	1	3	1	1	1	2	1	2	2	1	3	1	2	2	2	3	1	1	2	1	2	1	3	1	2	1	1	2	1	1	2	1	2	1	3	2	1	1	2	2	2	1	2	1	2	1	1	1	1	2	2	2	2	1	2	2	1	1	1
56500	-864.416226199279322	-871.271714150238722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640928623532560	-3	5	18	12	18	21	19	22	26	21	27	28	26	32	31	32	33	22	31	39	39	35	28	37	47	46	43	44	43	43	43	48	54	49	50	50	49	51	50	51	50	55	58	53	50	59	56	55	51	52	56	59	57	59	56	57	57	62	54	62	62	59	71	56	68	49	64	57	68	56	71	62	65	67	69	60	72	67	63	80	74	68	68	70	63	65	67	60	70	69	70	68	68	74	76	78	74	77	70	79	80	86	95	0	1	4	0	1	5	2	5	8	7	6	18	8	13	6	10	23	7	6	17	16	12	10	9	20	28	15	11	24	21	17	31	27	31	17	30	32	31	31	29	22	41	30	28	28	44	31	39	66	26	40	41	44	28	27	59	70	66	40	41	42	49	50	41	70	0	57	59	62	44	79	66	85	64	73	0	70	59	55	46	66	85	39	65	44	64	76	25	78	86	86	64	86	73	91	74	86	83	61	75	89	100	0	1	2	1	1	2	1	2	1	1	1	1	2	1	2	2	1	2	1	2	1	2	1	1	3	2	1	2	3	1	1	1	1	2	2	3	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	2	4	1	2	1	1	2	3	1	5	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2	1
57000	-854.055030662143395	-860.910518613102795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588201153957309	-2	6	18	7	15	19	23	20	29	22	24	17	24	33	30	29	30	30	26	39	38	35	35	42	45	45	37	48	42	42	38	43	49	52	52	50	53	50	46	51	50	55	55	43	45	57	47	51	53	53	50	52	55	51	56	60	56	63	63	59	56	60	67	58	71	51	64	60	74	59	73	64	64	67	69	58	72	59	69	75	68	62	68	65	66	66	67	71	67	73	69	71	70	68	74	74	79	76	79	74	81	88	98	0	1	4	0	2	1	12	12	13	8	6	5	10	17	19	13	6	7	13	17	11	18	17	22	20	20	6	6	27	27	17	31	27	31	26	11	32	31	26	51	24	54	21	21	21	27	32	39	66	31	22	11	45	21	54	43	36	66	61	33	54	49	50	52	57	0	57	61	49	45	28	66	42	64	82	0	57	28	73	89	62	42	50	57	25	52	76	85	73	92	74	86	86	78	91	74	86	83	73	94	99	100	0	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	4	4	1	1	1	1	2	2	2	3	2	2	1	1	2	1	2	1	2	3	1	1	1	3	2	5	2	2	1	1	2	2	1	2	1	2	2	1	2	1	2	1	4	3	3	3	1	2	1	1	2	3	1	1	2	1	3	2	5	2	2	1	1	1	1	2	1	2	1	2	2	1	2	1	1	2	1
57500	-796.124863306172301	-802.980351257131701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684675504998226	-4	5	16	11	19	20	23	22	26	22	25	27	16	27	35	34	32	31	33	41	36	37	39	41	43	42	40	41	45	47	45	49	52	51	50	49	50	49	48	46	44	49	53	52	48	58	54	49	56	52	52	56	60	60	54	58	59	63	61	62	57	59	66	56	67	53	67	60	71	55	61	63	67	62	64	57	71	66	71	79	65	68	67	68	66	64	65	75	69	68	64	66	70	73	72	79	74	74	77	81	77	87	96	0	1	4	0	1	1	6	2	10	13	6	11	2	11	8	9	8	7	8	17	11	18	17	22	18	23	22	21	24	28	17	26	40	31	26	45	31	26	31	24	22	21	30	30	28	44	35	31	66	38	40	24	45	61	42	44	70	66	61	23	43	49	31	24	57	0	57	61	49	45	42	66	68	64	61	0	57	68	71	73	66	75	48	57	61	64	76	73	42	74	52	91	92	89	86	74	93	83	94	89	94	100	0	1	1	1	1	3	3	1	2	1	1	1	1	2	1	2	1	1	2	3	2	2	1	2	1	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	2	1	2	1	1	2	2	2	1	2	1	2	2	1	2	1	2	1	1	2	1	2	2	1	1	3	2	1	2	1	2	4	1	1	1	1	1	1	3	1	2	1	2	1	1	1
