step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53
32500	-334.419219478949401	-332.858697517827977	-1.560521961121444	0.000157986808606	0.000040856065708	0.258604285186423	0.581412192113451	0	3	2	5	5	5	6	7	6	7	10	7	8	9	8	9	10	8	8	7	10	10	10	8	11	12	11	12	10	12	10	10	11	13	13	11	12	12	13	13	14	14	15	14	15	15	16	17	18	18	21	24	28	0	1	1	2	2	2	2	7	4	6	5	6	8	9	20	6	16	2	4	9	24	2	10	8	14	22	22	16	18	17	18	19	16	33	23	6	31	23	29	18	36	37	2	11	40	40	44	47	40	36	42	42	0	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	2	2	1	4	1	1	1	2	1	2	5	2	5	1
33000	-375.375174256708021	-373.280090447519569	-2.095083809188458	0.000295434653701	0.000037009508755	0.125271386723370	0.547447891911539	1	3	2	5	5	5	6	7	7	8	9	8	7	8	7	10	10	8	9	9	9	11	9	7	11	11	10	13	13	11	9	10	12	13	12	9	11	13	14	13	14	13	17	14	14	16	17	16	19	19	20	24	26	0	1	1	2	2	2	2	2	4	6	5	13	7	9	4	7	4	6	9	18	24	23	6	6	19	20	18	27	7	24	13	19	16	20	10	24	31	10	11	31	18	24	34	18	23	40	29	28	17	34	40	49	0	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	4	2	1	1	1	2	2	1	1	1	2	2	4	2	1	1	1	2	1	1	1	2	3	2	3	3	3	2	4	2	3	2	4	3	3	3	1
33500	-348.182928969286991	-346.151216875962859	-2.031712093324131	0.000161763985516	0.000021665233386	0.133931130077123	0.549856280543125	-1	3	2	3	6	6	5	8	7	5	10	8	8	8	8	8	11	8	10	10	9	10	11	7	9	9	10	12	11	11	10	11	12	14	11	12	11	14	13	13	14	14	18	12	15	15	16	17	19	20	21	25	27	0	1	1	1	2	10	2	24	4	2	5	6	2	4	4	4	2	2	25	16	8	9	10	7	4	16	5	11	7	16	18	25	20	22	6	13	16	36	17	31	36	31	14	27	37	17	44	47	17	41	49	37	0	1	2	1	2	2	1	1	1	2	1	3	1	3	2	2	3	4	2	1	1	1	1	3	1	4	1	2	1	2	2	1	1	1	2	3	3	2	1	1	2	1	3	6	1	2	2	2	1	3	4	1	6	1
34000	-323.507117260800896	-321.733974790937168	-1.773142469863707	0.000147193960036	0.000026954311577	0.183121043627055	0.668378724065431	1	3	2	4	5	5	6	9	7	8	9	9	7	8	6	9	10	8	10	9	10	11	10	9	9	10	10	12	13	11	9	11	12	13	12	11	11	13	14	14	15	14	16	14	14	14	17	15	18	19	21	23	28	0	3	1	2	2	2	2	13	4	6	5	6	7	9	2	13	24	7	25	14	24	20	2	7	9	15	11	11	36	7	7	25	14	22	10	16	31	35	28	18	36	37	33	11	30	17	48	44	30	29	42	42	0	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	3	2	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	4	2	2	2	2	1	2	2	1	2	4	2	5	1
34500	-362.933750391135220	-361.270596485181443	-1.663153905953795	0.000184774460598	0.000039831199462	0.215566584976261	0.558515717617957	0	4	3	5	6	4	6	7	6	8	10	8	9	8	6	7	10	7	9	9	9	11	10	10	8	12	10	12	12	11	11	10	11	13	11	11	12	14	14	13	15	14	17	14	16	16	16	17	18	19	21	24	28	0	1	1	3	6	1	6	6	2	2	6	6	16	9	2	5	20	2	25	9	16	14	6	12	9	6	5	23	18	4	18	19	15	14	12	17	18	23	33	17	20	37	20	27	40	42	44	44	42	8	49	37	0	1	2	1	1	1	3	1	1	1	2	3	2	1	1	1	1	1	1	1	2	1	2	3	2	1	4	4	1	2	3	2	1	3	2	1	1	3	2	2	1	4	1	3	2	2	1	1	2	2	5	1	5	1
35000	-328.174751818633069	-326.341868904655939	-1.832882913977109	0.000152698681295	0.000025826611237	0.169134474624641	0.532039279240446	1	3	3	4	6	6	5	8	8	8	9	8	9	8	6	10	10	8	9	9	9	10	10	8	11	10	10	12	10	11	10	11	11	13	12	11	12	13	14	13	16	15	17	14	15	16	16	18	18	19	21	24	26	0	1	1	2	2	7	2	7	15	7	5	6	24	7	4	7	20	7	7	15	8	15	7	7	20	15	5	27	7	17	10	19	9	26	10	16	31	10	11	31	10	37	34	28	31	40	28	47	45	13	49	50	0	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	2	1	1	2	2	1	2	3	2	2	2	2	1	2	1	1	1	2	1	3	1	1	2	2	2	4	2	2	1	2	2	2	1	2	5	2	2	1
35500	-300.734633271112273	-299.155077499909567	-1.579555771202691	0.000096998110776	0.000024178019760	0.249262790447712	0.574192719032151	0	3	3	5	5	4	6	7	6	8	10	7	9	9	8	8	10	7	10	9	9	11	10	9	8	11	11	12	13	11	9	11	12	14	13	11	11	12	12	13	14	14	16	13	15	16	16	18	18	18	21	24	27	0	1	1	2	2	2	2	2	4	6	5	6	8	9	9	8	7	2	25	15	8	15	10	16	9	20	11	11	36	18	18	25	14	22	23	16	31	23	11	31	24	37	33	11	40	42	44	47	17	24	49	46	0	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	1	1	1	1	2	2	1	1	2	2	1	2	1	3	4	1	5	1
36000	-322.315626908997046	-319.955730134432827	-2.359896774564243	0.000191906620074	0.000018682156031	0.097350242655756	0.677633808730165	0	2	2	5	6	6	6	8	7	7	9	9	9	9	6	8	9	8	10	10	10	9	8	9	8	11	10	11	12	10	10	10	12	13	11	10	12	13	14	13	15	15	17	13	15	15	16	17	18	19	22	25	27	0	1	1	2	2	2	2	2	15	2	5	8	16	9	4	7	4	7	25	15	24	15	10	7	15	14	5	5	17	18	24	25	9	20	23	16	17	35	11	31	40	37	46	11	37	31	44	44	42	36	37	49	0	1	1	1	2	2	2	2	2	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	1	2	1	1	1	3	3	2	2	4	4	3	1
36500	-337.394102577107617	-335.813966234920599	-1.580136342187018	0.000145809971541	0.000036305169390	0.248989619886009	0.660893637762936	0	4	2	5	5	5	6	6	6	7	8	9	9	8	7	8	11	8	9	9	10	11	10	9	10	11	9	12	12	10	11	10	11	13	12	11	11	13	13	12	16	13	17	14	15	16	15	17	18	19	22	25	26	0	1	1	1	2	2	2	4	4	6	2	10	18	9	4	4	30	8	18	15	16	9	10	8	19	20	11	27	21	24	18	19	9	22	18	16	18	6	27	21	36	37	33	28	40	42	28	44	42	41	46	51	0	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	1	2	2	2	2	2	5	2	1	2	1	3	1	1	2	2	2	3	1	3	1	1
37000	-320.398636470888391	-318.306617796813157	-2.092018674075260	0.000140816349328	0.000017696179529	0.125668500948011	0.630718026052683	0	3	2	5	6	5	6	7	7	7	10	8	8	8	8	8	10	8	8	10	9	10	9	10	10	10	8	12	12	9	9	11	12	13	12	11	10	13	14	13	15	14	17	13	14	16	17	16	18	19	20	24	25	0	1	1	2	2	2	1	2	4	6	27	6	7	2	9	8	18	4	4	15	18	7	10	16	19	15	5	11	24	4	18	25	20	22	10	4	31	23	28	37	36	40	33	5	18	42	48	44	42	41	42	51	0	1	1	1	1	2	1	3	2	1	2	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	2	1	1	2	1	2	3	5	1	1	1	3	2	4	2	1
37500	-329.760292517720814	-328.202195291848909	-1.558097225871921	0.000152761132338	0.000039695185347	0.259851342680025	0.661371333713950	0	2	2	5	6	5	5	8	6	7	10	7	7	8	8	10	10	8	9	10	10	10	9	6	11	12	10	11	12	11	9	10	11	13	11	10	12	13	14	13	15	14	18	14	15	15	16	17	18	18	22	24	26	0	1	1	2	4	2	2	24	4	6	5	6	4	9	4	8	18	2	18	15	18	14	10	2	32	15	5	27	16	18	18	19	5	22	10	24	31	7	28	31	16	31	26	28	37	31	39	47	45	38	42	46	0	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	4	1	1	1	1	1	2	1	2	2	1	1	1	1	1	3	2	2	2	2	4	2	2	2	2	2	1	1	2	1	1	2	2	3	4	1
38000	-315.030260728380028	-313.436367940064656	-1.593892788315393	0.000167574328772	0.000040670924429	0.242703788381258	0.664205818465034	1	4	3	5	6	5	7	8	7	7	9	8	8	9	6	9	8	9	9	9	10	10	9	6	10	11	10	12	13	12	10	11	11	12	12	12	12	12	14	12	14	14	18	14	15	15	16	16	18	20	21	23	28	0	1	1	1	2	2	24	24	2	6	17	7	24	9	2	8	2	7	9	15	8	15	10	2	19	20	11	27	35	18	17	19	7	33	23	8	31	10	28	31	8	37	14	28	37	31	44	44	42	40	42	31	0	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	3	1	3	1	2	3	1	1	2	3	3	7	1
38500	-331.716684876141528	-330.002643432252796	-1.714041443888730	0.000132875398219	0.000026477699343	0.199267130694544	0.560839202375740	0	3	2	5	4	5	6	7	7	7	9	7	8	8	7	9	10	9	9	8	9	10	10	9	9	12	10	12	13	11	10	11	12	14	13	11	11	13	13	13	16	13	18	14	16	16	16	17	18	17	20	25	26	0	1	1	1	2	2	2	4	2	6	14	6	7	2	2	2	18	14	4	15	8	20	14	8	4	14	11	27	21	31	2	25	14	22	23	24	7	17	28	18	36	37	9	39	42	37	44	44	40	29	49	42	0	1	2	1	2	1	1	2	1	2	1	1	2	1	3	2	3	1	1	3	1	2	1	1	1	2	2	1	2	3	1	3	1	2	2	2	1	2	2	1	2	3	1	5	1	1	3	1	1	2	2	1	5	1
39000	-306.969566321841796	-305.273997625924551	-1.695568695917251	0.000113287010494	0.000023211729262	0.204893121998252	0.647572575049720	0	3	2	4	6	5	6	7	6	7	8	7	8	8	7	10	9	7	10	9	10	9	10	9	11	10	10	12	12	11	9	11	9	12	13	12	11	13	14	14	16	14	16	13	15	15	16	18	19	20	21	25	28	0	1	1	2	2	2	2	7	1	6	5	6	7	9	9	8	4	2	9	15	4	15	10	8	19	15	11	11	17	18	18	19	14	22	23	24	31	23	28	36	36	37	34	28	31	42	44	44	40	41	42	42	0	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	3	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	3	1	2	2	2	2	3	5	1
39500	-314.462862645639120	-312.649837293921792	-1.813025351717308	0.000108434144313	0.000018819668706	0.173558511716708	0.692843156586320	0	3	3	5	5	5	6	9	8	7	10	8	9	9	8	7	10	8	9	10	8	10	10	8	10	12	10	12	13	9	11	10	11	12	12	11	12	14	12	13	16	14	16	14	15	16	17	18	19	19	22	25	28	0	1	1	3	2	2	2	7	4	6	5	7	24	15	4	2	18	16	3	15	16	15	10	7	19	14	5	27	24	18	18	19	14	22	10	24	31	35	5	17	16	37	33	11	40	42	44	44	45	41	46	51	0	1	1	2	1	1	1	1	2	1	1	3	1	1	1	2	3	1	1	3	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	3	2	5	1	3	2	1	1	2	2	2	1	3	2	1
40000	-347.942141038651812	-345.970516637284504	-1.971624401367303	0.000114464883776	0.000016382301666	0.143120764426915	0.437214131134607	0	3	2	4	5	4	5	9	6	7	10	9	8	8	8	9	11	8	8	9	9	10	10	7	10	11	10	12	11	10	9	9	9	13	11	12	11	12	13	12	15	14	18	14	14	16	16	17	18	20	22	23	28	0	1	1	1	2	2	2	24	4	6	5	10	24	7	9	24	24	7	4	9	7	33	10	4	19	9	4	11	21	18	7	19	9	22	6	8	18	6	11	31	16	40	26	28	37	42	44	44	37	36	42	42	0	1	1	1	2	2	1	2	1	2	2	2	2	1	1	2	1	1	2	2	2	2	1	1	1	1	2	4	1	1	1	1	1	2	1	2	2	2	3	1	2	3	1	2	1	1	1	2	2	4	4	3	6	1
40500	-299.453409255937345	-297.658985690387226	-1.794423565550110	0.000126798454320	0.000022557455100	0.177900079470931	0.692831154461528	1	3	2	5	6	5	5	7	8	7	10	9	9	9	6	9	10	8	9	9	10	11	10	8	11	11	10	12	11	9	10	11	10	13	10	12	11	13	13	13	14	13	17	14	15	16	15	17	18	20	20	24	27	0	1	1	2	2	2	2	2	15	6	5	6	24	9	4	24	24	8	24	15	8	20	6	2	19	15	5	11	16	18	18	19	20	22	6	16	18	35	27	37	16	31	9	28	31	40	44	47	45	41	49	51	0	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	3	2	2	2	2	1	1	1	1	1	1	1	3	2	2	1	1	1	2	1	5	1	2	1	1	1	2	2	1	2	1
41000	-287.777696880351641	-285.931616388470104	-1.846080491881514	0.000152685669938	0.000025392628213	0.166306557935138	0.789366110724345	0	4	2	5	6	6	7	6	7	8	9	9	8	9	8	8	10	8	9	10	10	10	11	9	11	11	10	13	13	10	10	11	10	13	13	11	12	13	11	13	14	14	17	14	15	16	16	17	19	19	20	23	28	0	1	1	2	2	2	2	2	4	6	5	10	8	9	9	8	7	2	9	15	24	7	10	16	19	33	5	39	30	7	18	19	15	22	23	24	31	23	11	31	2	37	33	27	40	42	44	47	45	29	49	51	0	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	4	1	3	1	1	2	1	1	2	3	1	2	1
41500	-368.840516149815130	-367.315069586632376	-1.525446563182767	0.000206360948178	0.000057391479644	0.278112114478057	0.469913031146217	1	3	2	5	5	5	6	7	7	7	9	8	8	8	8	9	11	8	9	10	10	10	9	10	10	11	9	12	12	11	8	11	12	12	13	11	12	13	14	10	14	14	17	13	14	15	16	18	18	20	20	24	28	0	1	1	2	2	2	4	7	4	6	2	7	8	9	9	8	11	7	4	15	16	14	8	13	14	15	5	19	16	18	7	25	14	15	29	8	11	23	28	7	29	18	14	20	36	31	39	39	31	24	37	42	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	3	1	3	1	3	3	2	2	3	1	2	5	5	4	5	1
42000	-323.261908705145913	-321.557147122303434	-1.704761582842499	0.000158446312618	0.000032014854516	0.202054904193605	0.621982619637040	0	3	2	5	6	5	5	7	7	7	10	9	8	9	8	8	10	7	8	10	9	10	9	10	10	11	7	12	12	11	11	10	11	13	12	11	11	12	12	14	15	14	17	14	14	15	16	18	19	19	21	23	27	0	3	1	1	2	2	2	4	4	6	5	4	8	4	9	8	12	4	9	15	16	15	6	8	19	15	5	11	12	14	18	19	20	22	12	8	18	12	11	37	40	31	20	11	37	37	11	44	42	36	46	46	0	1	1	1	2	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	1	2	3	2	3	2	2	2	2	4	2	3	1
42500	-350.971432036982890	-348.782222743175282	-2.189209293807581	0.000250705678203	0.000028583867810	0.114013643468885	0.592335708958247	0	4	2	5	6	5	7	9	6	7	10	9	9	8	7	8	9	7	9	9	10	10	10	8	11	11	10	12	12	11	9	11	11	12	11	11	12	13	13	13	15	15	18	15	14	16	16	17	18	18	22	24	27	0	3	1	1	2	2	4	16	4	6	5	18	16	9	4	4	7	2	15	15	24	14	10	4	19	15	5	5	33	8	18	19	14	9	6	13	5	26	27	17	24	26	20	39	34	36	41	47	45	36	41	42	0	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	3	2	2	1	1	1	1	2	3	2	1	2	1	1	3	4	2	4	1	1	2	1	1	2	5	4	4	1
43000	-311.636275233334743	-309.997700735952662	-1.638574497382071	0.000133662073548	0.000029999451423	0.224442511077284	0.791742618328387	0	4	3	5	6	5	6	8	8	7	8	7	9	7	6	7	10	8	9	9	9	11	10	9	10	11	10	12	12	11	10	10	11	13	11	11	12	13	14	14	14	14	18	15	15	16	17	17	16	20	20	23	27	0	1	1	1	2	2	4	2	14	6	5	6	16	15	4	2	18	16	16	15	16	14	10	16	19	20	11	11	18	18	24	19	9	2	23	2	30	23	28	31	34	37	33	39	31	42	44	44	29	41	46	51	0	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	3	2	1	1	2	4	1	3	1	1	1	2	1	1	4	1	2	1	1	1	2	3	2	2	1
43500	-338.636893910284755	-336.821166652429042	-1.815727257855715	0.000174187587229	0.000030124722267	0.172944138822450	0.636586469273408	0	4	2	4	6	6	6	9	7	8	10	9	9	8	8	9	11	8	10	9	10	10	10	6	9	11	10	12	13	9	11	11	11	13	12	11	10	12	13	13	15	13	16	15	16	15	16	16	18	19	22	25	26	0	3	1	3	2	2	2	24	4	6	5	6	24	2	9	2	18	4	4	15	2	14	10	2	15	25	16	16	21	18	16	19	9	22	23	24	18	10	11	31	29	31	26	16	31	42	39	39	40	36	49	50	0	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	3	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	1	1	1	1	2	3	2	1	2	2	2	3	2	2	1
44000	-296.199401439640155	-294.560775379538541	-1.638626060101614	0.000140450015456	0.000031520228327	0.224423103294882	0.716308010148208	1	2	2	4	5	5	6	8	8	7	9	9	8	9	7	9	9	7	9	10	9	11	10	6	11	10	11	11	12	10	10	11	11	13	11	11	11	14	14	13	16	13	17	14	16	15	16	17	18	19	21	24	26	0	1	1	2	2	2	2	7	15	6	5	10	24	15	4	8	18	4	18	14	8	20	6	2	19	15	11	11	8	17	18	19	14	22	23	8	31	35	28	31	36	37	33	28	40	42	44	44	45	36	45	51	0	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	3	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	1	2	2	5	2	1	1
44500	-327.789347633302782	-325.892870949068595	-1.896476684234203	0.000111320858038	0.000017394044496	0.156251441127635	0.568440971271296	1	3	3	4	5	5	6	9	5	7	9	8	8	7	7	8	10	8	8	10	9	10	10	9	10	11	11	11	11	12	10	10	9	13	12	12	11	14	12	13	15	13	15	13	14	15	16	18	17	18	21	23	27	0	1	1	2	2	2	2	7	4	6	5	10	7	9	9	2	18	7	9	15	16	33	6	7	19	15	11	5	16	17	18	19	14	22	23	2	31	35	11	31	24	37	20	36	36	40	44	44	37	8	37	46	0	1	1	1	1	2	1	2	3	1	1	3	1	1	1	1	3	2	1	2	2	1	1	4	1	1	2	1	2	2	1	1	1	2	1	2	4	1	1	2	2	3	2	3	1	1	1	1	2	3	4	4	4	1
45000	-300.133500655795388	-298.481370567296608	-1.652130088498762	0.000131568966075	0.000028873709001	0.219456835930188	0.754194898477282	0	4	2	5	6	6	5	6	6	8	9	8	8	9	8	10	9	8	9	10	9	11	10	9	11	11	11	12	12	12	10	8	11	14	12	12	11	12	13	13	16	15	18	14	15	16	15	18	18	19	21	24	27	0	1	1	2	2	2	2	7	2	6	5	6	8	15	9	8	2	2	32	15	8	15	6	8	19	15	11	11	8	18	18	9	20	22	23	21	31	10	11	31	16	40	45	28	31	37	39	47	31	45	49	51	0	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	2	1	2	1	2	3	2	1	1	1	2	1	2	1	2	2	2	2	1	2	1	4	2	1	2	4	1	2	1	1
45500	-278.234772734072067	-276.763298322206879	-1.471474411865180	0.000089535095564	0.000028335612088	0.316474918678388	0.711634586759652	0	3	3	5	6	6	7	7	6	8	9	8	9	7	7	9	10	9	9	9	10	10	10	10	10	10	10	12	12	11	9	10	11	13	12	11	12	14	14	13	14	14	18	14	14	16	15	15	18	19	21	25	27	0	1	1	2	2	2	2	2	4	6	5	6	8	9	9	7	18	7	14	9	16	20	10	16	19	15	11	27	36	17	8	19	14	22	23	16	31	35	28	31	36	37	33	28	40	42	44	44	45	8	46	51	0	1	2	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	3	1	1	1	1	1	2	3	3	2	1
46000	-337.929751558107455	-336.094244691504855	-1.835506866602594	0.000205196820109	0.000034589061073	0.168565287974966	0.580625000878402	0	2	3	5	6	6	7	8	6	7	8	9	9	8	7	9	9	7	8	9	8	11	9	10	11	12	11	12	12	11	9	10	10	14	12	11	11	12	13	14	15	15	17	14	15	15	17	17	18	18	21	24	26	0	1	1	1	2	4	5	9	4	2	5	10	10	9	9	7	18	5	5	15	4	15	8	16	20	15	11	11	12	17	18	19	14	14	23	16	8	23	11	17	16	37	14	39	37	40	44	44	42	17	40	46	0	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	3	3	1	1	1	3	2	3	2	3	1	2	1	1	2	1	4	3	4	1
46500	-382.122880197465861	-380.652796768039877	-1.470083429426011	0.000146214853602	0.000046445229070	0.317650552769752	0.536919789921997	0	3	2	4	5	5	6	8	7	7	9	7	7	7	7	9	10	8	10	6	10	9	10	9	11	12	9	11	12	12	10	11	11	13	12	12	9	13	11	14	15	15	18	14	14	15	15	16	18	19	19	22	28	0	1	1	2	1	2	4	20	2	6	9	6	5	2	1	2	7	5	20	4	24	5	7	8	16	14	2	27	24	19	18	16	14	33	23	24	18	23	27	31	21	17	36	27	19	37	27	11	45	41	31	49	0	1	2	1	1	3	1	1	1	2	1	1	1	1	2	3	3	2	2	3	1	1	2	2	1	2	3	3	1	1	1	1	1	2	1	1	2	1	3	1	2	3	3	2	4	2	3	3	3	2	2	4	1	1
47000	-324.279337573346822	-322.571283159803443	-1.708054413543367	0.000137062487878	0.000027557372685	0.201057000435341	0.591171180069583	0	3	2	5	6	6	5	8	7	7	9	8	9	6	7	10	9	9	8	9	10	10	10	9	9	11	9	12	13	12	11	11	11	13	13	11	10	13	13	14	13	14	17	15	15	16	15	17	19	19	20	24	27	0	1	1	1	2	2	2	4	14	6	5	6	8	2	14	7	2	8	9	2	8	9	10	2	19	24	5	11	8	20	24	19	9	33	23	13	17	23	11	31	20	37	9	39	31	42	28	44	29	43	42	51	0	1	2	1	2	1	2	1	2	1	1	2	1	1	1	1	3	3	1	1	3	1	2	2	3	1	1	2	2	2	2	1	2	3	1	1	1	1	2	2	2	2	2	5	1	2	2	1	1	2	1	2	2	1
47500	-313.608963496503350	-311.654912994254460	-1.954050502248903	0.000158711386375	0.000023174240908	0.146014986302800	0.709433768519682	1	3	2	5	4	5	5	7	6	7	9	9	9	9	7	8	10	8	8	9	10	10	10	9	10	11	10	11	12	12	10	10	11	14	12	11	11	14	12	13	15	13	17	14	16	15	16	17	19	20	18	22	27	0	1	1	2	2	2	2	4	4	6	5	10	8	9	9	10	18	7	9	4	16	15	6	16	19	15	11	11	36	18	2	19	14	22	23	8	31	23	11	18	31	31	33	11	30	42	44	47	30	36	37	51	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	3	1	2	2	1	1	2	1	1	1	3	3	1	1	3	1	2	1	2	1	2	2	1	3	2	1	1	1	1	3	3	3	2	1
48000	-305.128617045364535	-303.239879187530903	-1.888737857833614	0.000172344976259	0.000027182938326	0.157723995885831	0.739508871206091	1	4	3	4	6	5	6	9	7	7	10	8	8	9	6	9	10	8	9	9	10	10	10	10	11	12	9	12	12	11	10	11	11	12	13	11	12	13	13	11	14	14	16	14	15	16	16	18	18	16	21	24	27	0	3	1	1	2	4	2	2	15	6	5	2	7	9	4	7	18	7	4	15	8	15	12	13	19	20	5	11	36	17	18	19	15	20	23	8	40	6	28	31	13	37	41	28	41	42	44	47	45	38	46	46	0	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	2	2	1	3	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	4	1	1	3	2	1	1	1	1	1	1	2	1	2	4	1
48500	-386.547826699760321	-384.722511913323103	-1.825314786437218	0.000247303430620	0.000042238427231	0.170795961565880	0.586256720190698	1	3	3	5	4	6	6	9	8	7	10	8	8	8	7	8	10	8	9	8	9	10	9	7	9	9	10	12	13	11	10	11	10	12	12	11	11	14	14	13	15	15	17	15	14	14	16	16	18	20	22	25	26	0	1	1	2	2	4	4	15	4	6	16	10	24	4	2	1	16	15	15	4	24	20	10	7	15	20	14	5	5	23	23	19	9	22	6	5	14	28	14	15	6	31	15	28	37	17	27	33	45	39	49	43	0	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	4	1	1	1	1	1	1	2	1	1	1	1	3	4	2	1	1	1	1	3	4	2	1	3	3	4	2	5	1	2	1	2	2	2	3	2	4	1
49000	-354.950298086065573	-353.261333851724771	-1.688964234340824	0.000216283430886	0.000044766628446	0.206981312725388	0.532212148742743	0	3	2	4	5	5	6	6	8	6	9	9	7	6	7	9	11	8	9	10	9	11	10	9	11	8	9	11	11	10	8	11	11	13	11	12	9	14	13	12	14	13	17	14	15	15	17	17	19	19	20	24	27	0	1	1	2	4	2	2	2	15	6	5	6	8	4	4	8	31	2	15	2	8	14	10	8	19	14	5	27	30	7	7	14	15	11	12	30	18	7	28	18	36	17	9	28	30	40	11	28	47	43	43	46	0	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	3	1	2	2	1	1	1	1	1	1	2	1	3	2	2	1	1	1	4	1	2	2	1	4	2	2	2	4	3	1	1	2	5	1
