step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
22500	-330.282602405840748	-337.138090356800149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544658592455731	1	2	2	3	4	3	4	4	2	4	4	5	5	5	5	6	6	5	8	7	8	9	7	10	7	7	8	7	9	7	7	8	9	10	11	10	11	13	12	12	10	11	11	9	13	15	14	14	15	12	15	16	17	16	17	17	20	19	23	23	27	31	32	33	36	35	39	40	39	42	42	43	42	44	45	44	0	1	1	1	1	1	1	9	1	6	2	7	6	11	1	7	1	6	7	1	30	13	15	26	1	8	17	13	27	18	10	15	28	44	22	32	22	19	36	1	16	29	31	1	37	50	50	16	37	2	38	35	46	43	38	54	43	56	55	53	59	58	58	0	66	64	65	67	65	68	69	69	69	71	70	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	3	1	2	1	2	4	2	2	1	1	1	2	1	1	1	1	1	2	2	1	5	2	1	2	3	1	1	2	3	2	4	1	2	1	2	2	1	5	1	2	3	2	5	5	1	1	1	2	1	2	1	1	2	2	2	2	1
23000	-340.688979409240915	-347.544467360200315	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639953185887725	1	2	2	3	4	4	4	5	4	3	6	4	3	4	5	6	6	3	7	9	7	9	6	10	8	9	9	7	9	9	7	8	8	10	11	10	8	12	11	12	10	10	12	11	12	15	15	14	14	13	14	17	17	17	17	17	21	19	22	24	28	31	31	34	34	36	38	40	40	41	43	43	43	42	44	46	0	1	1	1	1	4	10	10	2	1	9	1	1	1	3	18	1	1	15	33	1	1	5	16	16	1	28	14	11	17	6	17	7	18	1	32	15	24	29	26	11	31	42	41	30	30	22	1	45	35	42	45	47	50	51	48	52	54	55	57	60	58	61	0	63	64	64	67	67	67	74	70	69	69	71	69	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	3	3	1	2	1	4	1	1	1	1	2	1	2	3	5	1	1	1	1	2	3	2	1	1	2	2	3	5	1	1	2	3	1	1	2	2	1	1	2	2	2	4	1	1	1	1	2	1	1	1	1	2	1	1	1	3
23500	-325.210328320049427	-332.065816271008828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705527959880155	1	2	2	3	2	4	4	5	4	3	6	5	4	5	5	6	6	5	6	7	7	8	7	10	8	8	9	8	9	9	8	6	8	10	10	10	10	12	11	13	9	11	12	12	12	15	14	15	15	14	14	16	18	17	19	17	19	18	22	23	27	30	32	34	34	35	38	40	40	41	43	43	43	41	46	44	0	1	1	1	1	3	5	4	1	1	6	1	1	6	13	7	1	6	7	11	1	32	32	33	16	6	21	23	4	25	1	5	21	10	22	26	8	21	15	42	22	25	30	37	36	41	41	24	28	37	24	50	54	48	52	48	50	52	55	58	59	61	61	0	63	64	66	67	67	69	69	70	74	69	71	71	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	3	2	1	1	1	2	1	1	3	1	4	2	1	2	1	1	2	2	3	1	1	1	1	1	1	3	2	3	4	2	2	1	1	1	3	1	2	2	1	2	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1
24000	-337.655099919360509	-344.510587870319910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557966106348561	1	2	3	3	3	2	4	3	4	3	5	6	5	4	6	7	4	5	7	8	7	8	5	9	8	6	8	7	8	8	9	7	7	8	11	10	9	13	10	12	11	11	11	11	13	15	14	14	14	13	15	16	17	17	17	16	21	19	22	24	27	29	32	34	34	35	37	40	40	41	42	42	44	44	46	45	0	1	1	1	6	1	4	2	1	1	4	6	8	1	3	9	6	8	8	15	6	1	1	26	26	6	7	13	2	15	28	5	23	33	31	37	11	35	32	29	37	31	28	27	44	29	41	43	41	35	16	27	51	56	51	37	53	54	39	54	60	61	62	0	63	64	66	67	67	69	70	69	70	71	74	71	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	2	1	3	1	1	2	1	1	1	1	2	1	1	2	1	1	2	3	1	3	2	1	2	1	4	4	1	1	1	3	2	1	6	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2
24500	-356.573138003392501	-363.428625954351901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611555068540397	1	2	3	4	3	3	4	5	3	4	5	6	2	4	6	6	6	6	7	7	7	7	6	11	7	9	7	9	10	9	8	9	8	10	11	10	9	12	11	11	11	11	13	11	13	14	13	14	13	12	16	16	17	17	18	18	20	19	21	22	27	31	31	35	33	36	38	41	40	41	42	41	44	43	45	46	0	1	1	13	1	1	13	2	1	2	4	1	1	13	3	14	1	3	7	6	17	1	8	37	8	1	12	19	22	12	11	14	17	33	22	17	11	35	32	12	11	28	44	30	24	1	41	31	26	29	18	46	44	48	38	54	38	38	46	57	54	61	61	0	63	64	66	67	67	67	69	69	74	69	74	71	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	2	1	3	1	3	1	1	1	4	1	1	1	1	2	3	1	1	2	2	2	1	1	3	3	1	1	1	1	7	2	3	2	1	5	1	2	1	2	1	4	4	3	1	5	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2
25000	-352.304573428266167	-359.160061379225567	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489459175758929	1	2	3	3	3	2	3	5	3	3	5	5	5	5	6	7	5	5	8	9	7	6	8	10	6	9	9	8	8	9	9	8	9	10	9	8	11	13	11	13	10	12	13	12	11	15	14	14	14	13	14	16	18	16	17	18	20	20	22	22	28	31	31	32	35	34	38	41	40	41	42	42	43	44	45	45	0	1	1	1	6	1	6	7	6	1	4	1	6	7	14	13	1	1	7	1	1	8	6	8	1	7	13	2	9	21	7	6	29	10	6	18	8	42	32	24	1	35	36	31	4	38	7	28	41	24	37	45	54	48	30	6	27	54	57	58	42	61	61	0	63	64	66	67	67	69	69	69	69	71	74	71	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	3	2	3	2	1	3	3	1	3	4	1	4	4	1	2	1	1	2	2	2	2	1	3	2	5	3	2	1	1	2	1	1	5	4	4	1	1	1	6	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2
25500	-346.686247823549991	-353.541735774509391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504628227230886	1	2	2	2	3	3	4	4	4	4	6	6	4	5	6	7	6	5	7	7	7	8	7	11	7	9	9	8	8	9	9	8	9	10	9	9	10	10	11	11	9	11	12	10	12	15	12	15	14	12	15	17	17	18	18	15	20	20	22	22	28	31	32	34	34	36	38	40	40	42	42	43	44	44	44	45	0	1	1	1	1	1	3	3	1	1	3	7	1	6	7	12	1	1	1	18	1	1	5	31	1	25	15	12	19	18	28	5	22	23	21	19	13	19	12	25	15	36	35	1	40	27	22	43	45	36	26	56	45	37	24	43	25	55	57	54	60	61	61	0	63	64	66	67	67	65	69	71	71	71	70	71	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	3	3	1	4	4	2	1	2	1	1	1	1	3	1	2	1	1	1	1	4	2	3	2	2	1	2	4	1	3	2	2	1	1	2	1	2	4	3	2	6	1	1	2	3	3	2	1	1	1	2	1	1	3	1	1	1	1	1	2
26000	-385.252208690711029	-392.107696641670429	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508203938071574	0	2	1	3	4	3	4	4	2	3	5	5	4	4	5	4	6	4	7	7	8	8	7	10	7	9	7	9	8	9	7	8	8	11	9	10	10	12	11	12	10	12	10	11	12	15	14	12	14	13	16	16	16	17	17	17	20	20	21	23	27	31	32	32	35	34	38	40	40	40	42	43	43	44	44	46	0	1	1	1	1	3	9	3	1	3	18	13	1	10	9	6	6	3	1	1	7	3	11	13	16	14	13	27	31	27	1	19	11	27	27	25	13	41	23	36	1	23	12	41	19	43	36	28	13	33	47	40	35	8	43	49	42	42	55	22	47	61	62	0	62	64	66	67	67	67	69	69	71	71	71	74	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	3	3	2	4	1	2	2	2	1	1	1	1	3	1	1	1	1	1	4	1	2	1	5	3	3	1	3	2	2	1	5	2	1	1	2	6	3	1	4	3	2	7	5	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1
26500	-362.229872620087008	-369.085360571046408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552625070965824	0	2	2	2	3	4	4	5	3	3	5	5	4	4	5	5	6	5	7	7	7	7	7	11	7	7	8	8	9	9	7	9	8	9	10	10	11	12	12	12	10	9	13	12	11	15	15	13	13	14	15	16	18	18	16	17	21	20	22	23	28	31	32	33	34	36	38	40	41	42	42	43	44	43	45	44	0	1	1	1	1	3	4	4	1	2	13	1	1	1	7	10	1	1	10	11	3	6	11	29	16	16	8	12	22	10	13	11	1	12	1	34	15	24	20	33	27	25	31	37	29	45	1	45	34	48	35	50	56	47	50	1	55	27	45	59	56	61	62	0	62	64	66	67	67	66	69	69	71	71	74	71	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	1	3	2	1	1	2	1	1	1	1	1	2	1	1	3	2	2	4	2	5	1	3	1	2	2	1	1	3	1	1	1	8	1	3	1	2	1	1	1	1	8	3	6	6	1	5	2	1	1	2	1	1	2	3	3	1	1	1	1	1	1
27000	-395.403528690834264	-402.259016641793664	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.440958543059168	1	2	3	3	4	4	2	5	2	3	5	5	4	4	6	6	6	6	7	8	6	8	8	9	8	7	8	7	7	10	8	8	9	11	9	9	8	13	11	12	10	10	11	10	12	14	15	14	15	14	14	17	18	17	15	16	21	20	23	23	28	29	31	34	35	36	38	41	41	41	42	43	43	44	45	46	0	1	7	1	7	4	1	9	1	1	1	1	7	1	1	2	1	12	10	1	1	1	1	28	15	1	6	4	13	26	13	1	21	21	19	29	8	5	8	31	13	16	28	1	32	45	1	39	8	45	22	51	51	30	6	1	53	50	53	57	50	54	62	0	64	64	66	66	67	66	67	69	71	73	69	71	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	3	1	3	3	2	3	4	2	1	3	2	1	2	1	3	2	2	2	1	1	2	4	3	2	3	2	3	4	2	1	6	1	5	1	4	2	2	3	5	7	2	4	3	1	7	5	1	1	1	1	1	3	3	2	2	1	1	1	3	3
27500	-376.814970043080848	-383.670457994040248	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651505207248921	0	2	2	3	2	3	4	4	2	2	6	5	5	4	6	6	7	4	7	8	7	9	8	10	7	9	9	8	10	10	9	7	8	11	10	10	10	13	11	10	10	10	12	11	13	16	12	14	14	14	15	16	17	16	17	17	19	18	22	23	27	30	32	34	36	35	37	41	40	42	43	43	42	44	45	44	0	1	1	1	1	10	3	2	1	1	8	8	1	10	14	18	11	1	10	15	8	8	1	31	8	19	21	18	20	28	23	5	16	42	11	19	31	27	31	14	11	11	26	37	29	24	41	13	42	47	43	24	48	48	45	27	36	55	55	56	57	53	62	0	63	64	66	67	67	66	69	68	69	73	70	73	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	2	1	2	2	3	1	1	1	1	2	2	1	1	4	1	1	3	1	1	2	1	4	1	1	1	1	1	4	1	4	2	1	2	2	2	1	3	3	4	1	2	3	4	5	1	1	1	1	1	2	2	4	1	1	1	1	1	1
28000	-395.551455671207805	-402.406943622167205	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625500787967922	0	2	2	2	3	4	3	5	4	3	5	4	5	5	6	7	5	4	8	7	8	7	5	10	7	7	8	8	9	10	9	7	9	10	11	10	10	12	11	12	9	10	12	10	12	13	14	15	13	13	14	16	17	17	18	17	20	20	23	23	25	31	33	34	36	36	38	40	40	41	41	43	43	42	45	45	0	1	1	1	1	10	3	5	3	2	18	1	1	1	11	8	1	1	15	7	7	8	1	28	10	15	17	32	26	28	6	1	16	14	31	17	1	44	34	27	15	22	34	6	29	39	6	45	36	37	36	51	40	42	51	33	27	52	52	53	60	55	62	0	64	64	66	67	67	66	69	68	71	71	70	74	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	3	1	2	1	2	1	1	1	1	1	2	2	1	2	2	2	4	1	1	2	1	2	1	3	2	1	4	1	2	2	3	1	3	4	2	3	8	1	2	4	1	4	1	1	1	1	1	1	1	2	1	1	1	1	2	1
28500	-340.266337861174406	-347.121825812133807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658066921050359	1	2	3	3	3	4	4	4	3	3	5	6	4	5	5	7	6	6	7	9	8	9	7	9	8	8	8	8	9	8	8	8	8	10	9	10	10	13	11	10	10	12	12	11	12	15	15	14	14	12	15	16	17	18	18	16	20	19	20	23	27	30	32	34	35	35	38	41	40	42	42	43	43	44	45	45	0	1	1	1	1	4	4	2	1	1	5	15	1	1	4	4	1	1	6	8	15	3	11	17	8	14	11	12	33	16	14	8	7	28	1	26	28	42	30	25	13	34	13	35	20	37	1	39	19	40	44	5	56	56	52	35	55	42	55	59	59	60	62	0	61	64	66	67	67	69	69	70	70	71	70	71	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	3	1	1	2	2	1	2	1	1	2	2	2	1	3	1	1	1	1	1	3	2	4	1	1	2	5	2	3	1	2	7	1	1	1	2	1	4	1	1	3	2	1	1	3	1	1	2	2	1	1	1	1	1	1	2
29000	-373.257643113195229	-380.113131064154629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638660261581529	1	2	3	3	3	3	4	5	3	4	5	5	4	5	6	6	4	5	8	8	7	7	6	11	7	8	8	8	9	9	9	8	7	8	10	10	10	10	11	12	10	10	13	11	11	16	14	13	14	12	16	16	17	17	18	18	20	19	22	24	27	32	33	32	34	35	36	40	39	41	41	43	44	45	45	46	0	1	1	1	1	2	5	6	2	1	7	1	6	3	5	7	1	1	6	16	17	4	1	35	8	3	10	6	26	32	33	5	6	11	4	3	22	21	27	42	8	34	41	13	37	41	37	44	50	38	49	48	51	1	50	54	49	20	57	54	60	61	62	0	62	64	65	66	67	69	69	71	71	73	69	71	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	3	1	2	2	3	1	1	3	1	2	1	1	1	2	2	2	4	4	2	1	1	1	3	1	1	4	1	3	2	1	1	1	1	1	1	7	2	1	3	6	1	4	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2
29500	-372.791854348061122	-379.647342299020522	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506357765939279	1	2	2	3	3	3	4	4	4	4	5	6	5	5	6	6	6	6	7	8	7	9	7	9	5	9	9	9	8	9	8	7	8	10	10	10	9	10	11	12	11	12	12	12	13	13	14	14	15	12	14	17	18	17	19	18	20	20	22	23	27	31	32	33	34	35	37	39	41	41	42	44	43	44	46	45	0	1	1	1	1	2	5	2	6	3	9	1	1	6	9	10	11	11	25	15	8	13	1	23	6	1	10	10	18	12	1	1	13	26	26	31	4	22	34	26	22	16	25	6	22	39	42	1	36	34	26	50	36	45	27	48	27	52	57	57	58	61	61	0	63	64	66	66	68	67	70	69	68	71	74	73	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	3	2	2	2	4	3	3	1	2	4	4	2	1	1	1	4	1	1	1	1	3	3	6	2	1	1	6	3	1	2	2	3	2	4	2	4	2	1	2	3	2	2	1	1	1	1	3	2	2	1	1	3	1	1	1
30000	-336.619921197485780	-343.475409148445181	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651196257307916	0	1	2	4	3	2	3	5	3	4	5	5	5	5	4	6	6	6	7	9	8	7	7	11	7	8	8	9	9	9	7	8	7	10	11	10	10	12	10	10	10	12	10	12	11	16	14	13	15	13	16	17	18	16	19	18	21	19	23	23	27	30	33	34	36	36	38	39	40	40	42	43	43	44	43	46	0	1	1	6	1	1	1	7	6	6	4	6	1	10	2	5	6	6	8	31	8	8	7	29	7	6	15	17	25	31	7	6	10	27	1	21	22	21	20	27	15	41	20	35	32	8	35	42	47	34	47	48	39	16	50	54	58	53	57	57	55	61	62	0	64	64	66	67	68	64	70	69	69	69	69	74	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	3	1	1	2	2	2	1	2	2	1	1	1	2	3	3	2	1	4	1	1	2	1	1	3	1	1	1	2	5	2	1	1	1	1	2	3	5	3	2	1	1	1	1	4	2	2	1	1	1	1	1	1	2	1	1	2	2	2	1
30500	-362.520393665436700	-369.375881616396100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595545542222110	0	1	3	3	4	2	3	5	3	2	6	5	4	4	6	7	4	5	8	8	7	8	7	8	7	8	8	7	9	9	9	6	8	10	10	11	11	13	10	11	11	9	11	8	11	15	14	14	14	14	15	15	16	18	18	17	20	20	22	23	27	30	32	35	35	36	38	41	41	42	41	43	43	43	45	46	0	1	2	1	1	2	1	1	6	1	13	4	7	10	6	18	1	7	14	15	17	1	11	17	18	8	25	14	11	26	8	1	16	9	8	44	1	31	30	7	29	21	24	1	19	34	37	15	30	43	36	43	46	56	50	15	50	50	55	59	59	61	62	0	63	64	66	67	67	64	67	69	71	71	74	73	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	3	2	2	1	2	4	1	2	1	1	1	2	1	1	1	3	1	3	2	2	6	2	1	2	1	1	1	4	1	2	1	3	2	1	2	3	1	1	2	3	3	3	3	1	3	1	1	1	2	1	1	2	2	3	1	1	2	1	1	1
31000	-343.684633520081661	-350.540121471041061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602819784155869	0	1	2	3	2	3	3	4	3	3	6	5	4	5	6	5	6	6	6	9	8	7	6	10	7	9	8	8	8	10	8	8	8	11	9	10	10	12	11	13	9	12	11	10	12	16	14	13	14	14	16	16	18	17	17	16	20	19	22	23	26	30	32	34	36	36	38	40	41	41	42	44	43	44	45	45	0	1	1	1	1	2	2	10	3	1	1	4	1	10	6	8	1	6	10	1	22	2	1	22	19	14	22	11	18	17	15	11	16	30	27	3	29	34	41	33	22	41	41	1	34	41	34	33	39	45	43	31	46	45	51	11	55	53	45	58	59	61	62	0	62	64	66	67	68	68	70	71	71	71	73	73	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	2	5	1	3	2	1	1	2	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	2	2	4	1	4	2	2	2	1	2	4	1	2	1	7	2	1	5	2	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1
31500	-366.280071814479527	-373.135559765438927	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627769056650217	0	1	2	3	4	4	4	3	4	2	6	4	4	4	6	6	7	6	7	7	8	8	5	10	6	8	9	9	9	9	8	8	9	10	10	11	10	12	11	13	10	12	12	12	11	16	14	15	14	11	15	15	16	18	16	17	20	19	22	23	26	30	32	34	35	36	38	39	40	41	42	43	43	44	45	45	0	1	1	1	1	10	3	10	8	2	12	1	4	1	6	10	1	6	6	6	6	16	6	21	1	15	6	32	22	11	11	8	19	20	25	33	1	31	33	39	22	50	39	15	27	45	30	44	43	24	35	35	52	33	51	37	55	17	55	53	57	60	62	0	63	64	66	67	68	68	69	69	71	71	73	73	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	3	2	1	1	1	3	1	1	1	4	2	2	1	1	1	1	4	1	1	1	1	4	2	1	1	1	1	1	3	1	2	2	2	1	1	3	3	1	6	1	2	2	5	2	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-402.507558432431665	-409.363046383391065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511732318616834	1	2	3	4	2	4	4	5	3	3	6	6	3	3	4	6	6	6	8	9	7	8	7	11	7	8	8	7	9	9	7	9	8	11	10	10	10	12	11	12	11	10	13	12	10	15	14	13	14	13	16	17	17	18	17	18	20	19	23	22	27	30	32	34	36	35	38	39	41	40	41	43	43	43	46	46	0	1	1	1	1	10	9	3	1	1	2	1	1	1	2	6	1	6	10	8	6	4	6	45	8	1	16	17	14	28	1	16	8	33	1	8	8	45	17	30	26	32	36	18	21	33	26	1	26	44	39	40	47	48	44	36	29	41	28	57	49	59	62	0	66	64	65	67	67	68	68	69	71	71	68	71	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	2	2	1	3	2	2	2	2	1	1	4	1	1	2	1	3	2	1	1	3	3	2	1	3	1	1	1	1	4	1	4	2	6	2	1	2	3	2	3	3	5	4	4	9	1	6	4	1	1	1	1	1	1	2	1	1	1	1	2	4	3
32500	-334.262501435047568	-341.117989386006968	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622566148531584	1	2	3	2	4	2	4	4	3	4	6	6	4	3	5	6	5	5	8	7	6	7	6	10	6	8	8	7	9	10	7	8	8	9	10	11	9	12	11	13	10	11	11	10	13	15	14	14	15	13	15	16	15	18	18	17	19	19	23	23	27	31	32	33	34	35	38	40	40	42	42	43	42	44	46	45	0	1	6	1	1	1	6	4	1	1	15	1	6	1	14	1	8	6	3	6	1	1	6	27	6	16	8	13	25	33	12	5	12	22	16	21	7	30	24	6	3	29	32	7	38	45	7	24	44	31	45	46	45	41	7	53	38	56	57	57	56	60	62	0	63	64	66	67	67	68	69	69	69	73	71	73	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	2	2	3	3	1	1	1	1	2	1	2	1	1	2	1	1	2	2	4	1	1	3	2	1	1	3	1	1	3	1	3	4	1	1	1	5	6	1	3	1	2	2	5	4	1	1	1	1	1	1	1	1	1	2	1	1	2	2
33000	-359.461719225452214	-366.317207176411614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646948296734692	0	1	2	2	1	4	3	4	4	3	6	4	4	4	6	7	5	5	6	8	7	9	7	10	8	7	8	9	10	9	8	8	7	11	10	11	11	13	11	13	11	12	9	10	11	15	14	13	15	14	15	15	17	17	18	18	21	19	22	24	27	30	32	34	34	36	38	40	41	41	43	43	43	45	45	46	0	1	1	1	1	5	5	2	3	1	6	1	1	1	12	9	8	1	1	19	18	33	19	9	14	14	19	23	33	11	6	16	11	33	19	24	22	34	30	25	30	44	25	15	8	41	37	26	47	24	48	44	51	51	36	38	55	53	55	49	58	59	62	0	63	64	66	67	67	67	69	69	70	71	70	73	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	2	3	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	3	1	1	1	2	3	1	1	2	1	2	1	2	1	1	3	4	2	1	1	3	4	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1
33500	-362.570452339006977	-369.425940289966377	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663809086036551	0	1	2	3	3	4	4	5	2	3	5	5	3	4	6	6	5	5	7	9	8	8	6	10	8	7	7	7	10	9	8	8	9	10	9	9	10	11	11	13	11	10	13	11	11	15	15	13	14	12	16	16	17	18	18	16	20	20	23	22	25	30	32	35	34	36	38	40	41	42	42	44	44	45	45	46	0	1	1	1	1	2	13	5	1	1	10	1	2	1	5	9	1	6	7	1	9	16	5	9	1	15	12	5	36	28	11	5	27	26	4	12	6	7	31	29	32	11	32	37	32	45	38	38	40	13	43	47	56	1	24	48	54	51	57	57	57	61	62	0	63	64	66	67	68	68	69	71	71	73	70	74	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	4	3	1	2	3	4	1	1	2	1	1	1	2	1	1	3	2	3	3	2	2	2	3	2	1	2	1	2	1	1	4	1	1	1	9	4	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-364.085959575254492	-370.941447526213892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656212995671337	0	2	2	2	4	3	3	5	4	3	5	5	4	5	4	7	6	5	6	6	7	8	7	10	8	7	8	8	10	9	7	7	8	10	10	9	11	12	10	13	10	11	12	10	12	14	15	14	12	13	14	16	17	17	17	16	21	19	22	23	27	31	32	34	35	35	38	39	40	42	42	44	44	41	46	46	0	1	1	1	1	1	2	2	6	2	10	1	1	6	7	14	1	6	6	6	2	31	11	31	19	11	23	31	21	31	13	6	17	30	11	19	14	44	30	44	8	23	27	1	35	37	37	44	8	35	34	21	56	37	50	38	58	54	57	58	60	61	61	0	62	64	66	66	67	74	74	70	74	69	67	73	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	3	2	1	1	1	1	2	1	1	2	1	2	2	1	1	4	1	3	1	1	2	2	2	2	5	1	1	2	2	2	1	1	5	1	4	1	2	1	2	1	3	2	2	3	1	3	1	2	2	1	1	1	1	2	1	6	1
