step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
48500	-804.691700968902296	-803.063680404013212	-1.628020564889048	0.000297187161045	0.000067904239225	0.228489814251362	0.559374285216834	3	1	4	3	3	2	2	3	4	2	3	4	4	5	4	4	4	4	5	5	5	5	6	5	4	5	5	5	5	6	6	6	6	5	6	6	6	5	7	10	7	6	8	6	7	8	7	10	7	9	9	8	8	8	8	8	7	9	7	8	10	9	12	8	8	8	8	8	8	9	9	10	9	8	9	11	10	11	10	9	9	10	10	10	11	12	11	12	11	12	8	9	11	12	9	13	11	12	14	12	12	13	11	12	12	13	14	13	15	15	17	16	17	18	7	0	1	10	7	2	2	7	4	2	6	4	5	13	11	11	8	8	4	11	9	5	25	2	11	18	8	5	10	17	38	24	16	11	27	1	13	16	3	49	12	20	39	27	1	1	38	43	16	18	57	22	24	13	59	19	15	68	44	2	46	20	89	45	23	38	15	44	22	57	49	70	26	31	34	43	17	60	54	57	22	54	31	39	57	57	48	49	60	45	49	64	81	37	54	60	35	57	108	47	62	23	55	57	67	86	57	100	86	108	80	82	102	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	2	1	2	1	1	1	2	2	1	2	2	1	2	3	1	1	1	1	4	4	2	2	2	5	1	2	3	4	1	2	3	1	1	2	1	3	1	1	1	3	2	2	2	2	1	1	3	2	2	2	5	2	2	2	1	2	2	2	4	2	1	2	3	4	1	1	2	2	1	5	2	4	1	4	3	2	2	3	3	1	6	1	2	2	6	4	3	3
49000	-756.685786464073431	-755.180697381998698	-1.505089082074697	0.000191422392294	0.000055732515039	0.291149401966134	0.494363539124570	3	1	4	3	4	3	2	3	4	2	5	4	2	5	4	4	3	4	5	4	5	3	6	5	5	5	5	5	5	8	6	6	6	6	6	6	5	6	7	10	7	7	7	8	7	8	6	9	8	7	9	8	8	8	8	8	9	8	8	10	10	9	12	9	9	9	9	9	8	9	9	10	10	9	10	11	9	11	10	8	11	11	10	11	11	12	11	11	11	12	11	11	10	11	12	13	12	13	12	12	13	13	12	13	12	13	14	13	12	13	16	17	17	16	7	0	1	10	1	2	2	7	4	2	13	4	2	5	13	1	7	8	10	2	12	13	13	15	15	8	8	10	10	27	26	20	5	20	5	7	5	1	24	13	19	34	14	35	19	7	18	36	38	8	32	38	43	38	35	38	47	35	23	47	48	23	82	49	37	37	55	5	17	49	25	56	27	80	38	46	18	49	77	38	37	70	49	32	44	55	48	38	50	84	72	46	23	30	93	95	44	77	72	71	84	22	55	93	23	59	82	79	44	99	95	70	85	106	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	2	2	2	2	3	1	2	2	2	2	4	1	3	2	5	1	1	1	2	2	5	2	2	1	4	2	2	1	2	2	1	3	1	2	2	1	3	1	1	4	2	1	4	2	1	3	2	3	1	3	3	4	1	1	2	3	2	2	3	2	2	2	3	2	1	1	3	3	2	1	1	2	3	1	3	2	8	2	2	4	4	1	2	2	1	3	4	4	3
49500	-766.824253527098676	-765.169893871329123	-1.654359655769598	0.000260844251199	0.000057035817244	0.218658517417065	0.515910066245092	3	1	4	3	4	3	2	3	4	2	5	4	4	5	3	4	4	4	4	5	5	5	6	4	5	5	5	5	5	8	5	6	3	6	6	6	6	6	7	7	7	7	8	7	7	7	7	8	8	9	9	8	8	7	8	8	9	7	8	10	10	8	12	9	9	7	9	9	8	9	9	10	8	11	10	11	10	11	9	10	11	11	10	11	11	12	11	13	8	12	11	10	11	12	12	11	11	12	15	13	11	13	13	13	12	12	13	13	14	15	17	15	15	17	7	0	4	10	2	2	2	7	4	2	24	15	2	24	2	15	1	6	10	15	12	18	22	1	5	13	18	15	19	4	15	20	2	13	13	27	26	5	24	13	28	24	34	35	7	36	13	34	27	54	62	13	34	15	54	66	5	9	39	38	30	20	75	52	66	6	39	55	66	69	47	25	47	50	17	43	69	25	17	50	50	89	45	42	68	55	33	72	31	76	57	54	80	11	49	50	55	25	108	89	79	55	85	47	68	44	92	57	85	98	80	100	86	68	1	1	1	1	3	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	2	1	2	2	1	1	1	2	2	2	2	3	2	1	4	1	2	2	3	2	1	3	2	3	1	1	4	3	1	2	1	2	1	1	2	3	2	1	1	1	2	2	1	2	2	2	2	5	4	1	1	2	2	3	2	2	5	2	3	1	1	2	1	3	3	1	2	4	2	3	2	3	2	4	1	2	3	1	2	2	5	2	2	6
50000	-841.906179000460384	-840.330710435365063	-1.575468565095326	0.000340454409429	0.000085523796054	0.251204841778928	0.494918003844825	3	1	4	3	3	3	2	3	4	2	5	4	4	2	4	3	4	4	5	5	5	5	6	5	5	5	5	4	4	6	6	6	6	6	6	6	6	6	7	10	5	7	8	8	7	8	7	10	8	8	9	8	8	8	8	8	8	9	9	10	9	9	12	9	9	9	9	8	8	9	8	9	9	11	10	11	10	12	10	10	10	11	9	10	10	12	10	13	10	12	11	11	10	10	12	11	12	11	14	11	13	10	13	12	13	12	14	13	15	14	16	17	17	17	7	0	2	10	2	2	2	7	4	2	28	4	8	2	16	14	1	8	15	13	12	14	24	14	9	8	4	10	16	11	5	20	3	20	14	26	18	15	36	62	15	27	30	1	38	17	26	6	26	2	42	42	33	13	34	8	32	49	15	7	20	53	18	36	46	17	23	2	16	36	36	13	54	59	59	19	54	26	31	37	54	16	57	32	57	45	51	100	67	79	89	93	18	68	48	50	23	64	56	66	76	69	45	65	48	48	86	50	93	46	80	79	35	106	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	3	1	5	2	3	2	1	1	4	1	3	2	1	3	5	2	1	6	2	1	4	3	3	3	2	2	3	1	1	1	3	1	4	4	3	1	5	1	3	2	3	1	2	1	2	1	1	3	2	1	2	4	1	2	1	2	2	5	3	2	1	2	3	2	4	5	4	7	4
50500	-857.250838202296336	-855.764773033593883	-1.486065168702399	0.000338321735411	0.000103122219676	0.304805186551124	0.417284634648485	3	1	4	3	4	3	2	3	4	2	5	4	4	5	3	4	4	4	4	4	5	5	6	5	5	5	4	5	5	8	6	4	6	6	6	6	6	6	6	9	4	7	8	8	7	6	7	8	8	8	9	8	8	8	8	7	9	9	9	8	9	9	12	8	9	8	9	8	9	9	9	10	10	11	7	11	10	11	10	10	11	11	10	11	11	12	11	12	11	11	11	8	11	12	10	12	12	13	15	12	13	13	13	13	11	11	14	13	15	13	17	16	14	18	7	0	6	10	2	7	2	7	15	2	27	4	2	5	2	15	1	8	15	2	9	13	4	20	20	27	8	20	15	37	18	2	1	32	24	18	25	6	3	11	6	1	25	35	35	7	31	39	13	25	52	13	32	38	20	23	47	16	39	20	30	66	65	42	8	26	12	18	56	2	50	56	38	13	36	40	64	46	36	18	29	18	66	61	55	23	43	91	11	48	20	25	37	39	58	34	58	31	64	17	75	5	80	31	59	3	83	79	59	79	58	92	59	85	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	2	3	2	1	1	1	3	2	4	1	3	2	1	1	2	1	2	3	2	1	3	4	2	1	1	1	3	2	2	1	1	2	1	3	3	5	3	1	5	1	3	4	7	1	2	2	3	1	5	5	6	2	2	1	4	2	1	5	2	3	2	3	2	1	4	1	5	6	6	5	6	2	5	2	5	3	2	5	2	5	6	4	5
51000	-849.970979318940977	-848.363852344689235	-1.607126974251727	0.000316857292876	0.000075086609188	0.236972955574414	0.466264866942017	3	1	4	3	4	3	2	3	4	2	4	4	4	4	4	4	4	4	4	4	5	5	6	5	5	5	5	5	5	5	6	6	6	3	5	6	6	6	7	8	7	7	7	8	6	8	6	9	8	9	8	8	8	8	8	5	8	9	8	10	8	9	12	9	8	6	7	9	7	8	9	10	10	9	10	10	10	12	8	8	11	11	10	11	11	11	10	13	11	11	11	11	11	11	12	13	11	13	15	13	13	12	10	13	12	12	14	11	14	13	17	17	17	16	7	0	1	10	2	2	2	7	4	2	6	4	2	6	2	2	7	8	10	6	12	15	6	3	13	5	13	10	6	2	17	5	22	2	20	24	27	18	20	33	21	33	20	2	24	36	27	40	36	61	33	39	30	5	43	13	30	69	6	53	33	40	87	36	30	26	45	70	5	17	46	71	54	35	43	70	36	15	13	66	66	23	74	24	68	24	20	71	54	53	53	25	26	52	37	77	87	61	98	81	80	58	57	37	57	70	95	5	68	72	87	89	78	88	1	1	1	1	3	2	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	3	2	2	1	2	5	1	2	1	1	2	1	2	1	3	3	1	1	3	1	3	1	2	1	2	2	2	1	1	1	1	3	1	1	1	4	2	2	4	6	2	2	5	2	1	3	2	5	4	3	3	3	2	3	4	3	4	1	1	3	2	2	4	3	2	4	3	2	1	3	4	2	5	6	4	2
51500	-791.009944242961524	-789.385502544762403	-1.624441698199069	0.000304737939393	0.000070058380300	0.229897138635829	0.529473514083071	3	1	4	3	3	4	2	3	3	2	5	4	4	5	4	3	4	4	5	5	5	4	6	4	5	5	5	5	5	7	6	6	6	6	6	6	6	5	7	10	7	6	8	8	7	8	6	8	8	9	9	8	8	8	8	8	9	8	9	10	10	7	12	6	9	9	8	9	9	9	9	10	10	10	10	11	9	12	10	10	11	9	8	11	11	11	10	13	10	12	11	11	11	12	12	13	12	11	12	13	13	13	13	13	12	13	14	13	15	15	17	17	16	18	7	0	7	10	2	5	2	7	10	2	24	4	5	22	7	2	16	16	15	16	9	16	14	16	15	18	18	5	22	42	1	15	20	1	24	15	26	18	47	52	47	15	42	47	24	45	1	22	25	18	3	32	42	15	34	7	36	23	54	50	43	21	69	3	46	26	45	39	3	31	62	70	82	37	50	31	36	89	46	46	70	1	27	75	59	59	34	49	49	43	51	50	66	84	74	47	68	49	79	71	52	97	87	73	55	54	89	48	59	82	104	49	85	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	2	1	3	2	2	1	1	1	2	1	2	2	1	2	1	3	3	3	3	4	2	2	3	1	5	1	2	1	1	2	2	3	2	1	3	1	2	2	3	2	1	1	3	1	4	2	2	2	2	2	4	2	1	1	1	4	2	1	3	2	2	1	1	2	2	1	3	1	3	4	1	3	3	3	2	2	3	4	5	2	8	4	5
52000	-813.179381187631748	-811.605208385288506	-1.574172802343294	0.000345822443139	0.000087087621977	0.251827559792538	0.519286487934579	3	1	4	3	3	4	2	3	4	2	3	4	4	4	3	4	4	4	5	5	5	5	6	5	5	5	5	4	5	8	6	6	5	5	6	6	6	6	6	10	7	7	8	8	7	7	7	10	8	9	9	7	7	7	8	8	9	9	9	8	10	9	12	9	7	8	9	7	7	9	8	7	10	11	10	10	8	12	9	10	10	11	10	10	11	12	11	13	11	11	11	10	11	12	11	11	12	13	12	10	13	12	13	13	13	13	14	13	15	15	17	16	17	17	7	0	1	10	2	11	2	7	4	2	10	15	15	11	2	11	7	8	5	11	2	14	20	7	5	5	18	15	6	1	29	33	6	13	14	27	18	34	21	67	24	5	7	46	39	36	31	50	72	14	20	11	26	22	68	3	60	72	66	35	52	12	66	49	37	26	39	35	17	72	3	36	56	21	50	20	1	64	49	37	56	6	58	30	61	59	20	102	51	42	26	25	56	44	37	73	67	27	43	58	42	59	89	65	56	86	83	56	82	69	101	46	85	55	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	3	1	1	3	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	1	1	1	1	3	3	2	2	2	1	3	1	2	1	1	3	3	3	1	1	3	2	1	3	2	3	1	2	3	1	2	5	3	1	3	1	6	1	2	1	2	2	1	2	2	5	4	2	1	2	1	2	5	4	1	4	2	2	3	5	1	3	2	3	5	2	4	2	5
52500	-804.852528325903450	-803.328832036350491	-1.523696289552955	0.000287474662080	0.000080256436015	0.279177425357446	0.489170294633681	3	1	3	3	4	2	2	3	4	2	5	4	3	4	4	3	4	4	5	4	5	5	6	5	5	5	5	5	5	7	6	6	4	6	6	6	6	6	7	10	7	5	5	8	7	7	7	9	8	9	9	8	8	6	8	7	9	8	9	10	8	8	11	9	9	8	9	9	8	7	8	10	10	11	10	10	9	12	10	9	10	11	10	9	11	11	11	11	10	12	10	11	11	12	11	12	12	13	12	13	13	13	13	13	13	13	12	11	15	15	17	17	15	17	7	0	7	10	8	2	2	7	4	2	5	4	2	2	2	6	7	8	10	2	4	33	7	5	15	14	33	10	14	35	26	26	2	13	24	8	26	18	24	66	21	33	13	35	35	7	1	27	22	7	49	47	13	15	35	38	14	29	38	46	46	43	17	62	23	18	5	39	18	23	56	13	58	20	52	46	49	91	23	47	46	57	53	17	44	58	15	11	15	69	56	36	69	69	73	23	40	77	88	67	75	45	47	81	88	86	82	64	39	98	66	92	59	66	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	1	2	2	2	1	4	1	1	1	1	3	1	1	1	1	2	3	1	3	1	2	1	2	1	1	1	2	1	4	3	2	2	5	1	1	4	1	1	1	2	2	2	2	1	3	4	1	3	3	3	2	4	1	1	5	2	5	2	2	1	2	4	2	1	2	1	3	3	1	3	4	4	2	1	3	3	3	1	4	2	4	1	2	2	4	4	2	2	2	1	2	7	1	8	3	6	7
53000	-747.310313226462426	-745.746730511158717	-1.563582715303738	0.000235528294039	0.000060542390483	0.257049331290581	0.536057675941896	3	1	4	3	3	4	2	3	4	2	5	4	4	4	4	2	4	4	4	5	5	5	6	2	5	5	5	5	3	8	6	6	6	6	6	6	6	5	7	10	6	7	8	8	7	8	7	10	8	8	9	8	8	8	8	7	9	8	9	10	9	9	12	9	9	9	9	8	8	9	9	10	10	9	9	11	10	12	10	9	11	11	9	11	10	12	11	13	10	12	11	11	11	11	10	11	12	12	15	13	13	13	13	11	13	13	14	13	15	15	14	16	15	18	7	0	7	10	24	16	2	7	4	2	17	4	5	5	5	2	7	8	29	17	4	13	27	2	17	3	13	17	10	12	17	17	17	3	25	27	3	18	24	11	12	34	20	35	31	17	34	33	36	27	42	21	34	35	35	3	52	11	46	47	46	20	64	44	26	30	30	45	56	56	69	25	7	47	52	34	65	36	51	47	46	11	56	53	45	85	34	79	39	75	40	30	80	51	66	80	104	71	88	49	62	68	54	3	59	59	98	73	104	92	93	69	106	106	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	2	4	2	1	3	2	1	4	1	3	2	3	2	2	2	2	2	2	1	2	1	2	1	4	3	1	4	1	1	1	1	2	1	4	7	2	1	3	1	3	1	1	3	5	2	2	2	2	2	2	2	3	1	1	2	2	1	2	1	2	1	2	3	4	4	6	2	2	2	3	1	2	2	6	2	2
53500	-674.794466875525472	-673.174668073318458	-1.619798802207023	0.000175565597224	0.000040687374749	0.231750271082225	0.630296224781890	3	1	4	3	4	4	2	3	4	2	5	4	3	5	4	2	4	4	4	5	5	4	6	2	5	5	5	5	5	7	5	6	5	6	5	6	6	6	6	7	7	7	6	7	7	8	6	10	7	9	9	8	8	7	7	8	9	6	9	8	8	9	11	8	9	9	9	9	7	8	9	9	10	11	9	11	9	12	10	8	10	11	10	10	11	12	10	11	10	12	11	11	11	12	11	12	12	13	15	13	13	13	13	13	12	13	14	12	14	13	17	17	17	16	7	0	1	10	13	2	2	7	4	2	17	4	24	5	13	2	1	8	10	19	9	13	14	2	17	8	18	19	9	11	17	20	2	33	6	25	27	18	24	24	29	33	33	39	24	30	6	62	36	80	42	43	43	35	35	25	30	11	55	1	40	61	56	69	80	37	54	40	27	38	38	49	8	50	53	53	49	46	64	37	26	72	71	62	59	59	75	70	71	76	49	72	80	62	80	93	54	88	98	56	84	85	44	93	67	105	82	73	59	92	80	107	105	35	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	2	2	4	2	1	1	1	3	1	1	1	1	1	2	1	2	2	2	3	1	1	2	3	1	1	2	1	1	3	2	2	2	1	2	2	7	2	1	1	1	3	1	2	3	1	1	1	2	2	1	1	1	1	2	2	2	2	2	1	3	2	2	2	2	2	4	2	1	1	1	1	5	2	5	2	3	5
54000	-651.773568196176257	-650.178625705328955	-1.594942490847299	0.000152017150780	0.000036824377894	0.242238311300236	0.631104283639367	3	1	4	3	4	4	2	3	4	2	2	4	3	5	4	3	4	4	4	5	5	4	6	2	5	5	5	5	5	8	6	6	6	6	6	6	6	6	6	10	7	7	8	8	7	8	7	10	7	9	8	6	8	8	8	7	9	7	9	10	8	8	10	9	9	9	9	9	9	9	9	9	10	11	10	9	8	12	10	8	11	11	10	11	11	12	11	12	10	11	10	11	10	10	11	13	11	13	14	10	11	13	13	13	10	12	14	12	15	15	15	17	14	18	7	0	1	10	13	16	2	7	4	2	2	4	24	15	13	11	7	8	10	2	4	13	5	2	17	8	6	19	19	47	18	3	20	20	24	20	26	8	24	14	21	20	52	58	23	23	23	33	36	26	32	20	33	45	45	31	38	11	45	47	32	20	46	36	31	80	54	55	56	56	56	49	27	80	62	62	3	49	64	37	73	38	70	48	55	35	61	71	57	75	69	79	80	61	80	93	55	71	108	70	61	45	105	93	68	68	98	92	113	108	104	71	103	103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	4	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	3	2	2	2	2	1	2	3	2	1	1	1	2	2	2	2	2	2	1	1	2	3	1	2	1	2	1	1	2	4	2	2	1	1	1	1	1	2	3	3	1	2	1	1	3	6	3	1	1	3	1	1	1	2	2	5	1	2
54500	-605.438554427029658	-603.799400775458139	-1.639153651571536	0.000119420168683	0.000026776954117	0.224224721939329	0.586739878016150	3	1	4	3	4	4	2	3	4	2	5	4	3	5	4	3	4	4	5	5	5	5	6	2	5	5	5	5	4	6	5	6	6	4	6	6	6	6	7	10	7	7	7	7	6	8	7	10	8	9	9	7	8	8	8	7	6	9	9	9	10	9	10	9	9	9	9	9	9	9	9	10	10	10	10	11	9	9	10	8	10	11	10	11	11	12	11	13	9	12	11	11	11	11	12	13	11	12	15	13	13	11	13	13	13	13	14	13	15	15	16	15	15	18	7	0	7	10	13	16	2	7	4	2	2	4	24	24	13	2	7	8	4	34	4	13	5	2	3	3	8	29	4	19	3	34	34	2	14	17	17	27	15	44	29	32	33	15	22	25	57	53	36	80	32	20	52	35	44	36	17	30	54	47	32	34	46	49	80	37	39	55	56	56	56	49	80	80	62	62	36	25	78	37	66	71	56	61	55	97	75	69	46	52	77	79	37	48	74	80	68	46	92	70	84	55	68	73	55	97	88	92	97	108	104	88	106	103	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	2	3	1	2	1	1	1	2	2	1	1	3	1	2	1	2	1	1	2	2	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1	1	2	1	2	2	1	2	1	2	1	4	1	2	1	2	3	1	2	1	1	1	1	3	2	1	3	1	2	2	1	3	2	4	1	2	2	2	4	2	1	2	2	1	2	1	2	2
55000	-612.770174573125360	-611.052293104354590	-1.717881468770792	0.000145571241443	0.000028842818532	0.198135416350343	0.583954001688643	3	1	4	3	4	2	2	3	4	2	5	4	3	5	4	4	3	4	5	5	5	5	6	2	5	5	4	5	3	7	6	6	6	6	6	6	6	5	5	10	6	7	8	8	7	8	7	10	8	9	9	7	8	7	8	7	9	8	9	10	10	9	9	9	9	7	9	9	9	9	9	10	10	11	9	11	10	12	10	8	11	11	10	10	11	12	11	13	9	12	11	10	10	12	11	13	11	13	15	13	13	12	13	13	13	13	13	13	14	15	17	17	16	18	7	0	1	10	13	2	2	7	4	2	16	4	24	15	13	6	7	8	29	5	4	13	22	2	17	18	8	29	10	11	25	16	20	20	24	17	26	18	24	44	29	20	52	35	35	30	38	62	8	37	20	33	52	35	54	36	47	35	45	27	62	43	36	49	37	37	54	55	56	25	56	36	65	50	43	48	49	49	36	66	93	71	58	43	44	97	62	69	49	62	56	49	80	75	66	93	68	95	92	91	84	97	45	74	55	97	82	92	106	108	104	107	85	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	1	1	2	2	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	2	1	2	3	1	1	2	1	2	1	2	1	2	1	1	2	1	2	1	1	2	2	2	1	1	1	2	2	2	1	2	2	1	3	3	1	2	2	4	2	2	1	2	2	3	1	3	2	3	1	2	3	1	2	2	2	3	3
55500	-585.989564061050260	-584.081938546364881	-1.907625514685382	0.000122758554819	0.000018925981565	0.154172404467145	0.630369874363903	3	1	4	3	4	4	2	3	4	2	2	4	3	5	4	4	4	4	5	5	5	5	6	2	5	5	5	5	4	7	6	6	6	6	6	6	5	6	7	10	7	7	6	7	7	8	7	10	8	9	9	7	8	8	8	8	9	9	9	9	9	9	10	9	9	9	9	9	9	9	9	9	10	8	10	11	10	12	9	9	10	11	10	10	11	12	11	13	11	11	11	11	11	12	12	13	10	13	14	10	13	13	13	13	11	13	13	13	15	15	16	16	16	16	7	0	1	10	13	11	2	7	4	2	2	4	24	13	13	2	1	8	10	16	29	15	15	2	17	18	18	29	10	15	17	20	14	20	22	25	8	8	31	30	29	33	20	35	35	30	31	52	36	74	42	43	33	35	45	36	38	31	55	38	53	53	36	56	74	74	44	55	56	56	56	36	50	26	61	62	72	63	49	74	50	69	70	30	54	39	48	56	31	62	77	79	80	62	74	93	39	89	108	70	48	68	59	95	97	55	69	92	103	99	104	56	105	109	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	3	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	3	1	1	2	1	2	2	1	2	2	2	1	2	1	1	3	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	5	4	2	1	2	2	3	2	2	2	2	1	1	1	3	3	1	1	3	2	2	2	1	1	4	3	1
