step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
49000	-460.664448255856314	-458.909046994499988	-1.755401261356305	0.000196936418821	0.000036964673455	0.187698515474443	0.872376737043925	-1	3	5	9	8	10	10	13	12	11	11	14	12	10	12	12	14	12	13	14	13	14	14	14	13	15	14	15	15	17	15	16	14	15	14	16	17	15	16	16	16	14	17	16	16	16	16	17	15	16	18	18	18	19	16	17	15	19	18	18	17	19	18	18	18	17	16	21	19	19	20	20	19	18	22	20	17	17	21	22	21	20	22	23	23	23	23	24	25	26	26	28	28	30	31	32	32	33	35	33	33	36	0	1	2	3	3	4	5	16	11	6	7	19	6	3	7	7	15	4	14	15	11	16	8	18	7	8	21	21	22	31	21	27	18	22	16	9	34	27	17	24	42	13	49	49	33	17	31	8	33	27	31	32	36	48	23	34	42	63	78	34	22	44	61	61	27	49	28	62	77	17	55	54	46	36	76	65	27	31	58	51	63	32	82	80	68	52	79	60	85	87	0	90	88	84	0	94	94	0	0	97	96	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	2	1	1	2	3	1	1	1	1	1	1	1	1
49500	-555.328730466705224	-553.808446013483149	-1.520284453222112	0.000153093390549	0.000043062497581	0.281282538891561	0.660691452014153	-3	2	7	8	10	10	10	12	11	10	12	14	13	13	11	11	14	12	12	13	13	13	16	14	13	14	15	16	15	16	14	14	14	14	15	15	19	15	16	15	15	15	16	17	16	16	17	16	14	16	17	18	17	19	16	17	16	19	19	16	17	19	18	17	20	18	19	21	20	17	21	20	18	21	23	19	20	19	22	19	20	20	22	24	22	23	22	21	27	26	26	28	30	29	29	32	31	32	35	34	33	33	0	1	1	3	4	2	3	5	7	3	10	21	8	16	3	7	19	4	7	19	16	6	24	7	6	19	8	21	24	33	11	8	8	20	14	11	40	20	49	10	4	32	18	32	27	29	49	38	15	18	38	35	49	57	33	33	9	60	64	36	46	52	39	34	60	7	25	35	78	49	9	55	24	69	59	17	45	22	65	47	66	30	71	88	33	52	59	41	44	87	0	44	90	92	0	93	95	0	0	102	97	0	1	3	4	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	2	2	2	1	1	1	1	2	1	1	1	3	1	1	3	3	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	3	4	3	1	1	4	2	2	1	2	2	2	2	1	1	1	3	1	2	4	2	1	3	3	2	1	6	2	1	1	1	1	1	1	1	1	1
50000	-548.233820962886398	-546.678070294344707	-1.555750668541707	0.000184796399596	0.000048245034275	0.261071289160272	0.632683554562431	-1	4	6	8	9	8	10	12	11	10	11	15	12	13	11	11	14	13	13	14	14	14	15	13	13	14	15	15	15	17	15	13	14	13	13	16	18	14	15	15	16	17	15	17	16	16	16	16	15	17	18	19	16	19	17	18	16	19	18	16	17	18	15	19	18	18	18	21	18	18	21	20	20	22	21	18	21	20	21	20	19	21	20	24	23	23	23	22	27	26	27	29	29	29	31	31	31	31	35	33	32	35	0	1	1	3	6	3	6	6	5	4	7	14	10	10	5	7	5	11	6	15	34	15	33	16	13	14	21	32	32	63	13	16	9	8	9	32	20	8	35	24	31	48	8	21	21	38	33	38	19	40	7	32	8	51	34	45	49	27	53	38	18	41	14	56	38	45	48	44	48	45	15	37	59	51	59	36	83	56	58	81	44	57	67	73	23	62	23	64	71	86	0	91	63	89	0	90	91	0	0	97	27	0	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	4	3	2	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	5	1	1	1	1	1	1	1	1	1	1	2	1	1	4	2	4	1	2	1	1	1	6	1	1	2	2	1	1	1	7	1
50500	-505.933743416336654	-504.275853203321446	-1.657890213015195	0.000184693590793	0.000040153574704	0.217406432630836	0.704267863003083	-1	3	7	8	10	10	10	12	11	10	11	15	12	12	12	12	14	12	13	14	14	13	13	15	12	14	14	16	14	18	14	15	15	14	14	15	18	16	16	15	15	17	17	15	17	16	16	16	16	16	16	18	18	18	18	17	16	20	17	17	18	18	15	19	19	19	19	22	19	19	20	20	20	19	22	20	21	19	20	21	20	20	21	21	21	23	23	24	27	26	27	29	28	28	30	33	30	32	35	33	31	34	0	1	2	3	3	4	4	11	5	4	7	19	6	9	11	7	6	6	16	9	18	10	8	34	5	19	25	21	8	43	14	22	5	25	16	31	22	36	25	19	8	39	40	34	46	29	31	32	5	63	31	28	38	46	13	48	26	55	32	13	39	41	10	42	26	30	45	54	61	39	13	33	66	39	76	38	65	39	78	62	70	10	54	69	49	36	68	73	88	64	0	88	68	90	0	95	93	0	0	101	97	0	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	3	1	2	5	3	1	2	2	2	2	1	1	1	1	5	1	1	1	4	1	2	1	6	1	2	3	1	1	1	1	1	1	1	1	1
51000	-521.778700454436716	-520.218290850739209	-1.560409603697498	0.000151171052044	0.000039102172109	0.258661771419362	0.703149512564987	0	3	6	8	9	10	10	13	11	10	11	14	11	12	11	12	12	11	12	13	12	14	14	13	13	13	14	16	16	17	14	14	15	13	14	15	19	16	13	15	15	16	16	17	17	15	16	17	15	16	17	18	17	18	18	17	16	19	19	17	16	18	17	19	17	18	19	20	20	20	20	20	20	20	22	19	18	19	21	21	22	19	21	22	21	23	24	21	26	25	27	29	30	29	27	31	31	32	36	34	32	35	0	1	1	2	3	4	5	7	5	4	7	21	5	15	7	10	13	3	7	11	15	8	15	9	18	13	20	27	46	32	11	18	20	5	21	25	57	10	9	34	7	7	17	24	41	13	25	32	24	32	57	40	49	61	57	31	23	38	41	36	24	33	42	41	24	38	16	67	77	55	57	82	82	57	68	56	30	48	76	66	76	65	73	88	59	32	45	38	87	56	0	86	90	89	0	94	93	0	0	101	92	0	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	2	3	2	3	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	1	4	1	2	2	3	1	1	1	1	1	1	1	1
51500	-488.194444401870555	-486.611587573566567	-1.582856828304000	0.000140881930569	0.000034899035362	0.247718321441573	0.713481391995005	0	2	6	7	10	9	9	13	11	11	11	12	13	13	11	12	11	12	12	14	14	13	14	15	13	14	15	15	15	17	15	14	14	15	13	15	17	15	15	15	15	16	17	17	15	14	15	16	15	17	17	19	17	19	17	18	17	19	18	15	17	18	17	18	19	18	19	21	20	19	20	21	18	21	22	20	18	19	20	19	21	19	20	23	22	22	24	24	24	27	26	27	28	29	29	32	32	31	36	31	33	36	0	1	2	3	3	4	4	5	5	7	7	10	17	17	6	7	5	4	10	17	19	18	10	8	9	14	19	13	46	13	19	14	25	13	10	10	21	33	13	46	10	8	34	45	12	22	18	20	32	60	33	60	45	53	39	53	32	37	35	21	22	20	45	63	77	34	62	64	64	17	30	28	48	42	83	62	27	61	31	34	65	27	53	68	62	79	79	70	78	72	0	91	90	90	0	94	100	0	0	94	100	0	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	2	5	2	2	1	2	2	1	1	1	2	2	1	1	2	1	2	1	1	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1
52000	-443.476976624087399	-441.710356940800352	-1.766619683287056	0.000192624969235	0.000035593099260	0.184779259932164	0.935371297826436	0	4	7	9	9	10	10	11	11	11	12	13	11	13	11	11	13	13	13	13	13	14	14	14	12	15	14	14	15	17	16	15	14	13	14	15	18	15	15	16	14	16	16	16	15	15	14	16	15	16	17	19	15	18	18	15	17	19	18	18	17	18	17	17	17	18	19	22	19	19	21	19	20	21	20	19	21	19	21	21	20	19	21	23	23	22	20	23	25	26	26	28	31	28	29	32	30	31	36	32	32	35	0	1	2	3	3	4	5	7	5	4	7	6	7	9	6	7	15	11	8	13	13	16	15	9	8	19	19	12	20	42	20	27	20	11	6	41	17	19	41	12	25	41	24	27	24	17	34	28	17	38	34	57	12	51	49	25	22	50	51	31	35	57	31	35	33	30	30	69	50	60	70	65	48	60	58	51	82	65	55	72	72	65	76	62	74	81	59	83	84	88	0	91	57	89	0	97	92	0	0	93	97	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1
52500	-498.009438484580983	-496.195366678890707	-1.814071805690249	0.000206546563410	0.000035798668541	0.173320087972846	0.770440720022958	0	3	7	8	10	10	9	13	12	10	11	15	12	12	12	10	13	12	13	14	12	13	15	13	13	14	15	16	15	17	15	14	14	15	15	14	17	15	13	16	15	17	16	16	16	15	17	17	15	16	17	17	16	18	17	18	17	19	17	17	17	18	17	18	20	18	20	21	19	20	19	19	18	21	21	18	19	18	21	20	22	19	20	21	22	23	23	24	26	27	26	29	30	30	29	31	31	32	35	33	33	35	0	1	1	3	7	3	3	18	4	7	6	24	10	10	10	7	18	11	7	24	16	16	20	16	14	11	14	29	22	38	9	13	15	22	22	21	34	36	14	27	21	35	4	10	31	21	45	31	19	10	43	38	31	42	38	28	31	53	18	20	53	50	27	43	49	45	35	58	28	57	57	63	53	76	77	60	50	42	52	69	73	44	64	61	45	69	73	85	81	88	0	90	89	95	0	93	92	0	0	96	96	0	1	2	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	3	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	4	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1
53000	-520.673699401785484	-518.882924689509196	-1.790774712276341	0.000166290689434	0.000029728685496	0.178775405871666	0.613157902607278	0	4	6	8	10	10	10	12	11	10	12	15	12	11	11	12	14	13	13	13	13	13	16	11	13	14	14	14	16	18	14	15	14	15	12	16	17	13	15	16	14	17	15	16	15	16	17	17	16	16	17	18	15	20	17	15	17	20	19	17	18	19	17	18	18	18	19	21	19	18	20	20	20	21	22	19	21	20	22	21	21	20	20	23	22	23	22	24	26	24	27	28	29	28	30	32	31	32	32	33	32	35	0	1	2	3	4	3	3	5	7	4	7	10	9	5	7	7	38	10	7	24	7	16	21	6	10	10	21	14	28	12	11	18	9	38	10	41	22	9	16	34	20	45	31	27	7	20	34	31	17	33	39	33	20	69	23	33	34	37	46	56	40	39	40	39	6	40	12	69	45	45	18	65	76	39	72	30	45	50	58	73	30	39	69	80	10	59	59	83	88	64	0	90	86	85	0	88	95	0	0	96	91	0	1	2	2	1	1	2	2	1	1	1	1	3	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	3	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1	1	5	2	2	2	1	3	1	1	3	3	1	4	1	1	1	1	2	1
53500	-502.615025327419687	-500.989370766137540	-1.625654561282156	0.000146097160894	0.000033517343105	0.229418168704072	0.686860412891509	0	2	7	9	9	10	9	13	11	11	11	15	12	12	12	11	13	13	13	13	14	14	16	15	14	14	14	16	16	17	15	14	15	14	14	15	17	15	15	15	14	15	17	16	16	16	17	16	15	17	17	19	18	20	17	18	16	20	17	18	18	16	17	18	19	19	20	22	19	20	21	19	18	22	23	20	21	19	22	22	20	20	21	23	22	24	23	23	26	26	25	25	31	30	29	32	31	30	35	33	34	35	0	1	2	3	3	4	3	13	4	6	7	19	9	16	7	7	4	13	14	9	15	16	32	10	18	20	19	22	13	35	8	14	25	16	17	17	17	8	11	18	14	20	20	25	39	25	12	14	26	33	21	59	30	59	25	31	49	56	10	45	30	32	33	41	19	31	63	67	48	38	25	39	47	70	73	66	58	62	64	76	64	57	73	61	9	80	25	76	88	78	0	87	87	91	0	97	98	0	0	97	100	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	3	2	1	1	1	2	2	2	2	1	2	4	4	3	1	1	2	1	1	1	2	1	1	1	2	2	4	1	4	1	1	2	1	1	3	3	1	1	1	1	1	1	1	1
54000	-547.824252942154999	-546.104115177086555	-1.720137765068397	0.000140640566230	0.000027773174563	0.197476270943552	0.643558298867503	-2	4	6	9	9	10	8	11	10	11	11	15	11	12	12	12	14	12	13	14	13	12	14	14	11	15	14	15	15	17	15	15	14	15	14	15	19	15	15	16	15	17	16	16	17	15	16	17	14	17	17	18	17	18	17	17	16	20	19	18	18	19	18	18	18	19	17	21	19	19	21	19	19	22	22	19	21	19	22	21	21	20	21	23	20	24	23	23	25	26	27	28	31	29	28	32	30	33	35	34	33	35	0	1	1	2	7	5	3	5	4	4	7	18	4	6	7	6	15	10	11	4	13	9	21	21	5	14	18	15	21	46	14	19	18	16	13	21	43	15	18	36	14	39	32	27	19	11	28	31	25	20	9	56	21	17	57	39	46	67	35	29	31	67	47	38	49	33	17	37	55	64	55	65	30	85	82	30	69	60	49	63	56	65	69	61	33	35	64	83	83	59	0	44	92	91	0	93	62	0	0	96	96	0	1	3	5	3	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	3	3	1	1	1	1	5	1	3	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	1	3	1	2	1	1	2	3	3	2	1	2	3	1	6	2	1	1	1	3	1	1	1	1	1
54500	-501.197142343379483	-499.649372335403257	-1.547770007976226	0.000137879865792	0.000036582332993	0.265320340879951	0.766241215993496	0	4	7	8	10	11	9	12	11	11	10	15	13	12	11	11	13	13	13	13	13	14	15	14	13	15	14	15	16	17	15	15	15	13	15	16	17	16	14	15	15	16	17	16	15	16	15	16	15	17	17	19	16	20	16	15	15	19	18	17	18	17	17	18	20	18	17	19	18	19	20	20	19	19	22	20	19	19	21	21	21	20	21	23	22	24	23	24	27	25	27	28	31	30	31	33	32	32	35	34	32	34	0	1	1	3	2	5	3	6	4	11	3	19	15	5	7	7	10	6	7	6	15	34	13	13	11	34	19	21	24	45	34	24	13	15	21	45	32	13	13	19	17	27	18	27	34	22	34	14	19	25	40	29	40	29	28	25	8	37	38	12	37	45	17	39	77	51	35	69	34	38	23	41	60	34	72	73	63	33	9	58	51	27	29	54	45	63	75	56	90	73	0	87	86	91	0	94	94	0	0	101	94	0	1	1	5	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	4	1	2	2	1	3	3	2	1	3	1	3	1	1	4	1	1	1	1	1	1	1	1	1
55000	-511.412185432476804	-509.563850613582474	-1.848334818894322	0.000137724474189	0.000022839136107	0.165832080618334	0.749020880656369	-1	2	6	8	9	10	8	12	12	10	11	14	12	13	12	12	12	13	12	13	13	12	16	14	11	14	14	15	16	17	16	16	14	15	15	15	18	15	16	15	15	17	17	16	16	15	16	17	16	16	17	17	17	19	17	18	14	19	19	16	17	19	17	19	20	18	19	22	18	19	18	20	18	22	21	18	21	18	21	21	21	20	21	23	22	22	23	24	25	26	26	28	30	30	30	32	29	32	36	33	34	36	0	1	2	1	2	4	3	11	10	7	3	7	10	6	6	10	5	17	11	25	25	6	16	7	10	13	14	22	57	38	12	34	21	24	17	18	28	16	19	11	24	60	39	27	21	20	14	12	28	27	49	34	49	63	45	31	16	52	36	38	40	32	20	55	19	51	40	75	24	23	45	66	48	70	54	45	82	20	65	45	30	32	55	42	83	23	37	68	70	11	0	90	92	92	0	92	92	0	0	98	96	0	1	2	2	4	4	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	2	1	2	1	1	1	1	2	1	1	1	3	1	3	2	3	2	3	1	2	2	1	3	7	1	1	1	1	1	2	1	1	1	1	1	1
55500	-522.277523603646273	-520.526879633576186	-1.750643970070066	0.000173685330499	0.000032820108367	0.188963041797369	0.654073554561081	0	3	5	8	10	8	10	12	11	9	10	15	13	12	11	12	13	11	13	14	14	12	16	13	13	15	14	15	15	17	16	15	14	15	13	16	18	16	16	12	15	14	17	16	16	16	16	16	15	17	18	18	18	19	17	18	16	20	18	17	18	18	18	17	19	18	18	21	18	19	20	21	18	21	23	20	21	20	21	21	22	20	22	24	23	22	23	24	26	27	26	28	30	30	29	31	32	32	35	33	33	35	0	1	2	2	3	2	10	11	10	6	4	14	18	5	6	7	40	5	18	16	8	4	21	5	15	20	16	13	25	45	14	17	40	10	7	14	45	21	49	11	20	15	17	9	14	40	33	20	13	34	31	25	34	20	40	47	35	21	39	21	36	46	47	34	32	22	32	65	23	60	64	37	19	49	76	63	27	66	63	46	67	45	80	61	38	73	59	52	84	75	0	89	59	95	0	74	96	0	0	30	93	0	1	1	1	3	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	2	2	1	2	3	1	1	1	2	1	1	2	3	1	1	1	1	2	1	1	3	1	2	3	2	2	2	2	2	1	2	3	2	2	3	1	2	1	1	5	1	1	4	1	1	1	6	1	1
56000	-512.685476136628495	-511.064339577817407	-1.621136558811085	0.000149259175133	0.000034510677659	0.231213107192445	0.574739821251284	-1	3	7	9	9	10	10	12	11	11	11	15	11	13	12	9	13	12	13	13	14	14	16	13	14	14	15	14	16	17	15	15	14	13	15	15	17	14	16	15	15	17	15	16	16	16	17	17	15	16	15	19	17	19	17	17	16	19	18	16	18	18	18	19	19	19	17	21	19	19	20	19	19	21	22	18	21	19	20	21	22	19	22	22	21	24	24	23	26	27	26	28	30	29	28	32	30	33	35	33	32	34	0	1	1	3	2	2	5	13	5	16	4	34	7	13	10	3	10	6	10	7	18	11	9	9	15	20	19	19	43	36	38	19	18	9	34	13	24	24	33	20	20	36	4	49	24	38	14	11	17	40	25	35	46	61	20	21	38	26	57	34	25	51	33	35	44	76	57	66	30	49	33	32	30	70	74	43	65	30	61	57	79	57	68	58	21	81	59	35	88	68	0	53	57	95	0	97	90	0	0	81	90	0	1	1	3	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	3	2	1	1	1	2	1	1	1	1	1	3	1	2	2	1	1	2	1	1	1	1	1	2	3	2	1	1	1	2	2	1	1	2	1	1	1	2	4	1	3	4	1	3	1	6	7	1	1	1	1	1	1	5	2	1
56500	-498.495461594562528	-496.878701403265268	-1.616760191297278	0.000155030408749	0.000036119023499	0.232980250714338	0.717518984134826	0	2	7	8	10	10	9	12	12	10	10	15	12	12	10	11	14	11	13	13	13	13	15	14	13	15	15	16	16	16	16	15	14	15	15	15	18	15	16	15	14	17	16	14	17	14	16	17	15	17	16	18	17	19	17	18	16	19	19	16	16	18	17	18	18	18	20	22	19	19	19	19	19	21	20	18	21	20	22	21	21	18	21	20	22	22	23	23	24	26	25	27	30	27	31	32	31	32	36	33	34	36	0	1	2	3	4	7	3	5	11	4	7	8	5	11	7	7	15	6	6	7	13	9	6	18	11	20	25	49	17	14	46	25	14	46	8	21	43	19	33	19	6	24	26	14	23	14	20	35	44	27	38	38	32	53	39	49	33	29	45	13	9	61	8	34	40	31	20	84	76	45	55	63	27	30	51	31	65	28	78	55	56	28	78	33	81	69	81	53	76	86	0	58	80	89	0	97	92	0	0	90	96	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	3	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	3	1	1	1	2	4	2	1	3	3	1	1	1	1	1	1	3	1	1
57000	-505.222155397756922	-503.599993672396124	-1.622161725360814	0.000166229045730	0.000038366201438	0.230803234595069	0.759221605687432	-1	2	5	9	11	8	10	10	12	11	12	14	13	13	11	11	13	13	13	13	12	14	15	13	11	15	15	15	16	18	15	16	15	14	12	16	19	14	16	15	15	17	16	17	16	15	17	17	14	17	17	19	17	19	16	17	16	17	17	16	18	19	17	18	18	19	19	20	18	19	21	20	17	20	22	19	20	18	22	22	21	20	21	23	23	23	22	23	25	26	27	28	31	29	29	33	32	32	35	33	34	35	0	1	2	3	4	3	6	6	16	8	7	9	11	4	7	8	9	35	25	10	16	14	15	10	6	13	19	22	49	32	13	40	14	35	8	38	34	10	28	34	9	23	20	26	14	17	28	31	17	33	31	14	29	33	38	35	17	27	18	15	57	33	60	21	44	33	18	28	56	59	56	29	49	49	71	59	30	55	72	37	72	64	74	61	81	72	57	81	77	86	0	90	90	89	0	93	95	0	0	94	96	0	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	3	1	3	1	1	2	3	2	2	1	2	1	1	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	4	2	1	1	1	1	1	2	1	1
