step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
16000	-438.048793879183904	-447.099637259635244	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993941098695780	1	6	7	7	13	19	24	16	17	14	30	31	33	25	24	29	28	27	21	36	32	42	41	34	50	39	41	32	47	43	44	36	44	44	38	44	44	38	50	52	51	47	55	48	41	42	47	45	54	46	56	54	55	44	53	64	57	59	56	62	56	54	60	66	63	72	61	62	72	66	84	75	78	91	98	86	100	89	90	94	94	88	0	1	1	1	1	4	8	4	5	2	19	14	18	6	8	15	15	7	6	17	18	7	32	6	34	17	38	15	16	38	28	11	13	46	12	26	27	13	38	37	47	13	41	46	17	35	45	22	50	45	48	33	37	28	44	58	39	44	25	62	50	48	41	68	50	64	62	59	64	43	73	70	55	72	81	73	74	71	73	82	78	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-445.779735061321787	-454.830578441773127	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998382684643926	-8	1	4	11	11	22	34	15	32	19	26	34	33	28	24	34	33	28	34	35	28	42	39	33	49	42	43	41	44	40	44	40	43	39	41	44	38	45	46	48	41	46	48	41	45	48	51	48	55	44	58	52	46	56	59	67	54	56	51	62	50	66	49	71	59	71	80	67	74	75	80	75	74	79	97	86	101	88	92	84	96	97	0	1	1	3	3	8	18	2	18	5	6	24	11	6	10	21	21	15	21	6	15	17	9	14	30	21	17	37	34	24	30	9	19	24	13	17	9	27	20	9	34	16	53	23	30	41	34	28	39	9	52	29	34	43	59	17	27	48	16	54	53	25	35	56	63	51	73	52	56	66	56	62	64	72	74	67	82	80	78	69	76	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-453.774449528406308	-462.825292908857648	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986188997250522	-3	3	8	9	14	19	31	19	29	18	28	28	31	30	24	32	24	32	31	38	29	44	40	30	49	35	41	32	45	47	44	41	46	40	42	45	37	45	46	41	51	52	45	45	41	46	47	50	54	52	54	51	37	51	55	57	62	55	38	60	49	47	64	67	64	71	82	73	73	76	78	70	80	84	97	73	96	91	92	85	97	99	0	1	2	2	4	5	17	5	5	3	10	8	11	8	5	24	6	17	9	21	17	16	59	5	45	11	26	24	37	40	16	13	59	37	59	19	14	27	27	20	33	29	53	34	11	37	35	36	62	61	46	34	16	62	26	41	58	38	14	38	45	37	39	55	57	60	66	65	66	68	64	63	55	71	74	64	79	67	68	71	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-428.705947422519671	-437.756790802971011	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986660524226242	-6	3	8	11	11	17	32	20	28	21	24	31	34	26	26	22	25	29	29	29	33	33	36	38	52	41	39	27	37	42	34	39	42	47	43	50	41	41	49	46	42	46	48	50	46	39	52	47	51	52	62	49	55	51	57	62	58	49	54	57	57	66	59	70	63	69	77	61	74	67	80	78	74	90	100	90	90	93	94	91	90	91	0	1	2	2	2	3	17	4	16	4	6	14	20	4	10	6	8	17	14	11	28	9	11	22	35	12	7	10	13	27	28	20	24	46	32	38	7	22	23	27	13	26	27	40	26	12	46	7	37	58	52	23	36	32	38	50	52	48	41	59	52	55	47	57	60	68	56	55	62	61	67	73	68	69	76	71	71	81	74	72	72	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-427.352483873595190	-436.403327254046530	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996113003056844	-9	7	3	10	12	17	34	21	26	22	32	30	35	28	22	32	28	26	33	38	32	41	33	35	50	27	40	40	38	39	42	33	41	46	45	42	41	46	46	46	48	50	52	50	47	46	46	46	57	52	63	54	46	56	56	59	54	54	45	58	49	68	58	75	65	73	78	69	80	67	82	81	77	90	102	84	87	90	85	95	89	96	0	3	1	3	1	4	9	6	15	2	8	6	19	18	5	26	8	6	14	11	17	26	8	16	35	15	20	13	24	7	29	14	23	31	12	13	20	30	36	28	59	39	46	40	37	30	22	30	37	35	55	42	11	58	39	58	42	53	31	37	48	65	47	68	25	63	66	63	68	56	67	64	65	71	77	66	71	76	67	76	72	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-423.804549913123651	-432.855393293574991	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999218961064195	-2	1	8	9	16	20	32	18	29	18	33	34	34	28	21	26	30	33	29	34	31	42	39	42	47	40	39	35	47	45	37	39	43	44	38	39	42	46	42	45	49	46	52	41	43	38	51	45	53	41	65	45	50	52	56	58	56	54	48	59	41	69	55	70	64	70	74	66	81	70	77	82	79	86	99	82	91	87	89	86	92	94	0	1	2	1	4	5	14	4	16	3	9	16	14	15	4	8	15	9	16	9	10	27	12	36	39	31	17	14	32	39	9	12	36	46	20	13	31	33	12	27	44	39	41	31	20	18	30	31	53	17	63	50	26	26	25	47	29	41	13	29	16	51	54	68	60	68	68	60	71	51	68	51	66	73	81	67	74	67	73	72	79	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-427.406983135207781	-436.457826515659121	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996645563160051	-2	1	5	12	12	20	30	21	21	24	34	32	30	28	27	31	25	17	30	38	30	35	38	41	50	42	38	35	44	42	34	43	40	39	43	49	41	42	41	47	43	51	51	38	46	45	51	47	51	53	62	46	52	53	54	68	48	57	46	56	48	63	55	74	66	68	73	69	82	65	82	73	80	89	99	80	97	90	93	94	95	98	0	1	1	3	3	4	17	18	18	6	21	9	9	9	6	9	18	4	9	14	9	6	16	22	39	27	21	15	33	20	10	31	7	12	34	41	34	14	31	33	22	20	48	9	20	19	26	38	45	52	38	33	48	40	43	51	34	46	23	50	27	50	36	70	51	51	70	65	68	62	68	68	70	76	73	70	74	69	71	74	78	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-433.048893402655438	-442.099736783106778	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996427256451638	-4	5	-1	12	10	7	31	23	28	25	31	32	30	27	18	33	29	21	29	32	31	33	40	37	43	38	37	43	47	34	46	41	33	44	38	46	36	43	42	51	48	47	47	48	42	44	45	39	52	51	62	50	44	52	60	66	59	52	42	54	55	60	62	70	58	75	74	73	79	68	80	73	80	88	102	87	94	94	89	96	96	98	0	3	1	1	2	1	10	15	8	8	14	8	14	8	4	10	18	5	9	17	19	19	37	30	11	12	33	33	35	13	30	22	8	35	21	20	12	10	35	48	48	32	45	35	12	24	32	22	34	44	65	53	21	46	60	55	61	47	48	34	43	57	47	51	43	70	70	51	64	51	66	56	72	71	78	71	76	71	73	79	79	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-447.413311810218431	-456.464155190669771	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998996504356248	-2	2	3	6	9	13	34	19	17	22	33	25	36	29	20	31	29	28	22	19	33	42	39	33	53	37	33	41	39	38	33	41	36	43	35	51	39	46	48	47	53	48	51	45	46	48	42	37	45	49	65	50	42	53	56	68	57	58	47	57	58	63	62	72	65	74	80	71	81	72	67	67	80	87	97	83	95	77	73	94	94	92	0	1	1	1	3	5	18	6	2	15	6	5	31	9	6	12	15	19	9	6	17	35	35	12	38	7	17	7	12	7	14	30	7	11	16	38	21	37	38	23	46	34	47	33	23	29	37	16	11	35	58	32	31	37	46	62	39	59	53	11	40	60	61	62	61	51	66	71	66	56	60	62	64	67	77	66	76	72	71	67	74	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-439.075919631836257	-448.126763012287597	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993231079045144	-1	3	7	6	13	19	24	24	25	19	25	29	27	28	28	28	30	22	34	36	32	35	40	36	56	37	39	40	34	44	39	35	46	44	44	46	43	40	34	43	50	46	51	42	46	49	47	49	49	52	58	50	38	48	55	52	55	51	48	55	54	53	60	67	63	76	73	68	72	66	77	74	71	80	93	85	101	88	91	97	90	98	0	1	2	2	1	5	4	10	6	3	10	6	6	5	9	18	8	3	17	16	15	15	11	15	56	21	12	26	12	27	20	9	23	20	53	19	31	24	8	29	45	38	29	39	28	30	27	20	28	40	62	35	14	37	44	30	62	35	44	48	33	49	55	63	49	68	51	55	65	63	69	68	60	64	76	66	82	74	66	81	78	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-422.967667275426152	-432.018510655877492	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999594453377811	-4	-1	5	2	14	21	29	17	32	21	28	32	36	29	17	33	30	23	23	36	34	41	40	32	55	39	39	39	40	37	41	40	41	45	37	44	44	47	45	44	49	48	52	48	49	47	45	41	50	53	61	45	55	52	49	61	57	53	52	60	53	62	64	69	62	79	76	73	80	73	83	77	69	86	102	84	96	80	86	81	96	93	0	1	2	1	2	5	18	4	19	8	8	17	12	18	3	11	6	8	15	14	19	14	9	11	45	13	13	12	12	14	16	16	35	29	7	35	23	31	31	21	48	32	52	40	48	20	30	9	34	38	50	13	42	34	31	50	55	44	36	58	42	41	25	62	54	73	64	59	68	65	72	65	60	76	81	67	76	70	72	64	80	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-432.067458188550518	-441.118301569001858	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996520864667530	-5	-2	2	8	13	17	28	22	33	20	26	29	37	30	24	26	23	25	35	36	30	35	39	40	51	41	45	32	49	35	45	42	41	42	43	34	40	44	35	47	50	47	48	46	48	43	42	47	56	54	61	52	54	50	53	67	50	50	54	62	57	54	61	74	63	73	76	61	81	76	79	80	64	84	103	87	101	91	84	96	89	99	0	1	1	2	3	4	15	6	21	6	6	18	9	8	6	10	5	8	15	14	18	12	14	28	45	13	26	16	27	14	22	30	21	19	23	16	19	23	28	23	34	37	46	13	31	7	22	13	52	58	29	23	25	26	40	49	34	35	28	50	45	47	55	56	52	56	56	48	67	65	66	52	59	70	82	64	80	76	64	81	69	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-418.067761140648031	-427.118604521099371	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969564372283506	-1	5	8	3	6	13	36	21	31	25	31	29	34	22	18	30	27	24	29	39	33	43	40	38	52	43	45	37	45	47	40	41	38	43	40	49	34	48	43	49	44	47	55	52	48	48	49	43	51	55	62	52	53	55	48	63	55	48	48	55	57	62	62	68	64	78	76	68	78	71	83	69	81	89	100	87	96	88	83	92	92	94	0	1	4	1	1	5	16	15	18	8	17	15	18	6	6	18	14	15	14	37	10	23	13	19	20	28	32	19	32	33	10	19	16	33	13	42	18	34	7	34	37	24	52	30	27	31	35	12	30	30	54	27	24	46	41	60	22	28	7	36	49	60	26	65	61	62	72	63	72	51	69	63	69	71	78	67	81	71	70	79	78	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-432.763292676321669	-441.814136056773009	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999135157151634	0	4	9	11	16	17	34	22	27	23	31	31	31	28	19	28	26	22	32	30	27	44	40	44	42	43	43	43	40	47	39	41	43	44	40	46	46	49	45	43	51	44	54	48	39	35	43	48	52	43	57	52	49	55	58	66	49	57	49	59	51	60	60	71	67	72	65	59	79	78	79	70	81	89	94	86	91	86	86	94	91	98	0	1	1	2	2	3	21	4	10	6	8	18	9	10	3	10	15	5	14	10	5	25	11	11	17	11	45	31	11	28	46	7	29	25	7	47	25	47	31	31	31	35	57	27	21	16	12	29	45	9	54	57	27	34	41	43	32	43	28	54	39	49	42	56	68	62	60	54	68	64	64	65	69	71	76	73	69	73	69	76	73	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-428.133263489630679	-437.184106870082019	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977203660343576	0	4	8	10	12	16	28	20	30	22	31	29	33	24	29	29	17	21	26	36	34	39	38	40	50	44	36	39	42	41	34	42	35	36	41	52	40	47	44	47	51	48	51	47	42	48	49	45	53	51	59	47	51	46	51	63	59	59	50	61	56	57	63	69	53	70	79	69	83	68	81	74	72	85	101	79	100	89	89	94	91	97	0	1	1	2	3	4	18	6	4	17	8	14	19	4	6	8	4	2	6	9	14	11	16	11	34	37	9	19	33	33	12	24	19	16	15	38	21	30	23	20	48	35	35	26	12	22	28	37	24	46	43	34	32	27	48	49	24	43	35	43	48	52	41	57	35	56	72	56	73	57	68	68	68	76	81	68	79	74	69	81	67	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-426.720731192635014	-435.771574573086355	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975182748952542	-5	3	6	12	13	16	33	20	28	23	27	20	36	24	28	21	28	28	31	24	27	43	33	40	57	40	34	36	44	42	37	35	40	33	42	49	43	49	45	40	41	52	49	46	40	36	49	51	55	55	59	49	54	56	55	61	59	45	47	58	56	63	50	72	66	79	78	70	75	74	79	80	69	86	91	86	98	92	93	95	95	97	0	1	1	3	3	5	17	4	10	8	12	4	17	12	16	6	6	10	20	6	12	24	10	34	53	9	21	23	32	32	7	17	46	9	23	58	19	32	24	23	32	39	40	28	27	18	30	58	58	22	22	59	48	38	30	24	53	24	46	35	36	49	41	65	61	69	70	62	56	73	70	68	51	66	71	66	78	76	76	78	75	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-425.772200696118205	-434.823044076569545	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995257787899185	0	4	6	13	12	10	35	19	28	20	33	31	31	26	27	24	29	24	29	37	24	35	43	38	42	41	39	39	37	43	40	36	46	39	41	50	43	48	45	44	43	38	51	49	48	47	52	41	50	50	59	52	46	52	42	61	52	51	51	61	52	64	57	72	62	79	77	66	74	73	78	79	72	84	100	86	98	83	83	90	94	96	0	1	1	6	1	3	12	6	18	4	18	9	17	18	21	4	16	2	21	7	10	14	13	15	22	29	20	22	17	42	12	14	24	19	29	37	11	34	7	32	42	7	33	37	30	28	45	20	41	35	54	24	35	45	22	47	40	33	37	63	28	60	36	60	46	73	64	51	68	68	70	64	68	69	81	69	80	67	64	76	76	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-459.718406551995542	-468.769249932446883	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980927044739749	-5	2	9	12	9	22	33	21	31	19	25	31	28	18	24	30	23	26	32	31	30	40	31	43	52	35	43	35	41	43	42	32	33	40	40	38	45	42	48	34	36	52	46	45	42	43	54	41	49	50	56	46	50	53	57	63	60	60	51	57	47	52	60	56	66	75	80	71	71	75	84	63	79	88	103	84	99	86	91	91	87	99	0	1	2	2	1	3	15	3	15	5	15	16	17	2	14	14	10	8	15	11	11	20	8	22	35	23	40	18	40	36	18	14	11	7	20	28	22	41	31	13	16	30	29	36	28	21	61	40	28	45	59	9	36	43	61	49	55	25	45	53	24	35	53	52	62	72	66	56	64	68	66	58	70	65	82	70	78	73	71	78	69	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-430.508986906924292	-439.559830287375632	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997517366134166	-4	3	6	4	11	15	29	16	32	20	23	23	24	30	26	31	30	31	29	38	25	35	41	34	50	40	33	35	41	38	43	39	41	43	39	35	42	48	46	51	51	46	54	47	42	46	43	38	49	53	56	53	53	53	60	68	53	58	44	54	50	60	55	65	63	78	74	67	79	71	76	79	77	91	100	85	91	89	88	77	94	94	0	1	2	1	3	5	11	5	10	3	8	10	8	12	6	11	13	15	12	28	8	19	20	12	30	22	19	19	32	24	48	24	9	32	14	14	36	31	33	37	45	33	61	26	30	28	36	24	46	46	31	38	29	45	60	65	42	25	28	59	17	52	31	55	50	68	64	65	70	55	56	68	51	76	78	72	69	80	66	68	74	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-425.977779503289696	-435.028622883741036	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964732119721857	0	6	2	6	6	11	32	16	31	9	30	29	33	27	25	22	23	29	34	37	31	38	34	37	56	39	39	46	42	42	41	40	41	37	45	44	45	48	44	42	51	47	46	46	44	47	51	50	57	45	61	41	53	55	58	67	47	50	54	59	50	63	56	76	56	74	73	64	78	70	79	80	80	86	102	83	98	86	92	91	86	97	0	3	1	3	1	4	14	10	14	3	8	16	16	15	6	6	8	16	9	12	17	7	14	14	61	21	23	26	19	11	20	13	19	18	31	24	40	29	26	13	22	31	27	13	22	52	28	34	58	33	59	20	37	41	43	25	29	34	30	43	38	61	43	68	38	68	56	59	67	65	70	66	64	71	80	64	79	64	81	72	71	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-419.272290420822799	-428.323133801274139	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995048447712345	-4	4	6	7	11	15	31	19	25	21	26	31	35	30	25	29	32	27	34	34	31	37	39	40	55	38	45	37	47	44	41	34	44	32	45	47	42	38	47	51	47	47	55	41	45	39	51	42	48	50	62	47	49	49	52	68	57	53	43	57	52	63	63	71	61	76	82	68	82	76	81	80	74	87	101	87	100	87	92	95	84	96	0	1	2	2	2	4	9	5	8	6	6	11	17	8	8	15	15	8	10	16	18	19	9	19	53	34	44	11	33	31	28	18	37	16	19	37	26	17	37	30	22	38	36	17	59	32	59	7	33	30	23	33	59	23	42	50	39	42	13	33	42	43	60	25	25	64	73	57	64	51	64	66	56	67	79	70	79	81	72	76	72	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-447.525701207378177	-456.576544587829517	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977744097040885	-1	4	7	11	16	19	28	22	29	22	33	28	28	28	25	31	22	26	32	36	27	38	39	33	49	39	39	39	36	32	42	33	44	40	37	49	38	44	46	41	44	48	56	45	35	45	51	48	50	51	54	48	56	46	53	61	53	53	53	62	60	67	49	63	64	67	77	65	68	56	75	71	75	73	103	87	99	86	91	96	91	91	0	1	2	2	4	5	8	5	18	4	17	18	6	6	6	17	6	5	8	12	6	30	21	18	29	45	14	32	9	13	20	17	22	45	19	23	32	24	29	45	40	44	48	19	21	34	26	31	37	40	55	37	25	40	25	50	13	23	44	53	51	61	28	53	59	59	72	60	68	54	62	66	69	68	80	62	81	74	76	81	76	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
