step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31
52000	-177.238797953282216	-174.970510196111888	-2.268287757170329	0.000211610348501	0.000022382144840	0.105770558946865	0.579608551059273	0	2	1	4	6	5	6	7	8	9	13	14	14	18	15	17	16	17	19	18	19	20	21	20	23	23	24	22	25	26	28	0	3	1	2	2	3	0	2	8	3	9	11	10	9	9	13	15	10	20	15	16	10	20	18	14	19	28	24	26	23	29	1	1	1	1	2	2	1	2	1	4	2	1	2	5	3	2	1	4	1	1	1	5	1	2	2	2	2	1	1	3	1
52500	-171.111277564964496	-169.693506054235314	-1.417771510729196	0.000128707982227	0.000048097099506	0.373691659781741	0.609822016411092	1	3	3	5	5	6	5	6	8	10	13	12	13	17	17	17	18	19	18	19	19	21	22	21	22	22	25	22	26	26	28	0	1	1	2	2	7	0	3	6	4	8	10	6	10	10	12	16	16	16	19	15	18	20	18	24	19	25	15	20	24	26	1	1	1	1	1	1	1	1	1	2	3	1	3	4	2	3	1	1	1	1	1	1	1	1	1	2	2	2	4	3	3
53000	-166.524770945788589	-164.783513410829158	-1.741257534959437	0.000158080418485	0.000030273395323	0.191506295421428	0.571763113169835	0	2	2	5	6	6	5	8	7	9	14	14	13	19	17	15	17	17	17	19	18	21	21	20	22	23	25	23	24	26	28	0	1	1	1	3	3	0	3	4	4	8	10	5	18	16	13	12	10	16	19	15	14	19	12	24	19	24	20	22	29	26	1	1	1	3	2	2	1	2	1	3	3	2	3	1	1	1	1	3	1	1	1	1	2	3	1	2	3	1	1	1	2
53500	-190.893565852000421	-189.144100728429095	-1.749465123571326	0.000197090983836	0.000037305164746	0.189278900638971	0.451040326697706	0	2	2	5	5	4	5	8	8	9	14	13	14	17	16	16	17	18	17	18	18	18	20	19	22	23	24	24	25	26	28	0	1	1	6	3	2	0	6	4	5	9	8	8	10	9	12	10	8	13	19	16	4	11	10	24	23	24	21	27	28	26	1	1	1	1	2	1	1	3	2	2	4	3	3	4	5	1	4	5	1	1	1	8	2	5	1	1	2	3	1	1	3
54000	-232.461538223103048	-230.599737333476668	-1.861800889626366	0.000378426473543	0.000061701693397	0.163048036304380	0.361155944356193	0	2	2	5	5	4	6	6	6	9	14	10	13	19	17	15	17	17	19	19	18	20	21	20	21	23	23	24	26	24	27	0	1	1	3	2	3	0	3	4	9	9	10	7	2	11	13	11	5	6	17	15	6	17	3	19	14	10	13	28	21	27	1	1	1	1	1	1	1	2	1	2	3	1	3	10	1	1	2	6	4	2	1	8	2	7	1	2	7	5	1	2	4
54500	-212.713290585968679	-211.030025906466165	-1.683264679502515	0.000289411809202	0.000060434303697	0.208817683920272	0.391974682689404	0	3	2	5	5	6	6	8	7	9	13	14	14	19	17	16	18	18	19	17	19	20	21	21	22	24	26	22	26	26	28	0	1	1	2	3	4	0	1	7	5	5	9	11	8	5	10	10	8	12	16	15	10	21	11	18	15	11	15	28	25	29	1	2	1	1	1	1	1	3	1	2	4	5	1	5	8	5	4	4	4	1	1	6	1	2	2	2	5	1	2	2	1
55000	-214.190183407543230	-212.371090507585194	-1.819092899958033	0.000176874411826	0.000030455016929	0.172184413871929	0.240298496069723	-1	3	2	4	6	5	6	7	7	9	13	11	13	19	17	15	18	17	19	17	19	21	21	20	23	23	25	24	25	25	27	0	3	1	3	1	3	0	2	3	6	10	5	12	12	16	11	7	8	20	13	18	12	19	10	7	21	18	20	26	21	26	1	1	1	1	5	1	1	2	3	2	2	3	1	4	1	1	5	6	1	2	1	4	2	6	9	2	4	4	1	2	2
55500	-210.078579375438096	-208.153261382786923	-1.925317992651181	0.000390872811695	0.000059010692096	0.150971595696649	0.270755464783759	0	2	2	3	5	5	5	8	8	10	14	13	13	18	18	16	17	19	17	19	18	21	21	20	21	22	25	23	25	27	28	0	1	1	1	1	1	0	1	2	2	8	2	8	3	16	8	11	3	11	13	17	2	19	2	19	24	8	12	21	15	20	1	1	2	2	2	1	1	4	3	4	2	4	2	8	1	4	1	8	1	3	1	9	2	8	2	1	7	7	4	5	5
56000	-182.186974700064866	-180.478232426173520	-1.708742273891338	0.000159048599053	0.000031944873151	0.200849761278220	0.401757753196875	1	3	3	5	5	5	5	8	7	10	13	12	13	18	16	17	17	19	17	19	18	21	21	17	23	23	25	24	25	26	26	0	1	1	2	2	3	0	5	6	8	12	5	2	10	12	11	13	14	13	19	15	8	19	10	22	23	16	19	21	23	19	1	1	1	1	1	1	1	2	1	1	1	3	5	4	2	2	2	1	2	1	1	5	2	3	1	1	3	2	3	2	5
56500	-255.606153550698252	-253.910930283549050	-1.695223267149198	0.000294318384175	0.000060335652620	0.205001304246650	0.431570663747232	0	1	3	3	5	5	6	5	7	10	12	14	14	19	16	14	17	17	17	18	17	19	20	19	23	23	26	23	25	26	29	0	1	2	2	2	3	0	2	5	8	7	11	4	6	9	10	16	10	13	9	11	10	17	16	22	20	18	22	15	16	28	1	1	1	1	1	1	1	2	1	2	3	1	4	6	3	1	1	3	1	3	3	4	2	3	2	2	5	2	5	5	4
57000	-210.527442331474958	-208.214948788467865	-2.312493543007082	0.000317365020697	0.000032234602089	0.101569486195637	0.408703658733039	0	3	2	4	5	3	6	7	8	8	13	14	14	18	18	15	17	18	16	18	18	20	21	20	22	24	25	24	25	26	28	0	1	1	1	6	1	0	1	8	5	9	10	7	5	11	7	13	5	12	19	13	5	20	5	14	20	3	25	22	13	26	1	1	1	4	2	1	1	3	1	2	3	3	3	5	3	3	2	4	1	1	3	8	2	9	2	2	9	1	2	7	3
57500	-184.756082692934910	-182.475305773121306	-2.280776919813604	0.000190415238561	0.000019909071727	0.104556084259214	0.336087823759124	0	2	3	5	4	6	5	8	7	9	12	13	13	18	17	15	17	17	17	18	17	20	20	20	23	24	25	24	26	23	28	0	1	2	3	2	1	0	5	7	2	6	11	1	6	16	12	11	12	16	19	10	3	20	10	24	23	18	22	26	20	30	1	1	1	1	2	3	1	2	1	3	3	1	8	6	1	1	1	2	2	1	3	10	1	5	2	2	4	2	1	3	2
58000	-214.574955997646924	-212.373205037278893	-2.201750960368035	0.000310084565841	0.000034927481706	0.112638568810300	0.329068444923361	0	1	2	5	5	6	5	6	8	9	12	14	14	18	17	16	18	18	18	19	16	19	22	20	22	20	25	24	24	26	29	0	1	1	2	1	2	0	5	7	5	10	11	8	5	11	13	12	4	15	19	10	5	15	8	24	19	10	20	15	7	19	1	1	1	2	3	3	1	1	1	2	1	1	4	7	3	1	3	6	1	1	3	6	3	7	2	1	7	2	3	9	6
58500	-210.807195231850358	-209.088997493401820	-1.718197738448526	0.000292560966434	0.000057939582656	0.198042764769011	0.325734220866134	0	2	3	5	5	5	4	7	7	10	13	14	13	19	17	16	17	18	19	17	19	21	21	20	22	24	24	23	26	26	29	0	1	1	7	1	2	0	2	7	2	10	10	10	8	16	10	9	6	20	13	3	3	15	5	18	23	10	24	25	18	23	1	2	1	1	2	2	1	3	2	4	1	3	2	5	1	3	4	6	2	2	6	6	2	6	2	2	6	2	2	4	5
59000	-182.038757071727673	-180.355111791434979	-1.683645280292686	0.000188854026145	0.000039412710599	0.208694044830460	0.449185054724705	0	3	2	3	5	5	4	7	7	9	14	14	12	18	17	16	17	18	18	19	17	21	21	19	22	22	24	22	25	27	26	0	1	1	1	2	4	0	5	7	8	2	6	10	10	8	11	12	5	21	21	4	8	19	10	12	23	12	14	28	29	26	1	1	1	2	1	1	1	1	2	1	6	5	1	6	5	1	1	7	1	1	8	7	2	5	3	1	5	2	2	1	2
59500	-203.327129403258823	-201.701166399991934	-1.625963003266891	0.000235889111196	0.000054088593899	0.229296696338501	0.310077943641003	0	2	3	5	6	4	6	8	7	8	13	12	14	18	17	16	16	18	18	19	17	19	21	19	22	22	24	22	23	27	27	0	1	1	2	2	3	0	3	6	5	4	3	8	10	16	11	13	6	15	16	12	8	19	8	18	19	22	12	22	16	26	1	1	1	2	3	1	1	3	2	1	3	5	4	7	1	2	1	8	1	2	3	4	2	5	3	2	1	5	2	4	2
60000	-194.203993244713331	-192.238771362351031	-1.965221882362293	0.000409855104220	0.000059086193191	0.144163614366501	0.355728772068539	1	3	3	5	5	4	6	7	8	10	12	14	14	19	16	17	18	17	18	19	19	20	22	20	22	24	26	22	25	26	27	0	1	1	2	2	3	0	5	3	2	1	6	5	8	13	10	12	2	11	16	17	2	16	4	24	16	4	20	23	26	23	1	1	1	1	1	1	1	1	3	3	5	5	4	5	1	4	2	6	4	1	1	8	2	10	1	4	11	1	1	1	3
60500	-204.447359230639222	-202.635817477739323	-1.811541752899892	0.000207224529014	0.000036035842288	0.173897571196453	0.282765666354219	0	2	2	4	3	5	6	7	7	9	13	13	14	18	17	16	18	18	18	17	19	20	22	21	22	22	26	23	26	27	28	0	1	1	5	2	5	0	2	5	3	5	9	10	4	13	3	16	9	12	12	13	8	20	6	16	20	14	18	23	25	23	1	1	1	1	1	1	1	4	2	4	5	3	2	7	1	5	1	5	3	1	3	7	3	8	2	3	4	2	2	3	3
61000	-203.367423753803052	-201.659655379721244	-1.707768374081819	0.000407481074298	0.000081962088814	0.201143302066559	0.233174478824198	0	3	2	4	5	5	7	7	7	8	12	13	13	19	17	17	17	17	19	18	18	21	22	20	22	22	25	23	25	26	28	0	1	1	3	2	3	0	5	2	2	10	7	10	3	13	10	12	4	16	6	18	5	11	6	12	11	8	22	19	12	19	1	1	1	1	1	2	1	1	2	4	2	3	3	8	2	4	2	6	1	6	1	9	6	9	5	5	7	1	3	6	4
61500	-235.183044013254175	-233.158235374451891	-2.024808638802275	0.000534668515912	0.000072145604468	0.134935202504841	0.359649439670998	1	2	3	5	6	5	4	7	7	9	12	13	13	16	17	16	17	19	19	18	18	20	20	20	21	22	25	23	25	25	28	0	1	2	1	2	3	0	2	2	1	8	5	9	2	12	4	12	10	13	4	16	8	12	4	19	24	4	15	23	13	18	1	1	1	2	2	1	1	3	3	3	2	2	3	7	2	5	2	7	3	7	1	7	3	5	1	1	11	3	3	7	6
62000	-208.158116070304033	-206.349794238356537	-1.808321831947483	0.000220593885934	0.000038524000705	0.174637662969606	0.361433548779685	0	2	2	4	5	5	6	7	8	10	13	12	12	19	17	17	17	18	19	18	17	18	20	18	22	24	24	23	26	26	28	0	1	1	1	2	3	0	5	3	2	10	10	10	2	7	9	12	5	16	21	11	5	15	2	21	23	5	16	23	18	29	1	2	1	2	2	1	1	1	3	5	1	2	1	9	5	6	3	7	1	1	2	9	2	7	2	2	8	3	4	4	1
62500	-219.825956768604328	-217.866113063381363	-1.959843705222975	0.000274588763813	0.000039829047135	0.145049806780497	0.335478423794774	0	2	1	4	6	5	7	7	7	9	13	14	12	15	17	15	16	17	18	18	19	18	22	21	20	23	25	23	24	26	28	0	1	1	3	1	2	0	3	6	3	10	13	5	5	8	13	9	4	12	13	14	10	16	9	13	20	10	13	24	25	26	1	1	1	2	4	2	1	3	1	3	1	1	4	4	5	1	3	7	2	4	3	3	3	5	3	3	6	5	2	4	2
63000	-198.767385376780709	-196.589366776664917	-2.178018600115800	0.000260209951655	0.000029992768860	0.115263727112790	0.354014204436487	0	2	3	4	5	5	5	8	6	10	12	11	13	17	18	17	17	18	19	17	19	20	21	21	21	22	25	23	26	26	29	0	1	2	1	2	4	0	3	2	2	1	10	9	5	9	5	9	8	20	11	17	5	21	4	17	20	8	21	23	24	26	1	1	1	2	2	1	1	3	2	4	5	1	3	7	6	4	7	5	1	2	1	7	1	8	2	2	10	2	3	2	2
63500	-200.866942648505074	-199.088077635935264	-1.778865012569798	0.000275854038692	0.000050119688740	0.181689160606215	0.267193734797225	0	3	2	4	6	4	5	7	8	8	12	12	14	17	17	15	17	18	19	19	19	20	21	20	23	23	25	23	25	27	29	0	3	1	3	2	3	0	4	7	2	5	9	6	8	10	11	7	5	13	17	8	8	20	2	15	19	3	24	28	25	30	1	1	1	1	3	1	1	2	1	3	3	2	5	5	4	1	7	6	3	1	6	5	1	10	4	2	12	1	1	3	1
64000	-208.595221412261736	-206.875520891730616	-1.719700520531120	0.000327249880479	0.000064665778188	0.197603672438227	0.318354202956139	1	2	3	4	5	5	6	7	6	9	13	13	12	18	17	15	18	19	18	18	19	21	22	20	21	24	25	23	26	25	28	0	1	1	2	2	3	0	5	6	8	4	5	9	9	11	13	8	5	13	16	4	8	24	8	11	19	9	21	15	18	20	1	1	1	2	2	1	1	1	1	1	4	5	4	5	2	1	5	8	2	3	7	8	1	6	3	4	9	2	6	3	5
64500	-209.721029687303258	-208.232353653747481	-1.488676033555790	0.000273654952530	0.000082872072990	0.302834179405959	0.347507167422760	1	2	3	3	5	5	7	7	8	10	13	13	12	18	16	17	17	19	19	19	18	21	21	20	22	22	24	24	26	27	27	0	1	1	1	2	4	0	4	2	5	4	8	10	5	13	10	15	3	15	11	15	3	20	5	21	19	9	19	14	12	19	1	1	1	1	1	1	1	2	3	2	5	3	1	7	2	3	1	8	1	4	1	9	1	7	2	2	7	3	4	7	6
65000	-214.941025065959849	-213.173608541751207	-1.767416524208634	0.000423041815804	0.000078083015883	0.184575171924741	0.496657522202006	0	2	3	5	4	6	7	6	8	9	14	13	12	18	17	17	17	17	19	18	16	17	22	20	22	24	25	23	26	25	28	0	1	1	5	2	3	0	1	6	5	7	7	7	5	21	12	11	3	15	16	11	13	20	17	16	20	21	14	25	23	26	1	1	2	1	1	1	1	3	1	1	3	3	2	7	1	2	1	5	1	1	1	3	2	2	1	3	3	3	2	1	2
65500	-204.953047879123915	-203.253903381094887	-1.699144498029042	0.000318052459875	0.000064812678311	0.203779836622548	0.307468230166121	0	2	3	4	5	5	7	8	8	9	13	13	13	18	17	15	18	18	19	17	19	21	21	19	22	23	25	22	25	26	26	0	1	2	2	2	2	0	1	5	1	2	7	10	8	7	13	7	3	15	11	2	4	19	17	22	19	24	20	24	23	23	1	2	1	1	2	3	1	3	2	4	6	4	2	7	4	1	5	6	1	2	8	8	1	1	1	2	3	3	3	2	2
66000	-206.875926640613301	-205.068049509285686	-1.807877131327621	0.000253020669895	0.000044212916173	0.174740333234818	0.331903127047035	0	2	2	4	6	5	7	6	7	9	12	13	13	17	15	17	18	18	18	19	18	20	21	21	21	23	26	23	25	26	29	0	1	1	1	2	4	0	3	2	5	7	10	10	4	11	12	14	5	15	15	10	8	19	4	22	23	25	25	21	1	26	1	1	1	2	2	1	1	3	3	2	2	3	2	6	1	2	1	6	1	2	6	7	2	9	1	1	3	1	3	13	3
66500	-186.701682308546026	-184.888189516855959	-1.813492791690062	0.000237960059758	0.000041274633003	0.173451935777796	0.348329359880105	0	2	2	4	4	6	6	8	7	9	14	13	12	18	17	16	17	18	18	18	16	20	21	20	22	22	25	23	26	26	28	0	1	1	1	2	4	0	6	4	3	13	10	9	4	10	11	13	8	16	16	13	8	21	3	8	20	10	24	25	6	19	1	1	1	2	1	1	1	1	2	4	1	2	3	7	4	1	3	4	1	1	2	5	3	9	7	4	8	1	2	10	5
67000	-209.837455083144562	-207.972074813578729	-1.865380269565832	0.000321744510802	0.000052226259547	0.162322146278667	0.400089305715324	-1	2	2	5	5	5	6	7	8	10	13	12	13	18	17	15	16	19	16	19	18	20	20	20	22	24	25	21	26	25	28	0	1	1	3	2	2	0	3	7	2	5	10	6	3	12	11	16	5	16	19	15	10	19	10	28	11	12	12	27	28	17	1	1	1	2	1	1	1	2	1	3	5	1	3	9	2	1	1	7	1	2	1	4	2	6	1	4	7	5	1	3	7
67500	-236.962447441222480	-235.162024423545802	-1.800423017676686	0.000333372683404	0.000058832963629	0.176478057613460	0.586623243303637	0	3	2	5	6	6	5	8	6	9	13	13	14	17	17	16	17	18	19	19	18	20	21	20	22	24	24	22	24	26	28	0	1	1	3	2	3	0	5	2	4	8	5	10	6	16	13	13	5	13	13	5	11	20	8	20	15	22	19	18	28	25	1	2	1	1	1	2	1	1	1	1	3	3	2	3	1	1	1	5	2	2	5	2	1	5	1	3	3	1	3	2	2
68000	-193.162420894363265	-191.361542351340461	-1.800878543022798	0.000173816580428	0.000030656195018	0.176370947711499	0.400071335375208	0	3	2	4	5	6	5	8	8	9	14	14	13	18	17	17	17	18	19	18	17	21	22	19	22	23	24	21	25	25	27	0	1	1	3	2	3	0	2	5	5	5	7	9	8	12	8	5	8	20	11	11	8	19	13	16	28	24	12	26	26	28	1	1	1	1	2	2	1	2	2	2	6	5	3	4	1	5	6	5	1	1	2	5	1	3	2	1	2	4	1	1	2
68500	-216.704267772217122	-214.828905757828636	-1.875362014388477	0.000313585136145	0.000050276538844	0.160328194958463	0.349455907738663	0	2	3	4	6	5	6	6	8	10	12	13	13	18	17	16	17	18	16	19	18	19	21	18	22	23	24	20	25	27	27	0	1	1	1	2	1	0	2	8	2	2	5	10	2	10	9	16	8	12	19	11	2	19	5	22	23	16	19	11	27	20	1	1	2	3	1	2	1	2	2	4	3	3	1	8	4	3	1	5	1	2	2	7	2	6	1	1	3	2	5	2	3
69000	-176.759055317132265	-174.928774354234264	-1.830280962898000	0.000189775569677	0.000032205361793	0.169702358675582	0.373203137575871	0	2	2	4	5	5	5	7	7	9	13	13	13	16	18	17	17	18	17	18	19	19	21	21	21	23	26	22	24	26	28	0	1	1	2	2	4	0	2	6	1	9	8	6	8	11	11	14	10	13	19	17	10	20	10	15	19	18	24	23	15	26	1	1	1	1	1	1	1	3	1	3	3	3	5	4	4	2	1	4	2	1	1	5	2	6	1	3	4	1	2	4	3
69500	-193.444130997984644	-190.883682005041265	-2.560448992943390	0.000138218936790	0.000011360658563	0.082193213369444	0.460433998330256	1	2	3	5	4	6	6	8	8	9	13	13	13	19	18	16	15	17	17	18	19	20	20	21	23	22	25	24	25	26	27	0	1	1	2	2	3	0	6	6	8	10	1	10	18	11	11	11	12	17	19	18	10	20	18	26	23	22	24	26	14	26	1	1	1	1	1	1	1	1	1	1	2	8	2	1	3	1	1	2	2	1	1	5	1	3	1	1	2	1	2	4	2
70000	-179.180653730827345	-176.931707210817393	-2.248946520009947	0.000214504062213	0.000023101284403	0.107696256028279	0.447744963639940	0	2	2	5	6	4	7	8	7	10	13	14	12	17	18	16	16	18	17	19	17	21	21	21	22	24	25	22	25	27	28	0	1	1	2	2	2	0	5	2	6	4	13	8	8	17	4	13	10	11	19	11	5	20	9	22	19	14	20	16	25	26	1	1	1	2	2	1	1	1	2	2	4	1	2	5	1	5	2	3	2	1	2	7	1	6	1	4	4	2	4	2	2
70500	-215.619756316708958	-213.884905963391986	-1.734850353316984	0.000312445079899	0.000060389478349	0.193280298631088	0.398066022866406	0	3	3	4	5	5	6	7	7	7	13	12	14	19	16	16	18	15	18	18	18	20	20	20	21	23	25	23	25	27	29	0	1	1	1	2	3	0	5	3	5	10	3	10	10	13	12	18	6	16	15	18	6	20	8	18	11	15	21	26	20	30	1	1	2	3	1	1	1	1	3	1	4	4	2	6	1	2	1	5	1	1	1	6	1	5	4	6	5	2	1	6	1
71000	-185.978627435458890	-184.148902670792239	-1.829724764666664	0.000247795090245	0.000042081603541	0.169824202325516	0.378738844447713	0	2	2	4	6	5	6	7	7	10	13	13	12	19	17	17	17	18	17	15	18	21	20	20	21	22	24	23	24	25	27	0	1	1	2	2	4	0	2	7	2	10	13	4	8	11	12	10	10	20	11	19	8	20	10	19	23	10	22	24	22	26	1	1	1	1	2	1	1	2	1	3	2	1	4	6	3	3	3	3	1	1	1	7	3	5	2	1	7	1	2	3	2
71500	-211.035391989038999	-209.327381708168673	-1.708010280870318	0.000221811258080	0.000044599658661	0.201070311071127	0.415209330931485	0	2	2	4	5	6	7	7	7	8	14	13	12	17	18	16	17	19	17	19	18	21	21	19	22	23	24	24	26	26	29	0	1	1	3	3	4	0	2	2	5	10	9	6	5	13	4	11	9	16	19	17	12	20	13	24	25	24	26	27	18	19	1	1	2	1	2	1	1	3	2	2	3	2	2	7	4	7	1	3	1	1	1	3	1	4	1	1	2	1	1	3	5
72000	-196.584950173198621	-194.075223533331155	-2.509726639867454	0.000202686502433	0.000017363198822	0.085665294004524	0.485810959187576	0	2	3	4	5	5	6	7	7	10	13	13	12	18	17	16	18	18	17	16	19	19	22	21	23	22	25	22	24	26	28	0	1	1	3	2	4	0	4	1	2	8	10	7	5	20	10	16	12	20	11	14	18	20	8	26	20	14	16	20	25	23	1	1	1	1	2	1	1	2	2	4	2	1	3	5	1	3	1	2	1	1	1	1	3	8	1	3	4	3	4	2	2
72500	-200.025984011023752	-198.567709544059824	-1.458274466963930	0.000194727528732	0.000063897443991	0.328137703007769	0.744366394300811	1	3	3	5	6	5	7	8	8	9	13	11	12	18	17	17	18	17	18	16	18	21	20	20	23	23	24	20	25	27	27	0	1	1	2	3	1	0	5	4	8	12	7	7	10	20	20	20	11	20	11	18	24	19	14	24	23	24	15	15	25	26	1	1	1	1	2	2	1	1	1	1	1	2	2	4	1	1	1	2	1	2	1	1	1	1	1	1	3	2	4	3	2
73000	-189.810576584114102	-187.892751530297289	-1.917825053816818	0.000229260706288	0.000034919333972	0.152312773248356	0.565419662815063	0	2	3	4	4	5	7	8	8	9	14	13	12	18	17	13	18	18	19	18	19	19	22	20	21	23	24	22	25	27	27	0	1	1	3	2	2	0	5	2	3	16	9	8	8	10	6	15	8	20	15	20	8	21	17	19	19	24	24	28	19	23	1	1	2	1	1	1	1	3	2	3	1	2	2	5	4	3	1	4	1	1	1	5	2	1	1	2	1	1	2	3	2
73500	-191.732045896506463	-189.892606267029294	-1.839439629477160	0.000273561431781	0.000045881367119	0.167718697845398	0.300539058256704	0	2	3	4	6	5	5	8	6	9	14	13	12	18	18	15	17	18	19	16	18	21	21	21	22	23	22	22	24	26	28	0	1	2	1	1	1	0	6	4	2	12	9	8	8	11	11	9	8	20	11	20	8	15	3	21	20	13	19	19	18	23	1	1	1	2	3	3	1	1	1	4	1	4	2	5	3	1	6	4	2	1	1	6	2	8	3	2	4	1	3	4	3
74000	-194.960154649855809	-193.216187669105494	-1.743966980750315	0.000212533172769	0.000040543992300	0.190765478025992	0.531360086004642	0	2	1	5	3	4	7	7	7	10	13	12	14	17	17	16	18	18	18	19	19	19	22	21	21	23	24	23	26	27	27	0	3	1	5	2	3	0	6	5	3	12	10	9	12	11	11	14	10	16	16	19	14	19	22	20	20	10	25	25	23	26	1	1	1	1	1	2	1	1	2	4	1	1	3	3	2	1	1	5	1	1	1	1	1	1	1	3	8	1	3	2	2
74500	-195.618453427818395	-193.178316908725549	-2.440136519092857	0.000295223131951	0.000026808146857	0.090806390000526	0.468974424060594	1	2	3	5	6	6	7	8	8	9	14	13	13	18	17	14	17	17	19	18	18	19	20	19	22	24	24	23	25	26	26	0	1	1	2	2	3	0	4	5	4	7	5	3	4	12	6	11	8	20	16	16	8	20	8	14	19	16	22	17	27	26	1	1	1	1	3	1	1	1	1	3	4	5	4	4	3	4	1	3	1	2	2	5	1	5	2	3	5	2	4	1	1
75000	-198.359644761776281	-196.496557333937005	-1.863087427839262	0.000212177015920	0.000034539545011	0.162786458569721	0.480333601635443	0	2	2	4	5	4	7	8	8	10	13	13	13	16	17	15	17	17	17	18	18	19	21	20	22	23	26	22	24	24	27	0	1	1	3	2	3	0	2	1	8	10	10	10	10	14	5	14	11	11	19	18	9	20	13	17	23	14	16	28	28	26	1	1	1	1	1	1	1	3	4	1	2	1	1	3	1	5	1	2	3	1	1	5	1	3	2	1	4	4	2	1	3
75500	-210.494657552915754	-208.567397302603894	-1.927260250311856	0.000194939355438	0.000029363193376	0.150627323612594	0.458718842031906	0	3	2	4	6	3	6	7	7	9	12	12	13	18	17	16	17	18	17	18	18	21	21	20	22	23	25	24	25	26	29	0	1	1	3	6	3	0	6	7	3	6	7	4	10	16	11	16	13	11	12	12	5	20	10	23	23	15	21	26	24	20	1	2	1	1	2	1	1	1	1	3	6	3	5	4	1	3	1	3	3	3	2	7	1	4	1	2	4	3	1	4	3
76000	-203.167081434148855	-201.316910471260314	-1.850170962888540	0.000379480181792	0.000062784019868	0.165447427509225	0.467635632540547	0	2	2	4	4	5	7	8	7	9	14	13	13	17	16	16	17	17	16	18	18	20	22	20	22	23	24	22	26	24	29	0	1	1	2	2	4	0	5	2	8	13	2	8	6	11	10	10	5	11	19	16	8	20	4	22	19	14	15	27	23	25	1	1	1	1	1	1	1	2	2	1	1	4	3	4	1	3	3	3	1	1	1	6	1	8	1	3	3	3	1	1	4
76500	-205.468831259975701	-203.683592432388537	-1.785238827587174	0.000269539347073	0.000048549114253	0.180118838975648	0.333238123019857	-1	2	2	4	4	4	5	5	8	9	13	13	13	18	18	17	17	17	18	19	19	20	20	19	21	24	25	23	25	26	28	0	1	1	3	1	2	0	2	7	1	2	7	6	4	13	2	7	6	12	11	16	6	20	8	24	20	2	25	26	26	20	1	2	2	1	3	1	1	1	1	4	4	5	4	7	2	7	5	7	2	2	1	7	1	7	1	2	10	1	1	1	3
77000	-208.399220764212885	-206.841585433617581	-1.557635330595291	0.000162033812506	0.000042143447178	0.260090449801496	0.433570965647360	1	2	3	4	6	5	7	7	7	9	14	13	13	17	18	16	18	18	18	19	17	20	22	19	22	24	24	22	26	27	28	0	1	1	2	1	3	0	6	6	2	7	5	10	8	21	9	10	13	16	16	10	9	19	8	15	19	13	17	26	25	26	1	1	1	1	2	2	1	1	1	5	3	4	3	4	1	4	6	2	2	1	3	8	2	7	2	3	5	1	1	3	1
77500	-185.357572601604460	-183.588900823993896	-1.768671777610552	0.000163626419780	0.000030148910073	0.184254536116883	0.364885094138869	0	2	2	5	5	6	7	8	7	9	14	14	12	16	18	16	16	19	18	19	19	21	21	19	22	24	26	22	24	26	28	0	1	1	1	2	3	0	3	4	6	7	9	9	10	12	12	8	8	16	19	15	4	20	10	23	19	13	15	23	26	23	1	1	1	2	2	3	1	2	1	2	3	4	2	3	2	1	4	7	1	1	1	10	2	4	1	2	6	2	2	1	5
78000	-195.271764860587155	-193.657288710309757	-1.614476150277407	0.000224496709408	0.000052512908689	0.233913934984561	0.446315971614721	0	2	3	5	5	6	6	7	7	9	11	14	13	18	17	16	16	17	18	18	19	20	21	21	22	23	25	24	23	26	28	0	1	2	2	3	5	0	5	5	5	10	11	10	5	17	11	12	9	16	16	18	9	19	11	19	20	22	25	16	14	26	1	1	1	1	1	1	1	2	1	2	1	1	2	6	1	2	1	5	1	1	1	5	2	6	2	2	2	1	3	3	4
