step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
15000	-211.525208056968552	-209.296202693685558	-2.229005363283001	0.000000678305647	0.000002006664734	2.958348853480521	0.998268550217140	1	2	4	4	3	4	5	5	7	5	7	6	8	7	7	6	11	9	10	10	13	13	13	13	8	11	13	12	14	15	11	14	11	13	11	14	14	13	13	14	15	16	15	17	16	16	15	16	15	15	17	19	17	17	18	18	17	18	19	19	19	20	21	21	20	21	20	21	19	22	23	23	25	24	25	29	26	31	31	33	33	35	34	35	37	35	36	38	40	0	1	2	2	1	2	5	3	12	3	10	7	14	4	7	7	25	14	13	25	33	17	19	31	10	13	28	17	19	39	20	21	13	31	13	35	27	28	31	38	27	41	27	41	36	43	37	49	28	23	42	56	50	47	48	49	40	46	56	53	48	59	65	61	55	69	55	67	48	63	67	64	72	71	71	77	74	76	76	79	79	81	80	81	86	80	83	84	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-247.781787730959508	-246.419926223842197	-1.361861507117312	0.000000301269080	0.000000181675466	0.603033893483782	0.897542938375288	0	2	5	2	5	4	3	6	7	5	7	7	9	8	9	8	10	9	10	11	12	12	13	13	10	13	12	12	13	13	12	15	11	12	13	14	11	11	14	10	12	14	15	14	16	15	17	16	16	15	16	19	16	15	17	19	16	19	18	19	21	21	20	20	20	23	19	22	22	23	24	24	24	25	25	28	27	30	31	32	33	35	33	35	37	36	37	39	39	0	1	6	1	7	7	2	2	5	4	7	5	9	8	9	9	14	11	18	18	18	38	37	25	9	41	19	16	34	20	33	27	15	20	28	27	13	15	31	9	19	26	41	31	31	26	54	22	32	29	39	57	23	42	51	51	46	55	53	59	64	58	52	52	59	69	51	60	64	62	66	52	62	72	66	74	74	77	76	78	78	80	79	83	86	83	82	87	85	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
16000	-308.969967741140579	-307.477127219139447	-1.492840522001120	0.000000249706979	0.000000270445420	1.083051105128336	0.683197199608617	1	2	6	4	4	4	4	6	7	6	7	6	8	7	8	8	12	9	10	9	13	11	13	13	11	10	11	12	13	13	12	14	13	10	12	14	13	14	12	14	14	16	15	15	16	16	16	16	15	16	17	19	18	15	17	21	17	17	19	18	20	21	19	21	20	22	19	21	21	22	24	24	25	25	26	28	28	30	31	34	33	34	34	32	37	36	35	37	40	0	1	5	1	1	2	1	6	5	5	4	5	7	10	11	7	7	5	16	2	17	34	11	27	9	16	18	20	19	10	22	28	31	11	19	27	26	20	5	26	23	18	33	24	41	38	38	32	30	36	45	33	45	13	36	58	50	46	49	58	9	67	48	61	42	65	35	32	58	69	66	66	72	71	71	73	75	77	77	77	84	84	81	77	81	82	74	86	80	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	4	2	1	2	1	1	3	2	2	1	1	1	2	3	1	1	1	1	1	2	2	2	3	2	1	3	1	1	1	1	1	1	1	1	1	3	1	4	2	2	1	1	2	1	6	1	2	1	3	1	2	3	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	4	1	3
16500	-243.634799871723658	-242.248564771135165	-1.386235100588486	0.000000489933762	0.000000370007258	0.755218942503921	0.885126203563739	1	2	6	4	4	5	4	6	7	5	5	5	8	8	9	8	11	9	11	10	11	12	13	13	11	12	12	12	13	15	11	14	12	11	13	13	13	14	13	13	13	16	15	17	15	16	15	16	15	14	16	19	15	16	18	20	18	18	18	19	19	21	20	21	20	22	21	20	20	21	23	24	26	25	25	29	28	30	31	33	33	34	33	35	38	36	36	38	40	0	1	10	1	2	2	2	11	12	5	7	7	4	3	9	11	20	10	14	14	14	34	31	31	18	18	16	20	20	29	20	24	20	20	21	21	34	22	34	17	28	30	41	34	40	24	38	23	36	23	49	55	38	40	48	57	44	23	51	55	55	56	61	44	53	61	57	55	43	56	64	68	72	68	71	73	75	73	77	78	79	80	76	80	87	82	82	86	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-244.350527028592069	-242.987630404221136	-1.362896624370933	0.000000634762420	0.000000333762076	0.525806295080555	0.914033297278452	0	2	5	5	4	4	3	6	8	5	7	6	9	9	7	9	11	10	11	10	12	12	14	13	10	12	12	12	13	15	12	14	13	13	12	12	12	14	13	13	13	15	15	16	15	17	16	16	15	16	16	19	18	17	15	20	18	19	19	20	21	21	20	20	20	23	19	21	20	22	23	24	25	24	25	26	28	30	31	33	33	32	34	34	37	35	36	38	40	0	1	2	6	2	7	1	5	4	7	3	7	3	8	6	11	16	15	14	16	17	17	41	22	15	25	15	14	19	29	12	18	28	17	9	18	17	36	26	19	22	33	36	49	41	50	38	32	34	43	26	54	55	45	26	46	49	30	43	59	57	64	53	54	30	56	47	52	41	60	62	70	62	68	66	72	76	77	78	79	79	78	80	82	86	83	83	87	85	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-258.438134574258640	-256.588402211045377	-1.849732363213282	0.000000486269894	0.000000953663884	1.961182248158447	0.905255393776185	1	2	5	5	4	5	3	6	8	5	7	6	9	7	8	8	10	7	10	10	12	12	13	14	10	12	12	12	13	14	12	14	12	10	12	14	13	14	13	13	15	15	14	15	16	16	16	17	15	14	16	18	17	16	17	20	15	18	18	19	21	18	19	20	21	21	19	21	21	23	24	23	25	24	24	27	28	29	32	34	32	34	34	34	36	36	37	38	40	0	1	1	7	2	2	1	4	4	7	6	5	15	10	18	3	15	3	9	16	8	17	9	37	16	25	20	20	27	28	9	31	9	9	25	29	15	9	34	35	36	28	34	20	28	57	32	54	35	33	44	55	32	39	46	63	36	47	54	59	58	50	55	62	58	56	48	67	52	66	68	61	72	72	72	73	76	73	78	79	77	79	79	79	80	79	86	87	87	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1
18000	-233.644480518886525	-232.111496759488915	-1.532983759397617	0.000001006075105	0.000000275295456	0.273633106271249	0.892149815523331	1	2	5	4	4	4	4	7	6	5	7	5	8	9	9	9	11	9	11	11	11	9	13	12	12	13	12	12	14	13	13	14	13	11	10	13	14	14	13	13	15	16	15	17	15	17	16	16	14	16	16	19	17	16	17	21	17	18	20	18	19	18	20	18	20	20	20	22	21	22	24	24	24	26	26	27	28	30	31	34	34	34	32	34	38	35	36	38	40	0	1	4	2	2	1	1	10	4	5	9	6	12	9	11	8	35	11	16	22	15	9	20	35	35	19	35	21	23	17	19	25	20	14	16	24	20	25	16	20	36	29	39	51	33	45	37	45	25	45	29	62	48	33	43	61	51	53	60	46	55	31	52	51	61	58	60	61	61	46	56	68	55	71	71	74	74	77	78	83	74	79	78	83	87	82	84	81	85	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1
18500	-217.629023202422218	-215.278804252239325	-2.350218950182894	0.000000222661732	0.000000736209614	3.306403874645128	0.965213318205270	1	2	5	4	3	4	4	7	7	5	7	6	9	9	9	8	11	10	11	11	11	12	13	12	11	12	12	11	12	14	12	14	13	10	13	12	14	13	14	13	14	16	15	17	16	15	17	16	15	15	16	19	18	15	17	21	17	18	19	19	20	20	20	19	21	22	20	21	22	22	25	22	26	26	24	28	28	30	32	33	32	34	33	33	38	35	37	38	40	0	1	5	2	1	2	2	12	6	6	12	7	11	8	11	9	13	15	13	34	16	17	20	25	14	13	21	14	28	24	13	17	22	14	29	18	36	17	31	36	31	50	38	48	33	35	37	40	35	19	49	57	55	38	50	59	41	48	42	54	58	53	52	47	48	62	59	59	62	62	75	53	71	71	61	74	74	77	78	78	78	81	79	81	87	81	86	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-238.219164768046795	-236.826831854145269	-1.392332913901537	0.000000005643738	0.000000004400853	0.779776171844856	0.900066622839265	1	2	6	5	3	4	5	7	8	6	7	5	9	9	9	8	11	9	10	11	13	12	12	12	12	12	11	12	13	14	12	15	13	13	12	13	13	14	14	13	14	15	14	14	17	17	17	17	14	15	16	18	17	15	18	20	17	18	19	20	20	20	20	20	20	22	21	20	22	22	24	24	26	25	25	29	27	30	31	33	32	34	34	34	36	34	37	38	39	0	1	4	2	1	2	5	4	7	4	10	5	16	11	11	12	16	12	7	18	16	19	19	18	19	13	13	15	22	40	20	33	17	26	18	20	31	40	36	23	28	37	22	29	32	34	39	37	26	21	32	51	33	33	51	49	42	45	53	57	58	58	55	46	48	60	60	51	56	65	69	70	72	66	72	77	74	71	76	76	78	80	81	81	84	79	85	87	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2
19500	-318.167778540534300	-314.666147092776498	-3.501631447757820	0.000000079978943	0.000000605325563	7.568561678904225	0.649905848458456	1	2	5	4	4	4	3	6	7	5	8	7	6	8	9	9	10	9	10	10	12	11	13	14	11	13	13	11	13	14	12	14	12	12	12	12	12	12	14	13	14	16	15	17	16	17	15	17	14	15	16	18	17	16	17	20	17	17	18	19	19	21	19	20	19	23	20	21	21	21	24	24	25	25	25	28	28	31	31	33	33	33	34	35	38	35	36	39	39	0	1	7	1	2	1	1	6	6	2	10	4	3	5	3	8	14	9	13	8	25	17	34	38	16	17	35	20	20	11	28	36	16	20	22	12	15	12	20	25	20	39	29	40	35	51	34	39	36	32	50	58	24	30	41	60	11	27	40	51	42	34	45	61	48	63	39	54	60	39	59	48	56	68	66	74	73	75	75	78	78	68	81	79	87	81	80	84	87	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	4	1	3	1	1	3	1	1	1	1	2	2	2	3	3	2	3	2	1	1	1	3	2	1	1	5	1	1	1	1	1	2	2
20000	-270.094462963643650	-266.435159274067928	-3.659303689575724	0.000000021241407	0.000000176533887	8.310837644672119	0.797457086551041	0	2	6	3	3	5	4	6	7	5	8	6	7	9	9	8	10	9	9	10	11	12	14	14	11	11	11	12	12	15	12	14	12	12	12	13	12	14	13	13	15	14	14	15	16	17	16	17	16	15	17	18	15	17	15	19	18	18	18	18	20	20	20	20	20	23	21	21	22	21	25	24	25	25	25	27	28	30	31	33	31	34	34	34	37	35	37	36	39	0	1	10	1	1	2	1	7	8	4	9	6	10	3	12	12	11	16	12	12	18	17	29	36	15	15	15	19	15	29	21	18	19	26	14	22	19	22	31	35	29	31	39	28	42	26	24	45	24	42	41	51	37	30	37	36	46	24	54	30	58	52	58	46	58	70	60	55	46	56	66	67	66	56	72	74	71	74	77	79	77	80	78	80	80	84	86	80	87	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1
20500	-237.639078687308654	-235.260605504198509	-2.378473183110141	0.000000531700666	0.000001802395934	3.389869620087373	0.874149626251813	1	2	6	4	4	4	4	6	8	5	8	6	9	8	8	7	10	10	9	11	12	13	12	12	10	11	12	12	14	14	11	14	9	13	12	13	12	14	13	13	15	15	15	15	17	15	16	16	15	16	16	19	17	16	17	20	17	18	18	18	18	20	20	19	20	23	20	22	22	22	23	25	26	26	24	28	28	31	29	33	31	34	34	35	37	36	37	38	40	0	1	7	2	1	2	2	5	8	5	8	6	12	12	8	10	14	11	9	19	25	15	33	26	11	13	18	18	20	23	11	36	9	18	25	17	31	27	24	21	37	39	21	30	30	39	38	22	39	30	29	55	48	43	36	60	43	45	54	48	43	59	60	57	58	70	64	63	67	63	69	75	75	66	67	72	75	76	74	81	79	81	80	80	84	82	84	86	87	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1
21000	-250.211077298654004	-248.845654048545754	-1.365423250108264	0.000001503436312	0.000000759931304	0.505462917446595	0.897127828651863	-1	2	6	4	4	4	5	7	7	4	8	6	8	9	8	7	12	9	7	9	12	11	12	14	11	12	12	11	13	14	11	14	11	13	13	13	14	14	12	13	13	15	14	17	16	16	16	16	15	15	16	19	17	15	18	21	16	19	20	20	21	18	21	21	19	22	18	20	22	23	24	23	25	26	24	29	28	31	31	34	33	33	32	35	37	35	37	37	40	0	1	10	2	2	1	10	12	10	2	19	6	9	5	10	7	22	19	12	7	22	18	31	27	15	18	31	15	31	21	14	26	20	13	25	28	25	36	25	22	33	36	26	37	49	42	30	30	21	23	37	62	57	41	57	58	31	44	65	53	52	47	68	52	46	64	45	62	61	61	56	56	69	75	72	77	74	76	77	83	76	78	76	78	86	81	84	78	88	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
21500	-260.863012342642492	-259.397407508435492	-1.465604834206984	0.000000584681102	0.000000590381138	1.009748964604650	0.901783934256022	1	2	6	3	4	4	3	6	5	5	8	6	9	9	8	8	12	9	11	11	13	11	14	13	11	11	13	13	14	14	12	15	11	13	13	14	13	13	14	13	13	15	15	15	14	16	16	16	15	16	17	20	17	13	16	20	16	18	19	19	20	21	21	20	18	23	19	21	21	21	24	24	26	24	24	28	28	29	31	33	33	34	33	35	37	36	35	38	39	0	1	6	2	7	1	2	5	6	5	10	5	15	12	12	8	11	15	15	13	22	18	35	19	14	14	33	19	37	22	25	37	14	22	33	41	18	33	31	11	22	37	38	35	16	45	34	44	34	43	44	50	21	26	44	57	38	48	53	23	59	61	56	65	45	70	38	64	60	59	69	66	75	68	64	73	71	73	76	79	79	83	76	80	81	82	81	86	81	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2
22000	-224.104788886664892	-222.743877411262929	-1.360911475401953	0.000000722163383	0.000000405045872	0.560878441008602	0.970531670075170	1	2	5	3	4	5	4	5	7	6	7	7	8	9	8	9	11	9	10	10	12	11	13	13	10	12	11	13	13	13	11	14	12	12	11	12	13	14	13	14	14	16	15	16	17	17	16	16	16	13	17	19	17	16	17	19	17	19	19	18	20	20	20	21	19	22	21	21	22	22	24	22	25	24	26	26	29	30	31	33	34	34	32	34	37	33	36	39	40	0	1	5	1	2	4	2	7	6	4	5	8	3	15	3	11	20	11	14	11	17	16	35	26	9	25	18	34	17	17	16	21	14	18	25	20	34	24	34	33	26	40	40	40	40	38	38	41	32	35	49	53	37	32	44	51	42	57	57	42	55	52	55	58	57	61	60	55	65	56	72	52	64	70	74	74	76	76	77	83	86	78	77	86	81	78	82	85	88	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-211.121835790421073	-208.782348128350833	-2.339487662070246	0.000000576431040	0.000001887776435	3.274938894822982	0.995699460307360	1	2	5	3	4	4	4	6	7	5	7	7	8	8	7	9	12	8	9	11	11	11	14	14	11	13	12	12	13	14	10	14	12	12	12	14	13	13	13	13	14	16	16	16	16	16	15	16	15	14	16	18	17	14	17	18	17	18	20	18	20	20	20	19	20	22	20	20	20	22	24	24	25	24	24	27	28	30	32	33	33	34	31	33	37	36	37	39	39	0	1	7	1	4	4	4	10	5	7	3	4	8	11	8	9	31	5	9	31	15	16	35	28	14	21	31	14	27	27	12	35	22	31	16	26	22	20	35	34	29	41	24	37	24	38	39	49	34	27	54	48	49	39	47	45	36	29	64	48	60	58	58	58	60	65	60	55	58	67	66	70	72	66	66	73	76	77	78	83	78	79	76	78	86	82	86	87	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-229.545838966814188	-227.669774146449583	-1.876064820364618	0.000004422579485	0.000000708450601	0.160189455868623	0.925576592541674	1	2	5	4	3	3	5	7	6	6	8	7	9	8	9	8	11	8	10	10	13	12	13	12	10	11	12	12	13	14	12	15	11	12	13	12	13	13	14	13	14	15	16	16	16	16	16	17	15	15	16	19	17	15	18	20	17	17	17	19	19	21	20	20	20	22	20	21	21	22	24	23	25	24	26	28	28	30	31	33	33	32	34	35	36	35	36	38	40	0	1	4	6	1	2	6	9	5	4	10	3	8	10	9	9	20	3	11	15	33	19	20	19	9	13	25	19	17	36	18	37	16	19	34	19	26	26	28	19	26	22	34	35	41	49	35	30	27	37	23	43	47	22	44	52	50	54	30	57	45	65	55	48	57	63	57	67	59	56	70	69	72	69	74	73	73	77	76	78	79	74	80	83	80	81	80	86	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1
23500	-210.796545120791023	-208.196916342912061	-2.599628777878963	0.000000008900184	0.000000036274627	4.075716710374873	0.946477669288157	0	1	5	5	4	2	3	7	7	5	6	6	8	8	8	8	10	9	10	10	11	11	12	13	11	13	12	11	13	14	13	14	12	13	13	13	13	11	13	13	14	15	15	15	17	16	17	16	15	16	16	19	17	17	17	21	18	19	19	19	19	20	20	18	20	23	21	21	21	21	24	24	25	26	25	27	29	31	31	33	33	35	33	34	35	35	37	38	41	0	1	7	7	6	2	1	11	4	7	7	4	4	9	5	12	9	9	16	14	20	14	19	28	17	22	20	20	21	27	38	29	28	22	28	38	23	16	38	22	31	30	40	34	43	30	46	32	35	41	37	55	41	39	42	57	45	55	55	54	47	64	58	43	64	62	60	64	58	58	67	66	66	71	66	73	72	77	77	78	79	84	78	83	80	84	84	82	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-257.732609359028970	-256.108053441525101	-1.624555917503846	0.000000228404880	0.000000322608576	1.412441693133147	0.843264875196437	0	1	6	4	3	1	3	5	6	5	7	5	9	9	9	9	11	10	11	11	13	12	12	12	11	13	12	12	14	15	11	15	13	13	12	13	11	13	13	14	14	15	15	17	17	16	16	16	15	15	15	19	17	16	18	19	17	18	19	19	20	20	19	21	19	21	20	20	20	22	24	25	25	26	22	29	28	31	31	33	31	33	33	35	38	35	37	37	39	0	1	4	7	6	1	6	7	4	5	10	4	11	9	11	12	14	4	14	15	20	31	37	31	13	24	18	16	35	39	15	27	24	25	37	28	13	20	17	17	13	29	34	42	34	24	22	39	41	34	38	53	54	29	50	44	41	45	44	44	55	52	44	59	47	53	52	48	59	32	61	71	55	71	67	72	72	72	76	81	76	79	81	82	84	82	83	86	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	3	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1
24500	-228.698372362292616	-227.304799786048449	-1.393572576244179	0.000000034755605	0.000000027267800	0.784558338263818	0.934641956018732	1	2	6	4	5	3	5	6	7	5	8	5	8	8	9	7	12	10	9	11	12	12	13	13	10	13	12	12	13	14	11	14	13	12	13	13	13	14	13	14	14	15	15	17	16	17	15	16	15	14	16	20	17	16	17	20	17	18	20	19	20	19	19	20	19	23	20	21	22	22	23	24	25	26	26	28	28	30	31	31	33	34	33	34	35	34	37	39	40	0	1	10	1	1	1	6	7	12	1	3	4	9	10	8	3	31	11	3	18	20	15	34	20	16	25	20	20	19	27	15	27	20	13	27	28	20	17	20	18	26	24	36	32	43	40	39	47	50	21	43	65	43	26	54	63	30	57	60	49	53	57	53	53	57	59	55	61	52	64	63	70	72	72	72	74	75	76	76	76	79	81	80	79	83	81	82	87	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
