step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
29500	-207.964492782581516	-206.581902677345454	-1.382590105236051	0.000173938389378	0.000076358924658	0.438999837421217	0.368201679376459	0	7	5	8	9	9	10	13	11	11	13	15	16	18	17	20	21	21	21	23	26	23	23	25	27	28	0	3	1	1	3	0	6	10	5	2	7	11	8	12	4	15	13	15	12	16	23	18	4	4	14	14	1	1	2	4	2	1	1	1	1	2	1	1	2	2	5	2	2	2	3	2	1	1	7	9	6	6
30000	-206.673034945843597	-205.053134995671144	-1.619899950172462	0.000165842351026	0.000038427258850	0.231709564007377	0.365907387499030	0	5	8	8	9	8	10	13	11	14	12	15	15	17	16	19	21	20	21	22	27	24	25	26	25	29	0	1	2	1	4	0	6	5	4	8	7	6	2	6	13	8	13	13	14	17	16	18	15	15	19	14	1	3	1	4	1	1	1	2	1	1	1	4	6	3	1	2	3	2	2	1	4	2	6	5	2	6
30500	-218.650221135693329	-217.188005594932065	-1.462215540761275	0.000183313896170	0.000059491257759	0.324532176786089	0.320667015413059	0	7	6	10	10	10	11	13	12	12	13	15	15	15	19	19	19	21	22	23	26	24	24	25	27	28	0	1	1	3	3	0	6	2	5	2	7	7	5	7	8	10	13	4	14	16	23	15	15	16	19	6	1	3	3	4	2	1	1	3	1	3	1	1	3	2	3	2	2	6	3	2	1	3	3	4	2	8
31000	-210.405384497036948	-208.970819601238247	-1.434564895798706	0.000182919520390	0.000064491318340	0.352566627127574	0.558272282048849	0	6	8	10	9	10	11	12	11	13	13	14	17	18	17	19	22	22	21	21	24	24	25	25	25	29	0	1	2	5	1	0	6	4	2	5	7	7	10	12	2	15	13	13	14	16	16	18	18	18	12	14	1	2	1	1	3	1	1	2	3	2	1	3	3	2	6	1	3	3	1	1	3	1	1	1	4	7
31500	-200.359261177693014	-198.983661532850505	-1.375599644842516	0.000152884343358	0.000070271014138	0.459635124139412	0.460960399012079	0	6	8	9	9	10	11	12	10	13	13	15	14	17	18	21	22	21	21	22	27	23	23	26	25	28	0	1	2	3	3	0	6	4	3	8	7	6	4	7	2	15	2	15	14	5	16	15	17	17	19	14	1	3	1	1	1	1	1	2	1	1	1	2	2	3	4	2	9	2	3	5	3	2	1	2	2	4
32000	-199.978056599538803	-198.497855048591333	-1.480201550947479	0.000164182749449	0.000050790973697	0.309356335351319	0.447181547912527	1	6	8	10	10	9	11	13	12	13	13	15	15	18	19	20	22	22	22	22	26	24	24	23	25	28	0	1	2	3	3	0	6	4	5	3	7	6	5	7	5	15	13	2	14	16	20	18	17	18	14	25	1	3	1	1	1	1	2	1	1	2	1	3	3	4	3	1	5	5	1	1	2	1	1	1	4	3
32500	-226.056894042531212	-224.601940005333347	-1.454954037197867	0.000215723037663	0.000071461354174	0.331264360767873	0.472658780364206	0	6	4	8	9	9	11	13	10	14	14	15	17	18	19	20	20	21	22	22	26	24	23	26	26	29	0	1	1	1	3	0	6	9	3	4	7	6	10	12	3	13	10	13	12	13	16	23	13	17	19	14	1	2	2	3	3	1	1	1	2	4	2	3	2	2	8	1	4	2	4	2	4	1	2	2	2	5
33000	-208.757435900924150	-207.354110153856396	-1.403325747067758	0.000149791588961	0.000059283890036	0.395775827251750	0.408670031527882	-1	5	7	9	9	8	10	12	11	12	13	16	14	16	19	20	21	20	21	23	26	25	24	26	24	26	0	1	2	3	3	0	6	5	5	2	7	7	4	11	2	2	16	15	12	15	15	18	8	16	19	7	1	3	1	1	1	1	2	2	1	3	2	2	2	2	6	7	1	1	2	2	3	3	6	2	2	7
33500	-219.374885901282511	-217.961109505598557	-1.413776395683968	0.000177897575229	0.000067488101922	0.379364934207118	0.388987603017800	0	6	5	10	9	8	11	12	11	13	13	16	17	14	19	20	21	22	21	23	26	24	25	26	25	28	0	3	1	5	2	0	6	9	3	9	7	6	5	6	8	5	9	15	12	5	17	18	3	13	19	12	1	1	3	1	2	1	2	1	4	1	1	4	4	2	4	6	5	1	4	6	2	1	10	5	2	3
34000	-215.948216837540969	-214.555873816276716	-1.392343021264243	0.000176309161134	0.000073400964793	0.416319630365844	0.315336324208635	0	5	7	10	10	9	10	12	12	13	14	14	17	17	18	20	21	21	20	19	26	25	24	24	27	28	0	1	2	1	1	0	6	3	2	5	7	6	9	7	8	4	4	5	12	13	17	16	5	15	19	19	1	2	2	6	5	1	1	3	4	1	2	3	3	4	2	5	5	4	3	1	3	2	7	3	4	4
34500	-204.925134532371942	-203.513248257355201	-1.411886275016741	0.000146746972202	0.000056080031285	0.382154605603856	0.459948149593754	0	6	5	8	9	8	10	13	11	12	13	15	14	18	19	20	22	22	22	22	27	24	22	25	26	28	0	1	1	3	3	0	6	5	5	5	7	6	4	6	13	2	16	16	14	15	20	15	15	16	19	12	1	2	2	1	2	1	2	2	1	3	2	4	3	3	3	6	2	1	2	2	2	3	1	3	2	4
35000	-215.815909119998906	-214.392784295444585	-1.423124824554309	0.000230849594605	0.000084610471687	0.366517739965617	0.362502555232369	1	6	8	10	9	8	9	12	10	11	13	14	16	17	19	19	21	21	20	20	27	24	24	24	26	29	0	1	2	3	3	0	6	4	3	2	7	6	5	7	13	3	9	16	7	2	15	18	20	20	14	14	1	2	2	1	1	1	1	1	1	3	2	3	3	4	1	5	4	1	5	5	3	2	2	1	5	6
35500	-212.909152049949199	-211.519562568218589	-1.389589481730606	0.000293722166045	0.000124009264772	0.422199204242077	0.366699492266435	1	6	7	9	7	8	10	12	12	14	13	14	16	17	18	20	21	22	20	22	27	24	24	25	27	27	0	1	2	5	1	0	6	4	3	3	6	6	3	12	8	8	10	17	14	17	24	16	17	17	19	19	1	3	1	1	2	1	2	2	4	3	3	3	5	2	3	3	3	1	1	1	1	2	2	3	3	4
36000	-203.788063656091879	-202.206828788728188	-1.581234867363689	0.000190030865976	0.000047217832975	0.248474545079990	0.305110819173703	1	5	7	8	9	9	10	11	11	13	11	15	16	17	18	20	21	20	22	22	26	25	24	25	26	28	0	1	2	3	3	0	6	4	5	5	7	6	8	7	9	13	13	15	14	18	20	18	5	23	19	19	1	2	1	1	1	1	1	2	1	2	1	3	4	3	2	2	2	2	2	1	2	3	7	1	2	2
36500	-211.259164794256719	-209.767511118437767	-1.491653675818961	0.000158762490173	0.000047728130145	0.300625985978586	0.461381863164386	1	5	6	9	10	9	10	11	11	13	13	13	17	18	18	20	22	22	22	21	26	24	24	26	26	28	0	1	2	3	2	0	6	3	4	4	7	6	9	6	5	10	13	16	14	15	16	18	16	18	14	25	1	1	1	1	4	1	1	4	1	2	1	2	3	5	4	3	2	1	2	1	4	1	3	2	4	1
37000	-194.387162827190025	-192.994508364767881	-1.392654462422145	0.000186141723439	0.000077374667522	0.415676110078761	0.419267185138604	1	6	7	10	10	8	10	11	10	13	14	15	14	18	19	21	21	21	22	23	27	25	24	25	25	29	0	1	2	3	3	0	6	4	3	5	7	6	5	7	13	15	2	15	14	16	24	18	17	13	14	19	1	2	1	2	2	1	1	1	2	1	2	3	2	3	2	1	7	1	2	1	1	1	2	4	2	4
37500	-201.284198635599580	-199.739604122413425	-1.544594513186169	0.000196590686707	0.000052500672521	0.267055746133487	0.585363220302775	0	6	7	8	9	9	11	13	11	12	13	15	16	17	18	19	21	20	21	22	25	25	24	25	25	27	0	1	2	3	1	0	6	9	3	3	7	7	9	6	13	8	16	15	14	15	20	18	15	23	14	25	1	2	1	1	5	1	2	2	1	3	1	3	3	4	1	4	1	1	2	2	2	1	3	1	4	1
38000	-229.311933259650402	-227.942956937248596	-1.368976322401799	0.000172639027621	0.000083861780880	0.485763746674140	0.393329487046863	0	6	7	10	9	9	10	13	11	14	13	15	17	17	18	21	21	21	21	20	25	24	24	26	25	27	0	1	1	3	2	0	6	3	2	3	7	7	10	7	5	8	20	8	11	5	23	15	18	16	14	25	1	3	3	1	1	1	1	5	2	3	1	2	2	3	5	5	1	3	4	5	1	3	2	3	4	2
38500	-204.458505479860719	-203.074823065707250	-1.383682414153464	0.000168260146418	0.000073390159933	0.436170783728550	0.429783819623318	0	6	5	9	10	9	11	12	11	14	13	16	15	17	18	19	21	21	21	21	26	23	25	22	27	29	0	3	1	1	2	0	6	2	3	4	7	6	2	6	13	13	8	15	14	13	17	18	20	13	12	25	1	1	3	5	2	1	2	3	2	2	1	4	4	5	1	2	5	1	2	4	3	1	2	3	4	1
39000	-215.075479024776882	-213.542532076180805	-1.532946948596083	0.000183209623509	0.000050136150002	0.273654565966525	0.371876922191743	-1	5	7	10	10	10	11	13	9	13	13	16	16	17	19	18	22	21	21	21	26	25	25	26	26	27	0	1	2	2	1	0	6	4	2	5	7	7	10	6	16	8	5	15	12	5	17	18	17	2	19	14	1	3	1	2	5	1	1	2	2	2	1	3	1	4	1	3	8	1	3	4	2	2	2	7	3	5
39500	-205.880239742284772	-204.406519881030874	-1.473719861253893	0.000136175347674	0.000042840988210	0.314601643701835	0.294799395803925	1	4	7	10	9	9	10	12	11	14	12	15	16	17	19	20	19	20	21	23	26	25	24	25	26	29	0	1	1	3	1	0	6	3	2	9	7	6	2	6	13	13	13	13	12	5	13	18	15	5	14	19	1	2	3	2	5	1	1	2	3	2	1	2	5	3	1	2	1	2	2	8	5	2	2	8	4	4
40000	-178.032997309129456	-176.562854612935894	-1.470142696193556	0.000213108301020	0.000067683243329	0.317600220191338	0.529899551344566	1	5	7	10	9	9	10	13	11	13	11	15	14	17	19	20	21	21	21	23	26	24	24	25	25	28	0	1	2	3	3	0	6	4	5	2	7	7	3	7	13	15	13	15	12	13	23	18	15	20	14	14	1	2	1	1	1	1	1	2	1	4	1	3	3	3	2	1	4	1	3	4	1	2	3	1	4	5
40500	-217.493201672915717	-216.063407103209727	-1.429794569705995	0.000151896888173	0.000054405964158	0.358176950247481	0.520970931238461	1	6	8	9	9	9	11	13	10	13	13	13	17	18	18	19	20	21	21	22	27	23	25	25	26	29	0	1	1	1	3	0	6	2	5	3	7	7	10	7	4	15	8	4	14	15	15	18	15	15	14	25	1	2	3	6	1	1	1	3	1	2	1	1	2	4	5	1	3	4	3	2	3	2	3	4	4	2
41000	-219.093253322977745	-217.621727731586134	-1.471525591391599	0.000182612924597	0.000057784552286	0.316431886812067	0.440828148885724	0	6	7	9	10	9	10	12	12	13	14	13	14	17	19	20	21	22	20	21	26	25	23	25	26	28	0	1	1	2	4	0	6	2	5	8	7	7	4	11	5	3	9	3	12	2	17	20	20	23	14	25	1	3	4	2	1	1	1	3	1	1	2	2	3	2	4	4	6	8	3	5	2	3	1	1	4	1
41500	-201.002387686474265	-199.635183069325507	-1.367204617148746	0.000181947319855	0.000090026100905	0.494792124316627	0.395264783761047	1	6	8	8	9	9	11	12	12	12	13	15	15	16	18	19	20	21	21	22	26	24	23	26	25	28	0	1	2	2	3	0	6	3	3	2	7	6	2	6	8	13	2	2	12	16	15	17	17	23	14	25	1	2	1	1	1	1	1	2	2	3	1	2	4	3	3	2	7	10	3	1	4	2	2	1	5	2
42000	-206.416661538168057	-205.042130372054373	-1.374531166113691	0.000128664194959	0.000059608667358	0.463288697967261	0.447620881250088	-1	5	7	9	10	9	11	11	10	14	13	15	16	16	18	20	21	22	22	23	27	23	24	26	25	27	0	1	2	3	3	0	6	4	3	2	7	6	5	6	10	15	5	10	12	16	15	15	10	17	14	25	1	2	1	1	2	1	1	1	1	7	1	2	3	5	3	1	6	5	3	2	4	2	6	3	3	1
42500	-210.693210995021218	-209.212327810208592	-1.480883184812623	0.000190127729783	0.000058714886717	0.308818112875941	0.288838749157187	0	6	7	10	8	9	10	12	11	13	12	15	17	18	18	20	20	21	22	23	27	24	25	26	26	28	0	1	1	2	3	0	6	3	3	2	7	6	5	6	2	8	9	2	14	13	18	13	16	16	19	25	1	3	3	3	1	1	1	2	2	2	2	4	3	4	8	4	4	7	2	3	3	3	3	3	2	1
43000	-215.257116384546379	-213.879721782733725	-1.377394601812662	0.000142452262150	0.000064650988060	0.453843182859010	0.461519856139497	0	4	8	9	10	9	10	13	11	12	13	16	14	17	18	19	22	21	20	22	26	24	24	24	27	28	0	1	1	1	2	0	6	10	5	3	7	6	5	7	4	15	13	2	12	16	23	15	13	15	14	25	1	1	4	5	2	1	1	1	1	2	2	3	3	4	4	1	3	7	2	2	1	3	5	3	5	1
43500	-205.929036384588301	-204.505696818125955	-1.423339566462344	0.000156438458381	0.000057293919740	0.366239352731112	0.540130955803852	1	7	6	9	9	8	10	13	9	13	14	16	15	14	18	20	20	21	20	22	26	24	24	25	26	29	0	3	1	2	2	0	6	4	3	4	7	14	3	6	3	15	15	16	14	16	16	18	18	16	19	25	1	1	2	1	1	1	1	2	2	3	1	1	3	2	6	2	1	1	3	1	2	2	1	4	2	2
44000	-206.311524566323556	-204.884328202224907	-1.427196364098637	0.000128338358295	0.000046375488925	0.361353297180404	0.422237032566700	0	7	7	8	8	9	11	12	11	14	14	15	16	16	18	21	20	22	22	22	27	23	25	25	24	28	0	1	1	2	2	0	6	4	3	3	7	7	3	6	2	15	13	13	14	16	20	18	13	13	19	14	1	4	4	1	1	1	1	2	2	4	2	3	5	4	5	2	2	2	4	1	3	1	4	5	1	5
44500	-208.824301896112217	-207.444749559842677	-1.379552336269534	0.000153697422942	0.000068759611115	0.447369967554973	0.322864508170958	0	6	7	10	8	8	10	12	12	13	12	16	17	18	19	21	21	21	20	22	25	25	24	24	26	28	0	1	2	1	3	0	6	1	2	9	7	7	3	6	4	2	2	8	12	17	15	17	16	16	19	12	1	3	1	6	1	1	1	7	4	1	1	3	4	5	5	5	7	4	2	1	2	2	1	1	2	6
45000	-203.665445990170895	-202.156671031923821	-1.508774958247067	0.000157351640548	0.000045424008507	0.288678328036339	0.327328606316356	0	6	5	9	9	9	11	13	12	12	13	15	16	17	17	20	22	21	21	22	26	24	25	24	26	29	0	3	1	3	2	0	6	1	5	4	7	6	4	6	5	15	13	15	14	16	20	18	17	15	19	14	1	1	3	1	2	1	1	8	2	2	2	3	3	4	3	2	2	2	2	2	2	2	2	3	3	5
45500	-208.054515670854613	-206.677842001882851	-1.376673668971750	0.000196668783025	0.000089704768439	0.456121032830256	0.547579340580247	0	6	7	9	9	9	11	12	11	13	13	14	16	16	17	19	22	21	20	22	26	24	24	25	26	27	0	1	2	3	1	0	6	3	2	5	7	7	2	12	9	15	10	15	7	15	20	18	17	20	14	14	1	3	1	2	4	1	1	2	3	2	1	1	5	1	3	1	4	2	4	2	2	1	2	1	6	4
46000	-199.847117393569562	-198.423285050393872	-1.423832343175680	0.000108832341517	0.000039789444051	0.365603123998401	0.574294703221547	1	7	5	9	9	8	11	12	11	14	13	15	14	16	17	19	21	21	22	23	26	24	24	25	26	28	0	3	1	3	3	0	6	4	5	5	7	6	4	12	5	15	5	15	6	17	23	18	17	23	19	25	1	1	2	2	3	1	1	1	1	1	1	4	2	1	5	1	7	2	6	1	1	2	2	1	2	1
46500	-206.815979607990101	-205.393953082267075	-1.422026525723031	0.000191125259987	0.000070325009808	0.367952461188117	0.477869150685942	0	5	7	9	10	8	10	12	11	14	12	14	16	16	17	20	21	19	22	23	26	24	24	25	25	29	0	1	2	3	4	0	6	2	5	4	6	11	2	6	5	15	15	15	11	17	17	18	15	17	14	25	1	2	1	1	1	1	1	3	1	2	3	1	4	2	3	1	4	1	7	1	2	2	3	2	4	2
47000	-204.615070525783921	-203.239146475242364	-1.375924050541561	0.000153953676294	0.000070596651171	0.458557748475599	0.501810998649993	0	7	6	10	10	9	10	12	11	13	13	16	17	16	18	20	22	22	21	23	27	24	24	25	27	29	0	3	1	2	3	0	6	2	3	5	6	11	2	6	4	15	5	15	6	17	16	18	17	15	14	25	1	1	3	1	2	1	1	2	2	1	3	1	5	4	3	1	5	3	5	1	4	2	1	4	6	1
47500	-215.268563688150635	-213.565239142626666	-1.703324545523967	0.000193815714608	0.000039246414287	0.202493458111056	0.331179983460337	-1	6	8	10	10	9	11	12	12	13	13	14	15	17	18	19	21	21	22	23	26	23	24	26	27	27	0	1	2	3	3	0	6	1	5	2	7	6	9	6	10	15	10	13	6	18	20	15	18	18	14	14	1	5	1	2	1	1	1	7	1	5	1	2	2	5	2	1	4	4	7	1	1	2	1	2	5	6
48000	-228.381079063934692	-226.754016622552626	-1.627062441382072	0.000256881244822	0.000058791075989	0.228864804941931	0.326049678037642	1	7	8	9	10	8	10	12	10	14	14	15	15	16	19	19	21	20	22	22	26	25	23	25	26	28	0	1	1	1	1	0	6	2	2	8	7	6	9	11	13	9	9	5	12	9	8	5	13	3	19	7	1	3	3	4	4	1	1	2	2	1	2	3	3	1	1	6	4	6	3	7	6	6	3	7	2	8
48500	-236.084326330836575	-234.615519312180083	-1.468807018656486	0.000327980941819	0.000104540590404	0.318739832332455	0.309907856607460	1	6	7	9	10	9	11	13	11	14	13	15	16	18	18	18	21	21	21	23	26	24	23	25	26	29	0	1	1	1	1	0	6	9	4	8	7	11	3	6	8	4	9	3	7	15	3	9	15	4	14	6	1	3	3	3	4	1	1	1	1	1	1	1	5	5	2	4	5	6	6	3	9	6	2	9	4	7
49000	-209.377018194751997	-207.883285994529842	-1.493732200222162	0.000280636907793	0.000083940983325	0.299108852020763	0.434962236679629	1	4	7	8	10	9	11	13	11	13	13	14	17	17	18	20	21	21	22	22	27	25	24	24	26	29	0	1	1	2	4	0	6	4	2	1	7	7	5	7	2	13	10	13	14	13	24	18	18	17	14	12	1	1	2	2	1	1	1	2	2	5	1	2	3	3	8	2	5	2	2	1	2	2	2	2	4	6
49500	-217.441968195190810	-215.859990313441386	-1.581977881749411	0.000257037127776	0.000063777977728	0.248127491464818	0.481378335612038	1	6	8	10	10	8	11	11	12	13	13	16	17	18	18	21	19	21	22	22	27	24	24	25	27	28	0	1	2	1	3	0	6	5	5	3	7	11	9	6	5	3	13	13	12	13	24	16	20	13	12	12	1	2	1	4	1	1	2	1	1	2	1	1	3	6	6	6	1	2	3	4	1	2	1	2	5	6
50000	-216.893622979417898	-215.326766369240090	-1.566856610177816	0.000183276684939	0.000046810562095	0.255409257921489	0.340344309545299	1	6	7	9	9	10	11	12	11	14	13	14	17	18	18	21	20	22	21	20	25	24	23	26	27	27	0	1	1	1	3	0	6	9	2	9	7	6	10	7	9	13	2	15	14	9	17	20	15	23	19	14	1	3	3	4	1	1	1	1	3	2	1	4	2	3	3	2	5	1	2	3	3	3	1	2	3	4
50500	-211.863263263153243	-210.321998716426748	-1.541264546726505	0.000257072718017	0.000069127911059	0.268904112394922	0.581164278372267	0	7	8	9	9	10	11	11	11	14	13	16	15	17	18	21	19	21	21	23	25	25	23	23	27	28	0	1	1	2	1	0	6	2	4	4	7	7	8	6	10	17	13	15	14	15	24	18	15	15	12	14	1	3	4	1	5	1	1	2	1	2	1	3	2	3	2	1	3	2	2	4	1	2	2	3	5	6
51000	-214.543482873522692	-212.999906391219810	-1.543576482302894	0.000190593419194	0.000051006169554	0.267617684647652	0.245221107147868	1	7	8	9	10	9	10	13	12	14	13	16	15	17	19	19	22	22	21	22	26	23	24	24	25	28	0	1	1	3	4	0	6	5	5	4	7	6	10	6	3	13	15	15	14	2	16	18	16	3	14	12	1	4	3	1	1	1	1	2	1	2	2	3	1	5	3	2	2	1	2	7	3	1	2	9	4	6
51500	-239.210904982100885	-237.758697321813685	-1.452207660287214	0.000266626446987	0.000089030682523	0.333915421854282	0.434650030038473	0	6	7	8	10	8	11	12	10	14	13	14	16	16	18	19	20	21	20	22	26	25	24	24	26	27	0	1	2	1	3	0	6	3	4	4	7	7	8	7	13	9	16	15	6	17	20	10	16	13	6	14	1	5	1	4	2	1	2	2	1	4	1	2	2	2	1	4	1	2	4	1	2	4	2	3	9	5
52000	-224.065815513909428	-222.571101699172260	-1.494713814737155	0.000191504875736	0.000057144888681	0.298399131935876	0.470111889799248	1	6	8	10	10	9	10	12	11	14	12	13	16	16	19	19	21	21	21	21	26	23	25	24	26	29	0	1	1	2	3	0	6	4	3	4	7	6	4	11	3	9	5	16	6	13	20	18	13	17	12	25	1	3	4	2	1	1	1	1	2	2	1	1	3	2	4	5	5	1	5	2	2	1	4	1	4	2
52500	-206.201892131199457	-204.672680370879050	-1.529211760320409	0.000162127931808	0.000044723477933	0.275853009620092	0.360667326503589	0	6	7	9	8	9	11	12	11	13	13	16	17	18	17	19	22	22	21	23	25	24	25	26	26	27	0	1	1	1	2	0	6	5	2	3	7	6	2	12	2	4	13	13	12	3	13	18	13	20	19	12	1	2	5	4	1	1	1	2	2	2	1	3	5	1	6	4	2	3	3	8	3	1	3	2	3	6
53000	-206.158611905043159	-204.593602055106146	-1.565009849937025	0.000189546725545	0.000048586795349	0.256331494037142	0.369068147555739	0	5	7	10	9	9	11	12	12	13	13	15	15	17	19	21	22	22	22	23	27	24	24	26	27	26	0	1	2	1	3	0	6	5	2	5	7	6	3	7	9	10	15	13	12	15	4	18	15	16	19	14	1	2	1	5	1	1	2	2	3	2	1	3	5	3	4	5	2	3	3	2	7	1	3	3	2	4
53500	-219.258703253437545	-217.519122630287853	-1.739580623149683	0.000259099577693	0.000049738715184	0.191967565625778	0.200090869798619	0	7	6	9	9	9	11	12	11	11	13	16	15	18	18	19	22	22	22	22	24	24	24	24	27	27	0	3	1	2	2	0	6	4	4	5	7	6	4	6	2	13	5	16	6	5	2	18	5	17	12	12	1	1	3	1	2	1	1	1	1	1	1	4	3	6	7	2	5	1	7	5	7	1	7	1	5	6
54000	-217.791377028289645	-216.309178557077132	-1.482198471212524	0.000163598693322	0.000050353466427	0.307786482911692	0.290404337195846	1	7	7	8	10	8	10	13	11	12	14	15	16	18	18	20	19	22	22	22	25	24	24	25	26	29	0	1	1	3	3	0	6	4	5	2	7	6	4	12	5	15	2	15	11	17	15	18	5	15	19	12	1	3	2	1	1	1	1	2	1	3	2	4	5	2	5	1	6	1	5	2	4	1	6	4	2	6
54500	-205.436490806547283	-203.831901187786457	-1.604589618760828	0.000185462679818	0.000044149216641	0.238049060240795	0.403352554602250	1	5	7	9	9	8	10	11	11	14	13	15	14	17	19	19	21	21	19	23	25	23	21	24	25	28	0	1	2	1	3	0	6	5	5	2	7	6	5	7	10	4	2	15	6	15	17	16	15	15	12	14	1	3	1	4	1	1	1	1	1	4	2	4	2	3	2	6	6	1	6	2	3	2	1	3	5	4
55000	-221.527870531522552	-220.063671093091301	-1.464199438431261	0.000140284777093	0.000045278095457	0.322758437481173	0.331603929707108	1	7	8	9	10	9	10	11	11	13	13	14	17	17	18	19	22	20	19	21	26	24	24	24	25	27	0	1	1	1	1	0	6	2	4	3	6	7	10	12	3	15	15	15	12	16	24	15	15	5	14	6	1	4	5	4	4	1	1	2	1	3	1	2	2	2	6	1	2	1	3	1	1	2	3	7	3	9
55500	-228.624523121455582	-227.223736961257742	-1.400786160197829	0.000228056471013	0.000091262767876	0.400176182113472	0.425145469351208	0	6	6	10	9	9	10	13	12	14	13	14	16	16	19	20	22	22	21	22	26	24	24	24	26	26	0	1	1	2	1	0	6	4	5	4	7	6	5	7	9	15	4	10	14	16	16	15	15	18	14	19	1	2	3	2	3	1	1	2	1	1	1	2	2	2	3	1	5	4	2	1	2	3	2	1	5	2
56000	-198.741081286899771	-197.351720024207282	-1.389361262692480	0.000191236949438	0.000080836378581	0.422702719420286	0.368574002570550	0	6	7	9	10	9	11	12	11	12	13	14	17	16	18	19	22	22	21	23	27	24	23	25	26	28	0	1	1	3	4	0	6	4	3	5	7	6	9	6	13	13	13	15	12	13	23	18	13	8	14	12	1	3	4	1	1	1	1	2	2	1	1	2	4	3	1	1	3	2	4	2	2	1	2	5	5	6
56500	-218.509661405415784	-216.876777791926628	-1.632883613489157	0.000180655420155	0.000040937630020	0.226606154331729	0.343690914730293	-1	5	6	10	8	9	11	13	12	13	14	16	16	17	17	20	21	21	22	22	27	24	24	23	27	28	0	1	1	3	1	0	6	3	3	4	7	6	9	7	8	10	9	15	12	16	15	18	24	15	19	12	1	2	3	3	7	1	1	4	4	2	1	3	1	3	2	3	4	2	4	1	6	2	1	3	2	5
57000	-205.149914989918102	-203.656979604722665	-1.492935385195431	0.000226637136681	0.000067920461113	0.299688136322149	0.411249516721367	0	6	8	9	10	9	10	10	12	13	14	15	15	18	17	21	21	20	22	21	25	25	23	26	26	28	0	1	2	3	3	0	6	4	3	8	7	11	3	6	5	13	13	13	12	9	13	18	20	16	19	25	1	3	1	1	1	1	1	1	1	1	2	1	4	4	2	3	3	2	3	3	6	3	1	2	2	2
57500	-209.522601857033891	-208.072548770784977	-1.450053086248920	0.000162795682404	0.000054705594496	0.336038362245411	0.274982455857617	1	5	7	9	9	9	10	12	12	13	12	15	17	18	18	21	21	21	22	21	27	24	24	26	25	29	0	1	2	1	3	0	6	3	5	4	7	7	1	6	8	8	15	13	12	4	23	18	16	20	14	14	1	3	1	4	1	1	1	3	1	3	1	3	8	3	4	4	2	1	5	5	1	3	2	3	3	6
58000	-184.453711514545518	-183.037577448040594	-1.416134066504924	0.000173674633703	0.000065298492434	0.375981748406445	0.554611446769165	0	6	6	9	9	10	11	11	12	14	13	15	17	17	19	21	21	21	20	23	26	25	23	25	26	25	0	1	1	3	3	0	6	4	5	9	7	6	8	7	13	15	13	15	12	16	20	18	15	15	19	14	1	4	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	2	1	2	2	1	3	3	4
58500	-226.714607597451732	-225.236240843217928	-1.478366754233816	0.000244832515824	0.000076098229154	0.310817494555241	0.329219794883002	0	5	7	8	10	8	10	12	11	14	13	15	17	17	19	19	22	21	21	22	27	23	25	24	27	28	0	1	1	2	1	0	6	4	4	4	6	7	4	11	2	13	13	10	14	16	16	20	9	13	14	14	1	3	5	2	6	1	1	2	2	3	3	3	4	2	9	1	3	3	2	2	4	1	10	5	5	6
59000	-218.208748318273877	-216.801933097859489	-1.406815220414378	0.000227625494849	0.000088776985607	0.390013366761223	0.499221468057163	0	6	8	9	10	9	10	12	11	12	12	15	15	17	18	21	20	19	19	22	26	25	23	25	27	29	0	1	1	2	4	0	6	5	4	2	7	6	10	7	3	18	13	3	14	18	20	13	2	16	14	19	1	3	5	1	1	1	1	1	1	2	1	2	2	3	5	2	3	6	1	2	2	4	9	2	5	6
59500	-216.166198726974699	-214.721009910470173	-1.445188816504517	0.000172121134889	0.000058689697167	0.340979027386831	0.285472287939937	0	6	8	9	10	9	11	12	10	13	13	15	15	17	18	20	21	20	21	23	26	23	24	25	24	28	0	1	1	2	1	0	6	4	3	2	7	6	8	6	3	13	13	3	12	13	23	15	5	20	19	14	1	3	5	1	5	1	1	2	1	4	1	2	2	4	6	2	5	6	2	4	2	3	7	1	2	4
