step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62
67000	-384.657209519613559	-383.073932000926220	-1.583277518687349	0.000141034084718	0.000034909180496	0.247523005274574	0.566392170405244	1	4	3	4	5	5	9	7	7	8	10	10	9	10	11	13	10	12	11	14	13	13	15	13	15	15	18	14	17	16	16	16	16	16	16	18	18	19	18	19	19	19	17	19	19	19	17	21	18	23	20	20	21	20	21	24	22	27	24	26	28	29	0	3	1	3	0	4	5	6	6	5	10	9	10	2	9	7	13	11	17	19	17	19	7	7	28	19	32	17	19	22	22	20	24	26	22	30	47	24	22	47	47	34	35	29	35	30	26	38	33	16	45	31	45	49	27	57	53	53	29	56	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	3	1	2	1	2	1	1	2	2	1	2	1	2	3	2	2	1	1	1	1	1	1	4	2	1	1	2	1	1	2	1	1	1	1	4	1	2	1	1	2	1	1	2	4	1	1	12
67500	-404.942909560670785	-403.281852206688882	-1.661057353981916	0.000180164640971	0.000038968818844	0.216295598481634	0.546300111240029	1	2	3	3	4	5	8	8	7	8	10	9	8	10	10	13	11	12	11	14	10	13	15	13	14	15	17	14	17	15	16	15	17	16	17	15	18	19	17	17	17	20	18	18	16	19	18	21	20	22	20	20	22	21	22	23	24	26	26	25	29	31	0	1	2	2	0	4	5	6	4	5	7	8	5	9	12	17	21	10	21	16	10	10	18	19	16	19	28	19	24	19	30	11	17	17	45	16	24	20	31	20	19	33	26	34	36	30	24	30	32	27	27	46	33	34	48	55	49	56	27	57	0	14	1	1	1	1	1	1	2	2	3	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	2	3	2	1	1	3	3	1	2	4	2	1	2	1	2	3	3	3	2	2	1	2	2	1	1	2	2	4	1	1	10
68000	-441.977689131543514	-440.358142871477412	-1.619546260066115	0.000176932929209	0.000041022248693	0.231851972812655	0.558490112165049	0	2	5	3	4	5	9	7	7	7	8	9	8	10	11	12	11	11	12	15	10	14	14	14	14	15	17	14	17	18	16	16	16	17	16	16	18	17	17	18	16	19	19	19	19	19	19	21	19	21	20	20	21	21	22	23	21	26	24	27	29	30	0	1	4	2	0	4	5	6	6	5	5	8	10	9	9	17	11	11	21	19	13	19	10	17	21	17	28	19	19	39	22	19	19	41	25	20	31	26	31	33	16	34	26	29	35	28	13	27	28	28	29	36	30	43	51	40	43	36	56	51	0	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	3	1	1	2	2	2	3	2	3	2	2	2	5	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	2	3	7	2	2	3	2	2	1	1	2	3	1	4	1	2	1	12
68500	-375.905073362864869	-374.139060221260877	-1.766013141604003	0.000170125821976	0.000031462200857	0.184934894017194	0.685233686792933	1	3	4	4	4	5	8	7	6	6	10	9	9	10	12	11	11	12	12	14	13	13	15	13	15	15	18	14	18	16	16	15	16	16	17	15	18	17	19	19	18	18	18	19	18	19	18	22	20	22	20	21	21	21	22	22	23	24	23	26	30	29	0	1	2	2	0	4	10	6	6	5	7	8	10	6	12	11	7	13	16	19	13	16	18	13	28	21	26	11	38	24	36	20	26	28	24	22	33	22	30	33	16	34	32	28	36	22	33	49	28	27	35	46	46	47	41	39	53	30	50	56	0	14	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	3	1	1	1	1	2	1	1	3	2	1	1	1	2	2	1	1	4	1	2	1	11
69000	-430.090064703979579	-428.246293868137286	-1.843770835842295	0.000134159821963	0.000022377219437	0.166795238017220	0.560487719520654	2	3	5	4	3	5	7	7	7	8	10	10	6	9	11	13	11	12	11	15	10	11	14	13	15	15	17	14	16	16	17	16	16	16	15	17	19	18	18	18	18	17	18	18	19	20	18	19	20	21	20	20	22	20	21	24	24	26	24	25	28	30	0	1	2	2	0	4	5	6	6	7	7	9	5	3	12	11	7	10	7	21	7	7	11	13	11	16	26	21	28	25	35	17	16	13	16	19	42	16	30	33	33	21	32	32	35	39	33	30	41	32	36	45	36	27	34	45	53	60	30	39	0	14	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	3	2	2	2	3	2	2	3	2	1	2	2	1	1	2	2	1	3	1	3	1	2	1	2	1	4	2	1	2	1	1	2	2	2	1	1	3	2	3	2	1	1	3	3	1	15
69500	-394.669309884281688	-392.904991019502575	-1.764318864779086	0.000142889633384	0.000026487586749	0.185370947644239	0.568368712425295	1	2	5	4	5	6	9	7	7	7	10	10	9	10	12	12	10	12	11	14	13	14	15	14	15	16	17	14	17	18	16	15	16	17	16	18	18	18	18	18	18	17	17	18	19	19	18	22	20	22	20	21	21	22	22	23	23	25	24	26	30	31	0	1	2	2	0	4	10	4	3	5	10	9	10	4	12	19	13	11	13	21	17	7	18	7	13	19	19	19	24	22	24	13	16	19	25	35	13	32	32	7	26	21	16	20	35	27	33	36	34	13	29	25	40	49	33	55	40	27	48	48	0	3	1	1	2	1	1	2	2	2	1	1	2	2	1	3	1	1	1	1	1	1	2	2	2	2	3	2	3	2	1	2	1	4	2	2	1	1	4	2	2	4	1	2	2	2	2	1	1	2	1	6	2	4	2	1	3	1	2	3	1	2	1	11
70000	-403.213300029410789	-401.391493832799370	-1.821806196611394	0.000142921929818	0.000024522028813	0.171576390302720	0.574615138685148	2	4	3	4	4	6	9	7	8	7	11	10	9	11	12	12	11	13	11	14	12	14	16	14	16	16	16	15	18	18	16	15	16	16	16	18	18	17	19	18	17	20	17	18	19	20	17	21	20	22	21	20	21	21	22	23	23	25	26	27	29	31	0	3	1	3	0	4	5	6	8	5	7	9	10	8	9	13	7	11	7	19	17	16	18	19	16	16	24	13	26	22	21	19	24	28	28	35	27	28	24	47	19	34	25	20	10	36	33	25	40	33	26	41	41	37	33	51	48	48	56	58	0	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	2	2	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	3	2	1	2	6	1	1	2	1	4	2	2	2	2	3	1	1	3	2	1	1	16
70500	-427.884478574200955	-426.010705107396802	-1.873773466804151	0.000145903346541	0.000023438289913	0.160642579276109	0.501246121050752	2	4	3	4	4	5	9	8	7	8	10	9	8	11	12	12	11	13	11	13	12	12	16	12	14	15	16	15	17	17	17	16	16	15	16	15	18	18	19	19	19	18	18	17	18	20	16	21	20	21	20	20	21	20	22	23	23	26	26	26	29	30	0	3	1	3	0	4	13	6	6	5	13	8	5	8	12	19	7	7	13	19	7	10	18	10	16	16	10	20	20	22	24	28	22	16	22	20	32	29	16	43	24	26	32	34	36	35	19	35	32	41	30	24	45	41	47	19	27	48	32	56	0	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	2	1	1	2	2	1	1	2	1	2	1	1	4	1	3	2	4	1	3	1	2	1	2	1	3	1	3	2	2	1	2	3	4	2	2	1	2	3	2	1	3	4	4	4	4	1	1	12
71000	-420.546518141885088	-418.912621355413023	-1.633896786472078	0.000155265623832	0.000035123845011	0.226217781789764	0.483476168075214	2	4	3	4	4	5	8	7	8	6	10	10	9	11	9	11	9	13	10	13	12	13	15	14	16	16	17	15	18	17	15	16	17	16	16	16	16	17	18	19	18	19	19	18	19	19	17	19	19	22	21	18	21	22	21	23	22	25	24	26	28	30	0	3	1	3	0	4	10	6	6	5	10	15	10	8	9	13	5	19	13	21	19	17	11	19	24	16	28	16	38	35	20	22	37	22	22	16	20	34	30	33	26	26	32	22	39	36	25	39	28	43	36	22	24	33	24	45	48	39	51	59	0	8	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	3	2	1	1	1	2	2	2	1	2	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	3	1	1	1	1	2	2	4	3	3	2	2	2	1	3	1	1	1	11
71500	-393.829084419189542	-392.162780660125804	-1.666303759063710	0.000127762945571	0.000027402677965	0.214480637110434	0.647241513015556	2	4	3	4	4	5	7	7	8	7	9	9	9	10	11	11	11	11	11	13	12	11	15	14	15	16	16	14	17	18	16	16	15	16	17	17	18	18	17	19	18	18	19	18	20	19	18	21	19	20	20	20	20	21	22	23	22	27	26	26	29	29	0	3	1	3	0	4	5	4	6	5	10	9	10	8	12	10	7	10	5	17	16	10	18	13	28	28	25	20	24	24	13	22	21	20	28	27	28	29	31	31	20	31	27	28	24	31	34	40	24	42	41	32	31	49	40	48	53	60	48	56	0	2	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	2	2	3	1	1	2	2	2	1	1	1	1	1	2	3	3	2	2	1	1	2	1	1	2	3	1	3	2	4	1	1	1	2	1	1	1	2	1	2	1	2	1	2	2	1	11
72000	-387.963974000109999	-386.318230700233414	-1.645743299876580	0.000181811619009	0.000040321660072	0.221777135544123	0.503132950986225	2	4	3	4	4	5	8	7	7	8	11	9	9	9	11	12	12	12	11	14	12	13	15	13	16	15	16	14	17	18	16	15	15	16	16	18	18	18	16	17	18	19	18	18	20	19	18	21	21	22	20	21	21	22	22	23	22	25	24	27	29	31	0	3	1	3	0	4	5	6	6	5	13	9	7	4	12	7	13	10	13	13	7	11	18	19	19	19	28	24	19	33	22	28	17	13	28	31	29	27	16	32	40	11	40	27	31	16	40	30	47	40	35	36	46	39	46	48	48	35	27	56	0	14	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	2	1	2	1	3	2	1	2	1	3	2	1	1	3	1	1	1	2	4	1	1	1	1	3	1	1	3	1	1	2	3	1	1	2	4	1	2	1	2	1	1	1	4	3	2	1	13
72500	-376.732770423646400	-374.924079376160250	-1.808691047486140	0.000154383968591	0.000026948108431	0.174552504884179	0.546023355580689	2	3	4	4	4	5	6	8	7	8	10	9	8	10	11	12	12	12	10	14	11	14	15	14	15	16	18	14	18	16	17	15	16	15	17	18	18	18	18	18	18	20	18	18	19	19	18	21	20	23	20	21	20	19	21	23	22	25	25	27	29	29	0	1	2	2	0	4	5	6	6	5	7	9	7	8	12	19	13	11	10	16	10	16	18	16	20	24	26	17	24	28	16	20	20	19	33	10	19	28	35	33	34	32	26	34	35	28	17	31	54	34	36	46	43	36	47	42	53	42	46	48	0	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	3	1	1	3	1	4	5	2	1	1	2	3	1	1	1	3	3	1	1	4	1	1	1	1	1	2	1	2	3	3	1	10
73000	-399.273854086811923	-397.395981802194683	-1.877872284617251	0.000116712613916	0.000018654601108	0.159833633076066	0.486194984057559	0	2	4	3	4	6	8	4	7	6	11	9	8	10	11	13	10	10	11	15	12	14	15	14	15	16	17	14	16	17	17	14	16	17	16	18	18	17	18	18	19	19	18	19	19	19	16	20	18	21	21	20	22	22	22	22	23	27	25	26	30	31	0	1	2	2	0	8	5	4	8	5	18	6	5	6	12	19	7	5	13	19	13	19	18	13	32	16	19	17	28	22	20	16	16	13	16	26	33	24	22	47	28	40	35	20	22	35	16	30	33	20	35	33	48	49	31	48	56	56	48	56	0	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	1	1	1	3	1	2	2	2	2	3	1	2	2	1	1	1	1	1	2	4	2	1	1	2	2	1	3	1	1	2	2	2	2	2	1	3	2	2	1	2	2	1	1	2	2	2	1	13
73500	-402.629890567920484	-400.918885153501037	-1.711005414419418	0.000151671213058	0.000030360157609	0.200170862993828	0.514178138326752	2	3	5	4	5	6	9	8	7	7	10	9	8	9	11	13	10	12	9	14	12	13	15	13	15	16	17	14	17	18	16	15	17	16	16	17	19	19	18	19	17	18	17	16	19	18	19	21	19	23	19	21	20	22	21	23	23	27	25	26	28	30	0	1	2	2	0	4	5	6	6	5	10	9	5	9	12	17	10	11	10	19	17	7	18	19	22	19	21	17	32	13	25	13	25	22	24	13	29	36	26	33	25	34	31	19	35	31	41	40	41	40	26	36	39	49	25	32	53	59	48	30	0	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	2	1	2	2	2	1	4	3	1	1	5	1	3	1	2	1	3	1	2	1	1	1	1	1	3	2	1	2	1	1	3	1	2	1	2	3	3	1	1	2	5	1	11
74000	-416.842727702814500	-415.375387232529249	-1.467340470285228	0.000132270534410	0.000042327101505	0.320004010674041	0.566422045110522	1	3	5	4	4	6	6	8	7	8	10	8	8	11	10	13	11	13	10	15	12	13	16	12	15	14	16	13	16	16	14	16	16	17	14	17	15	19	17	18	17	18	18	17	19	20	19	22	19	22	18	21	22	22	21	23	24	25	24	25	30	30	0	1	2	2	0	4	5	6	6	7	10	9	7	6	12	24	10	11	5	22	17	13	11	17	24	13	24	17	13	35	22	20	35	28	16	28	24	25	30	33	26	16	44	24	35	44	33	39	34	43	35	22	22	49	43	39	48	48	48	48	0	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	1	2	3	1	2	3	2	1	4	1	1	1	1	2	1	3	2	2	1	2	2	2	1	3	2	1	2	2	1	2	3	4	5	2	1	3	1	1	1	1	1	14
74500	-403.383066840172432	-401.747185724321184	-1.635881115851273	0.000137142986941	0.000030920414598	0.225461143055398	0.632955143207809	0	2	4	3	4	5	9	8	8	6	11	10	9	9	11	13	11	13	12	13	12	13	16	11	15	16	17	15	18	17	17	15	15	16	15	18	17	18	19	16	19	18	18	18	19	19	18	21	19	23	18	19	20	20	22	23	21	27	25	26	29	30	0	1	2	2	0	4	5	6	4	5	7	9	10	9	12	24	13	7	13	11	17	11	18	7	22	24	28	20	13	33	28	20	16	24	20	26	28	19	30	33	47	25	13	34	34	25	40	27	33	27	34	32	27	49	29	39	27	48	56	56	0	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	4	1	1	2	1	3	1	1	1	3	1	1	1	2	5	1	2	1	1	2	2	2	1	2	2	1	2	2	2	3	1	2	1	17
75000	-411.298580511651096	-409.656530894439527	-1.642049617211554	0.000144947848026	0.000032343986750	0.223142234882746	0.508124187964774	1	2	3	4	4	5	7	6	7	6	10	9	9	10	10	12	9	11	12	14	13	14	16	14	15	14	16	14	17	16	17	15	16	16	16	17	17	17	18	17	18	19	19	19	19	19	18	22	21	23	21	21	21	21	21	24	23	27	25	26	28	31	0	1	2	2	0	4	5	4	6	5	5	8	7	6	8	17	10	13	13	16	19	16	18	17	28	16	16	16	16	32	30	16	32	22	20	30	13	20	30	33	40	20	33	27	11	27	19	35	37	20	22	46	31	41	47	39	53	43	45	48	0	3	1	1	1	1	1	1	2	1	1	1	3	3	1	3	2	1	1	2	2	1	1	2	2	3	1	1	2	1	2	1	1	1	1	1	1	1	4	1	1	1	1	3	2	3	3	2	3	2	2	5	4	1	2	2	1	2	1	3	2	2	1	12
75500	-397.889616538306143	-396.244660292899709	-1.644956245406454	0.000165031726889	0.000036648028987	0.222066566699389	0.622100541529162	2	3	5	4	4	6	9	5	8	7	10	9	9	10	12	11	12	13	12	15	13	14	15	13	14	16	17	14	17	18	14	15	16	17	17	17	18	19	17	18	17	19	17	18	19	19	18	21	20	21	20	20	22	22	22	23	23	24	26	26	29	30	0	1	2	2	0	8	10	4	8	5	7	9	10	6	12	13	7	7	16	25	16	19	11	16	17	31	24	19	26	20	17	13	21	20	19	22	26	29	16	24	17	34	33	32	26	36	33	34	47	41	39	32	31	41	34	48	35	48	45	56	0	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	3	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	3	3	2	1	1	2	1	1	1	3	1	2	2	3	3	4	2	1	3	1	6	2	1	10
76000	-394.031680937208080	-392.544900816956783	-1.486780120251285	0.000119148517027	0.000036252384004	0.304262150369377	0.593661783522368	2	3	4	4	4	5	6	7	6	8	10	9	9	10	10	11	11	12	10	15	12	13	14	13	14	15	17	13	16	18	17	15	15	16	17	17	17	19	17	18	18	18	19	18	20	20	16	19	20	22	20	21	21	19	22	23	23	26	26	25	30	29	0	1	2	2	0	4	5	6	6	7	7	9	10	8	12	19	11	11	7	28	17	13	18	16	16	28	20	16	24	35	32	19	17	28	26	32	32	34	28	47	27	34	34	28	31	36	33	31	41	43	34	39	26	19	26	48	32	56	56	56	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	1	2	3	2	1	1	1	2	1	3	2	3	4	4	1	5	1	2	1	1	11
76500	-404.263098990540868	-402.305544378847856	-1.957554611692993	0.000153330055074	0.000022298768109	0.145429857820036	0.472986522829451	1	2	4	3	5	4	7	7	7	8	10	9	9	10	10	12	12	11	11	14	13	13	14	13	14	15	16	15	17	17	17	16	16	16	15	16	18	17	18	18	18	19	17	19	18	19	18	21	21	23	20	19	21	20	23	23	24	25	26	25	29	30	0	1	2	2	0	4	5	6	4	7	7	9	7	6	9	19	5	11	7	13	19	19	18	16	17	16	25	19	26	36	22	16	24	19	11	22	33	28	22	28	34	39	26	26	20	34	35	45	54	21	32	28	35	34	40	48	53	48	53	48	0	2	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	4	1	2	2	1	1	1	1	1	2	1	3	1	1	3	2	2	3	3	2	1	1	2	2	1	1	1	2	2	2	3	1	1	5	2	2	3	2	3	2	1	2	3	2	1	14
77000	-438.650388177795378	-437.069597619170509	-1.580790558624843	0.000161350401998	0.000040125035628	0.248682588520128	0.473851988172182	2	3	5	4	4	5	8	6	7	7	11	9	8	9	11	11	10	12	12	14	13	14	13	13	15	14	17	15	17	16	16	15	14	16	16	17	19	19	19	17	18	19	18	19	19	19	17	21	20	21	20	20	21	21	23	24	22	26	26	27	29	31	0	1	2	2	0	4	5	6	6	5	10	9	5	4	9	7	7	13	17	24	17	17	7	11	19	16	28	24	17	24	20	7	10	7	16	22	24	33	47	16	27	41	20	26	36	26	24	45	33	44	40	29	30	39	40	53	39	22	30	57	0	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1	1	4	2	1	5	4	4	4	2	2	2	1	2	1	1	2	3	2	2	2	1	3	2	2	1	3	1	3	1	1	6	5	3	1	9
77500	-387.846227516912109	-386.193580277568856	-1.652647239343269	0.000134807222823	0.000029559332634	0.219271134104260	0.689750450241827	1	2	4	3	4	5	8	7	8	7	8	10	9	11	11	11	11	11	11	14	12	14	15	13	15	15	18	14	16	17	13	14	16	16	16	17	17	18	19	17	19	19	18	18	19	19	18	21	20	21	21	20	21	21	22	23	23	26	25	27	30	30	0	1	2	2	0	4	5	6	6	5	5	9	5	8	12	10	7	7	7	19	16	24	18	13	20	32	16	19	24	24	17	17	25	32	22	26	26	24	22	32	27	34	34	28	47	28	28	45	27	42	39	26	39	49	50	39	46	53	53	57	0	14	1	1	1	1	1	1	2	1	1	2	2	1	3	2	1	2	1	2	1	1	1	1	2	2	1	1	3	2	2	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	2	2	4	1	2	1	9
78000	-399.692281059601441	-398.115712108773494	-1.576568950827954	0.000121153230485	0.000030370533931	0.250678696798437	0.568679176089033	2	3	5	4	4	5	6	7	7	8	10	10	8	11	11	12	11	12	10	15	11	13	14	13	14	15	17	15	17	18	17	14	16	16	17	16	18	18	19	18	17	18	17	19	19	20	18	19	20	22	20	20	21	20	22	21	23	26	24	25	29	31	0	1	2	2	0	4	5	6	6	7	10	9	7	12	9	13	13	10	13	24	10	13	18	13	24	16	24	17	20	36	28	13	20	16	28	24	34	28	40	26	32	26	26	27	35	39	26	30	40	47	41	32	48	29	37	48	53	59	56	30	0	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	3	2	2	2	1	1	2	1	2	1	2	2	2	1	1	1	4	1	2	1	2	1	2	1	2	2	1	1	1	2	1	1	1	1	2	2	3	1	1	2	2	1	1	2	4	1	12
78500	-404.375884831529333	-402.591291430295598	-1.784593401233729	0.000155315992298	0.000027999853998	0.180276696453829	0.530982839670269	1	2	4	4	4	5	9	7	7	7	9	9	9	10	11	12	11	12	10	14	13	11	16	14	15	15	17	13	18	16	16	14	16	16	16	18	17	18	17	18	18	19	16	17	16	19	19	21	19	21	19	19	21	22	21	21	24	26	24	25	29	29	0	1	2	2	0	4	5	6	6	5	10	6	10	6	12	19	7	11	7	19	17	7	18	11	16	7	16	19	26	32	22	19	16	13	32	24	19	24	32	37	37	32	32	24	24	27	40	39	27	37	36	27	26	49	32	34	27	60	36	53	0	14	1	1	1	1	1	1	2	1	2	2	1	3	1	2	1	1	1	2	1	2	1	2	2	2	2	3	2	2	2	1	3	2	2	4	1	3	3	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	3	2	3	2	3	1	4	2	1	10
79000	-416.240208964191538	-414.545430997251060	-1.694777966940492	0.000171461430361	0.000035173757510	0.205140931322885	0.601653862346456	2	4	3	4	5	6	8	8	8	8	10	10	8	8	10	11	11	13	10	15	12	13	14	13	15	14	17	13	17	17	16	15	15	15	15	17	19	18	18	17	18	19	18	18	18	19	18	21	20	22	20	21	21	21	22	24	23	25	25	27	30	30	0	3	1	3	0	4	5	6	6	5	7	14	5	4	8	10	19	11	13	19	19	10	18	16	24	16	28	19	32	35	35	28	28	24	24	20	38	26	30	33	40	22	34	16	27	47	17	32	16	40	28	20	31	42	27	45	30	53	51	58	0	49	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	2	2	2	1	3	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	4	3	4	3	4	2	3	1	2	4	3	2	2	1	1	7
79500	-416.430292291238118	-414.490079405434244	-1.940212885803863	0.000142564554219	0.000021151747766	0.148366106022238	0.576258138129090	2	3	5	4	3	5	8	7	7	7	11	9	7	9	12	11	11	12	10	14	13	13	15	13	16	14	18	14	18	17	15	14	16	17	15	17	18	18	19	18	19	16	18	18	19	19	18	22	20	21	20	19	21	20	21	23	22	25	25	26	30	28	0	1	2	2	0	4	13	6	6	5	10	9	5	6	12	7	10	11	7	19	16	16	18	7	20	19	20	13	34	32	16	17	20	11	22	31	26	28	30	26	37	16	19	34	35	31	33	40	45	32	30	31	46	24	46	48	39	48	30	57	0	3	1	1	2	1	1	1	1	2	1	3	2	1	2	2	2	2	2	1	1	2	1	1	1	2	1	2	1	3	1	1	2	1	1	4	2	1	1	2	2	2	1	2	3	1	2	2	2	2	1	4	3	2	1	3	1	1	2	1	4	2	1	8
80000	-383.036366901467829	-381.463839343281506	-1.572527558186342	0.000138181386854	0.000034907824110	0.252623199872497	0.708181906508973	0	2	4	4	5	5	8	7	7	7	11	9	9	10	12	12	11	12	11	14	12	12	15	12	14	15	16	15	17	17	16	14	16	16	14	18	18	19	18	17	19	20	18	18	18	19	18	21	20	23	20	21	19	21	22	23	24	26	25	26	28	30	0	1	2	2	0	4	10	6	6	5	10	9	7	8	12	7	13	11	13	24	17	13	18	19	24	32	20	32	27	22	22	13	22	25	22	22	34	32	30	28	33	40	26	30	35	31	34	35	41	55	33	46	30	34	34	53	30	56	56	56	0	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	3	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	3	3	2	2	1	1	1	1	14
80500	-392.578372941347538	-390.586595817087527	-1.991777124260031	0.000143753533609	0.000020114214415	0.139921530341622	0.621890791734403	2	3	5	4	5	5	8	8	7	6	10	9	8	8	11	10	11	12	11	14	11	14	15	13	15	15	18	15	16	18	16	15	16	17	15	17	18	19	18	17	18	19	19	16	19	19	18	22	20	23	21	20	21	21	22	23	22	26	25	26	28	29	0	1	2	2	0	4	10	6	6	5	7	8	10	6	12	13	13	11	16	19	16	24	18	19	22	19	17	19	20	32	35	16	20	33	19	31	17	29	25	26	19	19	22	20	33	36	24	45	28	27	46	42	39	42	27	45	46	48	56	56	0	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	1	2	3	2	1	1	1	3	2	1	3	1	4	2	2	1	3	4	3	1	2	2	2	1	2	2	1	1	2	2	2	2	2	2	1	2	1	10
81000	-424.310871618444764	-422.562791159288565	-1.748080459156226	0.000190011591171	0.000036035925256	0.189651194612864	0.506166052510876	1	2	4	4	5	5	9	7	8	7	11	9	9	9	11	12	11	13	11	13	13	13	15	14	14	15	16	15	17	16	17	16	16	16	15	18	17	19	19	18	17	20	19	18	20	19	18	22	21	21	18	20	20	22	22	24	23	25	26	23	29	28	0	1	2	2	0	4	5	6	6	5	7	8	5	6	8	10	10	17	10	16	13	7	10	20	17	10	28	24	24	22	19	24	28	25	19	25	32	29	22	24	16	34	36	34	22	36	33	30	26	32	30	46	31	24	39	53	42	53	57	48	0	14	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	1	2	2	4	1	1	4	1	1	1	2	2	1	1	1	2	2	1	1	4	2	2	2	1	2	3	1	1	3	2	3	2	1	1	3	1	2	1	2	2	1	1	9
