step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
23500	-374.396864369632965	-372.368363299312819	-2.028501070320167	0.000080403251634	0.000010805921931	0.134396578643664	0.704236768618016	-1	1	2	4	3	5	6	7	7	9	10	8	9	8	10	8	11	8	8	10	10	10	12	11	10	10	12	12	10	11	14	14	13	17	13	13	15	17	15	16	17	18	18	16	19	17	18	18	18	21	20	21	21	22	21	23	23	24	25	27	26	28	27	29	29	32	34	31	31	32	35	35	0	1	2	2	2	5	2	4	6	18	19	7	7	8	5	8	9	7	7	12	12	16	13	16	9	0	21	22	0	26	36	29	30	21	28	28	31	33	35	27	37	0	0	37	33	27	41	27	44	0	41	51	51	42	49	52	52	56	56	59	59	59	59	59	59	62	68	65	65	64	70	66	1	1	1	2	1	1	2	2	1	1	1	1	2	1	3	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	2	3	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2
24000	-371.372869925615873	-369.554682093002100	-1.818187832613746	0.000109059124929	0.000018800496525	0.172388110922221	0.681002512136003	0	2	3	4	5	6	7	7	7	8	10	10	9	8	9	8	11	10	11	9	11	10	12	11	11	10	13	11	11	11	15	13	14	17	13	15	16	16	17	17	17	18	17	19	18	17	19	19	19	20	21	20	20	23	22	23	22	24	25	28	26	28	29	31	28	32	34	32	33	30	35	37	0	1	2	2	2	4	4	6	5	7	7	7	7	6	9	6	15	10	20	7	12	16	13	16	15	0	21	22	0	26	28	29	30	21	28	28	31	33	35	23	37	0	0	37	30	21	37	34	37	0	47	49	37	50	37	52	52	56	56	59	59	59	65	62	59	65	66	65	64	65	65	66	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	1	1	2	3	4	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	2	1	3	1	1	4	2
24500	-342.248632280611901	-340.377959365651122	-1.870672914960791	0.000096782282491	0.000015607051716	0.161259388743015	0.785601531260077	-1	0	3	3	4	5	7	7	7	8	8	9	9	9	9	9	12	10	9	10	10	11	11	11	9	10	13	12	12	11	14	14	13	17	14	15	16	16	16	15	17	18	17	19	18	17	19	19	18	21	21	21	21	22	22	23	22	24	25	27	26	28	29	30	29	33	34	32	30	32	33	37	0	1	2	2	2	5	4	6	6	7	2	7	7	8	9	8	6	10	7	10	11	16	13	16	9	0	21	22	0	26	28	29	30	27	28	31	31	33	35	27	37	0	0	37	38	40	41	34	41	0	44	44	49	42	51	57	51	56	56	59	59	59	60	62	62	69	64	64	62	69	69	71	1	1	2	2	2	1	2	1	1	1	4	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2
25000	-333.536515088743556	-331.649890864644874	-1.886624224098685	0.000090832853001	0.000014363442230	0.158130475432276	0.769757929110060	-1	1	3	3	4	6	6	8	7	7	10	8	9	9	9	9	10	9	10	10	11	12	11	11	11	10	13	14	10	12	15	13	14	16	14	13	16	16	16	15	18	18	17	19	18	16	18	17	18	20	21	21	20	22	20	23	23	24	25	27	26	28	28	31	29	30	34	33	31	32	35	37	0	1	2	2	2	5	4	6	6	7	7	7	12	8	9	9	8	10	12	12	11	16	18	16	17	0	21	22	0	26	36	29	30	27	22	22	31	30	35	27	37	0	0	37	33	18	37	27	37	0	37	44	49	42	49	52	52	56	56	59	59	59	60	59	56	65	62	64	66	66	69	71	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	2	1
25500	-367.111566392175746	-365.392376727833494	-1.719189664342246	0.000076902633522	0.000015207705338	0.197752724997357	0.631498849383388	-1	1	2	3	3	5	6	9	7	8	9	9	9	8	9	9	9	10	10	11	11	10	10	11	11	10	13	12	10	12	15	14	14	17	13	13	16	16	16	16	14	18	17	18	18	16	18	19	18	19	21	21	20	22	21	23	22	24	26	27	25	29	29	30	29	31	33	33	33	33	34	37	0	1	2	2	2	5	6	6	6	7	7	10	7	6	9	9	9	10	11	7	12	16	7	16	9	0	21	22	0	26	36	29	30	21	28	28	36	30	35	27	28	0	0	41	33	21	37	34	37	0	41	44	49	42	37	52	52	52	58	59	52	59	60	62	59	62	62	65	66	66	66	71	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	3	1	2	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	1	3	2	1	2	2	1	1	2	1	1	1	2	1	1	2	1	2	2	2	1	2	1
26000	-344.280812280914233	-342.419838184786499	-1.860974096127740	0.000090970253360	0.000014847849872	0.163216538635506	0.797312697361017	-1	2	3	3	5	6	7	7	8	8	8	8	10	7	10	9	11	9	10	9	11	11	11	11	10	11	13	13	11	12	15	13	14	16	14	14	16	16	17	16	18	18	17	19	19	17	17	19	19	18	20	21	20	21	22	23	23	24	25	27	26	29	28	30	30	32	33	33	32	33	34	36	0	1	2	2	2	5	5	5	6	7	7	7	7	6	9	9	9	10	7	7	7	16	7	16	9	0	21	22	0	26	36	29	30	21	28	22	36	30	35	27	37	0	0	37	38	27	37	46	41	0	41	44	41	50	53	52	44	56	56	59	59	59	60	62	59	62	59	64	65	69	69	71	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	3	2	1	1	2	1
26500	-386.576925871841070	-384.850582461442229	-1.726343410398846	0.000096457670632	0.000018875333849	0.195685151068752	0.660763470755224	-1	1	2	3	5	6	7	9	8	9	10	10	10	8	10	9	11	7	7	10	10	11	12	11	10	10	12	13	11	11	15	13	13	16	14	14	16	16	17	16	17	18	17	18	17	17	19	19	19	20	21	21	21	22	19	22	23	24	24	28	25	27	28	30	29	33	34	32	31	32	34	37	0	1	2	2	4	5	5	14	6	19	7	19	10	6	9	18	6	4	4	19	19	16	20	16	9	0	21	22	0	26	36	29	30	21	28	28	28	33	35	23	37	0	0	41	30	12	41	12	41	0	41	49	44	42	37	52	53	56	56	59	59	59	59	62	56	68	64	59	65	65	69	67	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	2	2	2	1	2	1	1	1	2	1	1	1	1	1	2	3	1	1	2	1	2	2	1	1	1	1	3	3	1	4	2	1	2	1	2	3	1	1	1	1	1	2	1	2	2	1	4	1	2	4	1	1	2	1
27000	-358.417299263931511	-355.884431024262767	-2.532868239668717	0.000106752104030	0.000008972944851	0.084054032771432	0.748161258482288	-1	1	2	3	4	5	7	9	8	9	8	9	9	8	9	7	11	10	11	10	11	11	10	11	11	11	12	13	10	12	14	13	13	15	14	13	16	15	16	16	17	18	16	18	18	17	19	20	20	19	21	20	19	23	21	23	22	25	24	28	25	27	27	30	29	32	34	31	32	33	34	36	0	1	2	2	2	5	6	5	6	7	7	7	7	6	9	6	8	10	11	12	7	16	7	16	9	0	21	22	0	26	36	29	30	27	22	22	31	33	35	27	37	0	0	37	38	11	41	27	41	0	41	37	37	50	53	57	52	56	56	59	59	59	59	62	59	62	64	64	65	65	69	71	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	5	1	3	2	1	2	2	1	2	1	1	1	1	1	2	1	2	1	1	2	4	2	1	1	2	1	1
27500	-405.499903717423138	-403.506896090146824	-1.993007627276323	0.000119704237013	0.000016726293082	0.139730167444205	0.664496203796500	-1	1	2	3	3	5	7	9	6	9	7	9	9	9	9	8	11	9	9	11	11	11	11	11	10	9	12	13	12	11	15	13	12	17	14	14	16	16	17	17	18	18	18	18	17	16	18	18	19	20	20	22	21	22	21	24	22	25	24	26	25	27	28	31	29	32	32	31	32	32	35	38	0	1	2	2	2	4	9	9	4	7	1	7	7	9	6	11	11	7	7	12	7	16	13	16	9	0	12	22	0	26	36	33	26	21	28	28	31	33	28	21	37	0	0	37	30	20	37	27	44	0	37	47	41	50	37	52	51	52	52	52	59	59	60	59	59	68	65	60	68	64	69	69	1	1	1	1	1	1	1	1	2	1	5	1	1	2	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	3	1	1	1	2	2	4	2	1	1	1	3	3	1	2	1	1	2	3	2	2	3	1	1	1	1	2	1	2	1	3	2	1	2	3	1	1	2	4
28000	-389.447435187510223	-387.571234924500516	-1.876200263009679	0.000106814390764	0.000017107685834	0.160162743162175	0.720395291939207	-1	1	2	3	4	5	7	7	8	8	9	8	9	9	10	8	11	10	9	9	11	10	11	12	10	11	12	11	10	12	15	13	13	16	14	13	16	15	16	14	17	18	17	18	18	18	18	20	18	20	20	20	20	22	20	23	23	25	25	27	25	27	28	31	29	31	33	32	32	32	35	37	0	1	2	2	4	2	4	6	5	6	4	7	7	8	14	6	9	10	12	7	10	16	13	16	6	0	23	22	0	26	36	29	30	27	28	28	31	30	35	27	37	0	0	41	38	18	41	34	37	0	37	44	49	50	44	52	52	56	52	61	56	56	62	59	62	65	64	65	66	65	69	69	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	3	1	2	1	1	2	1	2	1	1	1	2	1	3	1	1	2	1	3	2	1	2	1	1	2	2	2
28500	-392.336928228126510	-390.273210158588199	-2.063718069538287	0.000115771934395	0.000014985101664	0.129436393566276	0.711834233039651	-2	0	2	3	3	5	6	7	7	8	10	9	9	7	8	9	11	9	10	10	11	11	11	11	9	11	12	13	12	12	14	13	14	15	15	15	16	15	17	16	15	19	17	19	18	17	16	17	18	20	21	19	20	21	21	22	21	24	24	26	26	29	29	30	29	31	34	33	30	32	34	36	0	1	2	2	2	5	5	2	6	8	12	7	7	6	9	5	9	10	7	7	20	16	12	16	8	0	21	16	0	26	28	29	30	21	28	31	41	30	35	10	28	0	0	41	38	34	41	21	37	0	37	37	37	42	49	53	52	56	56	59	59	58	60	65	59	62	64	64	65	66	69	66	1	1	1	1	1	1	1	4	1	1	1	2	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	5	1	1	1	2	2	1	1	3	1	1	2	2	2	2	2	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	2	2
29000	-367.341190949695260	-365.341480163597055	-1.999710786098177	0.000078041568516	0.000010824017056	0.138695534463326	0.679558743968218	-2	0	2	3	3	5	6	7	7	9	9	9	10	8	9	9	11	8	8	11	10	11	12	10	11	10	12	13	11	12	15	13	13	16	14	14	16	16	17	16	18	18	16	18	18	16	19	19	19	20	20	22	20	22	21	22	23	25	25	28	26	29	27	30	29	33	33	32	31	32	35	38	0	1	2	2	2	5	4	6	6	18	19	18	7	8	9	6	15	7	7	12	7	16	13	16	9	0	12	22	0	26	36	29	30	27	28	28	36	33	35	27	37	0	0	31	38	27	37	27	44	0	37	55	44	42	37	55	52	56	56	63	59	59	59	59	59	64	59	62	62	62	69	69	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	2	4	1	1	2	1	2	2	3	1	1	2	1	1	1	2	1	2	2	2	3	2	2	2	2	3
29500	-376.671883761676099	-374.633350062068587	-2.038533699607516	0.000100664342904	0.000013383455999	0.132951307410834	0.756841423741557	-1	0	3	3	4	5	7	6	6	9	9	9	9	8	9	8	11	10	8	9	10	9	11	11	11	10	12	11	9	12	14	13	13	16	14	14	16	15	16	14	17	18	17	19	18	17	19	19	19	21	20	21	20	22	21	23	23	24	24	28	25	27	29	30	29	32	33	31	32	31	34	37	0	1	2	2	2	5	5	5	6	7	19	19	7	8	9	5	15	7	7	7	7	16	20	16	9	0	12	22	0	26	28	29	30	12	28	28	36	33	35	27	37	0	0	37	38	13	37	21	41	0	37	44	41	42	41	52	52	56	56	59	59	59	60	62	59	65	60	65	65	62	60	71	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	2	1	4	2	1	1	1	1	1	1	1	1	2	2	3	1	3	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	2	1
30000	-365.095889278727213	-363.131700796523887	-1.964188482203300	0.000101596827301	0.000014663791727	0.144333165876798	0.777572995592747	-1	1	2	4	4	6	6	8	8	9	9	8	10	8	9	8	10	10	11	11	11	12	11	11	10	10	13	12	11	12	14	13	14	15	14	15	15	16	16	16	16	18	17	18	19	14	17	20	18	21	22	21	20	20	20	23	23	25	24	27	26	28	29	28	29	31	33	30	32	33	34	37	0	1	2	2	2	5	4	5	6	7	12	7	12	6	9	6	9	10	11	13	13	16	13	16	9	0	21	16	0	26	28	29	30	46	22	31	22	33	35	21	31	0	0	37	38	21	37	34	41	0	41	53	36	42	49	52	52	56	56	59	59	59	60	58	59	65	62	59	65	69	65	71	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	3	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	3	2	1	3	1
30500	-386.639585427882309	-384.641247857495955	-1.998337570386351	0.000102440138218	0.000014229593052	0.138906421835477	0.711638233505463	-1	1	2	3	4	5	7	8	6	9	9	9	10	9	9	8	12	8	10	9	11	11	11	9	10	11	12	13	9	12	12	13	13	16	14	14	15	15	16	16	18	18	17	18	17	16	18	20	20	20	20	22	19	23	21	23	23	24	25	28	25	27	29	30	29	31	33	31	31	33	34	37	0	1	2	2	2	5	4	5	6	18	7	18	7	5	6	9	25	7	11	7	12	16	13	16	9	0	21	16	0	26	22	30	30	21	22	31	28	33	35	21	37	0	0	37	38	11	37	21	44	0	37	49	41	42	47	44	52	56	56	59	56	61	62	62	59	65	60	64	60	60	69	71	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	2	2	4	2	3	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	2	2	1	2	1	1	2	2	1
31000	-362.942834459980929	-361.175571679919528	-1.767262780061378	0.000104788574019	0.000019345491870	0.184614515955985	0.713651423734654	-2	1	3	3	3	5	6	7	7	8	8	8	9	8	9	9	11	9	10	9	10	12	10	11	11	11	12	13	10	12	14	12	13	16	14	15	15	16	16	16	18	18	17	19	18	16	18	19	19	20	21	21	20	22	21	23	23	25	25	28	26	28	27	30	28	31	33	32	32	32	34	37	0	1	2	2	2	5	4	6	6	7	7	7	7	8	9	9	9	10	11	7	13	24	12	16	9	0	21	22	0	26	28	29	30	11	22	31	35	33	35	27	37	0	0	37	38	27	37	40	37	0	37	41	37	50	53	52	52	56	56	59	59	59	59	65	59	60	64	64	66	66	69	69	1	3	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	2	1	1	1	2	2	2	1	1	2	2	2	1	2	2	1	2	2	2	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	3
31500	-408.309156709910383	-406.421376107105971	-1.887780602804436	0.000124290194130	0.000019626398326	0.157907858003872	0.644787960344690	-3	0	3	4	5	5	6	7	7	7	10	9	9	9	10	8	10	10	11	10	11	10	11	9	11	10	12	12	11	11	13	13	13	17	14	15	16	16	15	17	18	19	17	17	18	17	18	20	19	19	22	21	20	23	20	23	23	24	24	27	26	28	28	30	27	33	34	32	32	33	35	38	0	1	2	3	3	4	3	6	6	7	7	10	7	9	5	5	9	10	20	7	12	16	11	16	17	0	21	22	0	26	28	29	30	18	28	31	31	33	28	21	44	0	0	37	33	21	37	40	41	0	49	49	49	42	49	52	52	56	51	59	59	59	65	61	52	62	69	62	60	64	68	69	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	2	3	1	1	1	1	2	3	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	3	2	1	2	3	1	1	3
32000	-371.705689908341753	-369.942180727180812	-1.763509181160964	0.000073862634548	0.000013707429325	0.185580021737482	0.713478313738872	-1	0	2	3	3	5	8	8	7	8	10	7	9	7	9	8	11	9	11	10	10	12	11	11	10	11	12	10	11	13	13	13	14	16	14	14	17	16	16	16	17	19	17	18	18	14	19	17	19	19	21	21	20	23	21	23	22	24	24	26	25	28	27	30	29	31	33	32	33	33	35	37	0	1	2	2	2	5	12	14	6	12	7	5	7	6	9	12	9	10	11	12	12	28	10	16	9	0	21	16	0	26	22	29	30	27	22	31	31	30	28	7	35	0	0	39	38	27	41	21	44	0	37	49	37	50	49	52	52	57	56	59	59	59	60	65	59	65	64	64	66	66	66	69	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	3	2	1	1	1	2	1	1	3	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2
32500	-365.764004804495926	-363.486476700997798	-2.277528103498118	0.000112356787398	0.000011782840891	0.104869862907475	0.690032738632888	-1	2	3	3	4	5	6	9	8	8	10	8	10	9	10	9	11	10	11	10	10	12	12	12	10	11	12	11	11	12	15	13	14	16	13	13	15	16	17	16	18	18	16	18	18	17	18	19	19	21	21	21	19	23	21	23	23	25	26	25	24	28	28	30	30	33	32	32	30	32	34	37	0	1	2	2	2	5	4	5	6	7	7	7	12	6	9	9	9	10	11	12	7	28	13	16	14	0	21	16	0	26	36	29	30	27	28	28	36	30	35	27	37	0	0	37	33	27	37	40	44	0	37	47	44	50	44	52	51	56	52	56	52	52	59	62	59	64	64	65	62	62	69	71	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	2	3	2	2	1	1	3	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	2	2
33000	-377.116020335462736	-375.275764195217562	-1.840256140245190	0.000127922449774	0.000021432626079	0.167543899578621	0.820242363769498	-1	1	2	3	5	5	7	6	8	6	10	9	9	7	10	8	11	9	9	11	11	11	11	11	10	10	12	13	11	12	15	13	13	16	12	14	17	16	17	13	15	18	16	18	19	17	17	19	19	19	21	22	20	22	21	22	21	24	25	27	26	29	27	30	29	33	33	33	33	32	35	37	0	1	2	2	2	2	10	6	8	4	19	7	7	5	9	8	9	10	7	19	5	16	13	16	9	0	7	35	0	26	36	30	30	40	22	28	41	30	41	21	22	0	0	37	38	34	41	46	37	0	44	57	49	50	53	57	41	56	56	61	59	60	58	60	60	64	62	65	65	64	66	71	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	2	1	2	2	2	2	1	1	1
33500	-352.895741539401570	-350.942684715389134	-1.953056824012453	0.000091409176987	0.000013362345006	0.146181657533655	0.821492862130743	-1	1	3	3	4	6	6	7	8	9	10	10	10	9	9	9	11	9	11	9	11	11	9	11	9	11	11	13	11	13	15	13	14	15	14	14	16	16	16	16	18	19	18	19	18	17	19	19	20	19	20	20	20	22	22	23	22	23	25	26	26	28	28	30	29	32	33	32	32	33	35	37	0	1	2	2	2	5	2	6	6	7	10	10	23	8	9	9	9	7	12	7	18	16	7	16	9	0	18	22	0	26	36	29	30	21	28	28	31	33	35	27	37	0	0	37	38	27	37	46	44	0	37	41	41	42	49	52	52	52	56	59	59	59	59	65	59	62	64	64	65	65	67	66	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	2
34000	-374.175646568498792	-372.379208683545585	-1.796437884953233	0.000089766392644	0.000015926377574	0.177420269486141	0.715446998660485	-1	2	3	4	4	6	6	9	7	6	9	8	9	8	9	6	10	9	11	9	10	11	11	10	11	10	13	12	12	12	14	13	13	16	14	15	15	15	17	16	17	19	17	17	19	17	17	18	19	21	21	22	21	22	21	20	23	24	25	27	26	28	29	28	29	33	34	32	31	32	33	36	0	1	2	2	2	5	4	9	5	4	7	7	12	6	9	5	9	10	11	7	12	24	13	16	9	0	21	22	0	26	28	29	30	27	28	31	31	30	35	21	37	0	0	37	38	13	37	21	41	0	41	56	49	42	49	49	52	52	56	59	59	59	60	59	59	69	68	64	62	62	69	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	3	1	5	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	2	1
34500	-409.876168909399723	-408.165300316266439	-1.710868593133309	0.000114474508917	0.000022919145097	0.200211779149586	0.651283405064219	-1	1	2	3	5	5	8	8	8	9	10	7	6	8	6	8	10	9	10	10	11	11	12	9	10	10	10	12	11	12	14	14	14	17	14	13	16	15	16	15	17	19	16	18	19	17	18	19	19	21	22	21	20	23	20	20	22	24	24	26	25	28	29	30	28	32	32	33	31	32	34	37	0	1	2	2	2	4	12	5	15	13	4	13	4	5	6	5	8	12	7	13	10	16	20	16	9	0	7	22	0	26	36	29	30	21	28	22	36	33	35	27	31	0	0	37	33	12	37	21	41	0	41	56	49	42	41	37	52	49	56	59	59	58	65	65	59	64	59	62	65	64	66	64	1	1	1	1	2	1	1	1	1	2	4	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	2	4	1	3	2	1	2	1	1	2	2	2	1	2	1	1	1	2	1	1	2	1	3	3	2	2	1	4
35000	-368.495362751703283	-366.540846995709444	-1.954515755993847	0.000095074493059	0.000013874892170	0.145937061812176	0.715697411035376	-1	1	3	2	5	5	7	7	6	8	8	9	10	9	9	8	10	10	10	10	11	11	12	12	10	11	12	12	9	13	13	13	14	16	14	14	16	15	15	15	17	18	16	18	18	16	19	18	19	20	19	22	19	22	21	23	22	25	25	27	26	29	29	30	29	33	33	32	31	32	35	36	0	1	2	2	4	2	5	5	6	7	7	7	10	8	9	2	9	10	4	6	12	16	13	16	9	0	21	16	0	26	22	29	30	27	28	31	36	30	35	21	31	0	0	37	38	27	37	18	41	0	44	47	41	50	51	57	47	56	56	59	59	59	60	62	59	69	64	64	62	69	69	66	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	4	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	3	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1
35500	-370.871994646736709	-369.005331727860664	-1.866662918876033	0.000117173047531	0.000018989467133	0.162063439783008	0.761562551407727	-1	1	3	3	3	5	6	7	7	7	10	9	10	9	9	8	11	10	8	10	10	10	11	10	11	9	11	12	12	12	15	13	14	16	14	14	16	15	17	16	17	18	18	18	18	16	18	18	19	20	21	20	20	22	21	23	21	25	25	27	26	27	29	28	30	32	34	31	33	32	35	38	0	1	2	2	2	5	6	6	6	7	19	10	12	8	9	5	15	10	7	12	19	16	12	16	8	0	21	22	0	26	36	29	30	20	28	28	31	30	35	23	37	0	0	37	38	10	41	40	41	0	37	49	47	42	49	52	52	56	56	59	59	59	60	59	59	65	65	62	65	62	66	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	2	1	3	1	1	1	1	2	3	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	3	2	2	2
