step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
21500	-422.780677449036375	-431.831520829487715	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996209809103985	8	11	13	24	40	29	36	36	34	46	44	46	56	40	40	40	43	43	36	40	34	41	52	37	33	49	44	41	48	61	42	37	54	50	45	50	56	50	56	39	45	46	51	51	53	49	49	51	46	46	52	41	55	52	43	53	54	53	43	64	58	45	53	52	55	60	66	55	59	59	59	64	65	63	66	60	61	73	63	0	1	2	3	21	2	6	25	6	31	7	14	40	25	7	7	5	20	25	25	4	7	55	25	3	18	6	9	52	68	32	9	36	18	20	17	50	31	29	7	40	20	49	31	50	28	12	42	18	9	17	21	50	27	9	10	12	31	19	55	43	52	41	17	50	54	30	34	58	37	39	65	45	54	71	26	68	69	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-399.121402830373427	-408.172246210824767	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998938113818328	7	14	16	22	36	40	40	34	38	41	38	40	52	39	32	43	45	48	39	42	46	45	50	43	45	50	43	47	45	65	42	46	58	51	43	48	55	46	47	39	48	44	47	51	51	50	43	48	53	41	53	48	57	45	51	52	58	54	39	60	58	56	62	56	61	66	59	57	54	48	58	57	59	67	57	61	74	72	65	0	1	2	2	8	5	15	4	15	8	15	5	26	15	4	59	9	6	15	8	16	11	12	59	7	11	7	7	9	72	14	6	22	16	59	11	48	31	31	8	25	11	8	39	54	16	11	17	43	5	24	5	39	11	25	31	70	24	15	26	25	13	71	28	48	57	49	69	35	27	46	55	37	76	13	69	30	76	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-386.522525060121382	-395.573368440572722	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978275594882620	5	12	19	25	43	42	38	35	42	42	38	45	57	44	35	47	40	49	43	39	43	43	55	50	46	47	46	45	43	63	46	47	52	54	43	50	54	41	49	38	53	48	41	53	47	50	46	49	56	48	48	53	49	49	48	48	44	49	53	62	53	53	62	54	60	68	64	58	52	62	56	64	66	56	64	66	75	72	75	0	1	2	3	7	40	15	4	11	40	4	17	50	40	4	9	11	6	20	15	8	8	36	38	19	6	38	20	17	49	29	5	16	53	15	10	42	15	12	15	55	9	7	27	38	14	40	9	9	17	38	12	19	17	17	38	8	21	50	68	24	26	34	16	68	67	25	69	31	37	39	49	30	39	65	70	75	63	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-425.678490450582387	-434.729333831033728	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986467978892878	2	18	9	21	43	36	40	28	37	44	36	47	55	41	42	43	45	42	35	40	42	44	54	47	43	50	48	35	37	66	46	49	54	48	45	40	44	50	54	48	51	45	50	47	50	40	32	46	51	45	55	54	47	47	54	51	54	50	50	62	59	49	59	56	49	60	59	58	59	51	58	62	69	59	67	63	73	72	77	0	3	1	2	20	4	47	4	2	19	4	6	42	19	6	9	8	19	47	47	47	36	58	20	6	46	47	8	8	26	28	20	54	11	36	6	28	35	15	5	5	21	15	9	50	29	8	19	35	11	18	10	17	7	41	12	43	50	5	52	56	46	52	57	10	52	49	51	57	25	32	56	72	48	34	54	72	75	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-401.503634998394091	-410.554478378845431	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984261278704234	8	15	18	22	33	38	28	33	36	43	25	46	58	41	33	39	40	47	42	38	46	40	50	48	44	52	47	44	40	66	47	52	53	44	36	51	53	43	49	46	45	45	43	53	52	48	44	42	51	47	47	50	55	53	54	52	55	57	45	51	61	54	51	52	61	67	64	56	62	58	57	60	63	65	62	55	71	73	80	0	1	2	3	11	8	4	11	11	17	3	48	36	8	7	8	15	14	6	8	10	8	10	16	20	46	43	16	15	65	38	59	27	6	5	34	41	20	19	15	6	5	14	41	43	48	20	20	42	48	14	19	23	47	18	9	52	46	22	12	52	19	10	38	53	53	71	33	45	53	32	13	49	70	64	56	30	70	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-404.891032477820659	-413.941875858271999	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989778528166905	7	13	16	22	38	38	35	31	40	43	35	43	60	38	40	39	42	49	44	35	46	41	47	41	49	46	45	49	45	65	44	42	55	49	47	44	54	45	53	40	49	44	45	53	51	50	49	52	56	44	52	51	49	51	53	54	47	57	52	55	60	54	56	56	58	61	65	53	61	56	64	57	65	61	69	63	73	61	75	0	1	1	1	11	11	8	4	8	20	8	20	41	8	14	7	7	17	40	3	6	20	10	11	12	7	11	6	5	68	20	9	43	50	36	15	18	6	23	7	42	16	14	35	23	38	27	43	29	20	35	38	17	50	57	16	31	17	26	40	44	52	52	36	18	47	66	46	52	51	68	52	65	65	56	54	65	51	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-406.214272013231948	-415.265115393683288	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996070215076967	5	9	22	16	32	38	31	31	35	43	43	38	59	44	38	40	41	48	37	42	46	42	49	44	43	45	47	46	46	66	46	48	52	53	42	49	52	38	51	49	42	45	51	46	53	49	39	52	53	48	48	47	52	56	52	50	55	52	53	59	47	52	57	57	58	64	65	58	61	59	58	66	60	64	63	62	64	59	73	0	1	4	1	3	8	4	3	7	19	38	5	46	15	7	7	9	11	7	38	11	9	28	5	9	38	6	11	10	11	12	16	24	22	9	22	18	8	25	28	19	35	21	41	27	35	5	40	29	20	42	41	27	51	21	52	27	35	40	37	17	35	59	51	58	39	39	34	34	27	18	53	39	71	13	68	65	57	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-419.839598837664312	-428.890442218115652	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997944741192957	3	11	20	19	39	41	32	30	40	42	41	35	53	33	37	47	26	36	43	39	48	45	43	42	33	48	50	45	48	64	49	49	53	52	41	51	57	43	55	46	46	44	44	49	51	53	47	55	51	40	46	48	49	45	52	46	53	49	56	53	59	52	54	50	58	66	64	54	62	60	62	53	63	64	57	68	67	74	67	0	1	2	1	14	7	8	3	12	18	25	17	32	4	14	42	3	8	7	7	19	11	5	5	4	9	11	9	23	70	43	50	56	27	5	42	36	7	27	18	25	20	50	43	42	40	11	45	10	18	5	10	18	8	47	15	19	35	53	29	59	56	44	6	21	42	70	42	63	33	55	15	65	75	49	74	30	77	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-404.221757787941783	-413.272601168393123	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999025227643497	6	15	20	22	30	37	37	35	40	44	46	47	55	42	35	45	45	40	37	34	43	37	50	47	44	42	47	46	41	62	45	48	60	47	46	45	53	39	50	36	48	49	50	46	52	50	47	43	57	43	49	49	58	55	51	55	54	56	50	63	60	49	55	52	61	63	69	56	64	59	54	65	63	67	69	69	70	76	66	0	1	2	2	4	5	5	4	15	7	29	25	62	15	3	22	29	15	8	5	8	20	12	9	38	22	10	6	6	49	29	26	54	21	29	22	41	8	25	5	8	19	44	26	47	32	21	29	23	40	16	26	64	47	17	45	34	51	42	71	39	31	25	11	55	37	69	42	49	45	51	70	58	70	30	69	71	77	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-402.889032385376424	-411.939875765827765	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993718542397623	3	14	17	22	33	31	32	35	39	46	38	48	57	28	41	42	45	42	46	39	44	43	50	47	43	51	47	39	39	66	45	50	55	54	43	52	41	49	51	43	41	44	50	52	53	47	48	53	51	48	55	51	53	45	44	50	56	54	44	61	48	51	61	57	59	56	64	57	53	58	62	57	61	60	60	59	68	73	75	0	1	2	2	14	4	4	5	8	22	8	25	33	4	8	29	20	8	5	6	29	11	28	18	28	40	11	6	6	76	37	17	32	24	6	56	5	40	38	8	8	11	31	16	19	22	15	12	55	10	52	59	50	28	11	20	42	50	20	72	11	41	57	39	26	52	70	45	43	32	34	50	57	72	54	36	73	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-408.586690492080038	-417.637533872531378	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989469900542495	7	15	16	24	41	32	32	34	39	46	37	46	44	40	39	44	42	42	44	37	46	42	52	51	48	50	44	47	46	56	43	47	56	53	47	50	54	49	46	45	49	37	45	51	50	50	47	51	58	48	49	43	49	53	55	48	54	59	49	58	60	43	57	53	62	54	63	53	58	58	56	65	64	63	63	65	66	70	76	0	1	1	3	8	3	4	4	6	9	6	14	17	4	7	42	8	15	4	8	62	8	5	10	16	39	15	31	9	59	42	14	44	50	19	19	10	29	18	14	40	6	52	26	14	43	31	13	24	27	18	17	43	40	35	17	32	32	27	68	33	11	64	40	23	19	69	28	24	38	36	71	37	60	33	62	63	76	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-421.004065410582768	-430.054908791034109	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966289864120509	6	13	10	18	38	39	33	30	33	46	39	43	57	42	39	42	47	43	38	25	48	45	55	47	47	47	50	41	41	65	38	51	58	57	43	51	52	50	47	44	49	49	44	52	50	47	44	52	57	44	54	55	57	48	52	48	54	54	49	58	54	46	61	53	57	54	56	56	48	50	63	60	60	63	63	61	64	70	71	0	3	1	3	7	20	2	20	8	50	9	7	26	31	7	7	16	6	9	4	18	16	15	29	14	15	50	31	19	67	8	50	38	37	7	39	39	40	43	31	20	18	9	40	50	12	15	46	42	19	38	59	55	40	69	43	27	21	40	70	12	29	56	12	56	55	59	24	15	50	57	37	13	18	61	43	58	51	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-413.125453280264139	-422.176296660715479	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981830608108867	2	18	16	22	44	41	37	34	42	46	42	46	54	36	36	29	45	47	42	45	48	39	50	50	42	46	51	32	36	60	46	48	59	51	43	46	53	44	50	45	54	44	52	50	54	52	41	51	43	47	52	49	52	45	51	50	43	56	45	61	60	49	59	58	56	63	60	58	62	61	60	66	60	59	63	55	68	75	72	0	3	1	2	6	14	16	28	15	9	16	6	23	28	16	4	9	14	28	15	38	15	20	20	15	38	42	4	16	48	22	29	76	5	8	11	38	7	59	7	21	47	17	36	55	38	15	17	29	11	50	5	50	29	11	47	15	27	11	39	44	7	64	52	18	41	21	31	52	43	55	33	43	24	33	26	65	77	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-407.442089449581147	-416.492932830032487	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995702880836290	6	15	18	23	39	38	33	27	40	40	40	41	58	42	38	47	48	49	41	42	45	42	47	50	44	47	47	35	47	49	47	46	46	50	40	46	58	47	36	45	53	45	42	55	45	54	49	52	51	43	56	52	50	53	50	54	54	52	53	58	57	53	58	53	56	65	60	57	57	60	57	68	63	63	64	67	72	66	70	0	1	2	2	28	7	4	4	39	28	8	6	57	11	8	35	10	25	7	7	50	28	20	50	39	12	43	8	25	32	50	9	6	15	15	39	59	39	7	35	47	15	5	30	12	47	45	21	19	9	21	45	16	45	29	42	36	36	36	44	52	53	24	45	14	41	58	20	30	53	48	74	41	65	70	31	75	70	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-415.366444369982901	-424.417287750434241	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982173397675729	5	10	20	25	44	41	31	38	42	45	42	44	60	41	41	38	44	45	33	36	48	38	51	51	45	37	43	47	41	63	45	53	49	53	43	52	48	44	35	45	53	47	48	51	49	43	49	54	53	49	52	53	49	48	54	55	49	56	48	60	57	56	60	56	60	57	51	46	60	54	66	62	66	61	58	55	75	68	68	0	1	2	3	22	8	4	19	7	39	16	29	49	20	19	19	7	16	3	7	14	19	42	5	35	39	20	35	39	61	26	18	10	21	8	21	19	7	7	8	50	11	38	10	8	39	27	9	59	5	27	68	35	5	50	57	27	49	46	43	9	36	55	6	54	21	35	39	76	15	36	64	76	59	44	44	30	30	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-426.188888787030919	-435.239732167482259	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994280742422230	4	8	19	25	43	38	35	34	38	42	43	37	51	44	44	38	40	45	38	43	46	41	50	40	37	25	47	48	43	59	41	48	57	47	31	52	55	44	50	41	52	47	45	53	52	46	50	53	49	49	47	53	54	49	48	52	49	58	44	60	61	40	55	46	58	69	60	57	60	61	57	61	68	55	51	68	66	67	73	0	1	2	3	25	26	4	35	26	7	25	26	15	17	24	4	8	8	4	16	17	16	59	19	7	3	29	24	25	21	19	20	27	25	4	18	51	62	18	8	27	20	12	24	34	8	51	17	38	20	14	27	42	64	31	5	27	41	7	13	44	19	46	22	50	55	13	53	13	48	57	33	60	36	5	60	53	69	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-412.263817084580694	-421.314660465032034	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994229529121643	6	12	18	20	40	40	36	28	39	42	33	44	50	43	39	39	48	47	28	30	46	40	53	42	44	52	51	47	39	60	46	51	52	53	45	50	52	42	49	45	55	44	51	55	51	52	43	52	56	47	50	50	55	52	49	51	49	55	53	53	57	55	60	54	58	64	64	54	62	60	50	66	67	67	63	65	70	67	57	0	1	2	2	20	11	8	3	19	16	19	7	21	5	8	7	12	47	3	19	10	8	50	7	9	17	25	29	11	68	38	21	5	40	7	6	18	5	25	29	50	9	6	55	22	28	9	42	43	9	25	21	28	28	29	22	16	33	45	15	50	36	24	40	28	32	6	47	41	46	5	60	45	70	65	65	74	76	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-423.918094769551089	-432.968938150002430	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998758231936355	4	18	17	12	38	42	28	31	28	43	40	46	49	36	27	35	39	41	37	38	45	38	46	47	50	41	48	41	37	60	38	51	50	52	41	52	55	45	56	49	50	46	50	47	50	54	43	47	54	47	47	45	56	54	46	53	58	58	53	62	64	48	61	59	59	63	61	60	64	59	63	63	68	66	60	65	68	75	79	0	4	4	1	29	5	3	15	4	17	14	26	48	8	2	7	19	7	15	16	20	7	47	16	11	14	47	14	8	41	8	31	50	50	14	14	56	7	45	44	26	29	51	18	42	48	11	10	24	31	10	18	13	38	5	35	44	45	24	34	58	18	33	34	59	65	39	44	56	49	59	40	75	68	34	67	37	76	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-410.808911938520339	-419.859755318971679	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992275572879058	9	14	18	20	35	38	34	25	36	41	41	46	57	35	40	41	45	40	36	41	46	40	54	47	44	31	47	48	42	64	43	51	51	52	42	53	56	47	49	30	49	43	51	47	46	49	47	53	56	38	50	37	51	53	45	56	55	55	54	63	54	53	59	54	60	52	62	56	64	56	62	62	64	59	59	56	58	68	74	0	1	2	2	40	40	40	3	40	19	52	22	17	40	9	5	52	7	26	5	6	40	12	35	50	8	19	35	15	74	20	25	28	28	6	43	41	10	10	4	55	5	38	10	18	55	50	41	62	26	31	26	17	28	15	27	15	47	55	65	44	29	58	66	41	25	23	43	37	61	68	33	77	53	56	41	36	61	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-425.607339248117455	-434.658182628568795	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983888678319262	2	12	10	19	34	37	36	28	40	47	44	33	52	35	30	37	43	49	40	24	47	35	42	45	38	48	45	40	41	55	42	50	56	51	38	46	58	45	52	42	49	45	48	48	46	51	45	44	55	44	53	50	53	53	42	55	56	50	54	66	58	50	54	56	61	67	59	59	60	61	64	63	63	68	64	65	62	74	78	0	3	1	2	15	5	5	2	35	27	35	20	50	12	4	5	35	24	16	4	6	12	28	6	12	48	7	22	6	44	28	50	40	50	12	28	44	19	42	5	50	22	24	25	14	36	28	7	36	9	47	16	50	38	25	26	27	6	21	72	44	40	36	42	49	70	36	30	26	41	33	69	57	75	49	72	24	77	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-435.416058951256616	-444.466902331707956	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968847136929875	8	11	17	25	38	37	35	30	36	47	42	39	53	35	42	37	46	47	43	44	45	42	52	51	48	42	42	39	43	58	46	48	54	57	34	53	59	41	50	44	47	46	50	30	51	47	46	56	51	50	41	49	55	49	55	56	51	56	44	60	59	52	57	53	58	66	60	57	54	54	62	66	62	60	50	61	61	68	70	0	1	2	3	8	8	2	4	8	38	9	16	25	44	14	4	8	29	51	5	27	7	27	32	51	35	7	35	51	39	27	5	51	54	8	47	55	8	5	5	44	29	59	3	46	35	51	46	46	11	14	19	15	47	17	41	47	41	12	26	33	22	43	40	59	53	23	29	46	46	67	30	70	75	10	52	10	61	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-414.428404981591882	-423.479248362043222	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975339393486666	-3	13	18	22	44	39	32	34	37	47	37	44	56	42	38	42	47	42	44	39	45	26	44	50	44	50	43	43	42	63	47	47	53	54	37	51	48	45	51	47	52	45	48	50	52	50	48	53	56	46	54	49	49	53	45	54	51	52	42	59	60	56	56	49	57	65	54	57	60	51	66	61	62	65	56	61	68	69	60	0	1	2	2	11	8	22	22	7	27	3	11	48	6	8	35	9	6	59	7	7	3	35	16	9	18	7	6	8	70	5	12	21	42	7	42	28	18	15	27	29	16	14	59	28	19	11	52	42	16	47	21	28	17	16	24	47	5	8	45	43	38	23	16	19	34	53	57	5	53	63	13	79	62	58	47	71	76	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-414.810139341987053	-423.860982722438393	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970800271296673	7	15	18	22	40	43	36	36	36	43	39	47	54	42	32	42	34	48	48	30	43	47	51	45	45	51	51	42	46	63	48	51	55	55	45	51	51	42	51	30	52	43	49	35	52	46	47	49	51	50	51	48	51	52	50	52	58	41	53	53	60	51	52	55	56	69	61	58	60	52	61	60	64	65	65	64	71	63	77	0	1	1	3	8	20	15	15	20	9	40	5	52	7	20	17	40	44	16	2	44	17	47	6	28	58	10	44	14	57	17	5	22	32	14	25	29	7	11	4	42	7	58	4	6	44	14	16	42	58	22	14	12	19	28	31	19	7	12	6	43	25	29	56	50	61	63	51	64	6	65	54	45	33	72	56	36	70	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
