step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
17000	-486.484103235891780	-493.339591186851180	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595449306293481	1	0	1	2	2	2	2	2	2	2	3	2	4	3	3	4	4	4	7	6	6	4	4	5	4	3	6	8	6	6	7	7	9	9	8	9	9	9	8	9	10	10	10	10	10	10	10	12	8	11	10	10	11	12	14	13	14	15	16	13	15	17	17	17	22	20	21	23	22	23	22	21	23	23	24	26	25	25	26	27	26	31	28	28	30	33	31	2	0	2	1	1	2	1	3	1	1	1	1	1	3	7	26	2	3	23	5	22	8	14	17	8	7	11	23	26	22	13	9	13	23	21	32	29	29	23	26	33	33	35	34	11	32	28	41	19	36	38	30	39	32	24	40	48	44	22	37	43	61	49	58	62	61	64	72	63	63	64	66	72	72	65	64	72	74	70	79	68	68	73	78	81	81	81	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	2	1	4	2	1	1	1	1	2	2	1	1	1	1	4	1	1	2	1	1	1	1	2	2	4	2	1	2	5	2	2	1	4	2	3	4	2	1	3	3	2	1	1	1	1	3	2	2	2	1	2	5	2	1	2	3	2
17500	-463.463675834666219	-470.319163785625619	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584311537734449	1	-1	1	2	3	3	2	1	3	3	4	3	3	2	3	4	4	5	6	5	6	4	5	4	3	5	7	8	6	5	7	7	8	8	8	9	8	9	9	9	10	9	10	9	11	10	10	12	9	11	9	9	12	12	14	12	14	14	15	13	15	17	16	18	21	20	21	23	20	22	22	24	22	22	25	26	25	25	25	27	26	31	28	30	31	34	32	2	0	2	2	3	1	8	2	8	7	4	8	7	1	4	15	4	13	11	1	2	14	14	5	7	16	21	20	16	14	9	16	16	14	22	32	32	29	19	32	33	33	44	31	43	32	35	41	8	36	21	21	52	32	49	36	41	45	52	32	45	45	44	63	69	59	63	74	62	66	64	74	63	69	73	63	74	74	73	68	73	77	81	72	65	73	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	2	2	2	2	3	2	1	1	1	2	1	2	1	1	1	1	2	1	1	3	1	1	2	2	2	2	2	2	1	2	3	2	4	4	1	1	2	2	1	1	1	3	1	2	1	1	4	2	1	1	2	1	2	1	3	5	4	1
18000	-490.159686069428233	-497.015174020387633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560906868077240	1	-1	0	2	2	3	1	1	2	3	3	2	4	2	2	5	5	4	7	4	7	5	4	4	4	4	6	9	7	7	7	7	8	9	8	9	8	9	8	7	10	11	11	9	11	11	9	11	9	11	11	9	12	12	15	13	14	13	15	14	17	17	19	17	21	20	19	24	21	23	22	21	22	24	26	24	25	25	25	28	26	30	28	29	32	32	32	2	0	2	8	8	4	2	2	3	15	1	1	7	1	2	9	3	11	9	4	23	23	14	14	5	8	17	2	26	14	22	16	16	19	17	40	26	29	23	26	33	33	21	21	27	37	4	41	21	36	38	30	52	37	58	36	41	24	45	40	23	45	58	59	58	61	58	73	63	44	67	63	72	73	63	71	73	74	68	68	73	84	75	68	81	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	1	1	1	2	1	5	2	2	1	1	2	1	2	1	2	1	2	2	2	2	2	2	1	2	5	1	1	1	2	1	3	2	1	2	2	3	1	3	7	3	3	1	4	2	3	1	2	6	2	1	1	2	3	1	2	1	1	2	2	1	1	2	2	2	1
18500	-493.378466769072929	-500.233954720032330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598416038745832	0	-2	0	2	2	2	1	0	2	3	3	2	4	2	3	4	4	5	7	5	6	6	4	3	5	5	7	7	7	5	7	7	8	8	8	8	9	9	8	10	9	10	11	9	11	11	10	11	9	12	9	11	11	12	15	13	15	13	16	14	15	17	18	18	22	20	21	24	22	23	23	20	23	23	25	25	26	26	25	27	25	31	28	30	31	33	33	2	0	2	2	1	3	3	2	3	4	3	7	4	1	4	5	9	13	11	7	14	15	14	7	8	16	20	15	26	23	8	26	29	23	23	16	32	16	30	37	33	33	31	25	21	37	24	41	35	36	31	31	20	32	44	36	48	17	23	54	22	55	61	61	63	55	64	72	66	66	64	62	72	72	74	64	72	68	65	73	72	79	68	83	63	80	80	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	3	1	1	2	1	2	2	1	1	3	1	1	2	2	2	2	2	2	1	1	1	2	2	2	1	5	2	1	2	1	2	3	3	3	2	2	4	5	1	3	2	2	1	2	3	2	2	1	2	3	1	2	2	1	2	2	1	2	3	3	3	2	1	5	4	3
19000	-454.829712942854144	-461.685200893813544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614926236963023	1	-1	0	3	2	2	2	2	2	3	3	3	3	1	3	5	4	3	6	5	6	5	3	5	5	4	6	8	7	6	8	7	7	9	9	9	8	9	8	9	10	11	11	10	11	10	10	12	8	9	11	11	12	13	12	14	14	12	15	15	16	17	16	18	22	19	21	23	22	24	22	21	21	23	26	25	25	25	26	27	27	31	29	28	32	32	33	3	0	2	1	2	3	14	1	3	9	14	1	1	3	7	15	1	3	12	4	22	23	14	5	8	3	12	7	26	23	22	26	16	22	15	32	16	32	21	29	33	33	21	49	34	37	28	41	19	32	29	39	52	40	45	36	41	21	44	40	55	43	58	63	66	63	64	72	72	65	64	66	62	66	72	64	68	72	68	77	74	79	77	79	84	84	85	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	3	2	2	1	2	1	2	3	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	1	2	2	3	2	3	2	2	2	1	2	2	2	1	1	1	2	1	2	2	2	2	1	2	1	1	2	3	2	1	2	2	1
19500	-481.404826349863924	-488.260314300823325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555079532215198	0	-2	1	2	1	3	2	0	2	4	3	2	3	1	3	3	4	5	5	3	7	5	5	4	4	5	5	7	6	6	4	7	7	9	8	8	8	9	8	9	9	9	10	8	12	10	10	12	9	10	11	11	11	12	14	12	14	14	15	14	16	17	17	18	21	19	20	23	23	24	22	20	23	23	26	25	26	26	25	27	26	30	28	29	33	33	33	2	0	2	8	1	1	5	2	1	3	5	8	7	8	9	5	8	13	4	4	22	20	8	14	6	16	17	7	16	22	14	26	26	17	1	16	16	28	30	19	33	33	26	23	23	35	35	41	44	36	38	17	22	32	45	50	41	39	45	54	52	49	44	63	63	58	64	72	66	65	64	66	72	72	73	71	72	68	66	81	72	83	77	80	84	84	77	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	1	1	1	1	1	3	3	3	3	1	1	2	1	1	3	2	2	1	1	2	1	1	1	4	3	3	1	1	3	2	2	1	2	4	4	1	2	2	2	2	2	2	2	1	2	2	1	2	3	2	3	1	2	2	1	1	2	2	3
20000	-509.450661950790959	-516.306149901750359	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563048885599263	0	-1	1	3	2	2	2	0	2	3	3	3	3	3	1	3	4	5	6	4	7	4	5	5	4	4	6	7	6	7	7	6	8	10	7	8	8	9	9	9	9	11	10	7	11	11	11	12	10	11	10	10	11	12	14	13	14	15	15	12	16	18	17	18	23	19	20	24	23	23	22	22	24	21	26	26	24	26	25	28	26	28	27	29	32	33	33	2	0	2	15	8	8	3	2	8	15	15	3	15	1	2	3	9	20	20	2	22	15	22	7	6	16	17	11	26	5	20	16	29	21	9	32	32	25	30	35	33	41	19	25	39	40	19	41	44	36	29	30	35	32	28	32	41	9	23	37	22	63	49	61	61	58	64	74	62	66	64	74	74	66	73	64	66	74	65	74	72	73	77	66	80	81	77	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	2	1	1	2	3	1	1	2	2	1	1	1	2	2	2	1	2	2	2	1	2	2	2	3	4	3	2	7	5	3	5	1	4	1	3	3	2	2	2	2	2	1	2	1	1	4	3	2	1	3	2	2	2	5	2	2	4
20500	-492.047766867312475	-498.903254818271876	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547355497658901	1	-1	0	3	2	2	2	1	2	2	4	3	3	2	4	5	4	5	5	6	6	5	4	5	4	3	6	9	6	6	7	7	8	9	8	9	9	9	8	10	9	10	11	7	12	10	11	12	8	9	10	11	10	13	15	14	15	14	16	14	15	17	18	18	22	20	20	23	21	23	22	24	23	23	26	26	25	26	24	28	25	29	27	29	32	34	32	2	0	2	2	8	8	2	3	3	2	5	1	1	3	6	26	5	13	6	11	14	23	14	14	3	1	17	19	26	15	22	26	29	21	3	32	32	29	30	32	33	33	15	7	11	37	22	41	20	32	38	31	23	26	31	36	48	53	20	37	15	59	61	45	63	45	64	61	55	65	64	63	62	58	74	67	73	77	65	77	79	81	77	81	80	77	82	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	2	4	2	2	1	1	2	1	1	4	2	3	1	2	2	1	1	1	2	3	6	4	3	2	2	4	3	5	1	2	3	2	4	2	4	3	1	2	4	3	4	2	3	2	1	1	1	1	2	1	1	2	4	1
21000	-486.927266652643368	-493.782754603602768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584544726920217	0	-1	1	2	3	2	2	1	0	4	3	3	3	2	2	3	4	5	6	4	6	6	4	5	5	4	6	8	6	6	8	7	8	9	8	9	8	9	8	7	9	9	10	10	12	10	9	11	9	11	8	10	10	12	13	12	14	14	14	15	16	17	17	17	23	20	21	21	21	23	22	22	24	23	25	25	26	25	25	28	26	30	28	30	31	33	32	2	0	1	1	4	1	1	2	2	15	9	8	15	8	1	1	11	13	8	15	14	23	14	23	5	16	17	5	16	14	11	16	29	13	30	40	26	51	1	16	19	33	21	49	5	40	15	41	35	32	29	39	39	34	35	36	48	34	43	54	45	31	44	58	68	44	64	61	63	66	61	69	68	72	68	67	74	74	74	73	74	70	81	83	77	80	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	2	1	1	1	1	1	1	2	2	2	3	2	1	3	1	1	2	1	3	2	1	1	2	1	4	2	4	1	1	3	1	2	1	2	2	2	2	2	2	2	2	3	2	3	1	4	2	2	2	1	2	1	2	1	1	2	2	1	1	2	2	4	1	1	3	3	1
21500	-491.781218747421576	-498.636706698380976	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575473568918456	0	-1	1	3	2	2	3	1	3	3	4	3	3	2	2	3	5	4	6	5	6	4	3	5	3	4	6	9	6	6	8	7	9	9	7	9	7	9	8	8	9	10	9	9	11	11	11	12	8	11	10	10	11	12	13	14	15	14	15	15	16	18	18	15	23	20	20	23	23	24	22	21	24	24	26	25	25	26	24	26	26	30	27	29	32	33	32	2	0	2	3	3	3	8	1	3	8	8	1	3	3	2	3	4	13	3	9	22	23	14	22	1	16	15	20	16	22	30	16	49	21	1	37	26	37	21	16	37	33	22	23	34	19	21	41	11	40	38	39	39	32	35	37	48	54	52	54	45	61	61	58	66	62	64	72	66	59	64	66	72	72	73	71	72	74	63	72	72	81	77	81	70	68	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	3	1	2	1	1	3	1	1	2	3	1	3	2	2	2	2	1	1	2	2	3	4	2	2	2	1	3	1	1	1	1	2	3	1	1	4	3	1	2	2	2	2	2	2	4	2	2	3	1	1	4	3	5
22000	-499.965851655698145	-506.821339606657546	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587474888673469	1	-1	1	2	2	3	1	0	3	3	1	3	3	2	3	4	4	5	5	3	4	6	3	4	5	5	6	7	7	6	7	6	8	10	9	8	8	9	7	9	9	9	11	10	12	11	8	11	9	10	11	10	11	13	14	12	15	14	13	15	17	15	19	18	21	18	21	23	20	23	20	23	22	21	25	25	26	25	23	27	27	30	29	29	32	32	31	2	0	2	3	7	11	2	2	5	3	2	7	5	11	5	5	1	13	15	1	14	9	14	14	4	16	17	3	16	21	21	16	29	15	21	32	32	29	30	37	33	33	9	49	34	32	14	41	22	36	29	39	30	40	45	50	41	35	35	40	53	44	62	58	63	35	64	43	66	63	66	74	74	66	66	71	73	68	34	79	65	81	81	72	80	84	77	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	2	1	1	4	2	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	3	2	2	2	1	1	2	3	3	3	3	2	2	2	1	3	2	4	1	2	1	1	1	1	3	2	2	1	9	2	3	1	1	3	3	2	3
22500	-523.823531339038254	-530.679019289997655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509263810956475	0	-1	1	2	1	1	0	2	3	4	2	2	3	2	3	3	4	4	6	6	6	5	3	4	4	5	5	8	6	7	6	7	8	9	7	9	8	7	8	9	9	10	10	8	10	10	9	12	8	11	11	11	12	12	14	13	15	14	13	14	15	16	18	17	21	20	19	24	22	22	21	20	23	24	25	26	24	25	24	26	26	28	28	27	31	33	32	2	0	2	7	7	7	2	1	11	8	7	5	5	1	3	5	9	5	9	7	22	23	14	23	15	16	18	18	16	23	14	26	29	3	31	37	32	16	20	37	33	33	9	20	21	37	49	33	1	37	38	21	43	32	23	50	48	44	44	40	24	45	62	52	58	58	64	72	63	62	67	63	58	72	74	64	72	72	21	66	72	72	74	70	80	74	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	3	1	1	1	2	1	1	1	1	4	1	2	2	1	3	5	1	1	3	1	3	5	1	1	3	3	3	5	3	2	3	2	2	2	2	2	3	1	1	5	3	1	4	2	2	9	3	2	3	2	3	2	4	5
23000	-496.589097730212302	-503.444585681171702	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488813128350001	1	-1	0	2	3	1	2	1	1	4	3	2	4	3	3	3	4	5	7	5	6	6	4	4	3	4	5	9	7	5	6	8	7	8	8	8	8	9	8	9	9	11	9	9	11	11	10	11	9	11	9	8	12	12	14	13	15	14	15	14	17	15	17	18	23	20	20	22	21	22	23	23	22	24	26	25	25	24	25	27	26	30	29	29	32	33	32	2	0	2	2	4	3	3	2	2	25	4	8	1	3	9	1	11	2	13	2	5	23	7	14	8	16	25	21	26	14	7	26	14	23	22	29	26	29	19	26	33	33	35	18	29	37	28	41	2	36	29	30	39	40	43	36	48	43	45	54	55	34	58	59	69	61	64	61	58	66	64	28	63	66	68	67	74	69	72	79	68	75	80	77	84	87	74	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	3	2	2	1	1	2	1	1	2	2	1	2	3	2	2	2	1	2	1	1	2	1	2	1	2	2	2	1	1	6	2	1	2	2	1	2	2	1	2	2	1	2	3	1	1	1	2	1	3	3	1	2	6	2	2	2	3	1	2	2	1	2	2	1	3	2	1	3
23500	-499.252864983965367	-506.108352934924767	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520044373003580	1	-1	0	2	0	3	1	2	2	4	4	3	3	2	3	3	4	5	5	6	7	4	4	4	3	4	6	9	6	6	7	8	7	8	7	9	8	8	9	10	9	9	11	10	10	10	11	12	9	11	10	10	13	13	14	13	14	13	15	14	16	15	18	17	23	18	21	22	22	23	22	24	24	21	25	26	25	25	26	28	26	29	28	29	32	33	31	5	0	2	2	2	3	3	3	3	9	9	2	7	5	3	5	9	13	11	6	23	14	14	14	1	16	22	31	16	22	23	13	20	23	6	32	26	29	30	32	33	33	25	31	23	35	49	41	14	36	38	30	43	50	45	43	48	11	34	54	62	45	47	58	69	55	64	47	66	62	64	66	74	66	73	67	74	73	63	81	74	81	77	73	84	82	81	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	3	1	2	1	2	2	1	2	5	2	2	2	1	2	4	2	2	1	2	1	2	1	1	5	3	1	1	2	3	2	1	2	3	5	2	5	2	3	2	1	1	2	2	1	4	1	2	2	2	2	2	2	3
24000	-505.890848179036425	-512.746336129995825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548957005718784	0	-1	1	3	1	2	2	0	2	3	4	3	3	3	3	4	3	4	5	5	6	6	4	4	3	3	5	7	6	6	7	7	7	9	9	9	8	8	8	10	10	10	11	9	8	10	10	11	10	11	9	10	12	12	13	13	14	15	14	14	16	17	18	18	22	19	21	23	22	23	23	22	23	20	24	27	25	24	25	28	24	31	28	29	31	33	33	2	0	2	3	1	1	5	2	2	1	1	3	9	5	1	26	8	13	3	6	14	23	14	7	1	1	5	4	26	23	21	26	26	14	21	16	26	9	30	32	33	33	21	4	13	32	24	33	31	36	29	30	52	36	11	50	48	28	21	38	59	61	11	61	62	58	64	72	63	69	67	74	74	62	65	67	72	66	73	77	68	74	77	81	74	85	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	2	2	1	1	2	2	2	1	2	3	2	1	1	2	1	2	2	2	2	4	1	2	1	2	2	1	2	5	1	2	4	3	2	1	1	6	1	3	3	2	1	2	1	2	2	2	1	1	2	2	3	1	1	1	5	2	3	4	1	1
24500	-503.327693680708876	-510.183181631668276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470649590952921	0	-1	0	2	1	2	2	1	2	3	3	3	3	2	4	1	4	4	7	6	6	5	5	4	4	5	6	7	5	6	8	6	6	8	8	9	8	9	8	8	10	10	10	9	11	11	11	12	10	9	10	10	12	12	14	13	15	12	16	13	16	18	19	19	22	20	20	20	22	24	23	24	23	24	26	26	25	26	24	28	26	30	28	29	33	33	32	2	0	2	2	2	8	3	2	2	3	8	3	8	1	7	1	4	2	7	7	22	14	14	14	1	16	17	20	16	14	21	16	26	13	21	32	23	32	20	26	33	33	21	20	31	40	20	41	19	26	29	39	44	34	58	50	48	8	49	37	14	5	58	26	34	59	64	63	66	63	67	68	68	68	79	71	68	63	68	79	79	81	79	74	77	84	84	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	1	2	1	2	2	1	1	2	2	1	2	1	3	1	1	2	2	1	2	2	2	2	2	1	1	3	1	2	2	2	1	1	4	1	2	1	5	3	3	7	9	3	6	6	2	1	1	1	2	2	2	2	2	1	2	2	3	3	3	1	2	2	3	4	2	2
25000	-486.644233091532499	-493.499721042491899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558069101910889	0	-1	1	1	1	2	2	1	3	3	4	3	3	2	4	3	4	4	5	6	7	5	5	3	5	4	6	9	7	5	7	6	8	9	9	9	8	9	8	9	9	10	7	10	12	11	10	12	9	11	11	10	11	12	14	13	14	15	16	14	16	17	15	19	21	19	21	23	21	23	23	22	23	24	24	25	26	25	25	27	25	30	28	29	33	33	33	2	0	1	1	2	1	1	1	4	3	7	5	5	5	4	1	14	13	4	7	23	7	13	14	15	9	15	43	16	15	23	16	29	10	3	26	32	29	15	32	33	33	16	49	31	36	35	41	31	36	38	39	35	40	52	36	48	11	34	54	44	63	44	63	61	55	66	61	63	65	67	59	43	72	68	64	74	69	74	69	69	77	65	77	68	82	81	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	3	3	3	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	2	1	2	3	2	1	5	3	2	3	1	2	2	2	2	1	4	3	1	1	3	6	1	1	3	1	2	1	2	3	2	3	2	4	1	4
25500	-527.615164132371888	-534.470652083331288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505014319255605	0	-1	1	2	2	2	0	1	0	4	3	2	2	2	3	4	3	5	5	5	5	4	4	5	5	5	6	8	6	6	6	7	8	9	9	9	9	10	8	9	10	10	9	9	11	11	10	11	9	12	9	10	11	12	14	13	13	13	15	12	16	17	19	18	22	20	21	24	23	24	23	22	23	23	24	26	25	26	26	27	27	29	28	30	32	33	32	2	0	7	9	8	1	2	7	2	4	7	1	9	9	9	15	2	17	8	17	11	14	14	13	9	16	17	8	26	22	14	16	23	30	14	25	32	29	30	32	33	33	23	5	21	37	9	41	31	36	29	39	43	25	35	50	41	34	52	40	49	7	59	61	66	63	64	64	66	63	64	66	72	72	47	64	66	70	72	68	68	80	68	80	83	77	65	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	3	1	2	1	1	2	2	1	3	1	1	3	1	1	2	1	2	1	2	2	1	2	1	1	1	2	1	4	2	1	4	1	2	1	2	2	1	3	3	1	2	2	2	2	5	9	1	1	2	1	3	4	1	4	2	1	1	1	5	2	3	1	2	2	2	1	2	2	2	5	5
26000	-502.840065721107976	-509.695553672067376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531373900011406	0	-1	0	2	2	3	1	0	1	3	3	2	3	2	3	3	4	4	5	5	6	6	4	4	4	5	4	8	6	5	7	6	7	8	7	8	7	9	9	8	10	9	10	8	12	9	10	11	9	11	8	10	12	11	14	11	14	15	15	14	16	17	18	18	21	21	21	24	22	22	22	23	23	24	26	26	26	25	25	26	26	29	29	30	32	33	32	2	0	2	3	8	5	2	2	3	8	1	1	5	7	8	3	1	5	7	7	23	23	14	6	8	16	8	11	16	14	24	19	26	5	14	37	32	51	15	32	33	33	26	31	21	34	49	41	23	36	29	49	30	40	44	36	41	31	44	40	45	43	59	62	63	31	64	63	55	65	64	63	65	73	74	71	74	72	62	68	74	72	79	73	80	82	74	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	3	2	2	1	1	1	3	2	1	1	1	3	1	2	1	2	1	2	1	1	1	3	2	1	1	3	2	2	2	3	3	2	2	1	3	3	1	1	7	2	3	4	1	2	3	1	1	1	2	2	1	5	2	1	3	2	2	2	3	4
26500	-506.160902751797266	-513.016390702756667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466074010609163	1	-1	1	2	2	3	3	0	2	3	4	2	3	2	2	4	4	4	7	5	6	5	4	4	5	5	7	9	6	6	7	7	8	10	8	8	9	10	8	9	10	10	10	9	12	10	10	11	9	11	11	9	13	13	14	14	13	14	15	14	16	17	19	17	21	19	21	21	23	23	23	24	22	24	24	26	26	24	25	26	27	29	28	30	32	34	32	2	0	2	8	8	4	2	2	8	15	4	8	8	8	2	2	1	2	2	11	23	23	14	13	3	16	21	20	26	23	23	26	16	27	23	19	32	29	30	32	33	33	21	23	44	32	10	41	24	32	29	39	39	40	45	50	41	30	4	40	39	45	59	49	66	58	66	63	63	65	64	58	68	73	73	64	63	73	68	72	73	73	73	80	84	81	84	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	2	4	1	2	1	1	1	3	1	1	2	1	2	2	2	3	2	2	1	1	2	1	1	2	1	2	2	1	2	3	1	3	2	3	1	3	2	1	1	2	3	6	2	5	3	2	3	1	2	1	1	2	2	4	5	1	2	1	4	4	2	2	1	2	5	3	2	1	3	2
27000	-498.263709563728014	-505.119197514687414	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556078610723555	-1	-2	1	3	3	2	2	1	2	4	1	1	4	2	3	5	4	4	7	5	6	5	3	5	4	3	6	8	5	6	7	6	7	9	5	9	8	9	8	9	10	11	11	10	11	11	10	11	10	11	11	9	13	12	14	14	14	13	15	14	16	15	18	18	21	19	21	23	23	23	23	21	24	23	26	25	25	25	25	28	26	30	28	29	32	33	30	2	0	1	1	11	2	11	1	2	7	1	1	8	2	11	26	3	3	13	11	35	23	7	14	7	3	20	27	26	18	22	16	29	23	23	32	32	29	30	32	33	33	15	31	31	29	19	5	13	36	38	30	30	40	43	50	41	19	55	36	45	45	58	62	63	61	64	72	65	66	67	66	72	66	74	64	68	73	68	73	79	80	73	81	77	82	83	1	1	2	2	2	2	1	1	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	1	1	2	1	1	2	2	5	2	2	2	1	4	4	1	1	2	4	1	1	1	3	4	1	3	2	3	2	2	2	1	2	2	1	2	2	1	2	2	2	3	2	1	2	2	1	1	2	2	5	2	1
