step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
50000	-408.904849839342660	-407.442527395599484	-1.462322443743158	0.000184128709582	0.000059737965299	0.324435909176019	0.541312668081637	-1	3	7	4	4	6	7	6	6	6	9	9	12	7	8	10	11	9	10	10	11	11	11	9	10	11	13	13	13	12	13	14	13	13	12	13	14	14	15	16	14	14	14	16	12	15	17	18	15	16	15	17	18	18	16	18	20	19	18	17	19	17	20	20	20	21	19	18	19	18	20	18	19	21	22	20	17	22	19	20	23	21	22	21	23	22	21	22	23	21	20	27	24	24	25	23	24	25	25	25	27	29	0	1	9	1	2	4	6	4	5	4	3	6	20	2	9	9	11	7	15	7	12	24	19	9	4	3	3	17	4	12	21	23	22	12	11	30	13	33	36	28	10	9	31	23	8	6	28	51	23	23	29	28	22	29	42	52	70	16	28	36	62	40	50	61	3	11	60	5	35	62	72	28	17	67	35	30	39	56	44	58	91	46	66	38	76	76	38	82	57	54	52	72	78	78	81	52	72	71	82	90	0	90	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	3	2	3	1	4	2	1	2	1	2	2	1	1	1	1	1	5	4	1	3	3	5	2	1	2	2	1	1	3	3	1	1	1	5	4	1	1	1	2	1	5	6	1	6	3	1	1	3	5	1	3	4	1	2	2	1	1	3	1	3	1	1	3	1	1	1	2	4	1	1	1	3	3	3	2	2	1	5
50500	-465.938412637621070	-464.533812133749564	-1.404600503871525	0.000174330802750	0.000068622594424	0.393634362614515	0.499586458824887	1	2	6	4	3	5	7	5	7	5	9	9	11	9	9	10	10	10	11	9	11	12	12	11	9	12	13	14	11	13	14	14	15	13	13	14	15	14	13	16	15	14	14	16	13	16	19	17	15	16	15	17	17	17	16	18	21	17	16	17	17	19	18	19	20	19	19	19	19	18	20	19	19	19	22	19	19	22	19	21	22	19	23	21	22	21	22	23	23	21	21	24	24	23	25	22	24	25	23	24	26	27	0	1	5	2	1	5	5	2	5	5	10	3	18	9	9	11	7	11	15	10	6	17	12	7	7	21	12	26	9	7	30	26	9	2	11	17	30	17	17	25	35	34	13	42	17	2	70	59	30	42	35	13	44	41	23	19	50	11	12	20	51	45	48	46	11	39	29	63	39	60	59	27	7	13	54	60	8	70	40	67	41	46	56	50	54	73	64	86	80	18	60	12	72	66	96	62	26	51	86	81	0	60	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	1	1	2	1	2	3	1	1	4	5	2	1	1	3	1	4	1	1	1	1	2	6	1	1	1	1	1	4	1	1	1	3	2	3	4	3	1	2	1	2	6	3	3	1	2	1	2	3	5	4	3	1	6	2	1	1	3	2	2	2	3	2	2	1	1	4	1	6	2	2	1	1	5	5	1	1	1	6
51000	-492.458177828973021	-490.892651730865225	-1.565526098107786	0.000294105153324	0.000075312370129	0.256072936084146	0.424332318434366	1	2	7	4	4	5	6	6	8	6	9	9	11	10	8	10	10	9	10	10	11	11	11	9	10	12	12	14	12	11	12	14	14	12	12	13	15	14	15	15	14	15	16	16	14	16	18	18	15	16	14	16	18	18	16	17	20	18	18	17	17	19	20	19	20	21	17	20	20	19	21	19	19	21	22	17	19	23	20	22	23	21	22	20	23	22	21	21	22	19	20	26	23	24	26	22	25	26	24	26	26	29	0	1	5	2	2	4	4	5	2	4	3	7	14	3	1	15	8	15	8	18	20	18	20	3	24	7	25	26	6	5	25	18	20	25	16	16	17	16	36	22	9	31	31	27	23	26	28	50	21	33	21	23	32	45	42	4	52	38	2	14	18	3	47	39	42	27	51	9	48	53	57	31	6	49	25	22	37	90	50	73	88	72	88	59	47	79	32	60	39	55	62	4	88	84	83	22	78	93	88	96	0	7	1	1	2	1	1	1	1	1	2	1	1	2	1	2	4	1	2	1	2	1	1	1	1	1	1	2	1	1	3	4	1	3	2	1	1	2	2	2	1	2	3	2	2	2	1	2	2	1	3	1	1	1	2	3	1	6	2	3	8	3	4	4	2	3	3	3	2	7	1	1	1	4	8	3	5	2	2	2	2	1	1	1	1	1	3	1	3	2	4	2	1	9	2	2	2	6	1	1	1	1	1	7
51500	-454.838064685920301	-453.128392176641171	-1.709672509279127	0.000212691376000	0.000042659544137	0.200570163866846	0.514676620605951	0	2	7	5	3	4	7	6	8	7	8	8	11	9	8	11	10	9	10	10	11	12	11	10	9	11	12	13	13	12	13	14	12	12	13	14	14	14	14	15	13	13	15	16	14	14	18	17	16	17	15	16	18	16	17	18	20	18	18	18	18	21	19	17	21	20	18	19	20	17	21	20	19	21	21	20	19	21	20	22	21	20	22	21	22	21	21	23	22	22	21	25	23	22	25	23	24	25	23	26	27	28	0	1	5	6	2	2	2	4	8	4	10	4	14	5	7	7	7	7	15	12	24	23	24	4	12	7	4	23	22	4	11	34	20	25	21	23	21	15	13	36	7	14	12	23	42	3	34	40	32	31	32	39	15	28	25	35	60	13	16	41	48	6	35	39	38	30	44	25	55	14	61	67	35	68	70	44	51	79	52	84	76	52	27	48	91	66	31	86	24	3	48	18	72	62	83	91	45	96	69	87	0	57	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	2	1	2	3	1	1	3	2	1	1	2	1	1	2	3	1	1	3	3	4	3	1	2	2	1	1	2	1	1	4	1	2	2	1	4	4	3	1	7	3	2	3	5	1	6	2	5	2	1	3	1	3	2	2	1	2	1	1	2	4	2	1	1	3	1	4	9	2	8	2	1	2	1	4	2	1	2	1	3
52000	-487.775414492250150	-485.623285212135556	-2.152129280114611	0.000258175465017	0.000030527391173	0.118242805028065	0.461056794961477	1	3	7	5	3	6	7	6	8	6	9	10	12	10	9	10	11	10	11	9	11	11	12	10	8	11	12	13	13	11	12	13	15	13	12	13	14	13	15	16	14	14	14	15	14	15	17	18	15	17	15	17	17	18	15	19	20	17	19	17	17	20	18	20	20	20	19	17	20	17	20	19	18	20	22	19	19	21	19	21	21	21	20	19	22	22	20	23	22	20	19	26	23	23	26	23	24	24	22	24	26	29	0	1	10	2	1	1	6	5	8	4	8	15	11	2	4	20	11	7	14	4	15	10	25	6	10	3	21	22	16	20	22	15	28	9	30	3	34	17	14	8	6	11	2	45	29	11	42	41	26	55	36	41	38	26	16	61	26	13	39	33	46	1	43	24	49	4	18	4	48	21	84	70	23	60	2	49	45	35	9	68	54	71	50	43	64	71	30	80	56	16	49	22	59	47	86	15	63	64	45	99	0	63	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	2	1	3	1	3	2	3	1	2	1	1	2	1	1	2	1	3	1	3	1	1	2	3	4	3	5	1	1	4	1	2	2	1	1	1	2	4	2	1	4	2	2	2	1	10	2	6	2	5	5	7	1	3	1	1	3	1	8	1	3	5	5	2	2	1	1	1	1	1	4	1	1	6	2	8	2	3	2	6	3	2	4	1	1	5
52500	-458.264407118555084	-456.634866914144311	-1.629540204410785	0.000131602115367	0.000029991817879	0.227897688385725	0.536853610425869	0	1	7	5	3	5	7	7	8	6	10	8	11	9	9	8	11	10	11	9	11	11	12	10	11	11	13	12	13	11	12	13	14	13	12	13	14	14	15	15	15	14	15	16	13	15	19	17	13	17	14	16	17	18	16	17	21	18	18	17	18	19	16	19	21	20	20	19	17	19	21	18	18	20	23	18	19	23	19	22	23	21	23	21	23	22	21	19	23	22	22	26	23	21	25	21	24	25	24	25	25	30	0	1	4	1	2	5	6	4	4	5	12	8	7	6	9	10	16	12	16	7	12	20	14	9	20	20	7	20	20	7	9	25	7	17	17	19	18	30	29	30	32	21	20	11	31	13	73	63	28	51	8	33	40	29	14	6	64	4	50	26	63	13	16	73	3	19	58	2	38	56	88	51	44	60	37	69	43	67	60	87	90	74	96	63	87	63	88	63	79	28	58	89	87	32	65	77	80	89	78	84	0	9	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	3	1	2	1	1	1	3	1	3	1	2	1	5	1	1	1	2	1	1	2	2	2	3	3	1	2	1	1	1	2	2	2	1	3	3	6	1	4	1	2	1	2	5	1	7	3	1	10	2	1	1	3	1	2	7	1	2	2	1	1	1	1	1	4	1	3	1	2	2	7	3	1	1	4	2	1	2	1	1	1	1	9
53000	-399.365521675234504	-397.878621018094236	-1.486900657140270	0.000247832105141	0.000075383300742	0.304170844608254	0.515543972488149	0	3	6	5	3	5	7	6	7	5	10	10	11	9	9	11	12	8	10	9	12	12	10	11	11	9	13	14	12	12	14	13	14	12	12	13	13	14	14	16	15	14	15	16	14	15	19	17	14	16	15	17	18	15	16	18	20	17	18	18	18	21	18	20	20	19	20	19	16	19	21	19	19	21	23	20	20	22	19	20	22	21	21	20	23	23	21	22	21	22	21	26	22	24	24	23	24	25	25	26	26	28	0	1	10	2	1	2	1	2	10	5	18	7	7	4	4	19	23	7	4	9	25	23	18	2	15	4	16	30	2	6	35	12	12	7	12	17	21	8	25	45	31	36	19	38	11	17	54	51	21	28	11	51	55	33	35	40	48	32	35	43	27	57	69	58	48	42	53	18	9	33	66	52	11	76	45	68	46	69	31	69	63	44	6	63	71	57	51	61	84	61	79	72	61	87	62	76	79	86	84	99	0	93	1	1	1	1	2	1	3	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	4	1	2	1	1	3	3	1	1	2	2	1	1	1	4	1	1	1	1	2	1	3	1	2	1	1	2	2	1	1	1	1	1	1	1	3	1	2	1	1	1	2	2	1	7	4	3	1	1	3	1	3	1	3	3	3	2	2	2	7	1	2	2	2	2	1	2	1	3	2	1	1	2	2	1	3	1	1	4
53500	-430.227726256380038	-428.656134596982497	-1.571591659397567	0.000188589444742	0.000047727897277	0.253078306381289	0.526119871214634	0	2	6	4	3	5	6	7	8	6	10	8	12	9	9	11	12	10	10	8	12	12	11	10	10	11	12	13	12	12	13	13	13	12	13	11	14	14	14	15	14	15	14	17	15	16	18	17	16	16	14	17	17	17	16	15	21	18	17	16	19	18	19	20	20	21	19	20	18	18	19	19	19	20	22	19	19	23	19	21	21	21	21	20	23	22	21	20	22	22	21	26	23	22	24	22	25	25	24	25	26	29	0	1	2	5	1	4	5	6	1	4	10	8	14	6	5	20	3	9	6	4	18	15	9	3	6	12	12	25	2	23	25	7	23	11	9	12	25	30	31	28	6	32	20	42	36	3	5	39	10	28	34	60	43	42	31	21	72	39	31	21	50	37	69	49	32	52	21	32	55	31	59	21	11	70	88	70	48	82	59	70	51	72	61	55	65	79	67	32	40	44	61	61	76	72	75	34	96	67	89	75	0	72	1	1	2	1	2	1	1	1	3	1	1	1	1	2	2	1	4	1	3	2	1	1	2	1	2	1	2	2	4	1	2	4	1	1	2	2	2	1	1	1	4	1	3	2	1	3	8	3	4	1	1	1	1	1	1	1	2	3	2	2	1	1	1	2	5	2	3	3	1	3	1	3	3	1	2	1	1	1	1	1	2	1	1	2	1	1	1	3	3	4	1	3	1	2	1	4	2	2	1	2	1	2
54000	-459.805135173801318	-458.149889201812300	-1.655245971988993	0.000211059115147	0.000046083240325	0.218342810224961	0.413502492371337	0	2	5	4	2	5	6	4	7	6	9	10	11	9	8	9	12	8	10	9	10	10	11	9	10	10	13	14	13	11	12	14	14	12	13	12	13	13	15	15	12	15	15	16	15	14	19	17	15	17	15	16	17	17	15	19	20	17	18	17	18	21	18	19	20	20	19	19	20	18	17	19	19	21	22	20	20	21	17	21	23	21	23	19	23	21	20	23	22	20	21	26	23	23	25	22	24	26	23	25	26	28	0	1	1	2	1	8	4	5	6	6	18	20	21	3	9	3	19	10	2	3	6	14	21	9	24	4	18	13	7	5	16	27	19	9	5	22	24	7	29	37	22	27	3	32	31	38	46	32	14	32	38	28	43	38	19	53	12	5	40	39	52	77	38	54	20	14	11	12	70	20	39	60	35	48	30	64	72	72	13	46	73	36	96	28	62	60	63	82	69	23	67	38	72	69	57	61	68	80	61	74	0	38	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	2	4	1	1	1	1	2	2	2	3	3	1	1	1	2	5	1	2	3	2	1	2	1	5	1	1	1	3	2	2	1	1	1	1	2	2	1	5	6	2	1	2	1	2	1	4	5	5	4	1	5	1	1	3	2	6	1	1	1	3	3	2	3	1	2	1	2	1	1	1	4	1	7	1	1	2	2	2	2	3	2	1	7
54500	-474.333751814980872	-472.765511922659186	-1.568239892321684	0.000255228773717	0.000065012725769	0.254723340250832	0.430945765962491	1	3	5	3	4	5	7	6	7	6	10	9	10	10	9	10	11	10	11	8	10	12	12	10	10	11	11	13	13	13	14	12	14	12	12	14	14	13	14	15	14	14	16	16	14	15	18	17	16	14	16	16	17	17	16	18	20	18	17	17	18	21	19	17	19	20	19	20	19	17	21	19	20	21	21	20	20	23	20	22	21	20	22	20	23	21	20	22	22	22	18	26	22	23	25	23	23	22	25	26	27	27	0	1	4	1	4	2	1	3	6	4	8	6	6	9	6	8	15	3	20	5	5	20	14	3	7	6	9	7	18	19	12	13	2	11	10	29	23	20	28	23	17	38	2	39	21	12	44	15	18	29	9	36	39	39	22	19	61	6	35	28	39	5	46	42	28	28	48	50	32	7	28	44	22	30	11	48	43	77	64	42	47	47	91	47	57	57	12	71	79	5	43	45	72	87	78	80	70	72	97	90	0	19	1	1	1	1	1	1	2	1	1	1	1	2	4	1	2	2	1	3	1	2	4	2	1	2	2	4	2	3	1	1	3	1	3	1	2	1	1	2	1	2	2	1	6	1	2	3	1	4	4	1	6	1	2	2	3	3	1	7	3	1	2	8	2	1	3	3	2	4	3	4	3	1	3	4	4	2	2	2	2	2	2	1	3	1	2	1	4	1	1	9	1	6	2	2	1	1	2	1	1	3	1	7
55000	-414.374159229979909	-412.753862803350728	-1.620296426629182	0.000311889382385	0.000072218032402	0.231550147203059	0.518785232367538	0	2	7	4	4	5	7	5	7	7	9	9	11	9	9	10	10	8	9	9	12	11	11	10	11	11	13	12	11	12	13	13	15	11	12	14	15	14	14	16	15	13	15	17	15	16	18	17	15	16	16	16	17	16	17	16	21	18	18	17	17	19	19	19	20	21	20	19	20	19	18	19	19	21	22	18	19	20	18	21	22	21	20	20	23	22	21	22	22	20	22	24	23	22	24	23	23	24	24	25	26	28	0	1	6	2	2	5	6	4	8	6	3	3	6	7	6	6	11	8	7	9	17	18	15	4	16	5	35	12	11	2	22	34	36	5	6	13	27	29	27	21	35	34	21	37	32	17	41	36	28	27	24	21	16	39	49	31	59	24	22	21	46	5	50	53	17	48	47	38	46	49	61	61	39	48	55	41	54	50	40	68	64	71	72	23	84	69	72	78	38	31	83	79	77	67	52	57	91	89	68	85	0	52	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	4	1	4	1	1	1	4	1	1	1	3	2	1	1	2	1	2	1	1	2	1	1	3	2	2	2	2	2	2	4	1	1	1	2	4	2	2	1	6	2	2	6	2	1	3	1	3	1	1	3	2	2	2	1	1	1	1	1	1	1	5	3	1	1	1	4	3	1	4	2	1	4	1	1	1	2	1	1	4
55500	-433.802898957289358	-432.309127768555868	-1.493771188733501	0.000233284389172	0.000069770830585	0.299080580714113	0.536580669195688	1	3	6	5	3	5	6	6	8	6	8	9	11	8	9	11	10	9	10	10	11	9	11	10	10	12	12	12	13	11	13	14	12	12	13	13	12	15	14	16	14	15	15	15	14	15	18	16	16	17	15	17	16	18	17	18	19	18	19	18	18	20	18	20	20	21	19	20	19	18	20	19	20	21	21	17	20	22	20	19	22	21	23	20	23	21	22	22	23	21	21	27	22	23	23	24	24	26	25	24	25	29	0	1	2	2	1	2	2	6	7	6	6	7	14	1	3	10	6	7	6	22	18	10	17	18	12	19	11	11	11	18	33	34	18	17	34	16	17	34	33	46	28	36	31	32	33	7	48	42	34	45	29	33	31	52	7	25	49	33	44	48	33	23	39	70	28	18	70	67	50	39	38	76	4	67	3	38	55	70	46	43	91	58	71	60	61	40	35	74	59	9	45	77	62	64	86	69	37	73	78	87	0	72	1	1	1	1	1	1	1	1	1	1	2	2	2	5	2	2	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	5	1	1	1	2	1	2	2	1	5	2	1	4	2	1	3	5	2	1	4	6	1	1	1	2	2	1	7	2	7	1	1	2	2	2	1	1	1	1	3	2	4	1	2	8	4	4	1	1	1	2	6	2	1	1	1	3
56000	-486.434863083229970	-485.051061462745963	-1.383801620483983	0.000154603752294	0.000067386714377	0.435867263098716	0.517257401887447	0	2	6	4	3	6	7	6	7	5	10	9	10	9	9	10	12	9	8	9	10	11	9	10	9	11	13	13	12	12	13	14	13	11	11	14	13	13	14	15	12	14	15	16	14	15	18	17	15	17	16	16	18	17	16	18	20	18	18	17	17	20	19	19	19	21	19	19	18	17	19	19	20	21	22	18	19	22	20	21	23	22	22	20	23	22	21	23	22	20	20	26	21	22	25	23	24	25	24	25	25	29	0	1	10	5	2	2	6	4	8	2	23	4	15	9	3	7	20	7	8	6	8	18	10	1	8	6	20	22	4	2	30	35	22	16	23	9	34	18	14	32	18	8	25	42	37	36	61	55	33	40	25	28	49	14	18	18	64	28	51	31	31	22	17	44	1	40	50	38	16	22	59	70	76	64	9	51	47	29	69	40	93	31	56	52	67	90	72	55	67	60	58	6	41	17	88	79	73	96	66	81	0	83	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	5	1	2	1	1	3	5	1	1	2	1	1	6	2	3	4	1	1	5	3	1	1	1	1	1	1	1	4	1	2	4	4	4	1	2	1	2	2	4	3	3	8	5	1	2	3	4	1	1	1	2	5	1	1	5	1	3	1	5	1	1	1	1	1	2	1	1	1	8	5	5	1	2	3	2	2	1	1	4
56500	-492.157007155331314	-490.519374529115964	-1.637632626215377	0.000106722389064	0.000023990940892	0.224797637144200	0.550308210220324	0	3	6	4	4	5	6	7	7	6	10	8	11	10	10	11	12	9	10	10	10	11	11	9	11	10	12	13	13	12	13	13	13	12	11	14	14	13	15	15	15	14	14	16	15	15	17	18	16	17	15	16	17	18	14	18	20	18	18	17	18	20	19	18	20	20	20	20	19	18	20	18	19	18	22	20	19	22	19	20	22	21	21	20	23	22	21	22	22	20	21	26	23	23	25	22	23	26	25	25	26	29	0	1	4	1	1	2	1	6	5	4	7	2	8	9	7	24	13	12	9	24	3	18	11	1	26	7	19	22	25	9	34	10	9	21	24	16	34	24	28	29	31	17	12	55	16	12	40	38	37	51	30	45	39	34	11	11	26	52	31	43	39	11	45	40	25	39	74	20	35	42	73	23	53	45	50	50	32	71	31	64	74	36	53	39	82	64	63	63	87	25	72	52	88	56	88	82	46	56	87	77	0	36	1	1	1	2	2	1	2	1	2	1	2	3	1	2	2	1	1	1	1	1	2	1	1	5	1	2	2	1	1	2	1	3	3	1	1	1	1	2	1	1	1	2	3	1	2	3	1	2	1	1	1	1	1	3	2	3	6	1	3	1	2	5	2	1	4	2	1	4	3	1	1	3	1	1	2	2	3	2	3	1	1	3	1	3	1	2	1	2	1	5	1	6	1	3	2	1	4	3	2	4	1	6
57000	-479.818080193783146	-477.674892265762992	-2.143187928020179	0.000210282845634	0.000025086956658	0.119301013747111	0.523745465154632	1	2	7	5	3	5	6	5	7	6	9	7	11	9	8	10	11	9	10	8	11	11	11	10	10	11	12	13	13	11	13	13	15	12	13	14	15	14	14	15	13	15	16	16	14	14	17	16	15	16	15	16	17	18	17	18	20	19	18	18	18	19	20	18	19	20	19	20	19	17	21	18	18	20	22	19	20	23	19	21	23	21	21	20	23	22	22	23	23	22	21	27	24	23	25	23	24	24	24	24	27	29	0	1	8	1	2	5	4	5	10	1	15	8	3	3	5	15	16	9	15	7	12	14	19	7	8	18	5	34	23	16	13	23	32	18	17	23	9	29	29	39	4	26	4	36	27	19	21	27	22	26	18	40	45	46	16	7	19	50	4	38	36	55	19	52	2	38	30	13	41	37	43	17	55	54	35	73	65	80	47	67	57	56	61	38	82	77	47	59	77	84	62	27	47	80	58	80	75	69	63	84	0	74	1	1	1	2	1	1	1	1	1	3	1	1	2	1	3	2	1	1	1	1	2	1	1	1	2	1	5	1	1	1	1	1	1	2	1	2	3	1	1	1	2	2	5	1	1	2	3	2	4	2	2	1	1	2	3	6	5	2	6	2	2	1	5	1	8	2	4	4	3	1	2	2	1	1	4	1	1	1	1	1	1	2	1	3	1	1	2	2	2	1	1	8	2	1	3	1	1	2	2	2	1	4
57500	-443.840220963751563	-442.438027057704119	-1.402193906047442	0.000225130982102	0.000089537801452	0.397714257790086	0.523237017710977	0	3	7	5	2	5	6	6	7	7	9	10	12	9	9	10	12	10	9	10	11	12	12	9	11	11	13	13	12	10	13	12	12	12	12	13	15	14	14	16	14	15	13	16	14	14	19	18	15	16	16	16	18	18	16	18	21	18	17	17	18	19	19	20	19	20	20	19	19	19	21	19	20	19	22	18	19	23	20	22	21	21	23	20	24	20	21	23	22	21	21	27	24	23	25	23	24	24	24	24	27	27	0	1	4	2	1	1	1	4	4	7	4	15	20	6	7	9	14	14	2	7	7	16	16	5	12	14	19	34	3	3	25	30	20	9	18	21	8	19	28	32	11	34	3	27	25	22	56	40	45	11	22	29	52	55	9	6	74	43	20	43	39	16	60	50	20	23	62	21	76	48	86	39	3	53	19	23	37	73	52	59	47	69	77	72	75	62	70	53	53	32	69	57	84	87	67	71	72	11	89	52	0	37	1	2	1	1	1	3	3	1	1	1	2	1	1	2	1	1	1	1	3	2	2	1	1	4	1	1	2	1	3	2	1	1	1	4	1	1	4	2	1	2	2	1	3	1	1	1	1	1	1	2	1	2	1	1	5	5	1	2	3	2	1	3	1	3	5	5	1	3	1	1	1	2	4	1	7	2	2	1	2	1	2	1	2	1	1	1	1	3	2	2	1	3	2	1	2	1	2	6	1	4	1	5
58000	-457.261127125372639	-455.371514677098730	-1.889612448273934	0.000232337150588	0.000036606192006	0.157556343929869	0.438133456901961	0	2	7	4	4	5	6	7	7	6	9	9	11	9	9	10	9	9	10	9	12	11	11	10	10	11	12	14	12	13	14	14	13	12	13	12	15	15	14	16	14	14	15	16	15	15	18	15	15	16	14	17	17	17	17	18	21	17	16	17	18	21	20	18	20	20	19	19	19	19	20	19	17	20	21	18	19	22	19	21	22	21	22	18	23	21	21	22	23	22	21	27	24	24	23	23	24	26	24	26	26	29	0	1	4	2	2	5	6	6	6	5	8	8	19	7	1	4	7	3	18	9	11	12	3	7	20	19	7	13	9	9	36	11	21	3	26	24	36	12	22	51	26	17	36	39	27	19	35	13	12	32	14	38	26	21	6	9	79	36	6	38	73	15	47	43	7	7	46	7	42	64	64	19	19	11	47	38	55	70	20	56	57	64	91	45	86	31	46	53	36	74	67	86	75	89	79	82	67	97	82	94	0	52	1	2	2	1	1	1	1	1	2	1	1	1	1	2	5	3	2	1	1	1	1	1	2	1	1	1	3	1	2	3	1	3	1	3	1	1	2	3	1	1	2	2	2	1	2	3	2	3	4	1	3	1	3	2	5	6	1	5	6	1	1	6	1	1	5	5	1	5	3	1	1	5	4	5	1	1	1	1	4	2	1	1	1	2	1	3	2	2	3	1	2	3	1	1	2	1	3	1	2	1	1	5
