step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61
57000	-382.873189018700373	-381.298890265982550	-1.574298752717804	0.000264793673322	0.000066666276963	0.251766879949835	0.481957632958332	0	2	3	6	4	5	6	5	6	6	4	6	8	8	7	8	8	11	8	9	9	9	12	10	14	12	10	12	14	10	13	15	14	14	14	11	15	16	15	16	16	16	15	16	17	17	17	17	18	19	20	21	20	23	27	30	29	29	30	32	33	0	1	1	2	2	2	8	11	6	2	3	11	10	6	5	15	8	2	2	0	6	4	0	17	26	22	10	27	12	3	24	16	22	10	26	15	0	31	12	27	9	34	29	0	25	33	36	39	0	41	26	31	43	26	49	42	55	41	31	55	31	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	2	6	2	1	1	1	1	1	1	1	2	1	5	4	1	3	2	3	1	3	1	1	5	2	5	1	1	1	2	2	5	1	1	2	3	4	2	5	5	7	1	6	7	2	9
57500	-407.089014572786652	-405.493393361507117	-1.595621211279535	0.000249124909199	0.000060272874682	0.241938370898435	0.364225228508935	0	2	4	6	3	6	7	5	5	7	5	7	9	8	4	8	7	11	9	9	9	10	13	11	11	12	12	14	14	12	12	14	15	12	11	14	14	15	15	16	13	17	16	16	17	18	17	17	19	17	21	20	22	23	25	29	28	31	32	30	33	0	1	2	2	1	1	8	5	3	2	2	3	6	4	2	9	1	2	7	0	7	4	0	10	13	6	9	4	11	10	16	22	18	7	19	11	0	34	28	32	7	21	37	0	18	12	32	33	0	44	26	46	46	26	48	40	49	38	6	16	32	1	1	2	1	1	4	1	1	1	3	1	1	1	1	1	2	4	5	1	1	1	2	1	2	2	3	3	4	5	3	2	2	2	3	2	5	1	2	1	1	3	4	1	1	3	4	2	1	1	1	3	1	3	4	4	4	4	10	12	10	10
58000	-400.102030423373208	-398.245002624207189	-1.857027799165997	0.000277783120691	0.000045563415573	0.164025141124690	0.377736023487030	-1	3	3	5	2	5	6	5	5	6	6	6	7	8	7	9	8	9	9	9	8	9	12	11	11	11	12	13	14	11	12	13	14	14	13	14	13	16	15	15	16	16	16	14	17	18	17	17	18	19	22	21	22	24	25	30	27	30	31	33	33	0	1	5	1	1	3	5	2	2	1	5	1	8	8	2	4	8	14	7	0	5	11	0	22	13	11	13	7	27	2	12	19	15	16	23	13	0	18	5	37	28	33	9	0	4	18	7	29	0	49	11	50	26	13	53	42	41	30	42	39	32	1	2	1	3	1	1	2	2	1	3	1	3	1	2	3	2	2	1	1	1	2	2	1	1	3	2	2	4	1	5	4	2	3	3	1	5	1	3	6	1	1	1	5	1	5	4	6	1	1	1	9	1	5	6	1	6	5	9	8	13	11
58500	-463.829936092619903	-462.300050068852102	-1.529886023767789	0.000308512385418	0.000084980679735	0.275453057158676	0.294643739679520	0	3	2	5	4	6	4	4	7	6	7	6	7	9	7	10	7	10	8	7	10	9	9	10	13	11	13	13	14	12	13	14	14	14	13	15	15	13	15	16	16	17	15	14	15	17	17	19	21	19	21	19	22	24	26	30	28	29	30	33	34	0	1	1	8	3	2	3	1	4	7	8	8	5	8	5	23	7	4	2	0	1	9	0	5	8	8	11	14	13	18	3	16	10	3	23	15	0	21	44	25	43	6	26	0	9	40	31	26	0	37	2	46	47	29	50	17	39	34	42	34	16	1	2	1	1	1	1	1	1	1	1	2	2	1	3	2	1	1	3	2	1	4	1	1	3	3	2	3	2	3	1	7	2	4	7	3	5	1	2	1	1	1	5	2	1	5	1	2	3	1	2	8	1	3	7	4	12	7	6	8	12	13
59000	-427.760892174934213	-426.309862026457324	-1.451030148476910	0.000297605258140	0.000099718842847	0.335070836685236	0.317851733622979	-2	2	4	5	3	6	6	6	7	5	4	4	8	8	6	10	7	10	8	9	9	8	11	8	12	11	13	13	15	12	13	14	14	13	12	14	13	16	14	15	16	16	15	15	15	15	18	18	20	19	20	20	22	23	24	27	28	29	30	32	34	0	1	1	1	1	11	4	1	6	1	2	1	7	6	10	9	6	14	4	0	6	9	0	8	18	11	22	30	2	26	25	30	25	26	14	25	0	29	22	31	43	11	35	0	11	4	41	29	0	37	14	33	45	45	35	25	9	27	25	7	2	1	2	3	3	3	1	1	3	1	5	1	3	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	6	1	1	1	1	1	2	1	1	1	3	1	1	4	1	1	3	6	1	2	1	3	6	4	3	5	7	7	10	8	12	13	15
59500	-396.467482193733815	-394.653452253961234	-1.814029939772564	0.000287312224421	0.000049799717276	0.173329615112133	0.309142733888008	-1	2	4	4	3	4	7	4	5	5	6	5	9	6	6	9	7	11	10	8	10	10	13	10	13	11	12	13	15	13	14	13	13	14	14	14	16	16	16	14	16	15	16	15	16	17	17	18	19	19	21	21	21	23	25	28	29	29	30	33	33	0	1	5	2	2	2	10	1	4	5	4	1	15	2	10	10	12	14	8	0	9	14	0	11	22	22	16	24	18	27	11	11	22	12	33	15	0	28	35	22	28	25	32	0	29	29	40	31	0	37	42	36	41	29	51	25	35	40	2	16	22	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	3	2	3	4	1	3	2	1	2	1	1	2	2	2	1	5	5	2	4	1	3	1	1	1	2	2	1	1	1	1	1	1	3	1	2	4	3	4	4	3	8	7	6	11	13	10
60000	-413.244057302824444	-411.569743017027292	-1.674314285797128	0.000256543170682	0.000054327655691	0.211768083891318	0.400220722706039	0	2	3	5	4	5	7	5	7	7	6	7	9	7	6	9	7	11	9	6	9	10	13	10	13	12	11	10	13	13	13	14	14	14	13	14	16	13	15	15	16	15	14	16	16	17	17	17	20	18	19	22	21	23	24	26	27	31	31	32	33	0	1	1	1	3	3	6	1	6	5	5	2	7	1	8	3	8	11	4	0	6	14	0	16	18	8	11	6	18	22	22	26	12	25	16	8	0	21	5	14	23	15	28	0	31	40	31	6	0	37	15	30	20	25	41	29	52	38	52	40	9	1	1	1	3	1	1	1	3	1	2	1	2	1	3	1	2	1	3	2	1	3	2	1	1	2	3	2	3	1	2	2	1	3	1	2	4	1	2	4	4	1	4	1	1	1	1	2	7	1	1	5	5	8	4	4	6	3	14	3	11	11
60500	-424.491697594999096	-422.984277255025347	-1.507420339973731	0.000242124242221	0.000070114441537	0.289580427363900	0.339042612669787	0	2	4	5	1	5	6	5	7	7	5	5	9	8	7	9	7	10	8	8	10	9	12	10	14	10	12	13	14	12	14	15	13	14	13	15	16	15	15	16	16	16	16	13	17	17	17	18	19	18	20	21	22	23	25	29	28	29	31	32	34	0	1	2	1	1	5	11	2	8	8	2	1	4	4	2	6	7	3	11	0	17	17	0	6	7	3	21	20	18	2	16	29	5	16	26	18	0	8	33	13	35	24	21	0	41	31	21	37	0	37	28	10	48	29	53	54	34	40	54	52	7	1	1	1	3	1	2	1	2	1	1	2	2	3	1	2	3	1	3	1	1	2	1	1	3	4	3	1	2	2	5	4	1	5	2	1	3	1	6	1	3	2	4	4	1	1	2	4	1	1	1	3	8	2	4	1	3	6	6	4	4	14
61000	-366.529711789628777	-364.772505862744765	-1.757205926883984	0.000270474270206	0.000050639010236	0.187223021979007	0.413202525753843	0	2	3	5	4	5	7	3	6	7	7	6	9	9	6	9	8	11	9	6	9	9	12	11	12	11	11	13	13	13	11	15	14	14	13	14	15	15	15	14	15	17	16	13	16	17	16	19	20	18	21	22	22	23	26	28	27	30	32	33	33	0	1	1	2	2	3	6	1	2	9	4	1	11	4	1	10	8	2	9	0	5	4	0	16	31	5	7	22	17	4	19	21	17	13	18	18	0	33	4	29	28	2	20	0	25	37	33	33	0	37	31	49	43	8	52	15	54	47	26	56	45	1	1	1	2	1	1	1	2	2	1	1	2	1	2	4	1	2	3	2	1	2	2	1	1	1	3	2	2	2	3	1	3	4	2	1	2	1	1	5	1	1	7	5	1	2	1	1	2	1	2	5	1	4	10	2	12	2	8	10	2	8
61500	-414.284973062075608	-412.568001839212059	-1.716971222863553	0.000275002512572	0.000054561198529	0.198402545555779	0.404623932156809	0	2	4	5	4	5	7	4	6	7	6	7	8	6	6	9	7	10	9	9	10	9	12	10	14	8	12	11	15	12	14	14	15	14	13	14	15	15	15	15	16	15	13	16	16	18	18	19	20	18	22	20	22	22	27	29	28	28	30	32	33	0	1	2	2	2	3	6	1	4	4	8	14	2	8	2	11	2	4	2	0	10	14	0	14	22	15	9	6	4	19	13	16	24	19	24	26	0	27	43	32	9	17	7	0	36	28	34	42	0	37	41	26	21	45	51	45	54	47	32	57	41	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	2	3	3	3	1	1	2	1	1	2	1	3	3	4	1	4	2	2	3	1	2	1	1	1	1	5	3	4	1	1	3	2	3	1	1	4	7	5	2	2	7	3	4	9	3	8
62000	-378.851718907199995	-377.365373789329851	-1.486345117870167	0.000171649207661	0.000052283018999	0.304592253653010	0.394354644882157	0	2	4	5	3	6	7	4	7	6	6	7	9	8	6	10	7	9	9	8	9	9	13	11	14	11	12	14	14	12	13	14	15	14	12	12	15	13	16	16	16	15	16	15	16	17	18	18	21	20	21	21	22	23	26	29	28	30	31	32	34	0	1	2	1	2	4	4	1	2	5	4	11	2	4	1	3	8	11	12	0	6	2	0	17	36	22	20	36	3	18	27	22	14	6	18	6	0	30	32	7	31	36	34	0	22	32	34	16	0	37	45	43	46	45	53	42	43	46	26	48	33	1	2	1	2	1	1	1	3	2	2	1	1	4	1	3	3	1	2	1	1	2	4	1	3	1	1	3	1	5	2	1	3	3	4	2	3	1	1	2	5	2	2	2	1	4	3	3	4	1	3	2	3	3	4	3	7	5	8	9	5	10
62500	-410.887805774192259	-409.285834776206912	-1.601970997985375	0.000311661440467	0.000074540279983	0.239170684290139	0.373710883929469	-1	1	3	3	4	5	5	5	7	7	7	6	9	8	7	10	5	10	9	8	9	9	12	10	13	11	13	13	14	11	13	15	15	14	12	15	15	15	15	16	16	15	15	14	17	17	18	17	20	19	20	22	23	22	26	29	27	31	32	31	34	0	1	1	1	1	3	4	1	17	5	2	2	9	11	3	11	3	12	11	0	10	8	0	15	19	9	30	11	18	19	24	27	25	35	17	4	0	11	4	21	35	34	13	0	11	25	25	9	0	43	18	45	31	11	31	25	40	47	8	57	26	1	2	3	2	2	1	1	2	1	2	2	3	1	1	2	2	1	2	1	1	1	2	1	2	3	2	1	3	2	1	2	1	1	1	4	6	1	4	5	4	2	1	3	1	5	2	2	5	1	2	5	2	5	9	8	6	6	6	13	2	9
63000	-392.763812499748724	-391.013812846841859	-1.749999652906885	0.000203886487598	0.000038562183944	0.189135554781763	0.392519038477988	0	2	4	3	3	4	5	5	6	7	7	5	9	8	6	9	8	10	7	9	10	9	10	11	13	11	11	14	14	12	12	12	15	15	13	15	15	16	13	14	16	15	14	16	17	17	17	18	20	19	21	20	21	22	23	30	29	30	31	30	33	0	1	2	1	2	2	5	2	12	1	8	4	4	7	8	15	9	17	3	0	20	7	0	3	18	7	18	26	9	10	21	10	27	39	2	7	0	31	30	24	29	25	16	0	16	36	11	36	0	37	29	37	47	7	51	11	10	57	42	38	45	1	1	1	1	1	2	1	2	1	3	1	1	4	1	1	2	1	1	1	1	1	1	1	3	1	4	1	1	5	2	2	2	2	1	5	5	1	4	1	1	1	1	3	1	4	1	5	1	1	2	4	2	3	10	1	10	12	1	7	4	6
63500	-548.118624399407736	-546.465323561540345	-1.653300837867448	0.000239100785498	0.000052371893754	0.219036895446484	0.338363740087273	-2	3	3	5	1	5	7	3	5	6	4	6	8	7	8	8	6	10	9	7	9	9	12	9	11	11	12	13	14	11	14	14	15	14	13	14	16	15	15	15	15	16	16	14	15	17	18	19	21	20	22	22	23	22	26	29	28	30	30	30	33	0	5	1	3	1	2	3	1	2	2	5	8	11	4	10	20	2	11	16	0	9	8	0	16	4	8	13	19	11	21	22	6	27	3	3	22	0	21	44	14	16	36	45	0	9	40	43	32	0	37	16	43	10	26	6	10	3	57	15	13	38	1	1	2	1	2	1	2	2	1	2	2	1	2	1	1	1	1	4	1	1	2	2	1	1	3	2	3	2	5	1	2	4	2	6	6	2	1	3	1	3	4	1	1	1	5	1	1	3	1	2	8	2	7	6	11	7	10	1	11	9	6
64000	-388.763704824312356	-387.276242167203350	-1.487462657109030	0.000212579332361	0.000064570136706	0.303746069707321	0.455639779370429	0	2	4	5	2	6	6	4	6	7	6	4	9	9	8	9	7	8	9	7	10	9	12	10	13	9	13	12	14	12	13	13	13	14	14	14	12	15	15	14	14	16	15	15	14	18	17	19	20	20	21	20	22	23	26	29	28	30	30	33	33	0	1	2	12	1	12	12	1	12	6	3	2	11	3	6	9	7	4	12	0	19	18	0	10	21	10	14	21	3	13	4	12	15	16	16	21	0	32	14	26	9	10	35	0	14	42	29	24	0	44	28	25	39	35	35	25	50	57	27	34	39	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	2	1	5	2	5	6	2	3	3	2	1	1	3	2	5	3	1	1	2	1	1	4	1	3	5	4	2	3	6	8	4	1	11	7	10
64500	-402.073084259376742	-400.352175582078871	-1.720908677297880	0.000330158364676	0.000065124409621	0.197252035957455	0.460710039366878	0	2	3	3	4	6	6	2	7	7	6	6	9	8	8	10	8	9	8	7	9	9	12	11	14	11	12	13	13	13	12	14	15	15	14	14	15	16	15	16	16	14	16	15	16	18	16	18	21	19	21	22	22	24	25	29	28	30	31	33	33	0	1	1	8	2	3	5	1	4	7	4	1	8	4	6	21	11	11	4	0	15	1	0	13	18	11	15	26	10	31	24	27	22	26	16	9	0	34	32	23	32	11	39	0	32	28	36	44	0	37	6	34	33	24	54	25	55	57	43	38	33	1	1	2	1	1	1	1	1	1	1	1	4	4	3	1	1	1	1	2	1	1	3	1	1	2	3	2	1	3	1	1	1	3	2	3	2	1	1	1	3	1	4	1	1	1	3	1	2	1	1	8	4	2	6	1	8	2	1	7	12	6
65000	-362.767063744430288	-360.697287055252104	-2.069776689178179	0.000299685668511	0.000038543780058	0.128614024985707	0.373046933207533	0	3	3	5	2	6	6	4	5	6	6	7	5	7	8	9	6	11	9	8	8	9	13	9	12	11	11	12	14	11	14	13	14	14	12	13	15	16	16	15	17	17	15	15	16	17	15	18	20	19	21	21	22	23	26	27	28	30	30	32	32	0	1	5	2	1	3	8	5	2	8	13	2	2	3	10	21	2	11	17	0	11	15	0	12	8	4	24	19	36	22	6	16	30	35	27	30	0	29	19	28	35	38	33	0	10	17	36	39	0	37	8	30	39	30	53	39	55	57	9	51	38	1	1	1	2	1	2	1	1	1	1	1	3	1	2	1	1	1	3	1	1	1	1	1	1	4	4	2	1	1	1	3	1	2	1	1	1	1	1	4	1	2	1	1	1	5	6	1	1	1	1	8	4	3	7	3	5	1	1	12	4	6
65500	-378.139084836358279	-376.428460798053607	-1.710624038304658	0.000269691030147	0.000054015055458	0.200284953594741	0.410532562478370	-1	2	4	6	3	5	7	3	7	6	7	5	8	8	7	9	7	9	10	8	9	10	12	10	13	9	12	14	14	12	12	14	14	15	13	15	15	15	15	16	16	15	15	15	16	16	17	17	21	20	20	20	23	23	27	29	28	30	32	32	34	0	1	2	1	1	5	4	2	2	12	5	2	15	2	10	7	8	17	12	0	3	3	0	13	26	11	4	3	22	18	20	20	11	13	18	5	0	33	30	7	33	2	29	0	30	23	7	44	0	37	43	27	38	19	54	38	17	56	51	47	51	1	1	1	4	3	1	1	1	2	1	2	2	1	3	1	1	2	1	2	1	2	3	1	1	2	1	2	4	2	2	2	3	3	3	2	7	1	1	2	5	1	5	1	1	3	2	5	1	1	1	2	5	3	6	1	8	9	1	6	6	6
66000	-399.094148112416292	-397.414330632940107	-1.679817479476180	0.000317357189043	0.000066627306289	0.209944216135126	0.399909127760542	-1	2	3	5	3	6	7	6	7	7	3	5	8	8	8	10	7	10	8	8	9	9	13	10	13	10	13	13	14	13	14	13	14	11	13	14	15	15	14	15	16	15	15	15	15	16	17	18	19	19	19	20	22	23	26	29	28	31	31	31	33	0	1	2	11	1	11	4	1	8	4	2	2	4	4	4	13	4	4	6	0	9	17	0	13	34	6	8	14	11	20	24	20	8	22	22	5	0	7	27	26	29	16	36	0	13	10	28	32	0	37	40	40	52	42	43	48	22	55	42	47	25	1	2	1	1	2	2	2	4	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	2	2	3	2	3	2	2	2	3	1	2	6	1	4	1	3	1	3	1	1	4	3	2	3	1	2	2	2	1	5	5	3	8	2	9	7	10
66500	-369.315546199064613	-367.511296426134152	-1.804249772930452	0.000241206105433	0.000042351445869	0.175581981198369	0.450641057314556	0	2	3	5	2	5	6	6	6	6	6	6	7	8	7	8	4	10	8	6	9	9	12	10	12	11	12	12	14	13	13	14	14	14	13	14	15	16	15	16	16	16	15	15	16	18	17	18	19	19	19	20	22	23	26	29	26	29	31	33	33	0	1	5	5	1	3	17	2	3	1	2	5	11	4	10	15	3	13	5	0	14	17	0	10	8	22	12	14	28	16	24	31	30	24	23	26	0	35	29	28	25	2	18	0	8	44	43	43	0	37	28	10	46	6	52	28	42	16	21	55	28	1	1	1	1	1	2	1	1	2	4	2	2	1	2	1	1	1	2	3	1	1	2	1	1	4	1	4	2	1	3	2	1	1	2	1	2	1	2	1	2	2	7	3	1	4	2	1	2	1	2	3	7	2	8	3	7	3	8	13	4	9
67000	-387.741216195955417	-385.992844594608641	-1.748371601346796	0.000387595728928	0.000073477607367	0.189572799397115	0.453718382338454	0	2	4	3	3	4	7	6	7	6	7	6	8	9	7	10	7	10	9	8	10	9	12	11	14	12	12	12	15	11	13	13	14	13	12	14	15	15	16	16	17	16	16	15	15	18	17	19	21	18	21	21	23	22	25	29	29	30	29	32	32	0	1	2	1	2	1	5	2	4	1	6	1	12	6	12	11	1	6	11	0	3	11	0	17	8	22	7	18	28	10	10	8	27	20	24	28	0	8	38	25	32	36	32	0	26	23	34	39	0	37	42	37	52	8	23	29	46	39	4	55	26	1	1	1	2	1	2	2	2	2	3	2	3	1	3	1	2	3	4	1	1	3	1	1	2	4	2	3	1	2	3	3	3	1	2	1	1	1	5	1	1	2	2	1	1	1	3	2	1	1	1	3	3	1	9	6	9	4	5	8	3	8
67500	-384.948523625491816	-383.169280174447636	-1.779243451044199	0.000330889782127	0.000060087999192	0.181595209152779	0.414395344699391	0	2	4	5	3	6	6	5	6	6	6	7	9	7	8	8	7	9	10	8	9	9	12	10	13	12	12	14	15	12	13	13	14	14	11	14	15	15	15	15	15	14	16	16	13	17	18	18	20	19	21	21	21	22	26	28	28	31	28	32	30	0	1	1	1	1	3	1	1	4	3	2	1	17	4	9	9	2	14	14	0	12	14	0	17	18	17	4	26	19	13	26	9	26	22	24	17	0	23	45	42	32	16	36	0	3	41	41	35	0	37	35	35	31	21	52	29	50	55	26	59	39	1	1	1	2	2	1	3	2	1	1	2	4	1	1	1	2	2	1	2	1	1	1	1	2	2	3	3	1	2	2	1	4	1	2	1	5	1	1	1	1	1	3	1	1	4	1	2	3	1	2	6	5	3	4	2	5	3	5	8	2	4
68000	-460.542514465376598	-458.947007149917397	-1.595507315459185	0.000305215180470	0.000073858608734	0.241988647552018	0.436890741536493	0	2	3	5	3	4	6	5	5	6	4	4	9	8	8	9	7	10	9	7	9	8	12	10	12	12	12	13	13	12	13	14	14	15	14	15	15	16	14	16	16	16	15	15	16	17	18	17	20	20	20	22	22	22	25	29	28	31	32	31	32	0	1	1	1	1	2	6	1	3	1	1	2	5	12	11	20	12	12	1	0	7	5	0	7	11	18	15	13	26	20	21	30	25	39	21	6	0	44	28	33	27	11	2	0	2	29	38	31	0	18	29	50	50	42	46	2	53	48	17	56	30	1	1	2	3	1	1	1	3	2	2	1	1	3	3	1	2	2	4	5	1	1	3	1	2	3	1	3	2	1	2	2	1	1	1	4	6	1	1	1	1	2	5	5	1	3	2	1	3	1	3	4	1	1	2	3	11	3	8	10	1	11
68500	-397.499221462818809	-395.798224739943805	-1.700996722875021	0.000349713358127	0.000071064498859	0.203207847819201	0.406680854313811	0	2	3	6	3	4	7	5	6	7	7	7	9	7	8	9	6	10	9	6	7	8	12	10	12	11	12	13	11	11	11	14	13	13	12	14	15	16	15	16	16	17	16	16	16	17	15	18	20	20	21	22	22	24	26	29	28	31	31	32	33	0	1	1	1	2	2	8	1	2	2	8	17	21	1	14	9	1	2	4	0	4	2	0	9	18	17	9	25	6	13	9	22	16	27	21	26	0	26	29	33	29	11	25	0	25	24	25	38	0	35	11	43	50	17	52	38	53	46	32	55	15	1	1	2	2	1	1	1	2	2	3	1	1	1	2	1	1	3	3	2	1	1	2	1	2	1	2	4	1	4	1	2	3	3	1	4	3	1	2	2	2	3	4	2	1	3	5	1	1	1	3	6	2	1	7	2	8	3	6	6	2	13
69000	-388.519058652130582	-386.434315969006661	-2.084742683123911	0.000312217476304	0.000039532849551	0.126619592274825	0.446306463173189	0	2	4	6	4	4	7	6	5	6	5	5	8	7	8	9	7	11	9	8	10	10	12	11	12	12	12	14	13	11	14	14	13	13	13	13	16	15	14	15	15	16	14	16	16	16	18	19	19	18	21	21	20	22	26	29	28	31	29	30	33	0	1	2	11	1	2	3	11	2	6	2	2	8	8	3	2	6	11	13	0	4	8	0	17	17	13	18	22	4	22	24	35	30	30	14	16	0	26	10	9	24	38	35	0	3	28	21	46	0	37	30	50	50	16	45	26	55	41	43	57	26	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	3	1	3	1	1	2	1	1	2	2	2	1	2	4	1	2	1	1	1	2	3	1	1	3	4	2	1	1	1	6	1	4	2	1	1	5	2	1	6	5	7	1	10	7	1	12
69500	-407.667274192086325	-406.135107790382790	-1.532166401703518	0.000320995345120	0.000087988208132	0.274110542317544	0.367852735091873	0	3	4	4	4	6	6	6	7	5	5	7	9	8	7	10	6	8	10	9	8	9	13	11	10	11	12	14	14	12	13	14	13	14	13	12	15	13	16	16	15	17	15	16	16	17	16	18	20	20	22	21	23	23	26	27	28	31	32	30	32	0	1	2	1	1	3	2	4	2	1	1	11	3	12	7	12	4	17	8	0	4	8	0	16	18	25	18	36	3	22	19	21	16	10	26	18	0	18	24	23	31	41	38	0	27	21	34	39	0	39	16	18	35	27	34	27	50	34	16	52	29	1	2	1	1	4	1	2	1	2	2	3	2	3	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	3	1	7	1	2	1	3	2	3	1	2	1	1	2	3	1	1	1	2	6	6	4	4	4	8	5	8	11	2	10
70000	-388.369717090937684	-386.833827626342384	-1.535889464595326	0.000246909753149	0.000067147500357	0.271951591625416	0.405174807970503	-1	3	1	6	4	5	7	5	5	6	6	6	6	9	8	8	7	10	9	8	10	9	12	11	14	11	10	12	13	13	14	15	15	13	14	13	15	15	15	14	16	16	15	15	16	17	17	18	21	17	20	21	23	24	27	28	27	28	31	33	32	0	3	1	3	1	2	4	1	2	5	8	1	2	2	4	10	9	19	11	0	9	3	0	7	15	11	2	24	12	11	23	34	35	2	36	4	0	35	22	17	44	9	36	0	29	21	27	42	0	37	5	37	26	4	48	10	54	39	2	59	5	1	1	1	2	3	1	1	3	1	1	1	3	1	3	1	1	1	1	2	1	2	4	1	2	3	3	4	1	4	4	1	1	1	5	1	4	1	1	4	4	1	4	1	1	2	5	4	1	1	1	7	2	6	7	4	10	1	6	10	1	14
70500	-386.833905295038562	-385.154599456169763	-1.679305838868816	0.000221373147289	0.000046513255483	0.210112455159816	0.332820505850674	0	3	4	5	4	6	6	6	6	7	5	5	8	8	8	9	7	11	8	8	9	9	11	11	12	10	11	13	13	12	13	13	13	14	14	14	15	16	15	16	17	15	15	16	14	18	17	19	20	20	21	21	23	23	26	26	28	30	31	32	33	0	1	1	1	2	3	3	1	3	1	3	3	8	7	17	13	4	21	9	0	14	7	0	12	2	4	14	23	15	4	4	9	16	33	32	27	0	10	34	15	44	45	22	0	26	27	29	39	0	44	9	49	51	29	34	36	41	34	35	57	32	1	1	2	3	1	1	1	4	1	4	1	1	1	1	1	1	1	1	2	1	1	1	1	4	4	3	2	1	3	3	5	5	3	1	1	1	1	3	1	5	1	1	3	1	1	2	2	2	1	1	7	1	1	4	7	5	5	10	8	2	10
71000	-372.839264329631987	-371.159527584846160	-1.679736744785817	0.000238199797646	0.000050014989116	0.209970745608856	0.329255864888197	-1	1	3	5	3	5	7	6	7	5	6	6	8	9	7	8	6	11	8	8	9	10	12	10	11	11	12	14	14	13	14	13	14	13	14	12	15	15	15	14	17	16	16	15	16	16	17	18	20	19	21	20	21	23	26	29	28	29	31	32	34	0	1	2	1	1	1	10	2	5	3	3	1	3	5	1	7	10	14	17	0	17	1	0	13	14	11	17	27	6	22	17	5	34	22	4	25	0	26	23	19	14	25	30	0	4	28	42	36	0	44	38	43	52	42	54	25	39	52	11	57	36	1	1	1	4	3	4	1	3	2	1	2	3	3	2	4	1	1	1	1	1	1	3	1	1	1	2	3	1	3	2	3	5	1	1	4	1	1	3	2	3	3	3	1	1	5	1	1	3	1	2	3	2	1	3	1	9	6	6	14	2	11
