step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
60000	-174.352818380128554	-172.328061571826566	-2.024756808301978	0.000513338970259	0.000069271392428	0.134942789153871	0.734422197147688	8	10	10	13	12	11	13	12	14	12	13	15	16	14	14	14	15	16	16	16	20	18	20	21	23	25	0	1	1	3	3	1	3	3	5	3	6	15	12	8	3	3	16	16	17	11	22	14	4	22	24	25	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	3	2	2	1
60500	-187.801131063305718	-185.775024848196892	-2.026106215108823	0.000319724731823	0.000043081470769	0.134745505995941	0.537485158434645	8	9	9	12	12	10	14	11	13	13	12	14	17	14	16	16	15	16	16	15	19	20	21	21	21	25	0	1	1	3	1	3	11	2	4	5	3	4	17	3	14	7	10	9	12	1	9	14	3	21	18	24	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	3	2	6	1	3	4
61000	-168.911968091994595	-167.123195493387044	-1.788772598607542	0.000337326820128	0.000060468905486	0.179259109793529	0.630452192652067	9	10	11	13	12	11	12	13	13	14	13	14	17	15	15	17	15	16	18	15	19	19	21	21	22	25	0	1	1	1	1	1	1	1	3	5	1	9	17	9	9	17	1	1	18	3	15	14	18	5	18	23	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	2	2	2	2	4	3	2
61500	-194.306229765684918	-191.716059436831586	-2.590170328853339	0.000414805630628	0.000033291067870	0.080257029827575	0.524578606111069	9	10	10	11	12	11	10	13	12	13	14	14	14	12	16	16	15	17	18	16	18	18	21	22	21	26	0	1	1	1	1	3	1	14	3	5	7	9	5	3	9	11	1	8	13	5	3	17	13	6	22	23	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	4	2	1	1	3	2	4	6	2	3
62000	-184.856498027738326	-183.158248368599516	-1.698249659138814	0.000315246460685	0.000064328345512	0.204057312403159	0.497362953992383	8	11	10	14	12	11	14	13	13	13	14	13	16	14	15	16	16	16	16	17	18	19	21	21	22	24	0	1	1	1	3	1	1	1	1	5	3	3	7	8	8	4	3	11	4	9	14	11	3	6	24	25	1	2	1	3	1	1	2	2	2	1	2	1	1	1	1	2	2	1	1	2	2	3	4	5	1	1
62500	-182.296528660149676	-180.358053255988239	-1.938475404161446	0.000320279260755	0.000047614628756	0.148665975573118	0.527913866946003	8	11	11	13	12	11	14	13	13	13	13	14	16	13	15	16	13	17	17	16	19	19	21	21	23	25	0	1	1	3	6	1	3	3	1	5	1	14	4	3	12	7	2	20	3	5	10	19	13	18	5	25	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	2	2	1	2	2	5	1
63000	-183.431898976893677	-181.528681465126027	-1.903217511767647	0.000367826288754	0.000057008855662	0.154988529653207	0.454724201972992	9	11	11	13	10	12	13	12	14	12	14	14	15	13	16	17	15	16	18	16	19	19	20	19	23	25	0	1	1	1	1	5	1	3	3	5	3	1	1	1	12	1	7	9	9	9	15	14	20	3	22	18	1	1	1	2	1	1	3	1	2	1	1	2	3	2	1	3	1	1	3	1	1	3	2	3	2	5
63500	-177.721338633070786	-175.321437670315959	-2.399900962754826	0.000411048911691	0.000038638290936	0.093999253706068	0.589452993527751	8	10	10	13	12	12	12	11	13	14	14	14	16	13	16	16	15	18	17	17	18	18	19	21	22	25	0	1	1	1	3	3	3	1	3	5	7	1	17	1	14	11	14	20	12	15	15	8	22	17	17	18	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	2	1	4	3	3
64000	-187.126851528650008	-184.659376748952525	-2.467474779697493	0.000387376077136	0.000034372494663	0.088731588479536	0.540962059163020	9	11	10	13	12	11	14	13	12	13	13	15	15	15	15	16	13	17	17	17	17	19	20	21	21	25	0	1	1	9	3	1	11	1	1	5	3	1	4	9	9	11	2	13	9	15	12	15	14	19	14	17	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	2	1	1	3	3	2	2	4
64500	-187.989433427067212	-186.042659498620679	-1.946773928446520	0.000318734882026	0.000046931540609	0.147243189419596	0.534653773170598	8	10	10	12	12	11	13	11	13	14	14	15	16	14	14	16	15	17	18	16	19	18	21	20	22	25	0	1	1	1	1	1	1	1	5	6	7	3	6	2	4	14	6	9	13	14	12	6	21	12	12	14	1	1	1	2	2	1	2	1	1	1	1	2	3	3	1	1	2	2	2	1	2	3	2	2	3	5
65000	-169.714474506682393	-167.207815551829555	-2.506658954852830	0.000349507452117	0.000030016545581	0.085882419386547	0.593371925218038	8	10	9	13	12	12	14	13	13	14	14	14	16	14	15	16	15	18	18	17	18	19	21	19	21	24	0	1	1	3	1	1	5	3	1	5	9	4	5	6	5	7	14	13	2	14	14	8	5	18	22	24	1	1	1	2	2	2	1	2	3	1	1	1	2	1	1	1	1	1	4	2	2	3	4	1	1	3
65500	-194.319694181145536	-192.615422729256409	-1.704271451889120	0.000386208434350	0.000078092995323	0.202204272038139	0.486720272719270	8	10	10	14	13	11	13	13	11	13	13	15	16	15	16	15	14	17	17	13	20	19	22	20	22	25	0	1	1	9	6	1	3	9	3	1	1	3	17	8	1	3	3	6	8	3	12	13	18	16	24	21	1	1	1	2	1	1	2	1	1	2	3	2	1	1	3	3	2	2	2	1	3	2	2	3	1	3
66000	-177.958152407057099	-175.966275645303853	-1.991876761753257	0.000243741313835	0.000034100876745	0.139906018428278	0.476542809380562	8	10	9	13	12	10	12	13	13	14	13	15	14	15	16	16	15	17	17	16	19	17	21	21	22	24	0	1	1	1	1	3	1	3	3	5	3	9	4	9	3	11	8	4	13	8	9	4	20	18	20	24	1	1	1	2	2	1	2	2	2	1	3	1	1	1	4	2	1	2	1	1	3	2	2	2	2	2
66500	-176.080205435783512	-173.674070418139564	-2.406135017643935	0.000419910876195	0.000039258836095	0.093493258499126	0.668570725347697	9	11	10	14	12	11	13	12	14	14	12	14	16	15	15	16	15	17	17	17	17	18	22	21	23	25	0	1	1	3	2	1	11	3	5	5	2	3	17	9	9	11	5	14	5	17	12	14	15	19	4	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	3	4	4	1
67000	-192.961566627604753	-191.034530902747122	-1.927035724857645	0.000341811759486	0.000051499769869	0.150667051205089	0.568150187328529	8	10	10	12	11	11	13	12	13	13	14	14	14	13	16	16	15	18	17	16	17	18	20	22	23	24	0	1	1	3	3	1	3	3	3	6	3	14	7	1	9	11	1	3	17	6	9	17	17	23	4	6	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	1	3	2	1	2	1	1	4	1	3	6
67500	-166.847826385687313	-164.596903242126359	-2.250923143560954	0.000348860443872	0.000037501414324	0.107496894480983	0.753562070373574	9	11	11	14	12	11	13	12	13	13	12	15	17	14	15	17	15	17	17	15	19	17	21	20	22	26	0	1	1	3	3	1	11	1	3	3	3	9	3	9	1	17	1	15	15	3	12	20	22	17	14	24	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	2	1	3	2	4	3
68000	-168.560672366246962	-166.716616838777213	-1.844055527469736	0.000287089611895	0.000047867846810	0.166734861963108	0.612535228432592	9	10	11	13	12	11	12	12	13	14	14	14	17	15	14	16	15	18	16	17	19	19	21	21	22	24	0	1	1	3	1	1	3	3	8	3	7	8	17	9	9	11	5	14	1	5	19	14	21	5	23	18	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	4	2	2	2	1	4	1	2
68500	-168.674180233074708	-166.683950845568319	-1.990229387506378	0.000290899599796	0.000040773321665	0.140162866135218	0.879913062068642	9	10	10	12	12	11	11	11	13	14	13	15	13	14	16	16	15	18	18	16	19	19	21	21	21	25	0	1	1	1	3	3	1	2	3	5	7	9	3	9	9	11	13	20	20	3	14	20	15	18	21	24	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2
69000	-186.743667257181158	-184.365004657141583	-2.378662600039563	0.000619289072207	0.000059300322511	0.095755480230980	0.542120456880155	9	11	10	12	12	10	13	11	13	14	14	15	17	12	15	16	15	18	16	15	20	18	19	21	21	25	0	1	1	2	3	1	5	1	3	2	7	9	15	3	9	11	5	20	15	4	17	5	17	2	13	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	5	3	3
69500	-203.415681023837834	-201.368561048119943	-2.047119975717889	0.000390012155370	0.000051378287635	0.131735093194129	0.529648029197147	8	10	10	14	12	10	13	13	13	13	14	13	15	13	16	15	15	17	16	17	19	19	22	22	22	24	0	1	1	1	1	1	6	1	3	5	5	1	3	2	10	7	1	17	11	1	17	13	17	1	14	17	1	1	1	2	2	1	1	3	1	1	1	2	3	1	2	1	3	1	2	5	3	2	3	5	3	5
70000	-175.400494866210465	-173.287481369415815	-2.113013496794651	0.000351057230465	0.000043176371632	0.122989552372826	0.617469853444201	9	10	11	14	12	11	14	12	14	13	13	15	16	12	15	16	13	16	17	16	19	18	20	21	22	24	0	1	1	1	3	1	17	1	14	8	1	17	4	1	9	17	1	6	17	1	22	20	9	3	12	25	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	3	1	1	3	5	4	1
70500	-184.687573082771053	-183.022395360589229	-1.665177722181816	0.000253017906791	0.000054365344340	0.214867576093111	0.679672625454569	8	10	11	14	12	11	13	12	12	13	12	15	16	14	15	14	15	15	18	16	19	20	20	22	21	25	0	1	2	3	3	2	3	1	3	5	3	4	8	7	8	11	7	6	13	3	15	20	4	18	20	24	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	2	2	3	2	2	3	4	2	1
71000	-178.152270415883521	-176.192011011869425	-1.960259404014083	0.000257831355872	0.000037380641118	0.144980974063406	0.599755062805378	8	10	10	14	12	12	11	12	13	13	13	14	17	14	15	17	14	17	17	16	20	19	19	22	20	25	0	1	1	5	1	3	1	1	5	3	7	9	17	8	9	7	8	1	20	3	15	2	13	6	18	18	1	1	1	2	2	1	2	2	1	1	1	1	2	1	1	3	1	4	1	4	2	4	1	4	2	4
71500	-187.688724448626829	-185.585947102357807	-2.102777346269032	0.000404068998708	0.000050219208219	0.124283744558594	0.538806045145045	8	10	10	12	12	11	14	11	13	13	12	14	15	14	15	15	15	17	16	17	20	18	22	22	22	25	0	1	1	3	3	3	5	3	6	2	1	6	8	4	8	5	10	3	17	15	6	8	13	16	9	23	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	3	1	1	4	3	4	3	4	2
72000	-179.265707086470002	-177.285938474831681	-1.979768611638310	0.000415560732057	0.000058931866706	0.141812885963304	0.524842196304408	9	11	10	13	12	11	13	12	12	13	14	14	16	14	15	15	15	17	17	16	19	19	22	20	23	25	0	1	1	2	1	1	1	3	3	5	1	5	12	9	9	5	9	13	20	9	15	14	1	20	14	6	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	7	2	4	6
72500	-189.929953457420424	-187.218073520488389	-2.711879936932039	0.000329087775535	0.000024024351115	0.073002867019694	0.427129884763820	8	9	9	11	13	11	11	13	12	14	13	13	13	15	15	16	14	17	18	15	19	19	22	21	22	25	0	1	1	3	4	1	3	3	3	12	7	1	1	12	12	9	1	14	12	3	20	15	18	18	12	24	1	1	1	1	1	2	1	2	2	1	1	3	1	1	1	2	4	2	3	2	2	2	3	2	5	2
73000	-176.521849002200014	-174.163337481412469	-2.358511520787539	0.000337283538487	0.000032874894566	0.097469608845804	0.641809322901461	9	10	10	13	12	11	14	12	12	14	13	13	14	13	16	16	16	16	15	15	19	19	22	19	23	25	0	1	1	3	3	1	14	1	6	5	3	9	5	1	9	7	14	2	14	3	18	20	24	18	17	18	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	3	1	2	1	2	2	2	2	3
73500	-176.586937584917422	-174.846227328122296	-1.740710256795113	0.000338360083477	0.000064848943860	0.191656602025480	0.719939693198191	9	10	10	12	11	11	12	11	13	13	13	13	15	14	15	16	13	15	18	16	19	18	21	21	22	25	0	1	1	3	1	1	3	1	3	5	5	8	17	9	9	4	1	6	13	11	20	20	19	18	23	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1	1	1	2	1	2
74000	-186.308796771757926	-184.001568138167755	-2.307228633590176	0.000377219994836	0.000038497501425	0.102055834665531	0.348628054831798	8	10	10	14	12	11	14	13	13	12	12	13	16	14	16	16	15	16	18	15	19	17	20	21	22	25	0	1	1	6	1	1	11	5	1	1	3	3	17	3	14	11	10	3	9	6	12	17	18	1	17	3	1	1	1	1	2	1	1	1	3	2	1	1	1	2	1	2	1	3	2	2	2	1	2	6	4	7
74500	-181.169974611557905	-179.017437837227021	-2.152536774330895	0.000337163249255	0.000039850991530	0.118194944491308	0.643773508606309	8	10	10	12	12	12	13	12	13	14	13	14	16	12	15	16	16	16	17	16	19	20	21	19	23	22	0	1	1	3	3	1	6	3	14	1	3	6	5	3	9	11	10	5	18	4	15	21	22	18	13	7	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	3	1	3	2	1	1	1	3	3
75000	-168.170596640101706	-166.246090178269185	-1.924506461832522	0.000409989468817	0.000061955907552	0.151115851171518	0.719978049580395	9	11	10	14	11	10	13	12	13	13	11	14	17	15	14	16	16	17	17	16	20	18	21	21	23	25	0	1	1	3	1	1	11	1	3	3	3	8	7	15	9	4	4	4	5	12	19	12	18	13	21	25	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	3	1	1	2	2	2	2	1
75500	-179.325216734046705	-176.801271599277612	-2.523945134769098	0.000356024244214	0.000030144500247	0.084669796333365	0.514204071888948	9	11	10	13	12	10	11	12	13	13	13	15	17	14	16	17	15	17	18	16	20	19	21	22	22	26	0	1	1	1	3	1	1	3	3	3	7	9	17	9	8	11	10	15	17	3	22	10	17	5	9	25	1	1	1	2	2	1	1	1	2	2	1	1	1	1	3	2	1	1	1	2	1	3	2	5	3	3
76000	-181.047372152384241	-178.003635760746505	-3.043736391637736	0.000382142868068	0.000021977671581	0.057511662305548	0.646231044179828	9	10	10	12	12	12	13	12	12	13	14	14	14	14	15	17	15	17	17	16	18	19	21	21	21	24	0	1	1	2	1	3	3	3	1	9	7	8	4	8	5	1	5	13	17	7	17	14	21	22	14	22	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	4	1	2	1	2	2	2	1	1	3	2
76500	-208.135665130901685	-206.414256736384658	-1.721408394517023	0.000347648381930	0.000068523911349	0.197106947452156	0.532987347531191	8	10	10	13	10	12	12	13	10	14	11	15	15	14	16	16	15	17	16	16	18	19	19	21	22	24	0	1	1	1	1	3	11	9	1	5	5	8	1	11	9	3	7	6	8	7	20	20	18	6	11	6	1	1	1	2	1	2	1	2	1	2	1	1	3	1	4	3	2	2	2	2	1	2	1	3	5	4
77000	-183.243866026976349	-181.301736010591014	-1.942130016385342	0.000314751672194	0.000046594720995	0.148036452579185	0.753596360239249	9	11	10	12	12	10	14	12	11	13	12	14	17	15	15	16	16	18	18	16	19	20	22	21	21	23	0	1	1	3	1	1	11	9	3	5	3	8	14	12	9	11	8	16	7	12	15	21	9	18	20	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	6	1	2	2
77500	-173.332787007474138	-171.563231306661720	-1.769555700812429	0.000322756667327	0.000059396709608	0.184029380708733	0.791255141786744	9	10	11	13	11	11	14	13	12	14	12	15	17	14	15	16	16	18	15	16	19	18	21	21	22	24	0	1	1	3	1	1	11	3	1	5	1	8	17	5	8	11	8	9	9	7	15	14	13	18	20	24	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	2	1	2	1
78000	-188.656703540967698	-186.922212449212793	-1.734491091754916	0.000375055431474	0.000072528483995	0.193380705646491	0.762141292033531	9	11	10	12	12	12	12	11	14	13	14	14	16	13	15	16	13	17	17	17	20	19	19	21	23	22	0	1	1	3	1	1	1	3	5	5	17	6	3	8	17	4	3	17	12	6	9	8	19	18	24	21	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	3	4	1	2	2	2
78500	-187.112194470802592	-185.240298715504935	-1.871895755297668	0.000517235440975	0.000083282983526	0.161015616735663	0.667115088731619	9	10	11	12	12	11	11	10	13	13	14	15	14	14	15	17	14	18	18	16	18	19	22	21	22	26	0	1	1	3	1	1	1	1	3	5	6	9	5	5	9	6	6	20	17	11	20	19	7	19	5	21	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	2	1	5	2	4	4
79000	-191.898458420190082	-189.576758694665500	-2.321699725524580	0.000469637878179	0.000047305595544	0.100727811239430	0.465226348314135	8	10	10	13	13	11	13	13	12	14	13	15	16	14	15	16	16	17	17	16	19	19	21	21	22	24	0	1	1	3	1	3	2	9	2	9	2	8	6	4	7	1	12	9	11	14	14	8	12	5	18	6	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	4	1	4	3	1	2	2	2	5	2	7
79500	-165.751053647315558	-162.972253148353786	-2.778800498961778	0.000352323188896	0.000024459505320	0.069423489825428	0.750083965962981	9	11	11	13	12	12	13	12	13	14	14	14	15	14	16	17	15	17	17	15	19	20	21	21	21	24	0	1	1	3	3	3	1	1	3	5	7	8	1	8	20	11	3	13	20	3	9	14	14	21	21	23	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	3	3	2	3	2	2	1
80000	-185.278093772364969	-183.151494139997027	-2.126599632367932	0.000443792999852	0.000053834695924	0.121305869947996	0.584703074413433	8	10	11	13	12	12	12	12	13	14	14	15	16	14	15	16	15	16	17	15	19	16	22	21	22	25	0	1	2	1	2	3	3	1	3	8	7	4	14	3	5	11	3	6	5	3	14	14	5	18	21	17	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	4	2	2	1	4	3	1	3
80500	-180.865353962528388	-178.956299902883416	-1.909054059644973	0.000354613885023	0.000054578460315	0.153909541109363	0.560203176605567	8	10	10	14	13	11	13	12	12	13	13	14	17	14	16	15	16	17	17	16	19	19	21	19	22	26	0	1	1	10	1	1	2	3	3	3	6	10	16	9	9	6	3	5	4	10	14	20	3	17	4	24	1	2	1	1	3	2	2	1	1	2	1	1	1	1	2	3	3	1	2	1	2	2	4	1	4	3
81000	-189.176635597852112	-186.905618157221426	-2.271017440630680	0.000335834819063	0.000035431650359	0.105503206778485	0.680156374224647	8	10	10	13	12	11	14	13	12	13	14	14	17	14	16	16	14	17	17	16	19	20	21	19	23	25	0	1	1	6	2	1	9	9	3	3	1	9	1	9	9	7	2	6	10	11	6	17	15	10	22	25	1	1	1	1	1	1	1	1	1	1	3	1	5	1	2	1	1	2	2	1	3	2	2	3	2	1
81500	-172.785423143537088	-170.211912838787413	-2.573510304749667	0.000421617186184	0.000034291697531	0.081333727975433	0.614069674696750	9	11	10	13	11	11	12	11	12	13	14	13	17	14	15	17	15	17	18	15	19	19	21	20	22	24	0	3	1	5	3	1	6	3	3	5	7	9	17	9	9	11	4	15	17	2	16	6	19	19	15	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	3	2	2	4	1
82000	-152.037633768791949	-150.159808662485119	-1.877825106306819	0.000288441610164	0.000046105344251	0.159842902781109	0.827591534758955	8	10	10	13	11	11	13	12	13	13	13	14	16	15	15	16	15	17	17	17	19	18	21	21	22	25	0	1	1	3	1	3	1	3	3	3	5	9	12	7	9	11	1	17	17	17	15	17	21	18	20	25	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1
82500	-184.535719522987847	-182.057121476061837	-2.478598046926009	0.000333974464014	0.000029359102132	0.087908224415687	0.613540722535329	7	11	9	12	11	11	13	12	11	13	14	14	17	14	14	16	16	17	18	16	18	19	21	21	22	23	0	1	1	1	3	3	3	9	3	5	2	2	17	2	9	15	11	4	13	2	15	14	18	18	1	18	1	2	1	2	1	2	2	1	1	2	2	2	1	1	1	1	1	2	1	2	2	3	2	2	6	3
83000	-185.893749212996369	-183.706095971595687	-2.187653241400683	0.000419743664085	0.000047928911134	0.114186145580787	0.715495803039749	9	10	11	12	13	11	13	12	14	12	14	14	15	14	16	14	16	17	18	15	17	18	20	19	22	25	0	1	1	1	1	1	1	3	1	1	3	10	1	1	14	7	9	6	13	8	15	17	4	13	20	25	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	3	1	1	1	1	4	2	3	2
83500	-179.851020534148461	-176.440180323861739	-3.410840210286722	0.000386298688157	0.000017514844282	0.045340159878407	0.591577565185084	9	10	11	14	13	11	14	12	13	12	13	15	17	14	16	16	15	17	17	14	17	18	21	21	23	24	0	1	1	1	3	1	11	3	8	1	3	9	5	9	9	11	6	4	3	1	9	3	15	6	22	6	1	1	1	3	1	1	1	1	1	2	1	1	2	1	2	2	1	1	4	3	2	2	3	5	2	6
84000	-182.055408978938914	-180.279672110293092	-1.775736868645815	0.000269969498654	0.000049261135127	0.182469261797767	0.554372033308963	9	10	10	12	12	11	14	13	11	13	12	15	15	14	16	16	16	17	17	15	19	17	21	19	23	25	0	1	1	3	1	1	11	3	1	5	3	9	8	9	14	8	8	3	1	8	9	15	8	19	15	24	1	1	1	1	2	1	1	2	1	1	1	3	1	2	2	2	2	2	3	1	5	1	4	1	2	3
84500	-185.872606383655409	-183.819625946166411	-2.052980437488995	0.000278273938873	0.000036430425170	0.130915691631361	0.505422089167760	8	11	10	14	12	11	12	10	13	13	14	15	16	13	15	17	15	18	17	16	18	18	21	22	23	24	0	3	1	3	1	3	3	1	6	3	1	10	2	3	14	5	1	17	13	4	12	17	18	18	2	18	1	1	1	1	2	1	1	1	1	2	3	2	3	2	1	3	4	2	1	1	2	2	2	2	5	3
85000	-197.655514860550028	-195.893039260845683	-1.762475599704347	0.000242903062844	0.000045142941305	0.185847559007671	0.758680467568986	9	10	11	13	12	11	13	12	14	13	14	15	16	14	16	17	13	17	15	14	19	18	21	21	22	26	0	1	1	3	1	2	3	1	3	5	7	8	5	8	14	3	3	5	5	1	9	20	8	18	20	13	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	3	1	3	1	2	2	3	4	3	5	4
85500	-186.736950094971803	-184.141447174718309	-2.595502920253488	0.000343809331997	0.000027476191080	0.079916943850442	0.596313704628188	9	10	11	12	13	11	14	13	12	13	13	14	15	13	15	16	15	18	17	15	19	18	22	19	22	25	0	1	1	3	3	1	11	1	2	3	3	8	5	3	3	11	12	6	9	3	8	17	9	17	9	8	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	2	2	2	1	4	2	5	5
86000	-185.255198305723695	-183.137633257652482	-2.117565048071211	0.000429889134085	0.000052627553323	0.122421222475164	0.517203510193742	9	11	10	13	12	10	13	12	14	11	13	14	16	13	15	16	15	17	18	16	20	18	19	21	22	25	0	3	1	3	3	1	2	2	14	1	1	1	2	1	11	2	11	20	9	3	15	15	16	22	11	6	1	1	1	2	1	1	1	1	1	1	2	3	3	1	1	2	1	1	3	2	3	2	1	1	3	7
86500	-202.572415216914578	-200.457597092364040	-2.114818124550546	0.000422615828904	0.000051881881607	0.122763697094063	0.560206305134811	8	10	10	13	11	11	14	11	14	14	11	13	16	14	14	15	15	17	18	17	18	19	20	22	21	22	0	1	1	5	3	1	11	3	8	1	3	8	5	6	3	11	3	9	13	9	14	19	20	6	23	23	1	1	1	1	1	2	1	1	2	4	1	1	3	2	2	2	3	1	1	2	3	1	1	4	1	1
87000	-189.381334100996298	-187.360522920958545	-2.020811180037757	0.000382507288314	0.000051838327553	0.135522457053159	0.568474124500622	8	10	10	14	13	11	14	11	13	13	13	13	16	13	14	17	15	17	17	15	18	19	21	20	21	25	0	1	1	3	1	1	11	1	2	3	3	1	8	3	8	11	12	4	20	8	9	14	19	18	12	24	1	1	1	2	2	1	1	2	3	1	2	2	2	2	1	2	1	1	2	3	2	2	2	1	3	3
87500	-176.745569881188601	-174.457345081914241	-2.288224799274348	0.000270646953352	0.000028104617155	0.103842355535370	0.563022185379436	8	10	10	13	12	11	14	12	12	13	12	14	16	13	15	16	15	18	17	15	18	19	21	22	20	24	0	1	1	3	3	1	11	3	3	3	3	9	15	9	9	11	2	6	17	10	15	10	14	18	22	24	1	1	1	2	1	1	1	1	2	3	1	1	1	1	2	2	3	4	1	1	1	2	5	3	1	1
88000	-184.179343703048545	-180.756502704045715	-3.422840999002835	0.000325774709465	0.000014661812521	0.045005987558226	0.573308550169732	8	9	11	14	11	12	14	12	13	14	13	15	17	15	13	15	15	18	17	16	19	19	21	21	23	25	0	1	1	9	1	1	11	3	5	3	5	9	2	5	5	11	3	20	3	1	13	17	21	21	13	18	1	1	1	1	2	2	1	1	1	1	1	1	3	2	1	1	2	1	3	3	1	2	1	2	3	3
88500	-180.391554159176280	-178.181777495136629	-2.209776664039659	0.000397547311243	0.000044434913485	0.111772642471509	0.586665562755637	8	11	10	13	12	11	13	12	12	14	14	15	16	14	16	15	15	18	17	17	20	19	22	21	22	25	0	1	1	3	2	1	2	3	3	6	3	9	8	9	3	11	10	17	2	1	19	8	10	18	18	19	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	1	1	2	3	5	1	3	2	2	3	4
89000	-192.373103778228000	-190.268102698593054	-2.105001079634932	0.000370873110546	0.000045988517770	0.124000679646744	0.630977079857210	8	11	10	13	10	11	11	12	13	13	13	12	17	14	16	16	14	18	17	15	19	17	22	20	22	25	0	3	1	1	1	3	1	1	3	8	7	6	17	12	12	12	3	15	9	1	15	9	4	20	3	18	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	3	1	2	5	3	5	4
89500	-176.728386398924414	-174.834162075653239	-1.894224323271161	0.000372125928010	0.000058303759268	0.156677497802596	0.696341807301697	9	11	10	13	12	11	12	13	12	13	13	15	16	14	14	16	13	18	17	16	20	18	22	22	22	25	0	3	1	1	3	3	3	9	3	5	7	1	6	9	1	12	1	4	17	1	20	14	22	19	2	18	1	1	1	2	1	1	1	1	1	1	1	3	2	1	3	1	2	2	2	3	1	2	2	2	5	3
90000	-188.404528104907769	-186.405408187731297	-1.999119917176473	0.000252908627347	0.000035100229426	0.138786208261835	0.425767894340262	8	11	9	14	11	11	12	13	13	13	13	15	16	14	16	17	15	18	17	16	20	19	22	20	21	25	0	1	1	5	1	3	3	3	3	3	7	3	9	10	9	11	3	9	12	5	20	12	18	12	5	17	1	1	1	1	2	1	2	2	2	2	1	4	2	1	2	2	3	3	1	1	2	2	2	3	5	3
