step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
50000	-659.512668789247073	-666.368156740206473	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518432573119215	-2	0	0	2	2	3	4	3	5	4	5	6	5	6	8	7	7	8	6	7	6	8	8	10	10	10	9	10	9	11	10	9	9	11	10	12	12	12	12	13	13	14	13	13	12	14	15	14	14	16	14	16	15	17	16	17	15	16	17	18	18	19	18	20	19	19	19	20	20	19	21	20	21	23	21	23	24	26	28	28	26	29	32	32	33	34	32	35	35	34	33	36	34	36	38	36	35	38	36	41	0	1	1	2	1	2	3	2	4	2	8	13	8	6	9	10	10	21	10	11	11	2	10	18	15	16	17	18	16	18	23	17	9	22	27	11	35	29	35	18	36	7	19	22	26	37	29	28	29	27	16	51	34	10	48	55	45	38	51	51	36	59	33	59	48	55	42	56	28	56	42	61	66	56	68	41	69	71	81	77	74	79	79	79	78	76	81	90	84	87	82	91	83	0	92	84	0	81	84	65	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	2	1	1	4	1	1	2	1	1	5	2	2	1	1	4	1	2	3	4	1	2	7	2	1	1	2	1	2	3	1	5	2	3	1	3	1	5	1	4	1	1	3	1	4	2	4	1	2	2	1	3	2	3	5	3	1	2	1	1	1	1	1	1	2	1	6	2	9
50500	-608.399129466106160	-615.254617417065560	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572945069353099	-1	1	0	2	4	3	4	4	5	5	5	5	6	7	6	6	7	7	7	8	6	8	8	11	10	10	10	9	9	10	10	10	9	11	11	12	13	13	13	11	14	15	14	14	12	14	15	14	16	16	15	15	14	16	17	17	15	18	17	16	18	19	19	19	16	19	20	19	20	19	20	18	22	24	22	22	24	27	27	28	27	31	33	33	31	36	32	35	34	35	32	35	34	37	39	36	36	37	37	41	0	1	1	1	6	2	4	3	6	4	6	4	8	6	12	7	10	9	10	21	11	8	10	31	15	15	23	14	17	8	17	12	12	22	27	20	27	29	31	20	36	16	29	32	30	37	43	30	43	57	19	32	45	19	41	48	23	51	10	43	59	57	59	58	47	55	65	48	41	56	64	56	68	75	41	68	76	55	77	77	77	79	87	78	81	83	82	83	82	83	85	91	85	0	98	84	0	59	84	98	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	2	2	1	1	2	2	2	2	2	1	4	2	3	1	1	1	1	2	1	3	3	2	5	2	2	3	2	5	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	3	1	1	5	1	2	2	2	1	3	2	2	1	1	2	1	1	1	2	1	1	2	1	14	3	3
51000	-663.762436623404710	-670.617924574364110	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533224291339284	-1	1	0	3	3	3	5	3	5	6	5	7	7	6	7	7	7	8	8	7	5	9	9	8	9	10	8	10	10	10	9	9	9	12	11	12	13	12	11	13	14	14	13	11	12	11	13	13	16	15	14	16	15	17	16	17	17	16	18	15	17	20	18	20	16	18	18	20	20	20	20	19	21	24	22	23	25	26	27	28	26	29	33	31	33	35	34	35	34	35	32	36	34	37	39	35	35	35	36	42	0	1	1	1	1	2	8	2	4	1	8	8	8	7	9	4	4	15	6	11	6	2	27	5	15	32	10	14	19	12	27	7	9	12	27	12	46	23	23	28	6	38	44	19	20	23	29	12	43	35	16	32	37	29	48	55	45	42	49	43	53	55	7	59	45	55	42	56	56	18	67	58	66	68	56	73	76	74	77	77	68	77	91	82	80	83	91	83	82	83	82	93	82	0	88	89	0	18	89	98	1	1	1	2	2	1	1	1	1	4	1	2	2	1	1	2	2	1	3	2	1	4	1	2	2	1	1	2	1	2	1	2	3	3	2	2	1	2	1	1	6	1	1	2	3	2	2	3	2	2	3	4	1	4	2	1	2	1	1	1	1	2	5	1	3	1	2	2	2	6	1	1	2	2	2	1	1	1	1	1	2	3	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	11	1	3
51500	-651.323566974975051	-658.179054925934452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553736756934998	-2	1	0	2	4	4	4	2	5	6	6	6	7	6	7	6	8	5	7	7	7	7	8	10	9	10	9	10	9	11	7	10	8	9	10	10	10	12	12	13	13	13	13	13	12	13	14	14	16	16	14	16	16	18	15	16	15	17	17	16	19	19	18	20	18	18	19	19	20	20	21	19	21	24	21	22	24	26	26	27	28	31	34	34	33	34	33	35	35	35	32	33	35	35	39	36	36	37	39	40	0	3	1	1	2	8	4	1	7	7	6	5	6	7	9	7	31	4	16	11	11	7	18	31	15	21	23	14	16	24	18	29	9	22	27	11	31	6	37	36	36	26	38	29	19	37	42	13	43	35	29	44	40	60	26	48	27	47	47	51	53	59	10	59	49	48	59	13	55	66	64	59	66	69	66	69	76	62	77	79	70	81	87	92	82	91	91	83	84	83	79	81	92	0	94	89	0	51	92	92	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	3	1	1	1	2	1	1	2	1	4	1	2	2	2	1	3	2	2	1	4	1	3	3	2	1	1	2	1	3	1	1	1	1	1	5	2	1	2	1	4	4	1	1	2	1	2	1	2	1	3	2	1	4	1	1	1	1	1	1	1	1	1	3	3	1	1	2	1	1	12	2	2
52000	-607.241041892920862	-614.096529843880262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596554782441131	-2	1	0	2	4	4	4	3	5	6	6	6	6	6	7	4	8	7	7	8	7	7	6	11	11	9	8	10	10	10	9	8	8	12	9	10	11	12	12	13	13	15	13	14	12	13	15	12	16	16	13	13	15	17	15	16	16	18	16	18	17	18	17	19	19	15	20	20	19	19	20	18	20	22	21	23	24	26	27	28	27	28	33	32	34	35	33	34	35	34	31	34	35	36	39	34	36	38	38	43	0	1	1	2	1	2	4	1	2	16	8	7	7	6	9	4	19	6	7	11	11	12	5	20	9	20	23	18	19	20	27	5	15	22	27	21	35	31	27	20	12	10	29	52	24	37	29	28	47	23	4	32	39	47	48	66	38	42	51	49	66	19	26	43	50	48	43	61	56	66	62	52	63	75	61	73	76	74	77	77	77	77	91	81	79	83	91	83	96	83	82	83	91	0	93	84	0	63	84	98	1	1	1	1	4	2	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	2	1	1	2	1	2	1	1	1	2	2	2	3	5	2	1	1	1	2	1	1	4	4	2	1	1	2	1	2	2	2	1	1	6	4	4	1	2	4	2	2	2	2	2	2	1	2	2	1	2	2	2	1	2	1	3	4	1	1	1	1	1	2	1	2	1	2	1	1	15	3	3
52500	-662.132126756095204	-668.987614707054604	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516576945867541	-1	1	0	2	4	2	4	2	5	5	7	7	5	7	7	6	6	6	8	8	6	8	7	10	11	9	9	10	10	10	10	9	10	11	10	12	10	12	12	12	13	15	12	13	13	13	14	11	16	16	15	16	16	17	16	18	16	17	16	16	18	18	18	19	15	19	20	19	20	17	21	18	21	22	22	21	25	26	28	29	28	29	32	33	33	36	34	35	34	34	31	35	35	37	39	34	35	38	38	42	0	1	1	3	1	2	6	1	4	2	21	8	4	8	9	5	10	6	10	21	8	5	5	21	15	19	23	13	19	20	27	10	9	22	23	26	23	28	31	11	48	32	29	24	31	37	29	7	42	23	29	44	41	51	41	48	27	51	43	29	21	44	23	42	41	70	42	41	70	48	64	57	66	69	73	56	76	51	77	78	57	77	91	78	91	87	83	83	84	91	76	96	91	0	88	79	0	61	82	98	1	1	1	1	2	1	1	2	1	1	1	3	2	2	1	1	1	2	1	1	2	2	2	2	1	1	1	2	1	1	1	1	2	2	2	2	2	1	1	2	1	2	1	2	1	1	2	3	1	4	2	2	2	1	2	3	3	1	2	2	6	2	4	1	2	1	2	3	1	3	1	1	1	1	1	2	2	4	2	1	6	3	1	2	1	1	1	1	1	1	6	1	2	1	2	3	1	14	4	2
53000	-623.561258462049864	-630.416746413009264	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597280244382884	-1	1	1	1	4	3	5	2	5	5	4	6	6	7	8	6	7	8	7	8	6	9	8	9	11	9	10	10	10	10	8	10	9	11	11	13	13	12	12	12	13	14	12	14	12	14	15	14	16	16	14	16	15	17	16	18	15	17	17	17	18	19	19	20	19	17	19	19	20	19	20	19	20	23	22	22	24	26	27	28	27	30	33	32	33	36	34	35	35	35	31	35	35	36	38	35	34	37	36	41	0	1	1	1	3	2	6	4	2	2	8	5	7	12	9	10	10	16	16	21	11	10	16	13	33	14	31	20	12	20	17	10	15	22	31	30	35	25	23	24	18	29	12	32	20	38	29	40	44	38	29	44	39	35	41	55	35	29	42	49	57	35	51	59	56	48	47	66	55	55	59	54	56	69	56	69	76	64	77	76	64	77	91	82	81	93	91	83	84	83	79	83	83	0	92	84	0	81	82	98	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	3	2	2	2	3	3	2	1	2	1	1	2	1	1	2	3	1	2	2	3	1	1	2	3	3	2	1	1	3	1	3	2	2	1	1	1	2	1	1	3	1	2	4	2	1	1	2	1	2	1	2	1	2	1	2	1	1	2	1	6	3	2
53500	-574.853018103620570	-581.708506054579971	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581754356969537	0	1	1	2	3	3	4	3	6	6	5	5	5	6	8	4	7	7	8	7	6	9	8	10	10	9	7	9	10	11	10	9	10	12	10	12	12	12	13	10	14	14	13	13	12	14	15	13	17	16	14	15	16	18	16	17	15	18	17	18	18	19	19	19	16	19	20	19	19	20	21	19	20	22	21	23	24	25	28	27	27	30	33	33	33	34	33	34	34	35	31	34	35	36	39	35	35	38	39	42	0	1	1	1	2	1	5	2	2	16	8	2	6	8	9	4	7	7	10	11	11	3	27	20	15	2	12	14	10	11	27	16	9	22	27	11	35	35	23	11	48	38	29	45	22	37	29	28	43	31	26	44	52	29	48	41	45	43	42	43	57	65	56	59	42	56	59	41	41	68	51	38	66	69	41	75	76	46	77	76	66	79	91	82	91	83	91	83	82	83	79	83	86	0	96	89	0	81	89	98	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	4	1	1	1	3	1	1	2	3	1	2	1	2	2	3	1	1	2	2	1	1	1	1	2	1	3	2	2	3	3	1	1	4	2	2	1	3	1	2	2	2	1	1	2	1	1	2	2	1	3	4	1	2	3	1	1	6	2	2	5	1	2	2	1	1	1	1	2	1	1	1	1	1	3	1	1	7	2	2
54000	-598.808798962605238	-605.664286913564638	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563887174909849	-2	1	0	2	3	2	5	4	5	6	6	6	6	5	8	7	8	6	7	8	5	7	8	10	11	8	9	9	10	9	10	10	9	10	10	12	12	12	12	11	13	14	13	13	12	13	14	13	16	16	15	16	15	15	17	15	16	17	17	18	16	19	18	19	18	18	20	19	20	18	20	17	21	24	22	23	25	26	27	28	28	29	33	30	33	34	33	34	35	35	31	35	35	36	40	36	35	37	37	41	0	1	1	1	2	2	1	2	4	2	21	8	6	8	9	4	10	6	10	12	2	7	16	23	33	13	23	26	19	11	23	19	9	22	23	11	24	23	31	28	18	16	19	32	26	37	29	12	51	39	32	32	25	42	41	41	27	54	54	49	42	70	39	47	52	56	51	41	66	56	58	32	72	75	66	69	76	74	77	76	78	77	91	82	78	83	91	91	84	83	82	85	86	0	94	84	0	72	89	98	1	2	1	2	1	1	4	1	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	3	1	2	1	1	3	3	3	2	1	1	2	3	1	2	3	3	2	1	2	2	3	1	1	2	1	1	4	2	1	1	3	2	1	2	1	4	2	1	2	3	1	1	1	3	1	2	1	1	3	1	1	2	2	1	2	1	1	1	2	3	1	11	1	2
54500	-656.501073931740507	-663.356561882699907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538551709597219	-1	1	0	2	3	3	4	4	5	4	6	7	7	6	7	6	8	6	7	7	5	8	9	10	11	9	10	10	9	10	9	10	8	12	11	10	11	12	12	12	12	14	14	13	12	13	14	14	17	15	15	15	13	17	17	16	13	17	18	18	18	19	18	19	18	18	19	19	19	19	20	18	21	24	23	19	25	26	27	28	27	30	32	33	34	35	33	34	35	34	31	34	31	37	39	36	35	38	37	42	0	1	1	3	2	2	2	4	2	4	21	9	14	7	9	10	16	6	16	21	8	12	17	20	15	11	17	14	19	8	10	16	15	22	31	12	31	24	23	11	30	19	17	17	32	27	17	41	51	53	53	44	41	51	41	41	31	16	43	49	53	52	54	58	48	30	42	56	56	65	59	38	68	48	68	48	66	69	76	79	74	79	91	79	91	93	83	83	84	83	79	83	81	0	94	84	0	42	84	98	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	3	4	3	1	2	1	2	1	2	1	3	1	4	3	2	1	1	3	2	1	1	1	2	1	1	2	1	2	6	3	1	2	2	1	1	1	4	3	1	2	1	1	3	2	4	2	2	3	3	5	1	2	1	1	2	2	2	1	1	1	1	2	1	2	1	1	2	1	13	1	2
55000	-620.041016065565827	-626.896504016525228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502676430384757	-2	1	-1	2	2	3	5	4	6	6	5	6	7	6	7	5	7	7	7	7	7	7	9	10	11	9	9	9	9	9	8	9	9	12	10	12	10	13	12	12	13	14	14	12	12	14	14	14	15	16	15	16	14	18	16	17	14	16	17	16	19	20	18	20	17	17	17	18	20	19	20	18	21	23	22	23	24	25	27	28	28	30	31	32	33	35	34	34	35	34	33	35	35	36	39	34	35	37	37	41	0	1	1	2	1	2	6	6	2	16	8	2	6	8	9	4	16	8	10	11	11	16	31	6	15	9	31	18	10	20	17	17	15	24	23	11	31	17	35	18	28	24	29	32	22	37	26	45	44	57	16	43	44	38	48	41	31	45	42	53	52	61	65	59	45	48	58	66	68	66	67	58	66	68	68	73	76	71	56	76	64	80	82	77	83	87	83	83	85	85	79	84	83	0	98	82	0	12	84	98	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	1	2	2	2	2	2	2	2	3	2	2	1	2	1	4	1	1	4	1	2	2	2	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	3	7	2	4	2	1	3	1	1	1	1	1	1	3	2	2	1	1	2	1	12	4	2
55500	-635.129577772748462	-641.985065723707862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592764240105841	-1	1	1	3	3	4	5	3	6	4	6	6	6	7	8	6	5	7	7	8	7	9	7	11	9	9	10	11	9	10	9	10	9	11	10	10	12	12	11	12	13	13	14	13	12	13	14	14	16	15	14	15	16	17	16	17	16	15	18	17	18	19	18	19	19	19	20	19	20	20	19	19	21	23	23	22	24	27	28	29	27	30	32	32	34	36	33	33	34	35	33	35	35	35	37	36	35	37	39	41	0	1	1	1	1	2	3	2	2	2	8	6	6	8	9	10	10	6	10	21	6	2	17	25	9	11	23	26	10	20	23	12	9	22	31	11	23	28	22	21	14	29	16	32	26	35	32	13	47	31	42	44	47	12	41	40	27	42	42	49	24	53	49	51	56	56	59	55	48	65	43	58	69	66	70	62	76	50	65	77	64	77	82	82	84	88	83	83	84	88	83	91	88	0	94	89	0	65	84	98	1	1	1	1	2	1	2	1	3	1	2	1	1	2	1	1	1	2	2	1	2	4	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	2	3	2	3	1	1	1	2	3	1	2	1	1	1	5	1	2	3	1	3	1	2	1	1	2	1	1	1	2	3	1	3	1	1	2	2	1	1	7	6	4	3	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	9	4	3
56000	-679.783783186252322	-686.639271137211722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582176828939348	-2	1	0	3	3	3	4	4	4	4	6	6	6	5	8	6	7	7	7	8	7	8	8	11	10	9	9	9	9	10	9	9	9	9	10	10	12	12	13	13	11	15	13	12	10	14	15	14	16	15	14	16	14	18	16	16	16	17	17	17	17	18	19	20	18	18	19	19	21	18	20	20	21	23	22	23	24	26	27	29	27	30	32	33	34	35	34	34	35	34	33	36	35	34	40	35	36	38	37	43	0	1	1	1	3	2	5	5	5	4	14	5	6	8	9	10	10	14	10	8	11	7	17	33	15	15	19	11	12	21	23	10	9	2	31	11	23	45	24	20	28	45	45	22	33	37	29	41	44	31	12	44	11	49	41	41	35	49	29	42	50	24	49	47	57	56	60	55	72	48	59	70	62	55	69	70	76	75	77	81	78	79	82	82	91	85	83	83	84	83	83	90	88	0	99	84	0	78	84	98	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	2	2	2	1	4	2	4	1	2	2	1	2	3	1	3	2	2	1	1	3	1	3	3	6	2	4	1	2	3	2	1	3	1	1	3	1	2	1	1	1	2	1	2	2	1	2	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	6	3	2
56500	-592.651578304697409	-599.507066255656810	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703135155552961	-1	1	1	2	3	2	4	3	5	5	6	6	6	6	6	7	7	7	6	8	7	8	5	9	11	8	10	9	9	11	9	10	10	10	10	10	13	13	12	12	13	15	13	14	13	14	14	15	16	16	15	12	13	17	17	17	14	17	17	18	18	19	18	18	18	18	18	19	20	18	20	19	21	24	23	22	24	26	27	28	28	30	32	33	34	35	33	34	35	35	34	36	34	35	39	36	36	38	38	42	0	1	1	1	1	2	1	6	7	5	8	10	7	6	9	10	23	10	4	11	11	1	2	21	15	23	23	13	16	20	23	29	15	22	17	28	35	26	35	11	36	29	29	32	30	19	29	41	53	57	47	32	35	49	48	48	31	51	47	49	54	63	37	59	46	56	59	56	65	56	59	51	66	75	56	73	76	77	77	78	79	79	82	81	83	88	83	83	84	88	83	85	83	0	94	85	0	43	89	98	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	4	2	1	2	2	2	3	1	2	2	1	2	1	1	1	2	2	1	2	1	3	2	3	1	4	2	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	12	2	2
57000	-621.025408460039898	-627.880896410999298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475772302546628	-1	1	1	3	4	2	3	4	5	6	7	6	7	7	8	5	7	7	7	8	6	8	9	10	10	9	7	9	9	10	8	9	7	11	10	11	12	12	12	11	14	14	13	13	13	14	15	14	16	16	14	15	15	18	16	18	16	17	18	17	18	19	18	19	17	18	19	17	20	20	21	19	19	24	22	23	25	26	27	29	26	29	32	32	33	35	34	34	33	35	32	36	34	35	38	35	35	38	39	42	0	1	1	1	2	2	2	6	7	16	12	7	6	8	7	7	10	5	10	12	8	7	27	32	33	11	7	11	16	20	16	16	9	22	31	11	23	35	35	11	6	32	32	32	40	37	43	13	43	35	29	44	39	51	48	10	27	51	10	49	65	61	53	50	38	68	51	55	68	56	67	60	48	70	69	69	76	74	77	76	74	77	82	82	91	83	83	83	76	83	82	96	83	0	91	84	0	62	96	98	1	1	1	2	2	1	1	1	1	1	1	1	3	2	3	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	1	1	2	5	3	2	1	1	1	1	4	2	3	2	1	2	2	1	7	4	2	6	1	1	1	2	3	2	1	3	1	2	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	1	1	1	1	4	2	2	1	1	1	4	2	1	15	3	2
57500	-627.849497319649004	-634.704985270608404	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519981848257048	-1	1	1	2	2	3	4	2	5	5	6	7	6	5	7	6	6	7	8	8	6	9	8	10	10	9	10	10	9	10	9	10	9	10	10	13	12	13	13	12	14	12	12	12	12	14	13	14	16	16	13	14	14	18	16	17	17	17	18	16	18	17	19	20	18	18	20	20	20	20	20	18	22	24	22	22	24	26	27	29	28	30	32	34	32	34	34	34	35	35	33	34	35	37	39	35	35	37	39	42	0	1	1	1	1	8	6	1	2	4	7	6	14	8	9	10	10	9	17	11	14	2	17	29	15	15	16	14	16	20	17	29	15	22	23	8	31	32	31	11	18	12	29	32	19	45	6	28	47	23	19	47	43	42	48	48	37	42	42	47	58	49	62	58	55	51	58	63	66	66	59	58	69	75	69	36	76	64	77	79	77	79	82	82	80	83	83	91	76	82	83	85	86	0	89	82	0	47	96	98	1	1	1	1	2	1	1	1	3	1	2	2	1	2	1	1	1	1	1	1	1	3	1	1	2	1	2	2	2	1	2	1	1	1	1	5	2	2	2	3	4	2	1	1	2	1	6	2	1	4	3	1	1	3	1	2	2	2	3	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	4	2	2	1	1	2	2	2	2	1	1	1	1	7	3	1	1	1	1	2	2	1	16	2	2
58000	-612.598623642469306	-619.454111593428706	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542162909062935	-2	0	0	2	3	4	4	2	5	5	6	6	6	6	7	7	6	5	7	8	7	9	8	10	11	9	10	10	9	10	7	9	9	12	10	12	11	12	13	12	13	13	12	14	12	14	14	15	16	16	14	15	16	16	16	17	15	17	16	17	16	18	17	20	16	18	19	19	20	19	20	20	21	24	23	20	24	25	26	27	26	29	32	33	31	36	33	35	33	34	32	35	34	36	39	36	35	37	38	42	0	1	1	2	2	8	2	2	7	2	7	4	6	8	9	7	10	7	12	11	11	2	31	10	15	6	23	8	16	20	10	18	18	22	31	11	23	28	35	11	26	29	16	32	19	27	29	20	47	23	26	44	46	47	41	55	23	42	51	51	15	50	18	67	24	56	59	56	68	38	51	63	70	75	69	55	76	49	77	77	75	79	81	82	74	83	83	90	83	87	85	93	83	0	97	89	0	78	89	98	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	3	1	3	2	3	1	3	1	1	1	1	2	2	2	2	2	2	1	3	2	1	3	2	2	1	2	4	1	3	3	1	2	1	2	1	3	2	1	2	6	1	4	1	3	1	2	1	1	3	3	1	1	1	1	2	2	4	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	1	9	2	3
58500	-612.003100550706563	-618.858588501665963	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560530709632352	-2	1	0	2	3	4	3	3	6	5	4	6	6	6	7	5	7	7	7	8	6	8	8	10	11	8	9	10	8	10	10	10	9	11	10	10	11	13	12	12	12	15	12	13	12	13	14	14	16	16	15	15	14	17	15	17	16	18	16	18	18	18	18	19	17	16	18	17	18	20	19	19	21	22	20	22	24	26	27	26	26	29	32	30	33	35	34	34	34	35	33	35	34	36	40	35	36	37	38	42	0	1	1	3	1	8	2	2	4	7	7	11	6	8	9	4	16	13	10	11	11	2	7	17	9	8	23	14	7	20	23	16	15	22	27	21	17	45	35	36	28	45	32	32	22	35	29	41	43	37	31	44	45	42	30	48	45	47	51	43	49	53	65	67	51	41	59	66	66	68	59	50	56	69	68	55	76	63	77	77	77	79	82	81	79	83	83	83	84	91	83	93	83	0	97	84	0	49	89	98	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	3	2	1	2	3	1	2	2	2	2	3	1	1	1	2	2	1	1	1	1	2	2	2	2	3	2	2	2	2	3	1	1	1	2	2	2	1	1	4	1	3	1	1	1	2	1	1	1	2	2	2	3	2	2	4	2	3	2	1	1	1	2	2	3	1	1	1	2	1	1	1	2	1	3	2	1	9	3	2
