step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
30000	-247.744457204453767	-246.231721947640438	-1.512735256813327	0.000065104853524	0.000018625213329	0.286080258542259	0.726872478947628	0	1	1	2	3	6	4	4	6	5	5	5	7	7	10	7	7	7	9	8	8	8	8	8	8	8	9	10	10	9	10	10	10	11	12	12	12	13	11	13	13	13	13	16	15	15	16	17	17	17	20	17	17	16	19	21	20	0	1	1	2	4	0	0	4	0	0	0	7	7	6	9	6	12	12	20	17	14	18	17	17	18	18	20	19	9	13	22	30	24	17	39	31	33	39	33	31	39	39	32	46	42	42	45	44	46	54	46	47	38	38	50	55	55	1	1	1	1	1	1	1	2	1	1	1	1	3	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	3	1	2	2	2	1	2	2	1	2	1	2	2	1	1	1	1	5	1	3	2	2	2	1
30500	-261.754544629105339	-260.064191928457660	-1.690352700647655	0.000082404010356	0.000017019626422	0.206538812227323	0.587388904374017	0	1	2	2	3	5	5	4	6	6	5	6	7	7	7	7	7	8	8	7	8	8	8	9	8	8	9	10	10	10	9	10	10	10	10	10	12	13	13	13	13	14	14	16	15	15	15	17	16	17	20	17	17	16	19	21	21	0	1	2	2	2	0	0	2	0	0	0	7	7	11	9	6	12	12	13	12	9	12	12	12	12	17	13	13	6	24	23	25	18	23	18	31	33	35	35	36	35	39	31	46	33	42	38	46	38	54	46	47	49	45	45	50	55	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	2	1	2	3	2	1	1	1	2	2	1	1	2	3	2	2	2	1	3	1	2	1	2	2	2	1	3	2	1	1	3	4	2
31000	-263.275516058710366	-261.906132558839943	-1.369383499870399	0.000071650412164	0.000034668332686	0.483853918476457	0.743980272788222	-1	0	0	2	3	6	4	4	6	6	6	5	7	7	10	8	7	7	9	8	8	8	7	8	8	8	9	10	9	10	10	9	9	11	12	12	11	13	12	13	13	13	11	16	15	15	16	17	16	17	20	16	17	16	19	20	21	0	1	1	2	2	0	0	4	0	0	0	7	7	9	6	14	12	12	18	18	9	17	12	12	17	18	13	19	21	24	24	17	26	32	37	43	30	35	37	43	39	35	32	46	42	38	42	46	41	45	46	45	42	42	50	54	56	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	3	2	2	1	2	2	1	3	1
31500	-258.599890199222557	-256.655220551448906	-1.944669647773673	0.000074339262522	0.000010972602956	0.147601719247185	0.574277577495146	-1	0	2	2	1	6	4	6	6	4	6	6	7	7	9	8	7	8	9	8	8	8	7	6	8	8	9	10	10	9	10	10	10	8	12	11	11	13	13	13	13	14	12	16	15	15	16	16	17	17	19	17	17	18	19	21	21	0	1	2	2	2	0	0	2	0	0	0	7	7	9	16	11	12	17	24	13	14	17	24	7	12	17	13	13	6	18	26	34	12	17	33	31	33	37	37	36	24	37	36	46	41	38	46	39	39	46	45	47	35	50	54	55	55	1	1	2	2	1	1	1	3	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	3	1	1	2	1	1	2	1	1	2	2	2	4	2	1	1	2	2	1	2	2	1	4	1	5	1	1	2	2
32000	-246.607517483144875	-245.177027974148785	-1.430489508996092	0.000077542409635	0.000027709178237	0.357342238490936	0.563280845545814	0	1	2	2	3	5	5	6	5	6	6	6	7	6	10	8	7	7	9	8	8	8	8	9	8	8	9	10	10	10	10	10	10	9	12	12	11	13	13	12	13	14	14	16	15	15	16	17	17	15	20	17	16	18	19	21	20	0	1	2	2	2	0	0	4	0	0	0	7	7	6	16	11	12	12	13	13	9	12	17	17	18	12	20	19	16	23	17	23	34	17	37	31	33	37	37	24	37	38	22	41	42	42	39	44	46	42	39	47	39	49	54	55	54	1	1	1	1	2	1	1	3	1	1	1	1	2	1	2	2	1	1	2	1	3	2	1	2	1	2	1	1	2	2	3	2	1	2	1	2	1	2	2	2	2	1	2	2	1	1	1	1	1	1	5	1	3	1	1	1	1
32500	-241.471254960587089	-239.853752198670009	-1.617502761917091	0.000100870937148	0.000023470487946	0.232678396864507	0.632821975104553	0	1	2	2	3	6	5	6	6	6	6	6	6	7	10	8	7	8	9	8	8	8	8	9	8	8	8	8	9	10	10	10	9	9	12	12	11	12	13	13	13	14	14	16	15	15	16	17	17	17	19	17	16	18	19	21	20	0	1	1	2	3	0	0	4	0	0	0	7	7	11	6	6	12	12	13	17	11	17	12	12	12	17	13	13	21	18	23	12	18	17	37	31	33	33	35	31	35	39	36	42	38	42	37	44	42	46	41	47	42	50	54	55	51	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	2	1	1	2	1	1	1	2	1	2	1	2	2	1	1	2	1	1	2	2	3	1	3	1	2	1	3	1	1	1	1	1	1
33000	-268.025027461450065	-266.328965108235707	-1.696062353214356	0.000102100115175	0.000020903846177	0.204738712994356	0.621233578139790	0	1	2	2	3	5	5	6	6	6	6	6	7	7	10	8	7	8	9	8	8	8	8	9	8	7	9	8	10	10	10	9	10	11	12	12	12	11	13	13	13	12	13	16	15	15	17	16	16	17	20	16	17	18	19	20	21	0	1	1	2	2	0	0	1	0	0	0	7	7	6	11	11	12	12	20	13	9	17	12	17	12	12	28	7	16	24	32	23	12	32	38	31	38	33	35	18	22	30	31	42	37	35	46	33	41	46	46	42	46	45	54	55	55	1	1	2	1	2	1	1	4	1	1	1	1	2	2	2	2	1	2	1	1	2	1	2	2	2	1	1	2	2	1	1	1	3	2	1	2	1	1	1	3	3	2	3	1	2	1	2	4	2	2	4	3	2	3	1	1	2
33500	-237.222685580396956	-235.541178286450446	-1.681507293946501	0.000075009950914	0.000015706369407	0.209390477072401	0.822067735552479	0	1	2	2	3	6	5	6	6	6	6	6	7	7	10	8	7	8	7	8	8	8	8	8	7	8	9	9	10	10	10	8	10	11	12	12	12	11	13	12	13	13	14	16	15	15	17	17	16	17	20	15	17	18	19	20	21	0	1	1	2	2	0	0	4	0	0	0	7	7	9	21	9	12	17	7	19	11	12	12	17	12	12	13	19	14	23	23	17	12	28	38	31	38	33	37	31	38	37	31	45	42	42	52	44	46	45	42	39	49	50	54	54	54	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	1	1	1	2	2	1	2	1	2	2	2	1	1	1	2	2	1	1	1	1	2
34000	-237.756013573434132	-236.261636121969104	-1.494377451465031	0.000071100075803	0.000021233457695	0.298641843283041	0.764457664259385	0	1	1	2	3	6	5	5	6	6	6	6	7	7	10	8	7	8	9	8	7	8	8	9	7	8	9	10	10	10	10	9	9	11	10	12	12	13	12	12	13	14	14	16	15	15	17	17	16	17	18	16	17	17	19	20	20	0	1	1	2	2	0	0	4	0	0	0	7	7	11	16	11	12	17	13	7	11	17	17	23	12	17	13	32	21	18	24	18	23	18	23	23	35	35	35	31	35	39	31	42	42	42	52	44	45	46	45	46	49	42	50	55	50	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	1	3	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-241.393522751627927	-239.571249513798023	-1.822273237829912	0.000084207811771	0.000014439292674	0.171472127946433	0.631621146044901	-1	1	2	2	3	6	4	6	5	6	6	6	7	7	9	8	7	8	9	8	8	8	8	9	7	8	9	10	9	10	9	9	10	11	12	12	11	13	13	11	13	14	14	16	15	15	17	17	17	17	19	16	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	14	11	12	17	13	13	6	12	17	18	12	17	13	19	14	24	22	17	32	17	37	31	33	37	37	31	37	38	36	46	42	42	39	39	46	41	39	46	46	46	54	55	55	1	2	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	1	1	2	4	2	2	4	1	2	2	1	1	2
35000	-262.114777472503647	-260.566241097225600	-1.548536375278062	0.000062400899772	0.000016530336306	0.264905415894559	0.684868404989093	-1	0	2	2	2	5	5	5	6	5	5	6	7	7	10	7	7	8	9	8	8	8	7	9	8	8	9	10	10	10	10	10	10	10	12	12	11	13	13	13	13	13	13	15	15	15	17	17	17	17	20	16	17	18	17	21	19	0	1	1	2	1	0	0	4	0	0	0	7	7	9	21	11	12	12	13	13	14	23	12	12	23	12	13	19	16	18	24	23	24	7	37	31	30	35	33	32	37	37	31	41	42	41	52	46	42	39	46	46	37	55	45	54	50	1	1	2	2	2	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	3	1	2	1	1	3	2	2	2	2	1	2	2	1	2	2	1	4	1	4	1	2	3	2
35500	-268.649550397307451	-267.193952690504659	-1.455597706802777	0.000070845787265	0.000023425277533	0.330651665218080	0.712816981334906	0	1	2	2	3	6	5	6	6	6	4	6	7	7	10	7	7	7	9	8	8	8	8	8	8	8	9	10	8	9	10	9	10	11	11	12	12	10	13	13	12	14	13	16	13	15	17	17	16	17	19	17	15	18	19	21	21	0	1	1	2	4	0	0	4	0	0	0	7	7	6	21	6	12	12	13	13	6	12	12	12	18	17	13	27	9	24	22	12	26	17	38	31	38	22	35	36	34	37	31	42	41	42	46	46	39	42	53	38	35	50	50	54	55	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	2	2	1	1	2	2	2	1	1	2	2	2	1	3	2	3	1	2	2	2
36000	-251.686706636157624	-250.118802238719041	-1.567904397438570	0.000074451846661	0.000018976980545	0.254889319690379	0.623814986230393	0	1	2	2	3	4	5	6	6	6	6	6	7	7	8	7	7	8	9	8	8	8	8	8	8	8	9	9	10	10	10	9	10	10	12	12	11	13	13	13	13	13	14	16	15	15	17	17	16	17	20	17	17	17	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	11	11	12	17	13	13	16	12	12	17	12	17	23	13	21	32	23	23	25	17	24	31	30	33	37	31	37	35	36	46	35	42	49	44	35	39	50	46	35	45	50	55	54	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	1	2	2	1	2	1	2	2	3	2	1	3	2	3	2	1	2	1	2	2	1	1	3	2	1	2	2	2	2	2	2
36500	-294.316448785911916	-292.670160436547008	-1.646288349364911	0.000090244675452	0.000019996158367	0.221577154187303	0.524959870789582	-1	0	2	1	2	6	4	6	5	6	6	5	5	7	10	8	6	8	9	8	8	8	6	9	7	8	9	10	10	10	10	8	10	10	10	12	10	13	13	13	13	14	13	16	15	14	17	16	17	17	20	17	16	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	6	11	12	17	20	13	6	17	12	23	17	12	13	20	9	26	32	23	18	17	32	31	32	24	33	31	35	33	26	42	41	38	45	42	45	37	50	41	45	50	54	55	54	1	1	2	1	1	1	1	5	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	4	2	3	2	2	2	2	2	1	2	1	3	3	2	2	3	5	2	2	1	2	2	1	6	2	1	1	1	1	2	2
37000	-252.675190939471946	-250.798393494509810	-1.876797444962123	0.000091580998000	0.000014657086203	0.160045058726520	0.620894750431540	0	1	1	2	3	6	4	6	6	4	6	5	7	7	9	7	7	7	6	8	8	8	8	7	8	8	9	10	10	10	10	10	8	11	11	9	12	13	13	13	12	14	13	16	15	15	16	17	17	17	19	17	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	19	9	14	9	12	12	7	13	16	18	12	12	24	12	20	24	14	24	36	12	18	26	30	22	35	35	37	31	33	41	31	42	42	39	38	44	46	42	44	47	46	50	54	55	54	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	2	1	1	1	3	3	3	1	2	1	2	1	1	1	2	1	3	3	1	2	2	1	2	2	1	2	2	2	1	2	1	1	2	2
37500	-234.038564373524224	-232.154067536621227	-1.884496836902990	0.000082414462742	0.000013066111458	0.158541486814183	0.717482938215237	0	1	1	2	3	6	5	6	6	6	6	6	7	7	10	8	7	7	9	8	8	8	8	9	8	8	9	10	10	10	10	7	10	11	12	12	10	13	13	12	13	14	14	16	15	15	16	17	17	17	20	17	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	10	6	12	12	13	13	6	12	17	18	12	17	20	13	14	23	24	12	24	19	34	31	23	35	37	31	37	41	36	41	42	42	42	44	46	44	38	47	44	50	54	55	55	1	1	1	1	2	1	1	4	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	1	2	1	1	1	5	1	1	1	1	2	1
38000	-224.856879522983917	-223.410636847097209	-1.446242675886712	0.000078750535074	0.000026766566251	0.339890595357336	0.699628660034898	0	1	2	2	3	6	5	5	6	6	6	6	7	7	10	7	7	8	9	8	8	8	8	9	8	8	8	10	8	9	10	10	10	10	12	12	11	13	12	13	13	14	14	16	15	15	16	16	17	17	20	17	16	18	19	20	21	0	1	1	2	3	0	0	4	0	0	0	7	7	9	6	11	12	12	20	13	16	17	12	12	17	13	13	13	14	23	18	18	30	17	37	31	33	39	37	36	39	39	36	38	41	37	46	42	53	46	46	47	46	50	54	55	55	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	3	2	3	1	2	1	1	5	1	1	1	1	1	2
38500	-236.144205976122407	-234.395605731710845	-1.748600244411569	0.000066352410780	0.000012574530068	0.189511276532252	0.712810350445199	0	1	2	2	3	6	5	5	5	6	6	6	7	7	10	8	7	8	9	7	8	8	7	9	8	8	8	10	7	10	9	9	10	11	12	11	11	13	13	11	13	14	14	16	15	15	16	17	17	17	20	17	17	18	19	21	21	0	1	2	2	2	0	0	4	0	0	0	7	7	6	14	6	12	17	20	7	6	17	12	7	23	12	13	19	11	32	26	25	32	17	37	31	33	37	35	31	37	37	31	46	42	41	42	42	41	45	46	47	45	50	50	55	54	1	1	1	1	2	1	1	2	1	1	1	1	2	1	3	1	1	1	2	2	2	1	1	3	1	2	1	1	1	1	1	1	1	3	1	2	1	2	1	1	2	2	3	1	1	2	1	2	1	2	5	1	1	1	2	1	2
39000	-231.825831647777790	-230.239198591034523	-1.586633056743276	0.000074587072323	0.000018346714455	0.245977136299841	0.780858124022821	0	1	2	2	3	6	5	4	6	6	6	6	7	7	9	8	7	8	8	8	7	8	7	8	8	7	9	10	10	10	10	10	10	8	12	12	11	13	13	13	13	14	14	16	15	14	14	17	17	17	20	17	15	18	19	21	21	0	1	2	2	2	0	0	4	0	0	0	7	7	10	16	21	12	23	13	13	11	23	12	17	23	12	13	13	16	24	34	18	23	12	37	31	33	37	37	34	35	37	31	42	41	37	38	45	45	46	44	47	42	50	54	55	54	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	2	2	1	3	2	2	2	2	1	1	2	1	2	2	1	1	1	2	3
39500	-249.023948560055828	-247.621541057857172	-1.402407502198661	0.000057651219985	0.000022907464690	0.397345705710300	0.642016465184239	0	1	2	2	2	6	4	6	6	5	4	5	6	7	10	8	7	8	7	8	8	8	7	9	8	8	9	10	10	10	9	9	10	11	12	12	11	13	13	12	13	14	11	16	15	13	15	17	16	15	17	17	16	18	18	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	9	14	14	12	12	13	19	9	23	12	12	17	17	13	19	6	24	18	26	17	33	37	43	33	37	37	43	35	46	31	45	46	35	46	44	42	42	38	47	46	50	50	54	54	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	1	2	2	1	1	2	1	2	2	1	1	2	2	3	1	1	1	3	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	3	2	2	2	2	2	2
40000	-252.309552675818566	-250.808484143281987	-1.501068532536568	0.000065363769075	0.000019210787442	0.293905748002659	0.689943247931281	0	1	2	2	3	6	4	6	6	5	6	5	6	7	9	8	7	7	9	8	8	8	8	9	8	8	9	8	9	10	10	9	10	11	12	11	11	13	13	13	13	14	14	16	15	15	15	17	16	17	20	17	17	18	19	20	18	0	1	1	2	2	0	0	2	0	0	0	7	7	6	14	14	12	7	20	13	14	18	12	12	18	12	13	7	11	18	22	22	26	24	32	31	30	37	37	36	37	38	36	46	42	38	42	45	38	45	45	47	41	50	50	55	50	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	2	1	1	2	2	1	2	2	2	2	3	1	1	1	2	2	1	1	2	2	2	2	1	2	1	1	2	1	2	3	2	2	2	3	1	1	1	1
40500	-268.150544347042000	-266.457709779076310	-1.692834567965669	0.000083490406706	0.000017178360590	0.205752508199585	0.545327145302051	0	1	2	2	3	6	3	6	6	6	6	5	7	7	9	8	7	8	8	8	8	7	8	8	8	6	9	10	10	10	10	10	9	10	11	11	12	13	13	13	13	13	13	16	15	15	17	17	16	17	20	15	17	18	19	21	20	0	1	1	2	2	0	0	4	0	0	0	7	7	9	14	9	26	17	7	7	9	12	12	12	22	12	13	33	14	18	17	18	13	20	33	31	18	35	35	36	37	37	36	37	37	42	52	46	39	42	42	37	49	50	50	55	55	1	1	1	1	2	1	1	2	1	1	1	1	3	1	2	2	1	1	4	4	2	2	2	2	1	1	2	1	2	1	2	2	2	1	2	1	3	2	2	2	1	1	2	3	2	2	2	2	3	2	4	1	1	1	1	2	1
41000	-254.133928544552390	-251.856967572555277	-2.276960971997108	0.000060575484071	0.000006355870030	0.104924791404038	0.750401620096046	0	1	2	2	3	6	4	5	6	5	6	5	7	7	10	7	6	6	9	8	8	8	8	8	8	8	8	10	10	10	9	9	10	10	12	12	12	13	13	12	13	14	13	16	15	13	17	16	15	17	20	16	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	6	11	12	12	7	7	14	18	18	17	17	18	13	19	14	23	24	26	18	24	33	31	33	35	35	31	37	46	40	45	42	35	52	49	37	45	37	45	49	50	50	55	54	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	3	1	2	2	1	2	2	1	1	2	2	1	1	2	1	2	2	2	1	1	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	2
41500	-246.358038757142793	-244.721529734434199	-1.636509022708594	0.000079370815107	0.000017876118215	0.225222812572594	0.690175074679421	0	1	2	2	3	4	5	5	6	6	6	6	7	7	8	5	7	8	9	8	8	8	8	9	8	8	9	8	10	9	10	10	10	11	12	12	12	13	13	13	11	13	14	16	15	15	16	17	16	17	20	15	17	18	19	21	21	0	1	1	2	3	0	0	4	0	0	0	7	7	9	10	6	12	12	13	13	9	12	12	17	12	12	13	7	21	17	23	17	17	18	41	31	41	41	37	31	24	41	36	45	42	42	52	46	45	45	39	42	49	50	54	55	54	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	2	1	2	2	2	2	2	2	2	3	2	2	1	2	1	2	1	3	1	2	2	1	2	2	1	1	1	1	6	2	1	1	1	2	2
42000	-232.749742476187890	-231.098574870841816	-1.651167605346071	0.000087959192284	0.000019333721578	0.219803309649399	0.620201009888940	0	1	2	2	3	6	4	6	6	6	6	6	7	7	9	7	7	7	6	8	8	8	8	9	8	7	9	10	10	10	10	9	10	11	12	12	12	13	13	13	11	14	12	16	15	15	16	17	16	17	19	17	17	18	19	21	21	0	1	1	2	2	0	0	2	0	0	0	7	19	11	11	6	7	12	7	13	9	18	18	23	12	12	13	13	15	24	17	23	18	32	41	31	41	41	35	31	33	39	31	42	42	42	41	44	45	45	44	47	44	50	54	55	54	1	1	2	1	2	1	1	3	1	1	1	1	1	1	2	1	3	1	2	1	2	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	1	2	1	2	1	1	1	2	1	1	3	1	1	2	2	1	1	1	1	2	2
42500	-249.793898661948617	-248.240718819195592	-1.553179842753011	0.000059364144264	0.000015578512638	0.262422929377041	0.629897063210493	0	1	2	2	3	6	4	3	6	6	6	6	6	7	10	8	5	8	9	8	8	8	8	9	8	8	9	10	9	9	10	8	10	11	12	11	12	13	13	13	11	13	14	16	14	15	14	17	16	17	18	17	17	18	19	20	20	0	1	1	2	2	0	0	4	0	0	0	17	7	6	9	14	7	17	13	13	9	17	17	12	17	12	13	13	16	23	18	17	18	24	41	31	32	35	35	36	33	41	36	46	42	33	42	44	45	44	46	47	49	50	54	50	54	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	2	2	2	2	2	2	3	2	1	1	1	2	1	2	1	1	3	1	1	2	1	1	3	1	1	3	1	1	2	1	2	2	1	1	1	1	1
43000	-269.485617502452783	-267.959666453923944	-1.525951048528825	0.000066067658575	0.000018354048933	0.277806862380205	0.503866324279561	0	1	2	2	3	6	4	6	6	6	6	6	7	7	10	8	5	7	9	8	8	6	8	7	8	7	9	10	9	10	10	10	10	9	12	12	10	13	12	13	13	14	14	16	12	15	14	17	17	17	20	16	17	18	19	21	21	0	1	1	2	2	0	0	2	0	0	0	17	7	6	14	6	7	17	13	24	9	17	12	17	24	12	13	7	16	34	18	18	23	22	37	31	12	30	31	23	39	45	40	42	37	45	38	44	35	38	49	47	42	50	54	55	54	1	1	2	1	2	1	1	4	1	1	1	1	2	1	2	1	1	2	2	1	2	1	2	2	1	1	1	4	1	1	3	3	2	3	2	2	2	2	2	3	1	2	1	2	1	2	1	1	3	2	3	2	2	1	1	1	2
43500	-262.364342491787340	-260.699251918214770	-1.665090573572588	0.000076719319207	0.000016486796177	0.214897581825761	0.606509591459010	0	1	1	2	2	6	4	6	6	6	5	6	6	7	7	8	5	8	9	6	8	7	7	9	8	8	9	9	10	9	10	9	10	10	12	12	12	12	13	13	13	14	14	16	15	15	15	17	14	16	20	17	15	18	18	21	20	0	1	1	2	2	0	0	4	0	0	0	17	7	9	11	11	7	7	23	7	9	17	17	12	23	17	18	18	21	26	24	17	22	23	34	31	34	33	37	31	37	39	31	45	42	42	35	44	39	38	42	47	49	50	50	54	54	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	3	1	3	2	2	2	2	2	3	1	2	1	1	2	1	1	2	2	2	2	2	1	2	1	3	1	1	2	1	1	1	1	1	1	3	4	2	1	2	2	2	2
44000	-247.708361717408224	-246.129367171654110	-1.578994545754127	0.000067534665163	0.000016851755406	0.249527488816811	0.739339202404746	0	1	1	2	2	5	5	4	6	5	6	6	7	6	10	8	6	7	7	7	8	8	8	8	8	8	8	10	8	10	10	9	10	11	12	12	11	13	13	12	12	13	13	15	14	15	15	17	16	17	20	17	17	18	19	20	19	0	1	1	2	2	0	0	4	0	0	0	7	7	6	11	14	7	17	7	7	11	17	18	18	17	17	19	20	11	18	26	24	24	32	37	31	33	35	41	31	37	37	31	42	38	45	45	44	45	49	50	47	49	50	54	55	50	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	1	1	2	2	2	2	1	1	2	2	1	3	1	1	2	1	1	2	1	2	1	1	1	2	1	2	2	2	1	1	1	2	2	1	3	2	1	1	1	1	1
44500	-255.511863091706061	-253.809140232321425	-1.702722859384625	0.000071785930284	0.000014549402688	0.202677636559378	0.742229301604261	0	1	2	2	3	6	5	5	6	6	5	6	6	7	8	7	7	8	9	8	7	7	8	9	8	8	9	8	10	9	10	9	10	11	11	12	12	13	13	12	13	14	12	16	15	15	14	16	16	17	20	17	17	18	19	20	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	14	9	12	12	13	7	11	12	12	26	17	12	28	13	6	17	26	18	17	17	33	31	35	35	35	31	35	38	26	46	42	42	38	42	41	41	45	47	49	50	41	55	50	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	2	1	2	3	1	2	1	2	2	1	2	1	1	1	2	2	1	3	1	1	1	1	1	3	2	2	2	1	1	2	1	2
45000	-246.793123585794945	-244.919514396306539	-1.873609189488411	0.000066708568550	0.000010718409512	0.160675153810588	0.749560287354177	0	1	2	2	3	4	4	3	6	5	6	6	7	7	10	8	7	8	8	8	8	7	8	9	8	8	9	10	9	7	9	9	10	10	12	12	11	13	13	13	12	14	12	16	15	15	17	17	15	17	18	16	16	18	19	21	20	0	1	1	2	2	0	0	4	0	0	0	7	7	11	11	14	12	17	13	12	6	12	17	18	12	13	13	32	21	12	12	17	30	18	37	31	33	41	35	31	32	41	31	45	42	42	52	52	42	52	46	42	49	50	54	55	54	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	3	2	2	2	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2
