step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
50000	-612.549212726808946	-610.774818382813464	-1.774394343995486	0.000108587428638	0.000019850432852	0.182805994225025	0.602663772418539	0	2	4	5	9	7	9	11	9	11	13	11	14	14	16	17	16	16	16	16	16	18	18	18	19	18	19	20	19	21	20	21	19	22	20	22	23	24	23	19	24	22	23	23	22	24	25	26	25	27	24	24	26	26	25	26	26	27	25	26	28	27	27	31	29	29	27	28	28	30	28	29	28	29	30	30	28	31	32	32	32	33	33	31	34	33	34	36	38	35	38	37	37	41	42	39	42	42	0	1	2	1	3	0	2	9	6	9	8	9	8	10	11	21	12	13	13	13	13	14	8	19	19	16	23	40	19	24	26	23	17	16	14	28	28	31	40	12	31	31	33	33	40	39	29	52	39	38	30	37	36	59	45	43	52	46	44	52	52	53	48	47	62	63	53	52	58	46	63	62	47	56	55	62	63	77	69	73	62	77	75	63	79	78	83	79	79	87	88	87	83	89	90	89	89	91	1	1	1	2	2	1	4	1	1	1	2	1	2	2	2	1	2	1	2	1	1	2	3	1	2	1	1	1	2	2	2	2	2	1	4	1	2	2	2	4	2	2	2	4	1	1	3	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	3	1	1	1	2	1	3	1	1	1	2	3	1	1	2	3	2	2	2	1	2	2	1	1	2	3	1	1	2	1	2	3	1	2	2
50500	-649.631060090860046	-648.093057070300006	-1.538003020560032	0.000097591027586	0.000026422152928	0.270743669592809	0.529958584571838	1	2	6	5	7	7	10	10	11	13	11	13	14	14	16	17	17	16	17	15	15	18	16	15	19	19	19	18	21	20	20	20	20	23	17	22	22	23	23	22	24	22	23	23	23	25	25	25	25	27	25	26	25	26	26	25	27	27	26	25	27	28	28	28	29	28	29	28	30	29	27	27	31	28	32	31	30	30	31	32	32	30	34	32	34	33	35	36	37	37	38	38	36	40	41	39	41	42	0	1	2	1	2	0	3	6	8	9	8	8	8	9	11	13	12	14	13	13	10	23	9	10	19	16	10	13	35	27	26	28	19	14	13	14	23	31	40	32	31	31	29	36	40	45	20	44	39	31	28	48	36	44	28	40	48	49	48	44	60	47	37	43	45	59	36	52	55	58	60	45	51	47	47	72	66	59	70	56	62	63	76	57	79	82	83	70	58	87	79	90	83	88	87	88	91	88	1	1	2	2	3	1	2	2	1	1	1	1	2	1	3	2	2	1	2	1	1	1	3	1	1	1	3	2	2	1	1	1	2	5	1	5	4	2	1	2	2	1	1	1	1	2	6	1	1	4	3	1	2	2	5	3	2	1	1	1	1	1	4	2	3	1	3	1	2	1	1	2	2	1	4	2	1	3	1	3	1	2	2	2	2	1	1	4	4	1	3	1	2	2	2	1	2	3
51000	-583.612607819238974	-581.840532107076001	-1.772075712162998	0.000092590974735	0.000016980287852	0.183390313155226	0.646850642524287	1	2	5	4	7	8	9	11	9	13	12	12	14	13	17	16	15	15	16	15	15	19	17	18	16	19	18	19	19	23	19	21	18	23	21	22	20	24	23	22	23	22	22	24	23	24	25	25	25	25	24	23	25	24	26	26	26	26	27	27	27	29	28	30	28	29	30	28	30	30	29	28	30	29	31	31	30	30	31	31	33	32	33	32	34	33	34	35	37	36	36	36	37	40	40	38	42	40	0	1	2	1	3	0	5	9	6	8	9	9	10	9	11	21	8	14	13	14	14	24	20	12	14	24	14	15	23	24	16	28	25	27	29	37	23	42	32	32	31	31	35	28	32	36	35	54	39	41	43	37	45	37	45	29	48	46	54	52	44	55	57	56	55	63	55	48	46	58	63	45	47	56	55	55	63	66	70	47	76	78	76	63	79	77	83	79	79	87	70	83	90	91	90	91	85	85	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	2	1	2	1	1	1	2	3	1	1	3	2	2	3	1	1	1	2	1	1	2	1	1	1	2	1	1	4	1	1	3	1	1	1	2	2	1	2	1	3	1	1	1	2	2	2	1	2	1	1	1	2	3	2	1	3	2	2	2	2	2	1	1	3	1	1	1	2	2	2	1	2	4	1	3	1	1	2	2	1	4	2
51500	-615.160326147606497	-613.380229263387605	-1.780096884218839	0.000092383812278	0.000016756914827	0.181383668997003	0.552711992711346	1	2	5	5	7	7	9	9	10	13	12	13	13	14	16	17	15	16	16	14	15	17	17	17	18	18	19	19	20	21	21	20	20	21	19	22	22	23	23	21	23	23	24	23	23	24	25	23	25	26	25	26	26	25	25	25	26	27	26	27	27	28	27	30	27	29	29	27	30	29	27	29	31	28	31	31	31	30	31	32	32	32	33	33	34	33	34	36	38	37	36	37	37	40	42	40	41	41	0	1	2	1	3	0	5	6	8	8	9	9	8	13	11	18	13	8	14	9	20	13	10	12	19	10	16	20	12	24	26	20	12	16	10	28	32	16	40	32	31	26	35	23	28	39	35	32	39	42	18	48	45	48	32	35	48	46	44	37	52	55	54	74	28	63	65	52	70	58	52	62	56	43	62	62	59	63	70	56	65	66	76	71	79	82	76	79	85	87	58	83	83	79	90	88	89	91	1	1	2	2	2	1	1	1	1	2	1	2	2	1	2	1	1	3	1	2	1	3	2	2	1	2	1	2	4	2	2	2	3	2	3	1	1	3	1	1	1	2	2	3	2	1	3	2	1	1	4	2	2	1	2	3	1	2	2	2	1	2	1	2	3	2	1	1	1	1	1	1	3	2	2	2	3	2	1	4	3	1	1	4	2	1	2	2	2	1	3	2	2	4	3	2	1	3
52000	-596.698580972628406	-594.977462239318243	-1.721118733310182	0.000109707459826	0.000021633326209	0.197191022774620	0.585693133575510	1	2	5	6	7	7	9	10	11	12	12	13	14	14	15	16	16	16	16	16	14	18	18	17	18	19	20	20	20	20	20	20	20	22	20	22	21	24	23	21	23	20	24	23	23	24	24	25	24	26	24	25	25	26	26	26	26	27	24	26	26	28	27	27	29	29	29	28	30	28	29	29	31	28	32	31	30	29	32	30	30	33	33	32	34	34	35	36	36	36	38	37	37	39	41	39	40	41	0	1	2	1	3	0	2	6	6	8	9	10	10	8	8	14	13	21	14	9	9	24	12	14	19	16	19	23	20	14	14	23	14	31	17	28	28	42	36	32	42	26	29	37	40	28	35	44	28	38	35	44	45	44	45	43	23	46	44	52	52	53	52	47	55	52	49	52	70	58	63	55	80	35	81	65	63	63	69	51	55	78	81	71	79	66	83	79	79	87	85	76	83	88	90	85	91	88	1	1	2	2	1	1	3	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	3	2	1	2	2	1	3	2	3	1	3	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	4	2	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	4	1	2	2	1	1	3	2	2	1	2	2	3	2	2	2	1	2	4	2	2	3	3	1	2
52500	-565.399501481281845	-563.742965254732098	-1.656536226549784	0.000117541728261	0.000025610565357	0.217884880001395	0.624923623502047	1	2	4	5	8	6	9	10	11	12	13	13	14	14	16	17	15	16	16	17	14	18	19	17	19	20	19	18	20	21	19	20	21	22	18	22	21	21	24	22	23	22	22	23	23	25	24	24	25	26	25	27	26	25	27	24	26	27	27	25	26	28	26	31	29	28	30	28	30	30	28	29	31	27	32	30	30	30	32	30	33	32	33	32	34	33	35	36	38	36	36	39	38	39	42	41	40	42	0	1	2	1	3	0	3	6	8	9	9	10	10	10	13	18	12	13	13	14	10	24	19	12	19	31	10	14	35	24	16	28	25	16	24	20	27	31	32	32	38	14	29	37	28	28	35	44	39	38	43	44	36	48	45	43	44	46	57	44	48	55	44	74	62	63	45	57	58	58	52	55	80	56	72	62	63	66	70	51	62	57	55	63	79	77	83	79	88	87	70	83	83	88	92	85	91	94	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	4	2	1	2	1	1	1	2	1	2	1	1	2	1	2	4	1	1	3	3	3	1	1	2	2	2	2	1	2	2	2	1	1	1	1	1	1	2	1	1	3	1	2	2	1	1	1	2	2	1	2	1	1	2	2	2	3	2	2	2	1	2	1	1	3	3	2	1	2	3	2	2
53000	-599.941879788209462	-598.084588235218121	-1.857291552991384	0.000080386891329	0.000013181108715	0.163970872584081	0.481986264257753	1	2	5	4	9	7	9	11	9	12	13	12	14	14	16	17	17	17	16	16	15	18	17	17	18	19	20	18	20	23	19	19	19	22	21	22	23	23	23	21	23	22	24	24	24	22	22	26	25	26	25	26	25	25	27	26	26	27	26	27	28	29	26	31	29	28	29	28	29	29	28	29	29	28	30	28	30	29	31	32	31	32	33	32	33	33	33	36	37	36	34	38	37	40	41	40	42	41	0	1	2	1	3	0	3	9	6	9	12	9	12	9	11	21	10	13	14	14	10	14	20	13	19	16	13	20	23	27	14	14	13	26	23	28	28	42	32	28	42	31	47	37	32	32	35	44	45	42	47	44	36	44	39	43	44	39	44	37	48	32	44	74	55	63	45	48	46	46	52	39	43	56	53	45	66	59	69	51	55	78	62	63	79	78	75	91	91	83	79	90	83	91	83	88	98	94	1	1	1	2	2	1	2	2	1	2	1	2	1	3	1	1	2	2	1	1	2	2	1	2	2	1	3	1	2	1	2	2	3	2	2	2	4	1	3	2	1	1	2	1	3	1	1	2	1	3	2	1	2	1	3	1	2	2	2	2	2	4	1	2	1	1	4	1	3	4	1	3	2	1	3	2	2	1	1	4	2	1	2	3	2	2	1	2	2	2	2	2	2	3	4	2	1	1
53500	-602.482024905215212	-600.661320984497593	-1.820703920717596	0.000096204076914	0.000016530065795	0.171822923985341	0.639340261007950	0	2	6	4	8	7	10	11	9	12	11	12	14	14	17	15	16	16	16	14	16	18	17	16	18	20	20	19	20	21	21	20	19	21	19	23	21	22	22	21	23	22	24	24	23	25	24	26	24	26	25	27	24	26	27	26	27	28	26	26	27	27	26	30	28	28	29	29	31	29	29	29	31	29	31	30	30	29	32	30	33	32	34	32	33	33	35	37	37	37	37	38	35	39	42	41	39	41	0	1	2	1	3	0	5	9	6	8	9	8	10	8	14	20	14	14	14	8	16	17	10	14	12	14	23	9	8	17	23	23	25	26	20	40	28	26	32	28	26	21	35	37	40	28	35	44	39	42	43	44	45	44	32	51	44	45	44	44	48	53	44	56	45	37	45	57	70	55	57	65	47	56	62	62	63	63	69	43	62	77	67	63	58	78	83	79	85	87	79	90	83	91	90	97	88	94	1	1	3	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	2	2	1	4	5	2	2	2	1	1	2	1	1	2	1	1	1	3	2	2	2	4	2	2	1	2	1	2	1	1	3	1	2	2	1	1	1	1	1	3	2	4	2	1	1	1	1	1	4	1	2	2	2	2	1	3	2	1	3	2	3	2	1	3	3	1	2	1	1	1	2	2	2	1
54000	-618.831349773990723	-617.054259874339664	-1.777089899651080	0.000107764920615	0.000019627340402	0.182131070950473	0.549478923954124	0	2	5	5	8	7	10	10	11	12	13	13	15	14	16	17	15	16	16	16	15	19	18	17	18	21	20	18	20	22	21	19	20	21	18	23	22	23	23	20	24	21	24	24	24	25	22	27	26	25	23	26	25	26	26	26	26	27	27	26	26	28	28	30	29	27	28	28	31	29	28	29	29	28	32	30	30	30	31	32	32	32	34	32	33	34	35	36	36	37	37	38	38	40	41	41	42	41	0	1	2	1	3	0	5	6	8	9	8	8	10	10	12	21	11	8	13	12	11	12	20	17	19	16	22	13	13	12	16	28	19	13	20	14	28	26	29	32	38	16	47	39	40	40	29	44	51	34	23	44	39	44	51	36	44	36	61	44	44	36	66	74	45	52	53	57	39	46	48	39	51	56	76	55	66	66	58	36	53	78	75	78	79	82	83	79	69	87	85	87	83	58	90	91	89	91	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	1	1	3	1	1	1	3	1	2	1	2	1	1	2	4	2	1	2	3	1	4	4	1	3	1	1	2	1	1	2	3	1	2	2	2	3	1	2	1	2	2	2	2	1	1	2	2	1	2	2	1	1	1	4	2	1	3	2	1	1	2	1	2	2	5	2	1	1	2	1	1	1	4	2	1	3	2	1	7	2	2	3	2
54500	-586.033801717840447	-584.164053606157267	-1.869748111683182	0.000102876620150	0.000016608832302	0.161444187003970	0.576238825249980	1	2	5	5	8	7	9	10	10	13	12	11	14	14	16	15	16	16	16	16	16	18	18	18	18	20	19	19	18	22	20	20	19	22	20	21	21	24	22	20	24	22	23	23	23	24	24	27	24	26	22	26	26	25	26	26	26	28	26	25	28	28	26	31	28	29	29	27	27	29	28	30	29	29	32	30	30	30	31	32	32	31	33	31	33	33	35	37	36	36	37	37	38	40	41	41	40	42	0	1	2	1	3	0	3	6	6	8	9	9	9	12	14	8	12	16	14	14	16	16	20	13	10	29	13	20	10	24	16	14	19	26	29	28	28	42	40	28	26	31	51	37	40	32	29	44	28	41	35	44	40	44	45	43	44	69	44	44	52	55	44	56	55	60	55	52	46	58	63	53	47	56	45	62	63	59	69	47	62	77	32	48	79	63	83	58	85	87	85	87	83	79	90	88	79	91	1	1	2	2	1	1	2	1	1	2	1	1	2	2	1	3	3	1	1	1	1	2	2	1	2	1	2	2	3	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	5	2	2	1	1	2	4	1	1	2	2	1	2	1	1	1	1	3	1	3	2	1	1	1	1	2	1	2	3	2	2	2	2	4	2	1	5	2	2	4	2	4	2	1	2	1	2	5	2	3	3	2
55000	-585.833350149535704	-584.309987396128690	-1.523362753406973	0.000088589299363	0.000024750215403	0.279381545864866	0.543244911372953	1	2	6	5	8	7	10	10	11	12	12	12	14	14	16	16	17	17	15	16	15	19	17	16	18	19	19	18	20	20	18	20	19	20	21	21	21	24	22	22	23	22	23	23	23	24	22	27	26	25	24	26	25	26	26	25	25	26	26	26	27	28	28	29	28	29	28	29	29	28	28	26	30	29	32	29	31	31	31	31	31	33	33	33	34	34	34	35	36	36	37	35	34	41	40	40	42	41	0	1	2	1	3	0	5	6	8	8	9	9	10	10	11	13	9	9	8	13	13	17	9	13	19	16	18	13	23	24	18	28	25	16	29	28	23	31	32	32	42	31	20	37	39	39	35	37	40	42	35	44	32	57	53	51	44	46	57	44	37	40	44	56	55	48	45	61	46	58	57	53	43	56	76	65	66	66	58	43	39	77	76	66	79	77	83	70	79	87	85	83	83	79	90	88	91	88	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	3	3	2	1	1	1	3	1	1	2	1	2	1	2	1	1	1	2	1	1	2	3	1	1	1	2	4	1	1	1	1	3	3	1	1	2	2	1	1	1	2	1	1	1	3	3	2	2	1	1	4	1	2	1	2	1	3	3	1	1	1	1	2	4	4	1	3	3	2	2	1	3	2	1	1	1	1	5	2	3	3	2
55500	-615.019418426260359	-613.299436740619399	-1.719981685640991	0.000119614166224	0.000023626397049	0.197521730030431	0.477445974684629	0	2	6	4	9	8	9	11	10	13	13	12	14	14	16	15	16	15	16	17	16	18	18	18	17	20	19	19	20	22	21	19	19	22	19	23	22	23	24	21	24	22	22	23	22	24	24	26	24	24	25	26	24	26	26	25	26	28	25	27	27	28	27	31	29	28	30	29	31	28	28	28	29	28	31	30	30	30	32	32	32	33	34	32	33	33	34	36	37	36	37	39	37	40	42	40	40	41	0	1	2	1	3	0	3	6	6	9	12	9	9	11	8	10	10	13	13	9	16	17	8	10	10	16	25	25	35	12	16	23	19	16	25	28	32	31	45	32	31	16	25	37	40	30	30	44	40	42	13	44	45	44	45	43	44	53	44	44	57	55	59	56	55	63	65	52	46	46	48	55	51	43	53	62	66	63	58	64	62	77	53	77	58	78	81	58	85	87	85	93	87	85	90	79	91	89	1	1	2	2	1	1	2	2	1	2	1	1	2	1	3	2	2	1	1	3	1	2	4	2	2	2	1	1	1	5	2	1	2	3	1	2	2	1	1	1	1	4	2	1	1	2	2	2	1	1	6	2	2	1	2	2	2	3	1	3	1	1	1	4	2	1	1	2	3	1	1	1	2	3	3	2	1	2	2	1	2	2	5	2	3	2	1	4	2	1	1	1	1	4	3	3	2	3
56000	-600.259764508076955	-598.652650897904095	-1.607113610172880	0.000115813293626	0.000027445271728	0.236978596056043	0.581133814700670	0	2	4	5	8	7	10	9	11	12	12	13	14	14	16	16	16	16	14	15	16	17	18	17	17	20	19	19	19	20	20	20	20	22	20	22	21	22	22	22	23	22	22	24	24	25	24	26	25	26	25	27	26	26	26	26	27	26	26	23	28	28	27	31	27	27	29	29	30	29	28	29	30	29	32	31	31	29	32	32	31	31	33	31	34	32	33	35	37	37	37	38	37	41	40	40	41	41	0	1	2	1	3	0	3	6	8	8	8	9	8	8	11	13	12	10	10	14	19	13	20	17	13	16	25	25	13	24	23	23	18	26	23	28	28	26	32	32	31	16	35	60	39	39	43	44	36	41	43	44	36	44	32	47	44	46	44	37	48	55	44	74	45	60	45	48	58	58	63	65	47	56	62	62	57	48	70	56	62	78	65	52	79	63	81	79	88	83	79	87	83	91	90	88	89	89	1	1	1	2	2	1	3	1	2	2	2	2	2	2	2	2	1	2	1	1	1	2	2	1	2	2	1	1	2	2	2	1	2	1	1	2	1	1	1	2	2	5	1	1	1	2	1	2	1	2	2	2	2	1	3	2	2	1	1	1	1	1	2	2	1	3	2	2	2	2	1	1	3	2	2	2	4	1	1	2	2	1	2	3	2	3	2	2	1	2	2	2	2	1	1	3	2	2
56500	-575.242778539683400	-573.645125104572685	-1.597653435110749	0.000105983629041	0.000025546832409	0.241045080639019	0.607087148733592	0	1	5	5	8	8	8	10	11	12	12	13	14	14	14	17	16	16	16	17	15	18	17	15	18	20	19	19	19	22	21	21	19	22	20	21	22	24	23	22	24	23	21	23	23	24	23	26	26	26	23	26	25	24	26	25	25	26	26	26	27	27	26	30	27	28	30	28	31	29	29	29	30	28	31	29	30	30	30	31	30	32	32	33	33	32	35	37	37	37	37	37	37	40	42	38	41	42	0	1	2	1	2	0	2	6	8	8	9	9	10	10	11	10	12	14	13	12	8	16	14	13	13	16	20	20	20	17	14	28	19	21	29	28	36	42	32	28	25	16	29	37	32	40	17	44	39	26	43	44	45	44	53	47	44	46	44	44	57	45	54	74	20	59	62	48	58	58	63	65	47	56	62	62	66	66	70	47	62	63	62	77	79	63	83	79	79	87	85	87	87	88	90	88	91	91	1	1	2	2	2	1	3	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	3	5	1	2	4	1	1	1	1	1	2	3	2	1	1	2	1	3	2	1	3	1	1	1	1	1	1	1	1	2	2	1	2	1	2	3	1	1	1	2	2	2	1	3	1	2	1	1	1	1	4	2	3	2	2	2	2	2	3	3	1	1	1	1	2	2	1	2	2
57000	-604.900444607755389	-603.495487415622961	-1.404957192132483	0.000097096928274	0.000038163250275	0.393042817662852	0.662125198602144	0	2	5	5	7	5	8	11	9	13	13	13	15	14	16	15	16	17	15	17	16	17	19	18	18	19	19	19	19	22	19	20	20	22	20	22	23	23	23	20	23	22	23	23	24	23	23	27	25	26	25	25	26	25	26	25	27	26	25	25	27	29	28	30	29	26	28	26	30	28	29	28	30	29	32	30	30	30	31	31	33	32	33	33	34	33	35	36	35	36	37	38	37	38	39	39	41	42	0	1	2	1	3	0	5	9	6	8	9	9	10	8	10	10	11	12	14	14	14	13	20	17	19	21	18	20	20	20	16	28	19	18	29	28	29	31	32	28	34	26	35	28	23	32	35	66	39	38	47	44	52	37	45	47	52	46	37	37	66	55	66	56	55	44	45	44	70	46	63	45	51	47	72	55	71	60	69	47	76	78	76	59	79	82	83	79	79	83	79	87	76	79	87	91	94	94	1	1	1	3	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	1	1	2	2	1	1	1	2	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	3	2	1	2	1	3	1	4	2	1	1	4	1	1	1	3	2	1	3	1	2	3	2	1	2	2
57500	-584.791059326368327	-582.990201985984072	-1.800857340384254	0.000127251773101	0.000022444149891	0.176375930518598	0.573644564781648	1	2	6	5	6	7	8	11	9	11	12	12	14	13	16	16	16	16	16	16	14	18	18	16	18	18	20	19	21	20	21	20	20	21	21	23	22	23	22	22	23	22	23	23	23	25	22	26	25	26	24	26	26	25	25	25	27	27	25	26	28	28	28	31	27	27	28	28	28	29	27	30	30	29	31	31	30	30	31	31	33	32	33	31	34	32	34	35	37	36	37	38	37	40	42	40	40	41	0	1	2	1	2	0	5	9	6	9	10	9	14	8	11	21	13	10	13	12	10	17	14	12	14	16	13	25	28	18	26	28	19	18	13	28	28	26	32	32	31	26	47	37	32	39	29	44	39	38	43	44	45	37	36	43	44	46	37	44	48	55	57	74	45	44	53	57	46	46	52	62	51	56	70	62	66	63	70	47	72	66	65	63	79	52	83	79	79	87	88	83	87	85	90	79	91	85	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	3	2	3	1	3	1	1	2	2	1	2	3	2	2	2	2	1	1	1	3	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	1	2	1	2	1	2	2	2	1	1	1	3	1	1	4	1	1	2	2	1	2	3	2	3	3	2	2	4	1	3	3	1	1	3	2	2	2	5	2	5
58000	-596.766635237451965	-594.900182734558825	-1.866452502893133	0.000129764676958	0.000021035610568	0.162105829264643	0.551441384832779	1	2	6	5	7	7	9	10	11	12	13	12	15	14	17	17	16	16	16	16	15	17	18	17	18	19	19	19	20	23	21	20	20	20	21	22	22	23	24	21	23	22	22	23	23	24	25	26	23	27	25	26	26	25	26	24	26	26	26	25	28	29	27	31	28	28	29	28	30	30	28	30	30	28	31	29	29	29	30	29	32	32	32	33	33	33	34	37	37	36	37	38	38	41	41	40	40	41	0	1	2	1	3	0	5	6	8	6	10	8	9	10	11	21	12	10	14	14	10	10	20	12	8	16	25	20	24	17	16	28	19	16	14	20	25	26	37	32	25	26	29	36	40	40	43	44	36	26	43	44	45	44	45	43	44	46	44	44	52	45	48	51	53	63	53	57	46	39	52	65	51	47	62	37	66	63	58	47	53	57	45	66	79	82	83	70	85	87	85	90	90	91	87	79	79	91	1	1	2	2	1	1	2	1	1	3	1	2	2	1	2	1	3	2	1	1	2	2	1	2	4	1	1	2	1	4	2	1	2	2	3	3	3	3	1	1	1	2	1	1	1	2	2	2	1	4	2	2	2	1	2	1	2	1	1	1	1	2	1	3	1	1	2	1	4	2	1	1	3	2	1	4	1	2	2	2	3	2	3	2	2	1	1	3	2	2	2	1	1	2	3	5	4	2
58500	-615.434493252621451	-613.962472025806960	-1.472021226814496	0.000099931034486	0.000031579802878	0.316015970821509	0.461831845726133	0	2	5	4	7	7	8	11	10	13	13	12	14	14	17	17	16	16	16	17	15	17	19	18	17	18	19	18	20	22	20	20	20	22	20	21	23	23	23	22	24	23	23	23	24	24	25	26	23	26	24	25	26	25	25	26	26	27	25	26	27	28	27	30	27	28	28	28	30	29	28	30	30	30	31	30	30	31	31	31	32	32	32	30	32	32	34	36	38	36	37	38	37	39	41	41	42	41	0	1	2	1	3	0	5	9	6	8	8	9	8	8	11	17	9	14	12	9	8	19	20	17	10	17	10	17	13	24	26	27	25	16	17	20	20	31	32	32	31	31	29	36	40	39	23	44	36	16	29	44	39	44	32	51	36	46	44	37	52	53	60	47	55	63	40	57	58	58	52	65	51	43	62	65	71	63	70	51	45	77	67	48	79	77	83	85	85	76	85	90	87	79	87	85	89	94	1	1	2	2	2	1	1	1	2	2	1	1	1	2	2	1	3	1	2	4	2	1	1	2	2	1	4	1	2	2	1	1	2	2	2	3	4	2	2	2	1	1	2	1	2	1	2	2	1	4	3	1	2	1	3	1	3	1	1	2	2	1	1	2	1	1	3	1	1	1	1	2	4	4	2	2	2	2	1	3	4	1	2	3	1	1	1	3	3	3	2	1	1	4	3	4	1	2
