step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
54000	-181.637577654943499	-188.493065605902871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523390113536902	3	10	18	20	22	20	23	21	22	23	24	25	23	27	30	28	28	33	32	33	33	37	37	41	44	45	44	47	48	49	0	0	2	3	3	3	8	6	4	8	9	7	8	8	16	8	11	17	16	13	17	14	0	22	24	24	24	24	26	24	1	1	4	1	2	1	1	1	1	1	1	2	1	3	1	3	2	2	2	5	3	4	1	3	2	1	1	3	1	4
54500	-179.676518727192246	-186.532006678151618	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626069043133365	4	10	19	20	22	20	23	21	22	23	24	25	24	27	29	28	29	33	33	33	34	37	38	42	44	45	44	47	49	51	0	0	2	3	3	3	6	6	3	6	4	7	6	7	14	14	11	17	16	14	17	19	0	22	24	24	24	26	26	24	1	1	4	1	2	1	1	1	2	2	2	1	2	1	1	1	3	2	2	3	2	2	1	2	1	2	1	1	3	4
55000	-178.492205762154811	-185.347693713114182	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492244422272696	4	9	19	20	21	20	22	22	22	23	23	24	23	27	29	27	28	32	33	32	33	38	38	42	44	44	43	48	49	50	0	0	2	3	3	3	6	6	4	6	9	7	8	8	7	6	11	17	16	15	17	19	0	22	24	24	22	24	25	24	1	1	4	1	1	1	1	1	1	2	1	1	1	2	4	3	2	3	3	2	3	3	1	1	1	1	2	3	2	3
55500	-171.088102386755963	-177.943590337715335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479230031023354	3	9	19	20	21	20	21	22	21	24	23	23	24	26	30	29	28	32	32	34	34	37	38	41	43	44	43	46	48	50	0	0	2	3	3	3	3	6	3	8	9	7	7	6	16	8	11	17	16	13	18	20	0	22	24	24	24	26	28	29	1	1	5	1	2	1	1	1	1	1	2	1	2	2	1	3	2	3	1	5	2	2	1	2	1	2	1	1	1	1
56000	-199.891247244416860	-206.746735195376232	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623260372697060	4	9	18	20	21	20	21	21	21	23	24	24	25	26	30	29	27	31	32	34	34	37	37	42	42	44	43	46	48	50	0	0	2	3	3	3	6	6	3	8	9	7	8	8	14	10	11	17	13	19	17	19	0	22	22	22	24	25	26	29	1	1	4	1	1	1	1	1	2	1	1	2	2	3	3	2	1	2	4	1	3	1	1	3	2	5	1	1	2	2
56500	-187.362740103390109	-194.218228054349481	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467783559462911	3	10	17	20	21	20	22	22	22	23	23	25	24	26	30	28	28	33	32	33	35	37	37	41	45	45	43	48	48	49	0	0	2	3	3	3	3	6	3	3	9	7	6	8	7	14	9	17	16	13	17	14	0	22	27	24	24	24	24	26	1	1	5	1	2	1	2	1	2	3	1	2	2	2	4	1	3	2	2	4	3	5	1	2	1	3	1	4	3	1
57000	-194.352110639911643	-201.207598590871015	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451968849638210	3	10	18	20	22	21	23	19	22	23	23	24	25	25	28	29	28	33	30	33	34	37	39	39	44	44	43	47	48	49	0	0	2	3	3	8	6	3	3	3	9	3	6	8	12	14	4	17	16	13	17	16	0	22	27	24	24	26	26	26	1	1	4	1	2	2	2	1	1	2	1	4	2	2	1	2	4	3	1	3	3	4	1	1	1	2	2	1	3	2
57500	-209.606628816781409	-216.462116767740781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.346572332839780	3	10	17	19	22	20	23	22	23	23	21	25	24	25	30	28	29	31	30	33	35	36	39	41	44	44	43	47	48	50	0	0	2	3	4	3	8	3	3	6	3	7	6	6	14	10	11	17	8	13	9	14	0	22	27	24	24	24	24	26	1	1	2	1	2	1	1	3	5	2	3	1	1	2	2	2	4	1	3	4	6	5	1	2	1	2	1	3	2	3
58000	-192.951041336385344	-199.806529287344716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503981264064641	2	8	18	19	21	20	22	22	21	24	24	24	25	25	30	26	28	32	32	33	34	36	39	41	44	44	43	47	46	50	0	0	2	3	3	4	6	6	4	8	4	3	6	8	12	8	9	17	6	14	17	19	0	22	24	24	24	26	26	29	1	1	3	1	2	1	1	1	2	1	2	3	2	2	4	2	2	2	5	3	2	2	1	3	1	1	1	2	1	2
58500	-175.693341001981679	-182.548828952941051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551188807582674	3	10	18	19	21	21	22	20	22	24	24	24	24	26	28	28	26	32	33	32	35	38	37	42	45	44	44	47	48	51	0	0	2	3	3	8	8	3	4	6	9	7	6	8	14	14	9	11	16	16	18	16	0	22	24	24	24	26	28	29	1	1	3	1	2	1	1	1	1	2	1	1	1	3	1	2	2	4	2	2	2	4	1	3	2	1	1	2	1	2
59000	-192.574659464928487	-199.430147415887859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571129447645354	3	9	19	20	21	21	22	20	22	24	24	25	24	24	30	28	28	30	33	31	33	38	39	41	44	44	44	47	48	50	0	0	2	3	3	8	8	3	3	6	9	7	8	8	7	14	9	9	16	16	17	20	0	22	22	24	24	26	26	24	1	1	4	1	1	1	2	1	2	1	1	2	1	2	3	2	3	4	2	3	2	3	1	1	2	2	1	2	2	4
59500	-185.403455779842091	-192.258943730801462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429520696374233	2	10	18	20	21	21	22	20	23	23	22	24	25	26	29	28	29	32	32	33	34	38	39	41	45	45	43	48	48	50	0	0	2	3	3	8	8	3	11	3	3	7	8	10	14	14	9	17	16	17	17	17	0	22	27	24	22	26	22	28	1	1	3	1	1	1	1	1	1	2	2	1	2	2	2	1	4	2	3	2	2	4	1	2	1	3	2	1	5	1
60000	-183.902459438534351	-190.757947389493722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551421523545672	3	10	17	18	21	21	21	19	21	22	23	24	24	26	30	28	28	33	30	34	34	37	39	41	44	43	43	46	48	50	0	0	2	3	3	8	8	3	4	3	9	7	8	7	7	14	11	17	14	14	17	20	0	22	26	24	24	26	28	29	1	1	4	1	2	1	1	2	2	3	1	2	2	2	4	1	3	3	2	3	3	1	1	2	1	2	1	2	1	1
60500	-199.208667055628183	-206.064155006587555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485331201558283	3	9	18	19	21	20	22	21	21	23	23	25	25	26	27	29	27	32	33	32	35	37	38	41	45	45	44	48	48	51	0	0	2	3	3	3	6	6	4	8	3	7	8	6	10	14	11	17	16	13	17	16	0	22	27	24	24	24	24	26	1	1	3	1	2	1	1	1	2	1	2	2	2	3	2	1	2	3	2	2	4	4	1	3	1	3	1	3	3	3
61000	-204.140473689176162	-210.995961640135533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427959697893276	3	9	18	19	22	21	22	20	23	24	23	25	25	26	29	29	28	31	32	33	33	37	37	41	45	43	40	48	49	50	0	0	2	3	3	8	3	3	3	8	3	7	6	10	12	6	4	17	16	16	17	14	0	22	24	24	22	26	24	24	1	1	4	1	2	1	1	1	2	2	2	2	2	1	2	3	3	2	2	1	2	6	1	2	2	1	1	2	3	6
61500	-203.200201168354397	-210.055689119313769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503451071952619	3	10	18	19	22	19	23	22	21	23	22	25	25	23	27	26	29	33	31	33	35	38	37	40	45	44	43	47	48	51	0	0	2	3	4	3	6	6	3	6	9	7	14	6	7	14	9	17	16	14	17	20	0	22	24	22	24	24	26	22	1	1	4	1	2	1	2	2	2	2	1	1	1	2	2	1	3	1	2	7	3	2	1	1	2	3	2	5	1	4
62000	-198.633696324949739	-205.489184275909111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434520260804915	2	10	18	20	22	19	23	22	23	23	23	24	23	25	29	27	29	32	32	33	33	37	38	41	44	44	42	46	48	50	0	0	2	3	2	3	3	6	3	8	6	13	6	6	14	7	9	17	14	14	17	16	0	22	27	24	22	26	22	28	1	1	4	1	6	1	3	2	3	1	3	1	3	3	2	2	3	1	3	4	2	6	1	2	1	2	2	1	5	2
62500	-193.257199449714818	-200.112687400674190	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476522970704886	3	9	20	19	22	21	21	22	22	23	23	24	24	26	30	27	28	33	33	34	33	38	37	40	44	43	43	47	48	50	0	0	2	2	4	3	3	6	3	8	3	3	6	6	17	8	9	17	4	13	17	20	0	22	26	24	22	26	25	28	1	1	5	6	2	1	1	1	1	1	3	2	2	3	1	3	4	3	6	5	3	2	1	1	1	2	2	2	3	2
63000	-188.905915650033194	-195.761403600992566	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513470160302953	3	9	21	19	21	21	23	22	22	22	24	24	24	27	29	29	28	32	32	32	34	37	38	41	45	44	42	46	49	50	0	0	4	2	4	4	4	6	4	4	9	4	6	8	13	10	9	17	14	14	17	16	0	22	24	24	24	26	22	28	1	1	1	5	1	1	2	1	1	2	2	2	2	2	2	5	3	2	3	3	4	3	1	2	2	2	1	1	4	2
63500	-210.243967193022598	-217.099455143981970	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429707003890830	3	10	20	19	19	20	22	22	21	23	23	25	25	25	30	27	28	33	31	34	34	36	37	41	44	45	43	47	47	50	0	0	2	2	2	4	6	4	4	8	9	7	6	7	14	14	9	17	6	19	19	14	0	22	24	24	24	26	19	24	1	1	4	5	3	1	1	1	1	1	2	1	3	2	2	1	2	2	6	2	2	6	1	2	1	1	1	2	8	4
64000	-182.188736918771070	-189.044224869730442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438575645059359	4	8	20	18	20	20	22	21	21	22	23	23	24	27	29	28	28	32	33	34	34	37	37	40	44	43	44	46	48	50	0	0	4	2	4	4	8	6	4	6	9	4	8	8	14	8	9	17	14	13	17	19	0	22	26	24	22	26	28	29	1	1	1	5	1	1	1	1	1	1	1	2	2	4	1	3	3	4	3	5	2	2	1	3	1	1	3	1	1	1
64500	-198.667247273336528	-205.522735224295900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497992006088606	4	10	20	19	20	20	23	21	23	23	21	25	24	27	30	28	28	33	32	33	35	36	38	40	44	44	41	47	46	50	0	0	4	2	2	4	5	6	11	6	4	7	8	7	7	8	9	17	16	14	17	16	0	22	24	24	22	26	26	26	1	1	1	5	4	1	1	1	1	1	1	2	2	2	4	2	3	2	2	4	2	5	1	2	2	3	3	1	1	3
65000	-195.141729226462758	-201.997217177422129	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455686597706661	4	9	21	19	19	20	23	22	22	24	24	25	25	23	29	28	28	32	31	33	35	35	37	40	44	44	42	46	46	50	0	0	4	2	2	5	8	6	4	7	9	7	5	6	7	6	11	17	16	16	17	16	0	22	27	24	24	26	26	29	1	1	1	3	4	1	1	2	1	1	1	1	2	2	3	4	2	2	2	2	3	5	1	3	1	2	1	1	1	2
65500	-198.315424573668224	-205.170912524627596	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468281902231744	2	8	20	18	21	20	22	22	21	23	24	25	23	25	30	27	28	32	33	32	34	36	38	42	44	44	43	48	47	48	0	0	4	2	4	4	6	4	3	6	9	7	8	6	16	8	9	17	16	14	17	19	0	22	27	27	22	26	26	26	1	1	1	6	2	1	1	3	1	2	1	1	1	2	1	2	3	2	3	2	3	2	1	2	1	1	4	3	2	2
66000	-192.564409318933599	-199.419897269892971	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453666930277616	3	9	19	17	21	19	22	22	21	22	22	25	24	26	30	28	27	33	31	34	34	38	37	41	45	42	43	47	48	51	0	0	4	2	3	4	6	6	3	6	9	7	8	6	6	8	9	17	14	13	18	20	0	22	27	24	24	24	28	29	1	1	1	5	2	1	1	2	1	1	1	1	2	3	5	2	2	4	3	5	1	2	1	2	1	1	1	3	1	2
66500	-180.346328347111978	-187.201816298071350	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568889466759537	3	8	20	18	21	19	23	21	22	23	24	24	24	27	29	29	28	32	31	34	34	36	37	41	45	43	43	47	48	50	0	0	4	2	4	4	6	6	3	6	9	4	8	8	14	8	11	17	16	16	17	16	0	22	24	24	24	26	26	29	1	1	1	6	1	1	2	1	2	1	1	3	1	3	1	4	2	2	1	3	2	3	1	3	2	1	1	2	3	1
67000	-187.683885548321854	-194.539373499281226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635912506944418	2	10	20	19	21	21	21	20	22	23	24	25	24	27	29	27	27	32	33	32	32	38	38	42	43	45	44	47	48	50	0	0	4	2	4	8	4	4	4	4	9	4	10	6	7	12	11	17	16	14	17	19	0	22	24	25	24	26	28	26	1	1	1	5	1	1	1	1	1	2	1	4	1	3	3	1	1	2	3	2	2	2	1	2	1	2	1	1	1	2
67500	-191.155356240893809	-198.010844191853181	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595708551467597	3	8	20	18	22	21	22	20	23	23	24	24	24	25	29	27	29	33	31	33	34	38	38	41	44	42	43	47	49	49	0	0	4	2	4	8	8	4	4	4	9	4	8	6	7	14	11	17	16	13	17	20	0	22	24	24	22	24	26	28	1	1	1	5	2	1	1	1	2	2	1	3	2	1	3	2	3	3	2	5	3	3	1	1	2	1	2	4	4	1
68000	-181.261552780542161	-188.117040731501532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569263768768667	3	10	20	19	22	20	22	21	22	24	23	25	25	27	30	28	27	31	32	34	33	37	38	42	43	44	44	47	48	50	0	0	4	2	4	4	6	6	4	8	9	7	8	8	10	14	11	17	16	10	18	14	0	22	24	24	24	26	26	29	1	1	1	3	1	1	1	1	1	3	1	2	2	3	3	1	2	2	1	3	1	5	1	2	1	1	1	2	2	1
68500	-174.159271460839108	-181.014759411798480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588866466648818	4	10	21	19	21	20	22	21	22	23	23	25	24	27	29	29	27	32	33	33	35	36	37	41	45	43	43	46	49	50	0	0	4	2	4	4	6	6	4	6	9	7	6	6	14	14	9	17	16	13	18	16	0	22	26	24	24	25	28	28	1	1	1	4	1	1	1	1	1	2	1	2	2	4	1	2	2	2	2	3	2	3	1	3	1	1	1	1	2	2
69000	-181.998531476732808	-188.854019427692180	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643091456434831	3	9	20	18	21	19	22	21	23	23	21	24	23	26	29	29	29	32	32	31	35	38	39	42	45	43	44	46	48	50	0	0	4	2	3	4	8	6	11	4	4	4	6	8	12	14	9	17	16	14	17	19	0	22	26	24	22	24	28	29	1	1	1	4	1	1	1	1	1	2	1	3	2	2	2	2	2	1	2	2	3	4	1	2	1	1	4	2	1	1
69500	-189.297113815472528	-196.152601766431900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498505628980947	3	9	21	19	20	20	22	21	22	23	23	24	24	27	29	29	29	33	32	33	34	36	38	41	44	43	42	47	49	50	0	0	5	2	4	4	8	6	4	6	4	7	4	8	7	10	11	17	14	16	17	16	0	22	27	22	22	26	26	28	1	1	1	5	1	1	1	1	2	2	2	1	1	3	3	3	3	2	2	2	3	2	1	2	1	3	2	3	3	3
70000	-191.574245455601613	-198.429733406560985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726256442408571	2	10	21	18	18	21	22	21	22	23	23	23	23	25	27	29	28	32	32	33	35	37	38	42	44	45	44	48	48	50	0	0	4	2	2	5	8	4	4	6	9	7	6	10	7	8	9	17	16	16	18	16	0	22	24	24	24	26	26	29	1	1	1	3	6	1	1	2	2	1	1	1	1	1	2	4	2	3	2	2	2	3	1	2	1	2	1	2	2	1
70500	-180.319955746365025	-187.175443697324397	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624042881243351	3	7	21	19	22	21	23	21	22	24	23	25	24	26	29	28	28	31	31	34	34	36	38	41	43	45	44	46	47	51	0	0	4	2	4	4	8	4	4	6	9	7	4	6	14	14	9	17	16	14	17	19	0	22	24	25	25	27	26	28	1	1	1	4	2	1	1	1	1	1	1	1	2	2	1	1	3	1	2	4	2	2	1	2	2	1	1	1	1	2
71000	-185.105428676428346	-191.960916627387718	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565921216898584	4	8	20	17	21	19	22	21	22	24	24	24	24	25	29	29	28	31	31	33	34	37	39	41	44	42	44	46	47	47	0	0	4	2	3	4	6	6	3	8	9	7	6	7	14	14	11	17	16	13	17	20	0	22	24	24	24	26	24	28	1	1	1	5	1	1	1	1	1	2	2	1	2	2	2	2	2	1	1	5	2	2	1	2	2	1	2	2	3	1
71500	-186.763591258230832	-193.619079209190204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476891206521092	3	9	20	19	21	21	22	22	22	23	23	24	25	26	29	28	27	33	32	32	34	37	37	41	44	44	43	46	48	50	0	0	4	2	4	4	6	6	3	7	9	7	8	8	14	14	9	17	16	16	4	20	0	22	22	24	22	24	22	26	1	1	1	4	1	1	1	1	1	1	1	1	1	2	2	1	2	3	2	2	6	2	1	1	4	2	2	2	5	4
72000	-192.668538161965841	-199.524026112925213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.398472577886113	3	7	20	17	22	19	22	21	21	24	23	24	25	26	29	28	28	33	32	33	34	38	38	42	45	44	43	48	48	51	0	0	4	2	4	4	6	6	4	8	9	7	7	8	14	8	9	9	16	16	18	20	0	22	27	22	22	25	25	28	1	1	2	4	2	1	3	1	2	2	2	1	1	2	2	3	4	6	2	2	1	2	1	2	2	3	2	2	1	2
72500	-175.095639078854276	-181.951127029813648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597982069387531	3	10	19	18	21	20	23	21	22	23	24	25	24	26	30	28	28	32	31	33	34	37	38	41	45	42	43	47	48	50	0	0	4	2	4	4	8	6	4	8	9	7	4	6	7	8	11	17	16	13	17	20	0	22	26	24	26	25	26	29	1	1	1	3	2	1	1	1	2	1	1	1	2	3	3	2	2	2	1	4	2	1	1	2	2	1	1	1	3	1
73000	-187.114785141624367	-193.970273092583739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590706360511836	3	9	20	18	22	20	23	22	23	24	20	24	23	27	29	28	28	32	32	33	34	37	39	41	43	44	44	47	47	50	0	0	4	2	6	2	6	4	11	6	4	7	8	8	14	14	11	17	14	14	17	19	0	22	24	25	25	24	26	28	1	1	1	3	1	5	3	2	2	2	1	1	1	2	1	1	4	1	2	3	3	2	1	2	1	1	1	3	2	2
73500	-190.499092919280486	-197.354580870239857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514581383975523	4	10	20	19	21	20	23	22	20	24	23	24	25	24	28	27	27	32	33	32	35	37	37	41	45	44	43	47	48	50	0	0	4	2	3	4	6	6	4	4	9	4	7	8	7	10	9	17	10	16	17	19	0	22	27	24	24	24	28	29	1	1	1	5	1	1	2	1	1	2	2	2	1	1	2	1	3	3	5	3	5	1	1	2	2	1	2	2	1	1
74000	-199.857110350345550	-206.712598301304922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.372631642367698	3	9	20	18	21	19	22	21	22	24	24	25	24	24	29	29	28	32	32	32	34	37	37	41	45	44	42	47	49	51	0	0	4	2	3	4	8	6	4	8	9	7	8	6	7	4	9	11	16	16	18	16	0	22	24	22	22	26	25	24	1	1	1	4	1	1	1	1	2	1	2	2	2	3	4	6	2	4	1	2	2	2	1	3	2	4	2	2	2	5
74500	-192.537999736447091	-199.393487687406463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499762007091801	3	9	20	18	21	20	22	22	22	24	24	24	24	27	29	28	29	33	33	34	34	37	37	40	42	44	44	47	49	51	0	0	4	2	3	4	6	6	4	4	9	7	8	8	4	10	11	17	16	14	17	16	0	22	22	25	25	24	28	26	1	1	1	4	1	2	1	1	2	3	1	1	1	5	5	2	2	2	1	4	2	4	1	2	2	1	1	4	1	3
75000	-190.555279889182884	-197.410767840142256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614706794268471	4	10	20	18	21	20	22	22	22	23	23	25	24	25	30	29	28	32	32	32	34	37	38	41	43	44	44	46	48	50	0	0	4	2	4	4	4	6	6	6	3	4	6	8	14	10	11	17	16	11	17	16	0	22	24	24	25	26	28	29	1	1	1	5	1	1	2	1	1	2	2	3	2	1	3	3	3	2	2	6	2	4	1	2	1	1	1	1	1	1
75500	-181.207169458808551	-188.062657409767922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539844465426438	3	9	21	20	21	21	23	22	22	23	23	25	23	25	29	28	28	32	32	34	34	37	38	41	44	45	44	47	47	50	0	0	4	2	4	4	8	6	4	6	4	7	6	6	7	14	9	17	16	19	17	16	0	22	24	25	24	22	22	26	1	1	1	4	1	1	1	1	1	1	2	1	1	2	2	2	2	2	3	1	3	3	1	2	1	1	2	5	4	2
76000	-179.402139990593838	-186.257627941553210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609818269731483	4	10	20	19	22	20	22	21	23	24	21	24	25	26	29	28	29	32	32	33	34	38	39	41	44	45	43	48	49	50	0	0	4	2	4	4	8	6	11	6	4	7	4	10	8	13	11	17	16	14	17	16	0	22	24	25	24	26	28	29	1	1	1	4	2	1	1	1	1	2	1	1	4	1	3	2	4	1	2	4	3	5	1	2	1	1	1	2	1	1
76500	-179.795843800652790	-186.651331751612162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550936102679760	3	10	20	19	21	20	23	21	21	23	23	25	23	26	30	28	26	32	33	33	34	37	38	41	44	44	43	47	48	50	0	0	4	2	3	4	6	6	3	6	9	7	6	8	14	6	11	17	16	13	18	20	0	22	27	24	24	24	26	29	1	1	1	3	1	1	2	1	1	1	2	1	2	2	2	3	2	2	3	3	1	2	1	2	1	2	2	2	2	1
77000	-177.838468902172536	-184.693956853131908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526948539750152	4	9	19	18	20	21	23	20	22	24	23	24	24	25	29	28	28	31	32	33	33	37	38	41	44	44	44	46	48	50	0	0	2	2	4	8	6	4	3	6	9	7	3	8	14	14	9	17	16	14	18	19	0	22	24	24	24	26	28	28	1	1	5	5	1	1	1	1	1	2	1	1	2	2	2	1	4	2	2	3	1	3	1	2	1	2	1	1	1	2
77500	-194.387642081478987	-201.243130032438359	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536794237497749	4	10	20	18	20	20	23	21	23	23	22	25	22	27	28	28	29	30	31	32	34	36	38	41	44	45	42	47	48	50	0	0	2	2	4	4	3	6	11	8	3	7	8	6	3	6	9	17	16	14	17	14	0	22	24	24	24	24	24	26	1	1	6	3	1	1	1	1	1	1	1	1	1	3	4	4	2	1	2	4	2	5	1	2	2	1	1	3	4	2
78000	-182.609536451075087	-189.465024402034459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518398280267065	2	10	19	18	21	20	22	21	23	22	22	24	24	26	28	28	29	32	32	32	34	37	39	42	45	44	44	47	48	50	0	0	4	2	4	4	4	6	11	4	4	7	8	6	7	10	9	17	16	15	17	20	0	22	27	24	24	24	26	29	1	1	1	4	1	1	2	1	1	2	2	1	2	3	3	3	2	2	2	3	4	2	1	3	1	1	1	2	2	1
78500	-198.944079687785035	-205.799567638744406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571739646256388	3	10	20	18	21	19	23	22	22	22	24	23	25	26	29	27	27	32	32	34	34	37	39	41	44	44	42	47	49	51	0	0	4	2	4	2	6	4	6	6	9	6	8	10	6	6	9	17	16	19	17	16	0	22	27	22	24	24	28	28	1	1	1	3	2	4	2	2	1	1	1	3	2	1	5	3	2	2	2	1	4	5	1	1	1	4	1	3	1	2
79000	-199.085807248396065	-205.941295199355437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514055619426343	4	9	20	18	22	21	23	20	22	23	24	24	23	26	29	29	29	32	31	33	35	38	39	41	43	43	42	47	48	50	0	0	4	2	4	8	6	4	4	8	9	7	8	8	14	6	11	17	16	8	9	16	0	22	24	24	22	27	24	29	1	1	1	4	1	1	1	2	2	2	1	1	3	3	1	3	2	1	1	6	8	5	1	1	1	2	1	3	3	1
79500	-180.603242129542338	-187.458730080501709	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447646739978481	2	9	21	18	21	20	22	22	22	23	24	24	24	26	29	28	28	32	32	33	34	36	38	40	45	44	44	48	48	50	0	0	4	2	4	4	6	6	3	6	9	7	3	13	14	10	9	17	14	14	17	16	0	22	24	24	24	24	26	29	1	1	2	4	1	1	1	1	1	1	2	1	1	1	2	2	3	2	3	3	3	3	1	2	2	2	2	4	2	1
80000	-197.330241496687762	-204.185729447647134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.378219166746153	0	9	19	18	22	20	22	21	22	23	24	24	25	27	29	29	28	32	31	33	35	37	39	41	43	42	44	47	48	51	0	0	2	2	4	3	4	6	4	6	3	7	7	8	14	8	14	17	16	14	4	21	0	22	24	24	25	24	26	29	1	1	5	5	2	1	4	1	2	1	3	1	2	3	1	4	1	2	1	3	8	2	1	2	1	1	1	4	3	2
80500	-192.739928574117442	-199.595416525076814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468442771806338	3	9	20	19	20	20	23	21	22	23	23	25	25	26	29	28	28	31	30	33	33	38	38	41	44	44	44	47	46	51	0	0	4	2	4	4	4	6	3	4	9	6	8	8	7	6	11	17	16	13	4	20	0	22	24	22	24	24	26	26	1	1	1	4	1	1	2	1	1	2	1	3	2	3	4	3	3	2	1	4	7	3	1	2	2	3	2	3	2	3
81000	-196.533518147029440	-203.389006097988812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605677301767240	3	9	19	18	21	20	22	22	20	22	22	25	24	27	30	29	28	32	32	32	33	37	39	42	45	44	43	47	46	50	0	0	4	2	3	4	6	6	4	6	9	6	6	13	14	14	11	17	16	16	4	20	0	22	24	24	22	26	26	29	1	1	1	4	1	1	1	1	1	1	2	3	2	2	1	1	3	3	1	2	5	3	1	2	1	1	5	2	1	2
