step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
14500	-493.668131858929371	-502.718975239380711	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991080754715400	3	14	9	14	17	27	22	29	40	34	35	46	34	60	39	37	35	32	45	40	49	32	42	37	44	44	35	37	44	44	42	41	44	40	48	39	46	40	40	40	48	39	55	48	44	43	47	44	46	31	46	52	47	47	49	48	57	45	48	41	51	44	45	45	53	45	47	43	49	62	49	61	53	56	52	52	59	60	55	49	53	60	69	57	60	64	62	60	64	62	49	67	66	0	3	1	1	3	7	3	6	27	8	8	34	22	91	18	22	8	6	68	10	20	7	38	27	39	13	7	6	60	24	16	13	28	13	38	27	9	22	7	10	34	27	71	34	24	13	30	28	11	7	22	31	33	36	47	23	12	39	34	28	19	9	9	60	39	36	62	34	49	74	30	74	53	53	55	25	52	37	42	64	44	75	77	35	35	74	56	59	41	81	45	43	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-475.417229503701378	-484.468072884152718	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996546700687131	2	8	20	22	24	35	26	33	40	31	30	47	35	57	38	35	33	30	38	46	44	38	39	42	39	33	43	45	45	48	41	42	42	46	49	40	48	43	44	37	51	45	57	41	43	46	44	35	46	47	46	51	51	52	43	49	58	50	49	36	52	49	44	44	50	43	53	45	51	58	52	54	53	55	51	57	59	61	57	56	60	61	71	52	53	62	57	63	60	58	60	67	58	0	1	2	2	3	5	3	7	13	7	4	31	18	69	11	10	11	7	11	33	9	17	6	15	10	5	60	6	31	39	17	15	17	25	19	8	36	60	9	17	25	19	29	17	25	21	25	10	40	45	27	37	32	49	26	47	74	55	50	26	34	15	22	44	24	22	34	25	30	52	42	38	34	56	36	75	61	93	85	68	49	87	90	50	45	79	41	77	72	20	12	30	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-486.252349436006398	-495.303192816457738	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985908705418745	-6	3	20	13	18	34	26	23	46	29	36	42	35	65	41	40	33	42	36	45	41	40	44	40	42	46	41	48	44	47	43	33	51	36	50	39	57	44	39	38	49	40	53	46	39	46	46	44	52	45	39	44	36	54	48	49	55	48	44	48	48	50	47	41	49	49	50	50	50	55	50	62	54	54	47	58	60	63	53	56	56	53	68	58	57	66	57	58	63	67	65	71	64	0	1	5	2	4	10	3	4	31	8	10	32	10	82	6	11	8	13	3	40	17	45	12	34	32	21	32	12	45	40	64	7	27	10	64	7	56	16	34	17	40	17	52	38	13	12	27	18	26	19	17	22	3	27	12	12	67	42	15	40	50	36	52	19	34	47	52	48	38	69	18	61	60	50	19	79	47	54	11	68	71	61	73	28	58	37	73	62	85	76	37	91	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-481.105668619640426	-490.156512000091766	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994532871343219	2	13	22	17	21	33	20	26	38	31	35	40	32	63	36	34	28	40	28	43	43	34	38	43	47	44	40	41	48	47	46	42	49	43	35	43	51	46	40	44	49	38	52	45	40	43	47	42	48	40	48	47	48	51	47	51	53	47	47	52	51	46	42	38	51	49	51	39	46	51	45	61	50	49	50	51	56	67	61	52	61	60	75	61	56	59	59	59	63	70	60	63	62	0	1	7	2	4	3	2	5	19	17	13	11	17	56	19	13	7	10	7	23	13	5	6	42	26	39	13	23	62	12	23	6	34	13	19	9	34	39	35	15	21	5	53	35	17	27	28	16	24	22	64	40	12	20	21	46	31	28	28	59	46	27	13	10	47	39	23	16	11	24	64	61	21	64	21	34	65	14	76	47	85	76	37	74	34	51	69	57	44	93	57	53	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-492.845831878584079	-501.896675259035419	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996995842899778	3	16	14	24	24	31	23	27	46	36	36	39	38	66	40	33	32	36	36	40	46	36	46	40	44	43	41	50	44	42	40	43	49	44	50	43	49	39	36	40	47	43	51	44	44	43	41	43	53	46	42	45	51	55	47	46	57	39	51	54	51	39	46	45	52	43	47	48	52	61	45	60	45	50	53	57	50	59	54	48	58	59	72	60	51	63	58	61	62	72	57	67	57	0	3	1	3	2	4	3	4	18	16	6	18	16	75	39	4	7	6	17	11	20	8	22	17	62	58	19	52	40	18	18	15	45	13	51	31	27	6	17	4	30	17	36	31	19	38	19	62	42	40	18	58	44	37	47	16	56	8	38	42	41	18	36	24	15	39	18	18	13	56	31	54	11	26	17	75	32	91	37	19	44	71	70	60	21	81	41	66	54	33	63	76	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-475.435383201984052	-484.486226582435393	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995393545343143	1	10	21	18	25	30	19	32	38	36	29	34	40	65	39	28	37	35	41	45	40	38	35	42	40	45	42	44	43	37	33	38	43	45	44	40	50	46	35	35	51	43	54	42	44	45	45	46	48	43	53	45	48	53	49	40	55	48	46	47	49	48	45	49	51	42	48	46	48	55	51	61	55	50	45	56	47	61	59	56	63	62	67	62	54	67	55	65	65	71	52	64	66	0	1	2	2	7	4	2	16	8	31	5	5	8	70	23	7	8	8	9	10	30	10	6	30	12	56	39	22	12	11	16	31	5	39	36	40	53	17	11	16	46	10	46	12	10	44	56	13	29	22	47	27	17	45	56	31	49	28	36	17	66	66	22	75	21	23	28	21	56	55	50	74	29	75	30	74	27	42	43	77	87	51	78	87	56	70	74	70	80	79	42	80	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-504.510148248121652	-513.560991628572992	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998878518998487	1	15	21	22	19	26	24	26	34	31	32	30	38	62	34	38	36	32	31	46	48	39	43	28	44	39	36	51	49	40	40	29	51	46	44	32	55	45	37	44	50	38	60	45	38	41	48	32	51	45	50	43	47	50	49	45	44	43	47	46	51	52	39	49	49	47	43	47	43	61	42	55	53	55	51	54	56	61	60	58	49	64	71	52	58	65	57	55	64	78	67	73	65	0	1	5	2	2	5	4	5	7	6	24	6	10	47	24	32	10	24	24	31	30	11	36	8	26	15	12	25	50	9	17	5	47	16	71	4	28	52	48	36	20	19	42	13	27	9	39	12	47	13	38	11	31	56	71	27	63	30	52	40	69	38	17	12	45	39	26	44	11	33	42	49	50	22	50	13	61	74	29	42	67	84	91	30	74	80	47	61	64	83	74	89	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-493.377007182513580	-502.427850562964920	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997096602788714	3	14	22	21	19	35	26	31	36	30	34	31	36	63	27	31	31	37	42	46	41	38	39	37	40	35	41	49	39	26	42	41	51	41	46	46	54	43	32	39	43	43	59	44	41	46	35	45	53	44	46	43	45	42	52	49	46	48	43	36	53	48	40	51	40	50	50	41	48	59	50	58	52	48	48	54	60	61	55	53	60	62	70	57	58	64	62	61	58	62	54	61	50	0	1	5	2	2	39	3	7	15	4	4	30	11	70	5	30	3	8	9	45	23	60	13	10	11	7	6	41	15	5	11	60	35	9	13	32	69	6	5	6	11	6	73	22	18	68	12	54	20	60	47	11	47	13	35	45	13	25	18	10	38	9	16	34	6	34	27	18	63	25	50	69	54	44	68	35	55	61	69	46	49	64	87	45	33	79	85	72	46	58	68	69	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-488.013127184529537	-497.063970564980877	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985592977971126	-1	11	17	19	23	31	26	31	39	29	39	37	36	56	34	27	37	39	39	40	40	37	39	30	47	41	30	49	36	44	44	42	49	45	47	41	54	36	34	46	48	30	47	45	48	42	50	36	53	43	51	41	42	47	41	45	53	43	43	48	47	51	43	45	46	44	52	50	48	60	47	54	54	55	53	54	53	62	62	50	56	61	75	58	57	59	60	62	58	73	62	64	50	0	1	2	2	4	3	3	7	16	5	22	42	6	43	7	4	6	15	42	48	12	24	22	5	19	22	3	20	27	39	13	39	53	53	9	8	22	6	6	20	58	5	55	18	52	11	30	5	61	11	30	27	39	50	39	18	30	48	22	64	48	66	15	20	38	36	40	25	55	57	55	71	50	52	25	52	44	85	14	30	46	74	91	65	69	71	33	74	41	78	72	50	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-488.273079956962590	-497.323923337413930	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995286018894838	-5	15	18	25	21	33	23	28	46	35	31	43	41	60	34	33	38	34	40	43	46	36	41	42	40	41	42	41	47	45	42	43	29	45	50	43	47	34	35	38	44	43	41	45	48	39	43	43	51	37	41	44	48	45	47	49	54	41	48	47	51	43	41	36	48	48	53	48	50	59	50	62	53	49	47	41	56	66	50	56	57	59	69	55	55	59	56	63	58	74	61	60	56	0	1	2	2	2	4	2	3	47	8	7	17	18	87	7	4	7	4	38	76	43	18	10	10	33	39	6	18	19	43	16	17	4	27	37	64	48	7	8	11	17	39	18	46	28	39	15	26	32	15	16	13	26	43	62	22	20	33	76	46	12	6	64	11	25	26	74	43	51	35	34	80	66	12	63	8	61	14	68	74	68	60	92	24	75	73	74	52	56	83	9	73	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-479.286279960438321	-488.337123340889661	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998149618427420	1	14	17	26	13	22	23	29	41	33	35	45	35	62	32	36	38	39	40	40	47	33	42	39	39	41	38	41	41	48	42	45	46	27	45	43	55	33	42	40	50	46	57	39	42	44	49	45	51	46	52	47	38	48	30	50	48	47	47	53	50	51	41	37	55	49	48	41	44	54	50	59	44	52	44	52	55	61	58	57	58	57	73	57	59	56	59	60	63	71	62	64	65	0	1	5	6	1	3	3	6	64	34	15	19	8	80	3	22	38	11	34	38	68	7	16	13	16	13	55	16	64	69	13	28	44	7	16	19	48	55	15	10	59	18	49	15	11	64	39	63	57	26	21	23	38	46	2	59	31	64	40	32	40	21	11	8	58	9	75	10	8	49	23	67	18	35	53	26	59	37	20	47	66	61	93	48	57	41	60	37	66	43	70	70	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-493.132457627692531	-502.183301008143872	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996234053990221	-1	18	18	14	23	28	11	32	35	31	28	41	35	63	38	31	38	26	42	41	47	35	28	38	44	38	29	49	35	48	33	38	49	38	48	44	55	29	35	43	46	40	59	43	43	44	49	43	38	40	51	48	49	53	40	45	56	47	51	50	52	51	45	44	49	51	54	48	51	55	52	54	52	54	50	54	57	57	60	46	51	57	74	51	56	61	59	55	53	67	61	68	60	0	4	7	7	4	2	1	38	38	18	5	17	38	77	6	18	22	2	8	9	25	23	5	16	50	10	5	48	11	9	6	27	40	31	55	13	75	5	18	32	45	16	76	13	29	32	56	55	31	31	46	24	39	28	10	23	63	48	45	20	28	31	12	15	36	58	56	36	25	40	20	52	65	75	55	44	52	30	68	15	35	71	90	25	41	32	30	51	30	79	75	76	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-487.998428942131284	-497.049272322582624	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996981405241982	2	11	15	21	24	28	24	27	44	31	39	43	40	67	36	30	30	34	35	38	39	38	43	39	46	40	39	38	47	48	43	46	54	46	44	38	56	32	34	41	49	35	56	45	45	42	50	35	49	49	52	41	48	50	51	45	53	48	43	49	52	54	43	37	53	51	45	50	46	55	48	52	53	52	44	55	54	55	59	48	57	57	73	53	53	63	58	62	61	71	54	70	54	0	1	2	2	3	5	4	4	15	6	6	13	48	57	7	8	7	17	10	42	17	16	19	42	23	42	38	10	35	32	40	28	63	23	18	10	25	6	6	8	56	38	85	27	40	64	20	16	19	35	34	24	63	59	69	24	44	21	20	46	31	54	28	16	71	45	46	39	15	47	63	12	41	53	11	32	55	50	93	19	23	50	79	45	60	62	91	37	29	79	20	37	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-485.114481316776107	-494.165324697227447	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.900359139521274	-1	7	18	10	25	28	23	29	45	34	35	39	36	58	31	37	16	36	39	38	45	39	44	31	47	44	35	44	42	48	39	32	50	39	45	45	51	42	33	42	45	41	52	42	48	44	41	40	48	48	48	48	45	41	43	48	57	47	46	50	53	53	44	47	38	47	54	46	49	63	47	55	52	52	53	56	52	64	53	50	64	62	71	59	59	57	61	63	60	76	67	71	62	0	1	4	2	3	7	3	7	13	8	5	15	24	69	7	24	4	15	39	39	11	24	22	5	47	19	15	16	32	29	18	5	48	15	65	34	45	11	17	11	8	16	45	11	65	31	39	13	28	35	47	36	20	16	48	54	75	31	20	66	23	26	18	65	15	44	64	12	40	67	40	59	49	23	35	52	53	67	50	44	37	67	70	41	55	67	59	59	76	92	43	82	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-481.794921618726903	-490.845764999178243	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968024227091877	4	15	19	13	21	31	24	27	47	27	37	38	39	67	40	40	34	39	39	40	46	37	43	41	44	31	36	49	42	49	39	42	45	44	47	35	58	38	36	40	50	45	56	45	42	42	45	37	51	43	49	52	49	48	47	42	52	49	50	51	51	49	45	46	52	44	42	42	50	58	50	58	54	56	49	55	58	64	57	52	49	64	61	55	52	61	64	61	65	73	64	67	50	0	4	4	1	2	2	3	3	56	5	7	17	48	78	11	8	10	17	6	17	20	5	22	39	15	8	7	33	22	15	17	17	48	12	48	7	34	10	6	27	23	6	9	23	38	22	13	6	9	36	44	81	46	32	46	18	21	18	24	67	34	21	45	22	34	16	12	48	21	73	45	76	61	63	31	69	52	79	85	33	13	49	73	69	19	54	84	59	21	14	74	82	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-489.098401310222300	-498.149244690673640	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973890323006053	0	13	20	21	26	30	25	26	46	36	31	38	37	59	37	33	36	34	37	42	46	37	38	39	48	42	43	46	41	40	41	45	51	48	48	34	52	42	42	44	49	43	57	42	46	43	47	41	53	46	53	51	35	48	42	50	56	46	49	42	51	50	46	45	53	43	50	41	49	58	48	60	54	53	51	51	54	67	57	56	53	57	61	57	56	62	45	55	61	72	65	64	67	0	1	2	2	3	8	3	4	46	6	7	11	5	62	18	8	8	8	6	18	68	6	6	53	46	23	15	19	36	11	22	31	35	24	20	4	29	36	30	31	36	5	54	22	27	18	48	6	44	30	38	42	8	27	12	68	32	13	68	53	48	24	6	23	34	11	32	53	13	59	68	54	40	62	45	59	62	69	74	67	10	73	84	56	19	74	24	25	82	83	75	60	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-499.873429893584614	-508.924273274035954	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998856556188592	3	10	19	25	18	29	27	27	40	32	33	36	38	59	40	38	37	40	40	43	41	43	41	39	46	42	43	47	48	47	36	36	46	42	46	35	54	41	33	37	43	39	58	31	43	47	36	44	47	36	50	49	48	54	44	45	57	38	40	48	50	49	47	51	55	48	53	48	45	51	50	52	47	57	54	56	53	58	61	57	58	65	50	58	51	61	60	60	64	70	60	57	66	0	1	2	3	2	4	5	4	11	4	8	5	11	66	6	10	4	50	12	44	50	47	47	36	24	50	44	48	45	48	6	10	41	59	23	3	69	39	3	44	17	31	70	3	58	40	6	11	18	39	20	6	38	26	15	19	23	11	11	13	17	34	34	66	61	31	35	13	32	30	47	22	40	51	71	55	70	70	43	63	24	74	26	72	26	65	19	70	75	86	66	55	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-486.465655714376339	-495.516499094827680	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996807925563458	2	11	21	25	24	29	16	29	43	25	33	34	38	62	38	33	37	33	39	44	36	34	43	35	47	36	42	42	44	44	42	42	48	41	46	42	55	46	41	33	48	41	56	38	49	33	44	42	51	45	46	49	49	55	48	49	41	50	42	51	51	50	49	47	49	44	49	40	43	46	48	59	51	54	53	51	51	59	55	57	48	62	66	57	46	65	64	64	66	65	64	60	62	0	1	7	7	3	4	2	5	15	7	8	10	10	45	40	8	6	6	40	22	10	7	44	18	44	8	44	11	39	44	44	44	32	15	28	17	45	32	26	6	8	21	30	11	51	10	17	4	63	24	46	30	39	61	68	50	11	85	46	59	64	50	32	28	17	44	24	18	15	44	9	73	36	9	32	51	65	81	32	77	27	43	43	71	36	14	80	84	14	78	78	64	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-492.538643983777604	-501.589487364228944	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992790258949069	3	12	21	25	25	33	19	26	36	33	26	33	42	61	33	36	35	41	38	38	46	30	31	29	43	38	43	51	46	46	41	42	50	44	40	40	47	44	39	32	40	46	51	43	48	39	41	41	48	47	50	48	48	55	51	42	55	39	45	41	45	52	45	42	46	48	50	47	48	56	51	61	53	48	54	50	59	59	58	57	56	60	66	53	59	58	55	57	56	71	66	73	51	0	1	2	7	3	11	2	2	10	24	7	24	40	80	11	23	24	12	23	3	32	5	11	8	60	16	16	19	58	16	12	19	39	35	10	12	35	15	40	5	5	46	68	41	27	11	12	16	18	25	48	63	27	55	50	3	30	16	35	9	64	64	17	9	56	44	64	25	18	45	30	86	68	63	21	13	62	87	28	66	49	93	78	74	89	75	44	68	69	57	28	83	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
