step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
14500	-574.895686014424996	-581.751173965384396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656767809868107	0	3	4	8	5	7	9	9	9	11	12	13	11	11	13	13	12	12	15	14	15	14	14	15	15	17	19	15	17	17	19	20	18	18	21	19	21	19	21	22	23	23	26	25	28	29	28	30	31	30	33	30	32	32	34	33	32	34	33	35	34	33	34	36	34	33	35	34	35	37	38	37	38	36	39	37	37	38	37	36	37	40	39	39	38	41	40	40	40	42	43	43	42	44	44	0	1	2	2	3	5	3	6	5	8	14	18	9	8	18	6	8	9	14	18	14	16	17	17	13	20	30	17	24	21	26	27	23	21	38	33	33	30	38	35	35	38	35	38	38	43	43	46	47	35	48	47	47	46	57	46	45	54	52	61	57	57	53	54	46	52	68	57	56	52	60	56	80	65	57	56	55	69	55	53	74	74	81	77	70	82	64	81	46	64	78	87	64	93	79	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	3	2	2	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	3	1	2	1	2	3	2	1	2	2	1	2	2	1	2	1	2	1	1	2	2	3	1	1	1	4	2	2	1	2	3	2	2	1	1	2	1	2	2	1	1	1	2	2	6	2	2	1	2	1	3
15000	-593.813900151150392	-600.669388102109792	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504792776160632	1	4	6	8	5	9	10	9	10	10	12	13	11	12	13	12	12	14	14	15	14	15	14	15	15	16	19	16	18	18	18	20	19	18	19	18	20	17	22	23	23	23	24	26	28	26	28	30	31	31	33	30	31	32	33	33	34	35	34	35	34	34	35	36	34	33	34	35	35	37	37	37	37	36	38	37	36	39	38	38	37	39	40	40	40	41	40	41	40	42	41	44	43	44	43	0	1	2	2	2	5	4	5	8	6	8	10	7	13	9	6	9	13	13	18	15	10	9	6	18	20	21	17	24	21	10	27	29	21	38	17	23	21	35	35	27	35	38	35	43	40	42	39	43	42	53	44	48	46	46	48	45	65	55	50	42	53	48	57	50	47	48	57	47	69	60	61	57	69	69	68	58	57	46	73	52	74	74	59	79	83	75	81	79	75	84	95	90	93	50	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	3	2	1	1	2	2	2	2	5	1	1	2	1	2	3	1	2	2	2	2	3	2	2	1	2	3	3	3	1	2	1	3	3	1	3	1	1	1	5	1	3	1	1	4	2	1	5	1	2	2	2	1	3	2	1	2	5	1	3	2	2	3	1	1	1	3	1	3	1	1	1	1	7
15500	-523.348230707255652	-530.203718658215053	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655782515849979	0	4	6	7	5	8	9	7	9	11	12	13	11	9	12	15	12	14	15	14	15	14	15	15	17	17	19	14	17	17	19	21	18	17	20	20	21	19	22	23	22	23	25	27	28	29	28	31	30	30	34	31	30	32	33	32	33	34	34	35	35	33	34	35	34	34	35	36	35	37	38	37	36	37	38	38	37	38	37	37	36	40	39	41	39	42	39	40	40	42	42	43	43	45	44	0	1	2	2	2	8	3	5	8	6	8	10	6	8	9	22	9	10	13	10	15	10	17	17	14	14	21	14	24	15	20	27	24	21	38	33	36	26	38	38	38	35	38	39	43	44	40	46	42	45	48	50	47	53	45	48	53	46	44	48	45	52	55	57	50	52	62	56	65	81	56	61	67	59	64	56	65	77	57	73	58	81	74	79	74	82	75	74	79	75	79	87	90	93	69	1	2	1	2	1	1	1	1	1	2	3	1	2	1	2	1	1	2	1	1	1	1	2	1	3	6	2	2	1	2	1	1	2	1	1	2	1	1	2	2	1	2	3	2	2	1	2	2	2	1	1	1	1	1	2	1	2	2	3	2	4	1	1	1	2	1	1	2	1	1	3	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	2	1	1	5
16000	-552.054055582183423	-558.909543533142823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502389739244686	0	4	5	8	5	8	9	6	8	10	10	14	12	11	12	14	12	14	14	14	15	15	14	16	16	17	18	15	17	18	18	20	18	17	20	20	21	19	22	23	23	22	25	27	27	29	30	29	31	31	34	30	31	33	33	32	33	33	35	35	35	34	34	37	34	33	34	36	35	38	38	36	36	36	39	38	36	38	38	38	38	37	40	40	39	40	40	40	40	43	43	43	42	44	44	0	1	2	2	1	8	3	2	5	6	6	10	14	6	9	10	9	13	5	6	15	16	17	23	20	18	21	23	24	34	12	27	23	21	38	33	33	27	35	38	42	35	35	39	42	43	45	44	46	44	53	46	45	47	44	53	50	47	50	56	50	53	50	65	40	47	50	56	53	82	60	65	67	47	64	45	54	77	54	73	58	65	79	51	82	81	64	82	77	64	84	87	75	93	46	1	2	1	2	2	1	2	1	1	1	1	2	1	2	3	2	2	1	4	3	2	1	1	1	2	2	2	1	1	1	2	1	2	1	1	2	3	1	2	2	1	2	3	3	2	3	2	1	1	2	1	1	2	2	3	1	1	2	2	1	2	1	1	2	6	2	1	2	2	1	2	1	1	2	1	6	1	1	2	1	3	1	1	3	2	2	2	1	3	3	2	2	1	1	5
16500	-594.516691332954906	-601.372179283914306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590499212493997	0	4	6	6	5	8	10	7	9	10	11	12	11	11	13	12	12	14	14	14	15	15	14	15	16	16	19	14	17	19	18	18	18	16	19	19	21	20	21	23	23	23	24	27	27	30	29	30	30	31	33	29	31	33	34	32	33	35	34	34	33	34	32	37	34	34	33	36	35	37	37	37	38	36	38	36	38	39	37	38	37	38	36	39	39	42	40	40	39	39	43	43	42	43	45	0	1	5	2	2	8	8	2	6	5	8	6	6	5	9	10	10	13	13	14	15	16	17	10	20	12	21	17	24	21	18	21	14	21	15	29	36	35	35	38	39	35	38	39	41	40	42	52	45	39	50	39	48	53	46	40	53	65	35	50	49	57	46	61	50	46	46	59	65	74	60	65	67	40	64	48	69	79	69	62	59	74	59	48	82	85	75	82	58	72	78	87	90	93	91	1	2	1	1	1	1	2	1	1	2	2	2	2	2	3	1	1	1	2	2	1	2	2	2	1	1	3	1	1	2	2	1	4	1	2	1	1	1	1	2	1	2	2	4	2	3	3	1	2	4	1	4	1	1	2	4	2	1	6	1	2	1	1	2	2	2	2	2	1	1	2	1	3	5	1	3	1	1	1	2	2	1	1	4	1	1	1	1	2	1	2	1	1	1	2
17000	-551.599507312438391	-558.454995263397791	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506728211439822	0	3	5	6	6	8	8	9	10	10	11	14	12	12	12	13	12	15	14	13	15	15	15	13	16	15	18	15	18	17	19	21	17	17	20	19	21	19	21	24	22	22	25	26	28	29	30	31	32	31	32	30	30	32	33	32	34	34	34	36	34	35	33	35	35	31	35	34	36	37	38	37	38	35	38	37	37	37	39	37	38	38	38	40	39	42	40	40	40	42	43	43	43	43	45	0	1	2	2	3	5	5	6	8	6	6	8	6	8	9	10	9	8	10	8	15	16	17	17	12	8	21	9	17	21	18	21	17	21	38	26	33	27	38	39	35	38	35	39	42	44	42	45	45	53	53	46	43	53	47	46	54	50	39	57	54	54	44	53	53	52	59	45	68	65	60	64	57	58	64	68	68	69	69	59	74	74	74	78	70	83	75	83	65	75	78	75	90	90	79	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	2	1	3	3	2	2	1	2	1	1	3	2	2	3	2	2	3	2	1	1	2	2	1	1	2	1	2	3	3	2	1	4	2	2	1	1	1	3	1	1	2	2	2	6	1	1	1	3	2	2	1	1	3	1	1	1	1	2	1	2	2	2	1	2	2	2	2	2	2	1	2	1	1	3	2	2	4	1	1	3
17500	-538.871871860638294	-545.727359811597694	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542840206142050	1	4	6	7	5	7	8	8	10	10	11	13	13	11	12	15	12	13	15	14	15	14	15	15	16	16	19	16	17	18	18	20	18	17	19	19	21	20	21	24	23	23	25	27	29	30	29	30	31	31	33	30	31	32	32	33	33	35	34	36	34	34	35	35	34	33	34	35	36	37	38	37	37	35	39	38	37	38	39	38	35	40	39	40	39	41	41	41	39	42	42	43	43	45	44	0	1	2	2	2	5	3	6	8	6	10	14	6	8	9	12	9	10	13	18	15	10	17	10	18	7	21	17	23	21	20	21	23	21	21	23	36	30	38	39	39	35	38	42	43	47	44	45	45	45	50	47	48	45	46	48	53	49	52	51	57	53	55	54	50	43	54	56	65	59	60	64	54	40	64	56	62	65	69	62	62	81	45	58	81	85	75	82	77	75	77	87	90	90	83	1	1	1	2	1	1	2	1	1	2	1	2	2	2	1	1	1	2	1	1	1	2	2	3	1	4	2	2	1	3	2	2	2	1	3	2	1	1	1	3	1	2	3	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	1	3	1	1	1	1	1	1	3	5	2	2	2	2	2	3	1	2	4	2	3	1	1	1	1	2	2	1	1	2	2
18000	-567.199658446852823	-574.055146397812223	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557353609216344	0	3	5	7	5	8	9	7	8	10	12	13	12	11	13	11	12	14	15	14	15	15	14	15	15	16	18	16	18	18	19	20	17	18	19	20	20	20	22	24	22	24	26	27	28	30	29	29	30	31	33	31	30	32	33	32	33	34	33	36	35	35	34	34	32	34	34	35	34	36	38	36	37	35	39	38	37	37	36	38	37	38	40	41	39	40	41	39	40	42	42	41	43	45	44	0	1	2	2	2	8	3	5	8	6	14	6	6	8	14	8	14	13	14	14	15	16	17	23	13	20	21	17	24	21	26	30	17	21	34	33	29	35	38	35	38	35	39	39	35	42	44	39	45	44	43	47	48	53	48	52	53	48	47	56	54	57	55	45	48	52	46	56	50	48	60	64	67	46	64	68	69	61	69	51	74	70	81	75	81	81	64	65	55	75	77	75	90	93	75	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	2	1	2	2	1	2	1	1	1	2	1	2	2	2	5	5	1	3	1	1	4	1	1	1	3	1	1	1	3	3	2	1	1	3	2	2	1	1	2	3	1	1	3	2	3	3	2	1	1	3	2	1	2	1	1	2	5	5	2	1	3	1	1	1	2
18500	-548.070609941011298	-554.926097891970699	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573416753344299	-1	4	5	7	6	8	9	9	10	11	10	13	12	11	13	14	12	13	15	14	16	15	14	15	15	16	18	15	18	19	18	18	18	15	20	20	21	21	21	23	23	23	26	26	29	29	29	30	31	32	33	30	31	31	33	34	32	33	34	34	34	33	35	35	34	33	35	34	35	37	37	36	38	36	38	37	38	38	37	36	38	38	39	40	39	42	40	40	40	40	44	41	43	44	44	0	1	2	2	2	2	4	6	6	6	6	10	8	8	9	10	9	10	13	13	15	16	17	23	8	20	34	17	23	15	26	34	28	15	27	23	33	35	35	35	35	39	40	38	44	44	42	43	45	48	54	45	43	47	54	47	46	50	52	53	54	53	48	53	44	53	56	45	58	74	65	53	53	58	64	68	79	74	58	57	52	59	70	79	74	83	64	70	77	75	84	75	75	93	84	1	2	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	2	1	2	1	2	2	2	3	1	1	2	1	1	2	2	1	1	1	1	1	2	2	2	1	3	3	1	1	1	1	4	1	1	2	2	1	2	1	1	1	2	2	3	1	1	2	1	1	2	2	3	2	2	2	1	1	1	2	4	3	1	1	1	1	4	1	2	1	2	2	2	1	3
19000	-528.112432401706656	-534.967920352666056	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550777651521844	-1	4	5	6	5	9	10	8	9	10	11	12	12	12	11	15	12	15	14	14	15	14	15	14	17	16	17	14	17	18	18	20	17	17	18	18	21	20	20	23	22	23	26	28	28	29	30	31	31	31	33	29	32	31	32	33	33	35	34	35	33	35	34	36	32	34	35	35	35	36	39	37	37	36	38	38	36	37	39	38	38	39	39	39	38	42	40	41	40	40	43	42	42	44	45	0	1	2	2	2	8	3	5	8	8	8	10	8	6	9	10	9	6	13	13	15	10	17	17	18	8	15	17	23	21	14	21	28	21	27	33	29	30	35	35	38	35	34	39	42	43	42	46	43	52	50	42	54	52	48	44	55	50	46	56	53	57	55	54	50	65	54	56	50	49	60	64	67	59	64	68	52	69	56	73	74	70	74	76	74	81	64	81	79	75	78	75	90	93	59	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	3	1	1	2	2	2	1	1	4	3	1	1	1	2	3	1	1	1	1	2	1	1	2	2	2	4	3	3	2	3	1	3	1	1	2	1	1	1	2	1	2	3	1	1	1	1	2	1	1	2	1	2	3	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	3	2	1	1	3	2	1	1	5
19500	-542.659387983116289	-549.514875934075690	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557009696500978	1	4	5	7	6	7	9	9	10	11	12	14	10	11	13	14	13	14	14	13	16	14	14	15	17	16	17	15	17	19	18	21	17	17	19	19	22	20	22	22	22	23	25	27	27	29	29	30	31	32	33	29	31	33	33	32	33	34	34	35	34	35	35	36	33	35	35	35	36	38	39	37	37	35	38	37	38	38	38	38	37	38	39	41	40	41	40	40	37	42	42	44	44	45	45	0	1	2	2	3	5	3	6	6	6	8	10	8	13	9	10	14	13	14	14	15	14	17	17	26	20	15	17	24	27	20	30	28	21	21	33	36	21	35	35	35	40	42	42	38	45	44	43	44	52	40	43	48	53	43	48	53	50	47	56	53	53	55	45	50	52	44	56	58	81	60	64	61	55	64	56	61	44	69	73	74	74	81	66	82	74	75	78	51	75	69	87	90	90	84	1	2	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	2	2	3	1	1	2	1	2	4	2	1	1	5	1	1	1	2	2	2	1	2	4	1	3	5	2	1	1	2	1	2	1	1	2	2	5	1	1	1	2	1	4	1	2	1	1	1	2	3	4	1	2	1
20000	-551.585393367152506	-558.440881318111906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614760431953752	1	4	5	6	5	7	9	8	10	9	10	13	12	10	11	13	13	13	15	14	15	15	14	16	16	15	18	14	17	18	17	21	19	16	20	18	22	19	21	23	22	23	22	26	28	29	29	31	31	32	32	29	30	32	33	34	33	35	32	35	34	33	34	35	34	34	34	36	36	38	39	37	36	35	38	36	36	37	38	37	37	39	39	40	39	41	41	41	40	40	41	43	42	44	44	0	1	1	5	2	5	8	3	8	6	6	10	8	6	6	6	15	8	18	18	15	16	9	23	18	20	34	9	28	21	6	27	28	21	38	29	24	27	35	39	35	39	35	40	40	43	42	39	47	52	46	39	46	53	52	46	53	50	45	56	53	53	48	54	54	50	48	56	50	74	60	64	67	48	46	56	65	50	69	73	74	74	78	79	81	81	75	81	63	75	58	87	90	93	89	1	3	2	1	1	2	1	1	1	1	2	2	1	2	2	3	1	2	1	1	2	1	2	1	1	1	1	1	2	2	5	2	3	1	1	1	3	1	1	2	1	1	1	2	3	3	2	6	1	2	1	4	1	1	2	2	2	2	2	1	2	2	2	2	1	1	2	1	2	1	2	1	1	2	3	1	1	3	1	1	1	2	1	1	1	2	2	2	3	1	3	1	1	1	2
20500	-560.827217187473025	-567.682705138432425	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648693075900009	0	3	6	7	5	9	9	7	10	11	12	13	10	11	12	15	11	14	14	14	14	13	15	16	15	16	17	15	17	18	15	19	18	17	21	19	21	19	20	23	23	22	25	28	28	29	30	30	32	31	34	29	31	32	33	34	33	33	34	35	35	34	35	35	34	33	34	35	36	37	39	36	35	36	37	37	37	39	37	37	35	40	39	41	39	42	40	41	40	41	42	43	43	43	45	0	1	2	2	2	8	4	5	6	5	14	14	6	13	9	22	9	10	10	14	15	10	17	17	13	6	15	17	23	21	14	27	28	21	38	28	29	34	38	38	35	38	38	42	40	45	52	46	46	40	53	43	46	50	52	53	53	53	43	56	54	43	45	62	53	52	50	53	81	74	60	50	67	59	64	68	65	65	50	73	50	74	77	78	81	82	78	78	79	72	84	87	90	90	91	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	3	1	2	3	1	1	2	1	2	2	1	1	2	1	2	2	3	2	1	1	1	1	2	1	2	2	1	2	2	1	1	4	1	2	4	3	1	2	2	2	1	1	1	2	2	1	1	2	2	2	4	3	1	2	2	1	1	2	2	1	1	2	3	1	1	1	2	2
21000	-512.003991962049099	-518.859479913008499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695481277538435	-1	3	6	6	5	8	9	9	9	11	12	13	12	11	13	15	12	15	15	15	15	15	13	15	16	16	18	15	17	17	19	20	18	17	21	17	21	20	22	23	22	23	25	27	29	29	28	30	32	32	33	30	31	32	33	33	33	35	34	35	35	33	34	35	33	35	34	35	36	37	39	36	37	37	38	38	36	38	38	36	35	39	40	39	38	42	40	40	40	42	44	43	43	45	44	0	1	2	2	2	5	3	6	6	8	14	10	8	8	17	10	9	13	13	13	15	12	9	23	20	20	21	23	24	21	20	30	36	21	38	17	29	30	35	35	38	35	39	39	39	44	40	46	45	52	53	44	52	52	48	44	53	65	56	56	54	47	45	57	53	59	45	56	50	81	60	64	80	81	64	68	50	77	56	67	62	81	85	56	81	88	75	82	84	75	84	87	75	93	70	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	2	1	1	2	2	2	1	3	1	1	1	1	2	1	1	2	3	1	1	1	1	3	2	3	1	1	1	3	1	2	1	2	1	1	1	1	2	2	1	2	1	1	2	1	2	2	2	1	1	1	2	3	1	3	2	3
21500	-569.474104798332405	-576.329592749291805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523681524582396	0	3	6	7	5	7	9	8	9	9	12	12	10	10	12	13	13	13	14	14	13	15	15	16	16	17	17	16	16	18	19	19	18	16	20	19	21	19	21	24	21	22	25	27	29	28	28	30	30	30	33	30	31	33	33	33	32	33	34	34	34	34	35	35	33	34	31	35	35	35	38	36	36	36	38	37	35	39	38	37	37	39	39	41	38	41	40	40	40	42	43	42	42	44	43	0	1	2	3	2	5	3	6	8	3	10	10	8	8	9	12	9	13	3	14	15	16	6	17	18	19	21	17	17	15	19	21	24	15	27	33	24	15	32	39	35	32	42	41	44	40	40	45	44	45	53	42	50	48	48	53	48	50	45	44	57	54	44	53	49	65	44	56	65	58	44	64	67	70	64	68	58	69	77	73	74	74	81	59	65	88	64	74	79	64	69	87	87	93	79	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	4	2	1	1	3	1	2	2	2	2	1	3	3	2	1	2	2	1	2	5	1	2	1	2	2	3	1	2	2	1	1	1	1	4	1	2	1	2	1	1	2	4	1	1	4	2	1	1	2	1	1	1	4	1	2	1	2	1	1	2	1	1	1	2	1	3	3	1	3	2	2	3	4	1	1	1	2
22000	-515.846840405788043	-522.702328356747444	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650753439712873	1	3	5	8	6	8	9	9	10	11	11	13	12	12	12	13	12	14	14	15	16	14	14	14	16	14	18	15	18	19	17	20	17	15	19	20	22	21	21	22	22	23	25	26	29	29	29	30	32	31	33	31	31	32	32	33	33	33	35	35	34	35	34	36	34	33	34	34	36	38	38	37	36	35	38	37	37	39	38	38	37	39	39	40	39	41	40	41	41	42	44	42	43	45	44	0	1	2	2	3	5	3	6	6	8	5	10	8	6	9	10	9	14	13	26	34	16	17	17	18	8	21	17	24	27	26	27	17	15	21	29	29	35	35	35	38	39	35	42	44	44	39	40	48	42	45	45	48	53	46	50	53	52	52	68	53	50	45	61	45	52	47	43	61	77	60	64	48	48	68	56	57	77	51	73	74	81	74	75	79	83	75	81	84	75	79	87	90	93	79	1	1	1	4	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	2	2	1	2	1	1	4	1	2	1	3	4	1	3	3	1	1	1	2	1	1	2	2	1	2	2	3	2	2	1	2	4	1	1	2	1	3	4	2	2	2	1	2	1	1	1	2	1	1	1	1	2	1	2	3	1	1	1	3
22500	-568.017459208913010	-574.872947159872410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544348901018610	-1	4	5	6	6	8	9	7	10	10	11	12	12	12	13	13	12	14	14	15	15	15	14	14	17	15	17	15	18	17	18	20	18	17	19	19	22	21	22	21	22	23	26	27	27	29	29	31	32	31	33	31	31	31	33	32	33	33	34	34	34	33	31	36	34	34	35	35	36	36	38	36	36	34	38	37	36	37	38	38	37	40	38	41	40	40	41	40	40	42	42	40	44	44	41	0	1	2	2	2	8	3	2	6	6	8	8	8	8	13	10	9	13	13	10	15	16	17	17	26	10	21	17	24	21	13	30	28	21	27	28	20	35	35	35	35	35	39	35	39	43	44	46	52	44	48	39	46	45	54	50	53	48	47	45	57	52	46	52	50	50	61	56	58	74	68	52	61	45	72	68	50	58	61	73	74	81	74	44	81	81	75	81	69	92	78	64	90	90	69	1	2	1	1	1	1	2	1	2	2	2	2	2	3	1	1	1	1	1	3	1	1	1	1	1	3	1	2	2	1	3	2	2	1	1	2	4	1	2	1	1	1	2	3	3	2	1	1	1	1	1	5	2	2	1	1	1	1	3	5	1	1	1	2	2	2	1	2	2	1	2	2	1	3	1	2	2	2	3	1	1	2	2	5	1	2	3	2	2	1	1	2	1	1	2
23000	-558.690918660185503	-565.546406611144903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690840397491205	1	4	5	7	5	6	8	9	10	11	11	13	11	11	12	13	12	15	14	13	16	15	13	15	15	16	18	15	17	19	19	19	18	17	19	19	21	20	22	22	22	23	25	25	29	29	29	31	30	31	33	30	31	30	33	32	33	34	35	33	33	33	32	35	35	33	35	35	35	37	38	34	37	36	38	37	38	39	39	38	37	39	39	39	38	42	39	39	38	40	43	42	43	44	45	0	1	2	2	2	5	2	6	8	8	6	10	8	8	9	8	8	13	20	14	15	16	17	23	14	14	21	23	24	34	26	27	29	21	21	28	24	35	38	38	35	38	38	42	43	42	43	54	45	45	45	44	46	45	48	48	54	50	47	53	54	46	54	72	50	47	62	53	50	57	69	53	53	47	64	56	53	59	70	73	65	81	70	55	74	70	75	81	59	75	84	87	90	93	69	1	2	1	1	1	1	2	2	1	1	3	1	1	1	1	2	1	1	1	1	2	2	1	1	3	3	2	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	1	2	3	2	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	2	2	1	3	2	2	1	1	2	3	2	2	4	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	4
23500	-544.134843665731751	-550.990331616691151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659338720390135	1	3	5	7	5	7	9	9	9	11	11	12	13	11	11	14	11	14	14	12	16	14	14	16	17	16	18	15	18	17	16	21	18	18	19	19	21	20	22	23	22	22	25	27	28	28	29	31	31	30	32	30	30	32	33	33	32	34	34	36	35	34	34	36	33	35	34	35	35	37	38	37	36	36	38	37	38	38	38	38	38	39	38	41	39	39	39	41	39	42	43	42	43	45	44	0	1	2	2	2	5	3	6	6	8	6	8	11	6	9	10	9	10	10	10	15	10	17	23	26	20	15	17	31	15	8	30	28	21	21	33	29	35	35	35	38	35	38	40	40	40	45	45	47	45	48	47	46	50	50	48	53	50	52	56	58	54	48	61	50	65	54	57	57	74	60	64	65	65	64	56	69	61	49	73	74	81	74	78	74	81	75	74	50	75	69	87	90	93	77	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	2	3	1	2	2	2	1	1	2	3	2	1	2	3	2	2	2	1	1	1	1	1	2	1	2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	2	1	2	2	2	2	1	1	3	1	1	1	1	1	2	1	1	2	4	1	5	2	1	1	3
