step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
14500	-283.542344048550490	-292.593187429001830	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998689720023473	0	-2	2	2	2	5	3	11	6	8	4	16	7	5	7	13	7	4	9	7	8	8	8	10	9	4	10	11	9	9	8	11	7	11	12	9	7	12	12	11	11	10	10	9	10	15	13	12	11	12	10	14	13	11	14	12	11	14	14	11	11	12	17	16	17	12	13	10	16	12	15	18	14	16	24	15	17	17	15	17	15	19	17	17	21	20	20	19	29	22	25	28	26	26	30	2	0	1	1	1	7	5	45	6	17	3	23	11	26	6	48	14	7	21	26	14	33	9	23	22	4	20	10	20	37	13	43	9	43	42	31	11	40	42	45	31	31	31	31	21	50	57	45	29	33	22	53	30	19	70	68	29	16	35	30	23	45	12	73	46	49	70	37	73	42	53	64	60	55	87	38	16	81	67	12	62	56	50	59	77	63	16	74	94	86	90	75	75	12	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-299.338175231486048	-308.389018611937388	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981764254031823	1	0	1	2	2	6	3	11	5	6	4	16	4	6	5	14	8	7	9	6	5	9	9	10	7	9	11	12	9	11	9	11	8	10	14	10	7	11	11	10	9	10	10	8	10	14	14	13	11	9	11	13	13	12	9	12	14	15	13	12	13	14	14	15	17	11	13	12	13	16	17	17	13	16	22	9	17	20	14	18	18	19	20	15	18	14	22	16	29	23	24	28	20	28	26	2	0	2	1	3	9	1	41	7	9	3	73	3	7	1	51	14	2	15	9	11	10	20	22	20	33	40	38	25	44	17	29	14	20	43	76	4	19	34	76	44	55	44	14	18	26	48	27	29	10	22	56	68	29	17	26	68	16	34	50	28	28	60	62	86	26	44	27	54	57	84	69	24	84	93	14	70	77	24	47	84	77	80	48	67	51	78	36	94	93	83	95	72	95	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-294.387963110628448	-303.438806491079788	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998797495128504	0	-1	1	1	3	7	3	14	4	8	3	15	7	5	5	14	7	4	10	6	8	10	9	9	7	9	10	11	5	9	7	11	10	10	13	10	10	12	12	11	11	11	9	10	10	15	14	14	12	12	6	13	13	5	10	10	13	14	14	12	11	12	17	14	16	10	14	3	12	13	13	18	14	14	24	16	17	20	17	17	19	14	18	15	17	20	21	22	29	20	28	27	26	24	30	2	0	1	1	4	15	1	69	7	20	2	70	20	7	7	44	51	7	43	9	17	21	21	51	18	6	17	36	18	31	54	34	21	21	49	54	31	6	44	44	26	36	20	21	21	22	42	60	55	43	14	55	62	11	43	30	45	35	70	45	55	55	12	24	8	10	28	3	55	28	69	42	60	28	88	38	59	83	84	74	85	70	47	64	53	85	90	78	93	83	92	93	86	81	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-302.044488118745903	-311.095331499197243	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995738431008054	1	0	2	1	3	7	2	12	7	8	4	15	8	5	7	14	8	6	9	6	7	10	7	8	7	6	11	12	9	5	9	11	9	8	14	9	10	12	12	12	12	9	7	10	9	14	14	7	10	12	11	12	12	10	13	13	15	14	14	10	13	14	11	15	18	13	14	13	14	16	15	17	15	16	22	16	17	18	15	18	19	17	17	16	20	21	18	19	24	23	20	24	27	28	30	2	0	1	2	1	14	1	49	26	43	7	58	23	7	20	68	18	11	24	30	11	24	5	15	1	1	42	45	5	4	25	22	26	21	52	10	34	49	21	36	51	17	18	24	34	63	39	1	43	60	31	29	49	9	41	54	40	53	61	19	50	37	54	16	77	32	53	60	28	52	56	76	39	35	70	16	59	63	62	71	70	46	73	67	64	84	57	72	86	82	72	85	92	93	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-301.336116303188760	-310.386959683640100	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978931904502813	0	-1	1	2	2	7	4	13	6	7	3	16	5	5	3	13	8	7	8	7	7	9	9	8	8	6	10	12	9	11	6	11	10	10	11	9	10	12	12	9	12	9	10	11	9	13	11	13	12	10	9	11	11	9	10	13	15	10	14	12	12	12	17	14	16	14	13	14	15	15	17	18	11	13	23	12	17	19	17	17	17	17	20	17	18	21	19	22	23	21	25	22	26	25	26	2	0	1	1	3	13	15	53	15	7	4	74	11	4	5	32	9	13	20	9	31	21	20	14	7	15	22	30	21	50	7	42	45	29	45	6	42	19	43	18	37	14	42	54	24	28	9	45	50	54	25	33	33	18	36	60	46	22	17	52	40	35	12	55	64	61	61	52	61	29	69	80	20	39	65	37	66	81	65	69	64	49	81	69	69	12	82	86	87	77	75	90	78	92	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-288.068999277707348	-297.119842658158689	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997271042711660	0	-4	2	-1	3	5	2	11	7	9	4	10	8	6	7	11	8	6	8	6	6	10	10	9	9	8	11	13	7	10	9	11	9	9	13	9	9	10	11	11	11	12	10	9	10	15	15	14	12	12	11	13	9	10	13	13	16	14	12	11	14	12	13	15	16	12	13	14	15	16	16	17	15	16	22	15	17	17	18	15	18	14	19	17	17	17	21	22	24	22	28	25	24	26	29	4	0	1	2	7	3	4	33	21	29	3	33	14	3	11	33	7	6	29	3	11	29	26	13	18	6	33	54	18	17	19	17	9	9	43	29	29	9	37	12	30	26	20	18	10	66	35	39	23	31	10	12	18	19	8	27	68	38	39	43	63	25	32	42	82	44	34	8	66	61	48	63	42	61	87	82	76	74	46	48	72	8	72	48	48	68	78	83	75	83	94	90	83	87	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-293.536365710768450	-302.587209091219790	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992955327228122	0	-2	2	2	2	7	4	13	6	9	5	16	7	5	6	10	5	6	10	6	8	8	11	10	8	6	11	11	8	11	9	10	10	8	9	6	9	11	12	11	10	6	11	10	8	13	15	14	12	10	12	10	10	11	12	12	15	14	10	11	13	13	17	15	16	15	13	8	16	17	9	17	12	13	23	16	15	18	17	18	18	18	18	17	21	19	21	19	28	19	25	25	26	29	30	2	0	2	1	1	9	4	41	3	22	4	57	3	4	7	29	7	17	22	14	18	15	31	71	26	11	45	22	7	37	6	68	21	42	29	7	13	6	16	19	37	5	25	10	15	31	62	51	33	34	35	35	20	11	34	35	48	74	22	71	39	39	67	46	58	55	44	15	48	67	45	65	31	30	83	56	25	63	64	76	65	77	73	47	47	57	86	70	93	70	75	85	92	89	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-288.405219135290224	-297.456062515741564	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998984475212623	1	-2	2	2	0	6	3	14	6	8	4	17	8	5	1	13	7	7	10	5	7	10	9	7	7	9	11	13	10	11	10	7	8	10	10	10	10	11	11	11	12	9	9	10	9	14	14	12	8	11	12	14	13	10	9	12	12	14	13	12	12	13	17	15	18	15	14	14	16	17	16	18	15	15	24	14	15	18	16	17	16	16	19	17	21	18	19	21	28	19	25	28	25	26	29	2	0	15	15	2	15	15	50	7	9	3	8	21	11	5	60	14	14	25	7	1	33	10	14	20	24	25	27	45	18	32	11	9	25	45	23	49	43	42	29	36	10	25	49	9	59	28	24	6	29	22	18	31	45	32	39	38	62	37	29	54	57	82	76	77	56	50	19	16	69	68	79	37	57	90	51	67	81	77	81	76	40	65	82	83	84	80	83	93	77	61	93	75	91	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-288.273117043346588	-297.323960423797928	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994581967562416	1	0	1	1	2	5	4	11	4	7	3	16	8	4	5	14	8	5	7	6	8	10	7	9	5	9	7	11	9	10	8	11	10	9	12	8	7	6	12	11	12	10	10	9	10	13	14	12	12	12	10	13	12	12	13	11	14	14	13	10	12	13	16	12	17	14	14	13	6	15	16	16	15	14	23	11	17	20	18	16	18	17	19	17	18	15	21	21	30	23	24	27	25	26	29	2	0	2	2	1	11	11	42	11	25	2	76	6	11	11	62	20	14	9	25	9	29	38	17	7	27	7	24	13	17	25	34	17	13	43	69	38	25	29	43	45	44	37	23	17	48	59	26	22	33	34	40	10	30	54	29	76	34	49	24	76	31	41	42	63	62	52	51	11	50	67	46	57	53	87	33	50	82	73	47	86	66	77	47	65	48	77	78	95	88	90	91	91	93	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-297.582555100560569	-306.633398481011909	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994466048485753	0	-4	2	1	2	6	3	14	5	8	4	16	7	6	7	14	8	6	10	5	7	10	11	10	9	8	9	13	9	11	10	10	7	10	13	10	10	11	10	10	12	12	11	11	11	10	13	13	11	12	10	14	12	11	11	12	15	13	9	13	12	14	15	15	17	13	14	12	13	16	13	15	11	16	23	15	15	16	18	17	18	18	19	18	20	21	20	21	30	22	28	27	23	24	28	2	0	2	1	1	20	5	53	7	6	3	43	14	5	20	37	6	11	17	7	20	10	25	33	21	9	18	46	17	22	6	15	7	27	27	27	14	27	27	17	29	24	34	25	22	59	32	46	27	51	29	53	19	20	46	37	66	49	26	36	40	66	54	48	12	45	41	30	45	28	51	69	37	50	86	51	8	71	8	76	48	16	8	65	73	74	64	83	95	82	92	94	80	67	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-277.698216981102178	-286.749060361553518	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997774642774286	1	0	2	1	2	7	3	12	7	8	4	16	5	6	7	12	6	5	9	6	5	10	11	9	9	6	10	13	10	10	9	10	9	10	13	9	9	11	11	12	10	12	11	10	10	13	15	13	11	4	11	12	13	12	13	11	10	14	13	13	14	14	16	15	17	16	14	12	16	17	16	18	13	14	22	14	15	20	16	17	18	18	20	14	18	21	20	18	28	22	25	28	25	29	29	2	0	1	2	1	13	1	22	21	15	7	61	7	18	17	57	7	11	20	50	1	25	57	9	18	21	37	22	14	36	6	19	20	19	16	6	9	19	33	23	15	19	34	10	37	42	34	52	57	7	19	51	19	30	27	29	36	22	41	39	36	68	76	28	77	46	54	41	64	36	67	79	23	40	80	41	53	88	76	73	77	60	80	28	47	85	61	12	93	81	90	91	86	91	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-305.931090028999790	-314.981933409451131	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989161132359879	0	-2	1	1	2	6	3	13	5	8	5	16	8	6	5	11	7	6	10	7	8	9	11	9	8	7	9	11	9	10	7	11	9	11	12	10	9	10	11	10	11	12	10	5	10	15	15	14	10	9	12	12	12	11	14	7	15	14	14	10	12	14	17	13	16	14	13	13	16	12	14	14	9	14	20	15	17	18	13	18	15	13	18	14	17	19	19	21	28	21	25	27	24	27	29	2	0	1	1	1	3	4	35	4	26	7	46	31	9	7	26	11	5	18	44	17	20	73	26	14	18	14	37	56	50	44	60	13	27	38	24	18	10	22	22	21	10	18	7	24	48	71	41	29	9	45	32	19	45	40	6	84	70	68	10	16	19	30	49	64	68	29	38	47	19	52	16	44	8	62	72	72	63	32	54	13	42	69	38	47	83	57	87	92	83	63	91	75	91	94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-319.013139985392286	-328.063983365843626	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991808922511860	0	-1	1	2	3	3	4	13	5	9	5	17	8	5	7	10	7	6	6	5	6	9	11	6	8	5	9	9	8	11	9	10	10	9	12	9	8	7	6	7	8	6	11	8	10	14	14	13	11	12	12	14	12	8	13	12	16	12	11	12	12	13	13	9	17	15	9	14	15	12	15	19	13	14	21	14	11	19	17	18	18	18	20	17	16	20	19	22	29	19	25	26	25	28	31	2	0	1	1	4	4	3	16	6	15	6	85	15	5	14	28	26	14	9	6	6	54	15	20	11	4	44	38	17	31	38	10	44	21	43	21	40	9	20	11	24	7	24	18	28	62	58	13	64	45	41	56	30	19	33	59	38	45	38	22	37	59	77	41	48	70	40	62	51	27	51	80	53	51	86	51	13	65	51	73	76	51	85	57	61	90	46	80	94	79	87	91	90	92	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-309.016095510447883	-318.066938890899223	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979415072367370	1	0	2	2	3	6	4	13	7	8	4	16	8	4	7	13	8	6	8	5	8	10	10	9	7	6	9	11	10	10	8	11	10	10	14	10	7	12	12	11	8	11	11	9	10	7	14	14	10	9	12	13	12	11	12	12	15	14	11	12	13	11	16	16	13	16	8	14	15	14	16	14	12	15	20	13	17	18	17	18	18	18	19	17	19	19	20	20	30	19	26	22	19	27	31	2	0	1	2	2	20	3	51	20	11	4	52	25	4	1	24	15	14	9	14	6	67	37	26	20	11	14	44	26	50	9	33	19	21	37	10	26	24	29	23	25	17	24	46	20	26	13	8	46	13	45	43	28	24	49	29	8	59	30	43	33	13	58	70	40	69	9	42	24	52	65	39	67	44	93	41	59	66	76	79	63	47	12	63	36	71	79	78	91	12	87	75	80	91	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-289.178651901076989	-298.229495281528330	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984316647381724	1	0	1	1	3	4	2	14	7	9	5	10	3	6	5	12	8	6	9	6	7	9	10	9	7	8	10	12	3	9	9	10	8	11	13	8	9	11	10	12	12	11	10	8	10	14	14	12	12	11	11	13	13	12	13	13	16	11	12	11	11	12	18	15	17	15	12	10	14	14	14	19	13	15	23	15	17	18	18	15	18	16	17	17	19	20	20	20	28	20	25	27	23	26	29	2	0	2	2	4	5	3	62	11	26	5	21	3	4	3	43	9	5	36	3	20	21	31	44	15	20	44	20	7	17	29	19	18	37	60	18	25	18	33	19	34	17	36	11	24	49	49	39	34	31	32	45	16	43	10	45	74	27	58	39	44	30	55	67	80	16	51	33	67	56	18	77	51	56	85	56	76	48	66	71	83	73	82	80	78	83	77	63	92	72	75	90	86	93	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-306.810127540836675	-315.860970921288015	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997220562303301	1	-1	2	2	3	6	3	14	6	5	4	15	7	4	7	13	8	7	7	6	7	10	9	8	8	6	10	11	9	11	10	11	9	5	12	10	4	11	12	12	10	11	10	8	11	14	13	12	8	9	12	14	13	11	14	13	15	15	11	12	13	13	9	16	16	15	14	11	14	16	16	16	15	12	19	12	17	20	15	14	19	18	17	17	16	16	19	20	29	14	28	26	23	27	25	2	0	1	1	4	5	4	39	1	1	7	30	14	5	34	68	6	11	34	5	11	49	19	13	26	34	29	29	21	43	49	27	44	14	31	19	1	63	44	41	19	29	21	13	27	62	43	23	6	26	44	74	41	24	38	48	76	46	50	43	48	60	25	8	23	46	62	50	16	74	48	55	52	31	85	59	73	81	62	40	86	58	66	58	16	39	71	81	94	47	95	93	80	92	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-301.778165683217821	-310.829009063669162	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984134585371816	1	0	2	2	3	6	4	12	6	6	5	17	8	4	6	14	7	4	7	6	8	10	8	8	9	9	8	13	8	8	6	9	10	11	12	9	9	12	12	11	12	12	10	11	10	8	15	12	11	11	5	12	13	9	14	13	15	14	10	10	14	13	18	14	11	12	11	8	14	16	17	18	14	13	23	16	17	20	16	17	16	19	19	17	17	21	21	20	29	22	21	24	25	28	20	2	0	2	2	1	14	5	44	7	5	3	76	15	3	7	38	18	3	9	14	10	13	9	15	10	27	31	41	7	31	7	23	68	60	44	68	30	22	49	26	59	45	24	68	6	6	64	34	29	37	7	59	40	9	65	52	16	45	29	15	8	26	16	44	36	49	29	15	27	55	8	22	74	42	91	47	76	71	62	28	69	77	12	47	73	83	95	82	93	71	79	87	87	93	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-316.549426485759625	-325.600269866210965	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994710691983889	0	-1	2	0	1	3	1	14	4	9	4	15	7	5	7	13	5	6	9	7	5	9	11	10	8	7	10	12	10	8	9	8	5	10	13	9	10	6	11	11	11	10	1	8	8	13	12	12	10	11	12	11	13	11	11	12	13	11	12	10	14	13	17	14	15	15	14	13	15	14	14	18	14	16	22	12	17	17	14	16	16	18	20	15	20	20	18	16	28	18	25	27	23	29	29	2	0	1	2	4	7	1	62	43	13	3	68	33	6	14	50	9	17	13	33	1	32	32	31	21	17	13	58	45	18	13	18	6	22	41	20	7	21	22	34	26	20	2	15	15	24	60	30	36	49	24	27	41	10	34	27	56	31	54	36	28	47	70	51	48	67	59	58	51	34	54	66	59	79	82	22	74	64	23	61	30	66	90	24	35	90	70	71	91	78	85	93	75	55	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-319.892069728726028	-328.942913109177368	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996615014084719	1	-1	1	2	3	6	4	12	6	9	5	17	7	3	7	11	2	5	9	7	7	10	6	10	8	8	10	10	10	9	10	11	10	9	13	8	10	8	10	12	12	9	8	11	7	14	12	13	9	11	11	8	9	12	12	12	13	13	11	10	13	7	18	14	16	15	11	7	13	16	16	17	14	15	22	13	15	20	15	16	19	19	19	17	20	20	21	21	25	22	25	26	22	24	30	2	0	2	1	3	14	2	68	11	21	14	80	18	3	18	49	3	5	68	11	5	52	7	38	62	15	21	53	52	45	23	24	42	62	39	23	62	11	36	38	13	25	68	28	11	19	37	40	43	34	39	11	15	23	60	33	47	44	22	10	67	23	35	48	74	31	24	9	49	19	76	73	30	76	63	8	59	64	64	8	72	12	80	73	37	80	78	63	94	64	94	94	85	87	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
