step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
16000	-495.280346213263613	-493.453788925821982	-1.826557287441610	0.000199657969749	0.000034045905370	0.170521143796817	0.324576857140092	1	2	3	3	3	4	5	8	4	4	6	6	7	7	5	6	7	5	6	7	8	9	7	8	10	9	11	10	11	10	11	12	9	10	11	14	14	15	13	16	16	15	12	15	16	16	16	18	16	18	18	18	18	17	19	19	19	21	19	20	22	22	24	22	24	23	26	25	26	25	28	27	29	27	31	32	32	33	33	35	33	36	38	0	1	1	1	1	1	5	16	1	5	5	2	12	1	6	5	3	1	5	1	2	1	5	5	5	1	14	19	1	1	11	1	5	23	5	31	5	5	8	22	35	31	5	1	15	1	34	49	28	38	47	40	29	30	51	1	50	48	49	48	49	29	56	57	30	64	64	65	64	66	67	42	69	70	74	74	70	64	67	57	57	77	69	1	1	1	1	1	2	1	1	2	1	1	3	1	3	1	1	2	1	2	4	3	4	2	2	2	4	2	2	7	4	2	6	4	1	3	1	4	5	2	3	3	2	5	8	6	7	3	1	4	2	1	1	2	3	1	9	1	1	1	1	2	4	2	2	5	1	2	1	2	1	1	5	2	1	3	3	4	5	4	8	8	2	4
16500	-610.760453794473847	-608.832012659965926	-1.928441134507961	0.000267408513613	0.000040223235454	0.150418679310539	0.274220946381919	0	1	3	4	2	4	3	7	5	5	4	6	6	7	7	7	8	5	5	7	8	10	8	9	9	9	10	11	12	12	10	11	9	11	11	15	13	13	14	13	15	14	14	14	16	17	14	17	17	19	17	18	18	18	18	20	20	21	21	19	22	21	22	22	25	25	26	24	27	27	27	26	30	29	32	32	31	30	32	34	34	35	38	0	1	1	1	1	1	1	10	3	1	5	5	18	1	11	1	19	5	1	11	1	5	14	10	1	12	1	16	1	1	21	20	2	17	14	1	8	35	26	27	8	13	14	1	29	3	17	31	33	36	13	36	30	43	20	27	44	35	45	38	37	48	60	15	38	48	51	42	65	30	55	60	70	65	66	78	67	69	65	62	40	76	76	1	1	2	2	1	3	1	1	2	2	1	3	1	3	2	3	1	1	2	2	3	3	1	3	4	2	5	1	6	6	1	2	4	1	3	7	2	1	3	2	4	3	3	8	3	5	3	4	4	2	6	1	3	3	5	10	3	5	2	3	5	2	2	5	7	4	4	4	1	9	3	3	2	3	4	1	3	1	3	7	10	2	3
17000	-551.211543577302677	-549.454213081202738	-1.757330496099925	0.000187925353990	0.000035177800546	0.187190284863271	0.335935832762900	0	1	4	2	2	3	5	8	4	4	4	6	7	8	6	6	8	6	7	8	8	9	7	7	8	9	11	11	11	12	12	12	12	12	11	15	13	14	13	15	15	15	13	15	17	18	13	17	16	18	17	18	18	17	19	19	19	19	21	18	23	23	22	22	25	24	27	23	27	24	28	27	28	29	31	33	32	32	32	35	32	36	37	0	1	5	1	1	5	1	10	5	1	1	1	9	5	6	5	7	1	5	1	18	20	1	1	5	23	26	16	1	8	1	5	1	17	5	1	1	5	11	29	39	32	5	1	5	31	1	7	30	26	38	23	29	3	53	1	31	49	31	30	58	60	1	32	60	52	62	46	62	48	62	36	36	40	66	75	67	63	44	49	66	78	77	1	1	1	1	1	1	2	2	1	3	2	3	2	4	1	1	2	3	3	4	1	1	3	4	2	1	1	4	7	2	6	6	5	2	6	7	6	5	5	1	1	1	5	8	5	3	7	6	1	3	1	5	4	7	1	8	3	1	5	4	2	2	12	4	4	3	3	2	2	3	1	6	5	9	3	1	3	4	8	8	3	2	2
17500	-551.679873053416486	-549.455640621080988	-2.224232432335451	0.000205053411671	0.000022605045419	0.110239791840962	0.365953785797578	1	2	2	4	3	3	6	7	4	4	4	6	7	6	4	5	6	6	6	6	9	10	9	7	9	10	11	9	10	11	12	11	11	11	13	14	13	14	13	15	15	15	14	16	16	17	15	17	15	19	17	18	18	19	17	20	19	20	17	21	23	22	21	23	25	24	25	24	28	25	28	27	29	28	30	32	32	32	32	35	34	36	39	0	1	1	1	3	1	1	17	2	1	1	1	7	1	3	3	16	1	4	15	7	17	18	18	2	1	12	8	14	21	21	1	12	9	30	17	30	31	25	12	20	10	1	37	35	28	28	30	8	16	44	55	1	40	43	40	40	48	13	55	41	57	21	57	39	26	57	62	57	54	70	62	57	50	71	75	64	71	71	71	74	67	76	1	1	1	1	1	2	2	1	1	2	2	2	1	3	1	1	1	3	1	2	1	2	1	1	4	5	2	1	2	1	2	5	2	4	1	4	1	1	3	5	5	5	7	1	1	4	5	3	4	7	1	1	7	2	2	1	2	1	6	2	3	2	5	2	5	8	3	1	4	3	2	2	4	4	1	1	3	2	4	4	3	5	4
18000	-546.747137161893193	-544.650277981996169	-2.096859179896967	0.000190104446952	0.000023771101910	0.125042324319575	0.397148846913958	1	2	3	3	3	3	6	8	5	4	5	6	7	7	7	5	7	6	7	6	9	10	9	8	9	6	9	10	10	12	11	11	11	11	12	15	13	14	13	14	15	14	14	15	15	16	15	17	16	18	17	19	18	18	18	19	20	20	20	20	22	21	23	23	24	24	26	25	26	25	27	27	28	28	31	31	32	32	32	32	34	36	36	0	1	1	1	2	1	1	18	1	1	1	1	5	1	26	5	9	10	1	1	5	14	4	1	2	1	8	15	1	1	25	21	1	9	29	39	1	29	7	30	31	1	12	21	7	1	8	36	1	42	42	47	41	45	23	1	46	39	21	38	44	54	50	46	48	37	57	47	64	57	62	61	66	71	74	67	71	74	63	58	70	77	77	1	1	2	1	1	1	3	1	2	2	2	2	1	2	1	2	1	1	4	2	3	1	4	3	4	2	1	2	3	6	1	1	4	4	2	1	6	2	3	1	2	5	4	4	4	8	4	1	6	2	1	2	1	2	5	6	2	3	5	2	4	1	3	4	3	6	2	3	2	2	3	4	2	1	3	2	2	3	6	5	4	2	2
18500	-551.072690270844760	-549.252881033839685	-1.819809237005037	0.000276474130166	0.000047560049191	0.172023506004832	0.330986061135545	1	2	3	3	2	2	4	8	4	5	5	4	5	8	7	6	7	6	6	8	8	10	10	7	9	9	10	11	12	10	11	12	11	12	11	14	14	14	12	16	14	16	13	15	16	16	16	17	16	19	18	19	17	18	18	18	20	21	20	18	23	23	22	22	25	24	26	21	27	27	28	27	28	28	31	30	30	32	31	34	32	35	38	0	1	5	1	1	1	1	7	5	1	1	6	1	5	11	5	7	1	5	5	5	5	5	5	13	5	25	26	16	3	27	5	13	24	7	17	1	1	8	34	20	5	39	1	12	21	28	39	33	48	8	29	34	39	31	1	5	39	48	16	57	42	32	28	36	44	52	29	65	60	44	48	59	65	74	74	66	70	77	53	69	78	82	1	1	1	2	1	1	1	3	1	2	2	1	3	4	1	1	1	2	2	3	3	4	4	3	3	4	1	1	3	3	1	5	3	2	3	3	6	7	2	2	3	7	1	6	4	4	3	1	2	1	6	3	2	3	3	7	7	5	1	6	2	4	5	4	6	4	2	5	1	5	6	3	4	1	3	1	3	2	1	8	3	1	3
19000	-559.219818148562240	-557.374465068436280	-1.845353080126012	0.000217795042386	0.000036254202915	0.166460184389964	0.365184939383892	1	2	3	4	3	4	6	7	3	4	5	6	6	8	5	7	8	6	7	7	8	9	9	8	9	9	10	10	10	10	11	9	11	11	12	14	12	14	12	16	14	15	14	14	15	16	15	18	16	18	17	18	18	17	17	19	20	20	19	21	22	23	22	23	21	24	25	24	28	27	28	27	29	26	30	32	31	32	33	34	33	37	37	0	1	1	5	1	5	15	18	1	5	1	1	6	5	5	5	11	5	5	5	11	1	5	1	14	15	5	22	15	5	25	1	15	5	2	7	1	15	24	34	34	17	21	5	5	21	8	22	26	42	12	34	42	43	37	5	35	38	40	14	39	45	36	33	31	48	62	64	52	51	67	40	66	67	73	75	72	75	64	79	77	80	76	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	3	2	2	2	2	2	3	3	5	1	2	5	1	1	5	1	4	3	4	5	4	6	4	2	3	2	4	3	5	5	5	2	4	4	2	5	4	2	1	3	7	4	3	1	5	6	4	3	8	3	3	1	1	7	7	1	4	2	1	1	1	2	1	4	1	1	1	2
19500	-541.187668501970620	-538.963532002673332	-2.224136499297313	0.000263952718867	0.000029100748328	0.110249852521742	0.326305631918507	0	2	3	3	2	3	4	8	4	5	4	5	6	7	7	7	6	3	7	7	7	10	10	6	9	10	10	10	12	11	11	12	11	12	13	13	13	14	13	15	16	15	14	15	14	16	16	16	16	18	17	17	17	18	17	18	21	20	21	20	21	23	22	22	24	25	26	23	27	25	29	24	29	28	31	32	32	31	33	34	33	37	38	0	1	1	1	1	1	1	2	1	1	1	5	12	5	6	1	3	1	1	5	5	1	1	1	1	1	12	15	1	14	2	1	15	5	5	30	13	30	3	19	39	35	8	30	5	27	35	34	5	49	40	44	9	51	31	23	29	22	46	22	44	35	15	41	55	39	32	48	70	64	74	24	62	69	74	71	74	69	73	77	78	76	76	1	1	2	2	1	1	2	3	2	2	1	2	1	3	2	4	2	1	4	2	2	4	7	3	4	5	3	2	6	2	5	5	1	4	6	1	4	2	4	5	2	1	2	2	6	3	2	1	6	2	1	1	5	1	3	3	3	5	3	5	2	4	6	2	3	5	7	3	1	1	1	10	3	1	2	1	1	3	3	2	1	3	3
20000	-542.760445500771652	-540.803904451114931	-1.956541049656696	0.000217142498848	0.000031615662868	0.145598687661763	0.439303595327255	0	1	4	3	2	4	6	8	5	5	6	5	7	9	5	7	4	6	7	8	8	11	9	9	8	9	10	11	12	11	11	11	10	11	12	14	13	14	13	15	15	16	14	15	14	17	17	17	17	18	17	17	18	18	19	19	20	20	21	21	22	22	23	20	24	24	27	24	28	25	28	27	29	28	31	32	33	30	33	34	33	36	38	0	1	1	1	1	5	9	3	5	4	1	5	9	3	4	2	2	15	11	11	7	5	1	13	1	1	12	10	25	26	25	27	21	9	30	12	13	16	1	8	7	5	33	5	22	33	41	13	30	42	41	38	11	42	48	41	34	46	41	27	55	41	60	40	42	62	56	40	70	56	70	66	30	70	55	78	69	70	75	75	69	76	76	1	1	2	1	1	1	1	1	2	1	4	2	1	3	1	4	2	1	1	1	1	4	5	1	4	5	3	2	2	2	2	1	1	4	1	4	2	4	6	3	5	7	3	7	2	3	2	4	3	1	1	1	5	1	1	1	2	2	2	5	2	3	2	3	4	1	4	5	2	2	1	2	9	2	6	1	3	2	1	2	2	1	3
20500	-450.577178046786059	-448.577228553984355	-1.999949492801713	0.000207690502050	0.000028798143118	0.138658931602581	0.508128710936319	0	1	4	3	2	3	4	8	4	5	5	7	7	8	7	5	6	5	7	7	9	10	9	8	9	9	10	10	12	12	11	10	12	10	12	14	13	15	13	14	15	14	15	14	15	16	16	17	17	18	16	18	18	19	19	19	20	20	19	21	22	22	23	23	23	24	27	25	27	26	29	28	29	28	30	31	32	32	31	35	34	35	36	0	1	5	5	1	5	5	17	5	5	1	5	5	1	11	5	4	5	5	6	7	17	13	17	5	5	1	11	6	1	8	5	14	13	21	12	5	35	21	22	42	30	21	33	33	36	5	39	33	47	43	26	34	24	53	52	56	49	49	49	58	57	48	62	38	64	62	38	66	62	64	49	67	64	66	67	74	69	61	71	69	76	76	1	1	2	1	1	1	1	1	1	2	3	3	2	4	1	2	2	2	2	2	2	2	1	1	3	4	5	2	4	5	2	3	2	2	2	3	5	2	1	2	1	2	3	1	2	1	6	2	2	1	1	4	4	5	1	1	1	1	1	2	1	1	3	1	4	1	3	5	1	2	3	5	1	2	3	2	2	3	6	2	3	2	3
21000	-491.949198700140130	-490.033126019003191	-1.916072681136926	0.000137720879489	0.000021020263080	0.152629457191273	0.473924447439526	1	2	4	3	3	3	4	6	4	5	5	7	4	8	5	4	6	7	7	7	8	11	9	8	9	10	11	10	11	11	10	11	12	11	11	13	12	15	13	14	15	16	13	14	16	16	16	18	16	17	17	18	19	18	17	16	20	21	20	20	21	22	23	23	22	24	26	22	27	26	28	27	29	29	30	32	31	31	32	34	33	36	38	0	1	1	1	1	1	2	11	1	1	3	13	6	12	6	1	6	10	1	15	1	28	13	5	5	3	25	12	15	13	18	12	21	17	8	21	21	25	30	28	23	23	30	26	39	1	34	51	21	56	27	46	47	42	42	1	52	43	30	48	39	57	33	62	36	57	62	48	64	62	64	70	72	64	71	57	72	75	74	77	78	80	78	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	3	1	3	2	2	2	1	2	3	2	2	2	3	3	2	2	1	4	1	1	2	6	1	4	2	8	2	1	3	1	3	1	1	1	1	6	1	4	4	1	3	1	5	1	4	2	2	2	2	3	3	1	1	3	1	6	2	1	1	2	1	1	5
21500	-529.891821450090902	-528.141164302360721	-1.750657147730124	0.000155118451519	0.000029311107626	0.188959516669080	0.365469584678000	0	1	3	3	2	3	5	8	4	6	4	6	6	8	5	7	7	6	5	7	9	10	6	8	9	9	10	10	12	11	11	10	12	11	12	14	13	14	13	15	16	15	14	15	15	17	16	17	13	18	17	18	18	18	17	19	21	20	20	20	22	20	23	23	23	25	27	24	28	25	29	25	29	28	32	33	32	31	32	33	32	36	39	0	1	1	1	1	2	2	4	1	4	1	5	15	5	3	1	3	1	3	1	12	15	5	23	5	8	25	12	1	5	7	21	1	13	1	49	5	5	17	36	36	37	16	39	8	5	42	45	25	47	40	43	1	40	23	37	37	38	43	45	59	56	29	62	48	62	64	43	66	62	64	46	49	64	69	67	70	67	68	78	71	76	75	1	1	3	2	1	1	2	3	1	1	1	2	1	2	1	4	3	3	1	3	2	2	3	1	4	1	1	2	4	4	3	1	6	3	5	1	6	6	2	1	1	1	3	1	2	8	1	2	3	1	1	3	8	1	6	4	7	4	4	2	1	1	6	2	3	3	2	5	1	2	2	4	9	2	2	3	3	3	5	1	1	1	3
22000	-489.002154649614056	-487.136480982407193	-1.865673667206870	0.000191088185830	0.000031006523850	0.162262903462034	0.403785900567848	1	2	3	2	3	3	3	7	4	5	4	6	6	8	6	5	8	5	6	7	8	10	9	7	8	10	9	10	12	10	11	11	11	11	13	14	13	14	13	14	15	12	14	16	16	17	14	18	16	19	17	18	17	16	15	19	21	21	20	20	22	21	23	21	24	24	27	25	27	27	29	27	30	28	31	32	32	33	32	34	33	36	39	0	1	1	1	1	1	1	10	4	5	1	5	7	1	1	1	13	1	5	1	1	17	5	5	2	1	5	17	1	5	24	5	5	5	27	5	3	31	1	29	33	5	29	31	43	31	1	15	35	29	55	37	8	28	40	54	56	60	38	38	44	36	17	54	48	56	5	63	66	54	57	48	57	57	74	75	71	76	65	73	75	76	76	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	2	4	3	1	3	2	3	5	3	1	5	3	2	5	4	4	2	5	5	2	5	1	1	4	1	2	1	3	6	6	1	3	1	2	4	3	1	1	2	1	3	3	3	3	6	2	4	2	10	1	3	6	2	5	4	2	1	1	2	1	3	3	1	1	3
22500	-504.144040645964026	-502.083626666435464	-2.060413979528565	0.000164285914265	0.000021338866191	0.129888592620739	0.370025304948940	1	2	4	3	3	4	5	7	4	4	5	5	5	8	6	6	7	6	8	8	9	10	9	9	10	8	10	10	11	11	11	11	11	11	12	13	13	14	13	14	15	14	14	15	15	18	14	17	16	18	18	18	18	15	17	19	20	19	20	20	22	22	23	22	24	25	26	24	26	27	27	27	29	28	32	33	30	31	33	34	34	35	37	0	1	5	1	2	5	1	4	1	1	1	1	1	1	10	1	11	10	13	5	14	1	1	10	5	1	13	9	1	21	23	1	3	1	17	30	35	25	1	15	38	34	25	37	33	1	4	37	45	15	17	42	23	43	49	1	56	35	39	45	35	57	58	56	16	57	64	59	66	57	66	63	56	57	67	70	74	70	72	62	74	76	64	1	1	1	1	1	1	1	1	1	2	2	2	2	3	1	3	1	1	1	3	1	4	4	2	3	3	2	3	6	1	1	4	4	4	2	1	1	2	4	3	1	1	2	2	2	6	5	2	1	6	6	2	5	1	1	4	1	4	3	2	5	2	1	1	8	2	2	2	1	5	1	2	5	4	3	2	1	2	3	6	4	1	8
23000	-543.681554045760095	-541.773038392774765	-1.908515652985282	0.000245953444461	0.000037878925772	0.154008519192561	0.302654142283258	1	2	4	4	2	3	6	6	5	5	4	5	7	7	6	6	8	7	6	8	8	11	7	8	8	8	8	11	9	12	10	10	9	12	13	12	13	15	13	16	15	15	15	16	16	17	16	17	16	19	17	17	17	18	18	20	20	20	20	20	22	22	23	22	24	25	25	24	27	26	27	27	30	29	31	32	31	32	32	35	33	36	36	0	1	5	1	1	5	5	11	1	5	5	1	16	5	3	5	16	9	1	1	5	33	1	10	5	5	3	25	14	14	26	7	3	1	25	13	12	22	17	42	28	37	7	34	38	43	5	43	8	41	26	38	28	35	47	41	12	33	30	5	45	51	14	56	46	60	64	57	66	64	70	70	68	56	69	67	56	69	54	75	69	67	69	1	1	1	2	1	1	2	1	2	2	1	3	1	2	1	2	1	1	3	4	3	1	2	2	3	3	2	1	1	3	1	3	4	5	3	4	6	2	3	1	2	2	4	2	1	1	5	1	5	1	4	1	3	2	1	2	8	5	3	7	4	2	4	1	3	3	2	1	1	2	1	1	3	5	2	4	5	3	7	2	3	5	4
23500	-578.440250698054001	-576.443814516426073	-1.996436181627947	0.000249369707599	0.000034712095631	0.139199327636891	0.343581623381085	0	1	4	3	3	3	3	4	5	6	4	7	6	9	7	6	7	5	7	8	9	11	7	8	10	7	10	10	11	11	11	9	12	11	12	14	14	15	12	15	15	13	14	15	16	17	14	18	16	19	17	18	17	19	19	19	21	20	20	18	22	23	21	21	25	23	25	25	26	26	27	27	29	27	31	33	33	32	30	34	33	37	38	0	1	7	1	2	1	1	1	1	1	1	8	5	1	2	1	3	4	1	8	24	1	4	1	24	9	17	16	1	1	20	10	21	25	10	35	31	25	29	29	26	34	32	33	36	43	39	45	38	21	43	14	19	46	53	1	29	13	52	1	59	64	8	50	45	64	22	54	62	62	68	58	26	66	69	71	79	74	27	81	69	70	75	1	1	1	1	1	1	2	1	3	4	2	2	1	5	4	2	1	1	2	2	1	7	2	4	2	1	2	2	6	5	1	2	2	1	3	1	1	2	1	1	4	1	2	1	2	2	1	1	1	4	2	5	6	1	1	8	6	8	1	9	1	1	7	1	5	1	7	3	1	2	1	3	11	2	3	4	1	3	9	1	5	7	3
24000	-560.479501222978456	-558.387320450178549	-2.092180772799924	0.000216371798549	0.000027186564165	0.125647447342112	0.409616871123242	1	2	4	3	3	4	5	8	4	5	4	5	5	7	7	6	8	4	7	7	8	10	9	7	10	7	11	10	11	12	10	9	11	12	13	14	12	15	13	15	14	15	12	13	16	16	15	16	17	19	17	18	18	16	19	19	18	19	20	21	22	22	23	22	24	24	25	23	27	26	29	28	29	28	30	33	33	32	32	33	33	35	37	0	1	5	1	1	5	1	18	1	1	5	5	5	1	13	1	16	1	10	1	12	5	4	5	21	2	2	24	10	21	14	21	1	5	5	25	6	14	22	34	5	35	21	5	21	37	35	36	26	52	39	2	31	33	48	1	1	36	56	31	17	31	49	52	44	61	52	45	67	66	69	60	59	66	66	70	79	69	71	74	67	67	69	1	1	1	1	1	1	2	2	1	2	1	1	1	3	1	3	1	1	1	5	2	4	3	1	1	4	5	1	2	3	2	1	5	4	5	2	3	5	2	1	7	1	2	3	3	1	1	1	5	1	3	9	5	3	2	9	7	2	1	6	6	6	4	4	5	1	3	3	2	2	1	3	4	1	3	4	1	2	1	3	5	5	5
24500	-532.271318844140410	-530.246401824434315	-2.024917019706110	0.000248526782775	0.000033531069671	0.134919340669836	0.339311179162832	1	2	4	3	3	3	6	7	5	5	5	6	6	9	7	6	7	7	8	6	9	11	10	8	9	9	11	11	11	10	12	11	11	12	12	14	13	14	13	16	15	15	13	15	16	16	16	14	17	19	18	18	19	18	18	20	21	21	21	20	22	23	24	22	23	24	25	24	27	27	26	27	27	28	32	31	32	32	32	33	33	35	39	0	1	5	1	1	1	5	4	1	1	5	1	5	12	10	1	1	5	5	1	17	15	15	1	10	1	1	10	7	5	30	1	3	26	5	12	1	12	29	43	14	1	1	16	5	36	34	17	42	43	39	15	5	28	8	27	42	25	38	5	49	55	22	54	45	27	5	35	58	64	58	56	41	55	71	70	64	71	52	75	71	76	82	1	1	1	1	1	1	2	2	2	3	1	2	2	1	1	3	3	2	3	3	1	2	2	4	2	4	6	3	2	3	1	5	4	2	5	4	6	3	1	1	2	9	6	4	5	1	2	3	1	3	1	7	5	3	4	4	3	8	4	8	2	4	6	2	2	6	11	6	3	2	2	4	7	6	3	2	4	3	9	1	4	2	3
25000	-564.791615772755677	-562.545019182382930	-2.246596590372789	0.000216731296615	0.000023392684439	0.107934040004633	0.319859337368545	0	1	4	3	2	4	4	6	4	6	5	6	7	8	7	6	7	5	6	6	7	9	9	9	9	9	10	9	11	12	11	11	11	10	12	15	14	15	14	16	15	15	14	14	16	16	17	16	17	18	18	18	17	18	19	18	20	21	18	21	21	22	22	20	23	22	25	25	27	25	28	28	29	28	31	32	32	32	32	34	31	37	38	0	1	1	1	1	1	1	2	5	5	1	1	7	5	4	1	6	1	5	5	5	12	7	5	20	5	17	19	22	5	10	6	5	13	5	1	5	5	5	35	44	5	6	15	13	5	17	30	12	46	8	45	8	44	47	39	1	48	48	48	51	5	42	40	17	52	5	36	46	54	68	68	72	51	66	71	71	70	53	81	73	81	66	1	1	2	2	1	2	2	3	1	2	3	3	1	4	2	3	1	3	2	2	3	2	3	3	3	3	2	1	1	4	3	4	6	1	4	7	6	7	8	2	1	8	4	4	4	6	5	2	6	1	6	1	5	3	1	4	8	4	1	3	2	12	4	2	9	3	10	6	4	2	1	2	1	5	5	2	3	4	6	1	1	3	9
25500	-563.607247910648994	-561.484951593900291	-2.122296316748709	0.000249385968555	0.000030383947404	0.121835031777340	0.293878556628050	1	2	3	2	3	4	6	7	4	6	5	5	6	7	6	6	7	6	7	7	6	11	10	9	9	8	11	11	11	12	11	11	12	10	13	14	12	13	13	16	16	16	14	15	17	17	17	17	16	18	17	18	19	18	18	20	19	20	20	21	21	22	24	22	25	25	26	24	27	27	28	27	28	28	30	33	30	30	32	34	34	37	38	0	1	4	1	2	5	1	10	5	1	1	5	6	5	6	1	13	1	10	1	5	1	17	1	15	5	12	8	14	1	16	5	26	17	10	21	1	34	6	15	33	23	22	43	1	5	1	15	1	42	38	40	45	5	36	49	40	1	43	28	5	1	16	1	36	56	1	60	54	63	45	63	68	56	54	66	66	70	74	71	70	71	66	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	2	1	3	2	4	2	4	1	3	3	2	1	5	2	5	2	2	3	4	5	2	5	6	2	3	2	1	7	9	6	6	9	1	2	1	1	6	2	2	2	7	4	5	9	11	9	7	6	3	13	2	4	1	5	1	2	4	6	5	3	2	2	3	5	5	7
26000	-549.707430245815203	-547.728517007532105	-1.978913238283089	0.000220067089222	0.000031238365343	0.141949282162341	0.350527736652905	0	1	3	4	3	3	4	8	3	5	6	6	6	7	7	5	8	7	6	7	9	10	8	8	6	10	10	10	11	11	11	9	10	11	12	15	13	14	11	16	15	15	14	14	13	16	16	17	16	18	16	16	18	18	19	20	20	19	20	20	21	23	24	22	24	24	26	25	25	27	29	26	29	28	32	33	32	32	32	34	32	36	38	0	1	2	1	1	1	1	7	1	6	1	4	3	1	19	3	4	4	1	1	5	21	1	5	5	1	1	20	1	1	10	5	1	11	1	23	1	1	1	38	31	28	28	1	28	43	31	21	1	35	37	41	31	28	46	37	21	12	26	45	1	61	1	27	14	49	65	53	62	49	61	46	65	69	67	69	61	71	72	72	67	74	69	1	1	1	2	1	2	2	2	1	1	3	1	2	4	1	1	1	1	2	4	3	1	4	3	1	4	7	1	5	5	3	3	4	1	5	3	6	7	5	1	1	2	4	7	1	1	1	5	8	3	1	1	4	4	1	3	6	6	5	4	11	2	11	6	9	4	1	3	1	6	3	4	2	2	3	5	6	2	3	4	3	4	8
26500	-534.575009840546613	-532.358477478755844	-2.216532361790736	0.000197346655439	0.000021915748621	0.111052039735714	0.277710312627781	1	2	3	3	2	3	6	8	5	5	5	5	7	7	6	6	6	6	4	8	8	11	9	9	10	10	10	9	11	11	12	12	11	12	12	14	14	15	13	13	15	14	14	16	16	16	17	17	15	19	17	18	19	19	18	19	20	21	20	20	22	23	23	21	24	23	26	24	27	26	28	27	30	29	31	32	32	32	32	34	31	37	38	0	1	1	5	1	1	1	18	1	5	1	1	6	5	4	1	1	1	5	5	5	1	1	5	11	1	1	17	5	17	29	29	1	13	3	40	15	25	1	15	8	5	5	27	1	14	40	28	21	47	49	6	10	55	1	51	55	46	5	1	1	57	30	5	16	1	54	42	65	43	56	48	74	57	5	67	65	69	61	57	62	76	69	1	1	1	1	1	1	2	1	2	2	2	2	1	3	2	3	3	4	1	2	4	4	5	3	2	4	6	2	6	2	1	1	4	3	5	1	3	4	5	3	4	6	8	3	6	4	3	4	5	1	1	6	8	1	8	1	2	3	9	7	9	2	7	9	11	10	3	4	1	4	4	4	1	6	15	2	4	2	4	8	3	4	6
