step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22
61500	-186.383452348900988	-184.915280072364396	-1.468172276536595	0.000137725143913	0.000043973615485	0.319285311570407	0.394519742962574	2	8	10	12	12	13	17	21	19	21	20	22	21	23	24	24	23	24	26	27	31	34	0	0	1	3	0	4	3	4	3	6	7	5	5	7	13	7	9	4	18	9	7	20	1	1	4	1	1	1	3	4	5	5	2	5	3	3	1	4	2	7	2	5	7	3
62000	-186.136070205609514	-184.450591117323370	-1.685479088286151	0.000161837942449	0.000033678535541	0.208100368995377	0.379966699367791	2	7	11	12	12	15	15	21	19	21	21	22	21	23	24	24	23	26	27	28	31	33	0	0	1	3	0	4	3	4	7	6	9	5	5	11	13	8	3	6	3	19	11	18	1	1	6	1	1	2	2	4	2	3	1	4	5	1	2	2	5	6	8	1	5	4
62500	-188.844357323897754	-186.967704910885715	-1.876652413012029	0.000168773048449	0.000027016113738	0.160073625420136	0.339083671005434	3	8	11	13	10	15	16	20	20	22	20	22	21	22	24	23	25	26	26	28	29	32	0	0	1	3	0	4	3	6	3	6	7	5	5	11	13	7	7	6	8	7	14	7	1	1	4	2	1	1	2	2	4	4	2	7	5	1	1	4	4	5	3	6	3	9
63000	-179.486374701191522	-177.862944971800630	-1.623429729390905	0.000144654303504	0.000033313652493	0.230298385089788	0.415871284142018	1	7	10	12	12	14	16	21	19	21	20	22	20	24	24	23	25	26	27	27	32	33	0	0	1	3	0	4	3	4	7	3	7	5	5	16	12	7	4	6	8	17	14	14	1	1	5	1	1	1	2	4	2	5	3	4	3	1	1	3	7	5	3	1	3	4
63500	-186.063348635714675	-184.381045694452212	-1.682302941262471	0.000163631689007	0.000034220419410	0.209130759560478	0.293254508238788	3	8	10	13	10	14	16	21	19	20	20	21	21	22	23	23	25	27	27	27	31	32	0	0	1	3	0	3	3	4	3	4	9	5	5	11	13	3	6	6	16	3	20	21	1	1	3	1	1	2	3	5	3	4	1	6	5	1	2	8	6	5	2	7	2	1
64000	-171.636400882633779	-169.997623458507178	-1.638777424126592	0.000133288191509	0.000029905358531	0.224366151216729	0.400419371971143	3	9	11	13	11	15	15	22	19	20	21	22	20	23	23	23	24	26	26	28	32	33	0	0	1	3	0	4	3	10	3	6	7	5	5	9	13	11	8	3	17	3	20	18	1	1	5	1	1	1	2	1	3	2	2	6	5	2	2	1	1	8	1	7	2	3
64500	-182.201131157803246	-179.701210736832707	-2.499920420970553	0.000237911946803	0.000020546628842	0.086362324875425	0.415336863265447	3	8	9	13	12	15	17	21	19	22	20	22	19	24	24	24	24	27	27	27	29	33	0	0	1	3	0	4	4	6	7	4	3	5	5	8	13	9	10	8	10	14	7	14	1	1	3	2	1	2	2	4	1	5	4	5	3	2	3	3	1	3	3	2	5	2
65000	-188.993835329121453	-187.087996082539604	-1.905839246581840	0.000150488173486	0.000023250755148	0.154502208445503	0.242128570744971	1	9	9	13	11	15	16	21	19	20	20	23	21	23	23	24	23	27	26	28	32	33	0	0	1	1	0	3	4	6	4	3	7	5	5	7	13	9	3	8	8	14	14	14	1	1	5	6	1	3	2	3	3	6	1	7	5	4	1	2	8	3	2	2	6	5
65500	-186.099949339256938	-184.032401900940386	-2.067547438316543	0.000140656750460	0.000018132848525	0.128915593924430	0.423305842546884	1	8	10	14	11	13	16	21	20	22	21	21	21	21	23	23	25	26	25	26	30	32	0	0	1	6	0	3	3	4	7	6	3	5	5	7	13	11	3	17	8	14	17	7	1	1	4	1	1	1	3	3	2	3	6	3	5	3	1	1	8	1	1	3	3	8
66000	-181.173720888358190	-179.256624467401593	-1.917096420956586	0.000205935652471	0.000031393718301	0.152444309298817	0.410518031653740	1	7	10	14	11	15	16	19	20	21	21	23	20	23	23	23	24	26	26	27	32	33	0	0	1	3	0	4	3	4	7	6	7	5	5	11	13	11	8	17	10	14	11	9	1	1	4	2	1	1	2	2	3	3	3	5	4	1	1	1	3	1	4	3	5	5
66500	-180.124238695803513	-178.210576249759015	-1.913662446044497	0.000183346174414	0.000028064235090	0.153066924793362	0.284803750707505	2	8	10	12	11	14	16	21	20	21	20	23	20	23	23	23	24	26	26	27	31	33	0	0	1	3	0	4	3	4	7	7	7	5	2	11	13	7	4	6	8	11	16	11	1	1	4	1	1	1	3	4	2	3	2	6	6	2	2	5	6	7	3	4	4	6
67000	-202.374123377221792	-200.868821463237623	-1.505301913984165	0.000163296992434	0.000047520288013	0.291005286161945	0.409970414784951	2	7	9	13	11	14	15	21	19	22	19	22	21	24	23	21	24	26	27	26	31	32	0	0	1	3	0	3	3	4	3	11	3	5	5	9	13	9	11	6	17	14	8	16	1	1	4	2	1	3	4	6	3	2	5	7	4	3	1	2	2	5	2	1	7	4
67500	-178.344068978619305	-176.521052145028506	-1.823016833590800	0.000195106868123	0.000033423048738	0.171306366915366	0.446267338059082	3	9	11	13	11	14	14	22	19	21	19	23	20	23	23	23	24	26	25	27	31	33	0	0	1	3	0	3	3	9	7	4	7	5	5	10	13	9	8	6	17	14	14	14	1	1	4	1	1	2	2	2	3	4	2	6	4	1	1	1	1	6	1	2	4	5
68000	-175.265657379551158	-172.744391060962727	-2.521266318588432	0.000152284180341	0.000012922226056	0.084855997697423	0.373634155086082	2	9	10	13	12	12	16	20	19	22	20	22	18	23	23	23	22	26	25	27	32	32	0	0	1	6	0	3	3	4	7	8	7	13	5	7	12	9	4	6	8	11	14	7	1	1	4	1	1	1	2	4	1	1	3	2	3	2	1	2	4	5	2	3	4	6
68500	-172.989881904343889	-171.256960404301253	-1.732921500042633	0.000119783620282	0.000023216528176	0.193820558448208	0.281748575734294	2	8	8	12	11	14	16	20	19	21	20	22	21	24	22	24	24	26	26	27	31	32	0	0	1	3	0	4	3	4	7	6	3	2	5	7	13	11	8	6	17	11	14	14	1	1	3	2	1	1	4	4	3	4	5	7	5	4	1	2	2	6	1	3	3	4
69000	-188.412226430372101	-186.056830159030028	-2.355396271342068	0.000139425730915	0.000013627315679	0.097738886424226	0.299329295105918	1	9	11	12	12	15	17	21	19	21	20	23	21	22	23	24	25	26	26	27	32	33	0	0	1	3	0	4	3	3	7	6	3	5	5	7	13	3	16	6	17	16	11	11	1	1	6	1	1	1	2	6	1	2	4	5	5	2	1	6	1	4	1	1	6	7
69500	-162.467494238620702	-160.889167999542309	-1.578326239078401	0.000145741887959	0.000036412663871	0.249843503339049	0.396738188755011	1	8	10	12	12	14	17	22	19	20	20	23	21	24	23	23	24	25	26	25	30	32	0	0	1	3	0	4	3	10	7	6	3	5	5	16	13	9	8	10	8	11	14	21	1	1	4	1	1	1	3	1	1	3	4	5	4	1	1	2	1	2	3	3	2	1
70000	-156.018958640646787	-154.242682740954734	-1.776275899692044	0.000107011055656	0.000019511795503	0.182334389502652	0.381357961483207	3	8	10	13	12	15	16	22	18	21	21	22	21	23	22	24	24	26	26	27	30	34	0	0	1	3	0	4	3	4	7	6	3	13	5	7	13	9	8	8	17	11	14	11	1	1	4	2	1	1	3	4	1	3	5	1	4	3	1	3	1	1	1	3	3	6
70500	-171.245930550336283	-169.850234943153509	-1.395695607182762	0.000074256237855	0.000030415376802	0.409600293264745	0.357583549370140	2	8	11	13	12	15	15	18	18	21	20	23	22	23	24	22	25	25	26	28	30	33	0	0	1	3	0	4	3	3	7	6	7	13	5	7	12	9	8	10	8	11	20	21	1	1	4	1	1	1	2	3	1	3	4	1	4	5	1	2	4	2	4	5	1	3
71000	-193.459476777492029	-191.311681555624546	-2.147795221867487	0.000149707038621	0.000017778281607	0.118753812587230	0.348868137444712	0	7	9	12	11	14	16	21	18	21	20	23	19	24	22	22	24	26	25	28	32	33	0	0	1	3	0	4	3	4	7	7	7	15	5	3	13	9	3	6	3	11	7	11	1	1	5	1	1	2	3	4	2	2	3	1	2	8	2	2	8	7	8	4	8	5
71500	-192.061410939166052	-190.185294577870621	-1.876116361295431	0.000158463596225	0.000025382586296	0.160179289757964	0.283255767007546	2	6	10	14	11	13	16	22	20	19	20	23	20	23	21	22	23	27	25	27	31	34	0	0	1	3	0	3	3	4	7	6	7	15	2	3	13	9	6	6	3	19	19	11	1	1	4	2	1	2	3	3	2	3	2	2	7	7	1	1	5	6	9	2	4	7
72000	-167.030030312228462	-165.412965000053731	-1.617065312174739	0.000107727159818	0.000025084928371	0.232856119229708	0.444611030265606	2	7	10	14	12	14	16	21	20	19	19	23	21	23	22	22	24	26	26	27	30	33	0	0	1	3	0	3	3	4	11	6	7	15	5	3	13	9	4	14	8	14	14	21	1	1	4	3	1	2	2	3	1	2	2	1	4	7	1	1	4	1	2	2	4	2
72500	-175.484160152052937	-173.872529038500488	-1.611631113552461	0.000133155157571	0.000031303195963	0.235088122262609	0.357250254753323	2	7	11	13	11	14	16	22	19	20	20	23	21	24	22	23	24	26	26	27	31	30	0	0	1	3	0	4	3	3	7	6	7	15	5	7	13	9	10	6	3	14	7	14	1	1	4	2	1	1	2	6	2	2	3	1	4	4	1	2	2	4	6	2	9	3
73000	-169.697489516332467	-167.720596169044342	-1.976893347288122	0.000117235420905	0.000016679349117	0.142272267101658	0.281423259493798	2	8	10	13	11	14	15	22	19	21	19	23	20	23	22	23	24	27	26	25	32	33	0	0	1	3	0	4	3	6	7	4	7	15	5	11	13	9	8	10	8	7	7	14	1	1	3	2	1	1	3	4	2	4	2	1	5	3	2	2	1	4	2	5	8	6
73500	-165.517798406265484	-163.990341685117784	-1.527456721147704	0.000089102917702	0.000024672647646	0.276900558163705	0.421455616047851	2	8	10	14	12	15	17	19	20	22	21	23	21	22	23	23	24	26	26	26	31	34	0	0	1	3	0	4	3	4	7	4	7	13	5	11	13	9	8	10	17	7	11	11	1	1	4	2	1	1	4	2	2	3	2	1	4	1	2	2	3	2	1	3	4	6
74000	-170.060911037467577	-168.469363069707100	-1.591547967760472	0.000138070705128	0.000033654820395	0.243750623016605	0.460206354615140	3	9	11	13	11	15	16	20	19	22	19	22	21	24	24	24	24	26	26	27	31	33	0	0	1	3	0	4	3	3	3	3	7	13	5	11	12	7	8	10	17	14	14	14	1	1	4	1	1	2	2	4	4	6	1	1	5	2	1	3	2	2	1	1	3	5
74500	-167.404947574546838	-165.363057808979818	-2.041889765567020	0.000106357788921	0.000014089608668	0.132473689149011	0.446430659105025	2	8	11	13	12	15	17	19	19	21	19	22	20	22	23	23	23	26	26	27	32	33	0	0	1	3	0	4	3	4	7	6	7	13	5	11	12	9	8	6	17	7	14	20	1	1	5	1	1	1	4	3	1	3	1	2	5	1	1	2	2	5	2	4	5	2
75000	-164.798403072067742	-163.090995309923926	-1.707407762143804	0.000103850240519	0.000020900090068	0.201252206677106	0.519933019289110	2	8	10	13	10	13	15	22	19	21	21	22	21	23	23	23	24	26	26	25	31	33	0	0	1	3	0	3	3	10	7	6	7	13	5	11	13	9	8	6	17	11	18	14	1	1	3	2	1	1	2	1	2	4	2	1	5	2	1	2	1	7	1	2	3	5
75500	-173.059167438894718	-171.661403580520130	-1.397763858374585	0.000105408866447	0.000042760878967	0.405666813504995	0.436507065030620	3	9	10	12	11	14	16	20	19	22	20	23	20	24	21	22	25	26	26	27	32	33	0	0	1	3	0	3	3	4	3	8	7	15	2	11	13	7	8	6	17	14	14	14	1	1	3	1	1	2	3	4	5	1	3	1	5	2	1	3	3	6	1	2	4	4
76000	-159.032847132689369	-157.236047500598630	-1.796799632090726	0.000079355419849	0.000014072442276	0.177334356024611	0.415658247424176	1	7	10	13	10	15	16	22	20	21	19	23	20	23	23	24	24	26	25	28	31	34	0	0	1	3	0	4	3	4	7	6	7	13	5	7	13	9	8	10	17	14	14	14	1	1	5	2	1	1	3	3	2	3	1	2	4	4	1	2	1	3	1	3	4	5
76500	-162.258320311071628	-160.619091523822476	-1.639228787249164	0.000067199546718	0.000015065903142	0.224196499493655	0.509558449516432	2	8	10	13	11	14	17	21	19	21	21	22	21	21	23	23	24	27	25	27	31	34	0	0	1	3	0	4	3	4	7	6	7	13	5	3	13	9	8	10	17	14	14	14	1	1	4	2	1	1	3	4	1	3	2	1	4	6	1	2	3	3	1	3	4	7
77000	-167.371021801609089	-165.857207292620927	-1.513814508988167	0.000124656759255	0.000035574814033	0.285382150521694	0.304633626444499	1	8	9	12	11	14	15	21	19	22	19	22	20	23	23	24	24	27	26	27	31	32	0	0	1	3	0	4	3	4	3	6	7	13	5	11	12	7	10	8	17	9	14	14	1	1	4	2	1	1	3	3	6	5	2	1	4	2	1	5	1	3	1	5	3	5
77500	-155.288184950463517	-153.876578043389685	-1.411606907073840	0.000102509863929	0.000039217510332	0.382573040577141	0.431085471001345	1	8	9	13	11	15	16	21	18	21	20	22	20	24	23	23	23	26	26	26	31	33	0	0	1	3	0	4	4	4	7	6	7	13	5	11	12	9	8	10	17	14	14	21	1	1	4	2	1	2	2	3	1	3	2	1	4	2	1	2	1	3	1	1	3	1
78000	-184.823294941216801	-183.412729392168018	-1.410565549048782	0.000167381808013	0.000064299236211	0.384147100419809	0.512851246982327	3	8	10	14	11	12	16	19	19	22	18	21	19	23	23	23	24	27	27	28	31	32	0	0	1	6	0	3	3	7	7	6	3	13	5	9	12	9	8	17	8	10	7	14	1	1	3	1	1	1	3	1	2	4	4	1	3	2	1	2	2	3	3	2	8	3
78500	-189.134401434388309	-187.052975751862704	-2.081425682525615	0.000122760706077	0.000015597626848	0.127057161419665	0.409827330018672	3	8	10	12	10	14	13	21	19	22	20	22	20	24	22	23	25	25	27	27	31	33	0	0	1	3	0	4	3	6	7	4	7	13	5	7	13	9	8	10	10	3	11	14	1	1	3	1	1	1	1	4	2	6	5	1	4	5	1	2	2	2	2	7	6	6
79000	-173.908514250290835	-172.171777721239977	-1.736736529050862	0.000135026038383	0.000026026915523	0.192754788888012	0.325620922151269	0	9	11	13	12	14	16	20	17	22	19	23	21	23	22	23	24	25	27	26	31	32	0	0	1	3	0	4	3	4	7	6	3	15	5	11	13	11	10	10	17	11	7	14	1	1	6	1	1	1	3	4	1	4	4	1	4	2	1	2	1	2	1	3	6	3
79500	-173.420676523558768	-170.608000323089470	-2.812676200469299	0.000154022569686	0.000010428815070	0.067709655095694	0.393489059201920	2	5	10	13	10	14	16	21	19	21	20	22	18	23	20	23	24	26	26	27	32	31	0	0	1	3	0	4	3	4	7	4	7	15	5	11	13	9	10	8	17	14	14	11	1	1	4	2	1	1	2	3	1	3	2	1	5	2	1	2	2	4	1	3	5	5
80000	-180.167438128432138	-178.564883636823311	-1.602554491608822	0.000165953621390	0.000039649602046	0.238919775983085	0.341923794446736	1	8	11	13	12	15	16	20	19	21	21	22	20	24	24	23	24	24	26	26	30	33	0	0	1	3	0	3	3	4	7	6	3	13	5	8	12	7	10	6	10	11	14	11	1	1	4	1	1	3	2	4	2	3	4	1	4	2	2	3	2	4	2	2	3	7
80500	-180.442640659267227	-178.924166073842315	-1.518474585424903	0.000104715357320	0.000029573175679	0.282414885796690	0.411300582651089	2	9	10	14	12	12	16	21	19	18	20	22	21	22	23	23	24	25	26	27	29	33	0	0	1	6	0	3	3	4	7	4	7	5	5	11	13	9	8	6	17	11	14	20	1	1	4	1	1	2	3	5	2	2	2	4	3	1	1	3	2	5	1	4	4	3
81000	-179.827811892871978	-178.046075033386558	-1.781736859485424	0.000157367631494	0.000028480151955	0.180978462246716	0.325548597073699	3	9	10	13	10	15	16	21	19	20	20	22	21	22	23	22	24	25	27	28	32	33	0	0	1	3	0	3	3	3	7	4	7	5	5	11	13	9	6	17	10	7	20	20	1	1	3	1	1	2	2	5	2	3	2	6	4	1	2	1	5	1	4	6	3	2
81500	-182.561828681697563	-180.401501749651743	-2.160326932045824	0.000180925268259	0.000021220007992	0.117286038575069	0.349102842010955	2	7	11	14	11	13	17	22	17	21	20	20	21	24	23	23	24	26	27	27	30	33	0	0	1	6	0	3	3	10	3	6	7	5	5	11	13	9	8	7	18	14	14	7	1	1	4	1	1	1	3	1	2	4	3	5	3	1	1	3	1	5	1	2	3	7
82000	-190.343981278636278	-188.775694867320169	-1.568286411316106	0.000092283610292	0.000023504667382	0.254700345030750	0.340702041207121	0	7	9	14	9	15	17	19	19	22	19	20	22	23	23	23	24	27	27	27	31	31	0	0	1	3	0	3	3	6	3	4	7	5	12	9	13	7	8	6	17	7	14	14	1	1	5	2	1	3	4	2	5	5	1	8	1	2	1	3	2	7	2	4	4	3
82500	-172.459791856966916	-170.501757251918946	-1.958034605047966	0.000117337303522	0.000017054979793	0.145350023236688	0.340460876315269	1	7	10	13	11	15	15	21	19	20	20	20	22	24	23	23	24	26	27	27	31	34	0	0	1	3	0	4	3	3	7	3	7	5	12	9	12	9	10	8	17	11	14	14	1	1	4	1	1	1	3	6	2	4	3	4	1	2	2	2	2	2	1	3	5	4
83000	-168.320891968433187	-166.496710799456025	-1.824181168977167	0.000113448024080	0.000019404990041	0.171047404293350	0.412148589367726	0	9	10	12	11	15	17	20	20	21	19	20	21	23	23	23	24	26	26	27	31	31	0	0	1	3	0	4	3	4	11	6	3	5	12	7	13	9	10	6	17	7	20	14	1	1	4	1	1	2	3	3	1	3	4	4	1	3	1	2	1	5	1	5	2	4
83500	-174.242325491443722	-172.483653199635881	-1.758672291807827	0.000178980335312	0.000033440389639	0.186838345008846	0.357798864634555	2	7	11	13	11	15	15	21	20	21	19	22	21	23	23	23	25	27	26	27	31	34	0	0	1	3	0	4	3	4	11	7	3	5	5	9	13	9	10	3	10	11	14	18	1	1	4	1	1	1	3	4	1	4	4	4	4	1	1	2	2	7	2	4	3	3
84000	-176.264646603486909	-174.234885643056089	-2.029760960430834	0.000161191592763	0.000021634108410	0.134213627640653	0.474007527137968	2	9	11	14	11	15	17	20	20	21	20	22	20	23	23	24	24	24	26	28	32	34	0	0	1	3	0	3	3	6	7	6	7	5	5	7	13	9	4	6	8	14	14	14	1	1	3	2	1	1	2	3	1	2	1	5	4	3	2	2	5	5	3	3	5	6
84500	-184.545609484962085	-182.451264818498686	-2.094344666463405	0.000238981442086	0.000029960376428	0.125366958062102	0.337947040346285	3	7	10	13	12	15	16	21	18	22	21	21	20	23	23	24	25	26	25	28	31	33	0	0	1	3	0	4	3	4	7	6	7	5	5	8	12	7	3	4	8	10	14	11	1	1	3	1	1	1	2	4	1	4	2	5	4	1	1	5	5	7	3	2	3	6
85000	-180.980202349527815	-179.474606722827303	-1.505595626700507	0.000146297702960	0.000042544351394	0.290806694383064	0.272839500629688	3	8	10	13	11	14	17	20	19	21	20	22	20	23	24	24	24	27	25	26	31	32	0	0	1	3	0	3	3	6	7	4	7	5	2	3	12	7	8	4	16	7	7	18	1	1	3	2	1	2	3	3	1	4	2	4	6	6	1	5	2	6	1	4	7	2
85500	-192.577796562589583	-191.132109286792854	-1.445687275796729	0.000117383158937	0.000039964615363	0.340462939700116	0.308720172924626	3	8	11	12	11	14	16	21	18	20	20	22	21	24	24	22	25	26	26	27	29	34	0	0	1	3	0	3	3	4	3	4	3	5	5	3	12	3	8	14	17	3	11	20	1	1	4	1	1	2	3	3	3	4	5	6	6	8	2	5	2	1	1	9	6	4
86000	-187.256257385699740	-185.161397913841455	-2.094859471858281	0.000181514030954	0.000022743777200	0.125300380807183	0.272290981977825	3	8	11	13	12	15	16	21	19	20	20	23	20	23	24	23	22	23	25	28	30	34	0	0	1	3	0	3	3	4	3	6	7	5	5	11	13	7	10	6	17	7	14	14	1	1	3	1	1	2	2	5	6	2	2	5	5	2	3	3	1	4	2	7	5	5
86500	-178.477244338493080	-176.634921013585171	-1.842323324907900	0.000148878247074	0.000024877976983	0.167102833835648	0.411909870367669	3	9	11	13	11	15	15	21	20	22	20	22	20	24	23	23	24	26	27	25	31	33	0	0	1	3	0	4	3	4	7	4	7	5	5	8	12	9	10	8	17	3	14	20	1	1	4	2	1	1	2	3	2	4	3	5	5	1	1	1	1	3	2	8	4	4
87000	-188.281572918815073	-186.783992799752269	-1.497580119062808	0.000145453048040	0.000043105159297	0.296351021021548	0.324381722875779	3	8	10	14	12	13	16	21	19	21	20	23	19	24	24	22	25	26	26	27	31	34	0	0	1	6	0	3	3	4	7	6	7	5	5	3	13	7	14	6	10	11	14	18	1	1	5	1	1	2	2	4	1	5	2	5	4	7	2	2	1	7	3	3	3	3
87500	-179.538946702215213	-177.615344318487416	-1.923602383727802	0.000173324914728	0.000026220045816	0.151276842440212	0.406367088351929	2	8	10	12	11	13	15	22	20	22	20	23	20	23	22	23	24	27	26	28	31	33	0	0	1	3	0	4	3	4	7	6	7	5	5	11	13	9	10	4	17	11	14	11	1	1	5	1	1	1	2	7	2	4	3	4	4	2	1	2	1	7	2	4	4	8
88000	-190.105182639805918	-188.242428064856568	-1.862754574949360	0.000166270161262	0.000027077771067	0.162854061492587	0.395254109796226	2	8	10	14	11	14	16	21	18	21	19	21	21	23	22	23	23	26	26	27	31	32	0	0	1	3	0	3	3	4	7	7	7	2	5	3	12	3	8	4	16	14	16	7	1	1	3	3	1	3	3	4	1	2	2	5	5	6	1	7	1	5	2	3	4	8
88500	-168.550895923221958	-166.568131564913415	-1.982764358308553	0.000157520084862	0.000022263410104	0.141336961083626	0.376696827930147	1	8	9	12	11	14	16	21	18	21	20	22	20	23	23	24	24	26	26	27	32	33	0	0	1	3	0	4	3	4	7	6	7	13	5	11	13	9	10	6	17	14	14	14	1	1	4	1	1	1	3	5	1	2	3	1	3	1	1	2	1	6	1	2	5	6
89000	-169.415881039564226	-167.575226719734019	-1.840654319830205	0.000166205075315	0.000027832498727	0.167458777499999	0.329068062518267	2	8	9	13	12	14	16	21	20	20	21	23	20	22	22	23	24	24	26	27	31	34	0	0	1	3	0	4	3	6	7	4	7	15	5	8	13	9	10	6	17	7	7	20	1	1	3	2	1	1	3	5	2	3	2	1	4	1	1	2	1	6	1	5	7	3
89500	-188.972979983213577	-187.374607097159640	-1.598372886053933	0.000122674374328	0.000029531468882	0.240730544121046	0.282369917835272	3	9	9	14	11	15	17	21	19	21	21	21	20	23	23	22	25	26	26	26	31	33	0	0	1	3	0	3	3	4	3	6	3	13	5	3	13	7	8	4	17	7	11	7	1	1	2	3	1	4	3	3	4	3	6	1	3	8	2	3	3	6	1	5	5	9
90000	-170.728876704308504	-169.178004654430140	-1.550872049878378	0.000123716988357	0.000032617984842	0.263650006967746	0.411679934543765	3	7	10	13	12	15	17	19	19	20	21	21	20	22	24	23	24	25	26	27	31	33	0	0	1	3	0	4	4	4	7	6	7	13	5	11	13	9	8	8	17	7	11	16	1	1	4	2	1	1	2	2	1	2	2	1	4	1	2	2	2	3	1	5	6	5
90500	-171.314593009516756	-169.765674598940564	-1.548918410576195	0.000095426162150	0.000025259222429	0.264699133443072	0.285929303590926	1	8	11	13	11	14	16	21	18	19	21	22	20	22	24	22	25	26	26	27	31	33	0	0	1	3	0	3	3	4	7	6	7	13	5	7	12	9	10	8	8	11	14	14	1	1	6	1	1	1	2	4	1	3	3	1	4	2	1	2	3	2	3	3	4	7
91000	-178.962808719663315	-177.226085033610218	-1.736723686053099	0.000077869910305	0.000015010076032	0.192758357798031	0.352587042155174	2	8	11	13	12	14	17	21	19	21	20	22	21	24	24	23	23	25	27	27	31	33	0	0	1	3	0	3	3	4	7	3	3	13	2	7	13	9	8	10	17	11	14	14	1	1	4	1	1	2	3	4	1	5	5	1	9	3	2	2	2	2	2	2	2	4
91500	-170.638854861119142	-168.856693223822731	-1.782161637296398	0.000119369880551	0.000021590881985	0.180873783950517	0.422399306006911	3	9	10	13	12	15	15	22	19	21	20	22	21	23	23	24	24	27	26	28	31	33	0	0	1	3	0	4	3	4	3	6	7	13	5	11	12	9	10	10	17	9	14	20	1	1	3	2	1	1	2	4	4	4	2	1	5	2	1	2	2	4	1	5	3	2
92000	-183.069043509717744	-181.595013653881153	-1.474029855836585	0.000163153034710	0.000051286400310	0.314345365389756	0.332329545268446	3	8	11	13	11	15	17	21	19	20	20	22	21	23	24	24	25	27	26	27	31	33	0	0	1	3	0	3	3	3	7	3	9	13	5	9	12	7	8	4	8	14	16	20	1	1	3	1	1	3	4	4	1	4	1	1	5	2	1	3	2	7	3	3	5	3
92500	-186.911035731820192	-185.409311215322873	-1.501724516497331	0.000116510071733	0.000034190063836	0.293451573130844	0.294621958736309	2	9	10	13	11	14	16	21	19	21	20	23	21	23	24	22	23	26	24	27	30	33	0	0	1	3	0	3	3	4	7	6	3	13	5	9	13	7	3	7	8	11	14	21	1	1	3	3	1	2	3	5	2	4	5	1	4	2	1	2	5	5	2	3	5	1
93000	-188.199181258050459	-186.755706095399205	-1.443475162651267	0.000164110953942	0.000056252486549	0.342771065536623	0.365083669156227	3	8	10	13	12	12	17	19	18	21	20	22	21	24	24	24	22	25	26	26	32	33	0	0	1	3	0	3	3	4	7	8	7	13	5	17	12	7	4	3	8	11	18	16	1	1	3	2	1	1	3	3	1	1	1	1	5	1	2	3	5	9	4	3	4	4
93500	-188.190241049472007	-186.575185983691085	-1.615055065780918	0.000155635266226	0.000036368309295	0.233676532170760	0.360153428464866	3	7	10	13	10	15	16	22	20	21	20	23	21	23	24	23	24	25	25	27	31	33	0	0	1	3	0	4	3	11	7	11	3	5	5	9	13	11	8	3	11	3	11	14	1	1	3	2	1	1	2	2	2	1	6	8	5	2	2	1	1	8	2	8	4	6
94000	-169.061619264905261	-167.117533602805679	-1.944085662099586	0.000136815758844	0.000020207891271	0.147701488791035	0.355507077039470	1	9	11	13	11	14	16	21	19	21	20	22	21	21	23	23	24	25	27	28	30	33	0	0	1	3	0	4	3	4	7	6	7	5	5	7	13	9	8	6	17	14	14	11	1	1	4	1	1	1	3	3	1	3	2	5	6	3	1	2	2	4	2	3	5	7
94500	-181.131558667960888	-179.082965641298443	-2.048593026662456	0.000237382849132	0.000031222568140	0.131528323356541	0.317585197218007	2	8	10	13	12	14	16	21	20	21	19	23	20	23	23	23	25	26	25	26	30	33	0	0	1	3	0	4	3	4	7	6	7	5	5	10	13	11	10	8	4	19	9	19	1	1	4	2	1	1	2	4	4	4	2	5	3	1	2	2	2	2	5	1	5	5
95000	-185.781296967073473	-183.777083811782177	-2.004213155291295	0.000193732954066	0.000026736681272	0.138007916105266	0.258692140230262	3	9	10	14	12	14	16	22	19	21	21	22	20	23	23	23	24	26	27	28	30	31	0	0	1	3	0	3	4	10	7	6	3	5	5	4	13	9	8	17	4	11	7	14	1	1	4	2	1	2	1	1	1	4	6	6	4	5	2	2	2	1	7	3	6	5
95500	-197.277928001721051	-195.424281465642053	-1.853646536078988	0.000227056918259	0.000037401662933	0.164723731915695	0.530806447494876	2	8	11	14	10	13	16	20	19	21	21	21	21	22	24	23	24	26	27	25	31	30	0	0	1	6	0	3	3	4	7	6	8	5	5	8	13	10	4	9	10	8	18	14	1	1	4	1	1	1	3	5	2	4	1	6	5	1	2	1	4	4	2	3	2	3
