step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37
61000	-200.419324913760136	-198.843383826396405	-1.575941087363730	0.000099590603645	0.000024995110989	0.250978607156906	0.709302128248277	0	2	2	3	4	4	4	4	4	5	3	5	5	5	6	6	6	8	7	6	7	8	7	8	9	6	10	10	9	10	13	13	12	15	13	12	16	0	1	0	2	11	3	2	3	1	1	3	11	5	11	14	10	5	5	10	14	14	3	14	20	19	14	20	22	18	18	25	29	25	28	33	29	31	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	3	3	2	2	1	2	1
61500	-199.725946753424296	-197.798036975793678	-1.927909777630623	0.000126635037897	0.000019060156057	0.150512499329602	0.893921509242009	0	3	1	2	4	4	5	6	4	3	3	5	4	4	6	5	5	7	5	7	7	6	6	7	9	7	8	9	9	10	12	11	14	14	13	13	15	0	4	0	1	3	11	4	6	1	1	3	5	11	3	17	10	14	5	2	22	14	12	13	17	19	15	5	20	24	29	25	29	31	28	31	29	33	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1
62000	-211.533968651219283	-209.616187970543564	-1.917780680675705	0.000076402762876	0.000011637728281	0.152320777978928	0.720578630914475	0	2	1	1	3	4	5	4	4	3	5	4	4	5	5	6	7	6	7	6	8	6	8	8	8	8	10	10	9	11	11	12	14	15	14	13	14	0	4	0	1	3	5	2	5	1	4	5	5	5	5	12	10	14	5	10	12	22	15	20	11	19	18	11	23	24	20	19	29	31	28	31	12	31	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	3	1	1	2	2	1	1	2	2	3	2
62500	-206.254390546048057	-204.796713439774351	-1.457677106273706	0.000106623386980	0.000035046473320	0.328694054024562	0.621204522758919	0	3	1	3	4	5	5	5	4	5	3	5	5	6	5	7	6	8	6	6	6	7	8	7	10	8	10	10	8	11	14	11	12	14	14	15	14	0	1	0	1	11	3	1	3	1	2	3	5	11	5	5	10	11	20	10	5	11	11	13	12	19	14	24	23	24	29	33	29	25	28	25	26	33	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	1	2	2	3	1
63000	-176.570932271428177	-174.770615620532226	-1.800316650895949	0.000106477964216	0.000018793689224	0.176503085515693	0.825682532158068	-1	2	2	3	5	4	4	6	4	5	4	5	5	7	7	6	6	6	6	7	8	6	7	7	9	9	10	9	9	10	15	12	13	15	14	14	16	0	1	0	2	11	3	2	6	4	4	3	11	11	22	18	10	5	5	10	11	12	12	8	5	19	20	29	23	24	24	33	30	25	28	33	29	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	3	1	2	1
63500	-199.646876296489665	-197.893834287635059	-1.753042008854606	0.000102146605366	0.000019236616857	0.188323603982858	0.781125066754323	-1	2	1	2	4	5	5	4	4	4	3	4	4	6	6	5	5	8	5	5	6	7	6	7	10	8	11	11	9	9	14	11	12	13	14	12	15	0	1	0	1	11	11	9	3	4	4	3	11	11	11	12	4	11	15	10	11	8	15	13	20	19	15	22	14	24	24	33	29	19	28	33	24	31	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1
64000	-200.703225288233625	-198.597678497350785	-2.105546790882851	0.000120784856233	0.000014969033643	0.123931377735014	0.676619202851621	0	2	2	2	4	4	5	4	3	5	3	5	4	6	7	5	6	7	7	5	8	8	7	8	8	9	11	10	10	11	14	12	12	14	13	14	16	0	1	0	1	11	3	4	3	4	4	3	11	11	5	5	1	5	6	10	5	11	18	13	14	19	15	12	23	24	24	33	29	25	23	33	14	31	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	3	1	2	2
64500	-174.273578998015353	-172.107508741620734	-2.166070256394607	0.000079786209581	0.000009304925372	0.116623228764686	0.746757712308361	0	2	1	4	4	4	4	6	4	5	3	5	4	6	6	6	6	7	6	6	8	6	7	8	10	8	10	11	9	11	15	12	13	14	14	14	14	0	1	0	2	11	3	2	6	2	7	3	11	11	12	12	10	5	11	10	11	14	12	8	20	19	18	20	22	24	29	33	29	25	28	33	32	33	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	3	1	1	1	2	1	2	1	1	1
65000	-188.298281285897730	-186.278111201185766	-2.020170084711962	0.000099181553539	0.000013450708886	0.135617041737083	0.640962843584588	0	2	1	4	5	3	4	6	4	5	4	6	5	3	6	7	6	8	6	6	7	7	7	7	9	8	11	10	8	10	13	11	11	14	14	14	14	0	1	0	1	14	3	1	3	2	2	14	14	14	3	11	10	5	24	10	5	5	15	13	5	19	20	18	23	24	20	33	30	25	28	31	30	31	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	1
65500	-214.758719743489024	-212.849525027359249	-1.909194716129769	0.000127373752633	0.000019600744591	0.153883701985378	0.572902909518137	0	3	1	4	3	4	5	5	4	5	4	6	5	6	6	6	6	7	7	6	8	7	7	7	8	8	10	10	9	9	14	13	10	14	12	15	15	0	1	0	1	3	3	1	3	1	4	5	11	5	11	5	10	11	15	7	6	14	20	13	17	19	5	21	13	20	18	19	29	7	28	33	29	33	1	2	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	4	2	2	3	1	4	2
66000	-179.551182346680918	-177.813180255052970	-1.738002091627957	0.000099570171012	0.000019157671958	0.192403726565578	0.857996799904580	-1	1	2	2	3	4	4	5	4	4	5	5	4	7	6	6	6	8	6	7	8	6	7	8	10	8	11	9	9	10	14	12	12	15	14	15	16	0	1	0	1	3	3	4	6	4	4	5	5	5	15	12	10	11	22	10	12	14	12	13	20	19	20	14	23	24	29	33	29	25	28	33	27	31	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1
66500	-192.225613853805584	-190.742392684203622	-1.483221169601970	0.000127739243716	0.000039214742488	0.306990564117014	0.793080857045492	0	1	1	3	3	4	6	6	3	5	4	5	4	7	6	6	6	7	7	6	7	8	7	8	9	9	10	9	10	10	15	12	13	13	13	14	15	0	1	0	2	3	3	2	6	2	9	5	5	5	5	11	10	5	5	10	11	20	15	13	12	19	20	22	23	24	14	35	29	25	23	25	18	33	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	3	2	2	1
67000	-191.370045894655590	-189.254328778271173	-2.115717116384428	0.000096712798631	0.000011861964088	0.122651440713712	0.828307870145046	0	2	1	3	3	4	5	5	4	5	4	5	4	7	5	7	7	8	6	6	7	6	8	8	8	8	8	10	10	10	15	12	12	13	13	14	14	0	1	0	2	3	3	2	3	2	2	5	5	5	15	5	10	5	6	10	15	22	5	13	14	19	20	14	23	24	18	37	29	25	28	33	23	33	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	3	1
67500	-190.528772624308829	-188.923407568677590	-1.605365055631232	0.000094423872472	0.000022446356466	0.237719083938501	0.699885172766043	-1	3	2	1	3	4	6	6	3	5	5	5	4	7	5	7	7	7	7	7	8	8	7	7	10	8	11	10	10	11	15	12	12	13	14	13	15	0	4	0	1	3	3	2	6	4	2	5	5	5	11	5	2	15	11	10	12	12	20	13	11	19	14	8	23	24	29	33	29	19	28	33	29	35	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1
68000	-191.795488578195290	-189.852209678555369	-1.943278899639921	0.000116142946529	0.000017170516457	0.147839511313564	0.842923439867356	0	2	1	3	5	4	4	5	4	5	4	5	5	7	5	6	6	8	7	6	7	7	7	7	9	9	11	10	9	9	14	12	11	14	13	14	16	0	1	0	1	11	3	2	3	1	7	3	11	11	15	11	10	5	22	10	5	5	8	13	17	19	18	22	23	24	24	35	15	19	28	33	24	31	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	1	2	1	4	1
68500	-189.749270666297235	-187.959332792489164	-1.789937873808060	0.000123810430287	0.000022159254917	0.178977287011986	0.826131035897351	0	2	2	3	4	5	6	4	4	5	3	5	5	6	6	6	5	7	7	6	8	7	7	7	10	8	8	10	9	11	14	12	12	12	13	14	15	0	1	0	1	11	3	9	3	2	2	3	5	5	6	8	10	11	14	10	11	18	5	13	14	19	20	18	23	24	29	33	29	25	28	33	14	33	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	4	2
69000	-194.403073168469916	-192.854092550106145	-1.548980618363759	0.000115179565210	0.000030484066313	0.264665578983722	0.841283917218758	-1	2	1	4	4	5	6	4	5	5	4	3	4	7	6	7	6	6	7	5	7	8	7	7	10	8	12	10	9	10	14	12	12	14	13	14	15	0	1	0	1	12	13	10	3	2	1	12	3	12	20	12	10	12	12	9	12	18	18	13	8	10	5	22	29	5	24	33	29	25	28	33	32	31	1	1	1	2	1	1	1	2	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	2	1	2	1	2	1	1	1
69500	-196.257625600828362	-194.664311351435458	-1.593314249392895	0.000114539402640	0.000027828626736	0.242961165283217	0.683320158229263	-2	2	1	2	4	5	5	6	3	4	5	3	5	6	6	6	6	6	7	5	6	7	7	7	9	9	10	9	9	11	15	12	12	14	13	13	13	0	1	0	1	12	12	2	3	1	2	5	3	12	5	5	10	5	12	10	12	12	14	8	14	19	6	24	23	24	29	37	14	25	28	33	27	33	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	3	2	2	1	2	1
70000	-197.829343042362211	-195.870294793060850	-1.959048249301360	0.000098719224529	0.000014332222735	0.145181678679896	0.807603032445642	0	2	1	3	4	4	4	6	5	5	5	3	5	7	7	7	6	6	7	7	8	8	7	7	10	9	12	10	10	8	14	12	12	14	13	12	15	0	1	0	2	12	3	2	6	7	4	12	3	5	12	12	10	11	12	10	18	5	18	13	11	19	15	28	11	6	24	33	22	25	28	33	15	33	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	3	3	1	2	2	2	2	1	3	2
70500	-195.827711388116171	-194.204230682727257	-1.623480705388925	0.000090385870439	0.000020813889932	0.230278137838873	0.780410991057736	-1	2	1	4	3	4	6	3	4	5	4	5	5	6	7	7	6	8	6	6	7	7	8	7	9	8	9	9	9	8	15	12	11	13	12	14	16	0	1	0	2	3	3	10	3	1	9	5	11	5	6	20	10	5	12	9	12	11	11	13	11	19	20	20	13	24	11	33	27	25	28	33	22	31	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	2	1	3	1
71000	-202.114682416811576	-200.554730324892745	-1.559952091918842	0.000114449502837	0.000029630535753	0.258896150868201	0.816896637339312	0	2	0	2	5	5	5	2	4	5	5	3	4	5	6	7	7	8	5	7	6	7	7	7	9	8	11	10	9	11	14	11	12	15	14	14	16	0	1	0	1	12	8	2	3	4	2	12	8	12	12	11	10	14	22	2	12	11	14	13	5	19	5	18	23	24	29	33	17	25	28	33	23	33	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	3	2
71500	-198.064578596492396	-196.397561466430744	-1.667017130061649	0.000109450798203	0.000023448326479	0.214236230927251	0.815077585756276	0	2	1	3	3	3	6	4	4	5	4	5	5	6	5	7	6	7	7	6	7	7	6	7	10	8	12	8	10	11	14	12	13	14	14	14	15	0	1	0	1	3	3	2	6	1	4	5	5	5	5	5	10	12	11	10	15	15	5	15	12	19	17	29	13	6	29	33	29	25	29	25	29	33	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	2	2	1
72000	-215.808768443767065	-214.075728719041109	-1.733039724725964	0.000134010765252	0.000025969592513	0.193787360773273	0.651884484402701	-1	1	1	3	3	3	6	5	5	5	4	5	5	6	5	7	6	5	6	5	7	8	7	7	9	8	11	10	9	10	11	12	13	15	13	14	15	0	1	0	2	3	3	4	6	4	4	5	11	11	11	11	10	5	11	10	5	15	15	13	11	19	14	29	23	24	29	25	22	25	32	10	32	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	2	1	3	1	2
72500	-196.128899128977110	-194.561416924076099	-1.567482204900999	0.000126968698770	0.000032389529196	0.255098536175508	0.659426327215388	0	2	1	3	5	5	4	5	4	5	3	6	5	6	5	7	7	7	7	6	7	7	7	8	9	8	12	11	10	10	14	12	13	14	14	11	16	0	1	0	1	11	3	2	11	1	9	3	11	11	5	11	9	5	15	10	11	12	14	13	20	10	12	15	23	24	12	33	29	25	28	25	12	31	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	4	2	1	2	1	1	2	1	4	2	1
73000	-214.720557935139226	-212.934009838298209	-1.786548096841007	0.000178309204583	0.000032059890078	0.179799411661312	0.710019535866589	0	1	1	3	4	5	5	5	4	6	4	5	4	6	3	5	6	7	6	6	8	8	7	7	8	8	12	10	9	11	15	13	11	14	14	12	12	0	1	0	2	3	3	4	3	2	2	15	15	15	15	3	2	15	12	4	8	14	15	8	12	19	23	24	23	17	24	33	29	25	28	33	23	33	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	3	2	1	2	2	3	1
73500	-206.051996190989144	-204.465818859364134	-1.586177331625019	0.000091949608501	0.000022636691745	0.246185841511122	0.769845675534459	0	2	2	3	3	4	4	5	5	5	4	6	5	6	6	6	7	8	7	6	7	6	8	7	10	9	9	11	10	11	13	12	10	15	13	12	15	0	1	0	2	3	3	4	6	4	2	5	11	5	11	6	4	8	15	10	5	11	11	13	13	19	12	6	23	24	24	33	29	19	28	25	29	31	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	2	1	3	2	2	2	2	1	1	2	2	1	2
74000	-236.339275386818429	-234.585478077030245	-1.753797309788195	0.000155969375605	0.000029341435443	0.188123055111497	0.516510761374890	-1	1	1	3	4	4	5	5	3	5	4	5	5	6	7	7	7	7	4	6	7	8	5	8	9	8	11	10	9	8	15	13	13	13	14	15	14	0	1	0	1	3	3	2	3	2	9	3	3	5	5	5	7	20	5	4	5	8	5	11	15	7	11	13	14	15	12	25	29	25	23	33	6	25	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	2	2	3	3	1	1	3	1	2	4	1	6	2
74500	-184.729176792268959	-183.006105763007611	-1.723071029261337	0.000113219796957	0.000022261922298	0.196625704129243	0.851122584184413	0	2	1	3	5	4	4	5	4	5	3	5	5	6	6	6	6	7	6	6	7	6	7	7	9	9	11	9	9	10	14	12	12	13	13	13	14	0	1	0	2	11	3	2	3	2	2	3	11	11	5	5	10	12	20	10	8	20	12	13	15	2	18	18	23	24	8	33	14	25	28	33	29	33	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	2	2	1	2	1	2	1	1	1
75000	-175.187194874246842	-173.100451474210132	-2.086743400036702	0.000132722066127	0.000016770345538	0.126356875138336	0.966679720787629	0	3	2	3	4	4	5	6	4	5	3	6	5	7	5	5	6	5	7	7	7	8	7	7	9	8	9	11	9	10	14	11	12	14	14	14	14	0	1	0	1	11	3	4	6	4	9	3	5	5	18	5	2	18	11	10	15	18	20	13	12	19	8	24	23	20	22	33	24	25	28	33	32	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1
75500	-201.277779016712373	-199.441822038088588	-1.835956978623771	0.000102121164745	0.000017204148422	0.168468000390965	0.754996938168912	0	3	1	1	3	5	5	6	3	5	4	5	4	7	7	6	7	8	6	5	7	6	8	8	8	8	11	10	9	9	14	11	12	14	13	14	15	0	1	0	1	3	3	1	3	4	9	5	11	5	20	5	10	12	12	7	5	6	20	5	5	19	15	22	23	14	8	33	29	25	28	33	27	33	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	1	1	3	1
76000	-177.317039862762016	-175.649758384900196	-1.667281477861820	0.000090726810466	0.000019428765989	0.214145806395140	0.794081729288517	0	2	0	3	4	2	5	5	5	4	4	6	5	6	6	6	6	7	6	3	7	6	8	8	10	8	12	10	9	10	15	10	12	14	13	14	14	0	1	0	2	20	3	2	20	4	2	6	3	20	5	11	10	11	5	10	3	14	5	20	18	19	22	17	23	24	24	33	29	25	28	33	27	33	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	2	1	1	2	1	1	1
76500	-178.940289330642372	-176.775223359352879	-2.165065971289494	0.000097786042405	0.000011415414207	0.116738687098397	0.742939187654577	0	2	1	3	3	3	5	5	3	5	5	6	5	6	6	7	7	8	7	5	7	7	7	8	10	8	11	10	10	10	14	12	12	15	14	14	16	0	1	0	2	3	3	9	6	2	2	5	11	5	5	5	10	11	12	10	5	20	14	13	22	19	11	22	23	24	24	33	29	25	28	33	12	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	3	1
77000	-204.547609633624234	-203.025103416222748	-1.522506217401494	0.000133915148576	0.000037483838967	0.279907384381612	0.772405950693771	0	2	2	2	3	4	6	6	3	6	4	6	5	7	5	5	7	8	7	7	8	6	7	7	10	9	11	9	9	10	14	13	12	13	13	13	15	0	1	0	1	3	3	4	3	2	16	5	15	5	8	5	1	11	5	10	15	6	11	8	8	10	20	29	8	24	8	35	27	19	28	33	8	31	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	3	2	1	2	1
77500	-198.478464140719723	-196.791556766135614	-1.686907374584097	0.000100862429113	0.000020943105352	0.207640303097852	0.687178968208634	0	2	2	3	3	5	3	5	4	5	4	5	5	7	6	6	5	6	6	6	8	8	8	7	8	8	10	10	9	11	14	12	12	13	13	14	13	0	1	0	1	3	3	2	3	4	7	5	5	5	12	11	4	11	11	9	5	20	18	14	12	19	6	23	22	24	20	33	29	25	28	33	27	33	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	2	1	3	1
78000	-202.693730324947950	-200.865264824262255	-1.828465500685701	0.000094984484398	0.000016156922950	0.170100654354930	0.720216755563571	-1	2	1	3	3	3	5	4	4	5	4	5	5	7	7	6	7	6	7	6	7	8	7	7	10	8	10	8	9	11	14	12	12	14	13	15	16	0	1	0	1	3	3	9	3	2	4	5	5	6	20	12	10	13	12	10	11	18	14	8	11	19	18	12	24	24	24	33	29	25	28	33	8	31	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	4	1	9	1
78500	-201.736114220850681	-200.261064606758083	-1.475049614092597	0.000111226595136	0.000034870231975	0.313506243112697	0.631639560230445	0	2	2	4	5	4	5	5	4	5	3	6	5	6	6	6	7	8	7	7	7	7	7	7	10	9	11	10	9	10	14	13	12	15	13	15	15	0	1	0	1	11	3	2	3	2	4	3	11	11	11	11	10	14	24	10	11	11	8	13	12	19	3	29	8	24	15	35	30	25	28	33	14	33	1	1	1	2	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	4	1	2	1	2	1	2	2	2	1	2	2
79000	-192.630989850082045	-190.653688666311865	-1.977301183770174	0.000119405634963	0.000016980311324	0.142206951366321	0.936125623843092	-1	2	1	3	3	5	3	6	5	5	5	5	4	5	6	7	7	7	6	7	8	7	8	8	9	8	10	10	9	10	12	11	12	15	13	15	15	0	1	0	2	3	5	2	6	4	2	5	5	5	5	11	10	14	5	10	12	11	11	14	20	19	22	20	18	24	24	25	29	25	28	33	32	33	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	2
79500	-183.586346803188775	-182.225152299332848	-1.361194503855937	0.000063974174783	0.000035245080095	0.550926685884489	0.796313877412622	0	2	2	3	4	4	5	4	5	5	3	6	5	6	7	7	5	8	6	6	8	6	7	7	9	7	10	11	9	11	13	11	14	13	14	15	15	0	1	0	2	11	3	4	3	4	4	3	11	5	11	20	10	8	20	10	5	22	11	13	12	19	20	18	23	24	29	25	29	31	28	31	27	31	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	1	2	1	1	1	1	2	1
80000	-188.330285685254950	-186.681586334656089	-1.648699350598849	0.000079134511802	0.000017464747630	0.220696978247825	0.753875674889596	-1	2	1	4	4	3	6	3	4	5	4	5	5	7	6	6	6	8	7	6	7	7	7	7	9	8	11	9	9	10	15	12	12	14	13	13	16	0	1	0	1	3	3	4	3	2	2	6	11	5	5	11	10	12	12	10	5	11	20	15	5	19	12	18	15	24	29	35	27	25	28	33	24	35	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	3	1
80500	-189.028286812768528	-187.419422447494725	-1.608864365273802	0.000104570804361	0.000024704026831	0.236242103924514	0.767744258942766	0	2	1	4	5	3	6	6	3	5	4	5	4	6	7	7	7	8	6	7	6	6	6	7	9	7	11	11	9	11	14	13	12	14	13	15	15	0	1	0	2	6	3	4	3	2	4	3	6	6	11	21	10	11	11	10	5	6	11	13	14	19	14	29	8	24	29	25	24	25	28	33	8	33	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	3	2	1	1	1	4	2
81000	-195.327568892909682	-193.681666330962770	-1.645902561946919	0.000110279768150	0.000024451082758	0.221718663075070	0.738904914651261	-1	1	1	2	2	2	6	3	4	4	5	4	4	5	6	6	5	7	6	6	8	7	7	8	7	8	10	10	9	11	14	11	12	13	14	13	15	0	1	0	1	3	3	9	6	4	4	5	5	5	5	12	9	5	15	10	12	11	11	13	20	19	20	14	23	14	24	33	13	25	28	33	32	31	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	3	2	1	1	2	1
81500	-197.174836793903381	-195.508390717845970	-1.666446076057412	0.000124227656113	0.000026638364038	0.214431833224389	0.799075544347752	-1	1	2	3	4	5	5	4	2	4	3	6	5	7	6	6	6	8	7	7	7	8	7	6	10	8	10	11	8	11	13	10	13	15	14	14	16	0	1	0	2	11	3	2	3	1	9	3	5	11	12	11	10	5	12	10	17	15	20	15	11	19	6	22	23	24	29	25	22	25	28	25	32	31	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2
82000	-194.109012336235281	-192.510924262518898	-1.598088073716385	0.000075107272806	0.000018089958811	0.240854954994616	0.719239528177202	0	1	2	3	5	4	3	5	5	5	3	6	5	4	6	6	6	7	7	6	8	8	7	7	9	8	10	11	8	11	14	12	12	14	14	13	16	0	1	0	1	11	3	2	3	4	7	3	14	11	11	14	10	11	14	10	5	5	5	13	14	19	18	20	23	24	27	33	29	25	28	33	29	31	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	2	3	2
82500	-193.972221819129174	-192.185126055198594	-1.787095763930578	0.000091895190224	0.000016510451250	0.179666108858091	0.681910675469340	0	2	1	4	3	5	5	6	3	4	5	5	5	6	6	7	6	8	6	5	8	7	7	7	9	8	11	9	9	10	13	11	11	14	13	12	15	0	1	0	1	3	3	9	3	1	2	5	5	5	5	12	10	12	15	10	5	11	15	8	12	19	8	23	8	24	29	33	29	25	27	33	11	31	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1
83000	-186.604319405251090	-184.858493886464174	-1.745825518786915	0.000094193155994	0.000017921235124	0.190260480550218	0.846529856491787	-2	2	1	4	3	4	6	5	5	6	4	5	4	6	5	7	6	7	7	6	7	8	7	7	9	9	9	10	9	10	14	13	10	13	13	15	15	0	1	0	2	3	3	4	3	4	9	5	11	5	11	5	10	15	15	10	5	12	14	13	11	19	14	12	23	24	29	33	29	25	23	33	32	31	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	2	1
83500	-181.182540695836309	-179.415965569063786	-1.766575126772534	0.000129675863512	0.000023962891567	0.184790684385054	0.748812724626486	0	2	2	3	4	4	4	4	4	5	5	6	5	7	6	6	7	8	7	6	7	5	8	6	10	8	10	11	9	11	15	13	12	14	13	14	14	0	1	0	2	3	3	2	3	4	2	5	3	5	22	5	9	22	14	10	5	5	5	21	11	19	20	18	23	11	18	33	29	25	28	33	32	33	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1
