step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
22500	-665.683231368358747	-663.929804983434451	-1.753426384924330	0.000121564261785	0.000022881006842	0.188221492944553	0.673626673844733	-1	0	4	5	6	4	7	7	6	10	8	9	10	11	11	10	11	13	12	10	11	15	15	15	18	15	17	16	17	17	17	20	19	21	20	21	22	21	22	19	21	20	22	23	22	21	23	24	22	27	25	23	23	23	25	25	25	26	26	26	26	25	27	25	26	27	25	28	26	29	27	26	30	29	27	28	30	29	29	30	29	30	31	30	30	32	32	33	31	34	30	32	34	33	35	34	33	35	35	34	35	37	35	37	39	39	0	1	1	2	6	1	3	5	6	11	3	6	7	3	12	6	10	10	16	5	11	19	18	21	31	17	26	18	26	23	26	25	23	30	31	17	32	32	22	30	30	31	30	38	27	22	27	34	42	33	40	43	34	46	39	36	47	49	48	36	28	54	42	49	38	72	47	35	19	65	58	56	58	71	58	62	76	68	71	79	72	68	75	78	75	85	77	78	74	72	75	85	84	68	68	92	92	94	94	86	96	97	97	103	101	103	1	1	3	3	1	2	1	1	1	1	2	2	2	4	1	2	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	2	2	2	4	1	1	2	2	1	1	2	1	3	4	2	2	1	5	2	1	1	1	2	3	1	1	1	3	6	1	3	2	2	1	1	3	5	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	4	3	1	2	2	3	1	1	2	1	1	1	2	1	2	2	1
23000	-708.139147742245200	-706.414835936930558	-1.724311805314666	0.000117547593765	0.000023070836895	0.196268049017700	0.481092974440147	-2	1	3	5	5	3	5	8	6	11	8	9	9	9	10	10	11	13	12	11	12	15	15	15	18	15	14	18	18	17	18	17	18	21	19	21	22	19	22	20	21	20	21	23	20	22	22	23	22	26	24	23	24	24	24	22	25	25	26	27	26	25	27	25	27	26	28	28	28	29	28	26	30	30	28	28	30	30	30	30	30	30	29	29	29	31	32	32	31	33	30	33	33	32	36	34	34	36	34	35	35	34	36	35	39	38	0	1	2	3	6	2	3	3	3	5	5	9	6	3	3	8	14	10	20	8	9	20	18	14	10	21	17	19	26	24	27	27	19	30	32	31	31	32	34	23	40	32	30	31	29	28	29	28	36	54	41	30	30	33	39	35	47	36	52	49	54	46	27	49	37	36	63	49	61	72	58	56	75	71	37	46	61	68	49	85	66	68	64	68	58	74	61	73	75	81	71	86	84	82	83	68	79	94	94	86	79	91	102	75	101	103	1	1	2	1	1	1	1	4	2	3	2	2	4	2	2	1	1	2	1	1	3	2	2	3	4	2	2	4	2	1	2	2	3	3	1	2	4	1	1	3	1	2	2	3	1	2	2	3	1	1	2	3	3	3	1	2	1	2	1	3	1	2	6	2	3	3	1	3	2	1	1	2	1	1	3	3	3	1	5	1	3	1	1	1	2	1	3	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	1	3	2	1
23500	-649.002972455652412	-647.413611637546296	-1.589360818106163	0.000098849189866	0.000024191952496	0.244735971318794	0.605475044844212	-2	0	4	6	5	4	6	7	6	10	8	8	8	10	11	11	13	12	13	11	12	15	15	15	18	15	16	17	16	18	18	19	19	18	21	21	20	22	21	19	21	20	22	22	23	23	24	23	22	27	24	22	23	25	26	25	22	24	27	27	26	24	28	24	27	24	26	28	28	30	29	26	29	28	28	29	30	28	32	30	31	30	29	29	31	31	32	32	32	34	32	32	33	32	35	34	33	36	34	36	36	37	35	37	39	40	0	1	2	3	3	1	6	5	3	8	3	3	6	11	9	13	11	13	13	10	11	20	16	10	26	21	24	22	14	28	27	27	28	18	25	25	17	31	33	23	40	32	20	37	42	39	57	34	42	43	22	40	41	62	39	44	37	49	48	45	62	43	56	37	56	44	47	58	61	63	58	66	78	64	49	61	61	49	74	58	65	78	58	78	74	75	61	75	80	81	68	85	84	73	79	86	92	94	94	86	96	97	97	103	101	103	1	1	2	1	1	2	1	1	1	2	2	3	2	1	2	2	3	2	2	1	3	2	2	2	3	1	1	2	3	1	2	1	2	3	2	2	4	1	1	3	2	1	5	1	2	2	2	2	1	3	4	2	1	1	2	2	1	1	2	3	1	1	3	2	1	1	1	2	1	1	3	1	1	2	3	2	2	2	2	3	1	1	3	1	2	2	3	2	1	1	2	1	2	2	1	2	1	2	1	2	1	2	1	1	2	3
24000	-629.157394742214933	-627.521294673680245	-1.636100068534694	0.000095293977218	0.000021477163818	0.225377977131554	0.610510728596664	-1	0	3	4	5	5	7	6	6	10	8	9	10	11	11	11	12	13	12	12	13	15	14	15	17	15	16	17	17	19	18	19	19	20	20	21	22	21	22	21	20	20	22	22	23	21	23	24	22	27	24	23	22	25	25	25	25	25	26	25	26	23	27	26	25	26	28	28	27	29	26	27	28	28	28	29	31	30	31	30	29	29	30	29	30	32	32	32	32	34	31	32	32	32	35	35	33	36	34	36	35	36	34	37	39	41	0	1	2	3	3	2	2	5	6	5	5	9	5	10	9	13	11	13	16	16	8	18	20	21	27	21	26	22	21	13	27	27	22	20	21	32	32	25	46	22	30	29	30	32	36	30	36	30	42	39	33	41	34	62	33	31	47	49	51	49	39	46	44	58	44	65	57	49	62	56	38	65	58	64	71	69	69	64	74	49	65	73	75	68	75	83	69	78	58	81	85	85	84	82	75	86	92	94	94	96	86	97	97	103	100	104	1	1	1	1	1	3	3	1	1	2	1	2	2	1	2	1	2	2	1	1	3	1	1	1	1	2	1	1	2	4	1	1	3	4	3	2	1	3	1	4	1	1	2	1	1	1	1	2	1	2	3	2	1	1	3	2	1	2	2	2	2	1	2	1	2	1	1	3	1	2	2	1	2	1	1	2	2	2	2	4	2	1	1	1	1	1	2	1	3	2	1	1	2	1	3	1	1	2	1	1	2	2	1	2	1	2
24500	-706.593804900063674	-704.786749578356762	-1.807055321706859	0.000123557597240	0.000021613975222	0.174930362076716	0.537804493939680	-2	-1	5	5	5	4	7	7	7	9	8	10	9	12	9	10	11	13	12	9	13	16	15	15	16	15	17	18	18	18	18	18	18	20	21	21	22	20	22	21	20	20	21	22	23	22	22	23	22	28	23	24	24	24	25	25	23	24	26	27	24	26	28	26	26	25	26	28	27	30	29	27	28	29	28	29	30	30	32	30	28	31	29	30	31	31	31	32	29	32	31	33	32	32	35	34	33	36	33	36	35	35	36	35	39	39	0	1	1	6	1	1	6	6	6	8	3	9	6	8	11	13	10	20	13	6	17	14	6	17	21	5	10	20	25	27	21	21	23	20	31	25	34	32	33	19	30	21	14	35	49	23	25	30	42	39	30	40	30	39	33	44	47	36	52	49	39	54	35	49	56	44	57	49	61	35	60	66	64	60	49	61	61	68	71	89	66	68	60	68	83	68	61	78	75	81	64	85	58	82	91	86	79	94	82	83	96	97	97	97	101	91	1	1	4	1	3	2	2	1	2	2	2	2	2	3	1	1	1	2	2	2	1	2	6	2	2	6	5	4	1	1	2	2	1	5	1	3	1	1	2	4	1	3	3	1	1	2	2	2	1	3	2	2	4	1	2	2	1	1	2	4	1	1	3	2	1	1	1	3	2	3	1	1	1	1	3	4	3	1	2	1	2	1	1	1	1	1	2	1	1	2	3	1	4	1	2	1	1	2	1	2	1	2	2	1	2	3
25000	-613.038153005418394	-611.479452541637670	-1.558700463780718	0.000107130469674	0.000027804622688	0.259539818805655	0.668671098671396	-1	1	2	5	5	4	5	8	7	10	9	10	9	12	11	7	13	12	11	11	12	15	14	15	16	15	17	17	16	18	18	20	20	20	21	22	22	21	23	21	21	19	22	21	23	21	24	22	22	27	25	24	23	23	26	25	25	25	26	26	27	24	28	25	26	24	27	28	25	30	28	26	29	29	28	30	30	30	32	30	28	31	30	29	31	31	33	32	31	31	32	31	31	34	34	34	33	36	34	35	36	37	36	35	39	40	0	1	2	6	1	3	6	9	5	8	8	9	8	11	9	5	11	20	13	13	11	23	20	21	21	14	25	22	26	22	21	27	23	23	42	32	27	27	28	30	30	25	41	21	37	28	35	33	31	55	43	41	48	46	39	35	47	49	52	49	69	54	65	44	66	38	47	58	54	63	64	66	68	64	58	69	69	64	83	71	72	73	68	68	68	68	76	78	68	72	92	49	84	82	85	86	71	94	92	83	96	104	104	97	101	104	1	1	1	1	4	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	3	3	1	1	3	2	3	2	2	1	1	5	1	2	2	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	4	2	1	1	1	3	1	2	2	1	1	1	1	2	2
25500	-654.019281511975578	-652.219874417546862	-1.799407094428749	0.000114183146275	0.000020178145467	0.176717371390600	0.623341262426145	0	1	4	5	4	4	5	7	7	10	8	9	9	11	11	11	13	12	12	10	12	14	15	15	17	14	15	17	17	19	18	20	20	20	19	20	21	20	22	17	22	21	23	23	24	22	23	23	22	27	25	24	24	25	25	25	25	26	26	25	26	24	27	25	26	26	26	29	28	29	28	28	29	29	27	30	30	30	31	31	30	30	30	30	32	31	31	33	32	34	31	31	33	33	35	34	33	36	34	36	35	37	36	35	39	38	0	1	1	3	1	2	1	5	5	8	6	9	2	10	12	13	10	20	20	8	8	13	18	10	27	14	17	23	26	40	25	21	28	18	29	25	38	25	34	23	30	25	28	31	38	34	32	40	38	55	40	43	41	62	39	36	47	37	52	44	62	46	38	49	37	38	57	71	61	66	64	63	58	58	49	61	61	71	71	74	72	73	64	64	83	75	61	73	80	81	83	71	78	82	85	79	83	94	94	86	96	97	97	97	96	104	1	1	2	1	2	1	2	1	2	2	2	1	4	1	1	1	1	1	1	1	2	3	1	2	1	1	2	1	2	1	1	3	2	4	2	1	1	2	1	1	2	2	3	3	2	1	1	4	1	1	2	1	2	1	1	2	1	3	1	1	1	1	2	2	4	3	1	1	2	1	3	1	1	2	3	2	2	1	2	1	1	1	3	3	1	2	3	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	2	1	3	2
26000	-615.277418055276144	-613.409747184468301	-1.867670870807800	0.000107565268562	0.000017410585134	0.161860657876095	0.597487685013318	-1	1	3	5	6	4	6	8	7	10	9	10	9	11	11	9	12	13	13	11	12	16	16	15	18	15	16	17	17	17	18	19	17	21	21	22	22	20	22	19	22	20	23	22	24	22	23	23	22	26	25	24	23	25	25	26	25	25	26	26	25	24	28	25	26	26	26	29	28	30	28	27	29	29	28	29	31	30	31	30	30	30	30	30	32	31	31	33	32	34	31	32	34	33	36	34	33	36	35	34	36	36	34	36	39	40	0	1	2	3	3	3	6	5	7	3	5	9	6	16	12	3	11	10	13	12	10	20	20	10	21	21	24	16	10	18	27	25	19	30	25	27	32	27	33	23	40	25	40	35	36	19	36	41	42	52	53	28	34	62	39	35	47	49	43	49	46	39	36	37	35	37	57	58	61	65	64	65	64	58	64	69	69	75	58	74	63	73	68	75	71	75	69	78	68	81	74	86	84	82	91	86	92	94	94	86	96	97	97	103	101	104	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	4	2	1	2	1	1	2	2	2	3	1	1	3	2	2	1	1	1	2	1	3	2	2	2	1	2	1	3	1	1	5	1	1	2	2	1	4	1	1	2	2	1	1	2	2	2	1	2	2	2	4	1	2	2	2	2	1	2	2	2	1	2	1	3	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	1	1	1	2	1	2	1	1	2	2
26500	-655.974449080403247	-654.518258900984506	-1.456190179418701	0.000088979160967	0.000029371178967	0.330090536340093	0.607719683335155	-1	0	4	4	6	3	6	8	6	9	8	10	8	11	12	11	12	13	12	11	12	16	12	15	17	14	16	17	16	18	19	18	19	20	21	21	21	21	22	21	21	20	22	23	24	22	22	24	21	28	25	23	23	24	24	25	25	24	25	26	26	25	26	25	25	27	28	29	28	28	29	28	28	29	27	28	31	31	30	31	30	31	30	30	32	31	33	31	32	33	30	33	32	33	36	34	33	36	35	35	36	37	35	36	40	41	0	1	1	2	4	1	2	5	4	13	5	9	3	11	12	13	5	13	20	3	11	19	8	21	27	21	14	22	26	23	25	24	28	30	14	32	32	27	33	18	34	32	13	36	36	20	38	34	42	39	34	46	34	39	39	35	47	49	43	36	54	54	43	58	44	56	57	58	61	63	64	66	64	64	58	61	76	71	64	64	72	79	75	68	75	71	76	73	79	81	73	80	84	80	92	86	68	94	94	96	96	104	97	103	101	103	1	1	2	1	1	2	3	1	1	1	1	1	2	2	1	1	2	2	1	3	1	2	2	2	1	1	2	1	2	3	2	2	1	1	5	1	2	2	2	3	1	1	5	1	1	6	1	1	1	3	2	1	1	1	1	2	2	2	2	3	1	1	2	1	1	1	2	2	2	1	2	1	2	2	1	1	2	1	3	3	2	1	2	1	3	1	2	2	1	1	1	1	2	2	2	1	3	2	2	1	1	1	1	1	2	3
27000	-657.536141882491961	-655.948495256997944	-1.587646625493988	0.000086515224832	0.000021240728807	0.245514345569562	0.605039939725185	-1	1	3	5	6	5	6	7	6	10	8	9	9	10	12	10	12	12	13	12	12	16	14	16	18	15	16	17	18	18	17	19	19	20	21	21	21	20	22	21	21	20	19	23	23	22	23	23	22	27	25	23	24	24	25	25	26	25	26	25	26	25	26	26	26	26	27	28	28	29	28	27	28	28	28	29	31	30	29	29	31	29	31	30	31	32	32	33	32	34	31	32	33	33	35	34	34	36	34	36	36	37	35	37	39	41	0	1	1	3	3	3	3	3	3	5	8	9	8	5	12	8	11	13	20	6	11	23	18	21	27	21	21	23	21	20	14	26	22	43	29	32	27	27	33	43	30	29	28	31	29	33	25	40	37	54	41	40	48	39	33	35	32	31	52	31	54	54	45	58	35	35	47	36	61	65	49	35	58	64	64	61	61	73	64	75	72	73	75	68	75	85	61	78	71	63	71	85	84	68	68	85	85	94	94	96	96	92	79	103	101	102	1	1	2	1	2	1	1	3	2	2	1	2	1	2	1	1	2	1	1	3	2	2	1	2	2	2	2	2	2	3	4	1	1	1	1	1	3	2	2	1	2	1	1	2	2	1	2	1	1	2	3	1	1	1	3	3	3	3	2	2	1	1	2	1	3	2	2	3	2	3	3	3	2	2	1	2	2	1	2	1	2	1	2	1	2	1	2	2	2	3	2	1	2	2	2	1	2	2	1	1	1	3	4	2	2	2
27500	-645.405157195504103	-643.677602668275540	-1.727554527228511	0.000093885819267	0.000018339586031	0.195339255434557	0.534611007068755	-1	0	4	5	5	4	6	6	6	10	8	9	9	11	11	10	12	11	12	11	13	16	15	14	18	15	16	16	17	18	18	19	18	21	22	20	20	21	23	19	20	19	22	21	24	22	21	23	23	25	25	23	22	23	25	25	25	25	26	27	26	26	27	26	26	27	28	28	28	30	27	28	28	30	28	28	31	30	30	30	30	30	31	29	32	32	32	32	32	35	32	31	32	33	34	34	33	36	34	35	36	35	34	37	40	39	0	1	2	3	3	2	6	5	6	11	5	9	6	5	9	6	11	6	20	3	8	19	12	21	11	14	26	19	11	23	27	26	28	40	44	27	25	27	33	30	30	21	34	37	37	28	32	43	36	33	48	40	40	46	28	25	47	49	52	49	46	54	42	58	56	44	57	58	61	63	37	35	58	64	58	61	69	73	64	64	66	73	75	73	58	79	69	73	80	66	75	75	84	82	83	79	74	94	94	96	86	91	83	103	101	103	1	1	2	1	1	3	1	1	2	1	2	2	3	3	2	3	2	3	1	2	3	2	2	1	5	3	1	2	3	2	1	2	1	1	1	2	2	2	3	1	2	4	1	1	1	2	2	1	2	2	1	2	2	1	4	3	1	1	1	2	2	2	4	1	1	2	2	1	1	2	4	2	2	2	1	2	2	1	2	2	1	1	2	1	3	1	2	2	1	3	2	1	2	2	1	2	1	2	1	1	2	2	1	2	2	2
28000	-673.916180395464380	-672.353159235656562	-1.563021159807869	0.000117180283587	0.000030154357913	0.257333034108345	0.534600996962448	-1	1	4	5	3	5	6	7	7	10	8	10	10	11	11	10	12	11	13	11	12	16	15	15	17	13	16	18	17	18	18	17	19	20	22	21	21	20	22	20	21	20	22	22	24	23	24	22	23	26	26	23	22	24	25	26	25	25	26	26	26	26	27	26	24	27	26	28	28	30	28	27	30	27	28	29	29	30	32	30	30	29	29	30	32	31	32	32	33	34	31	31	34	31	35	33	33	33	35	35	36	36	35	36	40	40	0	1	1	5	1	3	5	4	3	3	5	7	4	16	9	9	20	13	10	2	10	23	19	17	26	14	24	20	20	18	27	27	22	23	38	32	32	31	40	23	40	30	41	29	25	33	29	34	36	39	43	43	34	46	39	45	47	45	28	44	54	54	35	58	44	56	45	58	61	63	58	45	75	49	64	61	61	75	64	75	63	71	58	75	92	83	69	92	92	81	83	49	84	82	96	86	92	82	94	91	86	97	96	85	101	103	1	1	2	2	2	1	1	1	3	3	3	2	2	1	2	2	1	1	2	4	2	1	1	1	2	1	1	4	3	5	1	1	2	2	1	2	2	1	1	3	1	1	1	2	4	2	3	1	2	3	2	1	1	1	2	1	1	1	3	2	1	2	2	1	1	1	1	2	2	2	2	1	1	2	2	2	2	1	2	2	1	1	2	1	1	1	2	1	1	2	2	3	2	1	1	1	1	3	2	2	2	2	1	2	2	3
28500	-632.816888348166003	-631.089812603768792	-1.727075744397224	0.000116997749631	0.000022870235093	0.195475854583228	0.649612373047364	-1	0	3	5	5	4	6	8	6	9	9	8	9	11	11	10	11	11	13	12	12	15	15	15	17	15	16	18	18	17	18	18	19	20	21	22	20	21	21	21	21	20	20	22	24	22	21	23	22	27	26	24	23	24	25	26	25	26	26	25	26	26	28	25	27	26	27	28	27	29	28	28	29	29	29	29	30	30	30	31	31	31	28	29	30	32	31	32	32	35	30	31	34	33	32	34	33	36	34	35	35	36	33	37	39	40	0	1	2	6	3	3	2	5	3	3	8	9	5	11	13	3	11	10	16	18	14	19	20	17	26	21	26	22	24	18	27	27	30	19	25	37	32	25	28	43	34	32	23	37	36	22	26	23	38	39	40	40	40	46	43	44	47	64	52	49	46	54	31	49	56	27	57	58	61	65	64	66	58	64	83	69	61	63	71	74	72	58	58	66	83	75	69	78	80	81	74	73	84	73	71	86	85	94	82	96	86	97	92	103	96	104	1	1	1	1	1	1	3	1	1	3	1	1	3	1	1	3	1	1	2	1	1	1	1	3	1	2	1	1	1	3	1	1	1	4	2	1	1	2	2	1	1	1	2	1	1	3	2	5	1	2	2	2	1	1	1	2	2	1	1	2	2	2	6	1	1	5	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	2	1	3	2	1	3	2	2
29000	-636.742516978305503	-635.014917018376309	-1.727599959929202	0.000101129622206	0.000019753275214	0.195326302848004	0.597478419521821	-2	1	3	6	4	5	5	7	6	9	7	9	9	12	11	11	13	12	12	11	12	15	15	15	17	15	15	18	17	18	19	19	19	20	22	21	21	21	22	20	21	19	23	23	23	21	23	23	23	27	25	24	22	23	25	24	25	25	25	24	27	26	27	25	26	26	26	29	25	28	27	26	30	29	28	30	28	31	32	30	31	31	28	30	31	31	33	32	31	35	31	31	33	33	33	34	33	35	34	35	35	37	35	37	39	40	0	1	2	3	3	3	5	5	6	11	3	9	6	10	12	8	11	13	20	13	10	6	20	21	21	10	21	20	27	22	27	25	22	30	32	32	32	25	40	20	30	27	34	35	36	33	31	34	36	55	34	48	40	39	33	44	47	49	40	38	62	54	44	42	56	56	57	58	22	37	58	44	83	58	64	77	61	83	71	75	72	74	58	68	68	83	77	68	68	81	83	74	84	82	91	86	92	82	94	95	86	97	97	103	96	102	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	3	4	1	1	1	2	5	2	2	3	4	1	4	1	1	2	1	2	2	1	2	1	3	1	4	2	3	2	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	2	1	2	2	3	1	1	1	2	4	3	1	1	1	3	2	2	1	1	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	1	2	2	1	2	1	1	3	2	1	2	3	1
29500	-644.150065587407880	-642.503250448064136	-1.646815139343767	0.000102816665094	0.000022761987700	0.221384224818571	0.617086965635288	-1	1	3	4	5	4	6	7	6	11	8	10	9	11	12	11	12	12	12	12	13	16	14	14	18	16	15	18	17	18	17	19	19	20	22	21	22	20	22	17	22	21	20	23	24	22	22	24	21	27	26	24	22	25	25	25	24	26	26	26	26	25	26	25	26	25	25	27	26	29	27	28	28	29	28	29	31	31	31	30	30	30	30	29	31	31	32	32	32	32	31	32	33	33	35	33	33	36	34	35	35	37	36	37	38	40	0	1	1	1	3	3	3	3	4	5	5	9	3	11	12	8	14	13	12	8	10	23	18	10	31	21	24	22	26	19	27	26	28	23	25	25	31	17	33	12	34	25	40	32	37	33	32	43	38	39	43	41	34	46	39	44	37	49	48	66	39	46	56	44	37	38	47	49	62	56	58	63	64	71	58	69	54	73	71	58	44	73	75	68	75	68	76	78	74	72	64	85	84	82	68	85	92	94	94	96	96	97	97	103	96	103	1	1	2	2	1	1	1	3	1	2	1	4	3	1	1	2	1	2	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	3	2	1	3	3	2	3	1	2	2	2	1	1	2	2	1	3	2	1	1	2	2	1	1	2	1	1	4	1	1	2	2	3	1	3	1	2	1	1	1	1	1	2	4	1	2	2	3	1	1	1	2	2	1	1	3	2	4	1	2	2	3	1	1	2	1	2	1	2	2	1	2	2
30000	-678.152217455417031	-676.491195200551147	-1.661022254865828	0.000109860484733	0.000023763684789	0.216307845778474	0.563832535381688	-1	1	4	3	5	3	6	7	6	9	6	9	10	12	11	10	12	12	12	12	13	15	15	16	18	15	16	17	17	18	18	18	16	20	21	20	22	21	22	20	22	21	22	22	23	22	23	22	22	27	24	23	23	24	24	26	25	23	27	26	27	25	26	24	26	26	27	27	28	28	28	27	30	30	29	30	30	29	30	30	30	29	31	28	31	32	32	33	32	33	32	33	32	33	36	34	32	34	35	35	36	34	35	37	40	40	0	1	4	1	1	1	3	5	5	8	5	9	10	2	12	5	11	13	13	6	16	19	13	26	27	21	21	18	26	28	14	27	14	33	17	32	36	32	22	20	34	32	28	25	36	23	38	34	31	46	53	34	39	46	20	27	47	49	52	36	54	54	25	58	31	49	47	49	61	63	64	56	82	68	64	61	55	84	64	71	66	68	75	60	75	75	69	78	80	81	74	86	68	82	83	75	68	82	94	96	83	91	102	103	96	104	1	1	1	2	3	1	1	1	1	1	1	2	1	5	1	2	3	1	1	4	3	1	2	1	1	1	1	2	1	1	3	1	2	2	3	1	2	2	3	5	1	2	3	2	1	2	1	1	2	2	1	2	1	1	5	3	1	1	2	3	2	1	3	1	3	2	2	2	1	1	2	1	1	2	2	2	4	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	3	3	3	2	2	3	1	1	2	1	1	2	3	1
30500	-629.532146570844930	-627.807218166806024	-1.724928404038887	0.000094917742346	0.000018612494363	0.196090782429296	0.568165020250614	0	1	3	5	5	2	5	5	6	10	9	9	9	11	12	11	13	11	13	12	12	14	15	15	17	15	17	17	17	17	18	19	17	20	21	22	21	19	22	19	22	19	22	23	24	22	20	23	22	28	26	24	23	23	26	25	25	24	27	26	27	25	28	26	26	27	27	28	26	29	28	28	28	30	26	28	30	28	32	30	31	30	30	29	29	31	32	32	32	34	31	32	34	32	35	33	32	36	35	35	35	34	36	35	40	39	0	1	2	3	1	1	3	6	6	5	5	9	6	11	9	10	10	13	18	7	11	20	18	21	26	14	21	19	17	22	25	25	23	30	38	27	32	25	28	30	40	26	30	35	32	23	27	30	27	55	43	34	41	46	28	35	38	49	52	36	69	54	65	58	56	56	57	49	62	56	64	66	58	64	58	69	69	75	71	71	72	68	75	68	75	85	61	78	80	72	85	83	78	82	68	86	85	94	82	79	96	97	97	102	101	102	1	1	1	1	2	1	1	1	1	2	2	2	3	2	2	1	1	1	1	3	1	1	3	2	1	2	2	2	2	1	1	1	1	2	1	2	1	1	3	1	2	3	2	1	2	3	1	4	2	2	1	2	1	1	4	2	2	1	1	1	1	2	2	1	1	1	1	3	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	3	1	1	3	1	2	1	1	2	2	2	1	2	2	1	4	2
