step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
49500	-520.472106583261166	-527.327594534220566	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702768435125352	0	2	2	2	1	3	3	3	3	3	5	4	4	4	4	4	5	6	4	5	7	6	7	5	5	7	6	6	6	6	6	8	7	7	7	7	9	7	7	7	9	8	8	8	7	8	8	7	9	9	9	9	9	9	9	7	8	6	9	9	12	9	9	11	12	11	12	11	11	13	11	10	13	12	12	11	13	12	13	10	13	13	14	15	17	14	17	16	14	14	16	15	16	13	15	12	13	14	16	15	16	16	18	17	18	19	21	20	0	1	1	1	1	3	3	2	5	3	19	7	8	9	9	9	7	15	7	12	3	7	13	14	16	9	14	9	19	12	25	12	12	28	27	28	42	58	30	17	33	7	17	36	27	11	19	22	22	36	21	21	45	46	47	58	58	19	21	42	76	56	56	47	59	72	59	40	44	46	21	59	80	59	46	21	61	66	69	50	65	67	76	73	73	69	77	79	82	97	75	89	82	71	77	0	96	97	90	75	92	82	101	84	101	93	108	0	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	3	2	1	1	3	2	2	2	1	1	1	2	1	1	1	1	1	1	2	2	3	3	1	1	2	3	1	3	2	1	2	2	1	1	1	2	1	2	1	1	2	2	1	2	1	3	3	2	4	4	1	2	2	2	2	1	1	1	1	1	1	2	2	3	2	1	3	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	2	2	1	1	1
50000	-523.304827126333976	-530.160315077293376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631398872522037	0	2	1	1	2	3	4	1	3	3	5	4	4	4	4	4	6	6	4	4	7	3	7	6	5	7	6	6	6	6	6	8	7	7	7	7	9	7	5	8	9	8	8	7	8	7	8	8	9	8	7	9	9	9	9	8	9	7	9	10	10	10	10	11	13	11	13	10	9	13	11	10	13	11	12	10	13	12	13	13	13	13	14	14	16	14	17	16	14	14	16	15	16	16	15	12	13	15	15	16	16	16	18	18	18	19	21	20	0	8	1	1	3	2	8	1	5	5	19	22	8	9	9	9	7	14	2	22	20	5	3	9	16	15	14	15	11	39	25	51	20	27	27	27	38	11	12	23	51	33	20	27	27	11	11	51	32	36	22	19	28	46	47	38	58	17	58	33	48	56	56	57	74	72	66	54	36	54	21	47	45	59	54	48	71	72	69	69	74	78	71	80	80	73	77	73	82	97	70	82	92	77	77	0	96	90	97	75	92	92	101	84	82	105	108	0	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	3	3	1	3	2	2	1	1	1	1	2	1	1	1	2	2	1	1	2	1	3	1	1	1	3	1	1	1	3	5	2	2	1	1	2	1	1	2	2	2	2	1	2	1	1	1	2	3	2	2	3	2	3	2	1	2	3	2	2	1	2	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	1	3	1	1	2	1	4	1	1	1
50500	-514.989742054226213	-521.845230005185613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746282504718185	0	2	2	2	1	2	3	1	3	3	5	4	4	4	4	4	4	6	4	5	7	6	7	6	5	7	5	4	6	6	6	8	6	7	7	7	8	6	7	7	9	8	8	8	8	8	8	8	9	9	9	9	8	9	9	8	9	8	9	10	12	10	10	11	13	11	11	11	11	13	11	10	12	11	12	11	13	12	12	13	13	13	14	15	17	13	17	14	14	14	16	15	15	16	15	12	13	15	16	16	16	15	18	17	18	19	21	20	0	8	8	1	1	8	2	1	5	1	19	7	2	3	9	9	10	16	7	12	20	12	13	28	16	18	14	9	19	12	25	22	12	7	18	27	33	11	12	17	42	21	33	36	27	22	29	39	32	27	22	40	27	46	47	38	47	29	58	33	48	56	56	62	74	72	59	40	36	54	22	59	69	59	54	48	76	72	50	73	74	66	76	73	69	69	95	50	82	97	75	82	89	83	77	0	96	90	98	75	92	89	101	84	92	103	108	0	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	2	2	2	1	2	2	1	2	3	1	1	2	1	1	2	1	1	1	3	2	2	3	1	1	1	1	2	1	2	3	2	2	1	2	1	2	1	2	3	3	1	1	1	2	1	1	2	2	1	2	1	2	2	3	2	2	3	1	1	2	1	1	2	2	1	1	1	1	3	1	1	2	2	2	1	1	1
51000	-512.756894152221548	-519.612382103180948	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657073263379258	0	2	1	2	1	2	3	1	3	3	5	4	4	4	4	4	5	6	4	5	6	6	7	5	5	6	6	6	6	6	6	7	7	7	7	7	8	7	7	7	9	8	8	8	7	6	8	8	8	9	9	9	9	9	10	8	9	8	8	10	9	10	10	11	13	11	12	11	11	13	11	8	13	12	11	12	13	12	12	13	11	13	14	15	17	14	17	16	14	14	16	14	16	16	14	12	13	15	16	16	16	15	18	18	18	19	21	20	0	8	1	1	1	3	8	1	5	5	19	7	8	9	10	9	12	15	9	7	12	12	13	9	16	24	9	15	19	20	25	17	20	26	24	27	29	19	30	29	22	17	21	35	27	11	11	30	32	24	39	40	45	46	57	38	47	29	38	42	21	56	56	47	74	72	68	40	36	46	61	38	36	81	54	71	71	72	69	36	59	66	76	80	84	80	95	79	82	97	75	82	82	83	76	0	96	90	90	75	102	82	101	84	101	105	108	0	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	3	3	2	1	1	1	1	2	1	3	2	2	2	2	1	1	1	1	1	2	3	2	2	2	1	2	1	3	2	3	1	1	2	1	2	1	2	2	1	2	2	2	2	2	2	1	2	3	1	1	2	1	2	2	2	1	1	1	2	3	1	2	2	2	2	1	1	1
51500	-511.667989182028350	-518.523477132987750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653241854635596	0	2	2	1	1	1	4	1	2	3	5	4	4	4	3	4	5	6	2	3	5	6	5	6	5	7	6	6	5	6	6	8	6	7	5	7	7	5	4	7	9	8	7	8	8	8	8	8	9	9	9	9	9	9	10	9	9	7	9	10	11	9	10	11	12	11	13	11	11	11	11	10	12	12	12	12	13	12	13	13	10	13	13	15	17	14	17	16	14	14	16	15	16	15	15	12	13	15	15	15	16	16	18	17	17	19	21	20	0	8	1	1	1	1	20	1	5	5	19	20	2	10	9	3	7	9	8	3	12	20	13	14	16	18	35	16	7	39	25	22	12	28	14	27	38	19	20	29	42	33	33	18	36	38	58	39	22	36	30	40	45	46	57	58	11	38	47	41	48	47	62	57	81	72	47	40	36	54	51	59	69	81	46	71	76	66	53	73	47	78	71	73	84	69	77	79	82	97	75	89	89	83	77	0	96	90	97	75	92	82	101	84	101	103	108	0	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	3	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	1	1	3	1	2	1	2	1	2	1	2	1	3	1	2	2	2	1	1	1	2	3	1	1	1	3	1	1	2	2	1	2	2	3	2	2	1	1	2	3	1	1	1	2	1	1	1	2	2	2	2	4	3	1	1	4	1	2	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1
52000	-501.828988398288232	-508.684476349247632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654828114154570	-1	2	0	1	2	2	3	1	3	3	5	4	3	4	4	4	5	5	4	5	6	5	7	6	5	7	6	6	6	6	6	8	7	7	7	7	9	7	7	8	8	8	8	8	8	6	8	8	9	8	7	9	9	9	10	7	8	6	9	9	12	9	10	10	13	11	13	11	11	13	11	11	12	12	11	12	13	12	13	13	10	13	14	15	16	14	16	16	14	14	16	15	14	16	15	12	13	15	16	14	16	15	18	18	18	19	21	20	0	8	1	1	3	3	6	3	5	5	7	7	2	6	9	9	8	9	7	12	22	12	13	9	16	24	5	15	19	12	25	21	17	18	27	27	29	58	17	11	33	33	39	35	36	11	58	39	32	27	17	40	45	46	57	58	11	11	47	42	71	56	56	47	81	57	59	40	45	54	30	38	69	81	54	30	71	66	69	36	59	72	77	73	73	80	71	80	82	97	75	89	82	95	77	0	96	96	98	75	92	93	101	84	101	105	108	0	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	3	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	3	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	3	1	1	1	1	2	2	2	2	3	2	3	2	2	2	3	1	2	2	3	1	1	1	3	1	2	1	2	1	1	2	2	1	1	3	1	1	1	2	1	1	3	1	2	1	1	2	2	2	1	1	1
52500	-526.424679963628250	-533.280167914587651	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599326223627044	0	2	1	1	1	3	4	3	3	3	5	3	4	4	4	4	6	6	5	5	6	6	6	6	5	7	5	6	6	6	6	8	7	7	7	7	9	7	7	8	9	8	8	8	7	8	6	8	9	9	7	9	9	9	10	9	8	8	9	9	12	10	9	10	13	10	12	11	11	13	11	11	12	11	12	12	13	11	13	13	13	13	14	15	17	14	15	16	14	14	14	15	15	16	15	12	13	15	16	16	16	16	18	17	17	19	21	20	0	1	1	1	1	1	2	2	5	5	2	2	6	9	9	5	20	15	7	12	8	12	2	14	16	28	14	9	19	20	25	39	7	18	24	27	22	47	30	29	42	20	20	36	24	21	11	21	21	36	30	40	36	46	58	11	47	47	47	42	48	63	58	58	74	58	59	40	35	46	48	66	53	59	54	48	71	66	53	36	74	67	76	80	79	80	76	79	82	97	54	78	89	95	77	0	96	96	97	75	92	93	101	84	92	103	108	0	1	1	1	1	1	2	1	1	2	2	3	1	1	1	1	3	1	2	1	2	3	3	4	2	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	2	1	1	2	1	1	2	1	2	3	2	1	1	2	1	2	2	2	1	2	1	4	1	1	1	2	2	3	3	2	2	3	1	1	1	2	4	2	1	2	3	2	1	2	2	3	1	2	2	1	1	4	3	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	1
53000	-561.248310256622744	-568.103798207582145	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554645101228448	0	1	2	2	1	3	2	3	2	3	5	3	3	4	4	4	6	5	4	5	7	6	7	6	5	7	6	6	5	5	6	8	7	7	7	7	9	7	7	8	9	8	8	7	8	8	8	8	8	9	9	9	9	9	10	8	9	8	9	10	12	10	10	11	11	10	13	8	11	12	11	11	12	12	12	9	13	12	13	12	13	13	14	15	17	14	17	16	14	14	16	15	14	16	15	12	13	15	16	16	16	15	18	18	18	19	21	20	0	1	1	1	1	3	2	3	5	3	7	7	1	9	10	9	7	15	7	12	22	12	2	16	16	14	16	16	19	8	14	13	28	16	14	27	22	11	20	11	20	33	22	27	27	17	11	30	17	36	22	40	45	46	38	24	58	38	47	33	71	56	56	57	59	59	59	29	53	37	76	66	27	65	54	48	71	66	50	35	65	66	71	80	80	80	83	69	82	97	75	82	78	83	77	0	96	97	98	75	92	82	101	84	101	93	108	0	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	4	1	2	2	1	2	3	1	1	2	2	2	1	2	2	4	1	3	2	1	3	2	2	2	3	1	1	1	2	2	3	3	1	2	2	1	1	1	2	1	1	1	1	3	1	2	2	2	1	1	1	2	2	3	1	1	2	1	2	1	2	2	1	4	2	3	2	3	3	1	3	3	1	1	3	1	2	2	2	1	1	2	1	2	1	1	2	2	2	3	1	1
53500	-549.980182234170570	-556.835670185129970	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680291929919392	-2	2	1	0	2	3	4	3	3	3	5	3	3	4	4	4	6	6	5	5	7	5	7	6	4	6	5	5	6	6	6	8	6	7	7	7	8	7	7	8	7	8	7	8	8	7	7	7	8	9	9	8	8	9	10	8	9	9	9	10	9	10	10	11	13	10	11	11	10	13	11	11	12	12	11	10	13	11	12	13	13	13	13	15	16	13	17	14	14	14	16	15	16	16	15	12	13	15	14	15	16	15	18	18	18	18	21	20	0	4	1	1	3	2	8	2	5	5	2	2	2	5	9	9	7	28	7	12	12	12	22	15	9	9	9	15	19	22	25	20	20	18	27	27	19	19	30	11	20	33	22	35	27	29	19	11	11	27	39	19	36	46	57	47	47	37	37	42	48	56	56	38	74	59	59	59	27	54	76	66	69	72	54	21	76	66	69	73	74	78	71	88	73	73	77	69	82	97	75	89	102	83	76	0	96	90	96	75	92	82	101	84	101	92	108	0	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	3	1	1	1	1	1	2	1	1	1	2	2	1	1	3	2	2	2	1	2	1	2	2	2	3	2	3	1	2	1	1	2	1	1	2	2	2	2	2	1	1	2	2	2	3	1	1	2	1	1	2	3	1	1	1	1	2	2	1	2	1	2	3	1	1	2	1	1	2	3	1	1	1	2	2	1	2	2	2	2	2	1	1
54000	-488.118767945056049	-494.974255896015450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642358639394661	0	2	1	2	2	3	3	3	3	3	4	4	4	4	4	4	5	5	5	5	7	6	7	6	5	7	6	5	6	6	6	8	6	6	7	6	9	6	7	8	9	6	7	8	8	8	8	8	9	8	9	9	9	7	10	9	8	9	9	8	12	10	10	11	13	10	12	11	11	10	11	11	13	10	12	9	13	12	13	13	12	13	14	15	17	14	17	16	14	14	15	15	16	14	15	12	13	15	16	16	16	15	18	18	17	19	21	20	0	3	1	1	3	1	2	2	5	5	7	7	6	9	9	4	7	9	11	12	22	12	13	14	6	28	16	15	11	20	25	12	17	18	27	14	29	19	30	29	33	12	12	27	36	54	38	39	32	36	30	40	50	29	47	47	29	57	47	33	48	57	56	57	74	59	64	40	45	54	76	66	50	59	70	48	71	66	69	45	72	72	76	69	84	73	83	73	82	97	75	82	102	77	77	0	96	90	97	75	92	82	101	84	82	103	108	0	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2	2	1	2	1	2	1	1	3	1	1	1	2	2	1	1	2	2	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	3	2	1	1	3	1	2	2	1	3	1	2	1	2	2	1	3	1	2	2	4	1	1	3	2	1	1	2	1	1	1	2	1	1	1	2	3	1	1	2	2	3	1	1	1
54500	-449.160687838776880	-456.016175789736280	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765151730893854	0	2	1	2	1	2	4	3	3	2	5	4	4	4	4	4	5	6	5	5	6	6	6	5	5	7	6	6	6	6	6	7	7	7	7	7	9	7	7	8	9	8	8	8	8	8	8	8	9	9	9	9	9	7	10	9	9	9	9	10	12	10	10	11	12	10	12	11	11	11	11	11	13	10	12	9	13	12	13	12	12	13	13	15	16	12	17	16	14	14	15	14	16	15	14	12	13	14	16	15	16	15	18	18	18	19	21	20	0	3	1	1	1	3	8	2	5	5	7	2	8	9	9	9	7	15	7	12	20	20	13	14	16	18	14	15	11	20	25	22	12	16	27	27	54	11	30	19	33	21	22	35	36	54	38	22	32	36	48	40	45	11	58	47	47	47	47	42	48	56	56	57	74	59	59	40	45	46	76	66	80	59	70	48	71	72	50	69	74	66	76	73	79	69	77	69	82	97	75	82	102	71	83	0	96	97	90	75	92	92	101	84	101	105	108	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	3	2	2	1	1	1	1	1	2	1	2	1	2	2	2	2	1	1	2	2	1	1	3	1	1	2	1	1	1	1	2	2	2	1	2	2	2	1	1	1
55000	-478.857715649662111	-485.713203600621512	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694064795225130	0	2	1	2	2	2	4	3	3	3	4	3	4	4	4	4	6	5	5	5	4	5	7	6	5	7	6	6	6	6	6	7	7	7	7	7	9	7	7	8	9	8	8	8	7	8	8	8	9	9	9	9	9	6	9	8	9	9	9	10	11	10	10	11	12	10	11	11	11	11	10	11	13	11	12	12	13	12	13	13	13	13	14	14	15	14	15	13	14	14	16	15	16	16	15	12	13	14	15	15	16	14	18	17	18	19	21	20	0	3	1	1	1	3	12	2	5	5	12	2	2	9	9	5	7	5	11	21	12	21	13	14	16	16	14	16	11	20	25	20	17	28	28	27	46	11	30	11	33	20	17	36	27	54	38	39	32	35	18	40	24	11	47	38	47	47	47	33	71	56	56	57	74	59	59	40	53	54	22	66	69	59	70	71	76	66	69	50	65	78	77	80	73	73	77	69	82	97	75	78	82	87	77	0	96	97	97	75	92	82	101	84	101	105	108	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	2	1	3	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	2	2	1	2	2	1	2	1	2	2	2	1	1	1	1	1	1	2	2	1	1	3	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1
55500	-510.644633576333263	-517.500121527292663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655735158399718	0	2	2	1	2	3	4	2	3	3	4	4	3	4	4	4	6	6	5	5	7	6	6	5	5	7	6	6	6	6	6	8	6	7	7	6	9	7	7	8	8	8	8	8	8	7	8	8	9	9	8	9	9	9	10	8	9	9	9	9	12	10	10	11	13	10	12	11	11	11	11	11	13	12	12	10	12	12	12	13	13	13	14	15	15	12	15	16	14	14	16	15	16	16	13	12	13	15	16	15	16	16	18	18	18	17	20	19	0	1	1	1	1	3	3	1	5	5	2	3	2	1	9	3	2	9	11	12	22	20	13	16	16	15	14	15	11	12	25	17	20	18	36	24	3	11	22	38	33	7	30	35	27	19	29	39	32	36	21	40	45	46	57	38	47	38	47	33	51	56	56	47	74	59	59	40	18	54	30	66	86	59	54	48	71	72	69	69	74	78	77	80	73	27	95	79	82	97	100	78	92	83	76	0	96	90	97	75	92	82	101	73	101	92	108	0	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	1	1	1	3	2	1	1	2	3	2	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	2	2	1	1	2	3	4	2	2	1	1	2	2	1	1	1	1	2	1	1	2	2	2	2	1	3	1	1	1	2	1	1	1	1	1	1	2	3	1	2	2	3	2	2	1	1
56000	-518.026969456978918	-524.882457407938318	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627755186021594	0	2	2	2	1	3	4	3	3	3	5	4	3	4	2	4	6	5	4	5	6	6	7	5	5	7	6	5	6	6	6	6	6	7	7	7	9	7	7	7	9	8	8	8	8	7	6	7	9	9	9	9	9	8	10	8	9	9	9	7	12	10	10	10	13	10	12	11	11	13	11	11	13	10	12	10	13	12	13	13	11	13	14	15	17	13	17	16	14	14	16	15	14	16	15	12	13	15	16	14	16	16	17	18	18	19	21	20	0	5	1	1	1	2	8	4	15	5	7	8	3	9	5	9	20	15	5	12	8	12	1	14	16	28	18	14	11	7	25	20	12	16	27	27	11	29	30	11	20	60	60	27	35	21	11	21	32	36	22	40	45	40	59	47	47	47	11	22	48	56	56	58	81	59	72	40	18	54	76	66	45	59	54	51	71	66	69	69	74	78	71	80	80	69	77	79	82	97	75	89	82	83	77	0	96	97	90	75	92	82	82	84	101	92	108	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	3	2	3	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	1	4	2	2	1	2	1	1	4	4	5	1	1	3	1	3	1	1	1	2	2	1	1	2	2	3	2	2	3	1	1	3	1	1	2	2	1	1	2	2	2	1	2	2	2	2	3	1	1
56500	-538.031107833661281	-544.886595784620681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624721274132013	0	2	2	2	1	3	4	3	3	2	5	4	4	3	2	4	6	6	5	5	7	6	7	5	5	7	6	6	6	6	6	8	6	7	7	7	8	7	7	8	9	8	7	8	5	8	7	8	9	9	9	9	9	9	10	8	9	9	9	10	11	10	10	9	13	11	13	11	11	13	11	10	12	12	12	12	13	12	13	12	10	13	14	15	17	14	17	13	14	14	16	15	14	16	15	12	13	15	14	16	16	16	18	18	18	18	21	19	0	1	1	1	1	1	8	1	15	5	12	3	8	3	5	9	7	9	2	12	20	12	13	14	16	18	14	9	11	20	25	17	20	24	27	45	19	29	30	8	22	33	17	35	5	19	11	22	32	36	39	40	24	40	38	47	47	47	38	42	48	56	56	38	74	72	59	40	35	40	48	59	35	81	46	61	76	72	69	50	64	66	71	50	80	69	71	69	82	97	75	82	82	95	77	0	96	97	97	46	92	93	82	84	101	92	108	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	3	3	1	1	1	2	1	2	1	1	2	1	1	2	3	2	1	1	3	2	2	2	1	2	2	1	3	1	2	1	2	2	2	2	2	2	2	1	1	1	1	2	3	2	2	1	3	2	2	1	1	1	2	2	1	2	2	4	2	2	3	1	1	1	2	1	1	1	2	1	1	2	1	5	1	1	3	3	2	2	1	1
57000	-508.359880956137317	-515.215368907096718	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682389590891614	0	2	1	2	2	3	3	3	3	3	5	4	4	4	4	4	6	6	4	5	7	6	7	6	5	7	6	6	6	6	6	8	7	7	7	7	8	7	7	8	9	8	8	8	7	8	6	8	9	9	9	9	9	9	10	8	9	8	9	10	11	10	9	10	13	11	12	10	11	12	8	9	13	12	12	12	13	11	10	12	10	13	14	15	17	14	17	16	14	14	16	15	15	15	15	12	13	15	16	16	16	16	16	18	18	19	21	19	0	1	1	3	3	3	2	2	5	5	19	2	8	9	9	9	20	9	7	12	20	12	2	14	16	18	14	9	19	20	25	22	22	18	18	24	29	47	29	29	21	21	33	27	24	17	19	21	32	36	30	40	45	37	38	47	47	47	58	42	51	56	56	58	81	72	55	58	45	54	22	56	69	78	54	61	76	55	50	69	56	66	76	80	73	73	95	79	82	97	75	82	82	83	76	0	96	97	90	46	82	93	82	85	92	103	108	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	2	1	3	2	3	2	1	2	2	2	1	2	2	2	1	1	3	2	2	1	2	1	2	1	1	1	1	1	2	2	2	2	2	1	1	3	1	1	2	1	1	1	2	1	1	1	2	4	2	1	2	1	3	3	1	1
