step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
21500	-467.268553225539961	-474.124041176499361	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615365675383944	2	0	4	2	5	6	6	6	9	10	10	13	11	11	11	9	14	13	12	14	12	12	13	14	14	13	14	15	14	14	15	15	15	16	17	15	17	16	17	18	15	18	17	16	19	18	17	17	18	18	19	19	20	20	20	18	21	21	22	22	21	23	24	26	27	24	26	28	26	27	28	30	30	32	32	33	34	33	34	36	2	0	1	2	3	1	4	4	8	16	16	16	8	7	8	0	11	15	10	13	14	15	21	14	12	10	19	18	10	10	18	29	23	18	21	21	19	28	14	41	30	33	36	19	36	29	28	26	18	41	47	44	30	45	48	47	52	29	56	26	52	58	59	49	59	58	62	69	49	63	66	64	68	73	64	72	75	64	75	77	1	1	1	1	1	2	2	2	2	1	1	2	2	3	2	1	2	1	2	1	1	1	1	2	1	2	1	2	2	2	1	1	2	2	2	2	2	1	2	2	1	1	1	2	2	2	2	2	4	2	1	2	3	1	2	1	2	3	1	4	2	1	1	4	2	1	2	1	3	1	3	2	1	1	3	2	1	3	1	1
22000	-458.987885045485029	-465.843372996444430	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619490628241024	2	1	4	4	4	6	6	7	9	10	11	12	11	11	12	9	13	13	12	14	13	12	14	14	15	13	15	15	15	13	15	14	13	16	16	16	15	16	17	17	17	16	18	19	19	17	18	17	20	19	20	19	21	21	20	20	22	21	22	23	21	24	24	27	26	25	26	29	26	25	28	29	30	32	32	35	34	33	35	35	2	0	2	1	2	3	4	7	8	16	16	16	9	9	9	0	11	15	16	14	9	8	22	15	30	10	30	18	26	16	18	10	14	28	21	21	30	28	9	30	19	33	36	48	39	10	38	30	23	40	47	46	44	45	25	47	44	30	56	44	52	58	59	49	59	58	62	64	39	59	66	64	64	64	72	68	75	64	75	75	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	3	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	1	4	2	2	2	1	1	1	3	1	1	2	1	1	1	1	1	4	1	2	4	1	2	1	1	1	3	2	1	1	1	5	1	2	1	1	2	1	3	1	4	1	2
22500	-465.102896545094325	-471.958384496053725	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667048535861332	2	0	5	3	4	4	5	5	8	10	11	12	11	11	11	9	14	11	12	14	12	13	12	13	14	13	15	13	15	14	15	14	15	16	16	15	14	15	17	17	17	18	17	18	18	19	17	16	19	18	19	20	21	21	20	20	21	20	21	21	22	23	23	27	27	25	27	29	27	25	28	30	30	31	32	35	34	32	36	37	2	0	5	2	1	1	4	4	8	16	16	10	9	9	9	0	11	9	10	23	15	18	9	14	16	16	11	14	19	19	18	12	23	28	36	21	12	18	33	25	10	33	36	12	36	25	38	29	20	41	47	48	44	45	26	47	52	44	56	17	52	58	59	33	59	62	58	69	39	63	66	69	69	64	72	78	75	72	77	77	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	2	1	3	2	3	1	2	1	2	1	1	2	1	2	1	1	1	1	3	1	2	3	2	2	1	1	2	1	1	2	1	2	4	2	1	1	1	3	1	2	2	6	3	1	2	1	5	1	2	2	2	2	1	2	1	1	1	1
23000	-490.688009681492247	-497.543497632451647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658890633408249	2	1	3	4	4	6	5	7	9	10	11	12	10	11	11	9	15	12	12	14	13	12	14	13	15	14	15	16	14	14	16	14	15	17	15	16	16	15	18	17	16	18	17	18	19	18	18	17	18	18	20	19	20	20	21	20	22	20	22	22	22	23	24	27	26	25	25	28	26	27	28	29	31	30	31	34	33	32	36	36	2	0	1	2	3	5	4	7	8	16	16	10	6	9	9	0	11	9	16	9	13	9	15	15	26	19	26	18	19	12	18	19	9	38	21	20	27	13	23	41	29	15	36	27	36	29	38	30	38	41	38	44	44	21	46	47	48	48	56	46	48	58	59	49	59	58	62	64	36	63	66	64	69	69	64	64	75	64	75	77	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	3	1	2	1	1	1	1	2	1	1	2	1	4	1	1	1	1	3	2	1	1	2	1	2	2	1	2	2	2	1	2	1	2	4	2	1	3	2	1	2	2	3	1	6	2	2	1	1	4	2	2	1	2	2	3	4	1	2	2	2
23500	-505.836905176671394	-512.692393127630794	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524856841566305	1	0	5	2	3	5	7	7	8	10	11	12	11	11	11	9	14	13	12	14	11	13	13	14	14	13	15	13	13	13	14	15	15	17	17	16	15	16	17	18	16	16	17	18	19	18	18	17	19	17	20	20	21	21	19	19	21	20	22	20	23	23	24	26	25	25	26	27	25	25	28	29	29	31	32	35	34	33	33	37	2	0	5	2	1	2	4	2	6	16	10	10	9	9	8	0	11	13	16	9	9	9	15	14	12	10	10	14	10	10	18	19	14	28	21	21	19	28	23	27	19	33	36	26	14	25	38	19	23	41	47	48	46	36	32	34	52	26	56	44	57	58	59	42	59	62	62	69	15	56	66	64	68	69	64	72	75	64	75	77	1	1	1	1	1	3	3	3	2	1	1	1	2	2	2	1	2	1	2	2	1	3	1	2	2	2	2	1	1	2	1	2	2	1	3	2	2	2	2	1	2	1	1	2	4	3	1	2	2	1	1	2	2	2	2	2	1	3	1	1	2	2	1	6	2	1	2	1	6	3	2	2	1	3	3	3	1	4	1	2
24000	-471.068543777161949	-477.924031728121349	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644089588578530	2	1	4	3	5	6	6	8	9	9	11	13	11	11	11	8	14	12	11	13	12	11	13	14	14	13	14	14	14	14	16	15	15	16	16	16	16	15	18	14	16	17	18	18	19	17	17	17	19	18	19	18	21	21	20	18	21	19	21	21	23	24	23	27	24	25	26	28	26	27	28	29	31	30	32	35	34	33	35	35	2	0	1	2	3	3	1	4	8	16	16	16	9	9	9	0	11	9	10	14	15	8	9	23	12	16	16	18	10	10	18	12	9	28	21	33	27	18	23	19	40	24	36	26	36	12	38	25	23	41	38	27	48	36	26	47	52	19	56	55	57	58	59	39	59	62	62	69	49	63	66	69	69	64	69	72	75	69	75	77	1	1	1	1	1	1	3	2	1	1	2	2	1	2	2	1	1	2	2	1	1	2	2	1	1	2	4	1	2	2	1	1	3	1	2	1	1	2	2	2	1	1	1	2	1	2	1	1	3	1	2	2	2	2	2	1	1	3	2	1	1	2	2	4	1	1	1	1	3	2	2	1	3	1	3	3	1	3	2	1
24500	-465.897769136212048	-472.753257087171448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627438254024637	2	1	5	4	3	5	6	7	8	9	10	13	12	11	9	8	15	12	11	15	12	12	13	14	14	13	13	14	13	14	15	15	15	17	16	15	15	16	17	17	16	16	15	18	19	18	17	16	18	19	18	20	20	19	20	19	21	19	22	22	22	23	25	26	26	22	26	28	26	27	27	28	28	31	33	33	35	34	36	36	2	0	5	1	2	2	4	4	6	16	16	10	14	15	9	0	19	9	16	9	9	9	14	22	12	10	19	18	19	10	18	30	23	28	23	21	27	28	22	30	29	23	21	48	36	29	38	26	39	41	47	46	44	36	46	47	52	48	56	44	57	58	59	39	59	58	62	69	33	63	62	69	69	69	69	68	75	69	75	77	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	3	2	2	2	2	2	1	1	1	2	2	1	1	2	2	1	1	2	2	2	1	2	2	2	2	2	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	4	2	1	1	2	4	1	2	2	1	2	3	2	1	4	2	1
25000	-476.087983117282533	-482.943471068241934	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577308816791476	2	1	5	4	4	5	6	8	9	10	11	11	11	11	9	8	15	13	12	14	13	12	13	13	14	14	14	15	12	14	14	14	13	17	17	16	15	16	17	17	16	18	16	18	18	18	18	17	19	17	19	20	21	20	20	19	22	20	22	23	23	23	25	27	27	23	25	28	24	25	28	30	29	32	31	35	34	34	35	36	2	0	1	2	1	1	4	4	8	16	16	10	15	9	6	0	11	15	16	14	15	9	9	14	10	12	29	18	16	10	18	10	14	28	36	21	12	18	20	25	29	24	21	27	36	26	38	26	18	41	47	44	26	45	48	47	52	44	56	48	52	58	59	69	59	58	58	69	42	59	62	68	64	68	68	68	75	72	75	77	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	1	1	3	2	1	2	2	2	1	2	2	2	1	1	3	2	2	3	1	2	1	1	2	1	1	1	2	2	1	1	1	1	2	3	2	1	1	2	2	1	2	3	3	2	3	1	1	2	2	3	1	2	2	1
25500	-458.814170910360076	-465.669658861319476	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633171294163578	1	0	4	3	3	6	5	7	9	10	10	13	11	11	11	9	14	13	12	13	13	13	13	13	15	13	12	14	14	13	15	15	16	16	16	16	16	15	17	16	17	17	17	18	20	19	18	15	18	19	19	18	19	20	21	19	21	20	22	22	22	24	24	27	25	24	26	28	25	26	26	30	29	32	33	35	34	33	35	37	2	0	1	1	2	1	4	3	7	16	16	16	9	8	9	0	11	9	16	14	15	15	15	9	26	16	11	18	10	16	14	12	23	28	24	21	27	28	23	16	40	23	36	29	36	12	34	26	24	41	47	48	12	36	46	47	48	44	56	48	52	58	59	69	59	58	62	69	39	63	62	68	68	73	68	72	75	68	75	77	1	1	2	1	1	3	1	2	2	1	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	2	1	1	2	2	2	1	2	1	2	2	2	1	2	3	1	2	1	1	2	3	1	1	3	1	1	1	2	2	2	1	3	1	1	3	2	2	2	1	1	2	1	2	3	1	1	1	1	2	2	2	1	1	1	1
26000	-451.624570580986926	-458.480058531946327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673425871825268	2	1	4	3	4	6	6	7	9	10	11	12	11	12	10	9	13	13	13	13	12	12	13	14	15	13	14	15	15	14	15	15	15	17	16	16	16	16	16	16	17	16	16	15	19	19	17	17	19	18	19	19	20	21	20	20	19	19	22	23	23	23	24	27	26	24	26	29	26	26	26	29	30	32	32	33	34	34	34	35	2	0	1	1	1	1	4	7	8	16	10	16	9	9	9	0	11	15	12	15	9	15	15	9	26	10	12	18	10	10	18	30	15	28	21	21	29	14	20	26	29	33	21	12	36	44	38	44	39	29	47	29	48	45	46	47	30	26	56	55	52	58	59	69	59	62	66	64	39	63	66	69	64	73	69	68	75	76	75	77	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	1	4	2	1	1	2	2	1	2	1	2	2	2	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	1	2	3	1	2	4	2	1	1	2	1	1	1	4	1	2	2	1	1	2	2	1	1	1	1
26500	-421.837673727126230	-428.693161678085630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784826237061238	2	1	5	3	4	7	5	7	9	10	10	12	11	11	11	9	14	12	12	14	12	12	13	13	14	12	14	16	13	15	15	15	15	14	17	16	16	16	17	16	16	17	17	18	18	17	18	17	20	18	19	19	20	20	19	19	21	21	22	23	23	23	25	27	25	25	26	28	26	26	25	30	30	31	32	31	34	34	34	36	2	0	5	2	1	3	4	7	8	16	16	10	9	9	9	0	29	9	10	9	15	9	18	22	19	10	26	34	26	26	18	26	14	18	21	21	27	34	31	12	30	33	36	30	36	40	38	17	39	41	47	48	44	45	46	47	52	44	56	55	57	58	59	69	59	58	62	64	49	65	62	68	68	69	76	69	75	72	75	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	3	2	2	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1
27000	-445.065088414001082	-451.920576364960482	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671165807904689	2	0	5	4	4	6	7	7	9	10	11	12	11	10	11	9	14	12	11	15	13	11	13	12	13	13	15	16	15	14	16	15	15	15	16	16	16	16	17	18	17	17	17	17	18	18	18	17	19	18	19	20	20	20	19	20	18	21	21	22	22	24	23	26	27	24	27	27	24	26	26	28	29	32	32	33	34	34	35	36	2	0	5	2	1	3	3	4	7	16	16	19	9	9	9	0	11	9	10	15	14	9	14	9	16	19	17	34	16	12	9	26	23	18	21	21	30	34	33	29	29	23	21	30	36	27	38	30	14	41	47	57	27	45	46	47	48	48	56	55	52	58	59	69	59	58	66	64	49	63	62	69	68	73	72	68	75	76	75	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	3	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	2	4	1	1	1	3	1	1	1	1	2	1	2	1	2	2	1	3	2	1	1	2	2	1	2	1	2	2	2	1	1	2	2
27500	-421.058472829908624	-427.913960780868024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677123419280181	2	1	4	2	3	6	7	8	10	10	11	12	11	11	12	8	13	13	13	13	13	11	13	14	14	13	15	16	14	12	14	15	15	15	17	16	16	16	17	17	16	17	15	19	19	18	18	17	19	18	20	20	21	21	21	20	19	21	22	22	22	23	25	26	26	25	26	28	25	26	27	30	29	31	32	34	34	33	35	36	2	0	1	2	2	5	4	4	7	16	16	16	9	9	9	0	10	9	10	14	14	9	14	15	16	10	17	34	30	10	18	26	24	18	21	21	26	34	9	12	26	33	21	48	36	19	38	29	39	41	47	57	44	45	46	47	48	44	56	46	52	58	59	69	59	62	62	64	49	59	66	69	64	73	72	64	75	72	75	77	1	1	1	1	1	1	3	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	2	2	1	3	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	3	2	1	2	1	1	1	4	1	1	2	1
28000	-456.214666680899995	-463.070154631859396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595183889459163	2	-1	4	4	3	7	6	7	9	10	11	12	11	10	12	9	14	11	12	13	13	13	12	14	15	14	14	13	14	14	16	14	16	16	16	16	17	15	17	18	16	17	17	18	17	18	18	18	19	17	19	19	20	21	20	20	21	20	21	23	22	23	25	25	24	25	25	27	24	26	28	30	29	30	31	34	34	32	35	36	2	0	5	1	1	4	4	7	8	16	10	16	14	9	14	0	11	9	16	9	14	14	9	15	10	19	12	18	10	16	18	12	15	28	21	21	25	28	9	26	25	22	21	25	21	26	38	25	15	41	47	44	48	45	46	47	52	48	47	48	52	58	59	69	59	62	62	64	49	65	66	68	64	73	72	69	72	72	77	75	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	3	2	1	1	2	3	2	1	2	1	2	2	1	2	3	3	1	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	1	1	2	2	1	2	2	2	1	1	3	2	2	1	2
28500	-479.555837012495999	-486.411324963455399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620869223856874	2	0	4	4	4	5	5	6	8	10	11	12	11	12	11	9	14	12	12	14	13	13	13	11	14	13	15	15	13	14	15	14	16	16	16	16	17	16	15	16	17	18	18	17	19	17	18	16	20	18	20	20	21	18	20	19	21	19	22	23	23	22	24	26	26	24	25	28	24	27	27	29	31	32	32	32	34	34	36	36	2	0	2	1	2	1	4	7	8	16	16	10	9	15	9	0	11	13	16	13	13	15	14	9	19	10	26	20	10	10	18	26	20	18	21	20	27	28	14	19	40	23	21	48	13	12	34	30	42	41	47	44	44	36	25	47	48	44	51	30	57	58	59	69	51	62	58	49	49	63	66	64	64	73	72	72	75	76	77	77	1	1	2	1	2	2	1	1	2	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	2	1	3	2	1	3	2	1	1	1	1	2	2	2	1	4	1	2	1	1	4	1	2	1	1	3	2	2	3	2	1	2	2	3	1	2	1	2	2	2	1
29000	-475.030807699214449	-481.886295650173849	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573623672078714	2	1	2	3	5	5	6	5	9	10	10	12	11	11	12	8	14	13	12	15	13	13	12	12	12	12	14	14	14	15	15	14	15	17	17	16	16	16	16	17	15	18	16	16	20	18	18	17	20	18	20	20	20	19	20	20	20	20	22	20	22	24	24	26	26	24	26	28	25	27	28	30	29	31	32	33	34	33	34	36	2	0	2	2	3	1	4	4	8	16	16	16	9	9	14	0	12	9	16	15	23	15	14	9	10	16	10	18	12	29	18	25	15	28	36	21	27	28	14	12	12	39	21	30	21	30	38	19	18	41	47	46	48	36	40	47	48	29	56	12	57	58	59	69	59	58	62	49	49	63	66	69	69	68	72	72	75	72	75	77	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	1	1	3	2	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	2	2	3	1	1	2	1	3	2	2	2	3	1	1	2	2	1	2	1	1	3	1	4	1	2	1	1	2	1	1	5	2	1	2	2	2	2	1	2	1	1	2	1
29500	-482.680942697724788	-489.536430648684188	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667028720126973	2	1	4	3	3	6	6	8	8	10	10	12	11	12	10	9	15	12	12	13	13	13	13	12	15	14	14	14	13	13	15	15	15	16	16	15	16	15	16	18	16	18	16	17	19	18	18	15	18	19	19	18	21	20	19	20	21	20	22	22	23	23	24	26	26	25	25	28	25	27	27	29	30	31	32	33	34	33	35	36	2	0	5	2	2	3	4	7	7	16	16	16	15	13	7	0	12	15	10	14	9	15	15	15	30	19	11	18	10	10	15	10	15	28	15	15	27	28	23	27	30	39	21	48	21	29	38	29	14	41	47	48	44	21	46	47	52	29	56	46	52	58	59	49	51	62	62	69	39	63	66	64	72	73	72	72	76	64	75	75	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	2	1	2	2	1	1	2	2	2	1	1	2	2	2	1	1	3	1	1	2	2	2	1	1	2	3	1	2	3	2	1	2	3	1	1	2	3	2	2	3	1	1	2	3	1	3	2	2
30000	-457.278683003495587	-464.134170954454987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663347673201358	1	0	3	3	4	5	6	7	8	9	10	13	10	12	12	8	13	13	12	15	13	13	14	14	14	11	15	15	14	14	16	14	15	17	16	15	17	15	17	18	16	17	17	18	19	18	18	17	19	19	20	19	19	20	20	19	21	21	22	21	22	24	24	26	25	23	25	29	27	26	28	30	31	31	32	33	34	33	34	36	2	0	1	1	3	1	6	6	8	16	16	10	9	9	9	0	11	15	16	22	15	15	9	15	26	10	25	18	16	10	18	19	23	28	21	21	27	18	15	29	29	33	21	30	36	48	38	19	23	41	47	48	48	36	46	47	52	48	56	46	48	66	59	39	59	58	58	69	49	65	66	64	68	69	68	68	75	68	75	75	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	1	3	1	2	1	1	1	2	2	2	1	1	2	2	2	1	1	2	1	1	1	2	3	2	1	2	3	2	3	1	1	1	2	2	1	1	2	2	2	2	1	1	5	2	1	2	1	4	1	2	2	1	2	2	2	1	2	1	2
30500	-526.833895217755298	-533.689383168714699	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646090157190606	1	0	5	3	4	6	6	7	10	10	11	11	11	12	12	9	15	11	12	15	13	10	13	13	13	14	14	16	13	15	15	15	15	17	16	16	15	15	17	17	17	18	18	18	19	19	18	17	20	17	20	19	20	20	19	20	22	19	22	21	22	22	24	27	25	23	25	27	23	26	27	29	29	31	29	34	34	32	36	36	2	0	4	1	4	5	5	3	8	16	10	16	9	9	9	0	11	22	10	15	22	8	15	14	16	19	29	38	10	16	22	19	14	18	20	21	29	18	20	19	19	23	36	48	34	12	34	26	14	30	47	44	48	36	29	47	52	19	51	44	52	58	47	23	59	62	58	69	49	59	58	68	68	73	69	72	75	64	77	77	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	2	3	1	1	2	1	1	1	1	2	2	2	2	4	1	1	1	2	2	3	2	3	1	1	1	4	1	1	3	2	1	1	1	3	3	1	2	3	1	2	2	2	2	6	2	1	3	2	1	2	3	2	1	1	3	2	2	2	1	1
31000	-488.179333994570300	-495.034821945529700	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620213917674326	1	0	4	3	3	6	7	6	8	10	11	13	12	11	12	9	14	13	12	14	13	12	14	13	15	11	14	14	14	12	16	15	15	17	17	16	17	15	18	16	16	18	15	19	18	18	18	17	18	18	19	18	20	20	21	20	21	21	22	22	22	24	24	26	26	24	27	28	26	26	27	30	30	31	31	34	34	33	35	35	2	0	5	2	1	3	8	4	8	16	16	16	9	9	9	0	11	9	16	15	9	7	24	15	30	16	12	15	10	10	28	12	22	18	36	22	27	18	23	11	16	23	21	48	36	25	38	25	33	41	47	48	30	45	46	51	52	29	56	25	52	53	59	49	63	58	62	64	49	59	66	68	68	64	69	68	75	68	75	75	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	3	1	1	3	3	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	3	4	2	1	1	1	1	2	1	1	1	1	1	4	2	3	1	2	4	1	2	2	3	1	5	1	1	2	2	4	2	2	1	1	3	3	3	2	3	2	2
31500	-488.349614229086910	-495.205102180046310	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565010365627324	2	1	5	4	3	6	6	8	9	10	10	13	11	11	11	9	13	12	11	14	13	13	14	13	15	13	14	14	14	14	15	15	14	17	16	16	16	15	17	17	17	17	18	17	19	19	18	18	20	19	19	19	20	21	21	20	21	21	22	23	22	23	22	27	26	25	25	28	24	25	27	29	30	31	32	35	35	33	35	36	2	0	5	2	2	2	1	2	8	16	16	19	9	9	4	0	11	15	16	15	15	8	9	14	30	10	26	18	10	11	18	10	14	28	15	21	30	28	14	30	26	20	36	12	15	26	38	26	42	41	47	44	26	36	44	47	29	26	56	57	52	48	56	14	59	58	62	49	49	63	48	68	68	68	64	68	75	68	75	75	1	1	1	2	1	2	1	3	1	1	1	1	1	2	5	1	2	1	1	2	1	3	3	1	1	2	1	1	2	2	2	2	2	2	3	2	2	1	3	1	2	1	1	2	3	2	2	3	1	1	1	2	4	2	2	1	3	5	1	1	2	3	1	8	2	2	1	3	2	2	4	1	1	2	2	3	1	2	1	2
32000	-471.538743222310359	-478.394231173269759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554856464640719	2	0	3	2	4	6	6	7	9	10	11	12	11	10	12	9	13	13	12	14	13	11	14	13	15	13	13	13	14	14	15	14	16	16	16	16	16	15	16	17	16	17	15	18	19	17	18	16	19	17	17	19	20	20	20	19	22	20	22	21	22	23	24	27	26	24	25	29	25	25	27	29	30	31	32	34	34	33	35	36	2	0	4	2	3	1	3	7	7	16	16	16	9	7	14	0	10	15	16	9	14	8	14	15	16	16	10	22	27	10	28	19	15	28	23	21	30	28	15	41	19	23	21	29	36	10	34	26	33	41	34	44	25	45	46	51	52	44	56	55	52	58	59	49	63	58	66	49	33	59	66	64	69	73	64	72	75	72	75	77	1	1	1	2	1	2	2	1	2	1	2	2	1	2	1	1	1	1	2	4	2	2	2	1	3	2	2	2	1	2	1	1	2	2	2	2	1	2	2	1	2	1	1	2	2	3	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	2	1	4	1	2	1	5	4	2	1	1	2	1	2	2	2	2	2	1
32500	-472.852721842909375	-479.708209793868775	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567633223155635	2	1	3	4	5	6	7	8	10	10	11	12	11	11	12	8	14	12	11	15	12	13	14	13	15	13	15	14	14	13	15	14	16	17	17	16	16	16	17	16	17	18	16	17	18	18	18	17	19	17	20	19	19	21	20	20	22	20	22	22	21	23	24	26	26	23	26	29	26	27	27	28	28	31	33	32	34	33	36	36	2	0	2	2	3	1	4	4	4	16	16	19	9	8	8	0	16	9	16	15	9	14	15	9	17	16	10	18	26	10	18	10	23	28	43	21	19	18	24	17	40	15	21	30	36	44	38	30	23	17	38	48	44	45	46	47	52	44	56	55	52	58	59	39	51	58	58	69	42	63	66	64	64	68	64	72	78	68	75	77	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	3	1	2	2	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	2	2	3	2	1	1	2	2	2	1	1	1	2	2	2	2	1	1	2	1	1	2	2	1	2	1	2	1	3	4	2	3	2	3	1	2	1	1	1	4	2	1	3	2	1
