step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
21500	-418.803877769075370	-425.659365720034771	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626998781847090	0	3	8	11	12	13	15	14	16	18	18	17	18	22	21	19	19	21	23	22	23	24	24	24	27	27	26	25	25	28	26	25	29	29	27	26	27	30	29	28	30	29	29	30	30	32	30	30	32	33	31	32	30	34	33	33	32	36	35	34	33	32	37	35	35	37	36	37	37	39	38	40	42	44	46	48	48	49	0	0	2	0	4	4	6	6	5	5	9	7	8	12	12	9	0	16	14	0	17	18	20	20	32	29	22	24	21	23	32	20	25	27	36	28	27	39	23	32	33	22	30	40	31	42	40	32	43	49	40	33	39	56	53	53	53	50	51	30	33	53	65	56	50	58	55	41	57	63	65	68	70	73	73	74	74	0	1	1	2	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	2	1	2	2	1	2	2	1	1	2	1	2	1	2	1	1	1	1	3	2	1	2	1	1	2	2	2	2	2	1	2	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	2	4	3	1	2	2	1	1	3	2	2	1
22000	-450.055921264967083	-456.911409215926483	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622262080071420	1	4	8	9	13	14	15	16	17	18	19	17	17	23	20	19	20	21	23	24	24	23	25	25	27	27	25	26	26	27	28	26	29	27	27	28	27	29	29	29	29	28	30	30	31	32	31	30	32	34	32	32	30	33	34	33	32	36	35	34	34	31	38	34	35	38	36	37	36	40	38	41	43	45	47	49	48	50	0	0	2	0	4	4	5	5	8	13	9	7	6	15	8	6	0	5	15	0	17	18	20	20	24	29	18	24	21	24	32	20	32	22	28	28	22	23	30	36	25	27	38	40	31	37	40	25	43	43	44	32	38	53	53	53	53	50	40	32	41	53	58	53	52	50	53	33	57	66	65	48	70	73	73	73	75	0	1	1	3	1	2	2	1	3	1	1	1	1	2	2	3	1	1	4	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	2	2	1	1	2	2	2	2	1	2	2	4	1	2	2	2	1	2	2	3	3	1	1	2	1	2	2	5	2	1	1	6	2	1	2	3	1	1
22500	-419.956762504073993	-426.812250455033393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511799861058319	0	4	8	8	12	13	16	16	17	17	17	16	18	20	21	20	20	22	23	23	23	24	24	25	28	27	26	26	25	27	26	25	28	28	28	27	28	29	30	28	29	30	29	29	30	31	30	31	33	33	32	32	31	34	33	34	32	36	34	34	34	35	37	35	36	37	38	37	37	38	38	41	41	46	46	48	47	48	0	0	2	0	4	4	4	5	6	7	7	6	6	9	7	7	0	16	15	0	17	18	20	20	32	29	22	24	17	23	20	20	23	22	28	28	22	30	30	36	32	22	30	40	31	22	35	41	43	43	47	24	43	55	53	55	53	39	36	33	48	56	58	53	50	58	56	25	62	65	65	68	66	73	73	74	75	0	1	1	2	1	2	2	3	2	2	1	1	1	3	1	3	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	3	3	1	1	2	1	2	1	2	3	1	1	2	3	1	1	2	2	1	3	1	1	1	1	1	3	3	2	3	1	1	2	1	1	2	4	1	1	2	2	2	2	3	1	1	1
23000	-411.978068138230867	-418.833556089190267	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697374246851456	0	4	9	10	12	13	14	16	17	18	19	17	18	22	21	20	20	21	22	22	24	24	24	24	26	26	26	26	26	26	27	26	28	27	27	28	29	27	30	30	29	30	30	29	31	32	31	30	31	32	31	33	31	33	33	32	32	36	33	34	34	33	38	35	34	36	36	36	35	41	38	40	43	45	46	47	49	50	0	0	2	0	4	5	5	7	7	7	7	5	8	12	12	13	0	16	12	0	17	16	20	20	20	21	22	24	17	23	32	20	32	27	28	28	34	30	30	44	33	22	38	36	31	42	44	25	43	39	44	33	43	49	53	53	53	65	40	41	33	53	64	56	50	39	53	61	56	66	65	52	71	73	74	74	75	0	1	1	2	1	1	1	1	2	2	1	2	2	1	2	3	2	1	1	3	1	2	3	1	1	2	2	1	1	3	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	3	2	1	1	2	1	2	2	1	2	2	2	4	3	1	1	2	2	1
23500	-412.343721401440519	-419.199209352399919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619004271044551	0	3	9	10	13	12	15	16	18	18	19	17	19	21	20	20	20	22	21	22	24	23	23	24	27	25	25	26	26	26	27	25	29	28	28	28	28	30	29	30	29	31	30	29	30	32	32	30	32	33	31	31	31	33	34	34	32	36	34	33	35	35	37	36	35	37	35	37	38	40	39	41	42	46	46	49	49	49	0	0	2	0	6	4	5	5	7	7	7	8	8	11	12	9	0	16	12	0	17	16	20	20	32	21	22	24	26	23	32	20	32	27	28	28	27	30	30	44	32	27	39	36	31	37	40	32	38	43	40	41	43	53	53	53	53	50	40	33	45	53	58	55	50	50	53	61	64	66	65	48	72	73	73	74	75	0	1	1	3	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	2	1	2	2	1	1	2	2	2	1	2	3	1	1	2	2	2	3	2	1	1	1	1	1	2	2	1	2	2	1	3	1	1	1	1	2	3	1	1	2	2	6	1	2	2	1	2	1
24000	-430.666426634501647	-437.521914585461047	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555559687118024	0	4	9	10	12	14	16	17	18	19	16	18	18	21	21	20	20	22	24	22	24	24	24	24	27	26	26	25	26	27	27	24	27	29	27	26	28	26	29	29	27	30	29	30	30	32	31	31	30	33	31	33	31	33	33	33	32	36	34	33	35	34	37	34	35	35	37	37	37	39	39	41	42	45	46	46	49	49	0	0	2	0	4	5	6	6	5	7	4	7	8	12	12	9	0	16	15	0	17	18	20	20	32	21	22	24	17	23	32	20	32	27	28	28	22	23	30	36	20	18	30	40	25	42	40	33	43	43	44	25	49	53	53	53	53	43	51	47	52	56	50	53	43	56	55	52	55	50	65	52	58	73	73	74	75	0	1	1	3	1	1	1	1	1	3	2	3	1	1	2	2	1	1	1	2	1	2	1	1	1	2	2	1	1	3	2	2	1	2	1	1	1	2	1	1	2	3	3	1	1	2	2	2	2	1	3	1	2	1	1	1	2	1	3	2	2	1	1	2	2	2	1	2	2	1	2	2	4	3	1	2	1	2	1
24500	-416.024458640374462	-422.879946591333862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611732026811759	0	3	9	10	12	13	15	16	16	18	18	17	19	21	21	20	20	21	22	22	25	25	25	24	27	26	25	26	27	27	28	26	28	28	27	27	27	29	30	29	29	29	29	28	31	33	32	32	32	32	31	32	31	33	34	34	32	36	33	34	35	35	37	36	35	36	35	37	36	40	38	39	42	47	46	48	48	50	0	0	2	0	4	5	6	7	7	9	5	7	8	12	12	8	0	11	15	0	17	16	20	20	32	21	16	24	26	23	25	20	32	22	28	24	22	30	30	44	25	16	23	36	31	42	40	31	38	39	44	41	43	53	53	53	53	50	40	48	48	54	50	57	50	50	54	48	62	58	65	60	63	70	73	74	75	0	1	1	2	1	1	1	1	1	1	1	3	2	2	2	2	1	1	2	1	1	2	2	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	2	1	2	2	2	1	1	1	2	2	2	1	2	2	1	2	2	1	2	1	2	3	2	2	2	2	1	2	2	3	2	2	2	1	1	1
25000	-413.143661355601751	-419.999149306561151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612098601842358	0	4	8	10	13	13	14	16	18	18	19	17	18	21	22	20	20	22	23	23	22	25	25	24	27	27	27	27	27	27	27	26	28	28	28	26	29	30	27	29	29	30	28	28	31	33	31	30	32	33	32	32	30	33	34	33	33	36	34	35	35	34	36	36	35	37	38	36	37	40	37	41	42	45	46	47	49	49	0	0	2	0	4	4	5	7	12	7	9	7	8	12	12	13	0	16	15	0	17	16	20	20	32	21	18	36	17	23	32	20	25	22	28	24	27	23	23	44	32	27	30	36	31	42	40	32	43	38	44	32	43	53	53	53	53	50	47	52	45	49	50	56	50	50	64	61	57	58	65	68	70	58	73	74	75	0	1	1	2	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	3	1	1	1	2	3	1	4	2	1	1	1	2	1	1	1	3	1	1	2	2	1	1	3	2	1	2	2	2	2	3	2	2	2	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	3	1	4	1	1	2	1
25500	-438.313227889301686	-445.168715840261086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589047620386073	0	3	7	10	13	14	15	16	16	18	18	17	18	22	21	19	21	21	23	22	23	25	24	24	27	25	26	26	25	26	28	27	28	28	28	27	28	30	28	30	30	31	30	28	31	31	31	31	30	33	31	30	31	32	33	31	33	37	34	33	33	33	37	35	34	38	38	36	37	40	38	41	43	47	46	49	49	48	0	0	2	0	4	5	5	7	6	7	7	7	8	12	12	13	0	16	15	0	17	18	20	20	20	21	22	24	21	23	32	20	32	27	28	28	27	30	30	44	28	34	39	32	31	37	44	33	39	49	44	33	39	38	56	49	56	50	40	38	25	43	50	56	38	58	55	25	50	67	65	68	38	73	73	74	75	0	1	1	2	1	2	1	2	1	1	1	1	1	2	3	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	2	2	2	2	2	1	3	2	1	3	4	1	1	2	2	7	2	2	2	2	1
26000	-403.138436941385294	-409.993924892344694	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636853854012291	-1	4	7	10	12	14	16	16	17	19	18	18	19	22	21	19	20	20	23	22	24	24	24	24	27	27	26	25	26	26	27	25	27	28	27	26	28	29	28	30	30	30	30	28	30	31	32	32	32	34	32	31	31	32	33	33	32	36	34	32	34	34	37	35	35	38	36	37	38	40	38	40	42	47	46	49	49	49	0	0	2	0	4	5	6	6	8	11	6	7	8	12	9	8	0	16	15	0	17	16	20	20	20	29	22	24	21	23	32	20	32	22	28	28	22	25	23	44	33	37	30	36	31	27	44	33	43	43	44	41	39	53	53	53	53	50	44	41	52	56	65	53	49	63	53	61	67	71	63	41	66	73	73	74	75	0	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	2	2	2	1	1	3	2	2	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	4	2	2	2	1	1	1
26500	-384.578577414377321	-391.434065365336721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682468120701503	0	3	6	10	12	14	16	16	16	18	18	18	18	23	21	20	21	21	22	23	24	24	25	24	28	27	26	26	25	27	28	27	28	27	27	28	28	28	30	30	30	31	30	29	30	32	32	32	30	33	31	32	31	33	33	33	32	36	34	32	34	34	37	36	35	37	37	38	36	41	38	41	43	46	47	49	49	49	0	0	2	0	4	5	5	5	5	9	7	9	8	12	12	8	0	16	12	0	17	16	20	20	28	29	22	24	21	23	32	20	20	22	28	35	22	30	30	44	25	34	38	32	32	34	44	41	38	43	44	41	49	53	53	53	53	50	40	41	48	49	50	55	50	58	56	61	57	58	65	68	70	73	70	74	75	0	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	3	1	2	1	1	2	2	3	2	2	2	1	2	3	2	1	1
27000	-394.218368542491135	-401.073856493450535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664562755179905	-1	3	8	10	12	14	16	16	17	18	16	18	18	22	21	21	19	22	23	23	22	24	24	24	27	24	26	26	26	27	27	25	28	27	28	27	27	29	30	29	30	29	29	28	30	32	32	31	32	33	31	31	31	33	34	33	32	35	35	34	34	34	38	34	35	36	37	38	37	41	39	40	42	46	45	48	48	50	0	0	2	0	4	5	6	6	6	9	6	6	7	12	12	13	0	16	15	0	17	18	20	20	32	17	18	24	21	23	32	20	32	27	32	28	22	30	23	44	25	22	30	36	31	34	35	25	53	43	40	25	39	53	53	39	53	39	40	52	52	49	50	53	50	58	56	61	55	50	65	68	63	73	73	74	75	0	1	1	2	1	1	1	1	1	2	1	1	2	1	3	2	2	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	2	1	3	1	2	2	1	1	2	2	2	2	1	2	1	2	1	1	2	1	1	2	2	2	1	1	2	2	1	1	2	1	2	3	2	1	2	2	1	1	2	1
27500	-431.367434408792690	-438.222922359752090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670653827272752	1	4	8	10	12	14	16	16	17	18	19	16	18	23	20	19	20	21	24	23	24	24	24	25	28	27	26	27	26	27	27	25	28	28	28	27	29	29	27	28	28	30	29	29	30	32	31	32	32	33	30	32	32	32	31	33	33	35	35	34	33	34	37	35	34	37	35	37	37	40	39	39	42	46	46	48	49	47	0	0	2	0	4	5	5	5	6	7	9	5	9	15	12	8	0	16	14	0	17	18	20	20	32	29	18	23	21	24	20	20	32	27	28	24	22	30	23	24	32	34	39	40	31	34	36	24	43	43	40	32	43	55	43	55	55	65	40	33	33	56	58	57	50	50	56	61	67	71	58	33	70	73	70	74	75	0	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	3	2	3	2	3	1	2	3	1	1	1	1	1	3	3	3	1	1	1	1	1	2	2	1	1	2	4	1	1	4	1	2	1
28000	-401.248381620669079	-408.103869571628479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645380550812990	1	3	9	10	12	14	16	16	17	18	19	17	18	22	22	20	21	21	23	23	24	24	24	24	27	27	26	26	25	26	27	26	28	28	27	27	28	30	30	29	29	29	28	30	31	32	32	30	32	33	31	31	31	33	34	33	32	35	34	35	32	35	38	35	35	37	38	36	36	39	39	40	43	44	45	48	48	49	0	0	2	0	4	5	6	5	7	8	5	7	8	12	12	6	0	16	11	0	17	8	20	20	20	21	18	24	21	23	32	20	32	22	28	28	27	30	30	36	32	34	30	40	31	27	40	33	38	39	44	32	43	53	53	53	53	50	40	48	25	53	58	56	50	58	57	61	54	63	65	68	70	73	73	73	75	0	1	1	2	1	1	1	1	2	1	1	4	1	1	3	2	3	1	1	2	1	2	3	1	1	2	2	3	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	2	2	1	2	2	1	1	2	1	3	2	1	1	1	1	3	2	2	1	2	2	2	1	1	2	2	1
28500	-398.126963388347519	-404.982451339306920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662081804955968	0	3	8	11	12	13	16	16	17	18	16	18	18	21	20	20	20	22	23	22	24	24	24	24	27	27	27	26	26	27	27	25	28	27	28	27	29	29	29	29	29	30	30	30	31	31	32	32	32	34	32	32	30	33	33	34	32	37	34	34	33	34	35	34	35	38	36	38	37	40	38	40	42	44	45	46	48	48	0	0	2	0	4	5	6	5	11	6	6	7	6	12	12	13	0	16	15	0	17	18	20	20	20	29	18	24	21	32	32	20	32	22	28	28	34	23	30	36	32	18	38	40	31	27	40	33	38	55	40	32	38	53	53	53	53	50	44	52	33	53	50	53	50	58	56	60	62	58	65	68	70	73	73	74	75	0	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	1	2	1	1	2	5	1	1	2	2	2	3	2	1	2	2	1	1	2	2	1	2	2	1	2	2	1	2	1	1	1	3	2	1	2	1	1	1	2	1	2	1
29000	-420.728141409487250	-427.583629360446650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628111984091039	1	3	9	10	12	14	13	16	17	18	15	17	17	22	20	20	21	22	24	23	23	25	24	25	25	27	26	25	26	26	27	27	28	28	27	28	29	29	29	29	28	30	29	30	30	32	32	31	32	34	32	32	31	33	33	33	32	37	33	34	33	34	38	36	35	38	37	35	36	40	38	41	41	46	46	49	48	49	0	0	2	0	4	5	5	5	11	8	7	5	7	12	12	8	0	16	15	0	17	16	20	20	20	29	16	20	21	23	25	25	20	18	28	28	27	30	30	36	32	27	30	40	33	34	40	25	39	39	44	32	43	57	53	53	53	56	40	33	32	55	58	57	50	55	64	52	54	58	65	52	71	73	73	74	75	0	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	2	1	1	3	1	1	2	1	3	1	2	1	1	1	2	3	2	1	1	2	2	1	1	2	2	1	1	2	2	3	2	1	1	2	1	1	2	2	1	2	2	3	2	1	1	2	1	3	1	1	2	2	2	4	1	2	3	2	1	1
29500	-381.035509137597273	-387.890997088556674	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.753101509389110	-1	3	8	10	12	13	16	15	16	19	19	18	17	22	22	20	21	22	24	23	23	23	25	24	27	26	26	26	27	26	28	27	29	28	28	28	28	28	30	29	29	30	29	30	29	33	32	31	31	34	31	32	31	33	32	34	32	37	32	34	33	34	36	34	35	38	36	36	37	39	39	39	42	46	44	48	49	50	0	0	2	0	4	5	4	6	6	12	9	6	8	12	12	12	0	16	15	0	17	18	20	20	20	21	22	24	26	23	25	20	32	22	28	28	27	30	30	36	25	34	38	40	31	34	44	32	43	39	40	33	43	55	53	54	53	50	44	33	52	55	50	55	50	63	55	48	64	63	65	52	66	73	73	74	75	0	1	1	2	1	1	1	2	1	1	1	2	3	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	2	4	2	2	1	1	2	1
30000	-400.999597659011215	-407.855085609970615	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612517873283872	0	4	9	10	12	14	16	15	18	18	17	18	18	22	21	20	21	21	23	23	24	24	24	25	25	25	27	27	27	28	27	27	29	29	28	26	29	29	30	30	29	30	30	29	30	32	32	31	32	33	32	33	31	33	34	34	32	35	34	35	35	35	38	35	36	37	38	38	38	41	39	40	42	45	47	48	49	49	0	0	2	0	4	5	6	5	6	8	5	7	8	10	12	11	0	16	12	0	17	18	20	20	20	21	22	36	21	23	25	25	25	22	28	24	22	23	38	44	32	22	38	36	31	42	40	25	43	43	40	33	43	53	53	53	53	50	40	52	52	53	66	53	50	50	49	61	64	71	63	68	70	73	74	74	75	0	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	3	1	1	1	2	1	2	2	1	2	3	1	1	1	3	1	1	2	2	1	2	2	2	1	2	1	2	2	2	4	1	2	1	1	1	1	2	1	1	2	1
30500	-429.082141828763213	-435.937629779722613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619707606145861	0	2	8	11	13	13	15	16	17	18	18	17	15	21	21	19	20	21	22	23	24	25	25	24	28	26	26	25	27	27	27	25	29	28	27	26	28	29	28	30	28	29	29	28	30	32	32	32	32	32	31	32	31	33	32	33	32	36	34	33	35	35	37	35	35	38	37	37	37	40	36	41	41	46	47	49	49	50	0	0	2	0	4	4	5	13	7	13	7	5	5	12	12	13	0	16	12	0	17	18	20	20	32	21	16	24	26	23	32	20	32	18	28	28	27	30	30	44	32	22	30	36	31	34	44	32	43	41	44	24	30	57	30	49	53	50	51	33	48	55	65	56	50	58	54	61	62	43	65	68	71	73	74	74	75	0	1	1	2	1	1	1	1	1	2	2	2	2	1	2	2	2	1	1	2	1	2	1	1	1	2	2	4	1	1	1	1	1	2	3	1	1	1	1	1	2	2	2	1	1	2	2	2	2	1	2	2	3	2	1	3	1	1	2	1	2	2	2	1	1	1	1	3	2	1	5	1	1	2	2	1	1	1	1
31000	-393.837539520409791	-400.693027471369192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711882240065543	-2	4	8	10	12	14	16	16	16	18	19	17	18	22	21	20	20	22	23	23	23	24	25	24	27	27	26	27	25	27	27	26	28	27	27	28	28	30	29	30	30	30	28	28	30	32	31	31	32	33	31	33	30	33	33	33	32	36	35	34	33	35	37	33	35	37	37	38	36	40	39	40	42	47	46	48	48	49	0	0	2	0	4	5	6	6	5	7	9	7	6	12	12	13	0	16	15	0	17	18	20	20	20	29	22	24	21	23	32	20	20	22	24	28	34	43	23	44	33	18	30	35	31	34	44	25	38	43	44	41	30	53	53	53	53	50	40	33	33	64	50	53	50	58	62	61	64	58	65	68	70	73	73	74	75	0	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	2	1	1	4	1	1	2	3	2	2	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	2	1	1	1	3	1	2	2	1	1	2	2	1	2	1
31500	-405.588520822588180	-412.444008773547580	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614649340038936	0	4	9	10	12	13	16	16	17	18	18	17	19	21	21	20	20	21	23	23	24	23	25	24	27	26	26	26	25	27	27	26	29	28	28	28	29	29	29	29	29	30	30	28	31	31	31	31	31	33	31	32	32	34	33	34	33	35	33	34	34	34	38	35	35	37	36	37	37	41	38	38	42	45	44	48	48	48	0	0	2	0	4	5	6	5	6	7	5	6	8	8	12	9	0	16	15	0	17	16	20	20	32	29	22	24	21	23	32	20	25	18	28	28	22	30	23	44	32	18	38	28	31	37	44	25	43	30	44	24	49	53	53	53	53	50	40	52	41	53	58	55	43	58	55	61	55	63	66	61	70	73	50	74	75	0	1	1	2	1	2	1	1	2	2	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	3	1	1	3	1	2	1	2	4	1	1	2	1	2	2	1	3	2	4	1	1	1	1	1	1	2	1	3	1	1	1	2	1	2	1	2	1	1	2	1	1	4	1	2	1
32000	-407.409397793561311	-414.264885744520711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631592479282967	0	2	8	8	12	14	15	16	17	18	18	18	18	22	20	20	19	21	23	23	24	25	24	24	27	27	25	25	25	26	27	25	29	28	27	27	28	29	29	28	29	30	30	29	30	32	32	28	32	34	30	32	31	34	33	33	32	37	35	34	33	34	36	35	35	38	36	38	37	41	39	40	43	44	46	47	48	48	0	0	2	0	4	5	4	6	7	9	9	7	8	15	6	13	0	16	15	0	17	18	20	20	32	29	18	24	21	23	32	20	48	27	28	28	27	30	30	35	32	27	39	40	31	42	51	32	43	39	40	32	43	55	53	53	53	50	40	41	41	55	50	53	55	50	56	61	55	58	65	68	71	73	74	74	75	0	1	1	3	1	2	1	3	1	1	1	1	1	1	1	4	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	2	2	2	1	3	1	3	1	1	2	1	1	2	4	2	2	1	1	2	1	2	2	2	2	1	3	1	2	1	1	2	1	1
32500	-427.009811607471079	-433.865299558430479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646081908068828	0	3	8	10	13	12	15	16	16	17	18	16	18	23	20	20	20	22	22	23	22	24	25	24	26	25	26	25	27	27	27	25	28	28	28	27	26	30	28	28	29	29	29	30	31	33	31	32	32	33	32	33	31	34	33	33	32	37	33	34	34	34	35	35	35	37	37	37	37	41	39	39	42	47	47	48	48	50	0	0	2	0	4	4	5	4	5	5	9	5	8	15	12	11	0	16	15	0	17	18	20	20	32	17	22	24	26	23	32	24	32	22	28	28	22	39	30	36	32	27	39	40	31	22	40	32	39	49	44	48	43	56	57	53	53	50	40	45	33	55	50	53	50	50	62	48	64	67	65	68	58	73	73	73	75	0	1	1	1	1	1	2	1	3	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	3	1	1	1	1	1	1	2	3	2	1	1	1	1	1	3	2	1	2	2	3	2	2	2	1	2	1	2	1	1	1	1	2	2	2	2	1	1	2	1	1	3	2	1	2	2	1	2	2	2	2	1	1
