step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
24500	-223.247565517985151	-221.785483433466283	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.742315719737571	3	2	5	4	4	6	5	4	7	8	8	11	11	9	8	10	9	12	10	8	13	10	12	10	14	10	13	15	13	15	16	17	16	18	18	18	19	18	19	21	21	23	22	22	23	23	24	23	23	26	23	23	24	26	24	25	25	26	25	26	25	25	25	27	27	29	30	33	36	2	0	2	1	2	7	5	2	7	6	9	9	19	15	9	17	15	16	11	8	24	1	22	6	18	7	22	16	13	27	25	28	25	30	31	30	25	31	36	39	37	35	37	38	40	37	43	41	43	53	34	36	41	51	49	45	45	61	45	57	46	52	41	61	47	54	60	50	65	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	3	4
25000	-202.447087148859907	-200.985005064341038	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.808438585685130	3	2	5	3	5	6	4	6	7	9	8	10	12	9	8	10	10	11	9	10	12	11	12	11	14	12	11	14	13	15	16	16	16	17	20	18	17	20	20	20	21	23	22	21	23	23	25	23	24	25	22	23	25	27	26	25	23	26	27	27	26	26	25	27	27	30	32	35	37	2	0	2	2	1	1	2	5	1	9	9	1	24	11	8	15	15	19	11	6	27	16	19	17	23	17	19	27	22	18	25	29	18	28	36	30	31	36	36	37	37	41	39	36	43	44	38	35	48	43	40	51	45	61	49	42	44	47	58	56	50	53	42	53	49	65	66	66	67	1	1	1	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2
25500	-241.519585975664057	-240.057503891145188	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.694850846025194	4	2	3	4	4	6	5	6	7	9	8	8	10	9	8	9	7	12	9	11	13	11	12	12	13	11	13	15	15	14	15	16	17	17	19	19	19	19	19	21	21	23	22	22	23	22	24	24	25	26	23	23	25	27	26	26	25	26	26	26	26	26	26	27	27	31	30	33	37	2	0	2	2	3	5	1	7	5	15	6	6	10	15	6	7	4	11	15	1	10	17	13	16	20	16	26	26	26	11	21	28	30	28	28	33	29	32	33	38	35	39	37	25	40	40	46	42	45	43	40	34	52	55	47	45	46	47	35	51	43	51	53	42	44	54	60	64	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	2	2	3	1	1	2	1	1	2	1	1	1	1	1	3	1	6	1	1	1	1	1	2	1	2	1	1	1	1	2	1	4	1	2	2	1	1	3	3	3	3	3
26000	-203.820109030418735	-202.358026945899866	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.831014655181974	3	1	3	3	4	5	6	5	6	7	5	10	11	8	8	10	9	11	8	9	12	11	13	9	14	11	14	14	15	14	16	16	16	18	20	18	18	19	21	20	20	23	23	22	24	22	24	22	25	25	24	24	24	25	24	26	25	26	25	26	25	26	27	27	28	29	32	33	37	2	0	2	2	1	3	3	3	4	5	1	14	24	9	10	15	15	20	6	14	12	20	22	3	23	20	21	21	21	18	28	25	28	32	31	32	25	29	35	37	34	36	35	38	44	40	43	40	47	45	41	48	42	42	42	50	53	52	47	54	48	57	49	61	50	56	58	66	67	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
26500	-173.569531254994928	-172.107449170476059	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.902891612310516	3	1	5	4	3	5	5	6	5	8	7	9	12	9	7	10	9	11	11	9	12	11	13	11	13	11	14	14	14	14	15	15	17	18	20	18	17	18	20	20	21	23	22	22	24	23	24	24	24	25	23	23	22	26	25	25	27	26	26	26	25	25	24	27	27	30	32	34	37	2	0	1	1	2	4	4	7	5	7	6	10	18	11	5	17	3	20	12	9	26	16	21	14	18	12	13	25	18	24	27	27	30	30	38	32	31	37	33	38	38	44	39	41	43	41	43	53	53	52	40	53	35	56	46	53	62	50	47	49	63	46	35	55	62	59	66	67	68	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
27000	-193.642462633179179	-192.180380548660310	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.861203380559344	4	1	5	3	2	5	4	7	7	8	7	10	11	9	8	9	10	10	10	10	12	11	13	12	14	9	13	15	15	15	16	15	17	16	20	17	17	19	19	18	21	24	23	22	22	23	24	24	25	25	21	24	24	26	25	25	25	26	27	26	26	26	27	28	28	30	32	32	36	5	0	4	5	2	4	5	5	6	11	3	8	9	8	7	8	14	14	11	15	20	8	13	18	24	9	24	25	24	27	25	23	29	29	38	32	34	36	36	25	39	45	51	39	35	44	46	51	47	44	37	51	45	43	53	48	43	52	54	42	42	52	54	59	42	60	66	66	67	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
27500	-199.416391917069063	-197.954309832550194	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.819658301461408	3	2	4	4	4	6	6	6	5	8	8	10	11	8	8	10	9	12	10	10	13	12	10	11	14	10	12	14	15	14	16	16	13	17	19	18	18	20	19	21	21	24	22	22	23	23	24	23	22	25	23	24	24	27	25	26	26	25	25	27	27	25	27	27	28	31	32	35	37	2	0	2	2	2	4	1	4	4	8	6	17	17	6	3	6	11	17	11	11	24	23	17	10	18	14	14	26	21	18	33	25	18	22	32	32	31	37	31	38	36	48	37	41	37	44	44	40	38	47	37	48	44	57	45	58	52	44	42	48	50	40	46	50	56	50	66	66	68	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1
28000	-178.883109944239379	-177.421027859720510	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.878401245030175	4	2	4	3	5	6	6	5	7	9	7	10	12	10	8	11	9	12	11	10	10	12	12	11	14	12	14	15	14	14	15	14	16	18	19	17	19	19	20	20	21	23	23	22	23	24	24	23	25	25	24	24	24	25	26	26	26	27	27	25	24	26	26	27	27	30	30	34	36	2	0	2	2	4	4	8	1	5	11	5	15	19	17	7	10	7	19	17	17	15	12	16	11	13	14	23	27	13	22	23	13	25	33	36	28	33	28	35	37	38	44	35	34	41	41	44	38	42	45	42	43	39	48	61	49	52	61	60	48	44	53	46	47	49	55	65	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
28500	-204.295237197773815	-202.833155113254946	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.852648689280988	4	2	4	3	5	6	4	6	6	8	8	9	11	8	8	10	10	11	8	10	12	12	12	12	14	11	12	14	15	14	16	16	16	17	18	19	18	19	18	20	20	23	22	20	24	22	24	22	24	24	23	23	24	27	25	24	26	25	26	25	27	26	26	26	26	29	30	33	36	2	0	2	2	7	3	2	4	4	6	9	6	16	8	8	8	10	19	8	10	15	26	11	15	26	20	13	13	28	13	25	25	23	28	32	32	27	34	32	37	29	43	36	35	46	44	52	41	42	52	43	43	46	35	42	43	56	48	49	51	60	42	43	56	55	57	62	67	68	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
29000	-199.805617684524492	-198.343535600005623	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.981855777883343	2	0	3	4	4	4	5	6	6	8	6	10	12	8	8	9	9	12	9	9	11	11	11	12	14	11	13	13	16	15	15	16	17	17	19	19	18	18	17	21	21	23	21	22	24	22	23	23	25	24	23	25	25	25	26	25	27	25	24	26	25	27	27	27	27	30	31	34	38	2	0	1	1	3	1	5	5	6	9	7	16	23	9	9	10	10	23	14	7	19	20	20	22	19	16	26	21	25	24	23	23	32	25	38	33	31	34	31	35	36	40	36	43	44	41	43	44	47	42	46	44	51	51	47	48	53	50	42	45	45	53	55	55	48	63	64	67	68	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
29500	-176.925325381382805	-175.463243296863936	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.926175725766813	3	2	4	3	4	5	6	5	6	8	8	11	11	8	7	8	10	12	10	9	11	12	12	11	15	12	13	12	16	14	14	16	17	18	20	18	18	20	20	20	21	23	21	22	23	23	23	22	24	25	22	25	24	26	24	25	27	25	25	27	26	26	25	27	27	29	31	33	37	2	0	4	2	2	5	4	3	6	9	9	20	20	7	9	15	16	21	16	15	15	17	10	20	18	17	18	16	31	26	28	30	30	29	33	32	32	37	36	34	33	35	38	41	41	43	44	35	44	47	40	42	41	59	43	47	49	55	53	58	53	58	44	58	49	60	62	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
30000	-210.668883939204306	-209.206801854685438	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.770904492503830	4	1	4	3	3	6	6	6	5	9	8	11	11	9	7	10	8	10	9	10	13	12	12	12	11	11	13	14	15	13	14	16	16	17	18	16	18	18	21	19	20	23	22	21	22	24	23	21	25	25	23	23	24	26	25	25	27	27	26	27	27	25	25	27	27	31	30	35	36	4	0	2	2	2	3	1	5	4	1	6	19	16	8	4	14	4	17	17	9	24	18	14	20	14	10	25	24	30	12	27	28	28	28	32	28	29	36	38	12	37	40	40	40	41	43	40	38	42	43	48	39	47	53	43	52	50	53	62	42	50	47	53	54	54	50	64	66	68	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1
30500	-228.479042050619654	-227.016959966100785	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.789038359978750	3	1	4	4	4	6	5	7	6	8	8	9	11	7	9	10	7	12	10	10	11	10	13	12	14	12	13	13	15	13	16	15	16	16	19	18	19	20	19	21	22	23	23	23	23	24	24	23	22	25	24	25	25	25	25	24	26	26	27	26	26	26	24	26	27	30	31	34	38	2	0	2	1	1	4	3	7	3	14	8	10	15	7	8	14	6	16	11	6	22	14	11	10	18	10	11	13	13	24	18	30	32	25	36	31	36	35	25	31	38	13	38	36	39	31	43	38	39	45	41	45	43	42	48	49	63	52	60	56	54	56	45	47	43	59	57	66	68	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2
31000	-245.727476910672948	-244.265394826154079	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.788837886462796	4	1	5	3	4	5	5	5	6	7	8	10	11	7	7	10	7	12	9	11	12	12	10	11	14	11	14	14	16	15	13	14	16	17	20	18	17	19	21	19	21	23	21	22	24	23	25	23	23	23	23	24	25	27	23	22	26	25	25	26	27	25	27	27	28	30	32	34	36	2	0	5	2	2	1	2	1	3	8	6	17	16	8	8	14	7	23	9	19	12	16	17	3	18	16	21	22	24	25	18	20	31	28	29	28	33	28	40	34	40	33	34	41	35	35	50	43	56	40	39	41	51	56	40	41	39	56	55	45	45	42	46	58	64	54	63	67	66	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	4	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	3
31500	-197.107321389873221	-195.645239305354352	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.782651259869007	3	2	4	3	4	5	5	6	7	7	7	10	11	10	8	10	10	9	9	10	12	8	12	11	14	12	12	14	16	14	16	16	16	17	18	18	19	19	21	20	21	22	22	21	23	24	21	23	24	26	23	23	24	27	25	25	26	25	27	26	25	26	26	27	27	30	31	34	37	2	0	2	2	2	1	2	5	5	6	5	18	7	6	11	22	22	11	22	22	11	6	10	19	26	12	17	13	30	27	26	28	28	29	34	32	29	34	38	36	38	41	29	38	41	38	37	43	51	49	47	42	43	58	51	46	49	48	61	55	53	49	58	60	63	63	59	64	66	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	3
32000	-206.275690928485091	-204.813608843966222	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.892595892017156	3	2	5	4	3	6	6	6	5	8	8	10	10	9	8	9	8	12	9	10	12	10	12	11	15	11	14	11	16	14	15	16	17	17	19	18	19	20	21	20	22	23	21	23	24	24	21	23	24	26	22	24	24	26	24	25	25	27	26	26	25	26	26	27	26	28	29	34	35	2	0	1	2	2	3	4	4	5	7	6	11	11	17	7	10	8	20	10	10	24	11	26	12	30	16	20	16	27	26	23	27	22	30	34	27	34	37	33	31	39	43	35	43	51	41	40	51	48	48	38	44	42	53	42	55	55	52	46	57	51	39	56	50	42	63	56	60	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	4	3
32500	-199.862887574461013	-198.400805489942144	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.836122444632308	3	2	5	3	5	3	6	5	6	8	7	10	12	10	9	10	8	11	10	9	13	11	12	12	14	11	13	13	16	13	16	16	16	15	18	19	18	18	19	21	21	20	21	22	22	23	25	23	24	26	23	24	24	26	24	25	27	26	26	26	27	26	25	28	27	29	31	32	35	2	0	6	2	4	2	8	6	6	7	7	11	10	10	17	17	8	16	9	11	24	20	19	22	21	15	26	12	25	22	34	12	25	30	34	38	32	32	35	39	39	35	39	43	41	43	48	38	45	63	43	48	41	44	44	48	56	47	53	41	56	56	51	47	62	60	62	61	68	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	3	1
33000	-196.840028985382276	-195.377946900863407	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.821297695286150	3	1	5	3	4	6	5	6	7	8	8	11	10	9	7	9	9	11	11	11	12	10	12	9	14	12	10	14	15	15	14	16	16	16	18	19	18	20	20	20	22	23	22	22	23	23	24	23	25	25	23	23	24	25	24	25	27	27	26	24	26	27	26	28	27	31	29	35	37	2	0	1	2	4	7	4	4	7	5	15	17	11	9	3	3	15	14	17	10	22	16	15	11	19	13	9	23	31	14	26	31	30	31	33	34	34	35	34	37	40	44	38	40	38	43	48	44	52	48	44	44	43	47	45	42	47	56	46	44	54	63	50	58	47	61	64	54	68	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	4	1
33500	-167.409477289771075	-165.947395205252207	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.964889870636688	3	2	4	4	5	6	6	6	7	8	8	10	11	10	8	10	9	11	9	9	11	12	13	10	13	11	12	13	15	14	15	15	16	17	19	18	18	20	20	21	20	23	22	22	22	23	22	22	25	25	24	22	25	27	26	25	27	26	27	26	25	26	26	27	27	30	30	35	37	2	0	2	1	4	3	4	5	8	8	6	15	12	20	6	20	15	14	7	9	19	14	26	11	18	16	20	24	25	27	28	25	26	30	36	31	34	37	36	38	37	48	40	40	39	40	40	39	42	46	47	35	45	53	51	52	56	46	49	50	51	61	61	55	56	57	62	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-213.983392414392455	-212.521310329873586	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.675907654659017	4	2	4	3	5	6	4	5	6	8	7	10	12	8	9	9	10	11	10	10	12	12	13	11	15	12	14	13	15	14	15	17	16	17	18	17	19	20	20	20	22	21	22	23	24	23	24	24	25	24	22	23	24	27	25	26	26	26	27	26	26	27	26	28	27	29	31	34	36	4	0	4	2	2	1	2	4	8	5	8	8	24	9	1	11	2	16	10	10	20	12	18	10	22	20	19	24	28	28	28	13	15	31	33	21	34	25	31	32	40	40	37	37	35	40	46	43	46	46	37	42	42	56	40	47	49	46	57	46	53	50	53	48	55	57	66	67	68	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	3	2	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1
34500	-189.925467188975631	-188.463385104456762	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.918807508790210	3	2	5	4	4	6	5	6	7	8	6	8	11	9	8	11	9	10	10	10	12	9	11	11	14	9	13	15	15	14	16	17	16	18	19	19	18	19	20	21	20	23	21	22	24	23	23	23	24	25	22	24	24	26	24	25	25	26	25	26	27	26	25	28	28	31	31	34	37	2	0	1	2	2	7	5	4	4	3	4	8	20	9	11	22	10	17	14	17	19	4	26	14	27	10	16	13	24	23	27	19	21	29	34	30	33	34	35	29	33	43	37	38	48	51	44	43	39	42	43	40	48	53	51	48	47	45	52	49	63	46	42	60	62	64	64	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	3	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-217.291920690913372	-215.829838606394503	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.737081636170186	3	2	4	4	4	5	5	6	6	7	7	10	12	7	9	10	9	9	10	10	13	11	12	11	13	11	12	14	14	14	15	15	17	16	20	18	18	19	20	21	21	22	22	22	23	23	25	23	25	24	23	25	24	25	26	25	26	26	25	27	26	24	26	27	27	28	32	34	35	2	0	2	1	2	4	5	7	6	4	6	3	26	7	8	18	4	14	17	15	11	6	19	17	13	7	24	25	13	10	23	13	32	32	32	32	30	37	36	33	36	38	39	38	35	44	46	39	50	46	42	51	48	62	47	53	56	56	50	47	62	43	62	61	42	61	57	67	68	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	2	1	1	1	3	2	1	1	1	3	1	1	1	3	1	1	1	1	3	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1
35500	-179.119466529887546	-177.657384445368677	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.866959005518469	3	1	3	3	5	5	6	5	7	8	7	9	11	9	9	10	10	11	11	10	13	12	13	11	13	12	12	14	14	14	15	17	16	17	19	17	18	18	20	21	22	24	22	22	23	23	24	22	24	26	24	24	25	26	25	25	25	27	26	26	25	25	26	28	28	30	31	35	38	2	0	2	2	1	3	5	4	6	7	5	8	12	9	6	10	10	12	16	10	18	15	24	20	19	17	19	27	27	10	26	25	21	31	33	31	32	33	32	39	39	46	39	40	41	44	44	39	41	52	44	41	46	57	42	41	44	61	42	49	44	44	49	50	63	65	64	67	68	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1
36000	-180.536291219200933	-179.074209134682064	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.939035158918231	4	2	4	3	5	4	5	7	6	9	8	10	11	9	8	9	9	11	11	10	11	10	12	12	14	10	13	14	16	14	15	16	17	17	19	19	17	19	20	21	21	24	23	23	23	23	24	22	24	25	24	24	24	27	25	25	26	26	26	26	26	27	27	27	28	30	31	34	37	2	0	2	2	6	4	4	7	4	15	8	11	16	11	8	8	9	17	15	10	16	11	11	26	24	11	20	18	25	22	20	18	26	27	34	34	32	33	32	39	38	40	41	39	40	41	44	38	48	46	41	43	41	51	42	51	55	44	51	56	47	51	51	55	63	65	54	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
36500	-225.983255547533872	-224.521173463015003	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.828826507281676	4	1	5	3	4	6	5	7	6	8	7	11	12	10	8	10	9	10	9	10	12	11	12	11	14	11	14	14	16	14	15	16	16	17	19	19	17	20	20	21	21	23	23	23	23	22	24	22	25	24	24	23	22	25	25	25	25	26	25	26	27	27	27	28	26	31	31	32	34	4	0	5	2	4	1	1	6	5	6	3	9	18	19	1	19	9	19	9	17	12	16	14	17	23	20	24	17	25	22	12	24	31	28	28	32	25	32	35	33	39	33	48	40	53	39	41	41	51	41	40	40	40	46	52	45	44	50	45	57	49	51	43	61	48	57	51	63	67	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	3	2	2
37000	-191.922878060054785	-190.460795975535916	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.875713932462404	4	2	5	3	4	6	6	6	4	8	7	10	12	10	7	10	9	11	10	10	13	12	12	12	12	11	13	14	15	12	14	17	16	17	20	18	19	19	17	20	22	23	21	22	23	24	23	23	24	25	24	24	21	26	25	25	26	26	25	27	26	26	25	28	27	30	31	34	36	4	0	1	2	4	1	1	1	2	11	3	10	16	7	5	15	15	20	6	15	11	16	10	10	15	20	19	23	22	19	21	29	31	33	36	33	32	34	29	32	43	43	38	38	53	41	44	43	41	45	44	42	40	41	42	43	51	49	42	55	55	49	48	57	46	62	64	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1
