step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17
40500	-85.310100658402888	-92.165588609362260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610251533429281	4	5	6	8	8	10	9	10	12	10	12	14	12	15	16	24	27	0	1	1	0	3	4	2	5	10	3	6	11	8	6	12	15	16	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	3	2
41000	-94.717197611985114	-101.572685562944486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703364066212584	3	5	7	7	9	9	9	11	11	12	12	14	13	13	15	23	28	0	1	1	0	3	4	2	5	5	9	6	14	8	6	4	15	16	1	1	1	1	2	1	2	1	1	1	1	1	2	1	4	4	3
41500	-91.154204241751358	-98.009692192710730	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641304060403715	2	5	6	8	8	9	10	11	10	11	12	14	13	15	16	23	26	0	1	1	0	1	4	2	3	3	5	6	11	8	11	14	14	16	1	1	2	1	3	1	2	2	1	2	1	1	1	2	1	4	1
42000	-104.164587211265768	-111.020075162225140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.358997641337168	2	5	6	7	8	10	11	10	12	12	11	14	14	15	16	22	29	0	1	1	0	3	4	2	1	8	5	4	6	5	4	14	14	16	1	2	2	1	1	1	2	3	1	2	3	2	4	3	1	3	3
42500	-85.940529561332397	-92.796017512291769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565978389316635	4	6	6	7	8	9	10	10	11	13	12	14	12	15	16	23	28	0	1	1	0	3	4	2	3	8	9	6	11	3	11	12	14	16	1	1	1	1	1	1	2	3	1	1	1	1	2	2	1	4	3
43000	-88.138162799462563	-94.993650750421935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693542041948693	4	6	6	8	9	9	10	11	12	13	11	15	13	14	16	23	27	0	1	1	0	3	4	2	5	5	8	6	11	5	11	14	12	16	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	3	2
43500	-92.792837495333998	-99.648325446293370	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637479251330963	4	6	7	8	9	10	9	12	10	13	12	14	12	15	17	23	28	0	1	1	0	3	4	2	3	3	9	6	4	5	6	12	15	16	1	1	2	1	1	1	1	3	1	1	1	3	2	2	2	3	2
44000	-94.549822090338751	-101.405310041298122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678530695696060	3	5	7	8	8	10	10	11	11	13	12	14	13	15	16	24	27	0	1	1	0	3	4	2	7	5	9	6	11	5	4	11	15	16	1	1	2	1	1	1	3	1	2	1	1	1	3	3	1	4	1
44500	-95.181784024075156	-102.037271975034528	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498173540911294	3	5	5	8	8	9	9	10	10	12	12	14	13	15	17	23	28	0	1	1	0	3	4	2	3	5	9	6	11	8	11	14	12	16	1	2	1	1	2	1	2	2	1	1	2	1	2	2	1	3	2
45000	-93.956875895768178	-100.812363846727550	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695765140692433	2	4	7	7	8	9	10	11	12	13	11	15	13	15	17	23	29	0	1	1	0	3	4	3	3	8	9	6	11	8	11	14	15	16	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	3
45500	-95.455368552091002	-102.310856503050374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572427554728401	3	4	7	8	9	9	9	11	11	12	12	14	14	15	17	24	28	0	1	1	0	3	4	2	3	3	5	6	4	8	11	11	12	16	1	1	2	1	1	1	2	2	2	1	2	3	1	2	2	4	2
46000	-98.774317295231413	-105.629805246190784	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697086590336954	3	6	6	8	9	9	10	11	12	12	12	13	13	14	15	23	26	0	1	1	0	3	4	2	5	5	3	6	11	8	6	11	15	16	1	2	1	1	1	1	2	1	1	3	2	1	1	2	3	3	1
46500	-101.043486464675269	-107.898974415634640	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495881073910989	3	5	6	7	9	9	10	9	11	12	12	14	13	15	16	21	29	0	1	1	0	1	4	2	3	5	9	6	4	7	6	12	14	16	1	1	1	1	2	1	2	1	1	1	2	3	2	3	1	2	5
47000	-95.746726597842937	-102.602214548802309	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478457722143424	3	5	6	6	8	10	10	11	11	13	12	14	13	15	17	23	25	0	1	1	0	1	4	2	5	3	9	4	11	8	6	14	14	16	1	1	2	1	2	2	3	1	3	1	3	1	2	2	1	3	1
47500	-91.597101159605486	-98.452589110564858	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568625509124592	2	5	5	8	9	9	10	11	11	13	12	14	13	15	15	22	28	0	1	1	0	3	4	2	5	3	9	6	6	8	6	6	15	16	1	1	2	1	2	1	2	1	3	1	1	3	2	2	3	3	3
48000	-115.080194215211080	-121.935682166170452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682080701667709	4	5	6	8	8	9	9	11	11	12	12	14	14	14	16	23	27	0	1	1	0	1	4	2	5	5	5	6	11	8	5	14	14	16	1	1	1	1	1	1	2	2	1	2	2	2	2	2	1	4	2
48500	-89.205039954934449	-96.060527905893821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491791670645200	4	5	6	7	8	9	9	10	12	13	11	15	14	15	16	23	28	0	1	1	0	3	4	2	5	3	9	6	6	3	11	6	15	16	1	1	1	1	1	1	2	1	3	1	1	3	4	3	4	3	3
49000	-99.178302552029649	-106.033790502989021	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580176597254553	3	5	5	6	7	10	11	11	11	12	11	15	13	14	17	23	28	0	1	1	0	3	4	2	5	3	9	6	11	3	6	6	12	16	1	1	1	1	1	2	3	2	3	1	1	2	4	2	3	5	3
49500	-109.571690738891988	-116.427178689851360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662956631122452	4	6	6	6	8	8	8	12	11	12	11	13	14	16	17	24	27	0	1	1	0	3	4	3	5	5	5	6	6	3	11	14	15	16	1	1	1	1	1	1	1	2	2	2	2	3	3	2	1	3	1
50000	-89.974595309552456	-96.830083260511827	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567339468580896	4	6	6	8	8	9	11	10	11	13	11	15	13	15	16	24	27	0	1	1	0	3	4	2	5	5	9	6	11	5	11	11	12	16	1	1	1	1	1	1	2	1	1	1	1	2	2	3	2	3	2
50500	-91.762025497585199	-98.617513448544571	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526161353377719	2	6	6	8	8	10	11	10	10	12	11	14	14	15	16	24	29	0	1	1	0	3	4	2	5	5	9	6	11	8	6	12	14	16	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	4	3
51000	-95.256227088196567	-102.111715039155939	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554830846191581	3	5	7	8	8	9	10	12	10	12	11	14	13	15	16	22	26	0	1	1	0	1	4	2	3	3	5	6	4	5	6	14	12	16	1	1	2	1	2	1	3	3	2	2	2	3	2	2	1	4	2
51500	-88.014690860907123	-94.870178811866495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.870644665729976	3	6	7	8	9	9	9	11	9	12	12	14	13	16	17	23	28	0	1	1	0	3	4	2	5	3	3	6	11	8	12	14	15	16	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	3	3
52000	-106.512024960527256	-113.367512911486628	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617038147998107	2	4	6	8	9	9	11	12	12	13	12	15	13	16	16	24	28	0	1	1	0	3	4	2	3	3	3	6	6	5	6	11	14	16	1	1	2	1	1	1	2	2	3	4	2	2	1	3	1	5	2
52500	-95.511545840986827	-102.367033791946199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485629645383894	3	5	6	8	8	10	10	11	11	13	12	14	14	15	17	21	28	0	1	1	0	3	4	2	3	5	9	6	6	8	11	6	15	16	1	1	1	1	1	1	3	2	2	2	1	2	2	2	2	1	4
53000	-96.168610100597292	-103.024098051556663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419959474374465	3	4	5	8	7	10	10	11	11	13	12	15	14	15	16	22	29	0	1	1	0	3	4	2	5	5	9	6	6	5	6	11	15	16	1	1	1	1	1	1	3	2	2	1	1	3	3	2	1	2	4
53500	-103.801690757164124	-110.657178708123496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.272544007923646	3	5	7	5	8	7	9	12	11	12	11	14	13	15	16	24	28	0	1	1	0	1	4	2	5	3	9	6	4	3	11	14	12	16	1	1	2	1	3	1	2	1	2	1	2	5	4	2	1	7	2
54000	-97.798802483001424	-104.654290433960796	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.340490526701108	4	6	5	7	9	9	10	10	10	13	12	15	13	16	16	23	27	0	1	1	0	3	4	2	3	5	5	6	4	5	6	6	15	16	1	1	1	1	2	1	2	2	1	2	2	5	2	4	4	4	1
54500	-96.782611303039786	-103.638099253999158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488616638103138	3	5	6	7	8	9	10	11	12	11	11	14	13	14	17	24	27	0	1	1	0	3	4	2	3	8	3	6	4	1	11	12	12	16	1	1	2	1	1	1	2	3	1	2	1	4	5	2	2	6	2
55000	-100.844986528601041	-107.700474479560413	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584815144346731	3	5	6	7	8	9	9	10	12	11	10	13	13	15	17	22	26	0	1	1	0	3	4	2	5	10	8	4	11	3	6	4	15	16	1	1	1	1	1	1	1	1	1	1	1	2	2	2	5	3	2
55500	-108.170639356604696	-115.026127307564067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419296078649972	2	5	3	8	8	10	10	10	11	12	11	14	13	15	17	23	27	0	1	1	0	1	4	2	3	5	5	6	6	3	12	11	14	16	1	1	1	1	4	1	3	3	3	2	1	3	3	1	2	4	2
56000	-93.290164268015090	-100.145652218974462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588225310095670	4	5	5	8	9	9	10	11	11	12	12	14	13	16	15	24	27	0	1	1	0	1	4	2	3	5	5	6	4	5	6	11	12	16	1	1	1	1	3	1	2	3	1	1	1	3	1	3	1	5	2
56500	-100.898052237580416	-107.753540188539787	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613413398757605	3	6	7	8	9	10	10	9	11	13	12	12	13	15	16	23	28	0	1	1	0	3	4	2	3	3	5	6	6	1	11	6	15	16	1	2	2	1	1	1	2	1	2	2	1	2	3	2	2	3	3
57000	-101.048354850036986	-107.903842800996358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661608478858643	3	4	6	7	7	9	10	10	11	12	11	13	13	15	17	23	27	0	1	1	0	3	4	2	3	8	9	4	6	5	6	14	14	16	1	1	2	1	1	2	2	2	1	1	2	2	2	4	1	3	2
57500	-92.385649046881340	-99.241136997840712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589900526064110	3	5	6	8	8	10	10	11	11	12	12	14	11	15	17	22	27	0	1	1	0	1	4	2	3	5	9	6	4	5	6	4	15	16	1	1	2	1	2	1	2	2	1	1	1	3	1	3	4	3	2
58000	-95.986955837560885	-102.842443788520256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463028329928911	3	5	7	7	9	9	9	11	12	13	11	14	12	14	17	23	27	0	1	1	0	1	4	2	1	5	8	4	6	3	6	14	14	16	1	1	1	1	4	1	2	4	2	1	2	2	3	3	1	4	2
58500	-102.917433319432917	-109.772921270392288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633675176278961	2	5	5	7	7	8	10	11	10	13	11	14	10	15	16	24	27	0	1	1	0	3	4	2	5	3	8	6	11	5	4	6	15	16	1	2	2	1	1	1	2	3	2	1	2	2	1	4	4	3	1
59000	-104.572641684234370	-111.428129635193741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719487176840486	4	6	5	7	8	9	9	12	10	11	12	14	12	16	16	23	28	0	1	1	0	1	4	2	10	5	3	6	6	5	11	12	12	16	1	1	1	1	2	1	1	1	2	3	1	2	2	2	1	6	2
59500	-97.075298079655241	-103.930786030614613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684814709525139	3	6	7	8	8	10	11	11	12	10	11	14	13	15	14	23	26	0	1	1	0	1	4	2	3	3	5	6	6	5	11	6	12	16	1	2	2	1	2	1	2	2	2	1	1	2	2	2	2	4	1
60000	-110.513410313046094	-117.368898264005466	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.418145445583295	3	5	6	8	9	10	10	12	12	11	12	14	10	16	17	22	29	0	1	1	0	1	4	2	3	5	13	4	6	1	12	6	14	16	1	2	2	1	3	1	3	4	2	1	3	2	4	1	2	2	3
60500	-98.011066788052020	-104.866554739011391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419674203956002	4	5	7	7	8	9	9	12	10	13	12	14	12	15	17	24	28	0	1	1	0	1	4	2	1	5	5	6	6	3	4	6	14	16	1	1	2	1	2	1	2	4	1	3	2	2	2	5	3	4	2
61000	-91.603748771124813	-98.459236722084185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697305208975816	4	6	6	8	7	9	10	12	11	13	12	13	14	15	16	23	28	0	1	1	0	1	4	2	3	5	9	6	11	8	12	12	15	16	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	3	2
61500	-100.049901207527483	-106.905389158486855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429326466795443	3	4	6	8	7	9	9	11	12	12	11	15	13	15	16	21	29	0	1	1	0	1	4	2	5	3	3	6	6	5	6	6	15	16	1	1	2	1	2	1	3	2	3	3	2	2	2	2	4	2	4
62000	-91.183688860920896	-98.039176811880267	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550153489085328	3	5	7	8	9	10	9	10	11	13	11	13	14	14	15	23	28	0	1	1	0	1	4	2	5	5	9	6	11	5	6	11	14	16	1	1	2	1	2	1	2	1	1	1	1	1	3	2	2	3	2
62500	-94.342971343505525	-101.198459294464897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427849257528109	3	5	6	8	7	10	10	11	9	12	12	15	10	15	17	23	28	0	1	1	0	1	4	2	5	3	13	6	11	5	11	11	15	16	1	1	2	1	2	1	2	2	2	1	1	2	2	2	2	2	2
63000	-101.751739210553950	-108.607227161513322	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423376431712314	3	5	4	6	8	9	10	12	10	12	12	14	11	15	15	24	28	0	1	1	0	1	4	2	1	5	5	6	11	3	4	11	14	16	1	1	1	1	3	2	2	5	2	2	2	1	3	4	1	4	2
63500	-101.040990777880296	-107.896478728839668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484029546039937	2	6	5	8	9	10	9	12	12	11	12	15	13	12	17	24	27	0	1	1	0	3	4	2	5	5	5	4	4	5	6	6	15	16	1	2	2	1	2	1	1	2	2	1	3	4	2	1	3	3	1
64000	-94.751255854823683	-101.606743805783054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691567484602380	4	5	6	8	9	10	10	11	10	12	12	15	13	14	17	21	26	0	1	1	0	3	4	2	5	5	9	6	6	8	11	12	15	16	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	3
64500	-93.977496324283962	-100.832984275243334	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524545096975777	3	5	7	8	7	10	10	11	12	11	12	14	14	15	16	23	26	0	1	1	0	1	4	2	3	8	3	6	4	8	11	12	12	16	1	1	2	1	2	1	2	3	1	2	1	2	2	2	1	4	1
65000	-96.628474173979015	-103.483962124938387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617307935027127	4	5	7	8	9	10	10	11	11	13	11	13	13	15	16	23	28	0	1	1	0	1	4	2	3	3	9	6	11	5	11	12	12	16	1	1	2	1	2	1	2	1	2	1	1	1	1	3	2	6	2
65500	-93.865558870961479	-100.721046821920851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701430477327676	3	5	5	7	9	9	10	8	11	12	12	15	13	15	16	23	28	0	1	1	0	3	4	2	3	5	9	6	11	5	4	12	15	16	1	1	1	1	2	1	2	2	1	1	1	2	2	3	1	2	2
66000	-95.145281421333451	-102.000769372292822	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664772774356848	4	5	5	8	9	10	10	11	11	13	12	13	13	14	16	23	27	0	1	1	0	1	4	2	5	5	3	6	6	8	6	12	12	16	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	4	1
66500	-105.518799848948362	-112.374287799907734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577703054607650	3	5	7	6	9	9	10	11	11	12	11	13	12	16	16	23	27	0	1	1	0	3	4	2	3	5	3	6	6	3	11	11	15	16	1	1	2	1	1	2	2	2	1	2	2	2	2	3	1	2	2
67000	-91.609639512334837	-98.465127463294209	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.773622885577287	4	5	6	8	8	10	8	10	12	11	11	14	12	15	15	24	26	0	1	1	0	3	4	2	5	10	3	6	11	8	12	11	12	16	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	5	1
67500	-100.008077622824658	-106.863565573784030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497339702971304	3	6	5	8	8	10	10	11	11	12	12	15	12	14	13	24	29	0	1	1	0	3	4	2	5	5	5	6	6	5	6	6	14	16	1	2	1	1	1	1	2	2	1	2	1	3	2	2	2	4	2
68000	-95.747647693371277	-102.603135644330649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484036024674872	3	5	5	8	7	10	9	10	12	11	12	14	14	14	17	22	29	0	1	1	0	3	4	2	5	5	8	6	4	5	6	14	15	16	1	1	1	1	1	1	2	2	2	1	1	3	3	2	2	2	3
68500	-91.625702562397763	-98.481190513357134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520383379296366	2	5	6	8	7	10	10	11	11	13	12	14	14	15	17	22	27	0	1	1	0	1	4	2	5	5	8	6	11	5	6	12	14	16	1	1	2	1	2	1	2	2	2	1	1	1	3	3	2	4	2
69000	-92.411962217375461	-99.267450168334832	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623007856475555	3	5	7	8	8	9	10	10	11	12	11	15	13	15	17	23	29	0	1	1	0	1	4	2	3	5	9	6	11	8	4	12	14	16	1	1	2	1	2	1	2	1	1	1	2	2	2	3	1	5	3
69500	-93.075396133555699	-99.930884084515071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450483222334037	4	5	7	7	8	9	10	10	10	12	11	13	13	13	17	24	28	0	1	1	0	3	4	2	5	3	9	4	6	8	11	12	15	16	1	1	2	1	1	1	2	1	2	1	3	2	2	1	3	4	2
70000	-100.792840638421239	-107.648328589380611	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556591045915159	3	5	6	8	8	10	9	11	11	10	12	15	13	15	16	22	26	0	1	1	0	1	4	2	3	3	5	4	11	5	11	12	15	16	1	1	2	1	2	2	3	3	2	1	2	1	3	2	1	3	2
70500	-96.064440092275532	-102.919928043234904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432207961675363	2	5	6	8	9	9	11	10	11	11	10	14	13	16	17	22	28	0	1	1	0	1	4	2	3	5	5	6	6	1	11	11	14	16	1	1	2	1	3	1	3	2	1	1	1	2	6	3	3	2	2
71000	-89.220971382891250	-96.076459333850622	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553254703164523	3	5	6	8	8	10	11	10	10	12	12	13	14	15	16	23	27	0	1	1	0	3	4	2	5	3	9	6	6	8	4	6	14	16	1	1	1	1	1	1	3	1	2	1	1	2	2	3	2	5	2
71500	-87.895054623773149	-94.750542574732521	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621312883225647	3	4	6	8	8	10	10	10	12	13	11	13	13	15	16	23	29	0	1	1	0	1	4	2	5	3	9	6	11	8	6	11	15	16	1	1	2	1	2	1	2	1	3	1	1	1	1	2	3	2	3
72000	-90.404714696218974	-97.260202647178346	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534179470689137	3	5	5	7	9	9	9	11	11	13	11	14	13	15	16	24	28	0	1	1	0	3	4	2	3	5	8	6	6	5	6	6	15	16	1	1	1	1	3	1	3	3	2	1	1	2	2	2	3	4	2
72500	-96.848755342446253	-103.704243293405625	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442152287606700	3	5	5	7	9	10	10	11	11	13	12	15	14	16	17	23	28	0	1	1	0	3	4	2	5	5	9	6	6	5	6	12	14	16	1	1	1	1	2	2	3	2	1	2	1	3	2	4	1	3	2
73000	-98.231710835060781	-105.087198786020153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637697858242345	3	5	6	8	8	10	10	12	10	13	11	14	12	15	17	23	29	0	1	1	0	3	4	2	3	5	13	6	11	3	6	6	15	16	1	1	2	1	1	1	2	3	1	1	1	2	4	4	2	3	2
73500	-104.806048803391718	-111.661536754351090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493951317066732	3	6	6	7	9	9	9	11	11	12	11	13	13	16	16	24	29	0	1	1	0	1	4	2	5	5	7	6	6	8	4	6	12	16	1	2	1	1	3	1	2	1	1	1	1	2	2	5	3	6	3
74000	-93.248163924235769	-100.103651875195141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521894290096256	3	5	6	8	7	9	10	9	11	13	12	14	13	15	16	24	28	0	1	1	0	1	4	2	3	5	9	6	11	3	4	11	14	16	1	1	2	1	2	1	2	1	2	2	1	1	4	4	2	3	3
74500	-92.753960257895827	-99.609448208855198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487119800375725	4	5	7	9	8	10	11	11	11	12	11	13	12	15	16	23	28	0	1	1	0	1	4	2	3	5	3	6	11	5	6	12	14	16	1	1	1	1	2	1	4	2	1	2	1	1	2	3	1	3	2
75000	-100.327160526562153	-107.182648477521525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544220469053656	3	6	6	7	8	10	11	11	9	12	12	15	11	15	16	23	27	0	1	1	0	1	4	2	3	5	9	6	11	5	11	11	14	16	1	1	2	1	2	2	3	3	1	1	1	2	1	2	2	5	2
75500	-103.158705323175568	-110.014193274134939	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543528856049802	3	4	6	5	8	9	11	10	10	13	12	15	13	14	17	23	29	0	1	1	0	1	4	2	3	5	5	6	14	8	11	12	11	16	1	1	1	1	2	2	2	2	1	2	2	1	2	1	1	5	4
76000	-83.095134928531110	-89.950622879490481	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586094455749537	3	5	6	8	8	10	10	10	11	13	12	15	13	14	16	23	28	0	1	1	0	3	4	2	5	3	9	6	6	3	11	6	15	16	1	1	1	1	1	1	2	1	2	1	1	2	3	1	3	3	2
76500	-95.404443600272714	-102.259931551232086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623857766614751	3	5	6	8	8	10	10	10	11	13	11	14	13	16	16	24	27	0	1	1	0	3	4	2	5	3	3	6	11	8	12	11	6	16	1	1	2	1	1	2	2	1	2	4	1	2	1	1	2	6	1
77000	-99.951749030851786	-106.807236981811158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485974899252098	3	5	6	7	8	9	10	11	11	13	11	13	14	14	17	22	29	0	1	1	0	3	4	2	5	5	9	6	6	5	11	14	14	16	1	1	1	1	1	1	2	2	2	2	1	3	3	1	2	4	5
77500	-91.564987349499361	-98.420475300458733	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574011387171420	3	5	6	8	9	9	10	11	11	12	11	14	13	14	14	23	28	0	1	1	0	3	4	2	5	3	3	6	6	5	6	6	15	16	1	1	2	1	1	1	3	1	2	2	1	2	2	2	2	5	3
78000	-102.924131162146736	-109.779619113106108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629649746960221	2	4	6	7	8	10	10	10	11	12	12	14	12	16	17	24	29	0	1	1	0	3	4	2	5	5	3	4	4	8	11	11	12	16	1	1	2	1	1	2	3	1	2	3	2	4	1	3	3	5	2
78500	-109.442214661800662	-116.297702612760034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568614839653952	3	5	6	8	8	9	9	9	11	11	11	15	14	14	15	21	28	0	1	1	0	3	4	2	3	3	5	4	11	3	4	14	14	16	1	2	2	1	1	1	2	3	3	1	1	2	3	3	1	4	2
79000	-93.527365456971509	-100.382853407930881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603729226765669	4	5	6	8	8	10	9	12	10	12	12	14	14	15	16	22	29	0	1	1	0	3	4	2	5	3	9	6	4	5	11	14	15	16	1	1	2	1	1	1	1	2	2	1	1	3	3	1	1	4	3
79500	-105.866676150654442	-112.722164101613814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747785560393063	2	6	6	7	8	9	11	10	11	13	12	15	12	15	17	24	26	0	1	1	0	3	4	2	5	5	9	4	11	8	11	14	6	16	1	1	2	1	1	2	2	1	1	1	2	1	1	2	1	4	1
80000	-97.478482183129628	-104.333970134089000	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.448325223746545	3	5	5	9	7	10	10	11	10	12	12	15	14	15	17	23	29	0	1	1	0	3	4	2	5	5	9	6	6	8	4	14	11	16	1	1	1	1	1	1	3	2	1	1	2	2	1	3	1	4	3
80500	-102.169484476104557	-109.024972427063929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.314859572986064	2	6	4	8	8	10	11	11	12	13	12	14	11	15	16	23	28	0	1	1	0	3	4	2	3	5	5	6	11	5	6	6	15	16	1	3	1	1	2	2	3	4	2	3	1	1	2	3	3	4	3
81000	-91.201509518685313	-98.056997469644685	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630729431019088	3	5	6	7	9	10	9	11	11	12	12	14	13	16	17	23	27	0	1	1	0	3	4	2	5	5	5	6	6	8	12	11	15	16	1	1	2	1	2	2	2	1	1	1	2	2	1	1	2	3	3
81500	-96.084673692068719	-102.940161643028091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540771739736183	3	6	5	7	8	9	10	11	10	11	12	14	13	16	16	22	27	0	1	1	0	3	4	2	3	5	9	6	6	8	11	11	14	16	1	1	2	1	2	1	2	3	1	1	2	2	1	2	2	3	2
