step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
31500	-192.535449731528360	-191.096226734038652	-1.439222997489697	0.000497483056429	0.000172796644514	0.347341768288649	0.505546685438036	2	5	6	5	4	7	8	8	10	10	10	10	11	15	15	14	15	16	19	25	23	27	25	29	0	1	0	5	1	4	6	3	8	3	7	8	12	13	12	8	8	12	17	17	14	23	18	23	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	3	3	2	4	5	1	5	2
32000	-199.679642424780923	-198.253516881843382	-1.426125542937539	0.000619631761313	0.000224733492078	0.362688787291092	0.491629112781216	3	5	6	5	4	6	8	8	9	10	10	12	14	14	16	15	16	17	22	25	22	25	25	27	0	1	0	5	1	4	4	3	8	9	7	10	12	10	14	9	13	14	16	14	14	18	19	16	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	4	3	5	5	2	5
32500	-237.714322537210393	-236.282019879201101	-1.432302658009290	0.000608237782242	0.000216041693628	0.355192820860537	0.406228623214878	1	3	6	4	5	6	8	8	10	9	10	12	13	14	15	14	16	16	23	24	23	27	25	28	0	1	0	2	4	4	1	3	10	8	8	7	8	9	14	7	15	10	14	18	14	16	14	16	1	1	1	1	1	1	4	1	1	1	1	2	2	2	1	2	1	3	4	2	6	6	6	6
33000	-201.430391899211742	-200.000627810853132	-1.429764088358612	0.000479692259719	0.000171832340685	0.358213703064817	0.394177778914252	3	6	6	5	4	7	7	9	10	8	11	11	13	12	14	13	16	17	22	26	24	26	25	28	0	5	0	5	1	4	1	10	10	3	1	10	12	10	14	11	8	13	11	11	17	11	12	17	1	2	1	1	1	1	1	1	1	1	4	2	2	2	1	1	4	2	5	8	4	6	6	5
33500	-198.274904651289546	-196.832850390971174	-1.442054260318362	0.000454312156200	0.000156409834692	0.344278339370543	0.449219116978474	2	6	5	3	5	5	8	8	7	9	10	11	13	13	15	14	16	17	22	26	24	27	25	28	0	5	0	1	4	4	2	9	3	9	6	10	12	9	14	10	10	10	18	18	16	18	17	16	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	4	2	5	3	4	5	7	5	6
34000	-207.900847702059536	-206.481789884609469	-1.419057817450081	0.000546883508076	0.000203399798226	0.371925273339242	0.384728943717135	2	4	7	5	4	7	7	9	9	10	11	12	14	13	16	15	13	18	23	24	23	27	23	28	0	1	0	5	1	4	4	3	3	3	1	8	8	11	14	14	3	15	17	11	17	15	10	23	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	3	1	4	6	5	5	6	4
34500	-239.703157225923093	-238.312291096280546	-1.390866129642534	0.000452930316840	0.000189972321135	0.419429466458035	0.289780465010936	0	5	6	5	6	6	7	8	10	9	9	12	12	14	14	14	16	18	20	26	23	27	23	29	0	1	0	1	1	1	4	2	8	3	2	3	8	3	8	8	9	8	12	2	18	15	17	15	1	3	1	3	3	3	1	2	1	2	2	3	2	4	3	4	2	4	4	16	3	5	3	7
35000	-205.822795403823591	-204.325039857024137	-1.497755546799451	0.000321642290219	0.000095279074304	0.296226824646416	0.607158485667516	1	4	4	5	3	7	7	8	9	10	10	12	13	14	16	13	16	16	22	25	20	28	23	28	0	1	0	5	1	4	4	3	8	9	2	10	9	12	14	10	10	8	17	11	17	21	18	19	1	1	1	2	1	1	1	2	1	1	3	1	2	1	1	2	4	4	2	7	2	4	3	2
35500	-241.870589667104127	-240.469805226488745	-1.400784440615389	0.000410444144553	0.000164251219700	0.400179225064994	0.573451306033388	0	3	6	4	6	6	8	8	10	10	10	12	14	14	17	14	15	16	22	26	23	28	25	28	0	1	0	2	2	4	6	3	8	8	6	10	3	10	17	10	9	9	18	23	14	21	19	21	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	3	3	4	1	3	2	2	2
36000	-201.270574649731230	-199.861697900134800	-1.408876749596440	0.000502700203204	0.000194418973448	0.386749343264306	0.466331462080752	3	5	6	5	4	7	8	9	9	9	9	12	14	14	16	15	16	17	20	26	23	28	24	28	0	1	0	5	1	4	5	3	3	3	5	10	12	9	13	10	8	14	17	16	16	14	12	23	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	3	3	1	2	6	4	6	6	2
36500	-193.338570353239220	-191.937027144450326	-1.401543208788897	0.000426037289392	0.000169922861116	0.398845043254586	0.531865368084052	2	6	6	4	5	6	8	9	9	7	8	11	13	15	17	13	16	17	21	26	22	27	24	27	0	4	0	1	4	4	5	10	10	3	2	10	10	16	9	10	14	14	15	15	15	15	17	23	1	1	1	1	1	1	1	1	1	1	1	2	4	2	4	3	1	1	3	5	2	5	3	2
37000	-213.689989443273760	-212.051712794748312	-1.638276648525452	0.000633756914300	0.000142313085575	0.224554687079152	0.423237730326613	2	5	6	5	3	7	8	8	10	9	10	11	14	14	17	14	16	16	22	26	22	28	24	29	0	1	0	5	1	4	4	3	8	3	2	9	9	9	16	12	9	9	11	17	17	17	16	18	1	1	1	1	1	2	1	2	1	2	3	1	2	2	1	2	3	2	8	5	3	4	4	6
37500	-223.135038592109794	-221.694494311720860	-1.440544280388935	0.000527362493337	0.000182415737394	0.345901992840107	0.364926547324595	2	6	5	4	4	6	7	7	10	8	9	11	13	12	15	15	17	16	23	25	24	26	25	28	0	4	0	1	1	4	5	3	3	3	1	3	14	11	8	13	12	13	14	18	15	15	10	15	1	1	1	1	1	1	1	1	2	2	4	2	1	2	4	2	3	2	5	4	5	4	7	5
38000	-209.941619923024916	-208.575566310249258	-1.366053612775666	0.000568186223432	0.000284920481896	0.501456160227374	0.342656650215726	2	4	5	5	5	6	7	8	9	7	10	11	13	14	16	13	14	17	21	25	23	28	25	28	0	1	0	2	1	4	1	7	3	3	4	3	7	3	8	8	8	8	12	18	14	18	21	14	1	1	1	1	1	1	4	1	2	2	3	4	3	4	4	3	2	3	5	4	3	6	1	9
38500	-217.809314414358226	-216.379805653116989	-1.429508761241225	0.000505725364251	0.000181313684859	0.358522031274997	0.417272456546420	2	5	7	6	5	6	7	8	9	10	10	12	13	14	16	15	17	16	20	25	23	25	25	28	0	1	0	1	1	5	1	7	8	9	2	7	8	10	8	13	16	14	7	15	12	11	16	13	1	2	1	2	2	1	4	1	1	1	2	2	3	2	4	1	1	1	5	6	4	7	7	8
39000	-228.626009882980611	-227.199653269638304	-1.426356613342300	0.000384232798282	0.000139245683815	0.362399265333500	0.466348841285314	3	4	6	5	5	7	8	8	9	9	11	11	14	15	17	13	17	17	22	24	22	27	25	28	0	1	0	2	2	4	2	3	8	3	2	9	8	12	8	10	12	13	15	11	5	11	18	19	1	1	1	1	1	1	2	1	1	2	3	1	3	3	5	1	2	2	2	6	11	7	4	3
39500	-230.081930722603829	-228.696581670452332	-1.385349052151504	0.000477564300542	0.000206314915612	0.432014946213661	0.286352223767607	3	4	6	5	6	7	8	8	9	10	11	12	13	14	16	14	16	16	23	24	21	27	25	29	0	1	0	1	1	2	4	3	8	3	7	8	3	10	16	8	3	8	8	18	17	6	8	18	1	1	1	2	1	2	2	2	1	2	2	2	5	2	1	2	5	5	10	3	3	10	10	7
40000	-219.653638356312740	-218.257093745294753	-1.396544611017995	0.000407780368832	0.000166361044509	0.407967271660595	0.311712791111078	2	6	5	5	4	7	8	8	9	10	11	8	12	13	17	14	16	18	22	24	24	28	26	29	0	5	0	5	1	4	4	3	3	8	2	3	8	10	8	8	3	13	16	16	14	18	19	15	1	1	1	1	1	1	1	1	3	1	3	2	2	2	4	4	6	4	4	4	7	5	2	7
40500	-212.525933789801627	-211.119354404954265	-1.406579384847368	0.000503296895108	0.000196483668197	0.390393165756396	0.347147583503236	3	5	5	4	5	6	7	9	10	7	10	10	12	14	16	13	17	16	23	24	24	27	25	28	0	4	0	1	4	4	2	10	8	3	2	3	12	8	10	8	8	8	18	15	17	17	12	18	1	1	1	1	1	1	1	1	1	1	3	3	2	3	3	2	3	4	4	5	3	5	5	5
41000	-223.912832657489616	-222.444923575210652	-1.467909082278962	0.000497642701768	0.000159002934628	0.319512240536197	0.396667998949417	2	4	6	5	4	7	6	8	7	9	9	12	13	14	17	15	17	15	21	25	21	27	26	29	0	1	0	5	1	4	4	9	3	9	6	10	9	10	14	9	14	9	17	18	12	16	14	16	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	5	3	3	3	3	3	4	4	10
41500	-227.679977547261473	-226.284114754701363	-1.395862792560107	0.000476655740495	0.000195084061122	0.409276642550618	0.381372513586593	3	6	5	5	5	7	8	7	9	9	10	11	13	15	16	12	16	17	23	26	23	28	26	29	0	1	0	1	1	4	5	3	3	8	4	3	8	13	10	10	8	12	14	18	14	15	8	17	1	2	1	1	1	1	1	1	3	1	3	2	3	2	3	1	5	3	4	7	5	8	10	7
42000	-221.852125092067070	-220.414346540805241	-1.437778551261818	0.000459559998092	0.000160357329252	0.348936656624025	0.395030970117352	2	6	6	3	5	5	6	8	8	10	11	11	14	13	16	14	16	17	23	22	22	25	26	28	0	5	0	1	4	4	5	3	3	3	5	3	10	8	8	9	12	13	11	15	11	15	9	15	1	1	1	1	1	1	1	2	2	2	3	2	2	2	4	3	2	1	5	3	4	6	10	5
42500	-237.054931325691626	-235.688459930031314	-1.366471395660307	0.000403403710326	0.000201277942295	0.498949159718650	0.216862130156029	2	5	5	4	6	5	8	9	10	9	8	9	14	15	16	14	14	18	22	25	23	27	25	27	0	4	0	1	2	4	5	3	3	3	5	3	8	9	8	9	9	13	8	18	12	12	16	23	1	1	1	1	1	1	2	3	2	2	1	3	2	3	3	2	2	2	9	4	10	9	6	1
43000	-222.282535714826906	-220.772091671916968	-1.510444042909945	0.000499756534774	0.000143718137903	0.287576305466131	0.395044950727342	2	4	7	4	6	6	6	8	10	9	9	11	12	15	15	15	16	16	22	25	23	26	26	27	0	1	0	1	2	4	4	3	10	8	4	10	9	12	9	10	12	10	15	18	17	17	12	23	1	1	1	2	1	1	1	1	1	1	2	1	1	2	4	3	2	4	4	6	5	6	8	1
43500	-223.383573663509623	-222.002053603624034	-1.381520059885578	0.000515097637330	0.000227600745656	0.441859424625291	0.469473492236712	3	6	6	4	6	5	7	9	10	9	11	12	13	13	16	14	16	18	23	25	21	28	25	27	0	4	0	1	4	4	6	3	10	3	5	11	8	10	12	10	3	9	11	18	18	12	19	18	1	1	1	1	1	1	1	2	1	1	3	1	2	2	1	2	5	3	7	5	2	6	2	5
44000	-208.597553229827298	-207.209203063280626	-1.388350166546676	0.000478998914130	0.000203558001468	0.424965475836418	0.514974914552798	2	3	7	6	4	5	7	9	10	8	11	11	13	14	17	14	13	18	21	26	23	26	24	28	0	1	0	5	1	2	6	10	10	3	2	9	11	11	13	10	11	11	15	18	15	18	15	18	1	1	1	1	1	1	1	1	1	1	4	1	1	2	2	3	1	4	3	4	3	4	3	6
44500	-229.340539061161849	-227.894996377548836	-1.445542683613000	0.000526249925055	0.000179247254511	0.340612408624259	0.519435908162138	2	4	5	5	4	7	8	8	10	9	10	12	13	14	16	13	16	17	23	23	21	27	26	28	0	1	0	5	1	5	6	3	10	3	5	10	9	16	16	10	9	13	17	11	8	11	13	23	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	3	3	4	6	5	9	6	1
45000	-207.384198021653219	-205.947310016887769	-1.436888004765441	0.000430776836944	0.000150742216362	0.349931109182365	0.290110115290088	2	5	6	4	6	7	8	8	9	7	10	12	13	11	16	14	15	17	21	26	23	27	25	28	0	4	0	1	2	2	1	10	10	3	2	10	9	10	13	12	10	10	17	18	11	17	16	18	1	1	1	1	1	1	3	1	1	1	4	3	2	2	2	1	3	4	3	6	6	6	3	5
45500	-212.196190193741842	-210.830238972063711	-1.365951221678140	0.000442233255438	0.000222039883807	0.502087712935396	0.436881619530081	2	4	5	5	5	6	6	9	8	9	10	10	14	13	16	14	15	17	22	24	22	25	26	27	0	1	0	2	1	4	2	9	3	3	6	3	8	9	8	8	8	9	17	18	18	16	20	17	1	1	1	1	1	1	1	1	2	2	1	2	2	2	4	3	3	5	2	5	3	7	1	7
46000	-231.252084538337300	-229.762073063145493	-1.490011475191811	0.000448869675281	0.000135486231109	0.301838681848231	0.623282449321379	2	6	6	5	3	5	7	9	10	10	10	12	14	13	16	14	16	16	21	25	24	27	23	28	0	6	0	5	1	5	4	3	8	8	5	10	10	12	12	9	16	12	10	21	23	21	19	22	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	3	1	2	5	1	1	2	1	1
46500	-188.142730745662163	-186.757914284708420	-1.384816460953745	0.000279172232978	0.000120971718755	0.433322889833321	0.625176198857357	2	6	5	4	5	7	8	8	10	10	11	11	13	14	16	15	16	18	21	25	23	27	26	29	0	5	0	1	4	2	2	3	8	8	4	10	12	8	9	12	12	14	11	21	19	21	14	20	1	1	1	1	1	1	1	2	1	2	3	1	1	3	3	2	2	2	4	1	1	3	6	2
47000	-191.868789836735914	-190.397365824848805	-1.471424011887098	0.000492925130448	0.000156019336590	0.316517310546936	0.660498062344089	2	3	6	5	5	7	7	7	8	10	11	11	13	13	16	13	16	18	22	25	24	27	24	28	0	1	0	2	1	4	4	3	8	9	5	10	12	12	12	10	10	10	15	23	18	20	17	20	1	1	1	1	1	1	2	1	1	1	3	1	1	1	3	2	2	2	3	1	4	1	4	1
47500	-208.463847739511493	-207.017272316966626	-1.446575422544873	0.000309549937288	0.000105107386416	0.339549047681645	0.551023640509890	1	5	5	3	6	6	7	9	9	10	9	10	13	14	16	15	16	17	22	25	24	28	25	27	0	4	0	1	2	4	6	3	3	8	4	9	8	9	10	13	12	14	17	19	11	24	16	20	1	1	1	1	1	1	1	2	2	1	4	1	2	3	2	1	4	2	4	2	7	1	3	1
48000	-189.223243948012424	-187.660925220424105	-1.562318727588309	0.000283213886758	0.000072981076705	0.257688906218694	0.643516325239175	2	6	7	4	5	6	8	8	9	9	8	11	13	14	16	14	16	17	22	25	24	27	25	29	0	5	0	1	4	4	1	3	8	8	6	10	8	8	13	13	16	14	14	19	19	20	14	22	1	1	1	1	1	1	3	1	1	1	1	1	2	3	1	1	1	1	3	2	1	1	5	1
48500	-205.227912346022123	-203.658757814605735	-1.569154531416388	0.000643863727486	0.000163716561935	0.254272068678333	0.608979302945999	2	5	6	5	4	7	8	8	10	9	9	12	14	13	15	15	16	17	22	26	24	28	24	28	0	1	0	5	1	4	6	3	10	8	6	3	14	10	14	9	13	14	6	23	12	23	17	23	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	2	1	2	7	1	7	1	4	3
49000	-245.734032251316137	-244.289500081650573	-1.444532169665562	0.000249774336408	0.000085338506932	0.341662430813835	0.553739670230872	3	6	6	5	4	7	7	9	8	10	10	11	13	15	15	13	16	18	21	26	21	26	25	29	0	5	0	1	1	4	2	9	3	3	6	9	10	13	13	12	12	17	10	21	10	21	16	21	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	5	4	5	3	4	4
49500	-197.469611114524582	-196.051977801562231	-1.417633312962358	0.000425574403259	0.000159115085560	0.373883119710448	0.415892613518179	2	4	6	5	6	6	7	8	10	9	10	11	14	14	17	14	15	16	22	25	24	28	25	28	0	1	0	2	4	4	2	3	3	3	5	8	8	8	8	9	9	12	14	15	14	23	16	23	1	1	1	1	1	1	1	2	2	2	2	1	3	3	4	2	3	2	5	3	6	2	5	2
50000	-222.832076567053662	-221.446611089834903	-1.385465477218748	0.000581087313696	0.000250873667595	0.431731448410194	0.346171760614415	3	4	7	5	5	6	7	9	10	10	9	12	13	14	16	14	16	17	23	25	23	27	26	28	0	1	0	2	1	4	4	3	8	8	7	10	8	10	12	8	3	14	12	16	12	15	19	18	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	1	5	7	4	5	2	5
50500	-205.084870445968306	-203.681259204007347	-1.403611241960959	0.000407173313604	0.000160952536091	0.395292448482493	0.389119418277198	2	4	6	5	6	6	8	8	10	9	10	12	11	13	15	15	16	17	21	25	21	28	25	29	0	1	0	2	4	4	4	3	10	8	7	10	9	10	13	14	14	10	12	17	18	21	16	21	1	1	1	1	1	1	3	1	1	1	1	2	1	2	2	1	2	5	5	4	2	4	6	4
51000	-211.737710131864844	-210.334845655019734	-1.402864476845113	0.000395082537933	0.000156674531048	0.396561518178128	0.589922149401055	3	6	7	5	4	6	8	8	9	9	10	11	13	12	16	15	16	17	21	24	23	28	24	27	0	4	0	5	1	4	6	3	8	8	7	10	9	8	9	10	14	12	18	19	15	18	15	23	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	4	2	2	5	6	5	1
51500	-185.350597574624032	-183.897967191589771	-1.452630383034254	0.000255548746225	0.000085226380020	0.333503416780056	0.514847907314062	2	5	6	4	6	6	7	7	10	9	8	10	13	14	16	13	16	18	20	25	23	28	23	27	0	4	0	1	2	4	2	3	10	8	6	10	9	12	8	10	10	15	15	19	19	21	18	21	1	1	1	1	1	1	1	1	1	1	2	1	2	2	5	2	4	1	2	3	2	3	2	2
52000	-247.649507655586149	-246.244110768271895	-1.405396887314256	0.000489946923857	0.000192215049318	0.392318106224863	0.405489492837734	2	4	5	4	5	6	8	8	9	9	10	10	12	14	17	14	16	17	23	26	24	27	25	28	0	1	0	1	2	4	4	3	3	3	7	3	3	3	13	8	12	12	8	15	15	15	18	23	1	2	1	1	1	1	1	3	2	2	1	2	2	5	2	3	3	2	8	5	6	4	4	2
52500	-215.578912010923261	-214.179544270041930	-1.399367740881327	0.000555292015954	0.000223625465518	0.402716875253629	0.445830909558035	2	5	6	5	4	6	8	8	9	9	11	12	13	14	17	14	16	16	22	26	23	27	25	28	0	1	0	5	1	4	6	3	3	3	7	8	8	10	18	3	12	14	11	13	16	16	18	23	1	1	1	1	1	1	1	1	3	2	2	3	2	2	1	3	2	1	4	4	3	4	4	2
53000	-205.059879259577286	-203.621232479152241	-1.438646780425035	0.000575867565329	0.000200387716530	0.347975348143419	0.421357567822246	3	5	6	6	5	6	7	9	10	8	10	11	13	14	16	14	17	15	21	24	23	27	25	28	0	1	0	2	1	5	5	10	10	3	5	11	8	8	8	8	12	8	18	4	14	11	17	23	1	1	1	1	1	1	1	1	1	1	3	1	2	3	3	3	2	4	3	8	4	10	4	2
53500	-212.548778752738855	-211.001607610154622	-1.547171142584228	0.000449614645516	0.000119438162687	0.265645623153686	0.469727994567887	2	5	5	6	5	6	8	9	8	10	9	9	14	15	14	13	17	18	22	25	22	28	25	29	0	1	0	2	1	5	6	9	3	12	6	9	12	10	8	10	12	14	9	21	17	15	16	20	1	1	1	1	1	1	1	1	2	1	1	1	4	2	3	2	4	2	7	1	3	7	5	2
54000	-214.451706365148681	-213.015553396562950	-1.436152968585736	0.000471003384324	0.000165208418234	0.350758452556658	0.572094365642100	3	5	6	4	6	6	8	7	10	9	11	11	14	15	16	13	16	16	22	26	23	27	22	28	0	1	0	1	2	4	5	3	8	8	5	10	16	10	10	12	3	14	12	21	23	23	14	15	1	1	1	1	1	2	1	1	3	1	3	2	1	3	4	2	4	1	5	1	1	4	4	6
54500	-217.502684860287360	-215.989835382990208	-1.512849477297157	0.000449560226728	0.000128577002114	0.286006177748823	0.576154501619898	2	4	5	4	5	5	7	7	9	9	10	12	13	14	15	14	17	18	22	25	24	28	25	28	0	1	0	1	2	4	5	3	8	8	7	9	10	10	8	10	16	15	12	17	11	23	16	23	1	1	1	1	1	1	1	1	2	1	2	2	1	2	3	2	2	2	4	4	7	1	5	2
55000	-206.330482323988463	-204.929418443792883	-1.401063880195574	0.000667246620471	0.000266689060078	0.399685891086361	0.438937729635004	2	6	7	4	5	6	7	9	9	10	9	11	13	15	16	14	15	16	22	25	23	27	24	29	0	4	0	1	4	4	1	3	3	3	5	10	12	12	12	10	13	10	15	8	18	15	17	23	1	1	1	1	1	1	3	2	2	1	2	1	1	2	3	2	1	2	2	8	3	6	5	2
55500	-204.937576185993493	-203.519870145045246	-1.417706040948255	0.000412937596948	0.000154348773310	0.373782320746222	0.347722032887289	3	5	6	4	6	6	7	7	10	9	10	11	12	14	16	15	15	17	22	25	22	28	24	26	0	4	0	1	4	4	2	3	10	8	2	10	8	12	14	10	10	14	14	17	17	24	12	23	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	4	3	2	3	5	3	2	8	1
56000	-203.086808055670417	-201.649595433632300	-1.437212622038129	0.000365640929959	0.000127816228784	0.349567617604002	0.610137664152063	2	6	5	5	3	6	7	7	10	9	10	9	13	14	17	15	17	17	20	24	23	27	25	29	0	5	0	5	1	4	5	3	8	8	6	8	8	12	13	9	9	14	16	21	19	20	18	20	1	1	1	1	1	1	2	1	2	2	1	1	3	2	2	2	2	1	2	1	1	2	4	2
56500	-252.397362586147608	-250.901124157720346	-1.496238428427271	0.000588707321367	0.000175025787911	0.297305267929403	0.447729118861504	3	6	6	5	6	7	7	8	8	9	10	12	11	15	17	14	14	18	23	26	23	27	26	29	0	1	0	1	1	4	1	5	3	5	2	10	10	13	12	10	12	10	5	14	18	11	19	23	1	2	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	5	7	6	5	8	2	1
57000	-202.897979826949296	-201.493091296434017	-1.404888530515276	0.000483885673550	0.000190242765503	0.393156433226706	0.462443050589272	2	5	7	6	4	7	8	9	10	9	11	11	13	14	17	14	15	16	22	25	23	27	25	28	0	1	0	2	1	4	4	3	3	3	5	10	8	13	9	10	10	10	15	18	15	15	18	23	1	1	1	1	1	1	1	2	2	1	3	1	2	1	3	3	4	3	1	5	2	6	5	2
57500	-212.553916636912078	-211.098526462994528	-1.455390173917560	0.000406793764536	0.000134587253116	0.330848859665341	0.433729653182785	2	4	4	5	6	6	8	9	8	10	9	12	13	15	16	15	15	17	22	25	23	28	26	28	0	1	0	2	2	4	5	9	3	8	5	9	10	9	10	10	12	10	18	18	18	14	16	20	1	1	1	1	1	1	1	1	2	1	1	2	1	4	2	3	2	3	3	3	3	7	5	2
58000	-225.576920865898359	-224.196533658547537	-1.380387207350809	0.000348211343773	0.000154950502001	0.444989816593113	0.463409363398932	1	5	7	3	6	6	7	9	10	8	10	11	12	14	15	14	14	17	23	26	23	27	24	29	0	4	0	1	1	4	2	10	10	3	7	10	9	10	12	12	9	10	18	18	12	18	9	19	1	1	1	1	2	1	1	1	2	1	2	1	1	2	3	2	2	6	2	5	6	5	7	4
58500	-218.798825645569309	-217.381993207800633	-1.416832437768683	0.000397661286863	0.000149122672447	0.374999220123503	0.424571762959735	3	4	6	5	5	6	8	8	9	8	10	11	14	14	17	14	16	17	22	26	24	27	25	28	0	1	0	2	2	4	4	3	3	3	7	9	10	9	14	8	3	3	18	10	17	18	13	21	1	1	1	1	1	1	1	1	2	2	1	1	4	2	1	3	5	5	3	11	3	7	4	2
59000	-185.164965259918603	-183.731300010855477	-1.433665249063116	0.000355317565161	0.000125641637470	0.353603789366945	0.461403144116985	3	5	7	6	5	7	7	9	10	8	8	10	13	14	14	15	14	18	22	25	23	26	26	27	0	1	0	5	1	4	4	10	10	3	6	10	8	12	9	13	9	8	18	18	18	18	14	21	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	5	2	3	2	4	4	2
59500	-208.924199646105166	-207.462191806812712	-1.462007839292445	0.000368155441968	0.000119547229616	0.324719441811055	0.371165149451515	2	4	5	6	5	7	8	8	9	10	10	12	14	14	16	14	17	16	23	25	23	27	23	28	0	1	0	1	1	5	5	3	3	3	4	8	10	9	12	9	8	9	17	17	17	17	12	17	1	1	1	3	1	1	2	2	2	2	2	3	2	3	2	2	4	4	3	5	3	4	5	5
60000	-205.672249279764600	-204.280862316100581	-1.391386963664021	0.000464087203660	0.000194137684933	0.418321564140774	0.518573407316555	2	4	6	5	4	6	7	9	8	9	9	11	13	15	16	14	16	16	22	26	23	27	24	28	0	1	0	1	1	1	4	3	3	9	1	10	12	10	14	10	8	14	17	23	14	17	13	17	1	2	1	2	2	1	1	2	1	1	3	1	1	3	1	2	3	1	4	1	3	5	4	4
60500	-183.301051832555032	-181.782830478084605	-1.518221354470433	0.000375364598418	0.000106068351825	0.282574201914655	0.429744769775107	3	4	6	4	5	6	7	9	9	8	10	11	13	12	17	15	16	17	22	25	23	27	24	28	0	1	0	1	1	4	2	10	10	3	4	10	10	10	13	14	10	10	17	23	17	17	12	20	1	1	1	1	1	1	2	1	1	1	3	1	3	2	2	2	5	4	2	1	3	6	5	1
61000	-186.389757966863243	-184.822315846612554	-1.567442120250697	0.000310985370543	0.000079338096395	0.255118420060232	0.700907255981731	1	6	6	4	5	6	7	9	8	9	10	11	13	13	17	13	15	17	20	25	24	27	24	28	0	5	0	1	4	4	2	9	3	9	6	10	10	12	17	9	10	17	11	23	19	20	17	20	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	2	1	3	1	2	1	7	1
61500	-187.282835908549174	-185.835053598358598	-1.447782310190571	0.000333151712266	0.000112711427748	0.338318620609930	0.598166930648936	2	3	6	5	5	7	8	8	7	9	9	11	11	14	16	13	16	17	22	25	22	28	25	29	0	1	0	2	2	4	1	9	3	9	7	10	9	13	9	12	13	12	15	21	15	21	12	20	1	1	1	1	1	1	3	1	1	1	1	1	2	1	5	1	2	3	2	1	2	3	6	2
62000	-229.287032828546160	-227.622651002195454	-1.664381826350720	0.000450875260637	0.000097002170561	0.215141922899783	0.540231104232796	2	6	5	4	4	5	6	9	8	10	8	11	14	14	16	13	16	18	22	25	23	27	24	28	0	5	0	1	1	4	4	9	3	9	1	10	12	12	12	9	13	17	6	21	14	20	17	20	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	3	1	1	7	1	3	1	3	2
62500	-206.470538929323595	-204.735087960771949	-1.735450968551646	0.000261044204938	0.000050410941218	0.193112661628754	0.620836554583910	-1	5	4	2	4	4	8	7	9	10	11	11	13	14	16	14	16	14	21	24	24	28	24	27	0	5	0	1	4	4	2	3	8	9	6	10	9	12	9	10	16	13	11	19	19	21	17	21	1	1	1	2	1	1	1	1	1	1	4	1	3	1	3	2	1	1	4	2	2	2	3	1
63000	-190.153082933400128	-188.593285089745734	-1.559797843654396	0.000283760657740	0.000073486995664	0.258975279550973	0.660623950721566	2	4	6	6	5	7	8	8	9	9	9	12	14	14	16	13	17	17	22	25	23	27	25	28	0	1	0	2	2	4	4	3	8	8	5	10	9	12	13	8	10	16	16	21	19	20	17	20	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	1	4	1	1	1	3	2
63500	-208.576344182745999	-207.158816280142446	-1.417527902603544	0.000244564187889	0.000091474191190	0.374029378461600	0.475944083199838	2	4	5	5	6	7	7	7	10	10	11	11	14	15	17	13	17	15	22	24	23	27	26	29	0	1	0	2	2	4	1	3	3	3	6	8	10	10	8	10	9	10	15	19	19	20	17	20	1	1	1	1	1	1	3	1	3	2	2	2	2	2	4	2	4	2	3	1	1	2	4	2
