step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
14500	-475.552048125320084	-482.407536076279484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686706100480042	0	4	2	6	5	6	4	6	7	6	6	9	7	10	8	10	8	9	8	8	10	9	9	9	8	10	10	10	11	10	7	10	11	9	9	12	12	10	10	12	11	11	9	11	13	12	11	15	12	12	12	12	12	11	13	13	13	13	14	12	13	14	13	14	14	14	14	14	14	14	15	15	14	15	15	14	13	15	14	16	17	15	16	16	13	16	17	15	18	17	18	17	18	18	21	0	3	1	5	7	3	1	7	7	5	7	5	2	9	4	11	31	5	4	11	25	7	9	31	11	17	35	17	25	23	7	19	9	19	19	14	34	9	15	44	8	4	25	21	23	20	17	39	21	21	21	9	31	30	41	41	41	37	77	39	13	43	29	53	21	56	14	33	22	45	63	55	52	13	57	42	24	32	51	56	82	29	65	62	24	61	47	55	67	66	81	78	36	77	71	1	2	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	2	1	3	1	1	1	2	3	1	1	1	1	1	1	1	2	3	1	1	3	1	3	2	3	1	1	1	1	4	2	2	2	3	1	1	1	2	1	1	1	1	3	1	1	2	1	1	3	3	3
15000	-473.170704388798470	-480.026192339757870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706645559723225	-1	4	3	5	4	5	4	6	6	7	6	8	7	10	7	9	8	9	8	8	9	11	9	10	8	10	8	9	10	11	8	12	11	9	10	12	11	10	11	12	10	9	12	12	13	12	11	14	14	13	10	12	12	13	13	12	13	13	13	12	12	14	15	13	14	13	16	13	13	13	15	14	15	14	15	15	14	15	14	16	17	17	16	15	16	18	17	16	17	17	17	17	18	18	21	0	3	1	3	3	5	3	7	7	6	2	5	5	34	5	19	11	10	10	7	12	10	11	20	9	20	4	5	42	29	9	25	26	13	9	22	20	9	20	27	15	12	30	16	33	29	21	35	16	44	31	25	21	61	41	20	18	56	61	23	34	19	29	21	40	26	31	60	35	36	60	36	40	61	65	34	68	69	14	10	63	62	79	42	48	24	65	30	75	84	47	84	64	14	91	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	3	1	1	2	2	1	1	2	3	1	1	1	2	3	2	2	1	1	3	1	2	1	1	2	1	1	1	3	1	1	1	3	2	1	1	3	1	2	1	3	1	1	4	1	3	4	2
15500	-441.067532171353832	-447.923020122313233	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735106941577904	-1	2	3	5	5	5	6	6	7	6	7	8	7	9	8	7	7	9	8	8	9	9	10	9	8	9	9	9	11	9	9	11	11	9	10	10	12	11	11	11	11	11	11	12	13	12	12	14	14	13	11	12	12	12	13	13	12	13	13	11	13	14	13	13	14	14	15	14	13	14	13	15	15	14	15	15	14	15	15	15	16	16	15	17	16	16	16	17	18	17	18	17	18	18	20	0	1	2	2	2	2	6	4	4	6	5	7	7	9	10	5	5	20	6	13	9	17	9	17	2	11	17	11	21	13	13	22	18	13	12	12	28	21	26	24	27	31	36	23	23	51	39	60	47	51	22	21	30	35	16	38	35	38	40	21	54	16	29	21	39	47	37	44	23	57	44	30	55	30	61	34	44	50	69	40	21	29	64	38	72	47	55	76	67	83	82	80	86	77	83	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	3	1	2	1	1	1	1	2	1	1	2	1	3	1	3	1	1	1	2	3	2	1	2	1	2	1	1	1	1	1	1	2	2	3
16000	-481.173478218991193	-488.028966169950593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662520300267572	-1	3	2	6	5	5	5	7	6	7	5	8	8	9	7	9	8	10	9	8	8	11	10	10	9	11	10	7	11	10	8	12	10	10	11	12	12	11	11	12	9	10	10	13	12	10	10	15	13	14	12	12	11	10	12	13	14	14	13	12	13	14	13	13	14	15	16	13	14	13	16	16	15	14	16	15	14	15	12	15	17	16	16	16	16	18	18	15	17	17	17	18	17	19	22	0	3	1	1	3	3	2	4	2	6	3	5	11	7	4	28	28	16	13	9	28	42	20	41	12	20	28	7	20	21	10	17	21	12	4	41	25	16	42	34	17	41	25	23	27	20	10	68	36	40	15	43	16	31	21	16	52	79	45	35	54	39	46	53	37	44	23	79	16	55	69	48	43	61	50	46	7	16	24	35	36	76	56	8	48	23	40	64	67	78	82	75	71	38	63	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	3	1	1	1	5	3	1	2	2	1	2	4	1	3	2	1	1	1	1	1	1	4	4
16500	-497.098704263274328	-503.954192214233728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716788015299664	0	4	2	5	4	6	5	6	6	7	6	8	8	10	7	8	9	9	7	8	10	10	10	10	7	10	8	9	10	9	9	12	10	8	11	11	10	10	10	12	9	10	11	11	12	12	11	14	12	13	11	12	11	12	13	13	13	12	13	13	12	14	14	13	15	15	15	14	13	15	15	14	13	15	15	15	14	14	14	15	18	15	16	16	16	18	16	16	17	17	18	17	18	18	18	0	3	1	5	1	5	3	5	7	4	2	4	6	9	2	4	8	5	2	11	20	15	20	20	6	20	7	9	11	10	6	42	17	8	16	38	34	18	12	21	13	11	12	20	21	29	17	28	14	44	31	13	25	23	46	41	28	17	17	24	38	43	46	53	50	32	68	40	40	45	79	16	13	24	16	38	43	52	50	54	88	36	32	23	72	80	80	48	65	32	63	7	60	47	28	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	3	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	3	1	1	1	2	2	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	3	2	4	2	2	1	1	2	1	3	3	2	1	1	1	2	1	2	3	6	2	5	2
17000	-456.032186723269490	-462.887674674228890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731819479913575	-1	2	1	6	4	6	5	5	7	7	7	9	8	8	7	10	9	10	8	7	10	10	9	9	8	10	9	10	10	10	9	11	10	9	9	12	11	11	11	13	8	10	11	13	12	13	11	13	14	14	10	11	12	12	12	14	13	14	14	12	13	14	14	13	12	14	16	13	12	14	16	14	14	15	16	14	12	15	13	16	17	16	16	17	14	17	18	16	16	16	18	17	18	19	22	0	1	1	5	3	3	5	5	7	5	8	7	5	9	4	11	6	11	10	7	12	23	11	6	6	12	11	4	31	13	13	17	35	15	10	51	12	24	29	53	11	41	33	37	33	33	25	16	16	65	12	31	21	25	21	43	60	69	36	22	41	46	29	22	26	60	43	16	52	51	68	60	37	61	70	12	13	57	38	63	51	63	54	58	36	61	61	69	44	70	82	78	49	77	76	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	3	1	1	1	3	1	1	1	1	2	1	2	1	1	1	1	2	3	3
17500	-462.976263293477587	-469.831751244436987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.807391531678718	0	2	2	5	5	5	4	5	7	8	7	9	6	8	7	9	9	9	9	7	9	10	7	9	8	10	8	10	9	10	10	12	10	8	9	12	10	11	11	12	11	11	10	11	12	12	10	13	14	13	12	11	13	12	13	13	13	12	12	12	12	14	13	12	14	15	13	14	13	14	16	12	15	15	16	15	14	15	14	15	17	16	16	17	16	19	17	16	18	16	18	15	18	16	21	0	1	1	7	2	2	3	2	13	13	1	11	4	7	6	23	13	6	34	8	11	35	4	9	7	17	20	34	34	14	15	35	25	13	9	18	9	15	18	26	27	47	16	23	43	22	16	25	58	51	41	12	64	27	29	52	35	52	52	12	44	46	32	11	60	32	33	17	51	48	66	43	51	68	79	63	67	34	51	63	76	70	56	80	15	58	75	73	77	56	82	50	82	47	83	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	3	2	1	1	1	1	1	1	1	2	2
18000	-485.329610103683649	-492.185098054643049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610381012061435	0	3	2	4	5	4	6	6	6	6	6	8	7	9	7	8	8	9	9	8	9	10	9	8	8	11	9	9	10	10	9	11	11	10	8	9	11	10	12	12	10	11	11	12	12	13	12	14	13	14	10	12	13	12	12	12	13	14	13	13	12	14	13	13	14	15	16	14	13	15	16	15	13	15	16	12	15	15	15	13	17	13	15	16	16	19	16	14	18	16	18	17	18	19	22	0	3	1	3	4	3	5	4	5	4	5	9	10	11	11	8	8	10	10	9	5	9	13	9	7	27	35	15	5	25	8	23	38	18	9	24	31	24	19	15	14	11	35	30	17	29	41	32	39	45	35	36	43	36	38	37	24	45	34	23	14	41	29	21	47	59	22	57	52	68	69	40	41	54	62	29	20	52	14	37	63	38	17	66	41	65	38	51	70	37	35	78	85	66	57	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	2	2	3	1	1	3	1	1	1	1	2	1	3	1	1	3	2	3	1	2	2	3	1	2	2	2	2	1	3	7	1	1	3	6
18500	-442.543937072913877	-449.399425023873277	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741900967833915	0	4	3	6	4	5	6	6	5	7	6	8	6	8	7	8	7	9	8	7	9	11	10	9	8	10	8	9	10	9	9	12	10	9	11	12	12	9	11	13	10	11	12	12	10	12	12	14	13	13	11	12	11	12	12	14	13	12	13	11	11	13	13	13	15	14	15	13	13	13	15	15	13	15	15	14	14	14	14	16	18	15	16	16	16	17	17	15	17	17	17	17	19	18	20	0	3	1	2	3	1	9	3	3	6	2	13	2	5	5	2	8	10	6	13	17	26	19	9	11	24	17	19	16	10	8	21	38	25	18	31	35	15	18	18	15	29	33	20	27	24	39	41	7	33	14	24	25	61	39	14	51	60	60	28	21	29	43	34	54	68	50	54	52	33	37	55	51	61	62	36	55	52	21	65	76	58	78	56	48	65	66	50	67	49	82	33	90	21	81	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	2	4	2	1	1	2	1	1	3	1	1	1	1	1	1	1	4	1	1	2	1	1	2	1	1	1	3	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	6	1
19000	-446.732399242379984	-453.587887193339384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709814673800746	0	3	2	5	4	5	6	6	6	7	5	7	7	9	7	10	8	9	9	8	8	9	9	8	7	10	9	10	9	9	10	11	10	9	10	11	11	10	12	12	10	11	12	11	12	13	10	14	14	13	11	10	12	13	13	13	13	12	11	12	12	14	14	13	15	13	15	14	12	15	15	15	15	15	15	16	15	15	14	17	17	15	16	16	17	17	17	17	18	17	17	17	18	18	21	0	3	1	2	2	3	5	4	4	6	3	3	6	9	2	13	8	10	13	11	15	25	25	10	11	24	17	9	25	24	25	29	10	10	18	27	52	20	19	52	11	21	44	28	33	42	25	58	25	26	22	14	37	22	59	28	43	38	16	37	22	66	46	59	54	38	40	4	34	44	79	33	55	61	58	75	35	69	60	63	75	63	74	49	35	68	51	70	67	74	82	68	82	70	65	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	1	2	1	1	1	1	3	2	1	2	1	1	1	1	2	2	3	1	3	1	1	1	2	1	2
19500	-559.013871777079771	-565.869359728039171	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645939846226160	-1	2	3	5	4	4	6	6	6	7	6	7	7	8	7	10	8	10	8	9	9	11	8	9	8	10	9	9	10	10	10	11	9	9	11	10	11	10	12	12	10	10	9	12	12	13	11	14	13	13	12	13	9	13	13	14	13	12	13	12	13	14	15	12	13	13	14	15	14	13	15	16	14	12	14	13	15	15	15	16	16	16	15	15	16	18	17	16	18	17	18	15	19	19	20	0	1	1	2	2	1	3	6	3	4	2	7	8	9	4	19	13	10	11	12	12	42	2	9	8	11	13	19	11	19	17	21	15	12	53	15	42	27	26	30	34	25	6	25	21	29	26	32	35	39	30	7	11	74	45	4	51	17	42	33	16	59	62	53	43	64	21	21	13	32	59	21	58	25	23	13	12	55	11	57	56	37	73	58	38	35	23	56	68	79	76	60	92	68	76	1	2	1	2	1	4	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	5	1	1	1	2	2	1	1	1	2	1	4	3	3	1	1	4	1	2	2	2	3	2	4	1	1	2	1	1	5	3	4	1	2	1	5	2	2	2	5
20000	-429.750997596393745	-436.606485547353145	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648907120851138	0	3	1	6	4	6	5	7	6	8	7	9	6	9	8	9	8	9	8	7	9	11	8	9	9	10	9	9	10	9	9	12	10	10	11	10	11	10	11	11	10	10	11	13	12	12	12	13	13	13	11	13	13	13	11	11	14	13	12	11	12	14	14	12	14	15	16	15	13	14	16	15	15	16	15	16	14	15	13	15	17	17	16	16	16	18	17	17	19	18	18	17	18	17	22	0	3	1	3	3	5	2	7	7	6	5	13	5	9	13	20	9	10	6	2	5	13	8	11	20	17	4	20	16	6	13	25	31	31	27	23	29	30	21	17	19	25	30	60	31	29	38	15	39	37	7	55	36	37	28	21	41	64	29	31	36	59	46	28	53	21	77	44	11	49	50	15	31	54	61	63	60	52	60	53	63	83	14	65	60	74	61	60	67	81	32	78	82	44	63	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	2	1	2	4	2	1	2	1	2	1	1	1	2	1	4	1	3	1	4	3	2	1	3	1	1	2	4
20500	-458.819632557660498	-465.675120508619898	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719787730944605	0	2	3	6	4	5	5	6	6	6	7	9	8	9	7	9	8	9	8	8	10	11	6	10	8	9	9	10	9	10	9	11	10	8	10	11	10	11	11	12	10	11	11	13	13	12	12	14	13	14	11	12	12	13	13	13	13	13	13	11	13	14	14	13	14	15	14	14	13	13	15	16	16	14	16	15	14	15	15	17	17	16	15	17	17	17	16	16	18	16	18	17	17	17	21	0	1	2	3	3	1	2	7	5	1	9	13	8	11	23	23	23	19	10	5	25	4	6	25	10	3	25	26	10	17	20	37	17	5	6	35	17	21	37	39	25	29	26	22	26	29	34	35	22	32	18	16	41	43	12	28	51	38	51	19	22	31	46	4	43	52	30	39	36	40	50	35	38	41	69	63	36	56	69	76	51	71	65	74	48	68	34	52	58	62	82	47	68	77	63	1	1	1	2	1	2	2	1	1	3	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	2	2	1	1	1	2	2	2	1	3	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	4	1	1	1	2	1	3	2	3	1	1	2	1	2	2
21000	-445.452376769091302	-452.307864720050702	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690521142802196	-1	4	2	6	5	6	6	7	6	8	6	8	6	8	8	9	8	9	7	7	10	9	8	9	9	8	8	9	9	10	10	11	11	10	11	12	12	9	11	13	10	11	12	12	12	13	11	14	13	13	11	13	13	12	13	13	13	13	13	12	13	14	14	12	15	14	14	15	13	11	15	16	15	15	14	15	14	14	14	16	17	16	15	16	16	18	16	16	17	18	17	17	18	18	20	0	3	1	2	3	2	2	13	3	6	2	13	2	7	5	19	4	19	11	9	6	19	20	6	15	13	9	11	23	13	20	30	4	16	29	41	70	20	28	47	15	4	31	24	23	42	11	13	39	35	28	9	37	30	35	5	43	42	12	15	30	29	58	38	40	18	22	61	51	20	54	48	47	61	31	55	30	52	69	66	62	39	52	74	70	67	56	56	88	89	82	67	83	77	82	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	3	4	1	1	1	2	1	1	1	4	1	2	2	2	2	3	1	2	1	2	3	1	1	2	1	1	2	1	1	2	2	1	1	1	1	3	1	1	2	3	2	1	1	1	1	2	1	1	2
21500	-455.396283322181830	-462.251771273141230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741801847513133	0	4	3	6	5	4	6	6	7	7	6	8	7	7	8	8	8	8	9	7	9	10	9	8	8	11	7	9	10	10	9	11	9	9	10	11	11	10	11	12	10	9	10	11	12	12	11	13	13	12	12	11	11	13	14	12	12	14	13	12	11	15	13	13	13	14	15	15	12	15	16	13	14	16	14	15	13	15	14	15	17	16	17	16	16	18	18	16	17	17	18	16	17	17	21	0	3	1	6	2	3	5	5	7	5	2	2	8	2	2	4	4	10	2	5	14	25	27	11	13	8	8	27	42	9	12	14	18	27	34	33	31	13	12	10	12	2	27	35	17	38	10	36	43	11	37	35	33	35	69	30	30	59	44	38	9	60	42	53	13	39	60	60	47	61	79	15	43	60	30	46	20	79	69	4	80	76	75	66	48	83	84	78	70	85	82	79	67	35	76	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	2	2	2	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	2	1	4	2	2	3	1	1	5	1	1	1	1	2	1	1	1	1	1	1	1	1	3	3
22000	-419.776416222342164	-426.631904173301564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.847515044405996	0	4	2	5	4	5	6	6	6	7	7	6	8	10	8	9	8	9	7	9	9	11	9	9	8	10	9	9	10	10	8	11	9	9	11	12	12	10	11	12	10	10	11	12	13	12	11	14	14	13	12	12	12	13	13	13	12	12	13	11	11	14	14	14	14	13	15	14	13	12	15	13	15	14	15	15	13	15	15	16	16	16	16	15	16	18	16	15	18	17	17	17	18	17	20	0	3	1	5	3	1	3	5	2	7	4	2	10	13	4	11	8	31	4	8	17	41	10	10	11	7	8	7	28	25	6	9	19	15	28	26	41	28	30	29	12	20	41	47	17	29	27	25	70	53	42	33	11	61	17	35	14	32	20	15	16	55	40	53	57	34	54	38	58	22	45	38	70	61	40	38	2	69	47	63	76	76	40	69	16	77	68	35	77	84	82	80	49	67	88	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	2	1	3
22500	-457.014734356265649	-463.870222307225049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650505763749508	-1	4	3	5	5	5	5	7	7	7	6	6	8	9	8	9	7	10	8	9	9	10	9	9	7	10	9	10	11	10	9	12	10	9	10	11	11	10	11	12	10	9	12	12	12	12	11	13	13	12	12	12	11	12	13	14	13	14	13	12	13	12	14	14	15	15	15	11	13	14	15	14	15	15	16	14	13	15	12	16	17	16	16	14	16	19	17	15	17	16	18	16	18	19	22	0	3	1	1	3	3	1	7	2	3	2	2	11	9	3	25	5	6	6	6	13	13	25	8	3	8	17	8	41	13	6	34	27	13	14	34	42	10	8	20	24	25	23	41	8	36	28	38	28	31	9	23	20	28	14	43	41	77	40	9	43	41	22	36	13	84	22	9	28	32	57	18	24	16	56	62	34	69	14	84	84	59	53	46	48	61	39	32	67	63	13	60	87	77	80	1	1	2	3	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	3	1	2	2	1	2	1	2	2	3	1	1	2	1	1	1	2	2	3	1	2	3	2	1	2	1	4	2	1	2	3
23000	-453.239789017401677	-460.095276968361077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738307342114532	-1	3	2	6	5	5	6	7	6	7	5	9	8	10	7	9	9	9	8	9	10	11	8	9	9	10	9	10	10	11	10	11	10	10	9	11	11	10	11	12	11	10	11	13	13	12	11	14	13	12	11	12	11	12	13	14	12	13	11	12	13	14	14	13	15	14	15	14	13	14	15	12	16	16	15	15	14	12	14	17	16	16	14	17	15	15	17	15	18	17	17	18	17	17	20	0	3	1	2	2	2	5	9	5	6	3	23	11	5	11	6	4	5	4	11	35	42	7	13	23	27	7	25	4	12	12	17	19	23	8	28	12	18	29	51	12	4	25	41	41	22	35	72	23	39	14	9	28	25	43	52	42	50	20	20	21	39	43	51	61	57	77	54	43	36	58	20	41	61	49	58	40	42	33	49	76	75	41	79	50	60	66	47	67	44	82	79	75	5	46	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	2	1	2	1	4	3
23500	-462.085641655140705	-468.941129606100105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685745751183556	0	4	2	4	3	4	5	6	6	8	6	8	7	9	8	9	8	9	8	6	9	11	9	8	8	10	10	9	9	10	9	12	10	10	10	12	10	11	10	12	10	11	10	12	12	10	11	15	13	12	11	12	12	11	13	13	13	13	13	12	12	13	15	14	14	14	15	13	13	14	15	15	15	14	15	16	15	15	14	15	18	14	15	16	17	17	18	16	18	17	17	18	18	16	22	0	3	1	5	1	3	2	3	7	11	6	9	4	9	5	19	13	10	11	4	2	14	10	13	8	21	8	7	13	15	19	14	15	15	9	43	10	10	29	28	10	46	13	27	27	29	23	41	27	22	37	12	12	14	51	24	21	46	39	18	47	29	65	40	60	32	68	31	22	55	69	32	69	61	79	29	44	52	35	30	76	2	56	82	72	74	70	52	49	78	40	57	78	67	76	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	3	3	1	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	6	1	1	1	1	2	2	2	1	2	3	1	1	2
