step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
64000	-148.018317797167356	-154.873805748126728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700841663657232	2	5	6	6	4	6	7	8	10	9	10	12	11	14	15	14	16	17	22	26	23	28	24	28	0	5	0	2	1	5	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	19	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	1	2	4	2
64500	-155.364764908703393	-162.220252859662764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719854396220498	2	5	6	6	4	6	7	8	10	9	11	11	14	15	15	13	15	16	22	25	24	28	26	28	0	5	0	5	1	5	2	0	10	8	6	10	9	12	9	10	10	16	0	19	19	19	17	20	1	1	1	1	2	1	1	1	1	1	2	1	3	2	2	2	2	2	1	2	1	3	3	1
65000	-164.742575768747770	-171.598063719707142	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518003472464660	2	6	7	4	3	6	7	8	10	9	9	11	11	15	17	13	15	17	21	26	23	28	25	29	0	5	0	5	1	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	21	18	20	1	1	1	1	1	1	3	1	1	1	2	2	1	3	3	2	1	2	1	3	1	2	3	2
65500	-152.823989735254827	-159.679477686214199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676235620867349	2	6	7	5	3	7	7	7	10	8	10	11	13	15	17	14	16	18	22	25	24	27	26	29	0	5	0	5	1	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	20	17	22	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	3	1	2	1	2	1	1	6	1
66000	-149.227880578133153	-156.083368529092525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589355027596148	2	6	6	5	4	6	6	8	10	9	10	11	14	12	16	13	17	18	22	25	24	25	25	27	0	5	0	5	1	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	3	1	2	1	2	3	2
66500	-152.497292473044638	-159.352780424004010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463545714778789	2	6	6	5	4	7	7	8	10	9	9	11	13	15	15	14	16	17	20	25	24	28	26	28	0	5	0	5	1	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	19	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	3	1	2	1	2	2	4	5	4
67000	-150.150163262125886	-157.005651213085258	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635989400797502	1	6	6	5	4	7	7	7	10	9	11	10	13	14	16	13	15	17	23	26	24	27	26	28	0	5	0	5	1	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	2	1	1	1	2	1	1	3	3	2	1	2	1	1	1	2	5	1
67500	-145.695592484673369	-152.551080435632741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560749787706435	2	5	6	5	3	7	6	7	10	9	10	12	14	14	16	15	16	18	22	25	24	26	25	29	0	5	0	5	1	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	16	20	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	3	1	2	1	2	1	2	4	1
68000	-148.554408840324754	-155.409896791284126	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709261130516366	3	5	6	5	4	6	7	8	10	9	11	11	13	15	16	14	17	18	22	25	23	27	25	28	0	5	0	5	1	4	2	0	10	8	6	10	9	12	9	10	14	16	0	19	19	20	17	22	1	1	1	1	1	1	1	1	1	1	2	1	2	3	3	3	1	2	1	2	1	1	3	1
68500	-152.098838424234486	-158.954326375193858	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537267425727387	2	6	6	4	5	6	8	8	10	9	10	11	13	14	16	14	17	18	22	25	24	26	22	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	18	20	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	3	1	2	1	2	1	2	3	2
69000	-148.941310134842013	-155.796798085801385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585087901788044	2	6	6	4	5	6	8	8	10	9	10	11	13	14	16	15	15	17	22	25	24	28	25	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	10	17	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	1	3	1	1	1	4	4	2	1	1	2	1	3	4	1
69500	-145.915546318042800	-152.771034269002172	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545815259823940	2	6	6	4	5	7	8	6	10	9	10	11	14	14	15	13	17	17	21	26	23	25	25	28	0	5	0	1	4	4	2	0	10	8	6	10	9	12	9	10	10	16	0	19	19	19	17	22	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	2	4	2	1	2	1	2	4	1
70000	-148.980064244862916	-155.835552195822288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745321002571902	2	5	5	3	4	7	6	7	10	9	10	11	13	14	15	15	16	17	22	26	23	27	25	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	20	17	20	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	3	1	1	1	3	1	1	5	1
70500	-143.707046858065837	-150.562534809025209	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615388113368873	2	6	6	4	5	7	8	7	10	9	10	11	13	15	16	14	16	18	22	26	24	27	23	29	0	5	0	1	4	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	2	1	2	1	3	4	1
71000	-150.967568830750224	-157.823056781709596	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578284818585445	2	6	6	4	5	7	7	8	10	9	10	10	14	13	16	14	16	17	22	25	23	26	25	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	16	20	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	1	3	8	1
71500	-157.720896747675198	-164.576384698634570	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560688653485306	1	6	6	4	5	6	7	7	10	8	10	11	12	14	15	14	16	18	21	24	24	26	25	28	0	5	0	1	4	4	2	0	10	8	6	10	9	12	9	9	16	16	0	19	19	19	16	20	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	2	1	2	1	1	1	2	5	2
72000	-144.212156864134954	-151.067644815094326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738787586236487	2	5	7	4	6	6	7	7	10	9	11	11	12	14	16	13	16	17	21	25	23	26	24	28	0	4	0	1	2	2	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	2	2	2	1	2	1	2	3	1
72500	-167.850870061146367	-174.706358012105738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485799311434988	2	6	5	4	5	6	6	6	10	8	10	11	14	13	17	12	17	17	22	24	23	25	26	29	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	16	10	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	2	3	1	3	2	4	2	4	4	1	2	1	2	6	3
73000	-149.762243535765464	-156.617731486724836	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638733238955212	2	5	5	3	4	5	7	5	10	9	11	11	13	14	16	14	16	17	22	25	24	28	24	29	0	5	0	1	4	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	21	17	20	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	1	3	4	2
73500	-145.345023393246180	-152.200511344205552	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688890768950221	3	6	6	4	5	6	7	7	10	9	11	12	13	14	16	15	17	17	21	25	24	28	25	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	20	16	20	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	3	1	1	1	2	2	1	3	2
74000	-148.464345101116550	-155.319833052075921	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581555377670683	2	6	6	4	5	6	8	6	10	8	10	12	13	14	16	15	17	17	22	25	23	26	25	29	0	5	0	1	4	4	2	0	10	8	6	10	9	12	13	12	12	16	0	21	19	19	17	19	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	4	2
74500	-146.573767951443614	-153.429255902402986	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621134023025279	2	4	7	3	5	6	8	7	10	9	10	11	13	15	14	14	16	16	22	25	24	28	25	28	0	4	0	1	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	20	17	19	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	4	2
75000	-152.996249059434746	-159.851737010394118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644927817582080	2	5	4	3	6	5	7	8	10	9	11	12	12	15	16	15	17	17	22	25	23	27	23	29	0	4	0	1	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	1	3	2	1	1	4	3	1	2	1	2	1	2	2	1
75500	-155.415023554303986	-162.270511505263357	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465997375789881	1	5	6	3	6	7	7	8	10	9	11	11	14	14	15	14	17	17	21	25	23	26	25	28	0	4	0	1	2	4	5	0	10	8	6	10	9	12	9	10	10	16	0	19	19	19	17	20	1	2	1	1	1	3	1	1	1	1	1	1	2	2	2	3	4	2	1	2	1	2	3	2
76000	-150.486623973107982	-157.342111924067353	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590316837046203	2	5	5	4	6	6	6	8	10	9	10	12	13	13	15	14	16	17	22	26	24	26	26	28	0	4	0	1	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	18	20	1	1	1	1	1	2	1	1	1	1	2	1	2	1	3	2	1	2	1	2	1	2	3	1
76500	-138.227510726893456	-145.082998677852828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685923111638549	0	5	6	4	6	6	7	8	10	9	10	11	13	14	14	14	16	17	22	25	23	27	25	28	0	4	0	1	2	4	4	0	10	8	6	10	9	12	9	10	16	16	0	19	19	20	17	20	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	3	1
77000	-147.392355956377799	-154.247843907337170	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610499645331838	3	5	5	4	6	6	7	8	10	9	11	11	12	13	16	13	16	17	22	25	24	27	24	29	0	4	0	1	2	4	2	0	10	8	6	10	9	10	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	2	2	3	1	2	1	2	4	1
77500	-152.194261909224309	-159.049749860183681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632248031757460	3	6	4	4	5	7	8	8	10	9	9	12	13	15	16	14	17	16	22	25	24	27	23	29	0	5	0	1	4	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	4	2	1	1	2	1	2	3	2
78000	-148.495885931947356	-155.351373882906728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718778099271640	1	5	6	3	6	6	8	7	10	9	10	12	14	15	17	14	16	17	22	25	24	27	25	28	0	4	0	1	2	4	5	0	10	8	6	10	9	12	13	10	10	16	0	19	19	20	17	20	1	1	1	1	1	2	1	1	1	2	3	1	2	1	1	2	5	1	1	2	1	1	5	2
78500	-158.581311569165820	-165.436799520125192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662996775619156	2	4	7	6	5	7	7	7	10	8	10	10	13	15	17	12	15	18	22	26	23	27	26	27	0	1	0	2	2	2	2	0	10	8	6	10	9	12	9	10	10	16	0	19	19	19	17	20	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	2	3	3	1	2	1	2	5	1
79000	-147.222564042873785	-154.078051993833157	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691856309511129	2	4	6	5	6	7	7	8	10	9	11	11	14	14	16	13	15	16	23	25	24	26	26	27	0	1	0	2	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	2	1	1	1	2	1	2	2	3	2	1	2	1	1	1	2	4	1
79500	-151.672246556649895	-158.527734507609267	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594315756612723	1	3	5	6	5	7	6	7	10	9	10	11	13	14	16	14	16	17	22	26	23	27	23	27	0	1	0	5	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	16	20	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	2	6	1
80000	-146.924171027634827	-153.779658978594199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731749710092210	2	4	7	5	5	7	7	6	10	9	10	11	12	15	14	15	16	18	22	26	24	27	25	29	0	1	0	2	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	3	1	2	1	2	1	2	2	1
80500	-147.061097452288521	-153.916585403247893	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632822647060817	2	4	7	5	6	7	7	7	10	9	10	11	13	14	16	14	16	15	22	25	23	27	25	28	0	1	0	2	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	2	1	1	1	2	2	1	2	3	2	2	1	1	2	1	3	3	1
81000	-152.507765845480236	-159.363253796439608	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576602731967505	1	4	6	6	5	7	8	6	10	9	10	12	13	15	17	12	16	18	22	25	23	26	23	28	0	1	0	2	2	4	2	0	10	8	6	10	9	12	13	10	10	16	0	19	19	19	17	22	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	4	3	1	2	1	2	3	2
81500	-145.748513117907635	-152.604001068867007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.766924987581674	2	4	7	6	6	7	8	6	10	9	10	10	14	14	16	13	16	17	21	25	23	26	25	28	0	1	0	2	2	5	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	1	2	5	1
82000	-145.557637321062117	-152.413125272021489	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771612341869344	2	4	6	6	5	7	7	7	10	9	10	11	12	14	16	13	16	18	22	26	23	27	22	28	0	1	0	5	2	4	5	0	10	8	6	10	9	12	9	10	10	16	0	19	19	21	17	22	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	2	2	2	1	2	1	2	2	1
82500	-146.223421077354203	-153.078909028313575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718946187925230	2	4	7	5	6	7	8	8	10	9	11	11	14	15	16	14	16	18	22	26	24	27	25	28	0	1	0	2	2	4	5	0	10	8	6	10	9	12	9	10	16	17	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	2	1	1	1	3	1	2	4	1
83000	-150.986208049435334	-157.841696000394705	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630823243461336	2	4	7	5	5	7	7	7	10	9	10	11	12	15	16	14	15	17	22	25	23	28	25	27	0	1	0	2	2	4	2	0	10	8	6	10	9	12	13	10	10	17	0	19	19	19	17	20	1	1	1	1	1	1	2	1	1	1	2	1	2	2	3	2	2	1	1	2	1	3	5	1
83500	-150.676018048995473	-157.531505999954845	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521533026632722	2	3	6	5	5	6	8	7	9	8	9	10	13	14	15	13	16	17	22	25	23	25	25	28	0	1	0	2	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	1	1	1	1	1	2	1	1	1	2	1	2	2	3	3	2	2	1	1	1	2	5	2
84000	-153.675939699457018	-160.531427650416390	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589021483563480	2	5	5	6	6	7	8	7	10	9	9	11	13	14	16	12	15	17	22	25	23	26	25	29	0	1	0	2	2	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	18	22	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	3	1	2	1	2	5	1
84500	-160.392456967707972	-167.247944918667343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505204966652227	2	4	6	5	5	6	7	7	10	8	9	12	13	14	15	13	15	16	22	25	23	25	24	26	0	1	0	2	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	19	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	2	1	1	1	2	1	2	3	3
85000	-149.272933025937704	-156.128420976897075	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589385127919104	2	4	6	5	6	7	6	7	10	9	11	11	13	15	16	15	17	17	21	25	23	28	25	28	0	1	0	2	2	4	2	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	1	2	1	2	1	3	4	2
85500	-151.259652134049389	-158.115140085008761	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625755899748356	2	5	6	6	6	7	6	7	9	8	10	11	13	14	16	14	16	17	23	26	24	27	25	28	0	1	0	2	2	2	2	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	16	22	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	3	1	2	1	2	1	2	5	1
86000	-166.729528123527501	-173.585016074486873	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709334516783742	2	4	6	5	5	7	7	6	10	7	10	9	14	13	16	14	17	17	21	25	23	26	24	26	0	1	0	2	2	4	5	0	10	8	6	10	9	12	9	12	16	16	0	19	19	19	17	19	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	2	1	1	1	2	1	3	5	3
86500	-145.800133526515964	-152.655621477475336	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599806678009524	2	4	6	5	5	7	8	8	10	9	10	11	13	15	16	14	16	17	21	25	23	27	25	28	0	1	0	2	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	3	1	1	1	2	1	1	2	2	2	1	2	1	2	1	2	5	2
87000	-153.585144782826490	-160.440632733785861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771363275629862	2	4	5	5	5	6	6	8	10	9	9	11	13	14	15	13	15	17	23	26	24	28	26	29	0	1	0	2	2	4	2	0	10	8	6	10	9	12	13	10	16	17	0	19	19	21	17	20	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	1	5	1
87500	-149.551062733095364	-156.406550684054736	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707372199683216	3	4	4	5	6	7	7	8	10	9	10	11	13	15	17	13	16	17	22	25	23	26	25	29	0	1	0	2	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	2	1	1	1	1	2	1	1	2	3	2	2	2	1	1	1	2	4	2
88000	-151.420977384609529	-158.276465335568901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545757162417830	1	5	6	6	6	7	7	6	10	9	10	12	14	15	16	14	17	18	22	26	24	26	25	29	0	1	0	2	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	22	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	3	2	2	1	2	2	2	5	1
88500	-151.200385967945238	-158.055873918904609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596828559429389	2	3	6	5	5	6	7	8	10	9	9	12	12	14	13	15	16	17	21	25	24	27	23	27	0	1	0	2	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	20	16	20	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	3	1	1	1	2	1	1	3	1
89000	-154.801531808952888	-161.657019759912259	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507327251336100	2	5	6	4	6	5	7	8	10	9	10	11	14	15	16	14	16	17	22	25	24	26	22	29	0	4	0	1	2	4	2	0	10	8	6	10	9	12	9	12	16	16	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	1	3	1	1	2	4	2	1	1	1	2	1	2	2	2
89500	-156.998175882534838	-163.853663833494210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774606651681424	2	5	6	4	6	6	7	7	10	9	10	11	13	15	15	13	17	18	21	25	23	27	24	27	0	4	0	1	2	4	2	0	10	8	6	10	9	12	9	12	16	16	0	19	19	21	17	20	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	1	2	3	1	2	1	3	2	2
90000	-153.072201628111429	-159.927689579070801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627725350158775	3	5	5	4	6	6	7	6	10	8	10	12	14	14	15	14	17	18	22	24	23	26	23	28	0	4	0	1	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	19	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	3	1	2	1	1	1	2	2	3
90500	-150.509117050048786	-157.364605001008158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553331993542617	1	5	6	4	6	7	7	6	9	8	10	11	12	13	17	13	15	17	22	25	24	27	25	29	0	4	0	1	2	4	4	0	10	8	6	10	9	12	9	10	10	16	0	19	19	19	17	22	1	1	1	2	1	2	1	1	1	1	2	1	2	1	3	2	3	2	1	2	1	2	3	1
91000	-157.891538336546517	-164.747026287505889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548447334910290	3	6	7	4	5	7	8	6	10	8	11	10	13	15	15	14	17	18	20	25	23	27	24	28	0	5	0	1	4	4	5	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	2	2	1	2	2	2	3	1
91500	-142.993050381739238	-149.848538332698610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559457002832966	2	6	6	4	5	6	7	7	10	8	10	11	14	15	15	14	16	16	22	26	24	27	25	28	0	5	0	1	4	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	17	20	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	3	2	1	1	2	1	2	3	1
92000	-139.764055379777858	-146.619543330737230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700913213660295	2	6	6	4	5	6	7	6	10	9	11	12	13	14	15	14	16	17	22	26	24	27	24	28	0	5	0	1	4	4	2	0	10	8	6	10	9	12	13	10	16	16	0	21	19	19	16	20	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	2	5	1
92500	-145.865365898220062	-152.720853849179434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560014961900815	3	6	6	4	5	6	7	8	10	9	11	11	13	13	15	14	16	17	22	26	23	27	24	29	0	5	0	1	4	4	2	0	10	8	6	10	9	12	13	10	16	16	0	19	19	19	16	20	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	3	1	2	1	2	1	2	5	2
93000	-166.997011799197793	-173.852499750157165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523999107981382	1	4	6	2	5	6	7	8	10	9	10	11	13	14	16	15	16	17	21	24	24	26	23	29	0	4	0	1	2	4	5	0	10	8	6	10	9	12	13	13	16	16	0	19	19	19	16	22	1	1	1	1	1	2	1	1	1	1	2	2	3	2	2	1	1	1	1	2	2	3	5	2
93500	-161.424493589789563	-168.279981540748935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589327013585084	2	6	7	4	5	6	8	6	10	8	11	11	14	14	15	15	16	17	22	25	23	28	24	29	0	5	0	1	4	4	2	0	10	8	6	9	9	12	9	12	12	16	0	19	19	20	17	22	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	2	1	2	3	1
94000	-158.837916391437744	-165.693404342397116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732549159673008	2	5	4	4	6	7	7	7	10	8	10	11	14	14	14	12	15	18	21	25	23	28	24	28	0	4	0	1	2	4	2	0	10	8	6	10	9	12	9	12	16	16	0	19	19	21	18	20	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	3	1	2	1	3	2	1
94500	-152.325991142811830	-159.181479093771202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675986644559510	2	5	6	4	6	7	7	8	10	9	10	11	14	14	16	13	15	16	22	24	24	24	25	28	0	4	0	1	2	4	2	0	10	8	6	10	9	10	13	10	16	16	0	19	19	19	16	20	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	2	1	2	1	1	1	1	4	2
95000	-147.103617348143416	-153.959105299102788	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653650218453220	2	5	7	4	6	6	7	6	10	8	10	11	14	14	16	14	17	17	23	25	24	27	24	28	0	4	0	1	2	4	2	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	16	20	1	1	1	1	1	1	1	1	1	2	3	2	2	2	2	3	1	1	1	1	1	2	3	2
95500	-145.294756525100638	-152.150244476060010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647299969543840	2	5	6	4	6	6	7	8	10	9	11	11	14	14	16	15	16	18	22	26	23	27	25	29	0	4	0	1	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	16	22	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	4	1	1	1	2	1	2	4	1
96000	-147.234333960790195	-154.089821911749567	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592071601235694	2	5	7	4	6	6	8	5	10	8	10	12	13	13	16	14	15	17	22	26	23	27	25	29	0	4	0	1	2	4	5	0	10	8	6	10	9	12	9	10	16	16	0	19	19	19	16	22	1	1	1	1	1	1	1	1	1	2	3	2	1	1	2	3	1	2	1	2	1	3	4	1
