step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88
15000	-361.141971790804405	-359.661512489815038	-1.480459300989355	0.000100044052219	0.000030928871235	0.309152523798795	0.667471054886248	0	4	6	9	9	8	11	10	11	12	12	12	11	14	12	14	13	12	14	12	13	12	15	13	15	14	11	15	13	16	14	14	17	15	17	13	18	14	14	14	15	13	16	15	16	14	15	14	16	15	16	14	18	17	16	17	13	18	17	16	17	16	17	16	19	18	17	19	18	17	20	21	19	21	19	20	19	20	23	22	24	26	25	26	27	28	30	32	0	1	2	3	6	2	4	3	4	2	13	27	5	10	2	27	9	2	17	27	6	27	4	4	57	9	4	27	13	52	2	22	47	48	31	7	45	24	5	15	16	7	46	11	40	15	26	10	21	8	31	7	42	23	19	21	7	26	51	27	62	39	19	36	67	67	34	33	28	41	28	49	33	52	35	52	43	35	69	59	77	81	80	81	83	85	86	87	1	2	1	1	1	2	1	2	1	4	1	1	1	1	3	2	1	4	1	1	3	1	4	2	1	2	1	2	1	1	6	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	2	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	3	1	4	1	1	2	2	2	1	1	1	1	1	1	1
15500	-377.792864253215782	-376.118816630469155	-1.674047622746610	0.000113736403941	0.000024095884004	0.211857269697817	0.516903978454786	0	3	6	8	10	10	12	10	11	12	12	13	11	13	12	14	12	12	15	14	13	13	15	13	14	15	14	16	14	16	14	14	15	15	17	15	18	14	14	14	16	15	15	15	17	15	17	14	16	16	18	15	17	15	16	17	15	19	17	17	18	15	17	16	19	19	18	17	18	19	20	20	20	21	20	21	20	20	24	22	23	28	25	25	27	28	29	31	0	1	2	3	4	4	8	4	4	5	6	18	4	6	2	22	5	5	31	17	5	17	9	9	7	22	8	36	11	4	12	14	18	40	25	7	55	10	4	6	7	15	7	24	44	18	5	4	6	40	47	31	44	18	29	41	21	19	14	11	33	38	28	48	63	32	55	28	35	16	37	59	21	44	25	60	22	19	61	58	69	79	57	80	61	71	86	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	2	1	2	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	4	2	2	1	1	2	1	1	3	3	4	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	3	1	1	1	3	1	2	3	2	3	2	4	3	3	2	2	2	5	1	4	4	1	1
16000	-447.273461875062196	-445.756339494914073	-1.517122380148131	0.000051342707610	0.000058843669262	1.146095950154902	0.559133801483423	0	4	7	8	8	10	12	10	11	13	12	11	11	14	13	14	13	13	15	13	12	12	14	14	14	14	13	15	15	15	14	14	16	15	18	15	18	15	15	14	14	15	15	14	17	14	16	15	15	16	18	16	17	16	15	17	15	19	18	18	18	16	16	16	19	19	16	18	18	19	20	20	19	21	19	20	21	22	24	21	23	26	27	25	27	28	29	32	0	1	1	1	2	3	13	3	8	12	6	2	5	27	4	5	8	2	21	13	6	6	6	6	7	6	8	7	27	18	4	15	32	5	63	15	54	17	15	5	4	15	11	8	36	11	25	10	1	13	31	17	4	44	17	10	25	31	13	47	62	38	4	36	62	21	14	63	28	45	69	61	53	67	45	67	45	6	37	70	20	79	17	72	57	84	85	87	1	3	4	5	2	1	1	1	1	1	1	3	1	1	2	2	2	5	2	1	2	1	3	2	1	1	1	2	1	1	4	1	1	4	1	1	1	1	1	3	2	1	1	2	2	1	1	1	8	3	2	1	4	1	1	2	1	2	3	1	1	1	3	1	2	2	1	1	3	2	2	1	1	3	1	2	1	5	3	1	3	1	6	3	5	1	1	1
16500	-376.954990947668705	-374.882989894299499	-2.072001053369222	0.000152859228788	0.000019614023534	0.128314290799497	0.449624120791292	0	3	7	8	10	9	11	10	10	13	12	12	9	13	13	14	14	12	14	13	13	14	15	13	14	14	13	15	15	14	13	12	16	16	16	16	18	14	14	14	16	15	15	15	18	15	16	14	15	17	17	14	17	16	17	17	15	18	17	18	17	15	15	16	19	17	18	18	19	18	19	20	18	22	21	19	17	22	23	22	24	27	26	26	27	29	28	32	0	1	2	2	4	1	4	2	13	6	6	8	3	4	2	20	12	8	5	9	7	32	8	32	21	11	12	24	30	7	7	13	17	62	21	10	15	32	21	31	25	10	31	48	47	24	32	7	2	8	38	32	42	8	46	6	24	17	20	35	29	9	16	24	51	17	26	57	7	16	47	56	66	54	48	10	28	64	64	8	70	79	33	75	7	85	84	83	1	2	2	3	2	6	1	3	1	2	2	1	1	2	4	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	6	3	2	1	1	3	1	2	1	3	2	1	1	3	1	2	1	2	2	1	4	2	1	2	1	3	3	2	1	3	3	4	4	2	4	2	7	1	1	3
17000	-341.118837152055107	-339.592167289069096	-1.526669862985989	0.000109179323863	0.000030283430036	0.277373306264953	0.759665885399112	1	4	6	8	10	9	11	9	10	13	13	11	12	13	12	14	14	13	14	14	13	13	15	12	15	14	13	14	14	15	14	14	16	15	18	15	19	16	15	13	13	16	16	16	17	15	17	15	15	16	16	15	18	15	16	18	15	18	17	18	18	15	16	17	18	19	19	18	19	17	19	21	20	21	21	20	20	21	23	21	23	27	26	25	25	29	30	32	0	1	2	2	3	3	6	4	8	7	6	9	5	13	8	13	10	4	13	10	7	4	28	8	14	10	6	5	5	20	9	13	41	11	28	11	68	11	20	7	4	16	57	29	40	11	54	26	27	17	52	17	6	11	49	9	24	26	46	39	51	7	30	52	51	17	45	11	68	52	70	66	56	37	42	65	56	48	73	71	71	85	79	81	73	81	86	87	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	4	1	2	1	1	1	2	1	1	1	2	1	3	1	1	1	1	2	1	2	1	1	4	1	1	1	1	1	1	2	4	1	1
17500	-357.439784878459534	-355.767697755798395	-1.672087122661162	0.000091579790907	0.000019462105695	0.212515288605094	0.801090220420855	0	3	6	8	9	9	11	10	11	12	12	11	10	12	13	13	13	13	14	13	14	13	13	13	13	12	13	14	15	15	14	14	16	15	16	16	18	14	15	13	14	15	15	16	17	14	15	15	15	15	17	15	17	16	16	17	15	18	18	17	17	17	16	17	19	19	18	17	17	18	19	20	19	19	22	17	21	20	22	22	25	28	28	25	27	28	30	33	0	1	2	3	4	4	8	4	4	9	7	6	4	13	2	7	9	12	17	7	22	7	10	7	12	4	7	25	31	22	13	22	42	18	21	18	8	18	28	9	20	18	40	23	35	27	6	40	17	28	28	27	28	43	48	42	15	35	23	48	42	34	27	32	69	17	56	50	40	46	62	36	45	76	59	49	74	39	72	9	65	81	80	60	20	81	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	2	1	4	2	1	2	4	4	1	1	1
18000	-381.638540699215241	-380.240973316697364	-1.397567382517897	0.000080969891638	0.000032876533238	0.406034052567855	0.682982741830207	0	4	6	8	8	9	11	10	11	12	13	11	11	13	11	13	12	13	14	13	14	13	15	13	14	14	13	13	15	16	13	14	16	15	17	15	17	15	14	14	15	16	15	15	18	15	16	15	14	17	17	15	17	16	15	18	14	15	17	17	16	17	16	17	17	18	18	18	17	19	20	19	19	22	21	20	19	21	23	22	24	26	27	26	26	28	30	31	0	1	2	3	3	3	8	5	6	6	6	6	6	15	2	15	7	12	14	12	17	13	49	7	9	7	8	12	13	23	13	22	28	11	48	31	46	11	27	27	27	39	31	14	40	39	46	31	27	44	43	7	9	17	10	59	9	18	21	52	32	20	57	41	34	21	23	65	29	37	64	15	35	73	53	54	64	62	71	45	80	70	85	70	73	82	85	84	1	2	1	2	1	1	1	1	2	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	4	1	1	2	2	1	2	1	2	1	3	1	4	2	1	1	3
18500	-379.661136867845244	-378.136994486475487	-1.524142381369732	0.000073430664993	0.000020480178231	0.278904981093567	0.804235355928551	0	2	6	8	9	10	12	10	10	13	12	12	11	12	11	13	13	12	14	14	14	14	14	12	14	14	13	15	14	15	14	15	17	16	17	14	17	16	13	13	15	15	15	16	17	12	16	16	13	16	17	15	17	17	16	16	15	19	16	15	18	17	17	15	19	19	18	15	18	18	19	19	19	21	22	20	20	18	23	22	25	26	26	24	25	28	30	33	0	1	2	3	3	5	13	3	4	5	8	9	9	15	2	24	6	6	40	16	27	6	46	5	12	7	13	31	46	40	27	22	41	32	32	24	44	25	24	18	21	9	23	41	60	13	40	13	13	36	60	31	36	68	21	16	26	45	16	17	56	57	36	31	44	40	44	17	68	60	33	47	67	35	78	60	50	28	74	61	79	85	13	65	37	84	86	87	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	4	2	2	1	2	1	1	5	2	4	2	1	1
19000	-395.248112746144159	-393.828046171626568	-1.420066574517574	0.000098050631643	0.000036333582684	0.370559394422347	0.500634020305325	1	4	7	7	9	8	10	11	10	13	11	12	12	14	13	14	14	12	13	11	13	13	15	13	14	15	13	15	14	13	14	15	15	16	17	16	16	15	15	12	15	16	16	14	17	14	17	16	15	16	17	16	18	16	16	16	14	19	16	17	18	16	17	16	17	19	17	18	17	18	19	19	19	21	21	20	21	21	22	22	24	26	25	25	28	28	30	30	0	1	2	1	6	4	4	5	5	4	4	8	4	18	6	8	22	7	9	7	11	8	30	7	6	24	11	19	21	3	8	13	21	16	48	32	22	57	21	6	6	22	17	11	37	3	14	17	22	39	32	6	37	28	49	19	40	60	31	21	59	18	13	15	33	40	54	59	57	57	55	14	54	38	31	49	66	33	29	30	80	33	48	75	84	78	83	86	1	1	1	3	1	1	1	1	1	3	1	1	3	1	3	1	1	1	2	1	1	1	1	1	3	1	1	1	1	3	2	1	1	1	1	1	1	1	1	3	2	2	1	2	1	4	1	1	1	1	1	4	1	1	1	3	2	1	1	3	1	2	2	2	1	4	1	1	1	2	2	2	2	3	3	2	1	4	4	5	1	6	3	2	2	3	3	1
19500	-398.232958195028175	-396.695305358375776	-1.537652836652399	0.000103479020161	0.000028036909238	0.270942933112683	0.651714457125499	1	4	6	8	9	10	11	10	10	12	9	12	12	14	13	13	11	12	15	13	13	13	13	13	14	15	12	15	14	14	13	15	16	15	17	16	19	14	15	14	15	14	15	15	17	15	17	16	15	15	16	14	18	16	17	18	15	16	17	14	17	16	17	16	19	19	17	19	18	19	20	19	19	22	21	21	20	20	24	22	23	28	27	26	24	28	30	31	0	1	2	3	2	4	5	5	4	3	4	2	9	27	2	13	11	2	22	9	8	9	18	8	20	12	4	14	15	31	17	7	28	24	32	22	26	6	52	27	24	23	16	38	21	15	33	49	18	6	10	21	64	15	43	16	8	25	49	18	39	11	34	43	5	55	57	63	10	42	56	50	17	37	68	72	63	73	73	70	72	84	47	79	67	74	83	87	1	2	1	1	2	2	1	1	1	2	1	4	1	1	5	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	4	1	1	3	1	1	1	5	2	2	3	3	1	1	1	1	1	2	1	1	1	4	1	4	4	2	1
20000	-386.409895159579946	-385.019016617597515	-1.390878541982449	0.000096772786686	0.000040586789103	0.419402917829556	0.802411348769145	1	4	7	8	10	9	11	11	10	12	12	12	12	14	11	13	14	12	13	13	14	13	14	13	14	14	14	14	15	15	14	15	15	16	18	16	19	14	15	12	15	15	16	15	17	14	16	15	15	15	17	16	15	16	16	17	14	19	18	18	17	16	16	16	17	18	18	16	18	19	20	19	18	21	20	21	19	20	22	22	25	28	25	27	27	28	30	31	0	1	2	3	6	3	6	4	3	5	6	5	6	13	2	12	5	5	15	18	18	4	22	7	7	8	11	11	17	57	19	14	46	44	65	22	27	18	20	8	20	27	20	7	54	11	29	19	46	20	44	20	26	20	23	20	20	59	45	55	14	17	42	21	52	54	30	38	55	36	59	61	52	35	33	72	47	70	71	74	79	83	77	81	76	83	82	87	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	4	1	3	1	1	1
20500	-397.234763987548661	-395.758183376396460	-1.476580611152175	0.000154207346217	0.000048152417392	0.312257610115014	0.491569002468041	0	4	6	9	9	8	11	11	10	12	12	10	12	13	12	13	13	13	14	14	12	13	13	13	14	14	13	15	13	15	14	15	17	15	16	15	19	15	13	14	15	14	15	13	17	15	16	15	16	16	16	15	17	17	16	17	16	18	17	17	17	17	16	14	18	17	18	19	17	19	19	19	19	21	21	18	21	21	23	22	25	27	25	27	26	29	27	32	0	1	1	2	6	2	5	5	6	3	8	4	7	3	2	7	15	1	21	10	12	21	4	8	16	11	21	22	2	19	5	22	48	42	40	21	28	27	9	21	29	21	23	7	11	14	43	10	25	39	26	4	51	18	44	3	21	34	36	19	57	16	5	18	63	52	63	46	36	61	69	50	59	71	16	25	55	19	75	13	62	83	45	83	29	82	54	86	1	1	3	2	1	3	1	1	1	5	1	1	1	3	3	2	1	6	1	1	1	1	2	2	1	1	1	1	4	1	3	1	1	1	1	2	2	1	2	1	1	1	1	1	3	1	1	1	1	2	1	3	1	1	2	5	2	2	1	2	1	3	4	1	1	1	1	2	1	1	1	1	1	1	4	2	2	3	1	3	4	1	4	1	4	1	5	1
21000	-384.177782200482170	-382.704045970007087	-1.473736230475100	0.000099366360119	0.000031259474130	0.314588096940895	0.587744068893989	0	4	6	8	9	10	12	10	9	12	11	13	11	12	13	13	14	12	12	14	13	13	12	13	15	15	14	16	14	16	13	15	16	16	18	16	18	16	14	15	15	16	16	15	18	14	17	14	16	16	18	14	18	16	17	17	15	17	16	17	17	16	16	16	18	19	18	18	18	19	19	20	20	21	21	20	21	22	22	22	24	28	25	27	27	29	31	33	0	1	2	3	4	9	11	4	2	6	9	4	5	6	6	18	18	11	11	18	13	19	2	13	12	19	5	31	6	4	11	8	48	24	24	41	43	29	12	31	6	23	16	48	47	10	41	23	9	12	3	9	4	23	27	19	31	32	15	32	41	13	27	48	44	60	47	62	20	35	64	44	38	70	50	61	51	38	76	30	41	85	35	81	18	85	86	87	1	2	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	2	2	2	3	1	2	1	2	3	1	2	2	1	1	2	2	2	1	1	1	1	1	3	1	5	2	5	1	1	3	1	1	1	1	1	3	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	4	1	2	3	1	2	2	8	1	1	1
21500	-433.179906547240989	-431.364721479710454	-1.815185067530550	0.000160088128989	0.000027705988807	0.173067103613882	0.534707604461119	1	4	6	9	8	8	12	10	10	13	13	12	10	14	12	14	13	12	14	14	13	14	15	13	13	14	12	16	15	16	14	15	15	15	18	14	17	15	14	14	15	16	12	15	17	13	16	15	14	16	16	15	17	15	17	16	15	18	17	16	18	16	16	16	18	19	18	18	19	17	19	19	19	22	21	20	21	20	23	22	24	28	27	25	27	29	31	32	0	1	2	6	2	3	6	3	4	6	4	5	5	8	1	18	12	5	10	15	2	4	49	12	18	46	9	46	12	17	4	26	19	14	37	11	38	27	12	11	2	44	8	46	23	13	26	10	25	5	38	27	56	25	20	2	31	18	27	43	55	9	25	44	64	16	60	19	53	26	53	60	50	28	37	46	30	19	68	25	68	68	24	36	64	85	82	82	1	2	1	1	2	1	2	3	1	2	3	2	1	2	5	1	1	2	1	1	4	2	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	2	1	1	5	1	1	2	1	2	1	2	1	2	1	1	1	1	1	7	1	3	3	2	1	4	1	1	1	3	2	1	1	1	1	1	1	2	2	2	2	3	2	5	3	4	6	5	5	1	2	2
22000	-409.807612824839794	-408.446764519053318	-1.360848305786452	0.000058560290061	0.000033605058845	0.573854036746496	0.561679404896680	1	3	6	9	9	10	12	11	11	12	10	12	11	13	11	14	13	11	14	13	12	11	14	13	15	14	13	15	15	15	14	15	15	15	16	15	18	16	13	14	16	15	14	14	17	14	16	14	14	16	17	14	16	15	17	16	15	19	17	18	16	16	17	17	17	18	19	18	19	19	19	20	19	20	22	20	20	21	23	22	25	27	25	26	26	28	30	32	0	1	2	3	2	3	11	4	11	2	5	1	4	8	2	14	5	2	10	6	6	2	2	2	16	14	18	20	23	40	13	16	10	40	40	17	24	34	10	12	13	17	18	4	12	14	52	6	18	7	44	13	20	14	50	28	22	63	13	33	25	8	4	16	36	42	53	7	46	42	10	73	51	59	6	10	71	77	60	68	14	85	71	76	25	84	86	86	1	1	1	2	3	2	1	1	1	4	1	6	1	2	3	1	1	5	1	1	1	4	3	5	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	2	1	3	2	1	2	3	1	1	2	1	3	3	2	3	1	1	1	5	4	1	1	2	2	5	1	4	3	3	1	1	2
22500	-489.929809844355248	-488.450677068223513	-1.479132776131718	0.000136595518142	0.000042372646903	0.310205250356645	0.550374514582910	1	3	6	8	7	10	12	10	9	11	11	10	11	12	12	13	12	11	14	10	13	13	14	14	14	15	13	15	14	16	14	15	16	14	17	15	18	14	14	13	15	15	16	16	17	14	16	16	15	16	17	15	16	15	16	17	14	19	17	16	17	17	17	16	18	15	19	19	19	19	19	21	18	22	22	21	18	21	23	22	24	28	27	27	28	28	30	32	0	1	1	3	2	3	6	2	5	9	9	2	6	12	2	20	10	12	17	5	4	6	9	3	8	24	17	40	6	46	18	27	29	15	53	39	35	17	15	18	34	22	4	25	25	16	24	26	2	28	32	39	6	13	16	9	18	62	25	38	18	48	49	42	49	12	33	64	46	12	59	69	41	58	69	16	13	37	59	38	32	67	80	81	58	79	83	82	1	1	2	1	2	3	1	3	1	1	1	3	1	1	2	2	1	1	1	1	3	2	2	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	5	1	1	1	3	2	2	4	1	1	2	1	3	1	1	1	2	2	1	2	4	5	1	1	1	1	1	3	3	1	3	4	4	4	3	1	4	2	1	2
23000	-373.335019999604981	-371.974186257400277	-1.360833742204693	0.000116090878069	0.000066297310865	0.571081138909863	0.594144594406722	1	3	6	8	9	10	11	10	10	12	13	12	12	14	10	14	14	12	14	14	13	13	15	13	14	12	13	15	15	14	15	14	16	15	17	15	19	16	14	14	15	16	15	16	18	14	17	15	16	16	17	16	16	15	15	17	15	16	17	17	17	17	15	16	19	15	18	18	19	17	19	21	19	21	21	21	21	20	23	22	22	27	26	27	27	27	31	31	0	1	2	1	4	4	6	4	4	4	6	8	8	21	4	10	12	4	13	26	12	6	27	9	9	8	4	16	27	18	27	15	28	39	41	11	39	5	15	13	8	25	12	39	62	21	32	24	4	17	12	4	26	24	22	4	27	10	20	20	31	27	11	25	20	27	30	53	6	58	25	58	23	53	67	47	67	16	75	47	61	76	20	66	42	80	83	85	1	1	2	4	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	2	2	1	1	1	1	1	2	1	4	1	3	5	1	1	1	3	1	2	2	1	1	3	1	1	2	1	2	1	3	1	2	2	1	3	1	2	1	2	1	2	2	3	5	5	6	3	3	2
23500	-428.139818994026825	-426.706392322967076	-1.433426671059765	0.000238605810337	0.000084437924890	0.353880422152136	0.549549486377495	1	4	6	8	10	9	12	10	10	12	12	12	12	14	9	12	12	12	14	13	13	13	15	14	14	15	13	15	14	15	11	15	15	15	17	15	16	15	14	14	15	15	15	16	18	14	16	14	14	16	16	15	15	16	17	17	16	18	18	15	18	15	16	16	17	18	18	17	19	19	18	20	18	21	19	20	20	21	22	23	24	27	26	26	25	27	27	30	0	1	2	3	4	2	3	3	3	5	31	2	5	5	2	8	6	5	15	10	7	6	27	6	7	25	10	16	10	13	6	21	17	22	14	40	28	8	18	4	27	29	31	38	52	27	5	31	10	23	27	10	6	25	54	7	40	42	62	29	7	13	6	48	30	39	46	24	5	59	23	61	48	43	37	73	66	61	28	59	28	75	72	81	54	69	83	81	1	1	1	1	1	2	2	2	2	1	1	2	1	2	2	1	2	1	3	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	3	1	2	1	1	2	1	2	1	3	2	1	1	2	2	3	1	1	4	1	1	1	1	2	1	3	1	1	2	2	1	3	1	2	1	2	3	2	1	1	2	4	2	4	2	4	1	5	5	1	4
24000	-375.112472816450179	-373.596492376517631	-1.515980439932522	0.000065729270899	0.000018666693068	0.283993612170758	0.656941754037836	0	4	6	9	7	8	12	10	9	12	12	12	12	14	13	13	13	12	15	13	14	12	14	13	15	13	13	15	14	15	14	14	16	16	16	15	18	14	14	15	16	15	15	14	16	14	16	15	15	17	18	16	17	16	16	18	14	18	17	17	17	15	16	15	18	18	18	17	18	19	19	21	19	22	22	20	20	21	23	21	24	28	28	26	26	28	28	31	0	1	2	5	3	3	4	6	3	3	9	6	9	7	2	22	7	4	15	8	16	9	8	9	20	7	7	17	13	23	8	7	44	44	12	46	8	18	22	18	48	14	38	13	21	12	23	20	21	42	55	26	7	10	64	20	22	39	34	27	42	10	13	27	59	42	30	19	48	44	47	35	66	78	77	14	37	66	58	40	30	56	61	79	80	84	84	85	1	2	1	1	1	1	1	1	2	2	2	2	2	1	4	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	2	1	2	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	3	1	2	1	1	1	2	1	1	2	2	4	4	7	1	3	1	1	2
24500	-384.136631886853081	-382.723878110129704	-1.412753776723368	0.000095615425612	0.000036416607386	0.380865400671934	0.686430156254635	1	4	7	9	10	10	11	10	11	12	11	11	11	14	11	12	13	12	15	14	13	13	14	13	15	14	13	14	14	15	15	14	16	16	17	16	18	16	14	15	15	15	15	15	18	14	15	14	15	16	18	15	17	16	16	18	15	17	16	18	17	16	17	16	18	17	19	19	18	18	19	20	18	22	21	20	20	19	24	22	24	26	27	26	27	27	27	32	0	1	2	3	4	4	8	3	8	9	4	4	3	24	2	13	13	5	22	24	7	9	18	5	24	16	13	17	7	13	4	8	20	11	20	28	28	27	9	5	13	22	17	28	55	17	17	18	28	20	63	5	43	19	32	10	22	3	39	61	46	21	34	10	57	31	62	58	61	25	35	45	39	77	67	60	30	60	45	61	74	80	55	74	80	84	68	84	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	2	1	1	4	2	1	2	1	1	3	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	5	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	3	2	1	2	3	2	2	1	4	3
