step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
37500	-535.884969392328912	-534.246837431975678	-1.638131960353204	0.000196627498309	0.000044164349338	0.224609221590102	0.502281781147269	1	4	4	2	5	6	8	7	8	8	9	10	11	8	9	10	11	13	14	14	14	14	13	13	16	17	18	15	17	19	18	20	19	21	23	23	21	21	21	24	26	25	28	28	29	29	27	31	28	28	31	32	30	30	33	33	32	33	32	32	34	33	34	36	36	39	41	40	50	0	4	4	1	1	3	1	2	4	1	5	5	8	0	14	5	9	16	17	2	24	9	9	10	20	21	26	11	21	21	21	29	31	18	26	34	33	0	27	37	40	35	40	41	42	43	30	37	41	41	44	46	45	26	46	54	53	45	49	54	46	50	0	47	45	65	62	64	20	1	1	1	1	2	1	4	2	3	3	2	2	2	1	1	2	1	1	2	7	1	3	3	2	1	2	1	2	2	2	2	2	1	4	4	1	1	1	1	2	1	1	2	1	2	1	4	4	2	1	1	2	1	5	2	3	1	1	2	1	3	3	1	5	3	2	4	2	9
38000	-554.652942190638782	-553.047255220364605	-1.605686970274205	0.000219629675990	0.000052180142364	0.237582385572511	0.482986315831612	1	3	4	2	5	5	9	6	9	9	10	10	11	8	9	9	10	11	14	11	15	14	14	15	17	16	18	16	15	19	19	21	18	21	22	22	21	23	24	25	25	24	30	28	26	29	28	31	27	29	30	31	29	30	33	32	33	31	33	31	34	34	33	35	36	38	41	42	51	0	4	4	1	1	3	1	2	5	1	1	10	16	0	14	5	7	11	9	8	23	18	5	19	7	12	26	9	18	21	24	30	21	18	26	21	30	0	21	37	37	35	45	49	31	37	39	41	41	49	53	53	41	50	44	58	43	45	54	42	52	59	0	54	61	61	64	64	36	1	1	1	1	2	1	4	1	1	3	3	1	1	1	1	2	1	1	3	3	1	2	4	1	4	2	1	3	2	2	2	1	1	5	3	4	1	1	5	3	2	1	2	1	3	3	2	2	1	1	1	1	2	1	3	1	2	1	2	3	2	1	1	3	1	2	2	3	11
38500	-508.917943390889945	-507.143313538041639	-1.774629852848310	0.000184052061796	0.000033634932579	0.182746839404349	0.483894615223443	0	4	4	2	5	5	8	6	6	8	9	10	11	9	10	9	9	14	12	13	15	13	12	15	16	16	17	15	16	18	20	20	19	22	21	21	22	24	23	24	26	25	28	28	29	28	30	30	28	29	30	32	30	30	33	32	34	33	33	29	32	34	34	35	36	38	39	40	51	0	4	4	1	1	3	1	2	1	5	9	17	8	0	14	9	9	22	16	8	19	7	10	19	24	21	21	23	24	21	30	25	18	31	33	30	26	0	35	39	40	30	40	42	46	40	33	45	41	46	46	44	46	49	45	41	51	46	54	42	41	47	0	47	52	47	64	62	47	1	2	1	1	2	1	2	1	3	2	1	1	3	1	1	1	2	1	2	2	1	3	2	2	1	1	1	2	1	1	1	2	3	1	1	2	2	1	1	1	2	3	2	1	1	2	8	1	1	1	1	3	1	1	3	3	2	2	2	2	2	3	1	2	2	4	2	4	10
39000	-541.478662916636949	-539.832439521579204	-1.646223395057727	0.000198754039704	0.000044044087345	0.221600966753694	0.460929699617852	1	4	4	3	5	6	7	7	9	9	9	9	11	8	10	10	11	13	13	13	15	14	15	15	15	16	17	16	16	19	19	21	19	19	22	23	21	23	23	24	25	26	26	28	28	28	27	29	28	30	28	31	31	30	30	32	33	34	31	33	33	35	35	36	36	38	42	42	52	0	4	4	1	1	4	1	2	1	5	5	7	8	0	14	7	16	16	16	8	18	9	10	16	17	21	18	24	22	29	24	17	29	29	26	30	34	0	26	33	36	40	35	42	37	40	42	42	41	51	39	55	46	49	42	46	46	43	44	46	48	54	0	54	57	61	62	64	63	1	1	1	1	3	1	3	2	3	2	2	1	2	1	1	1	1	1	1	3	1	2	3	2	2	1	2	1	1	2	3	5	2	1	2	2	1	1	3	3	1	1	2	2	3	2	1	2	2	1	2	1	2	2	2	2	3	3	1	4	2	3	1	4	2	2	3	3	10
39500	-568.134890905795601	-566.466182748888514	-1.668708156907045	0.000237177855689	0.000050675210942	0.213659115834592	0.407657210481440	2	4	4	3	5	5	7	6	8	8	9	10	11	9	10	10	11	11	13	13	15	15	14	16	15	16	16	15	15	19	19	17	20	19	22	23	21	23	23	25	26	27	30	28	29	29	30	31	28	29	30	32	30	30	33	32	33	33	31	32	34	34	33	36	36	38	42	43	50	0	4	4	1	1	3	1	2	5	1	10	9	8	0	14	9	16	9	16	2	18	18	12	9	16	18	12	17	18	17	16	13	18	16	27	24	34	0	26	25	37	31	34	41	39	21	45	49	35	41	44	53	44	49	59	49	41	56	50	43	52	43	0	42	57	57	62	62	40	1	1	1	1	2	1	2	1	2	3	1	1	4	1	1	1	1	2	2	4	2	3	2	6	3	2	2	2	3	5	4	2	5	4	3	3	1	1	3	6	2	4	5	1	2	7	1	2	2	1	1	2	1	2	1	2	3	1	1	1	1	2	1	4	3	3	4	4	9
40000	-540.770016969713311	-539.016354508290306	-1.753662461422986	0.000241337385454	0.000045409760200	0.188158830488424	0.417753811657038	2	4	5	3	6	5	6	6	9	9	9	11	11	8	9	10	11	12	13	13	15	15	13	15	16	17	18	14	17	17	20	21	18	21	22	23	21	23	23	24	26	26	29	29	29	28	29	31	27	29	30	32	30	30	32	31	34	33	33	33	34	34	34	35	37	38	41	43	52	0	4	4	1	1	4	1	2	1	7	7	7	9	0	14	5	7	16	17	13	18	17	10	16	16	18	26	17	18	24	33	24	19	29	37	33	33	0	25	31	40	37	33	40	40	41	40	41	41	49	41	49	44	49	46	51	52	55	50	47	52	48	0	50	61	59	62	45	32	1	1	1	1	2	1	2	1	3	2	2	2	1	1	1	3	2	1	2	1	3	2	2	2	2	2	1	2	2	1	1	3	2	1	1	2	2	1	3	2	1	1	5	4	4	1	3	3	1	1	2	2	1	1	2	1	1	1	3	2	1	1	1	3	2	2	5	6	11
40500	-528.521063183765250	-526.934851783754084	-1.586211400011154	0.000192109664472	0.000047291679526	0.246170226033949	0.384346055070293	0	4	5	3	4	6	8	6	9	7	8	10	12	7	9	10	9	14	12	14	14	12	13	15	17	16	16	16	16	18	19	20	20	21	22	23	19	23	23	24	25	27	29	28	30	29	29	31	26	30	29	32	30	30	31	30	33	32	32	32	34	34	34	36	36	38	41	42	53	0	4	4	1	1	3	5	2	1	1	5	7	9	0	14	17	11	7	17	8	22	16	10	9	17	9	21	10	21	29	22	30	21	30	30	34	21	0	21	26	30	49	49	49	37	25	25	42	37	44	42	55	42	37	42	39	53	48	50	56	52	50	0	62	61	45	49	62	47	1	1	1	2	2	1	2	1	5	5	2	1	1	1	1	1	1	3	2	4	1	1	4	4	4	3	1	5	1	1	3	1	3	2	2	1	3	1	3	5	4	1	2	1	5	7	6	2	4	1	1	1	2	5	2	2	1	1	1	1	1	2	1	1	1	3	9	4	13
41000	-539.001374523128675	-537.348632415957809	-1.652742107170896	0.000251555689618	0.000055150340704	0.219237103276198	0.382404915362914	2	4	4	3	6	6	8	7	8	8	9	11	11	9	10	10	11	13	13	13	15	13	14	15	16	17	17	15	17	17	19	20	21	22	23	22	21	23	23	24	25	26	29	28	29	30	30	31	28	28	27	33	29	30	31	33	33	34	33	32	35	35	35	36	37	38	42	42	53	0	4	4	1	1	3	1	4	1	4	10	10	10	0	14	7	16	17	16	8	5	17	7	16	16	17	18	10	24	24	30	17	29	33	30	30	27	0	29	31	35	40	37	41	41	36	42	42	37	42	42	55	40	45	51	40	44	42	32	47	55	48	0	47	60	60	49	58	59	1	1	1	1	3	1	3	3	4	3	1	2	1	1	1	1	1	1	2	3	4	1	3	2	2	3	2	3	1	1	1	5	2	1	3	3	1	1	3	3	1	1	5	2	3	4	3	2	4	1	1	1	3	1	1	5	2	5	10	1	2	2	1	3	2	3	7	5	8
41500	-544.755037423748036	-543.092880369531827	-1.662157054216192	0.000209827358336	0.000045304367827	0.215912587312573	0.468582001488965	2	4	4	3	5	6	7	7	9	7	10	11	11	9	10	10	9	12	13	13	15	14	15	14	15	17	17	15	15	19	19	20	21	21	22	22	21	24	23	24	26	26	28	27	29	28	29	32	28	29	31	32	30	31	32	33	33	33	32	32	34	32	35	35	36	38	41	42	52	0	4	4	1	1	3	1	2	1	1	1	1	4	0	14	7	5	9	7	8	18	16	9	11	11	21	21	17	18	27	26	23	30	30	26	34	21	0	37	21	33	19	42	33	44	41	44	45	42	49	45	43	44	41	53	45	44	40	31	46	48	41	0	62	44	37	64	64	66	1	1	1	1	3	1	2	2	3	2	4	5	5	1	1	1	4	3	4	3	1	2	3	3	3	1	1	4	2	1	1	3	2	1	2	1	3	1	1	3	1	5	1	2	1	2	1	2	1	1	1	2	2	2	2	1	3	3	7	2	1	3	1	1	5	9	2	3	8
42000	-549.089217948248006	-547.512387844252430	-1.576830103995616	0.000254057476641	0.000063655164309	0.250554186203081	0.505705877018420	1	3	3	2	5	6	7	6	9	9	10	10	11	9	10	9	11	13	14	12	15	14	15	15	15	17	18	16	15	19	17	19	21	21	22	22	22	23	24	25	25	25	28	28	29	29	29	32	27	29	29	31	31	30	33	32	32	33	33	31	34	35	34	37	36	38	40	40	52	0	4	4	1	1	3	1	2	1	7	10	7	8	0	14	5	12	17	11	9	22	17	10	22	17	21	21	11	5	31	21	26	21	26	30	30	26	0	37	30	34	21	35	39	30	44	37	44	37	49	31	43	47	49	46	44	44	47	41	43	52	55	0	52	53	41	59	64	66	1	1	1	1	2	2	2	2	3	2	1	2	3	1	1	2	1	2	3	1	1	2	2	1	2	1	2	2	4	2	1	1	3	2	2	2	3	1	1	3	3	4	3	2	5	1	2	2	2	1	5	3	2	1	2	2	2	2	3	2	2	1	1	2	3	7	5	2	6
42500	-532.214014847753674	-530.494848270124180	-1.719166577629516	0.000167890278946	0.000033201891940	0.197759466173740	0.433715626519725	1	3	5	2	4	4	8	6	8	8	9	11	11	8	10	9	11	13	13	13	15	13	14	13	16	16	18	16	16	17	20	21	20	21	21	23	22	23	24	25	25	27	29	28	30	30	30	31	29	29	29	33	30	31	32	32	33	33	33	32	34	34	35	37	35	37	39	42	53	0	4	6	1	1	4	5	2	5	5	1	10	8	0	14	7	16	7	17	8	11	17	19	17	10	18	26	9	18	22	22	10	21	26	30	25	29	0	35	22	25	25	42	37	18	31	21	49	37	37	37	44	44	50	30	53	53	53	44	51	45	47	0	59	52	65	45	64	55	1	1	1	1	2	1	2	2	2	2	4	1	3	1	2	1	1	2	2	5	3	1	1	1	4	1	1	3	2	2	3	6	2	2	2	3	3	1	1	5	5	5	1	3	6	5	7	1	4	3	4	3	1	1	7	1	1	2	2	2	1	2	1	2	1	1	4	4	9
43000	-598.379267596763611	-596.801479605088616	-1.577787991674968	0.000197625918218	0.000049425977900	0.250098662897776	0.357922769563042	1	3	4	2	4	6	8	7	9	7	9	10	11	9	10	10	10	14	13	13	15	13	14	13	17	17	18	16	16	17	19	18	20	21	23	23	21	24	23	23	24	27	29	27	30	27	29	32	29	29	29	32	30	28	33	31	34	32	33	31	33	34	34	36	36	38	41	42	52	0	4	4	1	1	4	5	2	1	1	10	1	8	0	14	11	11	9	5	2	12	17	9	9	18	9	21	19	18	21	30	9	30	18	31	34	24	0	29	29	30	32	41	18	50	35	35	45	34	54	27	45	40	34	60	32	55	46	42	51	47	50	0	47	40	61	64	64	49	1	1	2	1	2	2	4	2	3	3	1	5	2	1	1	1	1	3	4	4	2	2	2	2	2	4	1	2	1	1	1	5	2	4	3	1	5	1	2	4	4	4	2	5	1	2	4	1	5	1	4	1	2	3	1	3	1	3	4	1	2	3	1	3	7	3	3	2	10
43500	-531.738065553487445	-530.061737610031741	-1.676327943455753	0.000172716449241	0.000036459931450	0.211097041481508	0.339661324228629	1	4	3	2	5	6	9	6	7	8	9	11	11	9	10	9	11	11	13	13	16	13	13	15	16	17	18	15	16	18	19	19	20	22	21	20	22	20	23	23	22	27	29	29	29	30	29	31	28	30	30	32	30	29	33	32	33	33	33	32	34	34	34	36	37	39	41	43	52	0	4	4	1	1	3	9	4	1	9	1	9	8	0	14	9	7	9	5	13	22	17	7	22	9	24	22	5	7	21	26	25	30	31	26	26	26	0	26	31	31	41	34	41	37	43	40	53	21	54	18	50	42	42	46	43	48	53	54	44	46	43	0	59	52	55	62	64	51	1	1	1	1	3	2	1	3	2	1	4	2	2	1	1	1	1	3	4	1	2	1	2	1	4	1	2	5	3	1	1	2	1	2	1	1	4	1	3	2	2	3	3	4	4	1	4	1	6	1	10	1	2	1	2	1	1	2	2	1	2	2	1	2	2	4	2	4	10
44000	-523.204933876392261	-521.504267850368137	-1.700666026024116	0.000211175082803	0.000042933950910	0.203309738723361	0.450483082503158	1	4	4	3	5	5	9	6	7	8	9	10	11	7	9	9	11	12	12	12	16	14	13	15	14	17	18	15	16	18	19	19	20	22	22	21	22	23	23	23	26	26	29	27	29	30	29	29	27	30	31	33	31	30	33	32	33	33	32	32	34	34	33	36	35	38	40	42	51	0	4	4	1	1	3	1	2	1	1	5	16	8	0	14	9	5	11	7	6	22	18	12	22	9	22	21	19	22	21	22	27	30	18	21	26	30	0	30	37	35	40	40	39	41	41	42	42	39	31	37	41	46	41	30	42	50	53	54	46	47	59	0	59	50	61	34	50	55	1	1	1	1	2	1	4	1	3	4	2	1	2	1	1	1	2	2	2	3	1	1	2	1	3	2	1	1	1	1	3	1	1	4	4	1	2	1	3	1	2	1	4	2	2	2	2	2	3	4	4	4	1	1	8	3	2	1	1	1	3	1	1	3	3	3	11	4	10
44500	-597.075488451753245	-595.575212274884166	-1.500276176869091	0.000216693724549	0.000063806919194	0.294456700703708	0.416658861980110	2	4	5	3	5	6	7	6	8	8	8	10	12	9	10	10	11	14	13	14	15	15	14	16	16	16	17	15	17	17	19	21	21	20	23	22	21	23	24	25	25	26	29	28	29	29	30	32	28	29	29	33	30	31	30	30	34	33	33	31	33	35	35	36	36	38	42	41	52	0	4	4	1	1	4	1	2	1	5	1	10	8	0	14	11	9	1	16	3	7	16	9	10	28	5	25	13	24	24	22	29	25	19	37	34	27	0	19	29	37	30	42	40	49	41	50	44	40	32	40	50	26	40	32	45	54	54	44	40	46	52	0	62	42	55	64	59	65	1	1	2	1	2	1	3	1	3	1	3	1	3	1	1	1	2	6	2	6	5	3	2	3	1	6	1	2	1	1	2	3	2	3	1	1	1	1	7	4	1	5	1	1	1	1	1	3	2	4	2	3	8	4	4	1	2	1	2	2	2	1	1	1	4	5	3	3	5
45000	-518.477628625091938	-516.857592573578586	-1.620036051513409	0.000185457545586	0.000042962133179	0.231654813737607	0.414261567747125	1	3	4	2	5	6	8	7	7	9	9	11	11	9	10	9	11	13	13	12	15	13	15	13	16	17	17	13	17	19	20	20	21	22	21	23	21	23	23	23	26	27	30	28	29	28	30	31	29	30	29	33	31	31	32	32	33	34	32	30	35	34	35	36	35	38	41	41	51	0	4	4	1	1	3	1	2	1	5	1	9	7	0	14	5	9	7	5	8	22	17	5	10	16	21	21	17	21	21	26	24	26	31	26	18	26	0	33	31	30	30	31	42	21	40	41	42	46	46	41	44	51	18	44	46	47	53	50	46	49	52	0	59	55	65	64	62	54	1	1	1	1	2	2	4	2	4	2	4	2	1	1	1	2	2	3	3	3	1	1	5	2	2	1	1	1	1	2	1	3	2	1	2	5	3	1	1	1	4	3	4	1	5	2	2	2	1	1	2	3	1	11	2	2	1	1	1	2	3	1	1	3	2	2	2	4	8
45500	-541.287551587594976	-539.600387556632882	-1.687164030962097	0.000193286666648	0.000040118164188	0.207557845988651	0.424354532625401	1	4	4	3	5	5	7	7	8	9	9	10	10	9	10	8	10	12	12	13	15	14	14	14	16	16	16	15	17	18	19	20	19	21	22	22	20	24	23	24	25	26	29	28	29	29	30	32	28	29	30	32	30	31	30	31	32	33	33	31	34	35	32	36	37	39	41	42	51	0	4	4	1	1	3	1	2	1	7	5	10	8	0	14	5	9	7	17	2	17	18	11	19	10	9	24	11	24	27	7	22	22	22	33	30	30	0	18	37	37	41	29	31	42	42	43	33	40	41	42	47	42	50	45	49	41	45	44	44	52	48	0	62	39	59	64	64	31	1	1	1	1	3	1	3	1	4	1	2	1	2	1	1	2	2	2	2	5	3	1	3	2	4	4	1	3	2	2	5	3	2	4	2	3	1	1	6	2	2	1	6	3	2	2	1	7	2	2	2	1	2	1	1	2	3	2	5	1	1	2	1	1	5	3	2	3	15
46000	-540.333826021339178	-538.652005114989834	-1.681820906349375	0.000188763802003	0.000039506004233	0.209288029877691	0.389390959062042	1	3	5	2	5	4	7	7	8	9	9	10	10	9	10	10	10	13	12	13	16	15	14	15	16	15	17	15	16	19	19	19	18	20	23	22	22	24	23	24	25	27	28	27	27	30	29	31	26	28	30	32	30	29	32	32	33	34	32	33	34	34	34	35	37	37	42	42	52	0	4	4	1	1	4	1	5	1	1	7	7	8	0	14	7	9	16	16	8	16	11	5	16	16	9	25	11	18	29	29	1	29	29	29	34	34	0	29	31	39	34	29	40	37	54	41	40	35	40	49	40	47	41	46	53	51	53	26	51	52	52	0	43	61	42	62	64	43	1	1	2	1	1	1	2	1	3	4	2	1	2	1	1	1	1	2	1	3	3	3	4	2	4	3	1	3	1	2	1	10	1	2	3	1	1	1	3	4	1	4	8	2	3	1	3	3	2	2	2	4	1	2	2	1	1	2	7	1	1	2	1	3	2	4	4	4	13
46500	-572.741346521243258	-571.112335340159461	-1.629011181083823	0.000207182459031	0.000047259035148	0.228103457062555	0.349395136900958	1	4	4	3	6	5	8	6	9	6	8	11	12	9	10	9	9	14	13	12	16	14	14	15	17	17	17	15	16	19	20	20	20	22	23	23	21	24	23	22	26	26	29	29	28	29	30	31	28	29	29	33	29	31	32	31	34	33	31	31	32	34	35	37	36	39	40	41	52	0	4	4	1	1	3	1	2	1	1	5	16	2	0	14	5	5	7	1	8	17	9	7	5	21	22	29	9	22	25	27	25	29	29	9	17	30	0	31	26	40	34	39	31	37	30	29	45	32	36	45	37	45	35	45	51	46	45	40	50	54	47	0	52	61	48	64	62	35	1	1	1	1	3	1	2	1	4	2	1	1	4	1	1	2	2	3	6	2	3	2	4	3	1	2	1	3	1	1	2	2	2	4	5	7	1	1	2	3	2	3	2	4	2	3	6	2	4	4	1	6	1	4	2	1	2	2	4	1	1	3	1	1	2	2	1	4	14
47000	-600.574664148334818	-599.087409035953783	-1.487255112380987	0.000256609221992	0.000077984250440	0.303902758579548	0.394573898025301	0	3	4	2	5	6	9	5	9	8	9	10	12	8	10	8	11	12	14	14	15	14	15	15	16	16	17	15	16	18	20	21	20	21	21	22	21	21	22	24	25	26	29	29	28	27	28	32	28	30	29	32	30	30	32	33	34	33	31	32	34	35	35	35	36	38	41	43	52	0	4	4	1	4	3	1	2	5	1	5	11	9	0	14	5	5	11	12	7	16	11	19	5	9	18	18	18	22	19	16	26	27	18	27	37	27	0	33	35	33	25	35	35	46	41	32	45	46	40	46	53	45	49	32	40	27	45	25	44	46	43	0	57	48	57	56	64	56	1	1	1	1	1	1	4	1	2	3	1	1	2	1	1	2	2	2	2	3	2	2	1	6	3	2	3	1	1	2	7	3	2	4	2	1	2	1	1	1	2	3	3	3	1	1	2	2	1	3	1	1	2	1	6	4	7	2	7	2	3	3	1	1	2	2	3	4	17
47500	-590.751028130464533	-589.073033965725358	-1.677994164739174	0.000236274095178	0.000049746329208	0.210544999318448	0.418856860112165	1	4	5	2	6	4	8	7	8	8	9	11	10	8	9	9	11	14	13	13	15	15	14	15	17	16	17	15	16	18	19	20	21	20	23	22	22	23	24	24	25	27	30	27	28	29	29	31	28	29	27	31	29	30	31	33	33	33	31	31	35	35	34	35	36	38	41	41	50	0	4	6	1	2	4	5	2	2	1	10	11	2	0	14	10	7	20	16	2	16	18	10	19	16	20	26	10	18	29	30	24	21	26	22	34	31	0	30	21	35	41	46	29	41	42	37	42	40	41	26	42	42	33	46	55	42	53	40	46	56	59	0	44	56	43	62	59	9	1	2	1	1	2	1	1	2	1	2	1	1	3	1	1	1	1	1	2	4	3	1	4	1	5	2	1	2	1	1	1	2	4	1	4	1	2	1	3	4	1	1	1	5	2	1	3	2	2	2	5	3	1	5	1	2	4	2	3	1	1	2	1	4	2	3	2	3	20
48000	-568.516096313097819	-566.915989728092313	-1.600106585005555	0.000175277030302	0.000042062318817	0.239976217900302	0.329571473438338	1	4	5	3	4	6	9	5	8	7	9	10	11	9	10	10	11	13	14	14	15	14	14	14	16	17	17	14	15	19	19	20	21	20	23	22	19	24	23	24	25	27	30	27	29	30	29	31	28	30	30	30	31	30	33	33	32	34	31	33	33	35	32	35	35	39	41	42	53	0	4	4	1	1	3	1	2	1	5	5	1	8	0	14	11	11	5	17	2	10	16	9	16	23	18	29	11	17	24	19	22	31	29	30	34	26	0	22	31	32	40	44	30	42	26	44	49	31	49	35	41	44	41	54	57	48	42	49	52	31	43	0	59	45	52	62	64	20	1	1	1	1	2	1	3	1	4	2	2	4	4	1	1	1	1	5	2	4	6	2	3	3	1	2	1	3	2	3	2	3	1	4	3	1	1	1	4	2	2	1	3	5	1	8	1	2	3	1	3	2	2	2	1	1	1	4	1	1	8	3	1	2	2	4	3	3	20
48500	-567.882339307590428	-566.278164967989937	-1.604174339600538	0.000203064672447	0.000048375321392	0.238226180895642	0.402366000588892	1	4	4	2	5	6	9	6	9	8	7	10	10	8	10	9	10	13	11	13	15	14	14	15	15	16	18	16	17	17	18	19	20	20	22	22	21	23	23	24	26	26	30	29	27	29	30	30	28	28	30	32	31	29	32	32	32	32	32	31	32	34	33	37	36	38	41	41	53	0	4	4	1	1	3	5	2	1	5	1	11	8	0	14	11	5	5	5	2	9	9	17	20	7	10	29	11	25	28	26	28	22	31	31	29	31	0	28	36	36	21	36	37	40	45	44	49	41	33	41	46	45	41	46	43	45	45	44	26	50	43	0	60	49	46	65	64	20	1	1	1	1	2	2	2	1	4	1	3	1	2	1	2	2	3	4	2	5	4	3	2	2	3	3	1	5	1	1	1	1	3	1	2	3	2	1	4	2	2	5	4	4	2	1	1	1	1	5	3	2	2	1	2	1	2	3	2	6	3	3	1	3	4	5	2	2	19
49000	-543.135930635137697	-541.444773849494936	-1.691156785642812	0.000217819321469	0.000044932512484	0.206283410400852	0.421744514561575	1	4	4	2	5	6	9	5	8	8	10	11	11	9	10	10	11	13	13	14	15	14	14	15	15	17	16	15	16	18	20	21	19	21	22	21	22	23	22	24	26	25	29	28	29	28	29	32	27	30	31	30	29	30	32	33	33	34	32	33	33	34	34	36	36	39	41	41	53	0	4	4	1	1	3	5	2	1	5	9	16	8	0	14	5	10	9	13	5	9	7	9	11	17	22	17	5	25	18	29	23	26	33	26	21	31	0	36	37	26	34	39	37	31	49	49	40	42	42	33	46	31	45	46	37	55	50	54	52	50	59	0	62	56	46	43	62	28	1	1	1	1	2	1	2	1	2	2	1	1	4	1	1	2	1	2	1	4	3	2	3	3	2	2	2	7	1	2	2	4	2	1	2	3	1	1	1	1	4	3	4	3	4	1	1	3	1	3	6	2	5	1	2	4	1	2	1	1	2	1	1	1	1	5	7	2	18
49500	-512.700387803701233	-511.021431198719142	-1.678956604982140	0.000227016248333	0.000047725046150	0.210227446275996	0.479188452705837	1	3	5	2	5	3	7	6	8	8	10	10	11	8	9	9	10	13	13	13	16	14	15	15	17	16	17	15	15	18	20	20	19	21	23	21	21	23	22	25	26	26	28	28	28	30	28	31	29	29	31	31	30	30	33	33	34	33	32	32	34	35	34	36	36	38	41	42	51	0	4	6	1	1	4	5	2	8	7	10	7	16	0	14	1	5	5	9	16	29	17	5	22	10	19	26	1	22	21	21	24	30	29	30	33	31	0	21	37	30	37	42	42	40	42	35	53	47	42	46	44	34	49	50	51	55	42	42	45	60	59	0	62	52	65	62	64	25	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	6	3	4	2	2	1	2	5	1	5	2	1	6	1	1	2	2	1	4	3	1	1	1	3	2	4	2	1	1	2	2	3	1	1	2	1	1	4	1	3	1	1	2	2	2	1	1	1	1	2	1	3	4	17
50000	-529.512719080428496	-528.041065589374966	-1.471653491053569	0.000167640298461	0.000053028719762	0.316324417511191	0.469921640248257	1	4	5	2	5	3	8	6	7	8	9	9	9	8	9	9	10	11	13	13	15	15	12	14	16	15	17	16	17	18	19	20	20	19	21	23	21	23	24	24	24	27	29	28	29	28	29	32	28	29	31	33	30	30	29	32	33	31	32	32	33	34	34	37	36	38	41	42	51	0	4	6	1	1	4	1	2	5	1	5	9	8	0	14	5	11	16	17	8	17	17	10	19	24	18	21	11	22	26	26	21	31	26	29	34	31	0	30	37	37	37	21	21	42	37	46	49	37	42	41	55	46	49	42	45	46	47	43	44	56	59	0	59	41	61	62	49	7	1	1	1	1	2	1	5	1	1	3	2	1	2	1	1	2	1	1	2	4	3	3	2	1	1	2	1	4	1	2	2	2	1	2	2	2	1	1	3	1	1	3	7	7	1	3	1	2	3	1	3	2	1	2	1	2	2	1	2	2	1	1	1	2	5	4	3	4	19
