step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
22500	-465.574471229787207	-463.980192610997847	-1.594278618789344	0.000085446527934	0.000020723557586	0.242532471319951	0.537102956574273	4	3	5	6	5	6	10	7	8	10	9	11	13	12	12	15	14	16	15	13	16	12	16	16	15	15	16	17	19	17	18	18	20	19	20	19	21	20	20	21	20	21	21	21	23	23	23	23	23	23	23	24	24	25	25	26	28	26	25	26	27	25	28	28	28	28	28	31	31	30	32	32	33	35	35	39	2	0	1	2	2	2	8	3	3	3	3	11	9	8	11	15	14	19	11	10	15	11	15	11	8	14	15	20	21	19	26	19	17	19	19	21	25	23	26	34	36	30	15	23	15	35	36	28	39	42	43	0	42	43	51	45	31	50	49	53	55	39	42	58	48	59	54	67	65	51	69	69	69	72	73	75	1	1	1	1	1	1	2	2	2	2	2	1	3	2	2	2	1	1	3	1	2	2	2	3	4	2	2	2	1	1	2	2	2	2	2	1	3	2	3	1	1	3	5	2	4	1	3	3	2	2	1	1	1	2	1	2	6	1	1	1	1	2	4	2	2	2	2	2	2	4	1	1	1	2	1	1
23000	-548.351616277681615	-546.830561746201056	-1.521054531480559	0.000171592485407	0.000048183866317	0.280804058540674	0.544980539420954	4	2	5	7	3	5	9	8	10	8	10	12	11	14	13	15	13	17	15	12	16	13	16	16	15	15	16	17	18	16	17	18	19	19	19	17	20	22	20	19	21	21	22	22	22	22	20	23	24	22	23	23	24	26	24	27	25	27	26	27	28	25	28	26	29	26	28	30	30	30	32	31	34	33	36	39	2	0	1	6	2	5	3	3	4	6	6	9	10	20	13	11	20	16	6	11	8	8	15	20	15	17	9	26	36	19	26	30	28	21	30	27	9	13	26	24	21	30	23	40	16	35	36	26	39	35	24	0	50	48	16	48	55	53	62	53	38	33	50	53	57	33	54	67	39	54	62	57	69	57	69	74	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	3	2	4	3	1	3	1	1	3	1	1	1	1	1	1	1	2	1	5	5	3	2	2	2	2	2	4	2	1	4	2	2	2	1	1	1	4	1	1	1	1	2	3	3	2	1	2	3	1	1	4	2	3	3	2	4	3	2
23500	-517.374813736529632	-515.825669888074231	-1.549143848455359	0.000137628259253	0.000036413351821	0.264577580353811	0.437896169184339	4	3	6	7	5	5	9	8	8	9	10	11	13	10	12	15	14	17	15	13	16	13	16	15	16	16	17	16	18	18	18	18	19	19	19	19	21	20	21	20	21	20	22	21	22	22	23	24	23	23	23	23	25	25	26	26	27	26	26	26	27	26	27	28	28	28	28	31	31	30	32	30	33	34	36	39	2	0	1	6	2	2	3	3	6	2	1	8	8	8	11	8	14	7	8	14	24	15	15	3	17	14	24	17	21	9	7	10	24	15	19	27	24	16	33	34	36	30	21	34	18	35	36	49	26	42	44	0	50	51	43	27	48	35	33	53	54	48	50	63	26	37	54	38	57	67	69	57	71	57	37	73	1	1	1	1	1	1	2	1	2	3	3	1	3	1	1	3	2	3	3	2	1	1	2	3	1	4	1	1	1	4	4	5	3	3	2	1	3	3	1	1	1	1	3	1	2	2	1	1	3	2	2	1	1	1	2	3	2	4	3	1	1	1	2	1	4	3	2	5	2	1	1	2	1	6	6	2
24000	-562.537731433292379	-560.915942290767362	-1.621789142524976	0.000214144355519	0.000049457071472	0.230952019967770	0.443266772442692	4	3	5	5	5	6	8	7	10	8	10	11	12	14	14	15	11	16	15	13	16	13	15	15	17	14	17	18	18	17	16	15	19	20	17	19	21	21	21	20	21	22	22	21	21	20	24	23	23	23	23	23	24	26	25	25	27	27	25	24	28	27	27	28	28	28	26	29	31	30	32	31	34	34	36	38	2	0	1	2	2	1	3	3	6	3	3	5	8	20	22	22	10	9	20	17	13	12	13	20	17	8	15	20	27	11	14	11	17	10	13	15	20	21	20	13	30	25	13	27	23	35	29	24	14	39	27	0	42	30	44	43	44	40	28	42	67	34	53	53	59	31	55	25	40	61	72	59	68	58	74	72	1	1	1	1	1	1	1	1	2	2	3	3	3	1	1	2	1	2	1	1	2	1	2	1	3	4	2	2	1	4	1	2	4	6	3	3	4	3	4	5	2	2	4	3	3	2	4	4	3	1	3	1	1	5	2	2	3	4	3	1	1	3	1	1	2	4	1	7	5	1	1	3	3	3	2	3
24500	-566.765720882568871	-565.152762445619146	-1.612958436949713	0.000179374688453	0.000042070317165	0.234538760889526	0.335821415211359	5	3	5	7	4	6	10	7	9	9	11	12	12	14	13	15	14	15	14	13	17	12	16	16	17	14	16	18	19	17	17	18	17	19	19	19	20	22	21	19	21	22	23	21	22	22	23	23	23	24	23	23	24	26	25	26	27	27	27	27	28	26	27	29	28	27	28	30	32	28	31	31	32	34	35	40	5	0	5	2	2	1	3	3	3	3	8	8	7	6	22	15	12	9	15	10	15	11	12	17	15	8	16	25	15	18	14	18	12	33	23	16	20	39	20	18	18	33	15	9	34	35	36	20	31	42	38	0	26	16	38	43	14	44	48	50	38	49	43	50	31	31	55	70	66	51	65	59	66	71	71	72	1	1	1	2	1	1	2	2	2	2	2	2	1	4	1	1	1	4	1	2	3	1	2	1	2	3	1	1	3	1	2	2	3	1	2	2	3	1	5	2	5	2	5	6	1	1	2	5	3	1	1	1	5	5	3	1	7	4	2	2	3	1	2	2	5	6	2	1	3	2	2	3	3	2	2	4
25000	-535.058708308630912	-533.448769926554519	-1.609938382076410	0.000138834894076	0.000032736256015	0.235792710707303	0.428576042231064	4	3	6	6	5	5	10	7	9	9	11	11	12	13	13	17	14	16	15	11	15	13	17	15	15	15	15	17	19	17	16	18	18	18	19	19	21	21	20	20	20	21	22	21	21	23	23	23	23	23	22	23	24	25	24	26	28	26	26	27	28	26	27	28	29	26	28	30	31	30	32	32	33	34	35	39	2	0	5	2	2	2	1	3	6	8	5	7	7	8	7	25	20	19	13	10	11	11	27	20	14	20	15	14	27	19	17	7	17	16	11	27	28	29	33	34	16	35	23	23	16	30	36	31	37	30	11	0	42	44	16	55	20	42	39	53	43	31	46	24	62	17	38	55	37	57	65	65	69	65	73	73	1	1	1	2	1	1	4	1	3	1	3	1	1	3	2	2	2	1	1	1	2	1	1	1	2	2	2	3	2	1	1	5	1	1	4	2	2	1	1	1	2	1	3	2	2	2	3	3	1	3	5	1	2	2	3	2	9	3	4	2	4	4	2	6	2	7	4	3	5	1	2	1	1	3	1	4
25500	-489.263031611810504	-487.726295642142077	-1.536735969668428	0.000127479112837	0.000034606281477	0.271466287355558	0.631059495230255	4	2	6	7	4	5	10	8	10	9	10	12	12	13	14	16	12	17	15	14	17	13	15	14	17	15	17	17	18	17	17	16	20	18	18	19	21	21	21	20	19	20	21	22	21	23	22	23	22	22	23	22	24	26	25	25	28	26	25	26	28	27	28	28	28	27	28	30	32	30	32	31	32	34	36	39	2	0	1	6	2	5	10	3	3	8	8	11	9	17	11	15	10	15	13	17	23	10	15	9	17	14	19	10	16	32	26	13	26	16	30	21	31	15	20	34	23	30	23	43	40	35	38	49	33	30	28	0	42	44	44	40	44	42	39	53	54	48	50	53	62	59	54	55	72	67	62	57	57	69	71	75	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	1	1	4	1	1	1	2	2	1	1	1	2	4	3	1	2	2	2	1	1	2	1	1	1	2	3	1	2	2	2	2	2	3	2	1	2	2	4	2	1	1	1	2	1	1	2	1	1	1	1	2
26000	-484.214605386171968	-482.760867464322303	-1.453737921849682	0.000116966973409	0.000038883427721	0.332430827166183	0.530797457774732	4	2	5	7	4	4	8	7	9	9	9	12	12	11	13	17	14	16	15	13	17	13	16	13	17	16	16	18	18	17	17	16	18	18	19	19	20	20	21	20	21	21	22	21	22	22	22	24	22	23	23	21	24	26	25	26	26	25	25	25	28	26	27	28	28	28	29	31	31	30	33	31	34	33	35	37	2	0	1	3	2	2	8	3	7	3	8	11	14	8	11	23	20	10	13	14	15	10	15	14	15	17	10	17	27	13	26	19	26	13	30	15	26	15	17	16	23	30	23	36	23	35	41	26	37	30	44	0	50	51	38	45	59	50	49	53	54	39	50	58	62	49	51	54	57	38	69	66	74	72	73	73	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	3	1	1	2	2	2	1	3	2	3	2	1	2	1	1	1	2	1	3	2	4	2	2	2	2	3	1	2	1	1	4	1	3	1	1	1	2	3	2	1	1	2	1	1	2	2	2	1	3	3	2	3	5	1	1	1	2	1	2
26500	-491.826573039570064	-490.173546055515772	-1.653026984054281	0.000103467377090	0.000022673321367	0.219134977660979	0.520752433193299	4	1	6	5	4	5	9	7	9	9	9	11	12	14	13	17	13	16	16	13	17	13	16	15	16	15	16	18	18	18	17	17	20	19	19	19	21	20	21	20	21	21	22	21	23	22	23	24	22	24	23	23	23	26	26	26	28	26	26	25	27	26	27	28	29	28	29	30	31	31	32	30	33	33	35	39	2	0	1	2	2	2	3	6	1	3	8	11	7	9	11	23	13	13	13	10	15	7	22	17	14	14	15	20	21	13	26	13	26	27	32	29	26	22	17	23	36	30	21	16	16	35	41	33	33	53	44	0	42	51	44	45	39	50	39	53	54	31	42	63	33	59	55	55	72	55	57	57	62	69	71	75	2	1	2	2	1	2	2	1	2	2	1	1	1	1	2	1	1	2	2	2	2	3	1	1	1	1	2	2	1	2	1	3	2	1	1	1	3	4	4	2	2	2	3	1	4	1	1	2	1	1	1	1	1	2	2	2	4	2	3	1	1	5	3	1	3	1	2	2	1	2	2	1	2	2	1	2
27000	-657.187501105291631	-655.644335050029326	-1.543166055262323	0.000184081698494	0.000049305364791	0.267845012263114	0.344392198524232	4	2	6	6	4	5	10	8	9	9	9	12	12	14	12	16	14	16	15	13	16	13	16	15	16	14	13	18	18	18	18	18	18	17	20	18	21	21	21	20	21	21	21	20	22	22	22	24	23	24	24	22	25	25	26	26	28	27	25	27	27	26	27	28	28	27	28	31	32	29	33	31	30	33	35	39	2	0	1	5	2	5	3	6	3	3	6	9	3	10	11	13	11	7	17	11	13	10	15	27	14	7	12	9	26	18	20	19	24	8	18	18	26	25	3	3	23	13	44	17	38	23	18	8	20	35	33	0	42	7	48	39	25	13	31	40	44	18	53	18	17	31	55	56	65	39	59	44	49	73	69	75	1	1	1	1	1	1	2	2	2	1	3	2	3	2	2	2	4	4	1	2	3	2	3	1	1	2	1	4	1	1	2	2	2	4	2	1	2	2	9	8	2	4	1	3	1	3	4	6	3	3	4	1	2	9	1	3	5	10	5	3	4	7	2	6	4	3	1	3	2	6	4	6	4	1	2	2
27500	-587.913723289252061	-586.351864527005091	-1.561858762247003	0.000145245562502	0.000037462104557	0.257922541049575	0.354032660864084	5	3	6	6	5	4	10	7	10	9	11	12	13	14	11	16	13	16	15	12	16	13	16	15	16	15	15	17	19	15	17	18	19	18	18	18	21	21	20	21	20	21	22	19	21	22	23	22	23	23	24	24	24	26	26	27	27	27	26	26	28	26	27	29	28	29	28	31	31	31	33	31	34	34	34	38	2	0	6	2	6	2	8	3	2	8	3	10	10	15	9	19	20	8	13	9	15	9	27	8	20	20	15	13	21	9	24	18	1	14	30	16	17	16	14	11	16	30	23	23	21	30	41	31	28	30	29	0	42	51	51	45	48	24	39	42	16	20	42	53	49	40	29	54	24	54	37	14	65	71	39	57	2	1	1	2	1	1	2	1	4	1	2	2	2	1	1	1	1	3	1	1	2	1	1	3	2	2	2	2	3	2	1	1	8	3	1	1	3	3	3	8	2	4	2	2	2	4	2	2	3	4	2	1	1	1	1	3	3	5	3	2	7	8	2	3	3	5	5	3	9	2	5	12	3	1	7	5
28000	-525.658721436665815	-524.119015396516147	-1.539706040149710	0.000136258971106	0.000036759874394	0.269779480172906	0.490180743220787	4	3	6	6	5	5	9	6	9	8	10	9	13	14	12	15	12	16	13	13	16	14	17	12	16	15	17	17	18	18	17	16	19	20	20	19	21	21	21	21	20	21	21	21	21	23	23	22	23	23	23	24	24	24	26	26	28	26	26	26	27	25	26	28	28	27	27	29	31	30	33	31	33	35	35	38	2	0	1	1	2	2	1	1	10	3	3	8	3	3	3	11	11	19	24	17	22	13	21	10	24	20	16	26	16	16	13	14	3	23	30	29	9	23	17	34	21	30	23	22	33	35	44	31	48	30	43	0	30	38	43	16	59	62	49	50	51	17	42	33	48	59	54	55	17	54	28	48	65	57	73	75	1	1	1	1	2	1	2	1	1	1	2	2	3	5	3	3	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	7	1	1	1	5	2	3	1	3	2	2	3	1	2	1	2	1	3	1	1	2	2	2	4	2	1	1	2	2	7	3	4	5	1	2	2	8	3	8	4	2	3	1	1
28500	-500.448776031450961	-499.008131943787248	-1.440644087663717	0.000113499165820	0.000039247326333	0.345793962888245	0.503204453879012	5	3	6	7	4	5	8	7	10	9	11	11	13	10	14	15	13	16	15	14	16	13	16	16	17	15	16	18	18	17	17	17	18	19	20	19	21	21	22	20	21	22	23	20	23	23	23	23	24	23	23	24	24	24	26	26	28	26	27	26	27	25	28	28	28	29	28	29	31	31	30	30	34	34	35	39	2	0	1	6	2	2	3	3	3	8	10	7	11	10	12	12	14	10	13	17	15	3	16	8	19	17	15	14	16	19	26	24	20	15	30	29	31	40	37	27	36	30	44	23	34	35	41	31	37	12	19	0	42	38	54	45	62	53	49	50	50	48	50	53	62	59	38	55	57	61	39	65	72	57	73	74	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	3	1	1	2	3	1	4	1	1	1	3	1	1	1	1	3	3	2	1	2	1	1	2	2	3	2	2	3	2	1	2	1	6	4	1	1	2	1	2	2	1	1	1	2	1	2	2	2	1	3	2	2	2	4	1	2	4	1	2
29000	-501.216503826392170	-499.744701942621532	-1.471801883770656	0.000110014761990	0.000034786651464	0.316199852045584	0.474009052058081	4	2	5	6	4	5	9	7	10	10	11	11	12	14	13	14	14	16	16	13	15	14	16	15	17	15	15	17	19	17	18	17	20	18	19	19	20	20	20	21	21	21	23	21	22	23	24	22	23	24	23	24	25	26	25	26	28	25	26	26	28	26	27	29	26	28	29	30	32	29	32	30	32	35	35	39	2	0	1	2	2	5	3	3	5	3	9	9	9	20	11	15	3	11	13	9	16	15	15	10	24	20	15	20	21	18	14	24	26	24	30	15	28	27	24	34	29	30	40	15	44	35	41	33	28	30	44	0	50	23	40	45	65	30	49	53	43	26	50	30	28	59	61	43	65	54	62	57	65	71	69	73	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	4	4	2	1	1	1	1	2	1	1	1	2	3	1	2	1	3	2	1	3	2	2	2	2	1	3	1	4	1	2	2	1	2	4	1	1	1	4	1	2	2	4	1	1	3	5	2	5	4	2	1	3	2	2	3	1	3	1	2	3
29500	-482.902770568058713	-481.486729446320169	-1.416041121738522	0.000101980250759	0.000038356115641	0.376113172459105	0.567659157310568	4	2	6	7	4	5	9	8	9	9	10	11	12	12	13	16	14	16	14	14	15	14	17	16	16	16	16	17	18	16	16	17	20	19	19	19	21	22	20	20	21	21	21	21	22	22	23	23	23	23	23	24	24	25	26	26	28	26	25	25	28	26	27	29	28	28	28	30	32	30	32	30	33	34	36	39	2	0	1	6	2	2	8	5	8	1	8	8	10	3	10	22	14	13	14	14	8	10	15	19	7	14	15	14	15	13	20	18	20	23	28	29	39	34	28	13	36	35	27	16	40	35	41	37	37	42	16	0	50	43	40	45	48	30	49	53	55	17	50	62	37	59	55	61	72	61	65	57	71	69	73	73	1	1	1	1	1	1	1	3	1	3	1	1	2	2	2	1	1	2	1	1	3	3	2	1	2	2	1	3	2	2	1	1	4	1	1	1	1	2	2	5	1	1	2	3	1	1	1	2	2	1	4	1	1	2	3	2	2	5	1	1	2	8	2	2	5	2	1	1	1	1	2	1	1	1	3	3
30000	-470.376271544571125	-468.793318370769100	-1.582953173802023	0.000101757164001	0.000025202559132	0.247673560673072	0.506158664852701	4	2	6	6	4	4	9	8	9	9	10	11	12	11	13	15	13	16	15	13	16	14	16	15	16	15	16	17	18	18	17	17	19	20	20	19	20	20	21	19	21	21	22	22	22	22	23	23	23	22	24	23	24	23	26	27	27	27	26	26	29	24	27	27	29	28	28	31	32	30	31	29	33	34	35	39	2	0	1	6	2	2	3	3	3	3	3	9	10	10	9	15	14	13	13	14	16	15	15	8	11	14	16	19	23	19	20	19	17	25	30	29	17	15	28	16	36	30	22	15	34	35	29	31	37	30	54	0	50	40	44	45	48	50	49	53	55	11	50	53	39	59	51	61	72	51	72	57	71	69	73	75	1	1	1	1	1	1	1	1	2	2	3	2	2	2	2	1	1	2	2	1	1	1	2	2	3	3	1	1	1	2	2	1	2	2	1	1	3	3	3	3	2	2	4	4	1	1	3	2	2	2	1	1	1	1	2	3	2	3	2	1	1	8	3	2	4	1	2	2	2	3	1	1	1	2	2	2
30500	-508.687733903858941	-507.070707826607872	-1.617026077251065	0.000106807029620	0.000024872374422	0.232872073217747	0.506942847182614	4	2	6	6	4	6	9	8	10	10	11	11	12	13	13	16	14	17	13	14	15	14	17	15	16	16	16	18	18	18	18	17	19	18	19	19	20	21	21	18	19	21	21	21	21	22	23	22	23	23	24	24	24	26	24	26	25	27	27	26	28	26	27	28	28	28	28	30	31	28	32	30	33	34	35	38	2	0	1	5	2	5	8	3	3	3	10	3	7	10	13	15	8	12	10	14	15	15	16	12	7	20	12	26	27	19	20	10	20	23	30	21	26	23	33	12	29	32	23	40	34	35	36	28	39	42	38	0	30	44	16	45	37	50	31	53	51	33	50	50	31	48	44	54	59	54	69	66	71	65	73	75	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	3	3	1	1	1	1	1	1	4	1	3	1	1	3	4	4	3	1	1	2	2	3	1	4	1	2	2	1	1	2	2	2	2	1	3	1	5	2	4	3	3	3	4	1	2	4	2	3	4	4	4	2	2	1	1	1	1	2	1	1
31000	-480.005203719991869	-478.474194933279591	-1.531008786712266	0.000109620606134	0.000030122658973	0.274790115061003	0.576294562731592	3	1	5	6	4	3	7	8	10	9	10	11	12	13	12	17	11	17	16	14	15	14	16	15	16	15	16	15	17	17	16	18	18	18	20	20	22	20	21	20	18	21	22	20	22	23	23	23	23	23	23	24	24	25	25	25	25	27	26	27	27	27	25	29	28	28	29	30	31	29	31	31	33	32	34	40	2	0	6	2	6	2	3	3	8	3	8	10	11	17	3	23	10	13	13	17	11	15	22	12	15	17	11	14	21	19	10	24	20	23	19	41	28	23	26	34	29	18	44	23	44	35	41	24	39	42	44	0	42	38	51	45	39	53	37	53	54	48	30	58	48	49	61	61	65	55	57	62	71	72	73	75	1	1	1	2	1	1	1	2	1	2	1	1	1	1	4	1	1	2	2	2	2	1	1	2	2	2	2	1	1	1	3	1	2	1	3	1	3	2	2	1	1	1	1	2	2	2	3	3	1	1	2	1	1	3	1	2	2	2	2	2	1	2	5	1	3	3	1	2	2	2	2	2	1	1	1	3
31500	-479.278264848027675	-477.749373961387846	-1.528890886639833	0.000127883116200	0.000035301344877	0.276043827567866	0.560296833362603	4	2	6	7	4	5	9	7	9	9	11	11	13	14	13	15	13	17	16	14	15	14	16	15	16	15	17	17	18	17	17	16	19	18	19	19	21	20	22	19	19	22	22	22	23	22	23	22	23	22	23	23	24	25	24	25	27	25	27	27	28	26	26	27	26	28	27	31	30	31	32	31	33	34	35	39	2	0	1	5	2	5	8	3	3	8	10	10	11	10	11	11	10	14	16	13	15	15	21	13	9	14	15	20	21	25	13	13	26	18	30	29	20	23	31	34	16	30	23	40	34	35	36	31	33	30	38	0	50	40	43	45	33	50	49	53	54	48	50	58	48	49	54	67	48	61	72	37	69	62	73	75	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	3	2	1	1	1	1	1	1	3	1	2	2	1	1	2	1	2	1	2	1	4	1	2	1	2	2	2	2	2	1	2	2	1	2	1	1	1	3	1	1	3	2	2	2	1	2	3	2	2	2	1	2	2	1	1	5	1	4	1	2
32000	-499.158306354980311	-497.757691641631766	-1.400614713348557	0.000105460785162	0.000042234936226	0.400480009334257	0.614328522960530	5	4	6	7	5	5	9	7	8	9	10	10	12	13	12	15	11	16	15	13	16	14	16	15	17	15	16	16	17	17	18	18	19	18	19	18	22	20	21	21	20	22	22	22	22	22	23	24	24	23	22	23	25	25	25	26	27	26	26	26	28	26	28	28	29	28	29	29	31	29	33	32	33	34	33	39	2	0	1	2	2	2	8	3	3	3	8	3	12	17	12	15	10	13	13	17	16	15	22	14	11	17	15	17	23	12	20	30	17	27	30	19	31	27	33	34	36	30	38	38	19	35	41	30	39	42	38	0	42	38	44	45	62	50	49	53	54	49	50	58	57	59	54	38	62	54	72	65	69	65	69	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	3	2	1	2	1	3	2	1	3	1	1	1	2	2	1	2	1	2	2	1	2	2	1	3	2	1	1	1	1	3	1	2	1	3	1	1	2	1	2	1	1	2	1	3	3	2	1	2	2	2	2	2
32500	-474.461760651693169	-473.016112613993585	-1.445648037699593	0.000106262665825	0.000036182807733	0.340503482119391	0.538969502967905	4	3	6	6	4	6	9	8	8	9	10	11	12	14	14	17	13	16	14	14	16	13	16	14	17	14	17	17	16	17	17	17	20	19	20	18	22	20	21	21	19	20	22	21	22	22	23	23	24	23	24	23	24	24	26	27	28	25	27	27	27	26	25	28	29	28	28	30	31	30	33	32	34	35	36	39	2	0	1	1	2	5	3	3	1	8	8	3	12	17	12	15	12	13	13	17	15	12	15	10	8	17	15	26	15	12	14	19	17	16	12	29	28	23	28	34	36	30	27	23	38	35	36	31	25	42	27	0	50	38	54	45	49	50	48	53	40	49	50	58	37	33	51	55	57	67	65	62	65	69	71	75	1	1	1	1	1	1	1	1	2	1	1	4	1	1	1	2	1	2	1	1	2	1	1	2	5	1	2	1	2	3	2	2	3	1	4	1	3	3	2	1	1	2	2	2	1	1	3	3	4	2	4	1	1	2	1	3	3	1	3	2	2	1	1	2	4	3	2	2	1	1	2	3	2	2	1	1
33000	-490.572952781338643	-488.983212404758149	-1.589740376580480	0.000120940680370	0.000029577779010	0.244564351051518	0.600549966681019	4	2	6	6	3	5	8	7	10	8	10	11	13	11	13	17	13	16	15	13	16	13	16	12	15	15	16	17	18	18	18	16	20	19	18	20	21	21	20	20	21	21	23	20	22	22	23	23	23	24	22	24	25	25	24	26	27	26	26	27	27	25	28	29	26	29	29	30	31	29	33	32	34	34	36	38	2	0	1	1	2	2	3	3	8	3	3	11	10	10	11	15	24	13	13	9	22	11	20	9	24	17	22	26	16	32	20	8	20	24	13	29	31	23	26	27	36	13	44	27	34	35	41	26	33	30	44	0	42	51	51	45	49	53	49	53	54	28	53	42	37	49	61	61	65	61	69	69	72	72	71	75	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	3	3	4	4	2	1	2	2	2	2	1	4	1	2	2	2	2	3	1	3	1	1	2	1	1	2	2	1	2	1	1	4	2	4	2	2	1	2	2	1	1	1	1	1	1	2
33500	-500.841207002168744	-499.258673836701860	-1.582533165466902	0.000156689696432	0.000038838490335	0.247868821111508	0.666250572913627	4	3	5	6	4	5	10	7	9	9	8	11	11	13	13	16	13	17	15	12	16	14	17	15	17	15	16	17	18	18	16	18	17	20	20	19	20	21	18	21	20	21	21	20	23	22	23	21	23	23	23	24	25	25	24	25	27	25	27	26	27	26	26	29	28	27	27	29	31	31	33	31	32	34	36	39	2	0	1	5	2	5	2	3	8	8	3	7	9	20	13	22	20	13	13	9	22	13	27	20	19	17	15	26	21	13	14	11	26	16	32	29	26	16	28	34	36	32	18	23	19	35	36	14	48	42	15	0	50	43	38	34	62	50	49	50	54	37	32	58	62	17	38	51	65	67	57	62	72	69	73	71	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	2	1	1	1	1	1	3	2	5	1	1	1	1	2	3	1	1	1	2	2	2	4	1	2	3	1	1	3	1	1	2	1	2	1	1	1	1	1	2	3	2	1	6	2	3	1	2	2	2	1	1	3	3
34000	-559.871670717613142	-558.313475285576715	-1.558195432036386	0.000161510053242	0.000041960403761	0.259800569182456	0.465765303356497	3	2	4	5	4	4	9	7	9	9	9	11	11	12	12	16	14	17	15	13	16	14	16	15	16	15	17	14	18	15	17	17	19	19	18	19	21	20	21	18	20	19	21	22	22	22	24	22	23	23	24	24	24	26	25	27	25	26	25	26	26	27	28	29	28	27	28	28	29	30	32	32	33	35	35	39	2	0	1	3	2	2	1	3	8	2	8	11	7	8	8	15	13	13	13	13	15	15	15	13	20	14	19	15	27	13	14	30	20	23	31	21	10	16	17	14	21	30	34	16	16	35	16	21	39	24	41	0	50	27	41	44	49	53	31	53	55	26	44	58	48	48	43	61	66	68	69	69	71	71	73	75	1	1	1	1	1	1	3	2	1	3	1	1	1	2	3	2	1	4	2	1	2	1	2	2	2	2	1	1	1	2	3	1	3	1	1	1	4	3	4	3	3	2	1	3	3	2	2	2	1	3	1	1	1	5	3	3	2	1	4	1	1	5	3	3	5	3	4	2	1	1	2	2	1	1	1	2
