step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20
36000	-97.295436217405097	-95.260763261317337	-2.034672956087767	0.000051632021547	0.000006893099628	0.133504352941472	0.717276477417255	0	2	5	5	6	4	6	8	7	9	11	12	16	16	19	22	19	21	20	23	0	0	2	6	4	2	4	4	7	5	10	10	12	12	14	19	14	19	14	14	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2
36500	-95.702821187549191	-94.019338788460644	-1.683482399088547	0.000066278837511	0.000013835504470	0.208746939295312	0.792541654174771	-2	2	4	4	6	4	6	7	9	8	10	11	15	16	19	21	18	19	20	23	0	0	2	2	4	2	4	6	5	7	10	10	12	11	14	17	14	14	15	17	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2
37000	-90.740213558029211	-89.030847512756694	-1.709366045272511	0.000070979036786	0.000014242809135	0.200662192388945	0.736370619709579	0	2	4	4	5	5	6	7	8	10	10	12	16	16	18	21	21	19	20	23	0	0	2	2	2	4	4	5	7	9	9	10	12	12	14	15	18	14	15	17	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1
37500	-108.095300957201744	-106.607077914670015	-1.488223042531732	0.000054712758399	0.000016587474189	0.303173787504433	0.471687043631554	-1	2	5	6	5	4	3	6	9	9	11	11	15	16	19	21	20	21	21	23	0	0	7	6	7	2	2	7	2	8	4	9	8	9	13	14	14	14	15	15	1	1	1	1	1	1	1	2	3	2	2	2	4	3	2	2	2	3	2	2
38000	-100.157906528613168	-98.671416316884020	-1.486490211729154	0.000037844013526	0.000011522822641	0.304482045315744	0.619215459083922	0	2	4	3	4	4	6	7	9	8	10	12	16	17	19	20	20	20	21	23	0	0	4	2	2	4	4	6	6	7	10	10	12	13	14	14	14	14	15	17	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	3	1	2
38500	-105.534107430366518	-103.105477624527637	-2.428629805838877	0.000081797199991	0.000007500978179	0.091702138707759	0.738386521012531	-1	1	3	6	6	4	6	8	9	10	11	11	16	16	18	20	20	20	20	24	0	0	2	6	6	2	2	7	8	8	10	8	8	12	12	14	13	14	15	17	1	1	1	2	1	1	2	1	1	1	1	2	4	2	3	2	2	2	1	2
39000	-95.926701036774531	-94.415540602702492	-1.511160434072038	0.000040653618718	0.000011671917164	0.287106474954189	0.653193274762114	-1	2	5	5	6	4	5	7	10	9	11	12	15	17	19	22	21	20	20	23	0	0	6	2	7	2	2	5	3	5	9	9	3	13	14	19	15	14	15	17	1	1	1	1	1	2	1	1	2	2	1	1	4	1	1	1	1	2	1	1
39500	-108.302323666145384	-105.874065736099297	-2.428257930046090	0.000077418503921	0.000007101701194	0.091731315315121	0.534228338012780	-1	2	4	5	5	4	5	8	9	8	11	13	15	16	19	19	19	20	22	23	0	0	2	2	6	2	2	4	6	6	6	11	4	13	14	14	13	16	11	17	1	1	1	1	1	1	1	1	2	2	3	1	5	1	2	1	2	1	4	2
40000	-78.163027176773525	-76.493218271962363	-1.669808904811161	0.000040642075907	0.000008668350683	0.213285135888900	0.975533003302643	-2	3	4	5	5	4	5	7	8	10	11	12	14	13	18	21	20	20	20	22	0	0	2	2	2	2	6	7	8	8	10	10	12	12	14	19	15	15	15	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
40500	-90.192790624529394	-88.824695666014648	-1.368094958514750	0.000033140288301	0.000016241930447	0.490096232719128	0.870640924679850	-1	3	5	4	4	4	6	7	8	9	11	13	15	17	19	21	21	21	22	24	0	0	6	2	2	2	2	5	7	9	10	10	12	12	14	14	15	14	15	17	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1
41000	-101.140329129596395	-99.250840084207866	-1.889489045388524	0.000027457061604	0.000004326683220	0.157579980065784	0.626378021007860	0	3	5	5	6	5	5	7	10	9	10	12	16	16	16	21	20	20	20	23	0	0	2	2	2	2	2	7	8	2	10	9	5	10	10	14	14	14	14	17	1	1	1	1	2	1	1	1	2	4	1	1	5	3	4	2	2	2	2	2
41500	-88.668846946517135	-87.217046160311611	-1.451800786205518	0.000054012031872	0.000018056944044	0.334313363482615	0.728200027734801	-1	3	5	5	5	4	5	7	8	8	10	13	15	17	18	21	20	21	22	23	0	0	6	2	2	2	2	4	2	7	10	8	12	13	14	14	14	14	16	17	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	2	1	2	1	2
42000	-97.555278102786843	-96.191006732466590	-1.364271370320257	0.000032604075682	0.000020606545018	0.632023591740703	0.724433725672497	-1	3	5	6	5	5	5	7	9	9	11	13	16	16	18	22	21	19	20	24	0	0	2	3	2	2	2	6	5	4	10	10	12	10	13	19	15	14	15	17	1	1	1	1	1	1	1	1	2	1	1	1	1	4	2	2	2	2	1	2
42500	-93.646941517104636	-91.690524061288812	-1.956417455815830	0.000081222698364	0.000011827592319	0.145619298018128	0.618337480114309	-1	3	5	6	5	5	6	7	8	8	10	13	16	15	18	21	20	20	22	23	0	0	2	2	2	2	2	2	6	8	10	11	12	12	14	14	15	15	17	16	1	1	1	2	2	1	2	2	1	1	1	2	2	1	2	3	1	1	1	1
43000	-101.976199958499365	-100.600284961259831	-1.375914997239527	0.000071439946537	0.000032761475277	0.458587623099287	0.641003057738517	-1	2	5	5	5	3	5	7	8	9	10	12	14	16	17	21	19	20	21	23	0	0	2	2	6	2	6	7	5	4	5	10	11	12	14	15	15	14	14	17	1	1	3	2	1	1	1	1	2	2	2	1	2	2	1	2	1	2	2	2
43500	-99.632576864657807	-97.628418599656570	-2.004158265001236	0.000084287056672	0.000011632984675	0.138016264112131	0.604518795772398	-1	2	4	5	6	3	4	7	9	10	11	12	14	16	18	20	21	20	22	23	0	0	2	6	4	2	2	6	5	7	6	9	12	13	14	13	14	14	16	17	1	1	1	1	1	1	1	2	1	3	3	1	2	1	1	2	3	2	1	1
44000	-114.066640080380523	-112.388502633496685	-1.678137446883837	0.000040975343465	0.000008625214044	0.210497663103943	0.421676196314767	-3	2	4	5	4	4	5	7	8	10	10	12	14	16	18	21	20	20	20	22	0	0	2	2	2	2	5	4	7	7	9	10	10	11	14	14	4	14	14	14	1	1	1	2	1	1	1	1	1	2	1	1	2	4	1	3	5	2	2	4
44500	-97.646181141458953	-95.918558581586623	-1.727622559872336	0.000047368560812	0.000009252020683	0.195319860360361	0.690574283565350	0	3	5	5	6	5	4	7	7	9	9	13	14	17	19	22	20	20	20	23	0	0	2	7	7	2	2	4	4	6	9	10	10	12	13	19	14	13	14	17	1	1	1	1	1	1	1	1	1	2	1	2	3	2	2	1	2	2	2	1
45000	-108.447324982210887	-107.037757170178224	-1.409567812032657	0.000055492228179	0.000021402072071	0.385676927623304	0.624994120408486	-2	3	4	4	5	4	6	8	9	9	11	13	14	16	18	20	19	20	21	24	0	0	2	2	4	2	4	2	5	5	10	8	8	13	14	15	12	17	14	17	1	1	1	1	1	1	2	1	3	2	1	3	2	1	1	1	3	1	3	4
45500	-94.194597191801989	-92.715621905587810	-1.478975286214176	0.000068145408634	0.000021147623519	0.310330863707762	0.853619551152721	-1	2	5	6	5	5	4	8	8	9	10	13	15	16	18	20	20	21	19	22	0	0	7	7	2	2	2	5	4	6	8	10	12	13	14	15	15	19	13	19	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1
46000	-85.886824759312148	-84.339186843782414	-1.547637915529737	0.000045628165686	0.000012109350590	0.265392009695627	0.731764538754367	-1	3	4	6	5	4	5	7	9	8	10	12	15	15	18	22	20	21	20	23	0	0	2	6	2	2	2	7	7	7	10	11	12	8	14	19	15	15	15	17	1	1	1	1	1	1	1	1	2	2	1	1	1	4	2	1	1	1	1	1
46500	-91.376053007136989	-90.010610006966104	-1.365443000170883	0.000046792591439	0.000023645833584	0.505332849847115	0.763807247798915	-1	3	4	5	5	4	6	8	9	9	10	12	14	16	18	20	20	21	22	24	0	0	2	6	6	2	6	5	2	7	10	10	12	12	14	14	15	14	16	17	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	2
47000	-94.460265539361671	-93.031609764284710	-1.428655775076961	0.000079577774245	0.000028612841154	0.359558198575374	0.700886425962833	-1	3	5	4	4	4	5	6	9	8	10	13	14	16	18	22	20	20	21	23	0	0	6	2	2	2	4	4	6	8	10	10	10	12	14	15	14	15	15	17	1	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	2	1	2	1
47500	-90.264851505938736	-88.160703929863715	-2.104147576075022	0.000077431435844	0.000009609953402	0.124109197995405	0.820670841690919	-1	3	4	6	6	5	4	6	7	9	11	13	15	16	18	22	20	19	20	23	0	0	2	3	6	2	2	7	6	5	10	10	11	12	11	19	15	15	15	17	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1	1	1
48000	-98.383065557113667	-96.398444251896663	-1.984621305217005	0.000042906349689	0.000006051654399	0.141043329092787	0.709723043166545	-2	2	4	5	4	4	6	7	9	9	11	11	16	15	19	21	19	20	21	23	0	0	2	6	2	2	5	5	7	8	4	10	12	12	13	15	14	15	14	17	1	1	1	1	1	1	1	2	2	1	3	1	3	1	2	1	2	1	3	1
48500	-93.867454954436226	-92.370776230907495	-1.496678723528733	0.000068761284275	0.000020421500491	0.296991260512964	0.644420946703777	-1	3	5	5	5	4	6	8	9	8	9	11	14	17	18	21	20	20	22	22	0	0	6	2	2	2	2	4	8	7	8	10	12	13	13	15	15	15	13	17	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	3	1
49000	-99.075521232405890	-97.062207607684499	-2.013313624721396	0.000098316629434	0.000013433558272	0.136635667326327	0.583640106663219	-1	3	4	5	5	5	5	8	9	8	11	13	15	16	18	22	20	20	20	24	0	0	2	2	2	2	3	5	5	7	8	11	12	12	14	15	14	13	14	14	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	2	2	2	4
49500	-102.354567700151463	-100.873545083806022	-1.481022616345447	0.000052770115949	0.000016290573864	0.308708320432525	0.708654389651613	-1	2	4	4	4	5	6	6	10	9	7	11	15	15	18	20	20	20	21	23	0	0	2	2	2	4	2	2	8	11	4	10	10	9	13	15	13	13	16	17	1	1	1	1	1	1	2	2	2	1	1	1	3	3	1	1	2	2	1	2
50000	-94.895009093592918	-93.498550380914011	-1.396458712678901	0.000045892289434	0.000018730080173	0.408131309295880	0.746686344166323	-1	1	5	5	6	3	4	7	9	9	11	12	15	16	17	20	20	20	22	24	0	0	7	7	6	2	2	4	5	8	10	10	12	12	12	15	15	15	16	17	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1	2	1	2
50500	-95.476147258821712	-93.604235166549898	-1.871912092271816	0.000065577896846	0.000010558852226	0.161012364445579	0.663620456768920	-1	3	5	4	4	5	6	7	9	10	10	13	15	16	18	21	19	21	22	23	0	0	2	2	2	4	4	5	8	9	5	10	10	13	14	15	14	14	15	17	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	2	2	1	1
51000	-99.843599683469719	-98.091425608740110	-1.752174074729611	0.000053060150600	0.000010004733480	0.188554562447573	0.628791718118468	0	2	4	5	5	4	6	7	8	9	10	12	16	16	16	22	20	18	20	22	0	0	2	6	2	2	6	6	6	8	8	11	12	12	12	19	15	14	14	17	1	1	1	1	2	1	1	2	1	1	1	1	1	3	2	1	1	1	1	1
51500	-101.399724521405588	-99.191439277308689	-2.208285244096893	0.000041558946377	0.000004651806860	0.111932742912414	0.595643418195394	0	2	5	6	5	4	6	8	10	9	9	12	16	16	18	21	19	20	21	22	0	0	6	6	2	2	2	5	4	4	7	11	10	12	13	15	14	15	15	17	1	1	1	1	1	1	2	2	2	1	1	2	4	3	2	2	2	1	1	2
52000	-100.352850340602899	-98.882958927204101	-1.469891413398795	0.000075213350486	0.000023903838620	0.317813771959952	0.484765587385270	0	2	4	4	5	5	6	8	9	10	10	12	14	16	18	20	20	21	21	23	0	0	2	2	2	4	5	4	5	8	5	10	10	13	13	14	14	17	16	17	1	1	1	1	1	1	1	2	3	1	2	1	2	1	3	2	3	1	1	1
52500	-90.370904579483224	-87.736709035107296	-2.634195544375924	0.000051663563317	0.000004004602388	0.077513089120627	0.760696337891048	-1	3	5	6	6	5	5	7	9	10	10	12	16	16	18	21	19	20	20	21	0	0	2	7	2	2	2	4	8	2	4	10	12	12	14	19	14	14	15	17	1	1	1	1	2	1	1	1	1	3	2	1	2	2	1	1	1	2	1	1
53000	-86.884896175824068	-85.157420539716938	-1.727475636107134	0.000108866282998	0.000021268307645	0.195361750760613	0.889421144582494	0	3	5	6	5	5	4	7	8	9	10	13	16	16	18	20	21	20	21	23	0	0	2	7	2	7	2	3	4	9	10	11	12	12	14	15	15	15	14	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1
53500	-91.964410018328437	-90.383906035207815	-1.580503983120619	0.000045489454235	0.000011318548571	0.248816978830840	0.678338458544538	-1	2	5	6	5	4	5	7	10	8	9	13	15	16	18	21	20	20	20	22	0	0	2	6	2	2	6	4	8	5	5	9	10	13	14	19	15	15	14	17	1	1	2	1	2	1	1	1	1	2	2	1	3	1	2	1	1	1	2	1
54000	-93.462219484917753	-91.807336426636837	-1.654883058280920	0.000050500338580	0.000011032908353	0.218471967969815	0.842425630763036	-1	3	4	5	5	4	6	7	10	10	10	12	15	16	19	18	21	21	21	23	0	0	2	6	2	2	4	3	8	8	8	10	12	13	14	14	15	15	16	15	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	2
54500	-91.234668233989680	-89.093645468640517	-2.141022765349166	0.000057231301777	0.000006842551313	0.119559595896258	0.733970509665153	-1	1	3	6	6	3	5	7	9	9	10	12	14	16	18	22	20	21	20	24	0	0	2	7	7	2	6	4	7	4	10	10	8	12	14	19	15	14	15	17	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	3	1	2
55000	-92.590765147736832	-91.062853783144661	-1.527911364592170	0.000042531082177	0.000011765300168	0.276628281376436	0.876196573429029	-1	2	5	3	5	4	5	6	9	10	9	12	14	16	18	22	20	20	21	23	0	0	2	2	4	4	6	4	8	11	8	10	12	13	14	19	14	15	15	17	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2
55500	-102.322179819173186	-100.536398439127211	-1.785781380045972	0.000082433439532	0.000014836893233	0.179986341917345	0.647326401364346	-2	3	5	5	6	5	4	7	7	8	10	12	16	17	17	20	21	21	21	23	0	0	2	7	7	2	2	5	6	5	10	10	11	12	12	15	15	13	15	16	1	1	1	1	1	2	1	1	1	1	1	2	3	2	2	2	2	2	2	1
56000	-79.579397644871790	-77.552898577988216	-2.026499066883577	0.000055871339281	0.000007525208046	0.134688162894338	0.843844796265328	-1	3	4	5	5	5	6	7	8	9	11	11	15	17	19	22	21	20	20	24	0	0	2	2	2	2	4	4	7	8	10	10	12	13	14	19	15	14	14	17	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2
56500	-100.477704328487775	-99.108209026392331	-1.369495302095438	0.000032950091212	0.000015926057948	0.483338812186156	0.522416344786929	-2	2	5	6	5	4	6	6	8	10	9	12	15	15	18	22	20	20	21	24	0	0	2	3	6	2	5	6	8	9	5	8	12	10	12	15	15	15	15	17	1	1	1	1	1	1	1	1	1	1	2	3	2	2	3	2	1	1	1	2
57000	-98.581949740904989	-96.721179112558204	-1.860770628346791	0.000088827781098	0.000014501850672	0.163258053876439	0.532485289078872	-1	2	4	6	5	3	5	8	9	9	10	12	16	16	18	21	20	20	21	24	0	0	2	6	2	2	6	4	4	8	10	10	6	12	12	15	15	14	14	17	1	1	1	1	1	1	1	1	1	1	1	1	4	2	3	2	1	2	2	2
57500	-107.264563726847300	-104.276246322080297	-2.988317404767003	0.000051979401129	0.000003105439837	0.059743663243024	0.775233098837592	-1	2	5	5	5	4	3	7	7	9	10	10	14	15	19	21	21	19	20	23	0	0	7	7	2	7	2	6	2	9	10	10	12	13	10	19	15	14	14	15	1	1	1	1	2	1	1	2	2	1	1	1	2	1	5	1	1	2	3	2
58000	-104.920048898990842	-103.407556157671436	-1.512492741319412	0.000046949281588	0.000013438654596	0.286237704638562	0.698043079678083	-2	3	5	5	6	5	6	8	8	8	11	11	15	17	17	22	21	19	19	23	0	0	2	2	6	2	2	7	4	4	10	3	12	13	12	19	15	15	14	17	1	1	1	1	1	1	2	1	2	1	2	3	3	1	2	2	2	1	1	2
58500	-96.382458093758331	-95.021504967105741	-1.360953126652583	0.000053840385368	0.000031279804470	0.580972893432012	0.801080687407851	0	3	5	6	5	4	5	7	9	9	11	13	15	16	17	22	19	20	20	24	0	0	2	7	2	2	2	5	7	6	10	9	10	13	14	19	15	14	15	17	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	4
59000	-102.615672702012745	-101.226673341743449	-1.388999360269294	0.000035691485410	0.000015115578439	0.423506566480855	0.565042443242260	-1	3	5	6	5	4	6	8	9	8	11	12	14	16	17	19	21	19	21	22	0	0	6	5	2	2	5	7	8	4	10	7	12	13	9	15	15	15	15	17	1	1	1	1	1	1	1	1	1	1	1	3	1	1	5	2	2	1	2	1
59500	-93.813562696447434	-91.652542280491787	-2.161020415955644	0.000083886443227	0.000009831967704	0.117205680981638	0.865934562531584	-1	1	5	6	6	4	5	7	8	9	11	12	14	16	18	21	20	20	19	23	0	0	6	7	7	2	6	6	5	4	10	9	12	13	14	19	15	15	15	17	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2
60000	-93.533269586297536	-91.846483712208382	-1.686785874089148	0.000049223455294	0.000010222695734	0.207679360834823	0.684117005728160	0	3	5	5	6	4	6	7	10	9	10	13	14	16	18	22	20	19	20	23	0	0	2	2	2	2	6	6	7	7	10	7	9	12	14	19	14	14	14	17	1	1	1	1	2	1	1	1	2	1	1	4	2	2	1	1	1	2	2	1
60500	-94.032936839476037	-92.507000768162470	-1.525936071313561	0.000066163936311	0.000018381394386	0.277815913191329	0.669335157688681	-1	3	5	5	5	5	6	7	9	9	11	12	14	15	18	20	20	21	22	22	0	0	2	2	2	2	5	4	7	4	10	11	4	13	10	14	15	15	16	17	1	1	1	1	1	1	1	1	1	2	1	1	4	1	4	2	2	2	1	1
61000	-91.840520786274908	-89.894165426663903	-1.946355359611008	0.000063059829164	0.000009289619945	0.147314384899132	0.692857395247902	-1	3	5	5	5	4	6	7	8	10	11	12	15	17	18	20	20	20	21	22	0	0	6	6	2	2	2	4	4	9	10	10	12	12	12	14	14	15	14	14	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	2	2
61500	-106.621952222543342	-104.872330308518571	-1.749621914024766	0.000076730139836	0.000014520168608	0.189236832343682	0.704083712100305	-3	1	5	5	5	4	3	7	7	9	10	13	15	17	18	21	20	21	20	21	0	0	2	6	6	2	2	5	4	8	10	9	10	11	14	19	14	17	15	14	1	1	2	1	1	1	1	1	1	1	1	3	3	4	1	1	2	1	1	2
62000	-105.778305552662331	-104.256989165377817	-1.521316387284516	0.000054846288026	0.000015392161230	0.280641804290568	0.559274123422764	0	2	4	6	5	4	6	6	8	9	10	12	15	16	18	20	21	20	22	24	0	0	2	6	6	2	5	2	8	5	4	2	11	12	14	14	14	14	15	14	1	1	1	2	1	1	1	2	1	1	2	3	3	2	1	2	2	2	2	3
62500	-117.032674787275184	-115.409132670122744	-1.623542117152437	0.000081520344815	0.000018770365141	0.230253750559768	0.506639321634488	0	2	5	4	6	4	6	7	9	10	11	12	15	14	17	21	19	21	20	23	0	0	2	2	6	2	2	4	5	6	8	9	10	12	13	19	15	13	15	15	1	1	1	1	1	1	3	2	2	4	1	1	2	1	1	1	1	3	1	5
63000	-94.717220777317735	-93.051927395877840	-1.665293381439894	0.000079207372384	0.000017015942947	0.214827767092777	0.667290662409416	0	3	4	6	5	5	5	7	9	9	10	13	14	15	19	21	19	19	21	23	0	0	2	2	2	2	2	7	5	8	4	9	10	13	14	14	14	14	15	15	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	2	2	1	2
63500	-93.336473130694856	-91.768700554287548	-1.567772576407314	0.000050073822870	0.000012766551577	0.254954601935923	0.717874220162899	-1	3	4	6	5	5	6	8	8	9	11	12	14	16	18	20	20	19	22	23	0	0	2	5	2	2	2	4	4	4	10	10	10	12	14	14	15	14	16	17	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	2
64000	-79.719424997748490	-78.344866115204837	-1.374558882543647	0.000058943153463	0.000027301984579	0.463191786904956	0.879468086685210	0	3	4	6	6	5	5	7	9	9	11	11	14	16	18	21	21	20	21	23	0	0	2	6	7	2	2	6	7	8	10	10	12	13	14	15	15	15	14	17	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1
64500	-114.693740726874907	-113.332828933232591	-1.360911793642314	0.000029707499640	0.000016661770602	0.560860752456328	0.435556104912579	-1	2	3	6	3	4	6	4	9	10	11	13	15	16	18	22	20	20	21	24	0	0	2	2	2	5	8	2	2	8	3	10	10	10	14	19	15	14	14	17	1	1	1	2	1	1	1	2	3	3	4	2	2	3	2	1	1	2	2	2
65000	-92.804703856356127	-90.649673233396342	-2.155030622959780	0.000043727073566	0.000005155541300	0.117902728899579	0.743877844495471	-1	3	5	6	5	4	6	7	8	9	11	13	14	16	19	22	20	21	22	23	0	0	2	6	6	2	6	5	5	3	10	11	12	13	14	15	14	15	15	17	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	2	1
65500	-83.012199245213296	-81.593147006113995	-1.419052239099299	0.000036925902983	0.000013733957197	0.371932873344348	0.711177242835409	-1	3	4	6	5	5	6	7	7	9	10	13	15	16	18	20	20	20	22	22	0	0	2	6	2	2	5	2	5	8	10	10	10	13	14	15	15	14	16	17	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	2	1	1
66000	-117.117566417412320	-115.330990973592193	-1.786575443820122	0.000075610152969	0.000013594157405	0.179792750995733	0.574967984041924	-1	2	3	5	6	3	5	6	9	10	10	13	16	16	18	19	19	20	20	21	0	0	2	2	6	2	2	6	7	5	8	10	4	12	14	12	15	16	14	17	1	1	1	2	2	1	1	2	3	3	1	2	5	1	2	2	1	1	2	1
66500	-107.525878221718145	-105.805879485180000	-1.719998736538147	0.000065341924694	0.000012906125445	0.197516762862747	0.633055011619402	-1	2	5	5	6	5	3	7	10	9	11	13	14	15	17	22	20	20	21	24	0	0	7	2	7	2	2	4	8	8	10	10	12	12	13	15	15	12	15	19	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	2	2	3	2	2
67000	-92.598439370062920	-91.237489364028789	-1.360950006034137	0.000040349604913	0.000022553384108	0.558949317025322	0.688708006242603	-1	3	4	5	6	4	4	7	9	9	10	12	14	16	18	20	21	21	21	24	0	0	2	2	6	2	2	2	5	8	10	4	8	13	14	14	15	15	16	17	1	1	1	1	1	1	1	2	2	1	1	3	3	1	1	2	1	2	1	2
67500	-93.946871668593360	-92.255419087719233	-1.691452580874134	0.000069098256878	0.000014247342946	0.206189614466307	0.705877890825582	-1	3	4	5	6	5	6	5	10	9	10	10	15	17	18	21	20	21	21	22	0	0	2	2	8	2	2	2	10	4	10	5	12	13	13	17	14	15	14	17	1	1	1	1	1	1	1	1	1	2	1	2	3	1	2	1	2	1	2	1
68000	-107.135130943854051	-105.751657177273472	-1.383473766580586	0.000053655857443	0.000023431752327	0.436704461419058	0.676760631067700	-1	3	5	6	5	4	5	8	6	9	11	12	15	15	17	18	20	20	22	24	0	0	6	7	2	2	2	4	7	4	8	10	12	11	14	12	15	14	16	17	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	2	2	2	2
68500	-108.205086598829013	-106.163213546475632	-2.041873052353381	0.000077169680442	0.000010223135256	0.132476060518427	0.700986610363116	-2	3	4	6	6	4	5	8	8	8	10	12	15	16	17	21	20	19	21	23	0	0	2	6	6	2	2	7	5	7	10	5	6	9	13	14	14	14	15	17	1	1	1	1	1	1	1	1	1	1	2	3	5	5	1	3	2	2	2	2
69000	-94.010170947088469	-92.506210658687110	-1.503960288401364	0.000055530985623	0.000016210423709	0.291916729506093	0.721865114177184	-1	2	5	4	4	4	5	7	9	9	11	12	15	15	18	20	18	20	21	24	0	0	4	2	2	2	2	7	8	7	10	11	11	12	14	14	14	15	16	17	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	3
69500	-102.651468603147023	-100.855461145036571	-1.796007458110458	0.000067839206564	0.000012042991982	0.177522594850591	0.491878461589064	-1	3	4	4	6	5	6	6	10	8	9	12	15	15	18	20	21	21	20	23	0	0	2	2	2	2	6	4	8	5	7	6	10	10	13	15	14	13	15	17	1	1	1	1	2	1	1	1	2	1	1	3	3	2	1	1	3	3	1	1
70000	-92.966163189854299	-91.357344747539287	-1.608818442315010	0.000077042116589	0.000018202075236	0.236261359915671	0.638262654542371	-1	3	5	5	4	5	5	7	9	10	10	12	16	16	18	20	20	20	21	22	0	0	2	2	2	2	2	6	8	8	8	6	9	9	13	15	14	14	14	17	1	1	1	1	1	1	1	1	1	2	2	3	3	3	1	1	2	2	2	1
70500	-96.719450874027387	-95.054547479669793	-1.664903394357589	0.000060306878814	0.000012963690741	0.214962057332660	0.786781164108614	-1	3	5	5	5	5	6	6	9	9	10	12	13	15	17	21	19	20	19	24	0	0	2	2	2	2	6	5	4	4	9	10	10	10	14	19	14	14	15	17	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	2	2	1	3
71000	-104.241741006287953	-101.668942720134865	-2.572798286153088	0.000066241882450	0.000005390779631	0.081380230028510	0.687772347197741	-1	3	5	6	6	4	5	7	10	9	10	12	15	16	18	22	20	18	21	23	0	0	6	2	7	2	2	6	5	5	4	4	9	13	13	13	12	14	15	15	1	1	1	2	1	1	1	1	2	1	2	3	3	1	2	3	4	1	2	2
71500	-100.107788005444888	-98.656564220727859	-1.451223784717035	0.000052924120539	0.000017723231783	0.334880043391337	0.541834967457362	-1	2	5	3	5	4	5	7	9	9	10	12	16	15	18	21	18	21	21	22	0	0	4	2	4	4	4	6	8	8	10	10	10	12	12	15	14	15	14	17	1	1	1	1	2	1	1	1	1	1	1	2	2	2	3	1	2	2	3	2
72000	-93.865744443655828	-92.461005381013024	-1.404739062642807	0.000050682204473	0.000019938591124	0.393404180649279	0.817257931322760	0	3	4	5	5	5	5	7	8	9	11	12	15	17	15	19	20	20	20	22	0	0	2	2	2	2	2	4	5	8	10	10	12	15	12	14	16	15	14	17	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1
72500	-101.127177436054453	-99.497223878029203	-1.629953558025244	0.000053752742152	0.000012241497942	0.227737180499329	0.657344744894225	-2	2	5	3	4	5	4	6	9	10	10	13	16	16	18	21	20	20	22	24	0	0	4	2	4	2	4	5	7	9	8	9	12	10	13	15	14	15	16	17	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	1	2
