step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
23500	-391.753153488281498	-390.293716056360665	-1.459437431920821	0.000067824017025	0.000022182667282	0.327062127180029	0.661224329579747	2	3	4	4	4	4	5	5	6	6	8	7	9	7	9	7	8	7	7	8	7	8	9	9	10	10	10	11	13	12	13	12	12	12	13	13	14	14	15	16	17	15	16	15	16	14	17	16	16	15	17	17	15	19	16	17	17	18	18	18	18	18	17	19	18	21	21	24	24	23	24	27	0	1	1	2	1	1	1	3	4	6	21	8	14	7	21	6	10	10	10	7	6	8	16	19	20	22	20	27	27	15	22	24	20	15	13	34	32	32	16	32	0	19	34	36	38	30	39	22	32	32	0	46	30	47	42	46	50	50	50	34	53	52	39	45	43	63	52	57	0	65	70	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	3	3	1	3	2	1	1	1	2	4	2	2	1	1	2	1	1	1	1	2	1	3	2	1	1	2	1	2	2	3	1	2	1	1
24000	-502.675156052258330	-501.059514647010019	-1.615641405248298	0.000150295859237	0.000035084555196	0.233436605465522	0.522010538309482	1	3	3	4	5	5	4	4	6	6	7	7	6	8	6	9	9	7	9	8	10	9	7	9	10	10	10	11	12	12	13	11	13	13	14	14	14	13	16	13	17	16	16	16	15	14	15	17	16	17	17	16	14	17	17	17	18	19	18	17	20	19	17	19	18	20	18	22	23	24	25	27	0	1	1	2	8	8	3	1	4	3	13	8	7	1	7	23	10	10	11	13	11	8	10	11	13	18	20	20	20	21	7	24	29	13	27	11	32	15	34	32	0	21	11	30	32	21	16	22	40	40	0	30	6	47	30	31	36	50	40	47	62	52	6	36	44	47	43	47	0	31	70	0	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	5	1	1	3	3	3	2	4	1	1	1	5	4	2	1	2	4	3	2	2	1	1	4	1	3	2	2	1	2	1	1	1	4	4	1	3	2	3	1	3	1	1
24500	-480.024375076250521	-478.399319459091259	-1.625055617159288	0.000118211110519	0.000027147705748	0.229654434585335	0.494452816580280	0	2	6	4	2	4	6	5	7	4	6	6	8	8	9	8	9	8	9	9	9	9	10	10	11	11	10	12	12	12	12	11	12	11	13	12	13	14	13	15	16	15	15	15	16	13	16	16	14	16	16	17	14	17	16	17	18	18	18	19	19	18	17	18	17	19	21	23	24	23	24	28	0	1	6	2	1	1	10	6	2	1	6	10	7	7	1	3	3	6	11	10	11	3	10	18	16	20	13	20	16	19	12	24	10	11	10	21	21	32	31	32	0	30	36	34	49	21	22	8	32	32	0	23	34	39	43	44	38	21	42	55	53	53	31	45	34	39	62	38	0	65	47	0	1	1	1	2	1	2	1	1	2	2	1	1	1	1	4	2	1	2	1	3	2	2	4	1	2	1	1	2	2	1	3	1	3	2	5	1	2	2	1	1	1	2	1	2	1	2	3	7	2	2	1	3	1	3	1	1	2	3	2	1	2	2	3	1	3	3	2	5	1	4	4	1
25000	-487.962157667972008	-486.378602765290339	-1.583554902681654	0.000180903195922	0.000044754439044	0.247394407910023	0.560084406518541	1	3	3	5	2	3	5	4	5	6	7	5	8	6	9	9	9	7	8	8	6	8	10	9	10	10	10	10	12	10	13	12	13	13	14	14	13	13	17	15	17	14	14	15	16	13	16	14	16	16	16	17	15	19	16	18	18	19	18	18	20	17	17	20	19	20	21	24	25	21	24	25	0	1	1	2	1	1	3	1	5	7	10	8	7	7	11	1	10	6	11	9	6	9	22	11	17	10	6	13	25	24	20	15	3	24	20	19	24	15	27	38	0	30	32	46	37	15	17	26	36	46	0	46	33	42	43	24	50	49	49	47	34	34	42	57	44	39	56	45	0	52	65	0	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	4	1	1	1	2	2	2	1	1	1	2	4	1	2	1	2	2	5	3	5	3	2	2	3	2	1	3	1	1	2	2	3	2	1	1	1	2	1	1	1	4	1	2	1	1	3	2	1	1	2	2	2	4	1	2	3	1
25500	-394.590220348447588	-392.839604102858743	-1.750616245588853	0.000101242029088	0.000019131752679	0.188970458724660	0.677808480227337	1	2	5	5	4	4	6	6	6	7	7	7	8	8	9	8	9	6	9	9	9	10	10	10	10	10	10	12	12	12	13	12	12	13	13	14	14	13	16	16	15	16	15	16	15	15	15	16	16	17	16	15	16	17	17	17	18	19	18	18	19	19	18	20	18	20	21	24	24	22	25	28	0	1	1	2	1	1	6	6	4	6	6	8	7	7	11	10	10	6	11	7	11	3	16	17	20	8	13	27	27	15	22	24	27	21	20	30	32	32	6	38	0	52	36	36	38	30	6	31	38	32	0	30	46	47	43	42	49	40	40	39	53	52	39	45	39	63	42	57	0	65	65	0	1	1	3	2	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	7	1	1	1	1	1	1	2	3	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	3	1	2	2	3	1	2	3	1
26000	-450.333053517613621	-448.858268827671225	-1.474784689942408	0.000127428998408	0.000039977492135	0.313723662856896	0.556453277557890	1	2	6	3	4	5	5	5	6	7	7	6	8	6	8	8	8	8	8	8	10	9	9	10	10	11	9	11	13	12	12	12	13	14	13	14	14	13	16	16	17	13	15	15	14	15	15	15	16	16	15	16	16	18	16	17	17	16	18	19	20	18	17	19	19	20	22	25	24	22	23	26	0	1	5	2	2	1	2	1	4	1	7	8	12	8	5	6	3	3	11	12	11	12	17	10	13	22	10	20	25	21	22	24	25	24	8	42	38	32	10	42	0	11	30	34	24	30	29	26	38	24	0	36	30	35	15	44	49	38	37	46	62	46	55	52	55	63	44	58	0	65	56	0	1	1	1	1	1	2	1	2	1	3	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	3	1	1	1	2	2	4	1	1	1	4	2	1	3	1	1	2	2	1	3	2	3	1	2	2	2	5	1	1	2	2	2	1	1	1	1	1	2	3	4	1	2	3	1
26500	-451.942423714506958	-450.379818987845624	-1.562604726661359	0.000098424133247	0.000025348532852	0.257543876849133	0.562049156984779	1	3	3	4	3	4	5	6	6	5	8	7	7	7	8	8	6	7	7	9	9	8	10	10	10	10	8	11	12	10	13	12	12	13	12	13	14	14	15	14	16	14	16	14	16	13	15	17	15	17	16	17	15	18	17	17	18	17	18	18	17	18	17	19	18	20	21	25	25	23	22	26	0	1	1	2	1	1	3	3	2	6	12	3	7	7	8	12	6	10	8	13	15	12	16	15	20	6	13	27	20	21	7	19	27	21	7	11	32	32	17	24	0	30	46	36	40	30	17	31	46	40	0	11	46	39	46	36	49	40	58	46	36	53	39	45	52	63	62	58	0	65	65	0	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	4	3	2	2	2	2	1	2	4	1	1	2	2	1	1	2	5	3	1	2	1	4	1	1	2	2	2	1	1	3	2	2	1	1	1	3	2	4	1	2	2	1
27000	-418.682808971032557	-417.159944434767397	-1.522864536265133	0.000110836779508	0.000030999619474	0.279687118411467	0.726863998519529	1	3	5	4	4	4	3	5	7	6	7	6	8	5	8	8	8	7	8	8	10	8	10	9	10	10	10	12	12	12	13	13	13	13	13	14	13	12	16	15	17	13	15	16	13	13	16	16	15	16	16	16	16	18	17	16	18	18	19	18	20	17	17	20	19	20	20	24	24	22	24	28	0	1	7	2	1	1	1	1	4	6	8	5	7	7	11	6	10	3	11	12	15	8	16	19	13	8	5	27	27	15	26	38	20	19	13	21	38	24	26	32	0	19	34	34	38	11	34	31	38	38	0	36	42	47	43	36	49	38	58	34	53	46	10	37	44	47	58	58	0	65	65	0	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	3	3	1	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	1	3	2	2	4	3	1	3	1	3	1	1	2	1
27500	-442.854056530051537	-440.976793024908886	-1.877263505142643	0.000156175756989	0.000024980831039	0.159953321316564	0.644288985410949	1	3	5	4	4	4	5	6	6	6	6	7	9	6	8	9	8	7	8	8	10	10	10	9	10	10	10	12	11	12	13	12	12	14	13	13	14	13	16	15	14	15	15	16	15	14	16	16	16	16	17	16	16	18	17	17	18	18	19	17	19	19	18	19	19	21	20	22	24	23	23	27	0	1	6	2	1	1	1	3	4	1	6	3	20	6	11	10	10	7	11	14	15	19	24	11	13	3	20	20	7	17	3	24	16	24	13	21	32	11	6	38	0	15	34	34	38	19	11	22	40	40	0	30	34	34	43	39	40	40	50	36	53	53	46	50	46	63	43	57	0	65	65	0	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	2	4	2	2	2	2	2	1	2	4	1	1	3	1	1	1	4	5	3	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2	1	2	2	1
28000	-452.249481432332857	-450.503776126342473	-1.745705305990386	0.000137903504182	0.000026242080778	0.190293067126824	0.572899283567457	1	2	5	4	4	2	4	5	6	7	8	6	9	8	9	7	7	8	8	8	8	9	9	9	10	10	11	12	12	12	13	11	12	14	12	13	13	14	16	16	17	14	14	15	15	14	16	17	15	17	15	16	15	18	16	17	17	19	16	18	18	18	18	19	19	20	20	24	24	22	24	27	0	1	1	2	1	1	2	1	4	1	5	8	20	17	21	6	6	5	17	3	17	8	1	10	1	8	7	20	16	19	22	24	13	15	10	17	32	36	26	32	0	21	30	15	32	21	23	26	38	49	0	44	46	47	43	30	45	49	46	23	53	53	30	49	56	48	52	64	0	65	70	0	1	1	1	1	1	1	1	2	2	3	2	1	1	1	1	3	2	2	1	2	1	2	3	1	3	2	3	2	2	2	2	2	1	2	2	4	1	1	3	2	1	2	1	2	2	2	3	4	1	1	1	1	1	1	1	2	1	2	1	3	2	2	2	1	1	2	1	2	1	2	1	1
28500	-465.405445680128821	-463.704918601049712	-1.700527079079122	0.000198664250206	0.000040398887766	0.203352579661772	0.651915328457525	2	3	5	4	4	5	6	5	6	5	7	7	8	7	9	9	6	7	7	8	9	7	10	9	10	10	8	11	12	12	13	12	12	13	13	13	13	12	16	14	17	15	14	15	15	14	17	16	17	16	15	16	16	19	18	18	18	17	17	18	20	18	17	19	19	20	21	24	24	21	22	27	0	1	1	2	1	1	5	1	4	1	8	8	6	6	11	13	10	10	6	17	11	3	15	22	17	9	7	6	23	6	22	24	8	17	6	15	38	24	33	38	0	16	30	21	40	19	39	30	45	30	0	36	34	63	52	46	32	40	32	43	53	36	42	45	56	63	52	64	0	65	65	0	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	3	2	2	4	3	4	2	1	1	3	1	1	3	2	2	1	3	1	3	1	2	1	1	1	2	1	2	2	2	1	3	2	2	1	2	1	2	2	3	1	1	1	1
29000	-407.882131893182418	-406.399028440546545	-1.483103452635864	0.000115054165323	0.000035331052063	0.307081903237430	0.597081978524574	2	3	5	4	4	4	6	6	6	6	6	7	8	7	8	8	9	7	8	8	9	7	9	9	9	10	10	12	11	11	12	12	12	12	13	14	13	14	16	15	16	15	15	15	16	14	14	16	16	16	15	16	14	18	17	18	18	18	18	17	19	18	18	20	17	20	21	24	24	23	24	28	0	1	1	2	1	1	1	3	4	6	3	5	8	3	11	14	10	3	11	7	11	3	5	7	12	22	20	27	20	11	26	11	25	15	7	19	24	24	23	37	0	15	34	24	38	11	17	31	40	40	0	30	34	47	43	44	49	49	32	44	53	53	47	45	30	63	56	45	0	65	70	0	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	3	2	2	3	3	2	2	3	1	1	3	1	2	1	4	3	2	1	1	1	2	1	2	1	1	1	1	3	1	2	2	2	1	3	1	2	5	1	3	1	1
29500	-442.266654626536081	-440.684392417016568	-1.582262209519493	0.000135484350024	0.000033599436986	0.247994967535406	0.697391406474741	1	3	5	4	4	4	5	5	6	7	6	6	8	7	7	6	5	6	8	9	9	8	8	10	9	9	10	11	12	12	14	11	12	13	12	13	13	13	16	13	17	15	15	15	15	14	15	15	17	16	16	16	16	17	17	17	18	17	17	19	19	18	17	20	18	20	21	24	21	23	25	27	0	1	1	2	1	1	1	5	4	16	3	1	3	6	11	17	6	5	11	9	15	12	16	12	13	22	13	27	12	17	22	12	25	16	7	30	32	24	20	32	0	18	36	34	40	30	30	26	40	30	0	46	34	47	43	44	49	42	38	62	53	53	47	59	44	63	49	57	0	67	70	0	1	1	2	1	1	2	2	1	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	2	2	2	2	3	4	1	1	2	3	2	1	3	1	1	1	1	1	3	2	2	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	2	2	3	1	1	1	1
30000	-444.927293977830971	-443.254987509216903	-1.672306468614070	0.000113332203747	0.000024076459214	0.212441463395816	0.584032579040332	0	2	6	4	4	4	5	6	6	6	8	6	8	7	7	6	9	8	9	8	9	9	8	9	10	10	11	11	12	11	13	12	12	12	12	12	14	13	16	15	13	15	15	14	16	15	15	17	16	15	16	16	15	18	17	15	18	19	18	19	19	17	17	19	18	20	20	24	23	21	25	27	0	1	1	2	1	1	1	5	4	6	12	1	7	10	6	5	10	3	11	3	15	8	16	15	7	7	12	20	20	10	26	24	25	11	27	15	32	24	17	32	0	34	36	34	40	24	23	22	32	32	0	34	34	42	46	44	45	50	40	55	38	46	47	49	44	63	52	45	0	43	70	0	1	1	3	1	3	2	2	1	1	2	1	3	1	1	2	1	2	1	1	1	1	1	1	2	2	2	3	1	2	3	2	1	1	2	1	3	1	3	3	2	1	2	2	1	1	3	4	3	2	1	1	1	2	2	1	1	1	2	1	1	3	1	1	1	2	2	2	4	1	3	1	1
30500	-439.787227467221328	-438.183619759414455	-1.603607707806865	0.000137238525255	0.000032727039440	0.238468311859322	0.657272330818105	1	2	5	4	4	4	5	5	6	7	6	6	7	6	8	8	7	8	8	6	9	8	8	9	8	10	10	11	12	12	12	11	12	12	12	13	13	13	16	15	17	15	15	16	16	13	15	17	16	16	16	15	16	17	18	16	19	18	19	17	19	17	17	19	18	20	21	22	23	23	24	27	0	1	1	2	1	1	5	6	4	6	3	1	7	3	11	6	3	7	11	7	15	8	3	19	7	22	3	6	25	15	26	16	20	15	8	34	32	32	28	32	0	30	36	42	32	23	28	31	37	32	0	30	34	47	43	46	40	32	50	50	52	52	47	49	56	63	62	59	0	67	70	0	1	1	2	1	3	1	1	1	1	2	1	4	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	4	2	2	1	1	3	2	3	1	1	2	4	2	1	2	1	1	2	3	1	3	1	2	1	1	2	1	2	1	2	3	2	1	2	1	1	1	1	1	2	2	1	1	1	1
31000	-443.917598177235789	-442.477101345348672	-1.440496831887118	0.000115532006579	0.000039968688865	0.345953385973933	0.659189083610036	1	2	5	5	3	3	6	6	6	5	6	6	8	7	8	8	8	5	7	8	10	8	8	9	10	10	10	11	13	12	13	13	13	14	13	14	12	11	17	15	16	14	16	15	15	14	16	16	17	16	17	17	15	18	18	17	18	18	18	16	20	18	17	19	18	21	20	23	22	22	25	27	0	1	5	2	1	1	3	3	4	5	5	3	7	4	11	6	8	6	11	7	15	8	11	10	7	18	13	27	27	21	22	38	20	21	27	15	24	10	47	32	0	15	46	30	32	30	42	26	32	32	0	46	34	47	43	44	45	40	49	46	53	53	5	32	43	54	65	49	0	56	70	0	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	1	1	2	1	2	1	2	2	2	2	1	3	1	2	1	3	1	2	1	1	2	3	2	2	1	2	1	1	1	1	1	2	1	1	2	2	5	3	2	1	1	3	1	2	2	1
31500	-490.869883942214472	-489.303297757689734	-1.566586184524752	0.000157804597907	0.000040325992421	0.255543836845578	0.426293129784928	1	3	5	5	3	3	5	5	7	7	4	6	7	8	8	7	9	7	8	8	9	9	10	10	11	10	11	9	12	10	14	12	12	13	14	13	14	13	16	15	16	15	14	14	16	13	16	15	16	15	16	16	15	17	18	17	18	18	18	18	18	19	17	18	18	20	20	24	25	24	24	27	0	1	6	2	1	1	6	1	4	6	6	8	5	7	16	6	15	8	10	13	11	12	28	19	9	10	20	7	20	19	26	24	20	13	1	11	32	10	46	46	0	24	19	26	37	6	8	22	37	36	0	15	36	36	42	36	45	37	49	33	15	53	47	52	30	63	44	59	0	34	56	0	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	3	1	2	2	2	2	2	3	3	6	3	1	3	1	1	1	2	3	2	1	4	4	4	1	2	1	4	1	2	2	2	1	3	1	3	5	2	1	1	5	2	3	2	1	6	3	1
32000	-467.187504219423658	-465.546416453059237	-1.641087766364436	0.000138723349939	0.000031004747127	0.223500565263872	0.554593834657738	2	3	4	4	4	5	6	6	7	7	7	5	9	6	8	8	9	8	8	8	10	9	9	9	10	10	10	11	12	12	13	12	12	13	14	12	13	12	16	15	15	14	15	16	16	15	15	16	16	17	17	16	14	19	17	18	17	18	19	17	18	19	17	19	19	20	19	24	25	23	24	27	0	1	1	2	1	3	1	3	4	6	6	3	19	3	11	10	10	8	6	1	11	8	16	15	7	20	20	13	13	18	26	21	20	11	22	24	24	24	13	32	0	21	36	30	42	34	23	26	32	40	0	1	36	60	21	44	37	40	50	15	15	43	42	45	36	63	30	40	0	44	70	0	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	3	1	1	2	3	2	1	2	2	4	2	1	3	2	2	1	2	4	3	2	1	1	6	1	1	3	1	2	1	1	3	4	2	1	2	3	2	2	5	1	3	1	1
32500	-421.604296244790646	-420.166018468189066	-1.438277776601587	0.000113484368118	0.000039536016536	0.348382928785347	0.674078284275611	1	2	4	4	5	3	5	6	5	6	8	6	8	7	9	8	5	8	8	8	10	9	10	9	10	10	9	11	12	13	14	11	12	12	13	13	14	13	15	14	16	12	15	15	16	15	17	16	17	15	16	16	15	19	17	17	18	18	18	16	19	18	17	19	19	20	20	22	25	22	24	27	0	1	1	2	6	1	1	3	4	17	10	7	7	8	5	6	6	8	6	7	15	3	16	11	20	22	20	19	20	21	26	19	25	15	16	15	32	32	19	32	0	15	30	36	50	21	39	26	38	38	0	40	36	47	43	30	50	32	49	30	53	53	39	37	56	47	52	49	0	65	70	0	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	3	2	1	3	2	1	1	1	1	2	2	2	3	1	1	1	3	2	1	1	2	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	1
33000	-412.820459512165201	-411.370657755216598	-1.449801756948599	0.000090735735737	0.000030513388752	0.336288547227131	0.593242923578416	0	2	6	4	4	5	5	5	6	6	7	7	9	8	9	9	8	7	9	8	10	9	10	10	11	11	10	11	11	12	14	12	12	13	12	13	14	13	15	16	17	14	15	16	16	13	17	16	17	17	16	15	14	18	17	17	18	19	18	19	18	18	18	19	19	20	21	23	24	23	23	26	0	1	1	2	1	1	2	1	4	5	6	6	7	8	11	6	10	1	10	6	15	6	17	19	7	22	7	27	3	19	26	24	25	15	3	19	32	24	23	38	0	19	30	42	32	15	39	31	38	38	0	32	36	47	42	44	50	38	40	43	53	53	39	49	36	54	58	57	0	65	65	0	1	1	3	1	2	2	1	3	1	1	1	1	2	1	1	2	1	2	1	1	1	3	1	1	3	1	3	1	2	2	2	2	1	2	3	2	1	1	2	2	1	3	2	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	3	2	3	1	3	1	1	3	1	2	2	1
33500	-441.297134865364114	-439.829867443333910	-1.467267422030183	0.000089918580076	0.000028780000492	0.320067337224789	0.530843462390390	1	2	3	5	5	5	6	6	5	6	7	6	9	6	8	7	8	7	8	8	10	9	9	10	10	10	10	11	12	11	13	13	12	14	13	13	12	13	15	14	17	14	16	15	15	15	16	15	17	16	17	17	16	18	16	17	19	19	19	18	20	19	17	19	19	20	22	24	25	24	24	28	0	1	1	2	1	1	5	6	2	6	6	3	7	5	8	5	3	10	11	5	11	8	10	19	6	22	7	27	20	11	26	37	5	11	17	21	24	37	17	32	0	11	24	42	32	11	33	22	40	38	0	36	36	39	46	44	60	32	40	53	53	46	39	45	44	63	55	49	0	65	65	0	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	4	3	3	1	1	1	4	1	1	3	4	1	1	2	3	2	2	2	1	2	2	2	1	1	1	3	2	2	2	2	2	2	2	2	2	4	1	3	2	1
34000	-442.773199624160327	-441.164197223147369	-1.609002401012970	0.000141804693986	0.000033492034477	0.236184244226971	0.522178547058978	1	3	6	5	4	4	6	4	7	7	8	6	8	7	8	9	7	8	8	8	10	9	9	9	11	11	10	11	12	12	13	12	12	12	13	13	11	13	17	15	16	15	16	15	14	14	16	16	16	17	16	16	13	19	17	18	16	16	19	17	19	18	15	19	18	21	20	23	25	23	25	27	0	1	2	2	1	1	8	2	2	6	12	8	7	7	10	10	6	9	6	9	11	3	9	12	27	12	13	27	27	15	18	37	20	15	8	11	24	32	63	32	0	19	46	30	32	30	34	22	32	32	0	46	34	39	30	52	37	32	49	46	55	53	31	32	44	54	43	38	0	65	70	0	1	1	2	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	2	1	2	2	5	3	1	1	2	1	1	5	1	2	1	1	3	3	2	3	1	1	1	1	3	1	3	2	2	1	1	2	2	3	1	2	2	5	1	3	1	1
34500	-475.190823511828341	-473.373170377946110	-1.817653133882228	0.000137885407676	0.000023786426885	0.172508659808655	0.590406801893956	1	3	4	4	5	4	5	5	7	5	7	6	9	8	6	8	8	7	8	8	10	8	8	10	11	10	11	11	10	11	12	12	13	14	13	13	13	13	17	16	15	15	15	16	15	14	15	15	15	16	16	16	15	19	18	17	18	18	19	17	19	17	17	20	18	18	21	23	23	22	24	27	0	1	1	2	3	1	3	3	4	1	15	7	7	7	10	10	5	6	15	10	15	8	3	23	13	20	29	29	14	15	22	17	25	36	13	17	32	24	34	37	0	19	15	46	24	19	46	26	38	36	0	34	36	30	44	43	38	38	38	43	34	21	22	38	42	47	54	57	0	56	70	0	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	3	1	2	2	2	1	3	5	2	3	3	1	3	1	2	1	1	1	4	1	1	2	2	2	1	2	3	5	3	2	2	1	3	1	2	1	1
35000	-449.353730878766328	-447.883526483871151	-1.470204394895169	0.000088173174518	0.000027999201577	0.317547845245002	0.674357064196966	1	3	3	4	4	5	5	5	5	3	8	5	7	7	7	8	9	5	9	8	10	9	9	9	9	10	10	11	13	12	13	12	12	11	11	12	13	14	15	15	16	16	14	15	14	14	17	16	16	17	16	16	15	18	17	17	18	19	18	18	20	18	17	19	19	20	21	23	24	23	24	28	0	1	1	2	1	10	3	3	4	1	15	3	7	3	10	15	3	10	11	14	11	13	16	15	14	8	20	17	13	19	26	17	27	11	17	17	17	32	31	19	0	30	21	43	37	15	39	31	32	46	0	21	30	17	36	36	37	49	38	52	60	53	39	45	56	47	42	37	0	65	67	0	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	2	2	1	1	1	1	2	2	1	2	1	2	1	1	1	3	1	1	1	1	1	2	2	6	2	2	2	2	2	1	1	2	1	2	1	2	2	5	1	2	2	1
35500	-470.049059296032624	-468.286267234745651	-1.762792061286990	0.000150038275171	0.000027871945269	0.185765567069530	0.579325809491731	2	3	6	5	3	4	5	5	6	6	6	6	8	7	9	8	7	6	8	8	10	10	10	10	10	10	9	12	11	13	12	12	12	12	14	12	14	13	17	16	15	16	15	16	15	14	16	15	16	15	16	16	15	18	16	17	18	18	19	18	19	17	17	19	19	21	22	25	23	23	23	28	0	1	5	2	1	1	1	2	4	6	6	8	8	3	16	6	1	6	11	12	11	8	3	17	20	27	3	10	17	10	21	21	25	15	20	21	24	15	46	32	0	37	36	36	32	1	21	28	32	24	0	21	11	47	43	30	32	32	38	31	52	34	46	45	56	63	52	64	0	65	65	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	2	3	2	1	1	2	3	1	2	3	2	2	1	1	2	2	1	5	2	2	2	2	1	2	4	1	1	1	3	2	2	2	2	2	1	2	1	2	2	3	1	2	2	1
