step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
24500	-337.544191586396323	-346.595034966847663	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987783554517402	20	1	12	8	7	17	27	15	21	15	26	38	31	30	29	33	37	23	40	41	36	50	31	44	45	50	38	41	48	51	53	44	37	40	46	64	43	52	67	47	63	72	74	69	83	81	97	88	83	86	91	83	91	91	91	88	96	92	99	94	99	100	111	10	0	5	2	2	3	1	2	10	3	9	15	8	18	9	1	14	10	17	14	23	34	11	7	12	28	15	12	19	37	22	12	23	13	27	40	27	28	41	12	35	39	36	36	42	43	53	46	42	42	48	46	45	50	49	49	50	49	45	54	51	57	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-325.364201008103464	-334.415044388554804	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967353759247089	13	3	10	7	11	17	32	21	21	23	21	39	31	31	29	34	31	36	35	34	40	53	37	34	45	40	39	42	46	51	45	49	48	50	56	62	56	54	66	56	58	67	72	74	82	80	90	87	87	84	91	84	83	91	87	95	91	94	96	97	98	100	102	3	0	2	2	2	1	9	4	1	5	5	8	15	10	9	14	10	14	17	13	23	28	13	15	13	24	10	15	20	25	23	18	31	29	33	32	32	32	41	22	34	37	39	39	44	43	46	45	45	46	45	44	43	52	43	54	48	50	53	47	56	56	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-338.610219471870721	-347.661062852322061	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992214697995655	17	2	14	11	9	13	33	21	19	26	22	40	32	32	29	34	30	38	42	36	41	47	31	36	47	51	44	45	38	43	55	45	56	47	49	63	48	41	68	62	52	67	73	65	75	78	89	89	86	97	93	89	81	90	90	93	94	94	95	95	87	99	100	5	0	5	2	2	5	15	9	3	1	4	24	11	10	3	3	10	13	13	14	7	29	9	9	27	30	16	13	23	29	41	18	22	20	34	33	18	23	36	31	30	44	42	28	39	45	53	46	53	56	53	53	45	61	45	48	55	61	51	47	53	47	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-334.638604090829858	-343.689447471281198	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985107291255841	23	5	11	10	12	14	22	19	17	19	18	36	26	23	29	30	29	41	30	36	32	46	36	43	41	46	32	47	39	45	55	41	51	48	54	65	55	57	59	57	58	69	64	66	83	78	93	77	88	92	87	86	86	89	86	97	99	96	98	95	87	87	106	9	0	2	2	2	4	6	3	3	6	6	17	14	8	10	1	14	23	1	7	7	18	19	12	21	12	13	18	15	23	33	15	25	30	33	39	28	34	33	37	12	36	31	38	46	42	54	44	52	61	46	46	46	45	42	52	49	46	51	53	45	46	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-328.776983712794959	-337.827827093246299	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999627876531850	22	7	9	13	12	15	24	15	18	25	20	36	32	31	37	32	30	38	43	34	41	50	38	40	48	28	42	41	42	45	57	48	56	50	46	54	51	48	60	53	56	68	68	75	79	72	96	88	89	97	86	84	86	89	90	93	91	97	97	86	95	103	107	6	0	2	3	3	3	8	2	4	4	4	16	10	9	6	26	6	16	18	1	16	19	16	14	21	9	18	12	15	29	19	27	25	30	28	29	24	15	40	32	34	39	33	43	44	31	53	45	53	60	44	45	46	45	53	48	53	55	57	45	53	57	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-321.230732932025546	-330.281576312476886	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995334044995197	20	0	10	5	10	15	30	20	19	20	22	40	34	32	32	35	40	36	40	36	41	53	37	37	43	49	29	42	45	47	55	46	52	52	54	51	41	54	57	61	60	62	66	68	81	77	95	86	82	95	94	89	91	88	94	90	95	89	98	85	94	103	108	6	0	4	2	4	3	11	6	5	5	10	20	7	1	11	15	13	27	18	14	18	29	15	13	14	21	1	18	21	28	32	23	15	30	21	19	23	26	36	21	34	33	42	42	44	42	54	49	44	60	56	49	60	49	58	60	48	60	58	46	54	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-326.433289620383334	-335.484133000834674	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973386304514140	19	2	11	15	11	13	35	16	22	23	26	34	32	33	31	32	31	40	38	39	38	48	36	34	44	47	41	47	39	50	56	45	54	46	53	65	53	53	62	48	62	71	71	75	81	84	95	78	82	96	89	82	88	86	93	84	89	81	93	93	89	98	111	3	0	2	5	2	2	11	6	8	1	10	1	11	11	1	11	5	16	17	16	24	25	16	16	20	25	19	29	17	25	28	27	40	15	32	39	22	21	34	21	31	39	39	41	42	43	52	43	43	55	49	44	56	48	61	43	58	42	53	53	49	60	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-325.721826872109375	-334.772670252560715	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997850862494054	20	5	8	12	15	14	32	21	20	25	26	39	31	28	35	27	24	37	39	31	35	46	34	41	45	38	43	42	46	43	55	46	49	45	54	66	48	48	66	58	58	68	69	75	79	72	93	83	80	92	92	82	87	90	90	93	97	97	94	86	98	103	113	4	0	2	2	4	3	1	5	3	1	8	21	10	9	14	6	5	7	13	9	1	24	14	13	24	16	18	21	18	7	25	12	24	12	38	40	24	16	35	29	34	40	41	39	44	43	49	43	46	60	48	46	52	60	48	60	48	47	52	49	54	50	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-332.981429375200491	-342.032272755651832	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990558739941048	22	1	10	9	13	17	35	14	20	18	16	43	33	28	33	32	39	40	33	27	39	53	32	36	45	37	35	43	39	46	47	39	44	49	49	54	55	50	56	57	62	70	66	74	75	82	94	85	86	98	93	85	92	87	84	93	99	95	96	95	96	100	105	10	0	2	2	4	5	14	4	11	4	3	7	20	11	1	14	16	14	9	10	15	25	1	13	26	1	6	32	15	17	25	7	26	12	12	34	33	31	31	28	40	41	39	36	43	45	49	46	55	59	52	45	54	46	42	52	49	54	55	53	55	58	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-338.107273936841580	-347.158117317292920	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990009944618818	22	4	9	12	13	13	33	15	24	27	24	37	26	22	36	29	29	34	33	30	38	45	37	41	39	48	39	44	44	47	56	46	53	53	56	62	57	52	58	57	51	68	66	67	81	82	97	82	86	97	88	65	91	84	86	95	96	95	88	92	99	100	106	4	0	2	2	2	3	16	3	4	14	8	19	5	4	20	11	14	20	17	11	13	15	9	7	17	21	10	23	23	29	26	25	32	22	38	31	30	30	29	38	30	28	52	34	42	43	48	43	54	51	54	31	59	46	45	51	49	49	45	48	56	53	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-353.130674915564100	-362.181518296015440	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997231117198766	21	1	9	13	11	17	23	20	17	15	22	39	30	27	31	36	34	39	35	31	40	53	35	40	46	47	37	43	43	49	52	49	53	50	48	63	53	43	57	49	56	66	70	64	79	81	79	85	87	91	88	77	84	88	94	94	97	94	93	96	84	91	101	6	0	2	2	2	5	6	5	3	5	6	19	14	7	14	7	14	15	11	8	19	27	20	7	19	29	15	16	24	25	21	17	20	21	26	41	28	16	29	12	22	39	42	26	33	42	36	47	46	48	53	36	46	43	51	62	53	54	48	62	52	45	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-331.414621661385070	-340.465465041836410	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966025863665743	21	0	7	14	10	16	26	16	21	22	21	38	34	34	35	24	34	35	20	33	39	51	40	39	38	47	42	42	36	29	54	48	49	40	57	64	55	43	63	53	60	63	69	72	83	81	97	88	87	96	89	83	89	75	84	95	98	89	97	95	100	101	105	6	0	2	3	3	3	1	3	5	8	6	17	30	16	30	8	10	16	3	11	20	13	17	18	17	28	20	24	30	9	29	23	27	30	33	37	33	12	31	33	22	40	39	39	44	44	55	45	52	51	55	46	45	44	54	58	49	46	55	58	51	56	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-324.974746598773891	-334.025589979225231	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994425758301266	25	3	12	9	10	14	35	20	21	26	26	33	29	34	31	29	40	35	39	40	34	50	37	38	42	44	44	46	45	49	51	48	56	44	57	67	54	56	56	50	61	73	69	71	83	81	97	77	82	89	92	88	84	89	91	93	100	91	92	98	100	99	113	9	0	5	2	2	5	10	3	4	9	8	13	1	9	10	8	7	10	21	18	16	29	12	10	7	18	20	10	21	12	34	19	31	18	40	35	24	30	22	27	37	39	39	41	44	42	45	42	42	53	48	45	48	46	46	58	54	45	53	51	59	55	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-341.776519260534030	-350.827362640985370	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987306580065371	22	-4	13	15	11	6	26	20	14	19	27	38	34	28	34	28	38	41	41	35	30	49	39	35	35	37	39	43	41	52	51	48	43	51	47	54	58	53	59	61	60	64	66	75	78	84	93	85	89	96	94	88	91	80	92	88	83	85	92	94	96	98	106	8	0	6	6	6	2	8	5	6	9	4	11	14	8	16	5	24	17	25	7	1	23	14	7	11	14	25	20	17	22	18	26	14	19	18	35	36	32	34	30	31	31	30	43	43	45	57	54	54	59	55	43	48	43	52	54	44	54	57	56	59	47	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-332.777581197052541	-341.828424577503881	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994072126382177	16	5	12	7	11	13	30	18	22	20	24	39	20	33	36	28	34	40	41	36	37	51	28	39	36	50	33	41	39	49	54	48	45	41	54	60	49	50	64	58	63	69	68	76	78	73	96	85	73	92	87	81	82	88	93	78	98	89	87	89	88	101	109	3	0	2	2	4	4	11	3	3	6	1	25	5	23	23	10	9	23	27	16	14	18	10	20	23	19	7	25	14	34	18	12	25	21	22	31	12	18	37	31	35	39	36	42	41	42	58	45	41	59	52	49	45	44	60	42	59	59	56	52	52	57	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-322.628269755234669	-331.679113135686009	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994548768301395	20	1	5	7	12	9	27	20	20	25	26	38	29	30	32	28	38	34	41	35	39	47	42	35	42	50	44	42	43	51	57	50	48	47	56	65	55	51	62	52	50	70	70	68	78	83	97	89	86	93	91	83	81	85	91	98	94	95	93	93	90	99	100	5	0	2	2	3	3	1	6	6	9	1	13	7	1	8	11	18	14	24	7	24	19	20	11	18	21	21	20	14	28	38	25	23	19	34	26	38	34	40	34	23	36	31	31	36	45	51	45	53	42	49	36	43	43	46	54	51	59	49	52	46	58	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-337.183890855181403	-346.234734235632743	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992732801227433	21	3	13	10	13	11	32	15	15	25	17	39	33	26	25	31	40	32	40	40	41	48	35	40	38	43	31	48	47	50	51	51	50	51	54	63	46	44	58	57	58	64	66	75	75	79	93	84	84	97	90	88	91	86	87	95	98	95	94	97	93	97	108	9	0	4	2	2	2	15	4	6	8	8	18	8	9	11	15	18	15	18	7	10	12	14	16	16	17	14	37	17	28	28	27	7	17	26	22	24	19	33	29	32	40	41	36	39	36	51	44	45	51	48	45	49	49	54	53	55	55	52	54	53	47	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-338.883598367221737	-347.934441747673077	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977437127831935	23	5	10	14	12	8	32	18	17	23	13	38	32	26	33	32	36	33	37	40	38	47	39	43	45	47	42	46	38	45	42	51	55	50	53	59	44	53	64	55	53	64	60	71	85	79	88	92	83	82	95	85	87	90	92	75	95	93	84	90	98	95	105	8	0	6	6	2	2	8	6	4	9	3	18	8	10	13	10	1	14	10	16	18	20	17	7	21	20	15	21	13	21	21	22	30	25	26	34	20	28	36	20	26	41	38	36	49	44	45	54	56	46	49	46	49	47	53	44	60	53	56	49	55	45	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-345.275018144645571	-354.325861525096911	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983791345393949	21	6	8	13	11	20	30	18	17	24	23	39	26	32	34	26	40	36	40	39	43	49	35	35	47	42	42	45	42	46	48	46	44	50	56	66	56	53	62	59	62	60	66	72	83	81	96	83	83	96	90	74	89	81	90	76	87	94	92	97	91	101	110	8	0	2	3	3	8	10	5	4	9	3	13	4	1	16	9	23	10	15	10	18	12	10	7	28	18	17	17	4	18	12	20	19	29	30	35	34	26	40	22	38	38	39	35	56	39	51	36	52	59	46	43	45	52	57	40	45	51	54	49	57	48	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-332.063006634482292	-341.113850014933632	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959787664471183	18	4	13	9	8	17	27	17	22	25	22	41	34	29	29	35	39	37	35	28	42	48	24	43	42	46	32	44	46	47	54	49	48	43	55	64	52	53	60	59	59	73	67	75	72	83	86	90	89	92	93	78	90	86	86	100	98	92	88	96	94	98	106	5	0	4	2	2	3	11	4	1	11	3	19	11	11	6	10	13	7	10	9	10	29	6	18	27	21	23	7	17	17	33	12	34	17	22	22	29	32	35	24	31	43	36	36	43	42	46	54	55	54	55	41	55	52	52	61	60	54	47	50	46	59	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-335.338748323138418	-344.389591703589758	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995237422002107	23	1	6	10	13	18	34	19	19	27	26	42	27	27	24	32	41	40	38	33	41	54	39	40	46	36	40	33	39	49	53	44	53	46	49	64	54	45	63	58	49	72	61	72	79	76	83	79	85	90	95	87	88	89	88	90	94	90	95	98	97	99	112	5	0	2	3	3	4	11	4	5	6	8	28	9	1	9	13	10	15	13	15	13	12	26	11	29	20	14	14	28	28	30	28	25	18	17	37	12	29	22	37	26	39	33	39	44	44	46	36	42	46	46	47	49	46	47	49	56	52	53	55	56	53	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-331.964318129930689	-341.015161510382029	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976640853332111	19	3	11	9	12	15	28	12	19	24	25	34	34	28	31	28	37	39	33	37	37	40	32	38	47	46	40	38	42	45	54	45	56	47	57	62	59	56	65	59	60	70	62	54	78	72	94	82	86	95	88	83	91	86	93	99	90	95	96	89	91	102	110	3	0	2	2	2	3	8	2	6	1	1	7	10	3	7	10	23	16	10	11	15	24	16	16	20	18	23	12	13	29	29	18	25	32	25	31	33	32	40	31	38	39	35	18	42	36	57	46	48	54	42	46	52	45	53	52	54	52	54	54	52	56	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-341.028751230617274	-350.079594611068615	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998938587575500	24	3	13	14	13	18	32	22	20	22	22	37	35	31	35	27	38	33	43	41	42	50	35	41	41	45	40	41	46	53	55	52	40	42	51	61	48	54	68	56	56	71	68	77	84	80	87	85	86	92	86	81	87	82	87	93	87	92	92	96	95	102	107	3	0	2	2	2	4	11	4	5	2	4	15	7	1	16	10	13	16	20	13	18	21	16	13	13	23	13	15	17	37	32	24	18	18	37	31	29	37	41	32	35	43	40	36	52	44	43	42	46	48	54	44	44	42	45	54	48	54	52	53	58	52	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-322.765536610355468	-331.816379990806809	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975866111826797	23	6	10	14	11	13	31	19	23	22	25	39	30	32	36	29	21	34	29	40	36	54	41	32	46	47	40	46	46	47	55	50	46	45	56	60	54	48	66	60	61	65	68	75	79	82	88	88	88	99	84	80	84	91	91	97	92	98	91	92	97	97	104	8	0	2	3	2	3	16	3	2	5	5	19	11	1	19	17	8	1	9	18	1	34	14	17	15	20	14	15	20	20	28	26	23	24	23	37	32	34	22	22	35	36	36	43	44	52	46	53	53	60	52	44	52	48	51	47	53	59	52	48	49	60	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-328.863481814569639	-337.914325195020979	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996712964353123	23	5	12	11	8	12	30	19	18	22	21	27	25	27	31	31	38	41	39	37	36	52	32	41	45	41	35	42	47	47	56	48	47	50	54	66	55	55	60	56	58	66	72	67	76	82	92	80	86	97	84	82	91	89	91	80	79	88	100	97	97	96	106	9	0	5	5	2	5	10	4	2	8	6	11	10	9	12	14	7	12	12	13	14	25	12	17	20	20	12	19	20	18	28	24	24	18	27	38	34	29	35	18	26	39	36	39	43	43	56	42	52	55	45	56	51	57	46	43	43	52	55	55	47	53	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-338.564405490454931	-347.615248870906271	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975534186150794	21	5	9	11	11	17	33	16	24	23	22	37	36	30	36	30	37	32	41	37	30	42	34	41	47	39	44	44	47	44	48	50	40	46	55	62	54	51	62	55	57	49	70	72	77	82	97	77	83	94	94	89	87	82	84	78	98	90	94	89	94	99	112	4	0	2	2	3	5	21	4	8	6	8	14	16	10	7	1	23	16	13	9	8	7	11	21	19	9	12	14	20	23	22	30	7	19	25	40	25	27	42	42	32	28	36	39	39	48	58	39	45	55	55	45	49	56	45	39	60	54	49	55	53	46	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-329.978055160608164	-339.028898541059505	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991621203709380	23	5	11	12	11	14	33	16	22	17	26	34	27	28	37	32	37	38	37	33	38	45	40	42	49	44	37	46	39	49	47	49	48	42	55	59	52	54	63	55	58	68	60	70	80	83	95	89	81	95	87	87	91	89	84	99	96	89	98	86	98	100	111	6	0	2	2	2	4	1	5	6	5	1	13	10	6	14	11	11	7	1	14	14	27	1	12	15	19	1	21	11	19	19	26	34	12	30	40	31	19	35	34	32	43	21	39	39	49	51	49	42	53	49	45	49	46	49	50	51	55	51	46	58	59	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-331.156796309676054	-340.207639690127394	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978663252504141	19	7	13	12	11	15	28	18	19	22	24	36	29	28	24	28	36	35	39	37	25	53	33	40	49	46	30	45	35	45	56	43	43	44	54	59	52	51	57	61	60	66	67	72	82	81	98	87	89	94	85	77	91	87	88	97	92	94	96	98	93	97	113	4	0	2	2	2	3	6	6	6	4	4	14	10	1	8	1	16	3	27	27	1	37	7	7	33	33	15	20	16	24	28	20	27	12	19	22	32	28	32	38	28	36	41	41	52	44	58	45	45	48	52	44	48	51	51	55	55	55	54	58	49	54	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-323.185741365657691	-332.236584746109031	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995479684798408	26	3	10	14	6	15	31	19	18	24	20	37	31	31	35	20	39	41	38	37	35	51	39	31	43	45	39	45	43	52	44	43	48	50	53	63	47	49	62	47	57	71	69	75	84	78	95	88	81	97	89	85	88	83	84	95	97	93	89	98	95	99	103	4	0	2	5	2	3	1	6	3	11	6	13	8	1	7	9	7	24	7	10	14	40	21	8	15	23	1	17	12	32	12	27	19	37	33	30	20	19	22	17	33	36	22	43	43	42	55	54	42	55	49	46	54	49	49	52	54	59	54	56	53	51	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
