step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
15000	-277.055427354931226	-286.106270735382566	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984746208682902	2	0	3	1	4	2	3	7	4	2	6	6	4	4	8	6	8	6	8	7	8	6	7	11	7	9	8	8	7	5	5	8	9	9	10	7	10	10	8	10	7	9	9	10	10	10	8	10	11	7	9	12	9	6	10	11	9	10	6	10	8	10	8	14	10	11	12	10	10	12	10	11	13	12	9	17	12	12	19	13	12	15	15	11	14	15	17	13	19	18	14	4	0	1	2	6	4	4	16	1	4	9	1	10	6	25	14	41	14	36	59	22	30	59	55	14	36	11	41	12	13	3	30	50	15	57	5	47	17	1	41	18	61	39	39	57	5	23	39	34	10	32	38	8	14	36	75	23	43	31	50	29	34	16	56	59	43	26	34	27	48	61	17	57	40	27	70	43	62	81	66	40	52	24	71	58	49	56	46	83	84	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-266.616331793006736	-275.667175173458077	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983944221430525	1	0	3	2	4	3	2	8	7	4	6	5	4	4	6	7	7	7	7	7	8	7	7	5	6	7	7	6	7	7	8	9	8	10	12	6	10	10	10	12	8	9	12	10	10	14	8	9	6	9	8	12	6	6	11	9	10	10	11	10	9	11	9	5	10	6	12	10	9	11	12	11	11	10	10	19	14	11	21	12	13	14	16	13	10	12	17	16	15	18	19	2	0	7	2	7	4	2	18	12	3	5	5	3	3	14	64	28	49	15	5	30	25	12	14	14	6	25	13	28	49	54	51	9	50	57	24	32	49	16	48	15	18	45	21	42	55	28	22	5	27	25	72	6	64	63	30	33	16	44	31	19	69	49	10	47	5	32	63	26	44	73	85	28	33	21	46	39	29	91	69	35	43	82	37	30	57	48	74	86	88	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-279.703281621730525	-288.754125002181866	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986259558292976	2	1	4	3	4	4	2	7	6	3	5	4	5	4	6	6	8	7	8	7	8	7	8	11	6	8	7	7	6	8	8	9	7	10	11	8	11	10	9	13	7	10	12	9	11	12	8	10	10	9	6	13	6	7	9	7	10	9	9	7	6	10	10	14	11	12	7	7	10	8	13	9	13	13	9	18	16	12	19	12	12	12	16	12	15	11	16	15	15	16	18	2	0	4	2	2	1	2	10	3	1	10	1	2	4	10	5	11	13	51	3	51	12	33	33	12	8	6	15	3	28	33	41	15	61	75	61	69	26	47	86	29	23	58	29	75	59	54	30	67	68	13	24	13	3	47	7	19	30	27	7	11	70	68	84	44	39	53	13	31	68	65	27	49	28	53	88	71	49	87	50	20	31	74	34	57	72	64	65	32	85	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-263.614563516195801	-272.665406896647141	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996664092027368	2	1	4	3	3	4	3	8	5	3	6	5	5	4	6	7	8	6	8	4	7	6	8	10	7	7	8	8	7	9	4	8	10	8	11	8	10	6	10	12	7	6	10	10	7	14	8	9	9	7	8	12	9	8	11	11	10	10	9	11	8	11	10	12	11	12	13	10	10	12	13	10	13	12	11	14	15	11	15	12	15	14	18	11	17	15	16	16	19	16	19	2	0	1	1	1	7	2	6	5	2	3	7	20	1	9	13	16	6	16	7	3	12	31	18	13	9	22	18	1	42	1	6	17	22	29	25	16	5	42	8	9	12	23	41	22	67	4	34	18	12	38	33	27	22	24	59	28	23	47	17	45	43	27	44	44	39	65	59	30	61	55	50	30	39	44	66	75	36	70	32	67	64	77	57	81	66	80	74	40	77	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-282.366411366059424	-291.417254746510764	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986680327052947	1	0	2	3	3	4	3	5	7	4	6	5	4	5	8	6	7	7	9	5	8	6	8	8	6	9	9	8	8	9	8	8	8	9	10	8	11	11	8	13	5	7	11	6	6	12	9	10	9	7	6	12	9	4	8	10	10	11	10	10	9	11	9	9	12	12	13	11	8	11	9	8	10	12	10	18	16	10	21	11	11	14	16	12	16	14	14	14	17	16	18	2	0	2	3	1	7	2	54	51	5	41	5	3	7	6	5	11	25	42	4	22	54	51	42	6	51	32	22	22	36	41	42	8	72	20	17	69	44	51	58	4	12	30	20	5	20	21	69	24	45	3	73	44	7	16	53	69	71	49	16	21	27	55	72	64	56	70	55	54	29	36	8	24	7	23	85	87	61	91	49	36	70	35	60	80	49	58	46	83	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-284.951192291519988	-294.002035671971328	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984961717305243	1	0	4	3	4	3	2	8	5	3	6	5	5	4	7	7	4	5	8	6	8	6	6	11	2	8	9	6	7	9	6	8	10	10	12	6	9	7	10	12	9	8	11	9	12	13	7	9	11	8	7	11	8	10	11	10	9	10	12	9	10	10	9	14	10	12	13	10	8	12	9	12	8	13	12	17	15	13	17	13	15	15	17	13	13	13	13	15	16	14	19	2	0	25	1	6	1	1	12	3	7	9	4	10	4	23	22	10	5	36	5	18	12	1	8	1	29	9	14	9	18	3	11	71	51	34	7	50	18	48	34	11	22	71	19	58	49	12	19	73	22	36	19	12	73	44	1	3	41	39	29	50	8	19	48	15	42	48	28	4	62	15	27	13	43	62	88	50	75	13	35	66	62	72	52	57	59	66	87	81	75	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-289.298418574287382	-298.349261954738722	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999396937496651	1	0	4	2	4	3	1	4	6	3	2	6	3	5	7	5	8	7	8	6	6	7	6	11	3	9	8	8	4	9	7	7	8	7	9	7	7	10	9	14	7	9	11	9	12	14	5	11	10	10	6	12	9	9	10	10	10	9	12	11	9	3	9	12	11	10	9	10	9	13	13	10	9	11	11	18	16	8	20	9	12	13	18	12	15	11	14	12	17	17	18	2	0	13	7	11	1	2	4	16	2	1	25	1	3	29	29	6	47	31	5	8	3	6	37	7	31	10	22	11	36	10	12	41	21	31	21	47	17	8	63	1	25	57	28	48	38	11	30	67	80	8	72	78	51	67	33	19	34	28	51	9	4	15	49	41	28	15	21	17	78	81	78	22	61	61	60	82	16	91	34	55	45	77	66	70	38	49	43	86	52	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-256.915536870065523	-265.966380250516863	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999671295216026	2	1	4	3	3	4	3	6	7	2	5	6	4	5	7	5	8	6	7	7	7	4	5	10	7	6	8	9	8	7	7	9	9	8	9	7	11	11	10	14	8	9	9	7	11	13	8	11	11	10	6	11	9	9	9	10	8	7	11	8	7	9	9	9	11	11	10	11	10	13	8	10	13	11	10	18	15	11	22	13	15	15	16	13	16	14	12	14	18	17	20	2	0	5	10	1	5	1	16	51	2	13	22	10	13	22	10	15	6	22	12	11	5	5	47	12	6	36	58	36	22	11	15	25	18	30	11	60	56	41	49	31	12	58	23	3	63	8	35	28	20	6	62	36	15	20	27	25	1	8	23	22	58	29	60	62	35	8	33	29	68	51	27	87	32	42	83	52	28	91	75	68	70	82	66	77	56	75	49	85	84	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-284.482756586980827	-293.533599967432167	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978133311874948	1	0	4	1	4	3	3	7	7	3	6	2	4	6	7	4	8	6	8	6	9	6	7	11	6	5	6	8	7	8	7	4	10	8	11	7	8	11	9	11	8	10	11	9	11	13	9	10	10	8	8	8	9	9	11	10	10	10	12	10	9	10	10	11	11	9	10	8	9	13	13	8	13	13	12	14	15	13	19	13	15	14	14	8	17	15	14	15	18	17	17	2	0	12	2	7	1	1	11	6	2	16	1	4	7	25	10	23	16	36	12	36	13	4	29	16	10	3	14	14	29	26	7	69	11	56	16	36	72	23	61	3	37	69	31	60	67	9	69	15	20	3	11	30	36	44	3	53	34	31	21	84	61	28	34	28	84	17	7	30	57	53	31	38	39	39	73	38	62	70	40	80	38	14	29	81	65	44	76	81	56	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-268.102088638624139	-277.152932019075479	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982659681330499	1	-1	4	1	4	2	2	9	7	3	5	3	4	4	8	2	7	6	9	7	7	4	8	9	6	8	7	7	8	8	8	8	7	10	11	6	11	9	10	13	7	3	9	9	12	13	8	11	11	8	7	10	9	6	10	9	11	11	11	11	8	10	10	12	11	12	13	8	9	6	13	11	11	11	10	13	12	12	21	13	15	14	14	13	17	14	16	15	20	19	15	2	0	4	2	42	2	4	51	14	16	5	4	10	6	20	4	70	13	33	5	5	12	41	28	5	11	6	3	28	18	54	14	5	32	8	11	38	18	44	69	11	4	47	17	60	66	25	75	32	25	54	26	9	42	69	28	62	17	32	50	27	15	26	48	53	69	77	70	61	14	75	50	51	39	41	45	44	34	89	48	58	77	60	65	88	71	71	82	90	87	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-276.223218055892005	-285.274061436343345	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995213519887964	2	1	3	3	4	3	2	9	6	4	5	5	3	6	7	6	8	7	9	4	5	5	5	10	8	6	8	8	6	8	6	5	10	8	11	7	10	10	9	12	7	10	12	9	8	13	7	11	11	5	5	11	7	7	6	11	9	7	10	9	9	10	7	13	12	10	10	9	10	12	11	10	12	13	10	14	15	12	21	13	13	14	17	12	17	14	17	14	16	17	20	2	0	7	7	6	2	2	17	5	6	3	10	1	20	1	5	16	32	47	6	20	6	4	45	9	1	32	36	5	47	51	4	39	47	8	12	8	58	54	50	51	30	38	41	51	70	29	44	62	7	10	32	51	22	20	61	25	9	19	58	31	50	9	24	67	34	36	32	8	66	45	27	58	48	60	24	43	31	89	48	62	78	86	75	76	62	24	73	82	64	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-281.226462887803848	-290.277306268255188	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994132721093192	2	1	3	3	4	4	2	5	5	4	4	3	2	5	4	4	7	7	7	7	8	6	7	10	7	9	7	4	6	8	7	5	8	10	12	7	8	9	6	13	8	8	8	10	12	12	9	8	10	8	9	11	9	9	11	6	8	9	10	8	10	10	9	13	12	8	11	10	10	12	12	10	11	11	11	14	12	12	21	12	13	13	16	14	15	14	17	9	20	15	20	2	0	2	1	12	3	2	4	12	13	12	2	2	1	1	1	56	1	5	14	18	5	29	43	8	29	10	7	15	29	29	6	17	48	68	8	29	37	9	46	29	39	22	42	60	57	36	28	42	3	36	63	18	33	50	32	14	27	51	28	43	66	31	77	24	29	53	42	43	57	41	50	61	30	51	69	55	62	89	34	22	46	38	44	70	47	85	36	81	75	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-257.672416932756846	-266.723260313208186	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988672932150350	2	0	4	3	3	4	2	7	6	4	5	6	5	5	8	6	8	5	9	6	6	6	6	11	8	8	4	9	8	8	7	8	7	10	11	8	7	8	10	11	8	10	11	10	11	13	8	10	10	10	6	12	9	10	10	11	10	10	10	10	9	10	10	13	9	11	12	11	9	11	12	12	9	13	11	19	12	9	20	11	15	13	17	13	17	15	16	15	18	18	14	2	0	1	7	1	7	2	51	1	5	6	3	6	3	22	10	14	10	20	6	1	13	13	48	16	9	2	23	21	18	20	51	20	15	50	3	11	51	36	60	20	29	32	25	32	20	33	19	19	41	3	44	9	36	15	50	3	25	19	78	21	19	36	39	32	57	59	73	31	15	63	17	47	72	25	91	48	22	87	41	84	35	81	43	81	52	91	74	87	70	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-279.617889112564967	-288.668732493016307	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995691528172799	1	-1	2	3	4	3	3	7	7	4	5	6	4	6	7	6	7	7	8	6	7	7	8	10	6	8	7	9	6	8	8	8	10	10	8	4	9	10	9	13	8	10	12	10	12	13	9	11	10	6	9	11	9	7	10	11	10	8	12	11	10	11	8	8	10	12	10	5	10	13	13	12	12	13	11	17	14	13	15	10	13	5	18	12	14	15	12	16	20	18	19	2	0	1	3	7	1	1	68	5	3	13	11	4	11	16	5	6	5	20	36	68	10	14	39	13	8	16	31	82	36	8	27	22	63	14	1	12	63	12	60	22	16	39	15	57	24	9	35	63	13	41	24	19	50	32	8	20	68	55	24	18	39	25	9	53	69	28	5	35	75	39	34	53	39	33	71	71	75	66	28	33	6	17	37	57	78	49	48	88	74	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-269.358073855567397	-278.408917236018738	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999121545927781	2	1	4	3	4	4	3	6	6	3	6	5	3	6	5	6	8	7	9	4	8	6	7	9	8	6	9	6	7	8	7	9	9	7	10	7	10	9	8	13	8	7	12	9	11	11	8	11	11	10	6	12	10	9	10	8	10	9	12	10	9	8	9	14	10	11	10	11	10	12	11	12	11	12	9	16	14	9	11	12	13	14	15	14	17	14	16	16	17	17	19	2	0	2	2	13	2	1	6	13	2	15	13	2	12	6	1	18	22	47	10	18	10	16	23	14	15	31	4	12	16	10	7	42	12	62	13	25	16	36	49	16	15	63	8	50	33	3	75	53	62	1	75	34	56	20	3	58	9	8	61	34	29	36	45	30	19	39	54	44	65	6	48	33	67	36	82	63	17	35	68	60	74	40	72	87	37	86	86	74	59	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-267.236821242212670	-276.287664622664010	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970347947582691	2	1	3	2	4	4	3	7	7	3	5	4	5	5	6	6	8	6	7	7	3	7	7	10	6	9	6	8	7	8	5	9	9	10	12	7	11	10	9	14	9	9	12	8	11	10	9	10	7	9	8	10	9	10	10	10	10	11	9	10	8	11	9	13	12	8	13	11	11	10	12	11	12	8	11	18	16	12	18	13	14	13	13	13	13	13	17	14	19	16	19	2	0	4	2	1	10	2	13	11	2	5	2	5	1	12	13	13	7	31	10	1	18	27	9	11	74	5	5	3	29	6	22	23	51	29	13	48	26	74	71	44	36	36	16	46	19	29	14	16	29	31	39	27	66	22	33	53	26	31	9	23	34	66	57	50	8	65	33	52	36	57	53	48	49	41	70	80	48	81	58	78	37	68	37	37	75	69	43	87	63	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-281.258981882051557	-290.309825262502898	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999834954672081	1	0	3	3	2	3	2	9	4	4	5	6	3	6	8	6	5	7	8	5	7	6	7	10	8	8	8	8	8	9	7	7	7	9	6	7	10	11	10	14	6	10	10	10	12	13	5	10	9	10	7	12	8	9	11	10	10	11	12	11	8	6	7	13	9	11	7	11	10	12	12	9	11	9	11	18	14	12	16	13	15	14	11	13	12	13	16	16	20	12	17	2	0	1	1	2	2	2	51	7	7	7	11	2	6	32	10	6	13	16	3	16	47	14	30	5	16	41	62	16	62	12	11	11	5	13	17	27	42	19	58	3	8	27	61	57	50	3	26	25	12	16	61	12	33	72	74	53	63	58	34	21	4	20	52	21	42	14	16	61	83	23	21	34	18	48	81	46	69	85	24	80	68	32	75	34	30	78	18	88	19	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-266.838220818479215	-275.889064198930555	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996556495370076	2	0	3	2	4	4	3	9	7	4	2	6	5	3	8	6	7	8	8	7	8	6	7	10	6	8	7	7	8	7	7	8	10	10	8	3	9	10	5	9	8	9	11	9	11	11	7	10	11	7	9	11	9	7	9	9	10	11	12	6	8	10	10	13	12	10	13	9	11	13	11	11	12	11	12	17	15	12	18	12	11	14	17	11	16	14	16	15	19	15	13	2	0	11	2	1	3	11	26	22	3	2	6	10	4	31	10	4	22	12	39	16	6	60	50	36	23	60	16	54	39	60	17	56	54	50	4	27	20	3	19	60	47	30	6	66	44	10	51	62	36	32	56	31	13	18	28	50	28	37	14	27	42	41	81	57	32	45	26	32	45	34	32	35	57	57	74	67	33	87	37	44	56	87	27	77	75	90	91	87	40	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-273.143922536779257	-282.194765917230598	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998461392719634	1	0	4	3	3	3	2	9	7	4	5	5	5	5	8	6	7	7	8	6	8	3	7	9	6	7	8	7	4	5	7	5	9	9	12	8	9	10	10	14	5	9	11	9	9	13	9	11	8	9	7	13	8	10	8	9	11	9	12	10	10	11	8	12	9	11	12	10	10	10	12	9	13	9	7	18	14	11	20	9	15	15	16	13	16	14	13	15	19	17	16	2	0	7	7	1	2	2	51	13	22	5	5	6	4	25	29	16	20	16	30	14	2	29	10	41	5	20	16	22	3	32	6	11	36	33	14	63	80	37	43	4	31	58	20	75	43	19	72	18	11	32	66	9	31	28	9	69	53	48	65	32	37	20	50	31	27	66	53	65	24	48	75	63	14	16	67	64	58	76	26	4	70	81	72	46	87	69	84	88	67	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-285.710014797697227	-294.760858178148567	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993902783688602	1	0	2	2	4	4	3	6	5	3	4	5	5	6	5	6	8	3	7	7	8	6	8	7	6	9	7	8	7	8	8	9	9	10	10	8	11	6	10	12	9	7	11	10	11	7	8	10	10	7	8	11	7	7	9	8	10	10	10	9	9	10	8	11	4	10	12	10	11	13	12	11	12	10	11	19	16	12	18	12	14	15	16	13	14	15	17	14	5	14	20	2	0	2	2	4	3	3	65	7	4	4	7	11	7	11	9	54	2	7	6	15	7	38	22	12	46	22	22	11	29	89	63	28	36	61	13	51	18	63	45	36	16	51	46	20	16	50	53	31	15	9	74	38	14	20	46	56	21	36	16	38	30	8	24	4	33	57	46	33	69	39	47	75	8	28	77	75	57	82	43	66	65	88	74	70	88	88	49	10	43	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
