step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
22000	-475.714540561558977	-474.157306140889091	-1.557234420669904	0.000206460733465	0.000053741397166	0.260298393133345	0.769731281436888	1	3	6	8	9	10	11	13	12	15	13	12	15	14	15	15	17	17	16	16	17	17	15	17	17	18	17	19	18	19	18	18	19	18	17	19	18	20	19	20	18	20	17	21	22	19	21	21	22	20	19	21	23	21	23	21	21	21	23	21	22	20	23	24	24	23	26	27	24	23	26	26	27	27	26	30	27	29	29	29	29	27	28	27	29	31	28	30	30	30	29	31	31	31	31	33	34	33	33	33	31	33	34	34	35	35	34	35	36	35	35	36	37	37	39	40	0	1	2	3	4	4	5	7	5	12	7	6	11	12	12	11	10	7	13	14	12	10	11	11	10	24	10	21	24	43	19	27	22	15	15	24	17	21	26	18	20	33	13	34	33	19	36	39	57	34	22	17	26	39	48	28	46	24	49	51	62	18	46	49	49	47	59	34	44	60	64	66	0	71	69	61	32	0	77	0	74	0	69	69	69	0	72	24	82	53	0	0	78	79	79	92	76	89	86	95	80	90	0	0	100	0	92	98	107	98	93	98	112	111	112	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	4	4	1	1	1	1	1	2	1	2	1	1	4	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22500	-486.594529299638225	-484.903732850447113	-1.690796449191131	0.000170086184004	0.000035105411918	0.206397786649649	0.766770749340779	-1	4	6	8	10	10	12	11	10	15	14	14	13	14	15	15	17	17	17	16	17	15	15	16	16	16	18	19	18	20	18	19	18	17	16	19	17	18	20	18	19	19	20	21	21	19	23	20	23	20	23	20	23	22	21	21	20	20	23	21	23	22	23	26	23	22	25	26	23	24	26	25	27	25	28	26	27	29	28	30	29	26	28	28	28	31	29	30	30	29	30	31	30	31	32	33	34	33	32	34	32	33	34	33	34	35	32	35	36	34	35	36	37	37	39	39	0	1	2	3	4	4	9	4	4	7	5	7	8	9	7	9	16	35	16	16	10	11	12	7	10	13	20	38	34	11	22	17	24	13	22	21	22	11	17	20	19	18	29	52	17	29	56	29	17	36	43	37	35	35	39	38	21	38	66	34	45	50	57	61	29	52	53	56	66	27	59	51	0	44	72	60	71	0	82	0	75	0	70	71	72	0	49	76	84	61	0	0	84	84	68	92	99	86	83	99	81	86	0	0	86	0	87	98	111	86	96	91	108	105	106	0	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	3	1	2	2	3	3	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	3	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
23000	-449.659104285642627	-448.127662551804917	-1.531441733837726	0.000112917547473	0.000030999874057	0.274535488514674	0.914839999975424	1	3	5	8	10	10	12	13	12	14	14	14	15	13	16	14	16	17	17	17	17	16	16	16	16	18	18	18	19	19	18	18	18	18	17	17	18	19	20	19	20	21	19	21	21	19	22	21	21	20	23	20	23	22	20	23	22	20	23	21	23	20	23	25	24	22	26	26	24	24	26	26	26	27	27	29	27	28	29	29	29	27	27	28	29	30	28	31	31	29	30	31	32	31	33	32	34	32	32	34	32	32	35	33	34	33	34	36	36	34	35	34	37	38	40	40	0	1	2	3	4	4	5	5	6	7	14	9	7	7	16	9	10	11	13	16	13	16	13	10	8	19	14	15	31	28	15	25	22	15	22	23	24	28	32	35	34	50	19	40	31	28	45	62	26	33	44	27	42	31	25	66	44	34	45	43	50	37	49	63	49	52	32	63	53	47	69	64	0	67	65	72	64	0	67	0	74	0	59	77	53	0	77	76	81	70	0	0	94	90	88	92	95	92	80	99	76	91	0	0	99	0	101	100	99	96	94	60	111	105	114	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1
23500	-504.786246066435467	-503.239754724807426	-1.546491341628052	0.000128368485419	0.000034148069143	0.266015985403786	0.697552930848316	1	3	6	9	9	11	12	13	12	14	14	14	14	13	16	15	16	16	17	15	18	16	15	17	15	19	17	19	18	20	19	18	17	17	17	18	18	19	20	20	20	20	19	21	22	20	22	18	21	20	23	21	23	20	21	23	21	21	23	22	23	23	22	25	24	24	26	25	25	24	26	26	27	28	26	26	27	29	28	29	30	28	28	28	29	31	28	31	29	30	30	30	30	32	32	33	33	33	32	33	31	32	34	35	33	36	35	34	36	35	35	35	38	37	39	40	0	1	2	3	1	5	5	6	4	7	7	9	9	9	11	9	13	14	25	5	18	23	9	6	9	18	20	34	20	36	33	10	12	25	25	13	34	16	24	22	32	32	36	39	24	17	37	17	37	32	57	13	52	24	21	30	24	26	47	28	55	47	46	41	51	19	65	70	65	41	60	62	0	67	65	45	64	0	67	0	74	0	75	56	37	0	76	76	84	74	0	0	71	91	91	101	81	88	89	87	70	56	0	0	78	0	102	94	100	96	98	71	106	104	113	0	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	2	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1	1	1	1	3	2	2	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	4	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	3	4	1	1	2	1	2	1	1	1	1	4	1	1	1	1
24000	-487.604069953446356	-486.199304053043477	-1.404765900402907	0.000121728548228	0.000047883099581	0.393359653740050	0.787695055679625	1	4	6	6	9	11	11	13	12	14	15	13	14	13	16	14	15	17	16	15	17	16	15	17	15	19	18	18	18	17	18	18	17	18	17	18	18	19	18	18	19	21	18	20	22	20	21	20	22	20	22	21	23	21	21	22	21	21	20	21	24	23	23	24	24	24	25	25	25	25	25	26	28	27	27	29	27	28	29	28	29	27	27	29	29	31	26	32	31	30	30	30	31	32	32	33	35	33	31	33	32	30	33	35	34	36	34	35	34	35	35	36	36	37	40	41	0	1	2	2	3	5	5	6	5	8	16	7	6	3	20	5	14	17	10	14	17	14	8	22	9	15	21	35	14	16	20	33	16	21	17	17	22	34	18	33	19	48	20	41	55	32	40	26	52	43	48	38	46	23	41	31	48	40	27	43	62	48	57	59	49	41	47	65	63	61	56	65	0	69	51	66	69	0	73	0	75	0	62	83	71	0	65	48	92	75	0	0	92	86	102	93	86	95	82	91	90	78	0	0	101	0	94	103	94	94	96	64	76	106	110	0	1	2	1	1	1	1	1	1	2	1	1	1	2	3	1	3	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	6	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	7	2	1	2	1
24500	-510.766911104269980	-509.405776527735156	-1.361134576534838	0.000105377792890	0.000058224509489	0.552531115824863	0.630660091700176	0	3	6	8	9	11	11	13	12	14	14	11	13	14	15	16	17	17	17	17	17	16	15	17	17	18	18	18	19	18	19	18	18	17	17	17	17	19	19	20	16	20	19	20	21	19	23	19	23	20	22	21	23	20	21	22	21	21	23	21	24	23	21	23	24	23	25	26	24	25	26	25	26	27	25	30	28	29	28	27	28	27	28	26	29	31	28	31	30	29	30	30	31	32	31	32	34	33	33	33	32	32	34	35	33	35	35	34	36	34	36	34	36	37	40	40	0	1	2	3	4	4	4	7	7	9	9	5	12	6	8	13	15	22	16	9	41	12	8	23	16	16	25	41	27	35	14	36	41	23	23	23	10	24	21	48	7	39	24	16	3	19	45	41	57	30	35	41	44	35	21	36	46	39	56	46	47	51	16	45	47	55	60	49	48	43	47	64	0	73	50	75	59	0	82	0	59	0	84	51	50	0	68	60	83	68	0	0	85	76	73	92	86	86	92	85	92	93	0	0	89	0	94	101	103	92	97	71	100	104	97	0	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	3	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	1	1	2	7	1	1	2	1	1	3	2	2	1	3	2	1	1	1	1	1	1	2	1	1	1	2	2	2	3	2	1	1	1	2	2	3	1	1	1	2	1	1	3	5	1	1	5	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	6	1	1	2	1
25000	-543.456088205130754	-541.803754431030484	-1.652333774100325	0.000155508820919	0.000034116093794	0.219383656775828	0.706000767754652	0	3	6	8	9	10	11	13	11	13	15	12	14	15	16	15	15	16	17	17	17	17	15	17	16	18	17	19	17	19	19	17	18	18	17	16	16	20	19	18	18	21	19	18	20	19	20	20	23	18	22	20	24	21	21	22	20	22	22	21	23	21	23	25	24	23	26	25	24	24	26	27	26	27	28	26	28	29	28	29	30	27	29	29	27	28	28	32	29	29	29	30	31	31	32	33	35	32	32	33	33	32	33	35	34	36	35	34	36	36	35	37	38	37	39	40	0	1	2	3	4	2	5	7	6	7	5	9	12	6	10	4	12	11	16	16	16	17	10	16	13	19	11	34	16	19	19	37	14	36	7	16	16	15	17	19	19	52	34	21	21	29	26	50	56	24	24	23	39	39	22	28	41	40	18	20	45	15	39	42	49	62	63	56	60	52	49	59	0	68	71	61	67	0	74	0	72	0	82	69	68	0	49	87	72	72	0	0	89	87	90	98	96	67	83	85	77	83	0	0	80	0	103	96	97	96	105	107	108	110	113	0	1	1	1	1	1	4	1	1	1	1	2	1	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	3	2	3	1	2	2	1	2	2	1	2	2	2	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1
25500	-516.910894363404964	-515.254961935515098	-1.655932427889919	0.000115362592683	0.000025160458335	0.218098932675124	0.695975708766336	0	3	6	8	9	10	12	13	12	15	15	13	14	13	15	14	16	17	17	17	18	17	15	16	15	18	17	17	18	19	18	18	19	17	17	18	16	19	20	19	19	21	20	21	21	19	21	20	22	20	22	21	23	21	23	23	21	22	23	21	23	22	24	26	24	22	26	26	24	25	26	25	26	27	28	29	27	28	29	30	30	27	29	29	28	30	28	32	30	28	30	30	30	32	31	34	35	32	32	33	32	32	32	33	34	34	34	35	37	35	36	35	37	37	40	40	0	1	2	3	4	3	5	6	6	8	14	6	12	9	7	5	16	7	12	25	7	25	14	8	9	27	13	23	27	12	34	7	25	24	13	23	15	28	26	34	24	35	31	36	33	21	36	31	42	38	7	30	60	33	57	45	46	44	36	21	33	50	26	63	49	45	55	50	42	63	69	66	0	59	74	33	68	0	74	0	84	0	59	29	63	0	68	71	87	53	0	0	82	91	76	98	107	49	72	83	93	84	0	0	88	0	101	106	102	96	107	107	112	95	112	0	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	2	1	3	2	1	1	1	1	2	1	1	3	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	5	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	3	1	1	1	1	1	2	1	4	1	1	1	1	1	1	3	5	3	1	1	2	1	2	1	1	1	1	1	2	1	4	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	3	1
26000	-506.558154512650276	-504.649070136108151	-1.909084376542133	0.000169054350571	0.000026018135890	0.153903971134614	0.771619598714775	1	3	7	8	8	9	11	14	12	14	13	13	14	15	14	16	16	18	15	16	18	16	15	17	17	17	17	19	19	19	18	19	18	18	17	18	16	18	19	19	19	20	20	21	21	19	22	20	22	21	22	20	23	21	23	22	22	21	22	20	24	23	20	26	24	24	24	26	23	24	27	25	26	27	28	29	28	28	28	28	30	27	28	28	30	30	27	31	30	30	29	29	30	32	31	33	34	32	31	32	32	31	34	34	35	36	34	36	36	35	35	36	37	34	38	40	0	1	2	2	3	3	3	12	6	9	7	6	12	8	7	3	4	14	5	15	15	13	12	14	17	10	14	26	26	26	26	27	7	27	19	17	14	35	24	18	37	33	26	27	33	36	43	41	16	46	45	19	29	36	44	54	34	29	39	38	42	48	40	53	49	45	29	65	59	49	46	70	0	53	73	83	82	0	82	0	84	0	65	87	67	0	55	61	80	78	0	0	79	88	91	95	93	91	91	88	71	76	0	0	100	0	98	104	114	96	96	94	105	99	109	0	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	4	3	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	4	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1
26500	-503.126727982543684	-501.716058177235880	-1.410669805307821	0.000092496317943	0.000035517520730	0.383988482133682	0.718824847579611	0	4	7	8	8	10	11	12	11	14	13	12	15	13	15	16	16	18	14	16	18	16	15	17	15	19	18	16	19	19	17	17	18	18	17	18	17	19	19	19	18	20	20	21	21	19	22	20	22	21	22	21	23	22	23	22	22	21	21	20	23	21	23	24	24	24	26	26	24	24	26	27	27	25	27	30	28	28	28	29	27	28	28	25	28	29	28	31	30	28	30	30	31	32	32	32	33	32	32	34	31	32	34	35	33	36	34	35	37	36	36	36	36	38	40	39	0	1	2	3	3	2	3	9	4	9	6	9	12	6	11	13	14	11	12	15	15	14	14	12	11	7	24	19	22	37	19	10	28	25	23	24	23	35	36	37	22	34	34	42	38	27	32	37	23	38	39	36	38	30	57	43	46	30	16	21	50	46	17	46	40	51	36	57	60	42	70	74	0	57	59	83	75	0	67	0	84	0	59	30	74	0	47	81	80	73	0	0	77	90	85	92	94	91	92	99	76	91	0	0	87	0	96	96	100	100	98	99	101	111	106	0	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	3	2	1	1	1	1	3	1	1	1	4	3	2	1	3	1	2	3	1	1	1	2	2	1	1	1	1	1	1	1	3	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	2	3	1	1	1
27000	-451.590498045687525	-450.037181632328213	-1.553316413359310	0.000133257878178	0.000034960300728	0.262350723317835	0.919786491118431	0	2	6	8	10	10	11	12	11	14	14	14	14	13	16	16	16	17	17	16	18	17	16	17	17	19	17	19	18	19	18	18	18	17	17	17	17	20	20	18	19	21	19	19	22	20	22	21	22	20	22	21	24	21	22	22	22	21	22	20	23	21	22	24	24	24	27	26	25	22	27	25	28	28	28	28	27	29	27	30	30	27	28	28	30	30	28	31	30	30	30	30	32	32	33	32	34	31	33	31	31	31	34	35	34	35	34	36	35	33	36	35	36	38	40	40	0	1	2	3	4	4	4	5	4	8	5	7	8	8	12	14	14	11	23	14	22	15	12	20	12	20	12	22	18	18	23	36	17	23	16	16	17	40	30	25	25	32	15	36	21	28	18	38	50	44	58	46	49	43	39	38	38	36	46	32	41	16	38	49	49	70	70	64	51	39	68	65	0	68	77	68	65	0	53	0	87	0	77	28	75	0	71	76	84	76	0	0	72	73	100	92	93	78	73	78	83	86	0	0	102	0	94	105	95	86	96	91	107	112	111	0	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
27500	-467.027625883519647	-465.492765736809133	-1.534860146710532	0.000125102090612	0.000034095881802	0.272544460571310	0.831648207374689	1	4	7	9	10	11	12	13	12	15	14	13	14	14	16	16	17	18	17	14	17	15	16	16	16	19	17	17	17	20	19	19	18	17	17	18	18	19	19	19	20	20	19	21	21	19	21	21	22	20	22	18	23	20	23	23	22	22	22	21	22	22	24	26	24	22	27	26	21	25	26	27	28	27	27	29	25	27	28	29	29	28	28	26	29	31	29	32	30	30	28	30	31	32	32	32	35	32	33	33	31	33	32	34	35	34	33	36	36	34	35	36	37	37	40	40	0	1	2	3	3	4	5	7	4	8	7	6	12	6	14	12	14	25	16	9	16	12	14	22	20	19	20	10	16	37	27	37	19	14	10	25	24	27	19	33	33	18	37	36	21	15	32	39	50	36	23	35	42	15	39	44	30	41	43	36	60	44	58	56	49	37	77	66	50	58	43	70	0	77	62	72	51	0	84	0	84	0	68	47	83	0	79	76	91	79	0	0	80	101	101	92	104	78	93	93	62	88	0	0	103	0	101	103	100	92	107	101	108	106	112	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	5	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1
28000	-508.199559656363988	-506.626414654877010	-1.573145001487001	0.000139327083484	0.000035155559865	0.252323948698334	0.710882008339893	1	3	6	8	10	8	11	13	11	15	15	13	13	13	13	13	16	16	15	15	17	16	15	16	17	19	17	17	18	19	18	18	19	16	17	19	18	19	19	19	17	20	19	21	20	20	22	21	22	20	22	20	22	21	22	22	21	21	21	21	23	22	23	26	25	23	26	25	24	24	25	27	26	27	28	29	26	28	29	30	27	27	28	27	26	31	28	31	31	29	30	30	30	29	32	32	34	32	32	33	31	32	34	34	35	35	34	34	36	36	36	36	37	37	40	40	0	1	2	3	6	3	6	9	6	8	15	9	9	9	7	7	12	12	7	14	20	23	15	14	14	41	34	23	34	41	22	4	10	23	11	34	17	27	18	35	19	32	27	50	26	21	42	24	38	15	39	32	44	39	37	59	32	46	45	36	19	60	57	61	20	44	69	45	49	48	60	48	0	85	49	72	39	0	47	0	71	0	84	47	70	0	73	81	70	77	0	0	83	71	86	82	96	90	91	89	78	86	0	0	88	0	95	99	104	92	105	100	105	92	98	0	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	4	2	1	1	1	2	1	1	1	1	1	3	1	1	1	5	1	1	1	1	2	2	2	1	1	3	1	2	1	3	1	1	1	1	2	1	1	1	1	4	1	1	1	1	2	1	4	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	3	5	1
28500	-473.727256015692944	-472.333824180720001	-1.393431834972929	0.000089339575109	0.000036994422139	0.414087733166779	0.777835931545835	-1	4	6	8	9	9	11	13	11	14	13	12	14	14	15	15	15	17	17	16	17	17	15	17	17	17	15	18	18	18	18	18	19	17	15	19	17	19	19	19	20	19	19	21	21	20	23	20	20	20	21	20	21	21	22	23	21	20	22	21	23	22	24	25	24	22	26	24	24	25	26	26	28	25	27	29	28	27	28	30	29	28	28	28	29	31	29	31	30	29	29	31	30	30	32	33	34	31	32	34	32	32	34	35	35	35	34	36	37	35	35	36	37	38	39	40	0	1	2	3	4	4	5	7	6	9	7	4	12	12	11	6	7	23	13	8	20	8	8	27	15	27	8	19	35	21	19	21	19	15	10	30	23	18	29	19	5	35	21	21	43	38	45	19	21	39	32	31	46	28	50	44	33	40	33	39	58	52	45	46	49	42	70	49	52	61	68	61	0	50	65	79	71	0	68	0	75	0	64	56	63	0	83	76	72	78	0	0	82	74	94	92	102	81	98	83	89	87	0	0	101	0	96	95	108	96	100	91	98	110	104	0	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	3	3	1	2	1
29000	-504.432588629083568	-502.784597060550766	-1.647991568532830	0.000115716467633	0.000025568088075	0.220954619491073	0.766775968460565	0	2	6	8	10	10	10	13	12	14	15	13	14	15	16	15	15	17	16	16	17	16	15	16	14	19	17	19	19	18	18	18	18	17	18	18	16	19	20	19	20	20	20	22	20	18	22	20	22	20	22	21	24	21	22	22	22	21	22	21	24	22	24	26	23	23	25	27	24	24	24	27	26	26	27	30	27	28	28	30	30	27	29	28	29	30	28	32	29	30	31	31	31	31	32	33	34	32	32	33	32	32	32	34	34	36	34	35	36	34	36	36	38	37	41	39	0	1	2	3	4	4	3	5	7	8	13	9	5	12	23	25	8	14	9	13	23	7	10	17	8	34	11	37	14	21	17	19	14	17	14	13	10	30	37	46	33	36	31	50	35	17	60	31	48	35	48	29	62	14	54	26	41	32	26	29	50	31	62	67	44	52	44	62	51	52	59	51	0	71	69	51	64	0	74	0	78	0	72	67	68	0	67	39	69	85	0	0	84	72	94	92	101	92	93	101	85	82	0	0	93	0	98	89	100	98	110	99	112	108	114	0	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	2	5	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1
