step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
15000	-456.344516058703221	-463.200004009662621	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678624759265614	-1	1	3	2	3	6	5	2	2	4	4	6	5	5	5	6	6	7	6	5	6	10	6	7	7	7	6	7	7	5	7	7	8	8	8	8	8	8	9	9	8	9	9	8	9	8	10	11	10	10	10	11	11	10	10	10	10	10	11	11	12	11	11	11	11	11	11	12	11	10	12	12	14	13	13	15	13	14	14	15	15	15	15	13	17	16	15	17	18	0	0	1	2	2	7	3	2	0	4	2	7	9	10	10	10	4	7	7	10	15	9	5	8	4	12	20	20	21	5	15	10	16	24	26	27	24	21	6	31	32	33	35	30	37	30	28	43	39	31	41	31	42	43	37	46	46	46	26	12	69	40	54	54	46	42	50	43	51	39	64	65	48	42	67	71	22	72	75	84	77	0	73	62	80	72	84	87	84	1	1	3	1	1	1	1	1	1	2	2	1	3	1	1	2	1	2	1	1	1	5	3	3	3	1	1	2	1	2	2	2	1	1	1	2	1	2	3	2	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	2	2	1	4	4	1	2	1	1	2	2	1	1	1	1	1	1	3	3	1	3	3	1	1	2	1	1	1	1	2	4	1	2	3
15500	-424.582008638540344	-431.437496589499744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577184965374761	0	1	2	2	3	6	4	3	2	3	5	6	5	4	4	6	6	5	6	5	6	10	5	7	7	7	7	7	7	6	10	7	8	8	8	6	7	7	8	9	9	9	9	9	8	9	9	10	10	7	10	11	10	10	10	11	10	10	11	11	12	10	11	11	11	12	12	12	12	13	12	12	14	13	13	15	12	14	14	15	15	15	13	15	17	16	16	17	19	0	0	1	2	4	18	1	4	0	4	8	7	9	10	5	11	23	1	7	14	15	9	4	11	11	12	36	20	15	15	50	21	23	4	18	20	30	30	19	50	50	33	12	30	37	38	36	35	39	11	41	31	42	35	37	57	46	46	43	49	51	40	43	43	57	42	52	48	51	63	64	65	83	42	61	71	22	72	75	69	77	0	48	69	69	78	80	87	87	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	2	1	1	5	3	1	2	1	1	2	2	1	2	1	2	4	2	1	1	1	2	2	2	1	2	3	1	2	2	2	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2	2	1	1	1	2	1	3	2	2	1	2	3	1	2	1	4	1	1	1	2
16000	-464.293346888045562	-471.148834839004962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505871477987296	0	0	2	2	3	6	5	1	3	4	6	6	6	4	5	6	6	6	5	5	6	9	7	7	6	7	7	7	7	7	10	7	8	8	8	6	8	8	9	9	8	9	9	9	9	9	10	10	10	10	11	11	11	10	7	11	10	10	11	11	12	10	10	11	11	12	12	12	12	13	12	12	14	13	13	14	13	14	14	15	15	14	13	15	17	16	16	17	19	0	0	1	2	2	3	3	2	0	2	14	1	9	4	4	2	10	19	3	14	2	13	25	16	2	7	36	20	15	15	41	21	24	10	12	20	55	30	26	41	16	33	35	55	16	38	27	19	39	41	31	40	42	26	21	57	46	46	48	39	51	40	35	54	21	42	50	48	51	54	64	65	63	42	52	71	16	72	75	75	77	0	35	75	80	78	40	79	84	1	1	1	2	2	1	3	1	1	2	2	3	2	2	1	6	2	1	1	1	3	3	1	1	2	2	1	2	2	2	2	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	4	1	2	1	2	2	3	1	1	1	1	1	1	1	1	2	1	5	2	2	1	1	1	1	1	3	2	2	2	3	2	1	2	2	1	4	2	1	2	6	3	1
16500	-457.101643571765919	-463.957131522725319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516821861306144	-1	1	3	2	3	6	4	3	3	4	6	6	6	5	5	6	4	7	5	5	6	10	7	6	7	7	7	7	7	7	10	7	7	8	8	6	8	8	9	9	7	9	9	9	9	9	10	10	10	10	11	10	11	10	10	10	10	10	11	11	11	11	11	11	11	12	12	10	12	13	12	12	13	11	13	15	13	14	12	14	15	15	14	15	17	16	16	17	19	0	0	1	2	2	3	3	2	0	8	4	7	9	17	17	17	2	19	7	10	15	9	17	8	11	19	36	24	21	17	40	24	24	4	12	20	30	5	3	38	17	33	3	30	37	38	36	26	39	38	52	41	42	35	44	46	30	46	48	49	52	52	48	18	57	33	61	43	51	63	64	65	64	16	79	71	43	72	74	75	77	0	48	79	87	78	75	84	87	1	1	3	1	2	3	1	1	1	1	2	2	2	1	1	2	2	2	1	1	1	3	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	3	1	3	1	5	1	1	1	3	2	1	2	1	2	2	2	1	1	3	1	1	1	1	1	1	1	1	4	1	1	1	2	1	1	1	4	1	3	2	1	1	1	2	1	2	2	1	2	2	2	3
17000	-417.409989611253991	-424.265477562213391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623879582090409	0	1	3	2	3	6	5	3	3	4	5	6	6	3	5	6	6	6	4	5	6	10	7	7	7	7	7	7	7	8	10	6	8	8	7	8	8	7	8	9	8	9	9	9	9	9	10	10	10	9	11	11	11	10	10	11	10	10	10	11	11	11	11	11	11	12	12	12	12	12	12	12	14	12	12	15	13	13	13	15	14	15	15	15	16	15	16	17	19	0	0	1	2	4	7	3	4	0	4	8	3	9	4	10	11	11	19	1	14	15	9	11	17	17	18	20	20	15	29	29	15	24	17	18	28	15	21	19	37	32	33	35	37	37	38	36	35	39	41	41	50	42	43	44	58	46	46	43	49	31	31	35	54	46	33	61	54	61	63	63	65	63	42	51	71	22	72	51	67	77	0	48	51	52	78	61	84	88	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	3	2	1	5	2	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	3	1	2	1	2	1	1	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	3	1	2	3	1	2	1	1	1	1	3	3	1	2	3	1	2	2	1	1	3	3	2	1	2	2	2
17500	-410.752612302168131	-417.608100253127532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685885960899657	0	1	3	2	3	6	5	3	3	4	6	5	6	5	5	4	6	7	6	6	6	10	6	6	7	7	7	7	7	7	10	5	6	8	8	8	8	8	9	8	8	9	9	9	9	9	10	11	10	10	11	11	11	10	10	10	10	10	10	11	12	11	11	11	11	11	12	12	12	13	12	12	11	13	13	15	13	14	14	13	15	14	14	15	17	15	14	17	18	0	0	1	2	4	12	3	4	0	8	16	3	9	10	10	5	8	12	12	14	15	13	16	5	17	19	20	20	15	15	40	10	16	23	12	27	30	30	7	30	11	33	35	37	17	38	27	43	39	40	50	40	42	43	44	46	46	46	26	49	51	50	54	54	58	42	31	54	51	73	48	65	35	53	52	71	22	72	80	61	77	0	39	80	79	78	80	84	88	1	1	2	1	1	1	2	1	1	1	2	2	3	1	1	1	3	1	1	1	1	4	2	2	1	1	1	1	2	2	2	1	2	2	2	1	1	1	3	1	2	2	1	1	2	1	2	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	3	2	1	1	1	1	2	1	3	1	1	2	1
18000	-425.439339604427005	-432.294827555386405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682810686084908	0	1	1	2	3	6	5	3	3	3	5	4	5	5	5	5	6	7	6	6	6	10	7	6	7	7	7	7	6	7	10	7	7	8	8	8	8	8	9	9	8	8	9	9	9	9	9	9	10	10	10	11	11	10	10	10	11	10	11	11	9	10	11	11	11	10	12	10	12	13	12	12	12	13	12	15	12	14	14	15	15	15	13	15	17	16	15	17	19	0	0	1	2	4	3	3	4	0	4	8	1	9	10	10	5	5	12	7	14	15	9	16	16	17	7	20	20	15	21	40	14	16	17	26	27	15	30	18	41	30	17	35	38	37	30	27	35	39	41	61	50	33	48	44	46	46	46	68	39	41	41	35	54	58	33	51	26	61	63	64	65	35	66	52	71	22	72	75	79	77	0	48	69	84	78	52	87	88	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	2	3	1	1	1	4	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	3	1	3	2	2	1	1	2	2	1	2	2	2	2	1	2	1	4	2	2	2	1	2	2
18500	-431.562591391951628	-438.418079342911028	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630233632827383	0	1	3	2	3	6	3	3	3	3	5	6	6	5	5	6	6	7	5	6	6	10	7	7	7	7	7	7	7	7	9	7	8	7	8	8	8	7	9	9	8	9	9	9	8	9	10	11	10	10	11	9	11	10	10	10	11	10	10	11	12	10	10	11	11	12	12	12	9	13	12	12	14	13	12	15	12	13	13	14	15	15	13	15	17	16	16	17	19	0	0	1	2	4	19	1	4	0	2	8	19	9	10	10	11	2	12	7	14	15	13	16	8	16	12	20	20	21	15	41	15	16	11	18	27	30	15	19	21	21	16	35	37	38	30	36	54	6	52	69	41	42	35	44	46	46	46	35	49	51	40	26	54	58	42	69	64	41	63	63	65	48	33	51	71	17	72	75	75	77	0	35	79	79	78	84	84	88	1	1	2	1	1	1	2	1	1	2	1	1	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	2	1	2	3	1	1	2	3	1	2	2	3	2	1	2	1
19000	-458.913551176796034	-465.769039127755434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668509516299294	0	1	3	2	3	6	5	3	3	4	6	3	4	5	5	5	4	7	6	6	6	7	7	6	7	7	7	7	7	7	10	7	8	8	8	8	8	8	9	9	8	9	9	9	9	9	10	11	10	9	11	11	11	10	7	11	11	10	11	11	12	11	11	11	11	11	12	12	12	13	12	12	13	12	13	15	13	13	14	15	14	15	15	15	15	16	16	17	19	0	0	1	2	2	12	1	4	0	4	17	1	9	10	5	17	4	12	3	14	10	9	24	2	24	19	20	20	15	15	41	5	11	24	26	27	32	30	19	41	32	33	26	21	32	38	36	26	39	11	40	40	42	26	17	46	46	46	35	39	51	31	43	54	58	33	51	64	38	63	64	65	48	53	40	71	18	72	75	75	77	0	43	31	69	78	84	87	84	1	1	2	1	2	2	3	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	2	2	2	2	3	1	2	2	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	2	2	4	1	1	2	1	1	3	3	2	2	1	1	2
19500	-437.321759241094185	-444.177247192053585	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612197847380543	-1	1	3	2	3	6	5	3	3	4	5	4	6	5	5	6	4	7	6	5	6	10	7	7	7	7	6	7	7	8	10	7	8	7	8	8	6	8	9	9	9	9	9	8	9	9	7	10	10	8	11	10	11	10	10	11	11	10	10	11	11	11	11	11	11	12	12	12	9	13	12	12	14	13	12	15	13	14	13	13	15	15	15	15	17	16	16	16	17	0	0	1	2	4	7	3	4	0	4	10	3	9	10	10	8	4	7	12	5	15	9	17	11	10	6	20	20	15	15	40	21	24	17	26	27	15	15	7	50	50	33	6	37	30	30	27	43	39	15	41	50	24	43	44	46	46	46	35	49	69	69	35	48	58	42	61	54	50	68	64	65	63	42	69	71	22	72	75	61	77	0	18	79	75	78	80	84	87	1	1	3	1	1	1	2	1	1	2	1	1	3	1	1	1	1	2	1	2	1	5	2	2	3	1	1	1	2	2	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	2	1	2	1	3	1	1	2	1	2	1	1	1	1	2	2	1	2	2	2	1	2	1	1	6	1	2	2	3	1	1
20000	-453.030663251128090	-459.886151202087490	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589367590733408	0	0	3	2	3	6	4	2	1	4	6	5	6	5	4	6	4	7	6	6	6	10	7	6	7	6	7	7	7	7	10	7	6	5	7	8	8	8	9	8	9	8	9	8	9	9	10	11	10	9	10	11	10	10	10	11	11	10	11	11	12	11	11	11	10	12	11	11	12	13	12	11	14	13	13	15	13	13	13	15	15	15	15	14	17	15	15	17	18	0	0	1	2	2	7	3	2	0	2	2	7	9	17	5	17	2	1	12	14	15	13	5	2	24	12	20	20	21	17	50	24	17	2	26	27	30	30	18	34	40	33	35	30	24	34	36	35	39	40	41	50	42	43	44	58	46	46	35	49	51	31	43	54	46	53	50	43	51	63	68	65	48	53	51	71	24	72	61	79	77	0	18	79	84	78	69	87	87	1	1	3	2	2	1	1	1	1	3	5	1	2	1	1	2	2	4	1	1	1	2	3	4	1	1	1	1	1	2	1	1	2	4	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	1	1	2	2	2	2	2	1	1	2	2	3	3	4	2	1	2	2	1	5	1	2	2	2	2	3
20500	-466.968047041367242	-473.823534992326643	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574020683154248	0	1	3	2	3	6	5	3	3	4	6	6	6	5	5	5	5	7	6	5	6	10	7	7	6	7	6	7	7	6	10	7	7	8	8	8	7	8	9	7	9	9	9	9	9	9	9	11	10	10	11	10	11	10	10	11	11	10	10	11	11	10	11	11	10	12	12	12	11	13	12	12	12	10	13	15	13	14	12	14	15	15	15	15	17	16	15	17	18	0	0	1	2	4	3	3	2	0	2	10	7	9	10	10	8	5	3	3	10	15	13	4	17	5	3	20	20	21	10	40	16	16	24	12	27	30	32	26	30	40	33	35	37	37	38	36	43	39	40	31	40	42	7	44	46	46	46	35	49	52	41	43	54	46	42	31	54	41	68	54	57	26	33	79	71	18	72	69	40	77	0	73	52	79	78	75	87	87	1	1	3	1	1	1	2	1	1	2	1	1	2	1	1	2	1	3	2	1	1	2	2	1	2	2	1	1	1	1	2	2	2	1	2	2	1	1	2	1	2	2	1	2	1	1	1	2	1	2	1	2	2	3	1	1	2	1	2	1	1	1	2	1	1	3	2	1	1	1	2	1	3	2	1	2	5	1	1	3	2	1	2	4	2	2	2	2	2
21000	-498.906336355648477	-505.761824306607878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593319933602274	0	1	3	2	3	6	5	3	1	3	6	6	6	4	4	6	5	7	4	4	6	9	7	6	7	7	7	7	7	7	7	7	8	8	8	8	8	6	9	8	9	9	9	8	9	8	10	11	10	8	10	11	11	10	10	11	10	10	11	11	12	11	10	11	11	12	11	12	11	13	11	12	11	10	13	15	12	14	14	15	14	14	15	15	17	16	15	17	19	0	0	1	2	4	7	1	2	0	2	5	7	9	10	10	17	4	12	1	5	15	13	17	8	17	12	20	20	24	15	16	11	16	5	26	11	21	15	19	31	31	24	35	30	30	21	28	43	6	38	31	38	42	43	44	46	46	46	43	49	41	51	35	63	58	24	51	64	41	63	54	65	43	42	69	71	22	72	52	61	77	0	48	51	80	78	61	87	84	1	1	2	1	1	1	3	2	1	2	3	1	3	1	1	1	1	1	3	1	2	2	1	2	2	1	3	2	1	2	1	1	2	2	1	2	1	2	3	1	2	3	1	1	2	2	3	2	2	1	2	2	2	1	2	2	2	1	2	1	3	1	2	1	1	3	1	1	2	2	1	1	2	1	2	2	3	1	3	1	2	1	2	2	2	2	2	2	2
21500	-440.616450259477176	-447.471938210436576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620312439045455	0	1	3	2	3	6	4	3	3	4	4	5	6	5	5	6	5	7	6	6	6	10	7	7	7	6	7	5	7	8	7	7	7	7	8	8	8	8	9	9	8	9	9	9	9	9	10	11	10	10	11	11	11	10	10	10	11	10	8	11	12	11	11	11	11	10	12	12	12	13	12	12	14	13	13	15	13	14	14	15	15	15	13	15	17	16	15	17	19	0	0	1	2	4	7	1	4	0	5	5	7	9	10	10	5	5	12	12	28	15	13	11	5	17	12	28	10	21	15	15	17	16	4	26	28	31	11	19	41	21	24	35	37	31	38	36	43	6	41	41	31	33	43	44	46	58	46	7	49	52	40	54	54	58	33	50	6	41	63	54	65	54	66	51	71	22	72	75	75	77	0	48	79	80	78	69	84	87	1	1	3	1	1	2	3	1	1	1	1	1	2	1	1	2	2	2	1	1	1	4	2	2	2	1	2	1	1	2	2	2	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	2	4	1	1	1	1	1	3	1	1	2	1	1	1	2	2	2	2	1	1	1	4	2	1	2	2	1	1	2	2	1	1	1	1	1	2	2	4
22000	-454.108153456994387	-460.963641407953787	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639569593993167	0	1	3	2	3	6	5	3	3	4	6	5	6	5	5	6	5	7	6	6	6	10	7	4	7	7	7	7	7	7	10	7	7	8	8	8	8	7	9	7	9	9	9	9	9	9	10	10	8	9	9	11	9	10	10	10	11	9	11	11	12	11	11	11	11	12	11	12	12	13	12	12	14	13	12	15	13	13	14	15	15	15	12	15	17	16	14	17	18	0	0	1	2	4	12	1	2	0	5	5	3	9	10	10	17	24	19	7	10	15	13	24	5	5	7	20	14	21	15	40	17	24	4	26	27	30	21	49	21	40	33	35	34	30	38	28	35	12	40	40	50	33	35	50	46	50	30	43	49	50	51	35	54	58	53	34	35	50	63	64	65	83	53	62	71	34	72	61	69	77	0	48	79	69	78	67	87	85	1	1	3	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	3	1	1	2	1	2	2	2	2	5	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2	2	2	2	2	1	1	1	1	2	2	3	2	2	1	1	2	3	3	2	2	1	1	1	3	1	2	3	1	2	1	2	1	2	1	3	1	2	3	1
22500	-447.655395806755337	-454.510883757714737	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599057109680610	0	0	3	2	3	5	5	3	3	4	5	6	6	5	5	6	6	7	5	6	6	10	7	7	7	6	7	7	6	6	10	7	8	8	8	8	7	8	8	8	9	9	9	9	9	9	10	11	10	9	10	11	11	10	10	11	10	10	9	11	12	11	11	11	11	12	12	12	12	13	12	12	13	13	13	14	13	14	14	14	15	14	14	15	17	16	15	17	19	0	0	1	2	4	3	1	2	0	5	2	19	9	4	10	5	5	12	3	14	15	9	17	17	16	19	20	20	15	10	38	15	16	5	26	27	30	30	12	8	11	33	35	37	11	38	27	54	39	34	40	40	33	26	44	46	46	46	35	49	34	40	54	54	58	16	50	54	51	63	64	65	19	53	62	71	22	72	75	69	82	0	43	69	75	78	75	51	87	1	1	1	2	1	1	4	3	1	1	4	1	3	2	1	2	2	1	2	1	1	5	1	1	1	1	1	1	1	2	2	2	2	4	1	1	1	1	1	2	3	1	1	2	2	1	2	1	2	1	2	2	2	4	1	2	1	1	1	1	3	3	1	1	1	5	2	1	2	2	1	1	3	2	2	2	2	2	1	1	1	1	4	3	3	2	1	6	3
23000	-429.461947487393047	-436.317435438352447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712411680287535	0	1	3	2	3	6	5	3	3	4	5	5	6	5	5	5	6	7	6	6	6	10	7	7	6	7	7	7	7	7	7	7	8	5	8	8	8	8	9	9	9	9	9	9	9	9	10	11	10	10	11	11	11	8	10	10	11	10	10	9	12	10	9	11	11	12	12	12	12	10	12	12	14	12	13	14	13	13	14	15	15	15	15	14	16	15	13	17	19	0	0	1	2	4	7	1	4	0	8	4	3	9	10	10	5	2	3	3	14	11	9	34	17	34	12	20	20	21	15	5	21	11	5	26	20	21	30	18	31	31	33	35	37	37	30	36	43	60	31	21	41	42	19	44	46	46	46	54	18	51	41	35	63	46	42	52	54	52	63	64	57	54	16	69	64	22	72	75	84	77	0	73	75	80	78	51	87	88	1	1	2	1	1	1	4	1	1	1	3	2	3	1	1	2	2	2	3	1	1	5	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	2	2	2	1	2	3	2	2	2	1	1	2	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	5	4	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2
23500	-412.140972486896601	-418.996460437856001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693577719159402	0	1	3	2	3	6	5	2	3	4	6	4	5	5	5	5	4	6	6	6	6	9	5	7	7	7	7	7	7	7	7	7	8	8	7	8	8	8	9	9	8	9	9	9	9	9	9	10	9	10	10	11	11	10	10	11	11	10	11	11	11	11	11	11	11	12	12	11	12	13	12	12	12	13	12	15	13	14	14	15	15	15	15	13	17	16	15	17	19	0	0	1	2	2	7	12	2	0	4	17	3	9	10	10	5	4	12	12	14	15	9	5	17	16	19	20	20	21	21	15	21	25	24	18	27	30	30	18	31	15	33	26	37	37	38	36	43	7	21	41	40	42	35	44	46	46	46	48	39	50	51	54	54	58	53	51	43	61	63	64	65	26	42	61	71	22	72	75	79	77	0	73	51	79	78	62	87	88	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	3	3	2	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	1	2	2	1	2	1	2	2	2	2	3	1	2
24000	-453.836519090129968	-460.692007041089369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564301355289821	-1	1	1	2	3	6	4	3	3	3	5	5	5	5	5	6	6	7	5	6	6	10	7	7	5	7	7	7	7	8	10	7	8	8	8	8	7	8	9	8	9	9	9	9	9	9	9	10	9	10	11	11	11	10	10	11	11	10	10	11	9	10	11	11	11	12	12	12	11	13	12	12	13	13	13	15	13	14	14	15	15	13	15	15	16	16	16	17	18	0	0	1	2	4	12	3	2	0	4	5	1	9	5	10	11	25	19	3	15	2	13	16	17	4	6	20	20	21	15	41	16	16	11	19	27	21	21	7	29	40	33	35	37	30	30	36	35	18	40	61	41	33	43	44	46	46	46	35	49	40	15	48	48	58	42	31	48	61	63	54	57	35	33	31	71	39	72	31	79	82	0	73	79	80	78	84	80	88	1	1	1	1	1	1	3	2	1	1	2	3	2	2	1	1	1	1	3	1	4	4	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	2	4	1	1	1	1	2	1	1	1	2	2	2	2	1	3	1	1	2	2	1	2	1	1	3	1	1	1	2	2	2	2	2	1	1	2	3	3	2	3	1	3	1	2	1	2	1	1	2	1	2	1
24500	-466.296433838002031	-473.151921788961431	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662881596170491	0	0	3	2	3	6	5	3	3	4	4	4	6	4	5	4	5	5	6	5	6	9	6	7	4	6	6	7	7	7	10	6	8	7	7	8	8	8	8	7	8	9	9	6	9	9	10	11	9	10	11	11	10	10	10	11	11	8	10	11	12	10	11	11	11	12	12	12	12	13	12	12	13	13	13	15	13	13	11	14	15	13	15	14	17	16	16	17	18	0	0	1	2	2	18	12	2	0	5	2	3	9	4	8	4	11	12	12	14	15	13	4	17	5	18	20	27	15	21	41	15	34	17	26	27	44	30	19	21	40	5	35	4	38	38	36	35	39	40	31	62	33	43	37	46	46	15	43	49	51	41	43	54	58	42	51	54	51	63	43	65	48	66	79	64	22	72	31	51	77	0	73	75	75	78	84	87	87	1	1	2	2	3	1	1	3	1	1	2	1	2	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	3	2	1	1	1	2	2	1	2	1	1	2	1	1	2	2	2	1	2	1	2	2	1	2	2	1	2	1	2	3	1	2	1	2	3	4	1	1	1	2	1	1	1	2	2	1	1	1
