step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
16000	-486.637312618063561	-493.492800569022961	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615381523068517	-1	1	3	3	3	5	5	3	5	5	6	7	7	9	9	7	9	9	9	10	11	11	9	12	13	11	11	12	14	12	13	13	16	17	14	14	15	16	18	18	17	17	18	18	17	17	17	18	20	19	18	18	19	20	19	21	21	21	22	19	21	21	21	22	22	23	22	22	25	26	24	27	25	26	26	28	26	28	27	28	30	30	31	0	1	2	1	1	3	4	1	5	2	9	8	9	13	4	9	12	13	13	14	15	17	9	14	30	10	23	14	20	15	4	13	25	24	19	30	31	36	35	35	36	38	36	38	13	31	36	38	34	24	38	31	37	46	52	40	40	51	36	38	51	52	54	50	51	63	0	57	67	68	68	68	68	68	68	72	68	75	71	70	77	75	70	1	1	1	2	2	1	1	2	2	1	1	2	1	1	4	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	3	3	2	2	3	1	1	2	2	2	1	1	2	1	4	2	2	1	2	4	1	2	2	2	1	1	2	2	2	2	1	2	1	1	2	1	1	1	2	2	1	2	2	1	2	1	2	1	2	1	2	2	3
16500	-480.323849302197175	-487.179337253156575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619296470102195	1	2	4	4	3	6	6	5	4	6	7	7	6	9	8	9	9	9	9	10	10	11	11	13	13	12	13	12	14	14	15	14	15	16	15	15	17	16	18	18	16	16	17	18	18	17	20	18	19	19	19	19	20	21	19	21	21	21	21	20	22	21	22	21	23	22	22	23	25	27	24	27	27	27	25	26	27	28	27	29	30	30	32	0	1	1	1	1	3	4	4	5	8	9	8	9	13	7	11	10	13	13	13	15	8	20	14	21	17	19	19	28	2	21	23	25	35	13	25	31	36	28	29	36	36	36	36	27	31	33	38	29	35	36	46	46	46	46	50	50	51	51	51	51	52	53	50	58	53	0	64	67	68	64	64	75	68	68	68	75	73	75	70	77	79	80	1	1	3	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	3	2	1	3	1	2	2	2	3	2	2	4	2	2	1	1	3	1	1	1	3	2	1	1	1	2	2	1	3	1	3	2	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	4	1	2	2	1	1	1	2	2	2	1	2
17000	-465.984365300881052	-472.839853251840452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701291560947403	1	2	6	3	3	5	6	4	6	5	7	7	5	9	9	8	9	8	9	9	11	11	10	11	14	12	11	11	13	13	14	14	16	16	14	15	17	17	17	18	17	17	18	18	17	16	19	19	18	19	17	20	18	21	18	20	21	20	21	19	21	22	21	22	23	22	22	23	25	26	24	28	26	27	25	27	26	28	27	29	29	30	30	0	1	6	1	1	2	4	4	13	8	13	8	5	13	12	11	8	13	9	9	15	10	19	20	15	22	23	20	14	21	21	23	25	14	28	25	31	36	34	45	36	36	36	38	23	31	36	36	28	40	30	37	46	53	46	40	50	38	36	51	47	46	52	50	58	52	0	57	67	75	68	70	71	64	71	75	75	73	71	70	77	80	80	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	3	1	2	2	1	2	1	1	2	1	1	1	2	1	2	2	1	4	1	1	2	2	1	1	1	1	2	1	4	1	3	3	4	1	3	2	1	2	1	1	1	2	3	1	1	3	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	2	1	1
17500	-486.473055932354669	-493.328543883314069	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665967790076990	0	1	4	2	4	5	5	3	6	6	5	6	7	9	8	8	10	10	9	7	10	10	11	13	10	11	12	12	13	14	14	13	14	16	15	13	18	16	15	18	17	17	17	17	18	16	18	19	19	19	19	19	20	20	19	21	22	21	22	21	21	21	22	21	22	22	21	23	25	26	23	27	26	26	24	28	26	26	27	29	29	30	32	0	1	4	1	4	3	1	4	11	3	5	8	9	20	1	11	10	9	9	9	7	10	13	14	15	10	18	14	28	22	21	27	25	24	29	25	46	30	28	35	38	38	38	36	27	31	38	44	34	18	43	46	46	46	46	40	50	51	43	41	51	54	54	50	30	53	0	64	67	68	64	68	75	75	64	68	75	75	71	72	77	79	72	1	1	1	1	1	1	2	1	1	1	1	2	1	1	4	1	2	2	2	1	2	2	2	2	1	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	5	1	1	2	2	1	1	1	1	2	2	1	1	2	2	5	1	1	2	2	2	1	2	1	1	2	3	1	1	2	1	2	1	2
18000	-498.645180102880374	-505.500668053839775	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608270983311736	1	2	5	4	5	6	7	4	4	5	6	7	6	9	9	7	9	9	7	9	11	11	11	12	13	12	10	13	13	11	14	13	15	15	15	14	17	16	17	17	18	16	17	18	17	16	20	18	19	19	18	19	19	21	20	19	21	20	22	21	21	21	22	22	19	21	21	23	24	26	24	25	26	25	24	27	27	28	27	30	30	30	31	0	1	2	1	4	3	4	1	1	8	9	5	9	13	7	9	10	13	9	19	15	10	19	20	30	10	9	20	19	7	21	14	25	14	28	30	31	36	28	29	36	36	36	43	27	21	42	36	34	40	36	37	46	46	53	40	50	65	38	41	51	46	53	50	51	52	0	64	67	68	64	68	75	75	68	72	72	70	71	75	77	71	76	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	2	2	1	2	3	2	3	2	1	2	2	3	1	1	2	1	2	1	2	2	2	1	4	4	3	2	2	1	2	1	2	3	1	1	1	1	2	2	1	1	2	2	1	1	1	1	3	2	1	1	1	1	1	2	1	1	2	3	2	3	2
18500	-486.464457704572851	-493.319945655532251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730105560850851	0	1	5	2	4	6	6	4	5	6	7	6	7	7	8	8	9	9	9	9	11	10	10	12	12	11	12	13	14	13	13	13	16	16	15	15	17	16	16	18	17	17	17	18	18	17	19	18	19	18	19	18	16	20	19	20	20	20	22	21	20	21	19	22	22	20	22	23	25	26	24	28	25	27	26	27	27	27	27	27	29	30	29	0	1	4	1	4	3	4	2	5	8	9	8	9	5	7	11	1	9	2	14	7	8	18	14	15	10	23	19	27	25	21	19	25	18	28	30	21	36	24	34	33	38	36	41	24	31	38	36	28	34	41	46	31	53	37	50	40	51	36	43	51	37	37	57	43	63	0	64	67	68	68	76	68	75	68	68	70	73	68	75	70	75	79	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	4	2	3	1	1	3	1	2	2	2	2	2	1	1	1	2	2	3	1	1	4	1	2	1	1	1	1	1	3	2	1	1	2	1	1	1	2	2	1	1	1	1	3	2	1	2	1	1	3	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	1
19000	-434.116100357245614	-440.971588308205014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698480229056678	-1	1	6	3	4	5	6	4	5	6	7	7	6	8	8	8	9	10	9	10	12	11	10	13	12	13	12	12	12	13	14	14	16	16	14	14	17	16	17	18	17	16	17	18	18	15	19	18	19	19	19	19	20	21	19	20	21	20	21	20	21	21	21	22	22	21	23	23	25	26	25	28	26	27	25	28	24	28	28	29	29	28	31	0	1	6	2	2	2	4	2	5	4	9	8	9	13	7	11	10	14	13	14	15	17	14	20	15	10	23	18	20	25	21	27	30	18	28	25	31	36	34	28	36	36	36	38	32	15	33	38	34	34	41	46	52	53	37	40	40	51	47	47	51	52	52	50	51	52	0	64	67	68	68	68	64	64	64	70	64	75	71	79	77	70	80	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	3	1	1	1	1	1	1	2	2	1	1	1	2	1	3	2	1	2	1	2	3	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	1	3	2	2	2	1	1	1	2	1	2	1	1
19500	-433.212087523266462	-440.067575474225862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700462254453144	0	2	6	3	2	5	5	4	5	6	7	5	7	8	9	9	10	8	10	10	11	10	11	13	12	12	12	12	11	13	14	14	15	16	14	14	18	16	17	17	17	16	17	18	18	17	19	19	19	19	19	19	20	20	19	21	21	20	21	20	22	22	21	22	22	21	22	23	25	27	25	29	25	27	25	27	27	27	27	28	28	30	31	0	1	4	2	1	4	4	1	5	8	9	8	9	9	7	9	10	13	18	14	15	8	18	11	15	17	23	20	14	25	21	27	25	24	28	25	46	36	28	24	36	36	36	36	27	31	36	43	34	40	36	46	46	46	46	50	50	43	38	41	51	54	46	57	58	54	0	64	67	68	68	75	68	68	68	75	64	73	71	68	77	79	75	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	3	1	2	1	2	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	3	1	2	2	1	1	3
20000	-419.894734521018620	-426.750222471978020	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690733539158402	0	2	6	3	4	5	5	4	5	6	7	6	6	8	9	9	8	10	9	9	12	11	10	12	14	13	13	10	14	13	15	12	15	16	14	14	16	17	18	18	18	16	16	18	18	17	20	18	19	19	19	19	19	21	19	21	22	21	21	20	21	21	22	23	22	23	23	24	25	27	25	28	27	26	26	27	25	28	28	29	30	30	30	0	1	6	1	4	1	4	2	5	8	9	4	9	13	7	11	10	14	13	14	7	10	13	14	30	17	32	14	18	21	21	23	25	35	24	30	21	43	34	29	42	36	36	43	32	37	38	42	35	40	42	46	46	46	46	50	50	51	44	51	51	52	53	50	58	63	0	64	67	68	64	68	75	64	68	68	64	73	71	75	77	80	76	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	2	2	3	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	3	1	2
20500	-447.322499381494822	-454.177987332454222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671323531667924	0	1	6	3	3	3	5	4	5	6	7	6	6	9	8	9	9	8	9	9	10	10	11	12	14	13	11	12	13	12	15	12	15	16	13	14	17	17	17	18	18	15	18	17	17	17	19	18	18	19	18	18	19	21	20	20	22	20	21	20	21	21	21	22	22	22	20	23	24	27	24	29	26	25	26	28	25	27	27	29	29	30	32	0	1	6	2	2	2	8	2	5	8	9	8	9	18	7	11	8	11	13	18	7	10	19	19	30	22	19	14	20	15	21	23	25	35	28	30	31	42	34	35	38	30	36	36	23	31	36	38	34	40	44	46	46	46	53	40	50	51	38	51	51	53	53	40	58	53	0	64	67	68	68	68	64	64	68	70	64	73	71	68	75	72	80	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	3	1	2	2	1	1	1	2	1	2	2	2	2	1	1	2	1	1	1	1	1	3	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	3	1	1	1	1	2	2	1	2	1	2	2	1	1	1	2	2	2	1	1
21000	-476.842789766936164	-483.698277717895564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714626989324294	-1	1	6	4	3	5	6	4	5	6	6	5	6	7	9	8	9	9	9	9	11	11	11	13	13	12	12	11	10	12	15	12	14	16	14	14	16	16	18	17	17	15	18	18	17	17	18	18	17	19	18	19	19	20	19	21	21	21	19	20	21	21	22	22	22	23	22	23	25	26	24	29	25	26	25	27	25	27	27	28	29	30	30	0	1	6	2	2	4	2	5	5	8	2	1	9	9	12	12	8	9	9	14	15	10	19	9	30	22	23	20	14	21	21	23	25	20	14	30	31	36	34	35	38	36	36	36	27	37	36	38	28	40	41	46	46	46	46	40	50	38	36	51	43	52	53	50	59	46	0	64	67	68	57	76	64	64	68	68	68	73	71	75	77	80	72	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	2	2	2	2	1	1	2	1	3	1	1	1	1	2	1	2	1	1	4	3	1	1	2	1	1	1	1	2	2	2	1	2	2	3	1	1	1	2	2	1	3	2	2	2	1	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	2	1	1	2	2	2	1	1
21500	-461.500869372243187	-468.356357323202587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737656510893948	-1	1	5	3	4	4	6	4	6	5	6	5	5	8	8	8	9	9	9	9	11	12	11	12	12	12	12	12	14	11	15	14	15	17	14	15	17	15	16	18	18	16	17	19	18	17	20	18	19	19	19	19	18	21	20	21	21	21	21	20	22	21	22	22	22	23	21	23	24	26	24	28	25	25	25	26	25	26	27	30	30	30	32	0	1	6	2	2	1	4	2	13	8	13	2	5	9	7	11	10	13	9	14	4	17	18	20	30	17	19	20	21	15	15	27	25	35	24	25	31	30	28	35	38	30	38	42	32	31	43	36	34	40	43	37	46	46	46	50	50	51	43	38	60	52	54	50	47	54	0	57	67	64	68	68	68	68	68	68	68	73	71	70	77	79	72	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	4	2	1	2	1	1	2	2	1	1	3	1	2	1	1	2	1	2	2	2	2	2	1	2	2	1	2	2	1	1	2	1	1	2	1	2	1	2	2	3	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	2	1	1	2	2	2	2	2
22000	-451.900918833521416	-458.756406784480816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714365426296349	1	2	5	3	4	3	6	4	5	6	7	6	6	9	8	9	9	9	10	10	10	12	11	12	13	12	12	11	13	12	15	14	15	15	14	14	16	17	16	18	17	16	16	19	18	17	19	17	20	19	19	19	19	22	19	20	21	20	20	20	19	22	21	22	23	22	23	23	25	26	24	26	26	27	24	28	26	28	26	29	29	31	30	0	1	6	2	2	2	1	2	5	8	9	8	9	9	7	11	10	11	14	13	7	12	14	28	30	5	23	18	28	21	21	23	25	29	24	30	31	36	34	29	36	36	36	43	27	37	36	36	34	40	41	46	31	55	46	50	50	51	36	38	41	53	53	57	58	63	0	64	67	75	68	68	68	75	68	75	75	72	71	68	77	79	72	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	3	1	1	1	3	1	1	2	1	3	2	1	1	1	1	1	2	1	3	2	1	2	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	2	2	1	2	1	1	2	2	2	2	3
22500	-430.284920794849086	-437.140408745808486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696644764599611	0	2	6	3	4	4	7	4	5	6	6	6	6	7	9	8	8	8	9	9	10	10	10	12	13	11	13	13	13	12	14	12	15	16	15	14	18	16	17	18	17	17	16	18	19	16	18	18	18	19	19	19	20	21	20	21	20	20	21	20	21	21	21	21	22	22	23	23	24	25	24	29	25	26	26	26	25	27	28	29	29	31	31	0	1	6	1	2	2	1	4	5	8	9	8	9	9	4	11	10	11	9	14	15	10	18	14	30	10	23	13	24	15	21	23	25	20	28	30	31	36	28	35	43	36	36	43	32	31	36	43	34	40	41	46	46	46	52	50	50	42	38	47	51	53	37	57	58	63	0	64	67	64	68	68	68	68	68	68	68	73	71	68	77	80	72	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	2	2	3	1	2	2	1	1	4	2	1	2	1	2	2	1	2	1	1	3	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	3	1	1	2	3	2	1	1
23000	-435.778575033009474	-442.634062983968875	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761356198450969	1	2	5	3	4	4	6	3	3	5	5	6	6	8	8	9	9	9	8	10	11	11	11	12	13	12	12	11	13	12	15	14	16	15	15	15	17	17	17	17	17	17	17	19	18	17	20	17	19	19	18	19	19	22	19	20	21	20	21	20	21	22	20	23	22	21	23	24	25	25	25	29	25	25	26	28	25	28	27	29	30	30	31	0	1	6	1	1	2	2	1	2	8	9	4	9	9	7	13	10	11	13	19	15	8	11	20	30	17	28	14	19	7	30	27	30	28	29	30	31	25	34	35	36	36	36	36	32	31	38	36	35	40	43	37	46	53	46	50	50	51	38	51	51	52	46	50	58	52	0	64	67	68	64	75	64	64	68	75	64	73	71	70	77	79	80	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	2	4	4	1	1	2	1	2	2	2	2	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1
23500	-461.593130438107210	-468.448618389066610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698910928140266	1	2	6	3	2	4	6	4	5	6	6	6	7	8	8	8	10	8	10	9	10	11	11	12	14	12	12	13	11	12	14	14	16	17	14	15	17	17	17	17	17	16	18	18	18	17	18	19	20	19	18	19	19	20	20	20	21	20	22	20	21	22	22	22	22	22	22	23	24	27	23	27	26	26	25	27	26	27	27	30	30	29	32	0	1	6	1	1	4	4	1	5	8	5	8	11	11	7	11	10	11	18	14	15	10	19	14	30	12	23	13	18	7	21	27	25	24	20	7	31	42	35	35	30	36	38	36	18	31	38	47	39	40	36	46	46	46	37	50	50	51	38	51	58	54	54	50	58	53	0	64	67	68	64	75	64	68	68	64	75	73	71	76	77	79	80	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	4	1	3	2	3	2	2	2	2	2	3	2	1	1	1	1	1	1	2	4	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	2	2	1	1
24000	-459.254016784038811	-466.109504734998211	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685256694826980	0	2	6	3	3	4	6	4	5	6	7	6	7	9	8	8	9	9	10	7	11	10	11	12	13	12	12	11	13	10	15	13	15	16	14	13	18	15	17	18	15	16	17	19	18	16	18	19	19	20	18	18	19	21	19	21	21	19	22	20	21	21	20	23	23	22	21	22	25	26	24	28	26	26	25	26	24	28	27	28	28	31	28	0	1	6	2	2	1	2	2	5	8	9	8	9	20	2	11	10	9	9	9	15	10	18	5	30	10	23	20	18	15	21	23	30	35	24	30	46	36	28	24	36	30	36	43	32	15	38	43	34	40	41	46	37	53	37	50	50	43	47	42	58	52	55	68	58	63	0	57	67	64	68	68	64	71	68	68	68	73	71	75	77	79	75	1	1	1	1	1	2	2	1	1	1	1	1	1	2	3	1	2	2	3	1	2	2	1	4	1	3	1	2	2	2	2	2	3	1	1	1	1	1	2	2	1	3	2	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	2	2	1	2	2	1	1	1	1	2	3	1
24500	-449.540333739980838	-456.395821690940238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737854957176485	0	1	3	3	4	6	7	4	5	6	7	7	7	8	9	9	9	9	8	10	10	11	9	12	13	12	12	12	13	12	14	13	16	16	14	14	18	16	17	19	18	16	16	18	18	17	19	17	20	19	18	19	20	22	19	20	22	20	20	20	22	21	22	23	22	22	23	21	24	26	25	28	25	24	23	27	27	27	28	30	29	31	31	0	1	2	2	1	3	4	4	5	8	9	8	9	9	7	11	4	13	9	14	7	10	9	14	30	10	23	14	27	15	21	23	25	28	19	30	46	36	34	20	38	36	36	36	32	31	43	38	34	34	43	46	46	53	46	50	50	51	43	41	41	52	53	68	58	55	0	40	67	68	75	70	75	75	68	75	75	73	71	72	77	79	80	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	3	2	2	1	2	2	2	1	1	2	2	2	3	2	1	1	2	1	4	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	1	1
25000	-429.419326742551277	-436.274814693510677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765748621630323	0	2	3	3	4	5	5	4	5	6	7	7	7	8	9	9	9	8	9	9	12	11	12	12	11	13	10	12	11	13	14	13	15	16	15	13	17	16	18	17	17	14	17	17	18	16	18	18	19	19	19	18	20	22	18	20	21	21	21	20	20	22	21	22	22	23	23	23	25	27	25	27	26	26	25	27	25	28	28	29	29	31	31	0	1	2	1	2	3	2	4	5	8	9	8	9	13	7	11	10	9	13	14	15	10	27	20	15	22	18	14	13	25	21	27	30	28	28	25	46	36	34	35	36	30	38	38	32	31	41	30	34	40	41	46	52	53	46	50	50	61	38	51	41	46	53	57	58	63	0	64	67	75	68	68	75	75	68	75	68	73	71	75	77	72	72	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	3	1	2	1	1	1	1	3	1	1	2	1	2	3	1	1	1	1	1	2	1	1	1	2	2	1	3	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	2
25500	-435.728749176296276	-442.584237127255676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727946741868791	-1	1	5	3	4	6	5	4	5	6	6	6	6	7	7	8	9	10	10	9	10	10	11	12	12	12	12	13	13	13	13	13	15	16	15	15	18	14	18	16	18	16	17	19	16	17	19	18	20	19	19	19	17	21	19	21	21	20	20	20	21	21	20	22	22	21	22	23	24	26	25	27	27	26	26	28	27	27	26	29	30	29	32	0	1	8	1	4	3	4	1	5	8	9	4	9	9	7	11	4	13	9	14	15	8	18	20	21	10	23	24	20	25	21	23	30	35	29	38	46	30	34	35	38	38	36	38	27	31	43	43	28	40	36	53	31	52	46	50	50	41	42	41	51	37	46	57	41	63	0	64	67	68	68	68	75	68	68	72	70	70	71	70	77	71	80	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	3	2	2	1	2	3	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	3	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	2	2	1
26000	-445.136460684337976	-451.991948635297376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732600604827534	0	2	4	3	4	5	7	4	5	6	7	5	6	8	9	8	8	9	9	9	11	11	11	12	12	12	12	12	13	13	14	13	15	16	14	15	17	14	17	18	16	16	17	19	17	16	17	18	18	19	18	20	18	20	18	21	21	20	20	20	21	22	20	21	22	22	22	23	24	27	24	28	25	27	26	27	24	27	27	29	29	30	30	0	1	4	2	2	3	2	1	5	8	9	8	9	9	7	9	10	11	5	13	15	10	18	19	15	8	23	14	24	26	21	27	25	28	24	38	46	25	20	35	36	38	36	47	27	31	38	43	34	40	41	46	46	46	46	50	50	43	43	51	51	52	53	40	58	63	0	64	67	64	68	75	64	75	68	73	68	73	71	72	77	75	72	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	2	2	4	1	2	1	1	2	1	2	2	1	1	1	1	3	2	1	2	2	1	3	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	3	1	1
26500	-457.538253443315114	-464.393741394274514	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726967403941724	1	2	4	3	4	6	5	4	5	6	7	6	6	7	9	9	10	9	8	9	11	9	10	11	14	13	12	12	13	13	14	13	15	16	14	15	17	16	17	17	16	15	17	19	17	15	18	18	18	19	18	20	19	20	18	19	20	20	21	20	21	21	22	22	23	23	23	23	25	26	24	26	27	27	26	28	25	28	27	29	30	31	30	0	1	2	2	2	3	1	2	5	7	9	8	9	9	1	11	10	11	9	14	15	10	19	20	15	22	23	24	20	15	21	27	31	24	24	25	46	36	34	35	36	30	36	38	27	31	36	38	34	40	36	53	46	46	46	40	50	44	36	51	47	54	55	57	58	54	0	64	67	68	68	68	75	75	68	70	64	73	71	75	77	71	75	1	1	1	1	1	1	3	1	1	1	1	1	1	1	4	1	2	2	1	1	1	2	1	2	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	3	1	2	1	1	1	1	1	3	2	3	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	2	2
