step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19
76000	-195.832835560736271	-194.468004737657424	-1.364830823078836	0.000310369539905	0.000158139551955	0.509520206149144	0.695963428106362	2	3	4	5	6	8	8	9	10	13	19	21	23	25	27	28	30	32	33	0	1	1	3	3	5	4	7	8	7	10	11	11	13	14	14	16	17	18	1	1	1	1	1	1	2	1	1	3	4	1	2	1	2	2	1	1	1
76500	-261.794887056927053	-260.386758272968791	-1.408128783958264	0.000291237114608	0.000112977339565	0.387922190880803	0.574669576125402	1	3	5	7	6	9	8	9	9	12	19	21	24	25	27	28	28	32	34	0	1	1	2	1	3	5	4	4	9	4	11	11	13	14	14	15	14	15	1	1	3	1	1	1	1	2	1	2	5	1	2	1	1	2	1	3	4
77000	-242.961472195230868	-241.474910355408980	-1.486561839821895	0.000387801029122	0.000118057366518	0.304427677216937	0.636624293050286	1	2	3	7	6	6	8	7	9	13	18	21	23	25	27	29	29	32	33	0	1	2	5	3	3	5	3	5	7	10	11	11	13	14	14	13	17	14	1	1	1	1	2	1	1	2	2	2	3	2	2	1	1	2	3	1	2
77500	-249.484754132011346	-248.087270159871167	-1.397483972140193	0.000381969747247	0.000155152427282	0.406190355127264	0.506050672594489	1	3	5	7	5	9	9	8	10	13	19	18	24	25	28	28	29	30	33	0	1	2	3	2	4	8	5	7	4	2	10	11	11	14	14	14	16	15	1	1	1	1	1	1	1	2	1	3	8	3	3	2	1	2	2	1	3
78000	-223.293714426602691	-221.799562583982663	-1.494151842620037	0.000532805276370	0.000159204837483	0.298804919064510	0.324067119391775	0	2	6	4	7	7	9	10	9	13	20	21	25	25	26	27	29	32	33	0	1	4	1	3	2	1	9	3	2	10	6	11	12	12	12	11	12	12	1	1	1	2	1	3	4	1	1	5	5	9	2	2	3	3	5	8	5
78500	-214.696950372090299	-213.171116846988866	-1.525833525101438	0.000928836190001	0.000258103051194	0.277877901369692	0.383861314715388	0	2	6	6	5	8	7	10	11	13	18	21	24	25	27	29	30	29	32	0	1	5	5	2	2	4	7	7	7	10	10	11	12	11	12	12	11	11	1	1	1	1	1	4	1	1	3	3	5	4	2	2	4	3	6	7	5
79000	-277.164149506337026	-275.585333416136677	-1.578816090200351	0.000749582691340	0.000187104674717	0.249611786503228	0.309496065299636	2	3	6	7	5	8	9	9	10	14	19	21	25	25	28	26	30	28	34	0	1	5	3	1	3	4	6	6	5	10	10	10	12	1	12	12	10	10	1	1	1	1	2	1	1	1	1	5	2	5	7	2	10	2	8	3	11
79500	-218.217342630299441	-216.752863036188046	-1.464479594111390	0.000713450554558	0.000230095019083	0.322510113157104	0.233373586256411	1	3	5	7	6	9	8	9	11	12	17	21	25	25	26	29	29	31	32	0	1	1	2	1	2	2	1	1	2	9	9	11	9	12	9	12	12	12	1	1	3	3	3	2	3	3	4	3	3	5	4	5	3	9	4	4	7
80000	-200.790852594709577	-199.388939744842588	-1.401912849866974	0.000541860477800	0.000215769484861	0.398201185915414	0.435278220467307	1	2	5	7	4	8	7	9	10	14	19	22	24	26	27	29	28	31	32	0	1	5	1	2	3	3	5	3	6	10	10	12	13	14	17	14	12	17	1	1	1	3	1	2	1	2	3	3	3	4	1	1	1	1	1	3	3
80500	-244.612028627362264	-243.149683775207478	-1.462344852154789	0.000608480539130	0.000197400664463	0.324415740140039	0.263189809583456	-1	3	5	6	6	9	7	8	10	14	18	22	24	25	28	27	27	31	34	0	1	1	1	1	2	1	7	4	2	10	10	10	10	11	10	10	10	10	1	2	3	2	3	3	4	1	2	6	2	3	4	5	4	6	4	6	7
81000	-252.820234706588138	-251.339182198761478	-1.481052507826655	0.001011052385377	0.000312096499711	0.308684796381623	0.239176464598059	0	2	4	5	6	9	7	8	11	12	18	21	23	25	27	29	29	30	34	0	1	2	3	2	3	1	4	3	2	6	2	10	11	6	11	10	11	11	1	1	1	1	1	3	4	1	4	5	4	10	7	5	8	5	5	6	9
81500	-267.593959222050330	-266.026330874788016	-1.567628347262331	0.000466730612640	0.000119028474866	0.255026072089758	0.349362727317187	1	3	5	4	6	8	7	10	7	13	19	21	24	23	27	28	30	32	33	0	1	1	2	3	7	4	5	3	4	10	7	12	12	12	12	14	12	12	1	2	1	1	1	1	1	2	1	3	5	9	2	1	3	3	4	6	6
82000	-247.401101932424979	-246.018620238009703	-1.382481694415271	0.000312357297932	0.000137214021980	0.439285468558896	0.771988834117936	1	3	6	7	5	8	9	9	9	11	19	22	25	24	27	29	29	31	33	0	1	5	3	2	4	4	5	5	8	9	11	14	11	13	13	15	17	18	1	1	1	1	1	1	1	2	1	2	6	1	1	2	1	2	1	1	1
82500	-245.697211257796653	-244.218059046229115	-1.479152211567532	0.000319777529009	0.000099191714353	0.310189758048744	0.561920318551109	2	3	5	6	6	9	8	9	10	13	19	22	25	23	28	28	30	31	33	0	1	1	3	3	4	4	5	7	3	2	11	14	11	13	13	13	15	17	1	1	1	1	1	1	2	2	1	4	6	2	1	3	3	2	2	2	1
83000	-232.230695558056084	-230.806161527348564	-1.424534030707511	0.000457055742579	0.000166689755870	0.364703339968494	0.489694036181522	1	2	3	5	5	7	9	10	9	13	19	21	24	25	27	29	30	31	34	0	1	2	1	2	3	6	7	1	5	10	11	10	11	14	15	15	16	18	1	1	1	1	1	1	1	1	4	4	3	1	9	3	1	1	1	1	2
83500	-237.542411334237414	-236.098549102233278	-1.443862232004123	0.000604235962839	0.000206868553578	0.342363855017233	0.286754327277011	1	2	5	5	6	9	7	8	9	12	20	21	23	24	27	27	30	30	34	0	1	2	1	1	7	2	2	7	1	4	10	12	12	13	12	13	13	12	1	1	2	2	3	1	2	2	1	6	9	6	2	1	2	3	4	3	6
84000	-230.333355505595136	-228.796891612930892	-1.536463892664246	0.001037638405271	0.000281845468686	0.271622047964344	0.341924830187483	1	3	6	6	6	8	8	8	11	14	19	21	25	24	27	28	29	30	33	0	1	1	1	2	5	5	4	6	7	3	10	10	11	11	11	11	11	10	1	1	2	2	1	1	1	1	2	3	3	3	7	2	3	6	4	6	8
84500	-226.443407025419475	-224.973645015856874	-1.469762009562608	0.000703641885746	0.000223704570678	0.317923897382115	0.302730530013275	1	2	5	7	6	9	7	9	8	14	20	21	23	26	25	28	29	32	31	0	1	2	3	1	1	2	3	1	1	5	10	12	13	10	12	10	11	11	1	1	1	1	3	3	3	2	4	5	5	3	1	2	3	3	5	6	6
85000	-213.883523707237202	-212.419936098931032	-1.463587608306165	0.000537646016282	0.000173822350276	0.323302591318218	0.241319722724458	0	3	4	5	7	8	6	7	10	12	20	22	24	26	27	28	28	31	34	0	1	2	2	1	4	1	2	4	6	7	7	11	11	11	11	11	11	11	1	1	1	1	3	2	4	2	3	3	7	12	2	3	5	4	4	4	7
85500	-253.666318518609501	-252.108380919712403	-1.557937598897087	0.000517214683414	0.000134441639865	0.259933919465158	0.335128189547334	1	3	5	6	7	9	9	10	9	13	19	21	23	25	27	28	29	31	32	0	1	2	3	3	3	4	5	5	4	6	1	11	11	12	12	12	12	12	1	1	1	1	1	3	2	1	1	4	4	10	2	3	3	4	5	6	7
86000	-266.960940972552521	-265.453361193234343	-1.507579779318150	0.000518142351407	0.000149988680734	0.289473887488476	0.337863094686650	1	2	5	6	7	7	7	8	10	11	19	22	22	26	27	28	27	32	32	0	1	2	3	3	3	4	3	5	7	8	10	11	11	11	11	11	11	17	1	1	2	1	1	1	1	2	2	3	7	10	2	4	4	5	4	4	3
86500	-200.346734923219060	-198.898467380540552	-1.448267542678495	0.000600455179402	0.000202850321500	0.337827582238169	0.309722784056029	1	3	5	7	6	9	8	10	10	14	18	21	23	26	26	28	30	32	34	0	1	2	2	1	3	2	3	2	6	9	5	12	12	12	12	13	12	12	1	1	1	3	4	2	3	3	3	3	5	6	1	2	3	4	3	4	7
87000	-251.525062539757954	-249.890218504577177	-1.634844035180779	0.000507339675461	0.000114585674841	0.225855931209520	0.354284246930394	2	3	6	6	7	8	8	10	8	14	18	21	23	26	27	28	28	31	33	0	1	1	1	2	1	4	9	5	6	6	2	12	13	13	11	13	12	13	1	1	2	2	2	3	1	1	1	3	6	8	1	1	2	5	3	7	4
87500	-287.599638737224154	-286.124818896287081	-1.474819840937076	0.000615752883175	0.000193158472421	0.313694791691874	0.414006393320046	2	3	5	6	6	7	8	9	10	14	20	21	24	22	27	29	30	31	33	0	1	2	3	3	3	4	6	8	7	9	7	12	11	14	12	14	11	12	1	1	1	1	1	1	1	1	1	2	7	6	2	1	4	4	2	5	4
88000	-211.242199295502786	-209.723243292187050	-1.518956003315747	0.000699479178003	0.000197331896021	0.282112609247742	0.495496800009915	0	2	4	6	6	8	8	9	9	13	20	20	24	25	25	28	29	30	32	0	1	1	3	3	5	2	5	5	5	7	10	11	11	11	11	11	11	11	1	1	2	1	1	1	3	2	1	4	5	3	2	2	3	3	4	5	4
88500	-231.303212676127373	-229.778807804168196	-1.524404871959170	0.000899146468215	0.000250632552284	0.278744966637036	0.322113089650205	1	3	5	6	6	9	8	9	9	12	20	22	25	24	27	28	29	30	34	0	1	2	2	2	2	1	4	2	4	6	9	11	11	11	11	11	11	12	1	1	1	1	2	3	3	1	3	3	3	8	2	3	4	4	6	3	6
89000	-212.315014216639668	-210.822567693575877	-1.492446523063786	0.000597733301036	0.000179346865004	0.300044961010043	0.411349166500597	0	2	4	6	5	8	7	9	9	12	19	21	24	25	28	28	29	30	34	0	1	2	3	3	5	4	7	7	4	10	6	12	12	12	12	12	12	11	1	1	1	1	1	2	1	1	1	4	7	7	2	2	3	4	4	4	6
89500	-191.456231120005384	-190.051248940441496	-1.404982179563895	0.000667937402922	0.000262500401664	0.393001500612679	0.340079208127288	1	2	5	6	4	7	8	9	10	14	19	21	24	25	27	25	29	32	34	0	1	5	5	1	3	2	6	6	4	10	10	12	12	12	12	12	12	12	1	1	1	1	1	1	4	1	2	4	2	5	1	2	4	1	4	5	5
90000	-231.600811816289081	-230.032104198003935	-1.568707618285140	0.000714553665255	0.000181848438658	0.254492346062730	0.283412136502564	1	3	6	6	6	8	8	9	9	14	18	22	24	23	28	27	30	31	31	0	1	2	1	1	2	5	2	7	7	6	4	11	11	12	12	12	12	11	1	1	2	2	1	4	1	2	1	2	4	7	5	4	3	2	4	5	4
90500	-229.566514128679927	-227.910636478159631	-1.655877650520295	0.000606048153531	0.000132190237231	0.218118373038654	0.427758917041495	0	2	5	5	6	9	7	9	10	13	19	21	23	23	26	28	28	31	33	0	1	2	1	1	1	3	4	7	9	6	6	12	12	6	12	12	14	12	1	1	2	2	2	4	1	3	2	1	3	6	1	1	8	4	4	7	4
91000	-198.221447888214442	-196.745263601437358	-1.476184286777098	0.000597231083405	0.000186682233188	0.312579566561862	0.340345136563737	1	3	5	6	6	7	8	7	10	14	20	22	23	26	27	29	29	32	32	0	1	2	2	2	2	2	1	1	7	9	9	11	13	11	12	12	11	12	1	1	2	2	2	2	2	3	4	3	5	6	1	1	4	3	4	6	5
91500	-231.222364776738630	-229.619838500600935	-1.602526276137685	0.000661081431327	0.000157953439731	0.238931895900331	0.507059918006540	2	3	5	7	6	9	8	9	10	14	20	22	24	25	27	28	29	30	32	0	1	1	3	3	4	2	4	2	6	7	10	11	11	11	11	11	11	15	1	1	1	1	1	1	2	1	4	2	6	3	2	3	2	3	4	5	2
92000	-228.040103597473149	-226.577795916207435	-1.462307681265701	0.000529612276425	0.000171832278482	0.324449198273050	0.428248446089751	2	3	5	5	7	8	7	10	11	13	17	21	25	25	26	28	29	31	32	0	1	1	2	3	5	3	6	7	5	10	7	12	12	12	12	13	12	13	1	1	1	1	1	1	2	1	2	3	2	8	2	2	2	3	3	5	3
92500	-190.981643125820142	-189.447852486751373	-1.533790639068762	0.000783141087343	0.000213925727911	0.273163713880193	0.471151613672814	1	3	4	6	6	7	8	9	9	14	19	21	23	25	27	29	29	31	34	0	1	1	3	1	3	4	6	6	7	10	10	12	12	12	12	13	12	12	1	1	1	1	2	1	1	1	1	3	3	5	1	2	2	4	2	6	5
93000	-205.935692414730113	-204.483890590112594	-1.451801824617529	0.000841096301225	0.000281188877786	0.334312346132224	0.346629623824283	0	2	4	6	6	8	9	9	11	14	19	21	24	24	28	28	30	30	33	0	1	2	2	3	5	3	2	5	2	10	10	11	11	11	8	11	11	10	1	1	1	3	1	1	3	4	3	5	4	3	3	2	5	8	5	5	8
93500	-204.166495514096056	-202.615233112483793	-1.551262401612250	0.000591806687611	0.000155906458182	0.263441528197834	0.387636907487753	2	3	5	7	5	7	8	9	9	13	19	21	25	26	27	28	29	31	32	0	1	1	1	1	3	3	5	7	7	4	4	12	12	13	12	13	13	13	1	1	1	3	2	1	1	2	1	2	4	6	1	3	1	4	2	3	3
94000	-245.334324532350053	-243.767217722365473	-1.567106809984589	0.000535371173468	0.000136672169100	0.255284886211993	0.374157843262893	1	3	5	7	6	8	9	10	11	14	17	22	23	24	27	28	29	28	33	0	1	2	3	3	4	4	3	7	9	3	8	12	12	14	12	13	12	17	1	1	1	1	1	1	1	4	1	1	5	8	1	2	2	4	3	3	2
94500	-212.021917408107811	-210.544330941811126	-1.477586466296700	0.000590298815800	0.000183845286552	0.311444444121333	0.253083600754162	1	2	4	7	6	7	7	9	10	14	20	22	23	25	28	27	28	31	33	0	1	2	3	3	3	2	6	1	8	7	7	11	11	12	12	11	11	11	1	1	1	1	1	2	3	1	3	2	6	6	2	3	3	2	4	5	5
95000	-216.721532469566938	-215.348330511032799	-1.373201958534153	0.000397679278018	0.000186146671629	0.468082401870242	0.635396316393549	1	3	5	7	6	7	8	8	11	13	19	21	24	25	28	29	30	32	34	0	1	2	3	3	3	4	2	7	4	10	11	11	13	14	14	14	16	13	1	1	1	1	1	1	1	3	1	3	3	1	2	1	2	2	3	2	5
95500	-245.005016500736303	-243.567849490530477	-1.437167010205836	0.000213296821652	0.000074572540896	0.349618622152326	0.589476661212320	2	3	5	6	7	8	9	9	10	14	20	21	23	25	26	28	29	31	33	0	1	2	3	3	4	4	5	5	5	3	11	11	13	13	14	14	17	17	1	1	1	1	1	2	2	1	2	3	8	1	2	2	2	2	2	1	2
96000	-225.404086940790478	-223.991747309720893	-1.412339631069592	0.000302528365110	0.000115408209030	0.381478969709022	0.551661619237570	1	3	5	6	6	9	8	8	10	13	19	21	24	25	26	28	30	31	33	0	1	2	2	2	7	3	4	8	8	5	11	11	13	13	14	14	14	17	1	1	2	2	2	1	1	1	1	2	4	1	2	1	2	2	3	3	2
96500	-212.886217272847801	-211.351293566710780	-1.534923706137016	0.000524154306245	0.000142836117617	0.272507763296509	0.528671207943159	0	2	5	7	6	8	8	6	10	13	19	21	25	25	27	28	29	31	33	0	1	2	1	1	2	3	2	7	9	4	5	12	12	12	12	12	17	18	1	1	2	4	3	4	2	2	1	2	8	6	2	2	4	3	3	1	1
97000	-264.929443906187601	-263.418297143737448	-1.511146762450175	0.000764862398709	0.000219603791552	0.287115423536517	0.344095339433696	1	3	4	6	6	8	8	9	11	11	20	22	25	25	28	28	29	30	32	0	1	2	3	3	4	4	6	7	7	10	6	11	12	12	12	11	12	12	1	1	1	2	1	1	1	1	1	2	5	6	3	3	2	3	5	4	5
97500	-207.830881109288327	-206.178332819951294	-1.652548289337025	0.000555547386475	0.000121835231138	0.219306640808574	0.391683889541613	2	3	6	7	6	8	8	9	10	13	19	21	25	23	27	27	29	30	33	0	1	1	1	2	1	1	7	7	8	3	4	14	12	12	12	14	12	12	1	1	3	3	1	2	3	1	1	2	7	7	1	1	4	2	3	4	5
98000	-233.455932360750296	-231.957510296425170	-1.498422064325133	0.000727263297740	0.000215092594218	0.295756151707515	0.280281179979507	1	2	4	5	7	8	8	10	9	11	20	21	25	25	27	28	29	30	32	0	1	2	3	1	3	3	9	6	3	6	6	12	12	11	11	12	11	11	1	1	1	1	3	2	1	1	1	2	5	6	3	2	4	4	4	3	5
98500	-232.484942782075564	-231.063848538172522	-1.421094243903052	0.000570032041418	0.000210447226295	0.369184907170987	0.392710544088257	2	3	4	6	5	6	8	10	10	12	19	22	23	25	28	28	28	31	33	0	1	1	3	2	3	4	5	3	1	9	10	10	12	12	12	10	14	12	1	1	1	1	1	1	1	3	3	4	6	8	5	1	3	4	9	3	5
99000	-237.878767491741684	-236.418475971906162	-1.460291519835535	0.000777431361447	0.000253659124541	0.326278482088872	0.232540797750187	0	2	5	6	4	5	8	9	10	13	19	21	24	25	27	27	29	31	30	0	1	1	3	1	1	5	2	1	1	10	10	10	12	11	11	11	10	11	1	2	1	1	2	2	2	3	5	6	3	6	5	2	4	4	5	8	6
99500	-225.060616949934428	-223.590900767642438	-1.469716182291990	0.000592031869359	0.000188244183218	0.317962922202838	0.303670194080732	0	2	6	6	5	8	8	9	10	13	19	21	25	26	25	28	27	32	33	0	1	1	5	2	3	4	1	7	2	10	8	12	12	8	12	8	12	12	1	2	2	1	2	1	1	5	1	4	4	7	4	2	7	4	9	6	6
100000	-251.863442629518147	-250.348292014287836	-1.515150615230300	0.001085228764372	0.000308773244269	0.284523645525739	0.312553103242995	0	3	5	7	7	9	8	9	9	13	17	20	23	25	28	28	30	32	34	0	1	2	1	3	5	3	5	3	7	4	4	12	11	9	12	12	11	11	1	2	1	4	1	2	1	1	3	2	3	3	1	4	9	4	8	8	8
