step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31
52500	-222.377851829629890	-229.233339780589262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.431654224917113	-1	11	15	12	16	15	18	18	17	18	21	20	20	22	22	23	24	25	24	26	30	35	44	51	53	54	56	56	58	60	63	0	1	2	0	2	2	2	2	4	2	2	9	9	2	12	13	14	19	8	0	18	19	22	23	23	24	26	25	27	26	30	1	5	2	1	3	2	4	2	3	3	4	2	2	8	1	2	1	1	3	1	2	5	4	3	4	2	1	1	1	2	2
53000	-229.099577385482263	-235.955065336441635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.381091953426668	0	11	15	13	15	16	18	18	17	18	20	19	19	22	22	25	26	26	23	25	29	36	44	50	52	55	56	54	59	60	61	0	1	2	0	2	2	2	5	4	2	2	9	9	11	12	13	11	11	11	0	18	18	22	23	23	24	26	25	27	29	29	1	4	2	1	2	2	5	2	1	4	6	1	1	2	1	4	2	3	2	1	1	5	5	2	5	2	1	1	2	1	1
53500	-231.304017490157349	-238.159505441116721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.358909663694011	-1	12	16	13	15	16	19	17	17	17	19	19	21	23	22	23	24	25	24	27	29	34	43	52	53	56	55	55	58	58	62	0	1	5	0	2	2	10	5	4	2	2	9	12	11	9	13	2	19	8	0	18	19	22	23	23	24	24	25	28	26	29	1	6	1	1	2	2	1	1	2	3	4	1	1	2	2	2	7	1	3	1	3	4	4	3	4	2	1	2	2	1	3
54000	-244.341596645038265	-251.197084595997637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454553308509044	-1	12	14	13	16	15	19	17	16	17	20	19	20	22	23	25	25	26	25	26	30	35	45	49	53	55	56	54	58	61	64	0	1	2	0	3	3	10	2	4	3	6	9	12	2	12	12	10	19	2	0	18	19	22	23	24	28	26	24	25	28	30	1	6	1	1	1	1	1	2	1	2	3	3	1	4	3	3	4	1	5	1	3	5	4	1	2	1	1	2	2	4	2
54500	-224.772920754382085	-231.628408705341457	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502400974771479	-1	12	15	12	16	17	19	18	16	16	21	19	20	22	21	22	25	26	23	27	31	34	44	51	53	54	56	56	57	60	63	0	1	2	0	3	2	10	3	4	2	6	9	9	2	12	13	11	19	2	0	18	19	22	23	24	25	24	26	28	27	29	1	5	2	1	1	2	1	1	2	2	2	1	2	4	1	2	2	2	4	1	3	6	4	3	2	1	2	1	1	2	3
55000	-208.398913322434709	-215.254401273394080	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467919691747204	-1	11	15	13	16	16	19	17	17	17	20	20	19	22	22	23	25	25	23	27	31	35	44	51	52	55	56	56	57	61	63	0	1	2	0	3	2	10	3	4	2	6	9	9	11	12	13	3	19	8	0	18	19	22	23	24	24	26	26	26	26	29	1	4	2	1	1	2	1	1	2	3	2	2	1	1	1	3	5	2	2	1	3	5	4	3	1	2	1	1	1	2	3
55500	-219.456043627508734	-226.311531578468106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587818528943236	-1	11	15	14	16	17	18	19	18	16	20	19	19	22	22	24	24	26	24	27	30	34	44	51	53	55	56	56	58	60	62	0	1	2	0	2	2	10	3	4	2	6	9	4	11	9	13	6	19	8	0	18	19	22	23	24	25	26	26	27	25	29	1	5	1	1	2	3	1	2	2	3	2	1	3	2	3	2	2	1	3	1	2	5	6	4	1	1	1	1	1	3	2
56000	-216.438388873334475	-223.293876824293847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423443715492507	-1	11	12	14	15	15	18	19	17	17	20	19	20	22	22	24	24	26	24	26	30	33	44	51	52	56	56	54	58	59	63	0	1	2	0	3	2	10	6	4	2	6	9	12	11	9	13	10	19	8	0	18	19	22	23	24	28	25	24	27	27	29	1	6	1	1	1	2	1	2	2	3	3	1	1	1	2	3	3	1	2	1	2	4	5	4	1	1	2	1	1	2	2
56500	-217.343991054371230	-224.199479005330602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.436937818260121	0	11	15	13	14	15	19	18	17	17	19	19	20	21	22	24	25	25	24	26	30	35	44	50	53	55	55	56	58	60	64	0	1	5	0	2	2	10	5	4	2	2	9	4	11	12	13	6	19	8	0	18	19	22	23	24	25	25	27	28	28	29	1	4	1	1	2	3	1	2	2	2	3	2	3	1	2	3	5	1	3	1	3	5	6	3	2	1	1	1	1	2	3
57000	-223.497018625426762	-230.352506576386133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485822804077933	0	12	16	12	15	16	18	18	17	18	20	20	20	21	23	24	25	26	23	27	30	34	44	51	52	54	56	56	58	61	63	0	1	5	0	2	2	2	3	4	2	6	9	9	6	12	13	3	19	8	0	18	19	22	23	24	25	26	26	24	27	29	1	6	1	1	2	1	3	1	3	2	2	2	2	2	2	2	4	2	2	1	2	4	4	3	1	1	1	1	3	2	1
57500	-223.669599265409317	-230.525087216368689	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.411632331341463	-1	11	16	12	15	16	19	18	17	16	20	20	20	23	21	25	25	26	25	26	30	35	45	51	53	56	55	56	57	60	62	0	1	5	0	2	2	2	2	4	2	6	9	9	11	9	13	5	19	8	0	18	19	22	23	24	25	25	27	26	26	29	1	5	1	1	2	2	4	3	2	2	2	2	1	2	3	3	3	1	3	1	2	6	5	4	1	2	2	1	1	1	3
58000	-224.955193500862350	-231.810681451821722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474562445605569	0	12	15	13	16	16	18	18	17	19	19	20	19	21	22	24	24	25	24	27	30	34	44	51	52	55	57	56	58	60	61	0	1	2	0	3	2	2	2	4	7	7	9	9	11	12	13	3	19	8	0	19	19	22	23	24	25	26	26	26	26	29	1	6	1	1	1	1	3	3	2	1	1	2	2	1	1	3	4	1	2	1	2	6	4	3	1	1	1	1	2	3	2
58500	-249.007338174032583	-255.862826124991955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.389014083050310	0	11	15	13	14	16	16	18	14	18	21	18	20	22	20	23	24	23	24	24	29	35	44	51	53	55	56	57	58	60	62	0	1	5	0	2	3	2	3	4	7	2	9	9	6	12	13	11	8	18	0	18	18	22	23	24	24	25	26	27	25	25	1	7	1	1	1	1	2	2	1	1	2	2	2	3	1	2	2	2	1	1	3	6	4	3	1	2	2	1	1	3	3
59000	-233.884441595623485	-240.739929546582857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473644605724544	-1	12	16	13	15	16	16	18	17	19	21	19	20	21	21	24	23	24	25	26	30	35	45	51	52	55	53	55	56	60	62	0	1	2	0	2	2	2	3	4	2	2	9	9	2	9	13	2	2	18	0	18	18	22	23	24	27	24	24	24	26	29	1	4	2	1	2	2	2	1	2	3	4	1	2	4	2	2	4	4	1	1	2	4	5	3	1	2	1	2	1	2	2
59500	-220.202246152263626	-227.057734103222998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530087230107614	0	12	16	14	16	16	17	18	18	18	20	20	20	22	23	25	25	24	25	26	29	35	43	50	52	54	56	55	58	61	63	0	1	2	0	2	2	2	2	4	7	2	9	9	11	9	13	3	8	18	0	18	18	22	23	24	25	24	26	27	27	29	1	6	2	1	2	2	3	2	2	1	4	1	1	2	2	2	4	4	1	1	3	3	3	2	1	1	3	1	1	3	2
60000	-234.542223000177330	-241.397710951136702	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.281166215998759	-1	12	16	13	15	16	15	16	17	18	20	19	21	23	22	25	25	23	25	27	31	36	44	51	52	55	54	57	57	60	62	0	1	5	0	2	2	2	5	4	7	6	9	12	11	12	13	2	8	18	0	18	18	22	23	24	24	24	25	27	28	29	1	7	1	1	2	3	2	1	2	2	2	2	1	1	2	3	5	4	1	1	3	6	6	3	1	2	1	4	2	1	2
60500	-226.794241058195098	-233.649729009154470	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495657631222039	-1	12	14	14	16	16	19	19	17	15	19	19	20	21	21	24	25	24	25	25	31	36	44	52	53	55	57	57	58	59	63	0	1	2	0	2	2	10	3	4	2	6	9	9	2	9	13	8	5	18	0	18	18	22	23	24	25	26	26	25	27	29	1	7	1	1	2	2	3	3	2	2	1	1	1	4	2	2	2	4	1	1	3	7	4	3	1	1	1	1	3	2	2
61000	-219.804191464417499	-226.659679415376871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526323313143912	-1	12	15	13	14	16	18	19	17	17	20	19	21	23	21	23	26	24	24	26	30	34	45	51	52	55	57	57	58	60	64	0	1	5	0	2	2	10	3	4	2	6	9	9	11	12	13	10	8	8	0	18	19	22	23	24	25	25	26	27	27	29	1	7	1	1	1	2	1	1	2	3	1	1	2	1	2	1	3	2	2	1	2	5	5	2	1	2	2	1	1	1	3
61500	-228.501924144958537	-235.357412095917908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484574233095199	-2	12	15	13	14	15	19	18	17	16	19	19	21	22	21	24	22	25	23	27	30	35	45	51	52	55	56	56	58	60	63	0	1	5	0	2	2	2	3	4	2	6	9	12	11	9	13	8	19	8	0	19	21	22	23	24	24	24	26	26	26	27	1	7	1	1	1	2	3	2	2	2	2	2	1	2	2	2	3	1	2	1	3	4	4	3	1	2	4	1	2	2	4
62000	-220.617129351627369	-227.472617302586741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.383181920811816	-1	12	14	14	14	15	18	17	17	17	20	19	19	23	21	24	25	25	23	26	30	35	45	51	52	54	57	55	58	60	63	0	1	2	0	2	2	10	6	4	2	2	9	9	11	12	13	11	8	2	0	18	19	22	23	24	25	26	24	26	27	30	1	6	1	1	1	2	1	1	2	2	3	1	1	1	1	3	2	4	5	1	3	5	6	2	1	1	2	3	3	2	1
62500	-224.832778828304953	-231.688266779264325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497551773472079	-1	9	15	14	15	16	16	18	17	18	18	18	20	22	22	24	25	26	24	26	30	34	45	51	52	55	55	56	57	59	63	0	1	2	0	2	3	2	5	4	7	6	9	9	11	12	13	7	19	8	0	18	19	22	23	24	24	24	27	24	27	29	1	6	3	1	3	1	3	1	1	1	1	1	2	3	2	3	3	1	3	1	2	5	5	3	1	2	2	1	2	1	3
63000	-233.589868329255808	-240.445356280215179	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523218096766265	0	11	15	13	16	14	18	17	16	19	21	20	21	22	22	25	26	25	24	26	31	36	44	49	51	55	54	57	58	60	62	0	1	6	0	3	2	2	2	4	7	6	4	12	11	12	13	11	19	8	0	19	19	22	22	24	27	25	26	28	27	30	1	5	1	1	1	1	3	2	2	1	5	3	1	1	1	2	3	1	4	1	3	6	4	5	1	1	1	1	1	5	1
63500	-240.302112935938624	-247.157600886897995	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473231611197038	0	10	16	12	14	17	17	19	17	18	20	18	19	21	21	23	26	25	23	27	28	35	43	50	52	55	56	56	58	59	62	0	1	5	0	2	2	2	3	4	7	6	9	9	6	9	13	6	19	8	0	18	19	22	23	23	25	26	26	26	27	29	1	5	1	1	1	4	4	1	3	1	1	1	2	2	2	2	3	1	1	1	2	8	3	5	4	2	1	1	2	2	2
64000	-242.619734422912160	-249.475222373871532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.350025170796530	-1	11	15	13	15	16	17	19	17	18	20	20	20	22	21	25	26	25	23	26	30	34	45	52	52	55	56	57	59	61	64	0	1	2	0	2	3	2	3	4	2	6	9	9	11	9	13	11	19	8	0	18	19	19	23	23	25	24	24	27	28	29	1	8	1	1	4	1	2	2	1	3	2	2	1	1	2	3	3	1	2	1	2	6	8	3	4	2	3	2	2	2	3
64500	-238.363924568788747	-245.219412519748118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405551009460583	0	11	15	13	14	15	19	18	17	17	19	19	19	21	22	23	26	25	24	27	30	35	44	51	53	55	57	55	59	60	62	0	1	5	0	2	2	10	2	4	2	2	9	9	2	9	13	11	19	8	0	18	8	21	23	23	25	24	25	27	27	25	1	5	1	1	2	2	2	4	1	3	4	2	1	5	2	2	5	1	3	1	3	10	6	4	5	1	3	1	2	2	4
65000	-224.853260185346358	-231.708748136305729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.381935675310615	-1	12	15	13	14	17	19	19	15	18	20	19	20	23	22	24	26	25	24	26	31	33	45	52	52	55	57	57	59	60	63	0	1	2	0	2	2	2	5	4	2	6	9	12	11	12	13	6	19	8	0	18	19	22	22	23	25	26	26	27	27	24	1	7	2	1	1	3	4	3	1	4	2	2	1	2	2	2	3	1	2	1	3	4	6	9	2	1	1	1	1	2	4
65500	-227.607130193127063	-234.462618144086434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.324243442305778	0	10	14	14	15	16	18	17	16	16	20	19	21	22	22	25	25	25	24	27	29	34	44	51	52	54	56	56	58	59	63	0	1	2	0	2	3	10	5	4	2	6	9	9	11	12	15	2	19	8	0	19	19	22	23	23	25	25	26	27	27	29	1	5	2	1	2	1	1	2	2	4	3	1	3	1	1	2	9	1	4	1	2	5	6	4	3	1	2	1	1	1	2
66000	-225.139890881008256	-231.995378831967628	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462285757288122	-1	11	15	14	14	17	19	19	16	18	18	20	20	21	22	24	25	25	23	27	29	35	44	49	53	55	55	56	57	60	63	0	1	2	0	2	2	10	2	4	2	6	9	4	6	9	13	8	19	8	0	18	19	22	23	24	25	25	25	27	26	25	1	6	2	1	1	3	1	4	1	3	1	2	2	3	2	1	3	1	2	1	2	6	4	2	2	1	1	1	1	4	4
66500	-228.880464469691816	-235.735952420651188	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450255755887075	-2	11	15	13	15	14	18	19	17	17	20	19	19	22	23	25	25	26	24	25	30	32	44	50	52	55	56	57	59	60	64	0	1	2	0	2	2	10	3	4	2	6	9	9	6	12	13	6	19	8	0	18	19	22	23	24	25	25	26	27	24	30	1	7	2	1	1	2	1	2	2	2	3	2	2	4	2	4	5	1	2	1	2	4	5	3	1	2	2	1	1	4	2
67000	-222.975727855331371	-229.831215806290743	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.376389598561038	-1	11	16	13	15	16	18	18	16	19	20	20	18	23	22	23	24	25	23	25	31	35	44	50	52	55	57	57	58	60	63	0	1	5	0	2	2	2	2	4	2	6	9	9	11	9	13	8	19	8	0	19	19	22	23	24	24	26	26	27	28	24	1	6	1	1	2	3	5	4	2	4	2	2	1	1	3	2	3	1	2	1	3	6	4	3	1	2	1	2	1	3	5
67500	-224.007235491577802	-230.862723442537174	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.394908521192578	-1	12	15	12	14	16	18	18	16	19	19	20	21	22	22	24	25	26	24	27	30	36	44	49	52	56	55	55	59	60	64	0	1	5	0	2	2	2	3	4	7	6	9	4	11	12	13	6	19	8	0	18	19	22	23	24	28	24	24	28	26	29	1	6	1	1	1	2	3	2	3	1	1	2	4	2	1	2	5	1	3	1	2	6	4	3	1	1	3	2	2	3	2
68000	-228.510543061578801	-235.366031012538173	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467194009535453	0	12	14	13	15	15	19	19	16	18	20	20	20	22	22	24	25	24	25	26	29	36	45	51	53	54	56	56	58	60	63	0	1	2	0	2	2	10	3	4	2	6	9	9	11	9	13	8	8	2	0	18	18	22	23	24	24	25	26	27	26	27	1	6	1	1	1	1	1	2	2	4	3	2	3	1	3	2	4	2	7	1	2	5	4	3	1	2	1	1	1	3	3
68500	-220.869693641971509	-227.725181592930880	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468232222444005	-2	11	15	14	13	16	19	18	18	18	21	20	20	22	21	24	24	25	24	26	31	36	45	51	52	55	56	56	59	61	63	0	1	5	0	2	2	10	3	4	2	6	9	9	2	9	13	14	19	8	0	19	19	22	23	23	24	26	26	27	27	29	1	6	1	1	1	3	1	2	1	3	4	2	1	5	2	4	1	1	3	1	3	5	5	3	3	2	1	1	1	3	2
69000	-224.752169496940098	-231.607657447899470	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.431550888349638	0	12	15	14	14	15	18	19	15	16	20	19	20	22	21	24	26	26	24	26	29	36	45	51	50	55	56	56	58	61	63	0	1	2	0	2	2	10	6	4	2	6	9	12	11	9	13	8	19	8	0	18	19	22	23	23	25	25	25	27	26	29	1	6	2	1	1	2	1	2	1	2	2	2	1	1	4	3	4	1	3	1	1	5	4	3	2	2	4	3	1	3	3
69500	-219.367214341100691	-226.222702292060063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452839268149986	-1	11	15	13	15	17	19	18	17	18	18	19	21	22	23	24	25	25	24	27	30	34	45	50	51	54	55	55	59	60	64	0	1	2	0	2	3	10	5	4	2	3	9	9	11	12	13	3	19	8	0	19	19	22	23	24	25	25	26	24	28	29	1	5	3	1	2	1	1	1	2	3	2	1	2	2	2	2	4	1	3	1	3	4	5	2	1	2	1	1	4	3	2
70000	-230.686842548806737	-237.542330499766109	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.435899322933228	-2	12	15	13	13	16	19	16	18	18	21	20	20	23	22	24	24	26	23	25	30	36	45	51	52	55	56	56	59	60	64	0	1	5	0	2	2	10	2	4	2	6	9	9	11	12	13	6	19	2	0	18	21	22	23	24	25	25	26	26	26	29	1	6	1	1	1	2	1	2	2	3	1	1	1	1	1	2	5	1	4	1	1	3	3	3	1	2	2	1	2	2	3
70500	-219.433544895155393	-226.289032846114765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.399066627124448	0	11	16	14	14	17	18	19	17	19	21	19	20	23	21	24	25	26	24	26	30	34	45	51	53	55	56	55	59	59	63	0	1	5	0	2	3	2	3	4	2	6	9	9	11	9	13	10	19	8	0	19	19	22	23	24	24	24	24	28	28	29	1	6	1	1	2	1	4	2	2	3	2	1	2	1	2	2	2	1	3	1	3	5	6	3	1	2	3	3	1	2	2
71000	-222.539694673376204	-229.395182624335575	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.372536417494861	-1	12	15	14	14	16	18	17	18	16	20	19	17	22	22	23	25	25	24	25	30	35	44	51	52	56	57	57	58	60	63	0	1	5	0	2	2	2	3	13	2	6	9	4	11	9	13	7	19	8	0	18	19	22	23	24	25	26	26	26	27	29	1	6	1	1	1	2	3	1	1	2	3	1	3	1	2	3	3	1	3	1	3	5	4	5	1	1	1	1	2	1	2
71500	-214.577043234051587	-221.432531185010959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.407714791658660	-1	12	15	13	14	16	19	18	17	16	20	19	20	22	23	24	24	26	24	27	30	35	45	52	53	55	57	56	58	60	63	0	1	5	0	2	2	10	3	4	2	6	9	9	11	12	13	3	19	2	0	18	19	22	23	24	25	26	24	27	28	29	1	6	1	1	2	2	2	2	3	2	2	1	2	1	3	2	3	1	5	1	2	6	5	4	1	1	1	2	1	2	2
72000	-238.386198204049862	-245.241686155009234	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451184509352271	-4	11	14	12	13	17	18	18	18	19	20	20	20	23	23	23	24	26	25	27	30	35	44	51	52	54	57	55	59	58	63	0	1	5	0	2	2	2	3	4	7	2	9	9	6	9	13	11	19	8	0	19	19	22	23	24	24	26	24	27	26	29	1	4	1	1	1	4	3	3	3	1	5	2	1	5	2	2	2	1	4	1	2	4	3	4	1	1	1	2	1	1	2
72500	-238.171617259383112	-245.027105210342484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.387052812007692	0	10	16	13	14	16	18	18	17	17	20	20	20	22	22	24	24	26	24	26	30	36	44	49	51	53	56	55	58	61	63	0	1	2	0	2	2	2	2	4	2	6	9	9	2	12	13	8	8	8	0	18	19	22	22	24	25	26	25	24	26	30	1	4	3	1	2	3	3	3	4	3	2	2	1	6	1	3	3	4	3	1	2	6	4	4	1	1	2	3	6	3	1
73000	-234.003856374335470	-240.859344325294842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.370630728284201	-2	11	16	12	15	16	19	19	18	17	20	20	20	21	22	24	24	25	21	26	28	36	44	51	52	55	57	55	59	61	63	0	1	5	0	2	2	10	5	4	6	6	9	4	11	12	9	6	19	8	0	18	19	22	23	23	25	26	25	26	28	29	1	4	1	1	2	3	1	2	3	1	1	1	5	1	1	3	5	2	2	1	2	7	4	3	4	1	1	2	2	2	3
73500	-214.756319891694204	-221.611807842653576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.425623408300643	-1	10	16	13	14	16	16	19	18	18	20	20	20	22	22	23	25	25	24	25	29	35	45	51	53	56	57	55	58	60	64	0	1	5	0	2	2	2	3	4	7	6	9	9	11	9	13	11	19	3	0	18	19	22	23	24	24	28	24	26	27	29	1	5	2	1	2	3	2	1	2	1	3	1	1	2	2	2	3	1	4	1	2	5	3	2	1	2	1	2	1	1	3
74000	-237.982214673815093	-244.837702624774465	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509974282899466	-1	12	16	14	14	16	18	17	18	19	20	19	20	20	22	24	23	26	22	26	31	35	45	51	52	56	57	55	58	60	64	0	1	5	0	2	2	2	3	4	2	6	9	9	6	9	13	3	19	3	0	18	21	22	23	23	25	24	24	26	29	25	1	5	2	1	1	3	2	1	3	3	2	1	1	2	2	3	3	2	3	1	3	2	6	2	3	3	3	1	1	1	6
74500	-218.163699751438514	-225.019187702397886	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429364837637062	0	9	16	13	14	16	18	19	18	18	20	19	20	23	21	24	24	25	23	26	31	34	45	50	52	55	55	57	57	61	63	0	1	5	0	2	2	6	3	4	2	2	9	9	11	12	13	11	19	8	0	19	19	22	23	23	24	24	27	25	26	30	1	4	1	1	2	4	1	2	3	4	5	1	1	1	1	2	2	1	2	1	3	5	6	2	4	3	2	1	3	4	1
75000	-237.086498441531035	-243.941986392490406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531270946806709	0	11	13	14	16	15	17	15	15	19	20	20	21	22	22	24	24	25	23	26	31	36	44	49	51	55	56	57	59	60	63	0	1	2	0	2	2	2	3	4	7	6	9	12	11	12	13	3	19	8	0	19	19	22	23	23	25	26	26	28	27	27	1	5	1	1	3	1	3	1	1	1	2	2	1	1	2	2	4	1	4	1	3	6	3	2	3	1	1	1	1	2	4
75500	-217.023451052905187	-223.878939003864559	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442922383244573	-1	11	14	13	13	15	18	19	17	18	21	18	19	23	23	24	25	25	25	27	30	33	44	52	51	55	56	57	57	60	64	0	1	5	0	2	2	2	3	4	2	6	9	9	11	12	13	7	8	8	0	19	19	22	25	23	25	24	26	26	27	29	1	4	1	1	1	2	3	3	2	4	2	1	1	1	3	2	3	2	3	1	3	3	5	1	3	2	2	1	1	2	2
76000	-220.520523205012580	-227.376011155971952	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427149227876198	-1	12	15	11	14	15	19	18	17	18	20	20	20	22	22	23	25	25	23	26	30	35	44	50	52	55	56	56	58	60	63	0	1	2	0	2	2	2	3	4	2	2	9	9	11	12	13	10	19	2	0	19	19	22	23	23	24	26	26	25	26	29	1	4	2	1	1	2	3	2	2	3	4	1	1	2	1	2	3	1	4	1	3	5	5	3	5	2	1	1	4	3	2
76500	-229.766768514952076	-236.622256465911448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.424101146164679	-1	12	15	13	15	16	17	16	17	18	20	19	20	22	21	22	23	25	24	26	30	33	45	50	53	54	56	56	57	59	63	0	1	2	0	2	2	2	3	4	7	6	9	9	11	12	13	2	19	17	0	18	19	22	23	23	25	24	25	28	27	25	1	6	2	1	2	2	2	1	2	1	2	1	1	1	1	2	6	1	1	1	4	3	7	3	4	1	3	2	1	1	5
77000	-216.070675469939431	-222.926163420898803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471647486432892	-1	12	16	13	14	16	18	18	17	17	21	20	20	22	21	24	26	25	24	26	27	36	45	50	53	55	57	57	58	60	63	0	1	2	0	2	2	2	3	4	2	6	9	9	11	9	13	2	8	8	0	18	19	22	23	24	25	26	26	27	27	29	1	6	2	1	1	2	3	1	2	3	2	1	2	1	2	3	6	3	2	1	1	5	5	2	2	1	1	1	1	2	3
77500	-220.790205350376084	-227.645693301335456	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.320015636267327	-1	10	14	13	15	16	17	19	17	18	20	20	20	23	23	24	25	24	23	26	31	35	42	50	52	55	56	55	59	61	63	0	1	2	0	3	2	2	2	4	7	6	9	9	11	12	13	7	8	8	0	18	18	22	23	24	25	24	24	27	29	29	1	5	2	1	1	3	3	4	2	1	2	2	2	1	2	1	4	3	2	1	4	6	4	3	1	2	3	3	2	2	2
78000	-223.670509361310138	-230.525997312269510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454730546116467	-1	12	16	13	14	16	17	18	15	18	20	19	21	23	22	23	25	26	22	27	31	35	44	51	52	54	56	56	58	60	63	0	1	5	0	2	2	3	2	4	7	6	9	9	11	12	12	11	19	8	0	18	19	22	23	24	25	26	26	27	27	30	1	7	1	1	1	2	1	3	2	1	2	2	2	2	2	2	3	2	2	1	3	5	4	4	1	1	1	1	2	3	2
78500	-222.608529508286381	-229.464017459245753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461193765854844	0	12	15	13	14	17	19	18	17	17	20	19	20	22	23	22	25	25	24	26	30	35	43	51	52	56	57	57	59	60	62	0	1	5	0	2	2	10	3	4	2	2	9	9	6	12	13	2	19	8	0	17	19	22	23	24	24	25	26	27	26	29	1	6	1	1	1	2	1	3	2	2	3	1	1	2	2	1	6	1	4	1	3	5	3	3	1	3	1	1	1	2	2
79000	-227.184301954673373	-234.039789905632745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499134050030393	-1	11	13	14	12	15	18	18	17	19	21	20	21	23	23	25	25	26	25	27	29	34	43	51	53	55	55	56	58	59	64	0	1	2	0	2	2	2	3	4	7	6	9	12	11	12	13	2	19	8	0	19	19	22	23	24	25	25	24	28	27	29	1	4	1	1	1	2	4	3	2	1	3	2	1	1	1	2	9	1	4	1	2	3	4	4	1	1	2	3	1	1	4
