step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
16000	-664.179741332023809	-671.035229282983209	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525869122598943	-9	2	7	9	2	26	11	11	8	18	12	17	18	22	16	24	24	25	25	30	33	32	28	35	33	38	31	35	32	35	36	37	41	38	37	40	41	41	35	34	38	43	44	50	55	50	48	53	53	59	55	52	56	61	66	57	59	62	64	71	63	67	63	64	68	57	66	68	72	77	82	78	80	83	89	85	93	91	93	98	97	0	1	5	2	1	12	3	1	5	9	2	4	9	8	3	10	10	11	14	17	6	16	17	29	19	11	16	29	18	22	39	17	12	18	21	0	24	30	0	17	30	31	17	36	40	36	0	41	44	66	46	17	49	44	58	43	0	40	53	59	44	59	52	57	0	46	53	66	64	62	65	69	0	0	76	73	74	0	74	0	76	1	3	1	1	1	2	1	2	1	2	2	1	2	1	1	2	2	2	1	2	2	2	2	1	2	4	1	1	1	1	1	2	3	2	1	1	1	2	1	1	1	2	3	2	5	2	1	2	1	1	1	3	1	3	1	2	1	4	2	1	3	1	3	1	1	1	1	2	2	2	2	2	1	1	1	1	2	1	2	1	2
16500	-597.791863349820346	-604.647351300779746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705828225132857	-1	4	7	6	11	20	11	12	12	19	9	17	21	21	12	23	20	28	26	31	31	34	31	37	30	37	30	33	31	37	39	40	37	40	35	40	38	40	36	42	44	46	49	52	49	57	46	56	53	60	56	56	55	62	60	60	57	62	60	70	60	66	68	63	71	65	72	69	72	80	81	78	81	83	88	88	92	95	95	96	103	0	1	1	2	3	11	3	11	3	15	2	11	5	11	3	10	5	6	14	3	14	27	17	29	19	18	16	18	18	22	39	23	14	26	25	0	29	30	0	23	38	39	40	36	40	49	0	41	44	53	44	32	36	50	45	45	0	45	46	59	44	53	52	57	0	59	61	66	64	62	65	69	0	0	73	73	74	0	77	0	75	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	2	1	2	2	1	2	1	1	1	2	2	1	1	1	2	1	2	2	2	1	1	1	2	1	2	1	1	1	3
17000	-592.602681768995012	-599.458169719954412	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.849474703265900	-1	5	4	11	8	23	10	13	13	19	11	19	20	23	17	27	25	31	28	34	26	35	28	36	30	42	31	34	34	36	35	39	44	43	34	38	40	40	30	41	42	47	46	46	50	52	48	54	52	54	57	61	55	61	64	56	59	60	60	63	62	66	67	66	72	62	70	67	71	76	84	78	76	84	87	90	93	94	97	98	106	0	1	1	2	3	12	3	11	5	9	2	11	9	8	5	10	13	6	21	23	12	16	17	28	6	18	16	6	18	27	39	23	25	29	19	0	29	30	0	20	30	39	40	36	43	44	0	41	36	44	46	43	46	50	45	40	0	45	53	59	50	60	52	57	0	46	61	60	64	62	65	69	0	0	73	73	74	0	77	0	76	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2
17500	-610.989507881609711	-617.844995832569111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656919030749898	-2	5	6	10	0	22	7	9	9	19	13	17	19	20	15	22	22	29	25	34	34	34	29	39	30	40	37	32	36	41	40	41	39	43	34	41	38	25	35	39	41	38	43	49	51	56	44	57	49	55	59	55	59	63	63	56	59	56	59	63	65	62	69	62	70	66	72	68	66	81	81	77	72	83	83	87	92	94	97	95	106	0	1	5	2	1	12	3	2	5	3	8	11	9	8	9	10	10	6	14	17	19	16	17	28	14	18	22	18	28	38	42	23	25	29	25	0	29	10	0	17	38	39	40	36	43	49	0	30	36	36	50	43	44	53	52	45	0	45	46	59	53	59	52	57	0	46	50	59	64	62	65	69	0	0	73	75	74	0	77	0	76	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	3	3	1	1	2	2	2	1	3	2	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	3	1	1	3	2	2	1	1	2	1	2	1	1	1	4
18000	-648.387938631314341	-655.243426582273742	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656259464775690	-2	5	5	10	2	21	9	14	12	15	12	17	19	22	12	27	16	29	17	33	23	29	28	31	30	38	33	27	36	38	40	41	47	43	36	42	38	35	34	42	42	46	45	48	50	55	43	54	47	52	50	62	58	58	58	60	59	62	63	68	65	63	67	69	71	69	67	65	72	81	82	76	76	78	87	90	91	93	96	96	105	0	5	5	2	1	12	5	2	5	9	2	11	1	19	5	13	3	6	8	23	19	10	17	28	8	18	16	11	24	38	39	20	26	29	21	0	29	22	0	20	30	39	40	36	32	50	0	41	36	36	49	43	46	44	43	45	0	40	53	68	50	46	52	57	0	59	61	46	64	62	65	64	0	0	73	73	74	0	77	0	76	1	1	1	1	1	1	2	2	2	1	2	1	3	1	2	1	3	1	1	2	1	2	3	1	2	2	1	1	2	1	3	2	2	1	3	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	2	2	2	1	3	1	1	2	1	1	2	1	1	1	2	1	3	3	1	1	1	3	1	2	1	1	1	2
18500	-608.377852368318599	-615.233340319278000	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714166834945533	1	5	5	9	3	23	9	9	6	16	12	16	19	20	18	27	26	33	26	35	30	28	31	32	26	37	33	36	35	41	38	41	44	45	34	43	41	38	31	41	41	47	45	49	52	51	47	57	51	53	57	61	55	66	63	55	61	62	62	65	65	64	68	67	71	63	69	68	71	73	78	78	79	82	86	88	92	94	96	91	105	0	1	5	2	1	11	5	2	5	5	8	11	5	8	10	10	13	19	14	23	25	10	17	11	14	18	16	29	24	38	39	20	21	24	21	0	29	22	0	17	38	31	40	36	43	44	0	41	44	36	44	56	46	50	45	32	0	45	46	59	50	46	52	57	0	53	61	66	64	44	65	69	0	0	73	75	74	0	77	0	76	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	1	2	3	2	1	1	2	1	1	1	3	2	1	1	1	1	1	2	1	1	1	2
19000	-634.916339808989733	-641.771827759949133	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636703385115416	-3	1	5	8	2	18	11	12	12	20	10	19	16	22	18	27	22	28	23	32	29	33	27	27	33	39	32	31	36	37	39	38	42	47	37	44	41	39	36	40	42	48	44	50	54	46	44	52	51	57	56	59	53	60	66	60	55	61	53	69	63	65	66	66	71	66	68	63	73	77	82	72	84	83	87	91	93	93	96	100	109	0	1	5	2	1	11	5	11	5	13	2	11	3	12	13	13	10	6	14	17	19	13	17	12	8	18	16	24	24	22	39	20	21	37	19	0	29	27	0	32	30	39	40	36	40	36	0	41	46	44	59	43	46	53	52	45	0	52	46	53	53	68	52	57	0	59	61	59	57	62	65	64	0	0	73	75	74	0	77	0	76	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	2	1	2	2	2	1	1	3	2	2	2	2	1	1	1	3	1	3	1	1	2	1	1	1	2	1	2	3	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	2	1	2	2	1	3	2	2	2	1	1	2	1	2	1	1	1	2
19500	-612.955794154913633	-619.811282105873033	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703689834935254	-5	7	7	10	11	22	9	13	13	19	9	15	17	24	14	24	24	24	19	35	26	35	30	37	34	40	32	33	31	36	40	41	46	41	30	44	37	42	36	40	40	44	44	49	49	59	37	58	54	52	57	56	50	62	63	60	57	61	59	71	58	68	63	62	70	62	70	67	72	77	80	77	76	82	85	87	93	92	98	100	100	0	1	1	2	7	12	2	11	3	5	3	11	5	12	3	10	13	6	8	23	19	27	17	28	21	18	16	18	18	27	39	23	35	29	21	0	29	30	0	20	27	39	40	36	43	53	0	41	53	36	53	45	36	50	52	52	0	52	53	49	50	54	45	57	0	53	53	59	64	62	65	69	0	0	73	75	74	0	77	0	76	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	3	1	2	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	3	1	2	1	2	1	1	1	2	1	2	1	1	1	2
20000	-612.164224064885161	-619.019712015844561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707960124346413	-1	7	4	10	7	23	11	10	14	18	13	18	18	20	21	24	19	29	25	31	34	29	20	36	30	41	32	33	37	35	40	36	42	40	36	38	41	42	36	40	45	41	48	48	53	55	50	49	53	57	55	56	58	65	59	56	60	61	61	62	57	65	63	65	69	66	72	68	68	68	80	72	82	84	87	92	95	93	100	97	106	0	1	1	2	3	12	5	2	5	9	2	2	9	8	10	10	9	12	12	17	19	16	5	28	19	18	22	18	24	27	39	20	21	29	21	0	29	30	0	32	30	39	40	36	20	36	0	30	44	44	44	43	46	44	45	45	0	52	53	46	44	53	52	57	0	53	54	53	64	62	65	57	0	0	73	73	74	0	77	0	76	1	3	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	3	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	2
20500	-637.893407260675644	-644.748895211635045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606295357775127	-4	3	1	11	9	19	8	8	11	14	11	21	20	21	18	24	24	31	26	30	33	27	26	32	23	40	37	30	37	36	39	35	46	46	38	41	39	41	34	38	40	47	48	47	50	55	45	45	50	55	54	60	46	62	63	58	55	58	59	71	60	67	70	68	71	62	70	71	73	80	82	71	79	82	86	90	92	91	97	98	103	0	1	1	2	3	11	3	2	3	1	8	11	3	8	10	10	5	6	25	23	19	16	17	12	12	18	22	14	24	22	39	17	35	29	14	0	29	30	0	20	27	39	40	36	32	36	0	30	53	44	49	40	36	50	52	45	0	40	53	66	50	59	58	57	0	53	61	66	57	62	65	64	0	0	73	73	74	0	74	0	76	1	2	1	2	2	1	2	1	2	3	1	2	2	2	1	1	2	1	1	2	2	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	2	2	1	2	3	1	2	1	1	1	2	1	1	1	2	1	4	3	2	1	2	2	2	1	3	2	2	3	3	2	1	1	1	2	2	2	1	2	1	3
21000	-609.673511610897435	-616.528999561856835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698432640263215	0	5	4	12	8	24	10	8	10	18	12	17	20	17	21	23	24	29	25	33	32	32	28	34	33	40	38	35	36	35	41	37	46	40	36	43	42	38	38	36	44	46	48	50	54	55	48	55	53	52	56	59	50	62	65	58	53	63	63	72	64	65	64	66	70	70	59	71	71	79	79	75	82	82	88	91	94	92	98	88	106	0	1	1	1	3	14	2	2	3	11	1	8	5	8	10	10	13	14	14	23	19	16	17	18	11	14	22	18	24	22	39	17	21	24	21	0	29	30	0	20	38	39	40	36	32	53	0	41	44	44	53	43	36	67	45	45	0	43	46	46	50	46	52	57	0	49	53	46	64	62	65	64	0	0	73	75	74	0	77	0	76	1	1	1	2	1	1	1	1	1	1	3	2	1	2	1	1	1	3	1	1	2	1	1	1	3	4	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	3	1	1	2	1	1	1	2	2	1	2	1	1	2	2	4	2	2	1	1	1	3	2	3	1	3	2	2	1	1	2	1	2	1	1	1	3
21500	-604.117810702472411	-610.973298653431812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620636165675170	-1	3	3	12	10	21	8	12	13	17	10	18	9	21	13	25	20	33	24	35	33	32	30	32	28	38	30	35	36	35	39	38	45	42	29	41	40	41	34	41	42	45	47	50	53	59	44	57	53	52	57	54	50	62	62	58	60	56	60	66	61	64	69	68	70	64	70	67	72	76	82	79	80	80	85	90	88	92	95	99	99	0	1	1	2	3	11	3	11	3	15	2	8	3	8	5	10	13	6	14	17	6	27	17	6	19	18	16	24	24	27	39	23	25	29	14	0	29	30	0	32	30	39	40	36	32	49	0	38	44	36	44	43	36	46	43	52	0	45	44	66	50	53	45	57	0	49	61	44	64	62	65	69	0	0	73	73	74	0	74	0	76	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	2	1	2	2	2	1	4	1	1	2	1	2	1	2	1	1	1	3	1	1	2	2	1	1	2	2	2	1	2	3	1	1	1	2	1	2	1	3	1	2
22000	-612.919822831298006	-619.775310782257407	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714592724405941	-3	1	7	11	3	19	6	10	12	18	13	20	19	19	19	25	21	28	26	35	31	28	26	30	32	41	32	34	32	36	34	38	45	44	35	38	38	39	31	41	39	43	47	46	52	52	43	49	51	56	58	59	58	62	51	59	56	61	55	67	59	65	69	65	73	63	70	66	71	75	82	78	79	87	88	89	94	91	98	92	101	0	1	1	2	1	11	5	2	3	9	8	11	5	8	9	10	9	6	11	23	19	10	17	18	19	18	22	24	24	27	39	20	21	24	19	0	29	30	0	32	30	31	20	36	40	44	0	41	44	44	46	32	59	61	23	45	0	43	46	59	50	53	52	57	0	59	61	53	64	62	65	64	0	0	73	73	74	0	74	0	76	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	4	1	1	3	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	1	2	1	2	1	3	1	2
22500	-638.790284700475127	-645.645772651434527	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631498063631381	0	5	6	9	4	24	9	8	15	18	12	17	21	19	20	27	16	29	25	30	27	30	30	30	33	35	33	34	35	37	39	32	48	38	38	43	38	42	34	35	43	47	42	49	50	58	43	55	53	56	56	57	57	64	64	60	62	60	63	71	62	66	67	69	72	66	67	68	74	80	84	74	78	84	84	90	90	92	95	93	104	0	1	5	2	1	12	5	2	11	3	2	2	5	8	10	10	5	11	2	17	14	16	17	6	21	19	22	24	24	27	39	17	6	29	6	0	28	30	0	23	30	39	40	36	43	49	0	30	36	44	44	45	36	50	56	45	0	52	36	68	53	44	52	57	0	46	61	49	57	62	65	64	0	0	73	75	74	0	74	0	76	1	1	1	1	1	2	1	1	1	2	2	2	3	1	1	2	3	2	4	2	1	1	3	1	2	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	4	1	1	1	2	2	2	1	2	1	1	3	1	1	2	2	2	1	2	1	2	2	2	2	2	1	1	2	1	2	1	2	1	2
23000	-617.055701161199181	-623.911189112158581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740073913905076	-1	2	7	8	5	18	11	6	10	16	13	20	14	9	20	28	22	27	24	33	31	30	29	31	27	37	34	35	35	36	38	38	41	46	37	40	35	40	35	42	43	39	46	51	49	60	44	59	53	59	52	57	56	63	64	60	62	61	53	62	63	62	67	67	69	64	61	71	72	82	78	77	80	82	84	89	92	93	95	96	102	0	1	5	2	1	11	5	2	3	5	8	11	5	8	13	10	3	6	6	23	11	16	13	6	12	18	22	24	24	27	39	20	19	29	6	0	24	30	0	32	22	39	40	36	43	44	0	41	44	51	36	45	36	50	52	45	0	52	36	59	67	59	52	57	0	59	44	59	64	62	65	69	0	0	73	73	74	0	77	0	76	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	3	2	1	1	2	1	3	2	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	2	1	1	2	1	1	2	2	1	1	1	2	1	2	1	3	1	2	2	1	1	1	1	1	2	1	1	1	2
23500	-611.292385444305410	-618.147873395264810	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740946131087874	-1	2	4	6	8	21	8	11	8	14	7	18	18	23	17	23	22	26	25	28	28	28	28	38	34	34	34	29	34	39	41	37	46	46	30	45	40	42	35	41	45	46	47	51	55	58	46	51	53	58	60	60	56	63	54	61	60	60	50	71	66	65	69	65	71	68	64	65	68	71	82	69	82	85	88	92	93	93	98	95	106	0	1	1	2	3	11	3	11	1	5	2	11	3	12	10	10	13	12	8	13	11	10	13	29	14	21	22	18	28	27	39	20	25	29	14	0	29	30	0	23	30	39	40	36	43	59	0	41	59	44	44	45	59	44	40	45	0	45	36	46	53	46	52	57	0	46	46	46	64	53	65	64	0	0	73	75	74	0	77	0	76	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	2	3	2	2	2	1	2	2	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2
24000	-626.565323472810292	-633.420811423769692	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649960413613824	-1	5	4	7	7	22	9	8	12	17	12	19	15	22	14	21	25	30	21	31	33	31	28	37	27	43	38	29	34	35	39	37	43	43	33	42	36	39	35	42	42	48	47	45	51	57	34	50	53	59	59	59	58	64	63	57	57	63	54	71	62	64	70	64	70	63	67	64	72	81	83	79	80	85	87	89	91	90	88	94	107	0	1	1	2	3	11	3	2	3	9	8	11	5	19	3	10	13	11	8	23	6	16	17	18	14	24	22	11	28	22	39	17	35	29	19	0	28	30	0	32	38	39	40	36	32	44	0	30	36	59	49	43	36	50	45	32	0	43	44	46	50	49	52	57	0	61	61	59	64	62	65	69	0	0	73	73	79	0	74	0	76	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	3	2	1	2	2	1	1	2	1	1	3	1	1	1	2	1	2	2	1	1	1	1	1	1	3	2	1	3	2	1	2	2	1	1	2	3	1	1	3	1	2	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	2
24500	-631.476303338393109	-638.331791289352509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688249456997942	-1	7	4	12	8	25	8	10	13	20	12	19	15	22	11	27	17	31	21	31	28	31	27	37	25	40	30	32	34	36	40	38	45	43	36	43	38	40	36	37	42	44	38	50	44	57	49	54	54	59	57	58	58	63	64	55	58	62	52	69	65	67	69	64	69	68	72	68	71	75	82	72	83	84	86	92	94	92	97	92	101	0	1	1	1	3	12	3	2	5	3	8	11	9	19	3	10	9	19	8	17	25	16	17	29	8	18	16	6	28	27	39	17	35	18	21	0	29	30	0	23	30	39	23	36	43	59	0	38	59	46	49	45	59	44	56	32	0	52	44	46	46	53	56	57	0	50	44	53	57	62	65	64	0	0	73	73	74	0	77	0	76	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	2	1	2	1	3	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	3	1	1	1	2	2	2	2	4	1	1	1	1	2	1	1	2	1	2	3	2	2	2	2	1	1	1	1	2	2	1	1	1	1
25000	-638.370075011770609	-645.225562962730010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574973106545978	1	4	6	13	11	23	9	10	9	19	13	16	16	23	16	18	20	32	26	33	34	27	27	39	29	41	36	32	35	31	37	41	43	40	38	42	38	42	29	39	40	45	44	47	56	58	45	51	52	58	57	52	57	66	56	56	57	61	49	69	61	65	63	69	70	70	66	65	64	79	79	77	73	81	88	84	92	94	98	96	106	0	1	1	2	3	11	3	2	3	15	8	11	3	12	5	15	5	6	12	13	14	16	17	29	14	18	30	6	28	22	39	23	14	29	21	0	29	27	0	23	22	39	23	36	52	59	0	30	59	36	49	43	59	61	52	32	0	45	44	46	44	46	45	57	0	53	53	59	57	62	65	64	0	0	73	73	74	0	77	0	73	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	2	1	2	1	1	2	3	2	1	1	1	1	2	1	1	3	3	3	2	1	2	1	4	1	2	1	1	2	1	1	2	1	1	1	2	2	2	2	2	1	2	2	1	2	2	2	1	1	1	2	2	2	1	1	1	5
25500	-622.891365778645422	-629.746853729604823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667922178604303	-2	3	5	9	9	20	8	9	13	13	12	15	19	20	20	18	22	31	25	31	33	27	28	34	31	40	34	32	37	43	39	41	47	45	39	41	39	33	34	39	43	41	44	46	53	58	49	54	54	54	57	59	57	64	65	55	60	61	51	70	64	66	70	71	72	61	72	65	68	82	82	76	83	87	87	89	94	89	99	96	105	0	1	2	2	3	11	3	2	7	2	8	11	9	8	10	10	9	6	14	23	14	13	13	28	12	18	22	18	24	38	39	23	35	29	12	0	29	22	0	17	27	39	32	36	43	59	0	30	44	44	49	32	59	66	58	45	0	45	44	46	66	44	52	57	0	46	61	53	57	62	65	64	0	0	73	73	74	0	77	0	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	2	2	1	1	2	1	2	3	1	3	1	1	2	1	5	2	2	1	2	2	2	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	3	2	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	3
26000	-611.667789700420826	-618.523277651380226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728821320213086	-2	3	7	10	9	21	1	13	14	17	9	14	20	22	20	25	23	34	18	33	31	33	29	37	35	38	35	27	32	41	39	41	44	43	36	41	40	38	36	36	45	45	46	47	49	56	47	57	53	51	56	54	54	64	63	58	58	60	48	69	63	68	69	68	69	67	66	68	72	81	77	77	81	80	88	86	88	92	95	98	105	0	1	7	2	3	11	1	11	3	3	2	11	9	19	3	9	13	28	8	23	14	10	16	29	21	18	22	6	28	38	39	23	21	28	19	0	29	27	0	20	38	39	40	36	32	59	0	30	44	36	49	45	59	46	32	43	0	43	36	59	50	46	45	57	0	59	61	53	57	62	65	64	0	0	73	73	74	0	77	0	75	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	3	3	1	1	1	1	1	2	2	2	2	1	2	1	3	1	1	1	1	1	1	2	2	1	2	1	3	2	1	2	2	1	2	1	3	2	2	2	1	1	1	1	1	2	1	2	1	2
26500	-632.818457548855577	-639.673945499814977	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637549002028219	-1	4	7	8	9	22	3	11	13	20	14	18	19	23	17	28	22	26	24	28	34	29	28	39	32	39	31	23	36	41	38	41	46	44	38	41	40	39	28	34	44	48	45	50	49	56	45	58	49	58	56	56	59	66	59	59	57	61	53	73	58	66	62	63	71	68	67	69	72	83	80	76	80	80	86	91	91	91	98	96	107	0	1	7	2	3	12	1	2	5	3	2	11	9	11	5	10	3	11	8	17	19	15	9	18	12	18	22	11	28	22	39	40	6	24	21	0	29	22	0	23	38	39	40	36	43	49	0	41	36	36	49	40	46	61	52	45	0	52	44	53	44	44	52	57	0	46	50	53	57	62	65	69	0	0	73	75	74	0	74	0	76	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	2	2	3	2	2	3	2	1	2	2	2	1	1	3	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	1	3	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	2	3	2	3	1	1	1	1	1	2	1	3	1	3
