step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32
51000	-218.598895012879410	-225.454382963838782	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791951291986924	3	4	6	9	8	6	8	8	8	7	9	8	11	9	10	10	9	12	10	12	14	16	14	15	14	16	19	17	18	17	21	26	0	1	2	10	2	1	3	3	10	6	10	10	9	9	6	4	10	10	6	10	16	23	13	18	13	25	24	20	21	23	28	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	2	2	2	2	2	1	2	3	2	1	2	2
51500	-218.723419251677029	-225.578907202636401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585506953599624	2	4	6	8	8	7	7	8	9	7	9	11	10	11	13	11	10	12	11	12	13	15	11	14	13	16	19	18	18	18	22	24	0	1	1	1	1	3	1	3	3	3	4	3	2	8	19	11	5	14	6	14	1	23	13	18	23	25	24	20	21	22	28	28	1	1	2	2	2	1	2	1	1	1	1	3	3	2	1	1	1	1	3	1	5	2	1	1	1	1	2	3	3	1	1	2
52000	-217.715234900192428	-224.570722851151800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602721652539847	3	4	7	8	7	6	8	9	9	9	8	10	12	9	11	11	9	11	11	12	15	15	14	14	14	15	19	19	17	19	22	25	0	1	1	2	2	1	3	5	6	1	5	2	2	11	12	14	5	3	4	12	10	13	13	18	13	13	24	20	21	26	28	31	1	1	1	2	2	1	1	1	2	2	1	4	4	1	1	1	1	2	2	1	4	2	1	2	1	1	3	4	1	2	1	1
52500	-213.279202600320303	-220.134690551279675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636797139618103	1	4	6	8	9	6	8	10	8	8	9	10	11	11	11	10	11	11	11	12	15	16	13	13	14	16	19	18	19	20	20	26	0	1	2	6	10	2	3	10	6	3	10	6	11	11	6	10	11	11	10	16	16	23	13	18	13	25	24	20	21	25	20	31	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	2	1	2	2	2	3	5	3
53000	-202.550900510223869	-209.406388461183241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485433840783540	1	4	7	8	9	6	7	9	9	7	8	9	11	11	13	10	11	10	10	13	14	15	13	14	15	16	17	18	18	19	20	27	0	1	1	3	2	1	1	10	10	1	10	7	3	16	6	11	7	3	3	3	10	13	13	18	23	23	24	20	21	22	20	31	1	1	4	1	2	1	3	1	1	2	1	1	2	1	2	1	2	1	1	3	2	2	2	2	1	1	1	2	2	2	4	3
53500	-224.262786404418392	-231.118274355377764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689734287985003	3	4	7	8	8	7	9	8	10	9	8	11	12	10	11	10	10	12	11	12	14	16	13	14	14	16	19	18	16	19	21	26	0	1	1	1	2	1	3	3	11	8	1	3	19	3	3	10	6	10	10	3	10	13	13	18	23	13	24	20	21	23	28	28	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	2	1	1	1	1	2	2	3	1	2	1	4
54000	-220.291621248554264	-227.147109199513636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500109108177609	3	4	7	7	8	6	8	9	9	8	10	10	11	11	12	8	10	11	9	13	13	15	13	14	14	16	18	18	19	19	19	25	0	1	1	1	2	2	2	1	4	1	16	10	5	2	7	1	6	7	6	7	7	13	13	18	13	25	18	20	21	22	20	28	1	1	2	2	2	1	2	3	1	2	1	1	2	3	2	2	2	2	2	3	2	2	1	1	1	1	2	2	4	2	3	3
54500	-188.154420336569558	-195.009908287528930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586649815177974	2	3	6	8	7	6	7	9	9	8	9	10	11	10	13	11	10	11	11	12	14	14	13	13	15	17	19	19	18	19	20	27	0	1	1	6	2	1	1	3	7	6	10	10	8	3	3	11	7	7	8	3	16	13	13	18	23	25	24	20	21	23	20	31	1	1	2	1	2	2	3	2	1	1	1	1	1	2	3	1	2	2	1	2	1	2	1	1	1	1	3	4	2	2	4	3
55000	-216.015404220154039	-222.870892171113411	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476184143815940	3	4	6	9	8	6	9	9	9	7	9	8	11	11	13	8	10	11	10	12	14	16	13	14	15	17	16	19	17	19	21	26	0	1	1	10	10	1	1	10	10	1	16	3	2	11	4	10	2	10	6	10	11	13	13	18	23	25	24	20	21	23	20	31	1	1	1	1	1	1	2	1	1	1	1	1	4	1	2	1	4	2	2	3	2	2	1	2	1	1	1	3	1	3	3	2
55500	-208.371324720198999	-215.226812671158370	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720769213160158	3	4	6	6	7	7	8	10	9	8	8	9	11	10	13	10	11	9	11	12	14	15	13	15	14	16	19	19	18	20	21	26	0	1	1	1	2	1	3	10	5	5	5	3	10	10	6	9	6	5	6	9	3	23	13	18	23	25	24	20	21	25	28	31	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	3	1	1	2	1	1	1	3	2	2	1	2
56000	-211.232178963496722	-218.087666914456094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593463742420659	3	4	7	9	8	5	9	10	9	8	9	10	12	10	10	10	10	11	11	11	13	14	13	15	15	16	19	17	16	20	21	26	0	1	1	3	6	1	10	3	3	1	10	7	3	11	6	11	3	3	5	9	19	13	13	18	13	25	24	20	21	25	28	31	1	1	2	1	1	1	1	1	1	2	1	1	3	1	3	1	1	2	2	1	1	1	1	3	2	1	2	2	2	2	2	2
56500	-207.056902034154206	-213.912389985113577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530398544398467	2	4	6	7	8	7	8	9	9	8	8	10	11	9	10	10	9	11	9	13	14	16	14	14	13	17	18	18	18	18	21	25	0	1	2	3	3	3	3	7	3	6	3	10	11	7	11	14	5	11	6	9	5	23	25	18	13	25	24	20	21	23	28	31	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	3	1	1	2	1	2	2	4	2	2	2	2
57000	-211.498475839324499	-218.353963790283871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676542150206898	3	4	6	8	9	6	8	9	8	5	8	10	11	10	11	11	8	12	11	11	14	15	12	14	14	16	19	19	19	19	22	24	0	1	1	10	2	1	10	3	6	1	6	8	3	4	6	11	3	5	6	5	19	13	13	18	23	25	24	20	21	23	28	28	1	1	2	2	3	1	2	2	1	1	1	1	2	2	3	2	1	2	2	1	1	2	1	1	2	1	2	3	2	4	1	2
57500	-216.516566455927006	-223.372054406886377	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637816678378343	3	4	6	8	8	7	9	10	10	7	9	11	10	11	10	10	9	11	9	12	13	15	14	13	13	16	18	18	18	19	21	27	0	1	1	10	2	1	3	4	10	1	10	5	17	16	6	11	2	7	6	8	8	23	25	18	13	25	24	20	21	22	28	31	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	2	2	2	3	2	2	4
58000	-214.709099546416439	-221.564587497375811	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585714250137247	2	3	5	8	8	7	6	8	10	6	8	9	12	10	12	10	11	10	11	13	13	15	13	14	14	17	20	18	17	20	21	26	0	1	1	10	2	10	3	10	10	2	10	10	1	11	19	11	5	5	10	10	16	13	13	18	13	25	24	20	21	26	28	31	1	1	1	1	2	1	1	1	2	1	1	2	4	1	1	1	1	1	3	4	2	2	1	2	1	1	3	2	2	1	1	2
58500	-191.301230095801401	-198.156718046760773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603372540723881	2	3	6	9	7	5	8	9	9	7	9	9	12	10	13	10	11	11	9	12	14	14	14	13	15	17	19	17	16	19	21	25	0	1	1	10	2	1	3	10	10	3	10	1	5	11	16	7	5	16	6	16	16	13	13	18	23	25	24	20	21	23	28	31	1	1	2	1	3	1	1	1	1	1	1	3	3	1	2	2	2	1	2	1	2	1	1	1	1	1	2	2	1	3	2	2
59000	-199.979503589182627	-206.834991540141999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612924466206965	1	3	4	8	9	6	8	8	9	7	9	10	11	9	12	10	9	11	11	12	12	16	13	14	14	16	19	18	19	19	21	26	0	1	1	3	10	1	10	6	8	2	6	11	10	10	10	10	10	11	6	10	2	13	13	18	23	25	24	20	21	23	28	31	1	1	2	2	1	3	1	1	1	3	2	1	3	1	2	1	1	1	2	2	3	3	1	1	1	1	2	3	3	2	1	3
59500	-204.976045168355370	-211.831533119314741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642117558767501	3	4	7	8	9	6	9	10	9	7	9	9	12	10	13	11	9	12	11	13	15	15	13	14	15	17	19	16	19	20	22	26	0	1	1	6	3	1	3	3	10	1	6	3	4	11	6	10	4	11	6	16	16	13	13	18	23	25	24	20	21	23	20	31	1	1	2	1	1	2	1	1	1	1	2	1	2	1	3	2	1	2	2	1	2	1	1	1	1	1	2	2	2	4	4	2
60000	-201.211277938488678	-208.066765889448050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564500294176531	2	3	6	8	6	5	9	9	10	7	8	9	11	11	12	10	10	11	11	12	14	14	13	13	14	16	16	16	18	18	21	26	0	1	1	5	6	2	10	10	10	6	10	10	17	16	19	11	2	1	6	9	16	23	13	18	23	25	24	20	21	25	28	31	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	5	2	1	2	1	1	1	1	1	2	2	2	3	3	2
60500	-213.865500910835664	-220.720988861795036	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647389853082435	3	4	5	7	8	7	8	8	9	6	8	9	10	11	12	11	11	12	11	12	15	16	13	15	15	16	20	18	18	17	21	26	0	1	1	10	2	10	10	1	5	1	10	8	8	3	19	11	8	9	6	9	9	23	13	18	23	25	24	20	21	23	28	31	1	1	1	1	2	1	1	3	1	1	1	1	2	4	1	1	2	2	2	2	4	2	1	1	1	1	3	2	1	2	1	2
61000	-206.685035698541526	-213.540523649500898	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558870845092692	1	4	6	7	7	6	8	9	8	9	10	11	10	11	12	10	11	12	11	12	12	15	14	14	15	17	18	18	18	19	21	25	0	1	2	2	6	2	3	1	1	3	1	8	2	9	11	3	13	8	8	9	11	23	13	18	23	13	18	20	14	23	28	28	1	2	1	1	1	1	1	4	3	1	4	1	3	2	1	2	1	1	1	3	1	1	2	1	1	3	4	4	4	3	2	3
61500	-203.677447196696903	-210.532935147656275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587805219077834	2	4	5	9	8	6	6	8	10	7	8	10	11	9	11	10	10	11	11	11	13	16	13	14	14	16	19	18	19	19	21	26	0	1	2	11	6	1	3	6	7	1	7	10	10	6	6	11	10	10	6	9	12	13	13	18	23	25	24	9	21	22	28	31	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	1	1	2	2	1	1	2	1	1	1	2	2	2	4	2	2	3
62000	-203.899354106216890	-210.754842057176262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441289262858916	2	4	7	9	9	7	8	9	9	7	9	10	11	11	11	10	10	12	12	13	15	16	13	15	14	17	19	18	18	18	22	26	0	1	1	10	2	1	3	10	10	2	10	6	6	16	9	11	6	6	9	9	6	13	13	18	13	23	24	20	21	25	20	31	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	3	3	1	1	2	2	2	2	2	2	3	3
62500	-226.444836441769553	-233.300324392728925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630985333392196	3	4	6	8	8	5	9	9	10	8	9	11	11	10	13	10	10	10	11	11	12	15	12	14	14	17	18	18	19	18	20	26	0	1	6	3	2	1	3	5	5	2	10	7	5	10	19	11	7	5	5	10	6	13	13	18	23	25	24	20	21	23	20	31	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	3	1	1	2	1	2	2	3	3	3	3	4
63000	-216.655288308893745	-223.510776259853117	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498305813629547	3	4	6	7	7	7	7	10	10	7	10	10	12	10	12	10	9	11	11	13	13	15	14	14	15	17	19	17	17	20	22	25	0	1	2	3	2	1	3	10	3	1	6	10	6	3	6	10	6	8	8	9	7	13	13	18	23	25	24	20	21	23	20	31	1	1	1	1	1	2	1	2	1	2	2	1	4	2	3	2	1	1	1	1	3	2	1	2	1	1	3	3	3	2	5	2
63500	-197.970231078555884	-204.825719029515255	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532445968836434	2	4	6	7	7	6	8	10	9	8	7	10	10	10	12	9	11	11	10	12	13	15	13	13	14	15	19	18	18	19	22	25	0	1	1	6	2	1	1	10	6	6	1	10	7	7	4	11	7	7	10	7	8	25	13	18	23	25	18	20	21	23	28	31	1	1	2	1	2	3	4	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	4	3	3	2	2	1
64000	-220.872032565516236	-227.727520516475607	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474669273014402	3	4	6	9	8	7	9	10	9	7	9	10	10	10	11	10	10	12	11	12	14	15	13	14	15	16	19	18	18	19	20	27	0	1	1	6	2	3	10	10	10	1	10	3	6	11	6	11	10	19	10	10	16	13	13	18	23	23	24	20	21	23	28	31	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	3	3	2	2	1	1	3	2	4	1	4	2	4
64500	-204.269747298256164	-211.125235249215535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692238698562746	2	4	6	7	9	7	8	8	9	5	9	8	11	10	10	10	8	12	11	12	14	13	13	15	15	16	19	18	18	18	21	27	0	1	1	10	2	10	3	3	3	1	4	3	17	11	8	11	2	5	6	9	16	13	13	18	23	25	24	20	21	25	28	31	1	1	2	1	3	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	2	1	1	2	2	2	2	1	2
65000	-220.407372009676237	-227.262859960635609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533029140335931	3	4	5	7	8	6	8	9	9	7	10	10	11	9	11	7	9	12	11	13	15	15	13	14	14	17	19	16	18	18	20	26	0	1	2	2	6	1	4	10	10	2	16	1	17	16	6	3	3	16	1	1	20	13	13	18	23	25	24	20	21	22	20	31	1	1	1	1	1	2	1	2	1	1	1	3	1	1	2	1	2	3	3	5	1	2	1	1	1	1	3	1	2	2	3	3
65500	-212.059421031695933	-218.914908982655305	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680249341193149	2	4	6	9	7	6	8	6	10	8	9	10	10	11	11	10	9	11	10	12	14	16	13	14	12	16	18	19	18	19	20	25	0	1	1	5	2	2	8	1	8	6	1	11	3	11	11	10	2	11	6	9	4	13	25	18	13	25	24	20	21	25	28	28	1	1	2	1	2	1	1	3	2	1	3	1	2	1	2	1	2	1	2	1	1	3	1	2	1	1	2	3	2	3	1	4
66000	-196.610499362123278	-203.465987313082650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585047431281952	2	4	7	8	9	6	8	9	10	8	9	10	12	11	13	10	10	11	10	12	14	15	14	15	15	17	19	18	18	16	21	26	0	1	1	6	10	1	1	10	10	6	10	10	14	1	14	11	3	10	6	9	3	13	13	18	23	25	24	20	21	23	28	28	1	1	2	1	1	2	2	1	1	2	1	1	1	4	2	1	2	2	2	1	2	1	1	2	1	1	2	4	2	2	2	3
66500	-218.911839896257362	-225.767327847216734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639549258450561	3	4	6	8	7	6	7	8	9	8	8	10	12	10	11	11	11	11	12	12	15	15	14	14	13	16	19	17	18	19	21	25	0	1	1	6	2	1	3	1	6	1	6	10	11	11	10	5	11	10	10	10	19	13	13	18	13	25	24	20	21	25	28	28	1	1	2	1	1	2	1	3	2	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	2	3	3	2	2	2	2
67000	-202.370750430372709	-209.226238381332081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728567079377159	3	4	5	8	9	5	9	10	10	7	10	11	11	11	12	9	11	12	8	12	15	15	13	14	14	16	19	18	17	19	22	26	0	1	1	10	19	1	10	1	2	1	16	8	8	11	4	10	10	8	6	10	9	23	13	18	23	25	24	20	21	23	28	31	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	2	3	1	3	2	2
67500	-216.748589549644066	-223.604077500603438	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520438013392283	3	4	6	8	7	7	7	9	10	8	10	10	12	9	12	11	10	10	11	12	13	15	14	13	13	17	19	17	19	19	22	26	0	1	1	6	2	1	1	10	10	3	6	10	10	3	10	10	3	5	6	10	10	13	13	18	13	25	24	20	10	23	28	31	1	1	2	1	1	2	1	1	1	2	1	1	2	1	3	1	3	2	2	2	2	2	1	2	1	2	2	3	6	2	2	2
68000	-216.980717057015283	-223.836205007974655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711228266687243	2	3	6	9	5	6	8	9	10	8	7	10	11	11	11	9	10	12	11	11	13	16	13	14	14	16	19	19	19	18	22	26	0	1	1	11	2	5	3	11	10	11	2	7	5	11	16	3	11	10	6	16	14	13	13	18	23	25	24	20	21	22	28	31	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	3	3	1	1	2	2	1	1	1	2	4	2	1	3	2
68500	-211.988872064519967	-218.844360015479339	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726751051709650	3	4	5	8	8	6	7	9	10	7	9	9	11	10	11	10	10	12	11	12	15	15	14	15	15	17	19	17	18	20	21	27	0	1	1	3	2	2	3	2	12	6	10	7	8	8	10	11	5	8	4	10	7	13	13	18	23	25	24	20	21	25	20	31	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	4	4	2	2	2	1	1	1	2	1	3	4	2
69000	-192.906229144885515	-199.761717095844887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637133118634169	2	3	7	9	8	6	8	9	10	7	8	10	11	9	11	9	11	11	11	13	14	15	13	13	14	17	19	17	19	17	22	24	0	1	1	1	6	1	3	1	10	1	2	8	8	11	8	3	8	10	8	8	8	23	13	18	23	25	24	20	21	23	28	31	1	1	3	3	1	2	1	4	1	2	3	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	3	2	2	1
69500	-221.995671262105247	-228.851159213064619	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708888889437980	3	4	5	8	7	6	9	8	9	7	10	9	10	11	11	11	11	11	10	13	12	15	13	14	15	16	20	18	17	17	22	27	0	1	1	10	2	1	3	10	10	3	5	10	7	10	6	12	7	3	6	10	7	23	13	18	23	25	24	20	21	25	28	31	1	1	1	1	1	1	2	1	1	1	1	1	1	3	3	1	2	4	2	3	2	1	2	2	1	1	2	2	3	1	2	3
70000	-216.132923742518727	-222.988411693478099	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488298242730104	2	3	6	9	9	7	9	7	9	8	9	10	11	10	12	10	11	12	11	11	14	14	13	14	15	17	17	18	17	18	21	25	0	1	1	10	2	1	10	1	6	6	10	2	9	11	1	1	5	16	6	8	10	13	13	18	13	23	24	20	21	22	20	31	1	1	2	1	2	2	1	3	2	1	1	2	1	1	6	4	1	1	2	2	3	2	2	2	2	2	2	3	1	3	5	2
70500	-233.732295465576726	-240.587783416536098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559966457888068	2	3	7	8	9	5	7	8	9	6	8	9	11	9	12	10	9	11	12	13	14	14	13	14	12	16	17	18	19	18	21	26	0	1	6	10	11	2	1	10	10	1	10	3	17	11	16	11	2	12	4	16	11	23	13	18	13	25	24	20	16	13	20	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	3	1	1	1	1	1	2	3	5	2	5	3
71000	-216.462448081537531	-223.317936032496902	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478146609716338	2	3	5	8	7	7	8	10	8	9	9	11	12	11	13	9	9	12	8	13	13	14	14	14	15	17	16	17	18	19	21	26	0	1	1	6	2	1	1	7	6	5	2	7	7	10	6	9	5	1	6	11	9	13	13	18	13	13	24	20	21	23	20	31	1	1	2	1	2	2	3	1	1	1	3	2	2	1	5	1	1	4	1	2	3	1	1	2	1	3	1	2	2	2	4	3
71500	-193.613242997430945	-200.468730948390316	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477551940715594	1	3	7	8	8	6	9	9	9	7	8	10	11	10	13	10	11	12	10	13	13	16	14	15	15	16	19	18	18	19	21	25	0	1	6	10	6	1	3	1	10	6	10	6	8	11	8	11	8	6	6	12	14	23	13	18	13	25	24	20	21	23	20	31	1	1	1	1	1	2	1	4	1	1	1	2	1	1	2	1	2	3	2	2	1	2	2	1	3	1	2	2	2	2	4	3
72000	-217.903740321825836	-224.759228272785208	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553841870741728	2	3	6	9	8	6	7	10	9	6	10	9	11	9	12	8	8	12	11	11	15	15	13	15	14	17	20	17	19	20	22	26	0	1	1	10	3	1	10	10	1	1	14	3	6	6	10	10	2	8	6	9	10	23	13	18	13	23	24	20	21	23	20	31	1	1	2	1	1	2	1	2	4	2	1	1	3	2	3	1	2	2	2	1	5	1	1	2	1	3	2	3	3	3	5	2
72500	-208.741686985223083	-215.597174936182455	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643997254801390	2	3	5	9	8	4	7	9	10	7	8	10	12	10	12	10	10	11	11	11	15	14	14	14	14	17	19	16	19	20	20	26	0	1	1	10	3	1	3	10	10	1	10	10	2	11	8	11	5	5	5	9	10	13	13	18	13	25	24	20	21	26	20	31	1	1	1	1	2	1	1	2	1	1	1	1	4	1	2	1	1	2	1	1	3	1	1	1	1	1	3	2	2	1	4	3
73000	-211.300069973124636	-218.155557924084007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580898529980068	3	4	7	8	7	7	8	9	9	6	8	10	12	9	11	10	10	12	10	13	14	16	13	14	14	17	18	19	18	19	20	26	0	1	10	1	10	1	3	6	1	1	10	10	4	4	10	11	4	7	4	10	6	13	13	18	23	25	24	20	21	22	20	31	1	1	1	3	1	2	1	2	3	1	1	1	2	1	3	1	1	2	2	4	4	2	1	1	1	1	2	2	2	2	4	2
73500	-204.750693171029752	-211.606181121989124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612784955762759	2	4	7	9	8	6	8	9	9	5	8	11	10	11	12	10	10	11	12	12	14	15	12	14	14	16	18	16	18	17	21	26	0	1	10	1	2	10	3	6	5	1	10	4	2	8	6	11	5	10	16	9	15	13	13	18	23	25	24	20	21	23	28	31	1	1	1	3	2	1	1	1	1	1	1	1	3	1	3	1	1	2	1	2	1	2	1	2	1	1	2	2	2	2	3	3
74000	-233.837697953158653	-240.693185904118025	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609709556606177	2	4	6	8	7	6	9	9	10	7	9	11	10	10	13	9	11	11	12	12	14	14	13	15	15	17	19	18	18	17	22	26	0	1	2	3	2	1	5	3	1	6	10	7	7	11	5	5	5	9	9	11	2	23	13	18	23	23	24	20	21	13	20	31	1	2	1	1	2	3	1	1	2	1	2	1	1	1	2	1	1	1	1	2	5	1	2	3	1	2	3	3	2	4	4	1
74500	-212.820589888687437	-219.676077839646808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524593873358089	3	4	6	7	7	5	8	8	9	5	8	11	11	9	12	10	11	11	11	12	15	16	13	14	15	17	19	18	18	20	22	27	0	1	1	10	2	1	3	1	4	1	10	9	9	1	6	14	5	5	10	9	6	23	13	18	23	25	24	20	21	22	28	31	1	1	1	1	2	1	1	2	2	1	1	1	1	2	4	1	2	3	3	2	5	2	1	2	1	1	2	2	1	1	2	2
75000	-221.794907232226336	-228.650395183185708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615590178082641	1	4	6	7	7	5	8	9	10	7	8	11	11	9	12	10	8	12	12	13	13	15	13	14	14	17	19	19	16	18	20	26	0	1	2	3	2	1	3	10	10	3	6	10	17	11	6	11	10	10	10	9	12	23	13	18	13	25	24	20	21	25	20	31	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	5	2	1	1	1	2	1	1	1	2	2	2	2	4	2
75500	-198.684685389739911	-205.540173340699283	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506588393211874	2	3	6	8	8	6	9	9	10	7	9	11	11	10	11	10	11	11	11	12	13	15	13	14	14	16	19	18	18	19	22	26	0	1	1	3	2	1	5	10	4	1	10	10	5	3	6	11	3	4	6	9	10	13	13	18	13	25	24	20	21	22	28	31	1	1	2	1	3	2	1	1	1	2	1	2	1	2	3	1	1	1	2	1	3	2	1	2	1	1	2	3	3	2	2	2
76000	-198.343273203045584	-205.198761154004956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575817270204328	2	4	6	8	8	6	9	9	9	7	10	10	11	10	12	9	10	11	11	12	14	16	13	14	14	16	18	18	18	19	21	26	0	1	2	3	1	1	3	10	6	3	6	10	5	6	6	2	2	6	16	9	6	13	13	18	23	25	24	20	21	25	28	31	1	1	1	2	4	2	2	1	1	1	2	1	1	2	2	2	2	2	1	2	3	3	1	2	1	1	2	4	2	2	2	2
76500	-192.868359421911606	-199.723847372870978	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628859595760600	2	4	6	8	8	6	8	9	8	8	9	10	11	11	12	11	10	11	9	13	14	15	13	14	15	15	19	17	18	20	20	26	0	1	1	2	2	1	3	10	6	3	10	8	17	11	10	11	2	5	6	9	8	23	13	18	23	23	24	20	21	25	20	31	1	1	2	3	2	2	1	1	1	1	1	1	1	1	2	1	3	2	1	3	2	1	1	2	1	1	2	2	2	2	4	2
