step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
15000	-608.126549474016542	-614.982037424975942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.291646202090594	2	1	2	6	5	7	8	4	8	7	9	8	9	11	9	10	10	10	11	12	8	12	9	10	12	11	11	10	10	16	14	9	11	12	14	13	12	14	13	11	13	15	14	13	15	16	14	15	14	16	13	17	15	15	15	16	17	16	17	18	21	17	19	19	21	19	20	19	21	20	22	24	22	22	23	23	23	22	25	22	25	24	24	25	24	27	27	28	27	32	33	2	0	2	2	3	5	2	3	1	3	5	10	4	12	10	1	10	9	11	18	8	4	9	21	19	18	17	1	15	11	16	2	11	10	17	4	18	7	7	1	1	18	2	26	20	11	41	3	25	2	3	11	4	23	8	7	1	31	20	45	27	42	1	3	29	62	0	25	12	22	18	10	54	25	1	30	69	34	2	2	1	75	71	50	54	63	76	67	2	49	9	1	1	1	3	1	1	5	1	3	3	3	1	1	2	1	5	2	1	1	2	2	5	1	1	1	1	1	4	1	3	3	6	1	2	1	4	1	3	2	4	6	3	5	1	1	4	1	7	1	6	6	2	4	3	4	4	4	1	2	1	4	1	7	10	6	1	1	2	7	4	8	7	3	5	11	3	1	4	13	9	12	1	1	4	3	3	2	4	12	15	8
15500	-560.911253933176340	-567.766741884135740	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.354789048063402	2	1	2	6	6	7	8	6	8	8	9	8	11	9	9	9	11	10	12	9	9	11	10	10	11	11	10	9	10	16	15	13	11	12	12	13	10	15	13	12	14	14	14	13	12	14	14	15	13	16	15	17	18	16	16	16	18	17	17	17	19	19	20	19	20	19	19	19	22	21	21	23	21	22	24	21	21	23	23	20	22	24	23	25	26	24	26	27	24	32	33	2	0	2	3	2	4	4	2	8	5	1	8	8	4	10	4	11	9	11	7	6	4	12	3	7	15	12	4	28	2	39	17	9	24	22	17	4	21	14	28	2	40	2	13	11	1	40	11	6	11	11	11	43	45	51	45	29	49	45	36	27	38	57	25	21	38	0	4	11	52	4	4	3	80	1	64	64	71	57	5	64	81	62	30	35	28	22	77	3	1	11	1	1	1	2	3	1	1	3	1	1	5	1	4	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	6	1	1	1	1	1	1	2	3	1	1	7	2	8	1	2	6	1	4	4	3	3	2	2	2	1	1	4	1	2	2	3	2	1	3	5	2	1	6	4	1	8	6	7	1	9	1	1	1	2	3	1	1	3	6	7	5	8	2	6	16	11
16000	-708.728098450459015	-715.583586401418415	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.327395278854733	2	0	1	5	6	7	9	5	7	8	10	8	11	10	9	9	8	7	12	12	9	11	10	9	11	11	10	10	10	16	15	13	11	12	14	13	13	14	13	12	11	15	14	14	13	16	14	13	16	17	13	16	17	15	14	18	16	17	18	18	21	20	20	19	21	19	19	19	22	21	20	24	22	22	22	23	22	22	23	22	24	23	23	26	24	27	27	29	28	30	35	2	0	2	3	2	4	4	2	4	4	6	5	18	10	6	4	1	8	12	28	6	3	12	6	23	10	17	3	17	35	19	28	28	4	18	20	24	20	27	4	24	48	13	19	26	25	41	1	55	10	10	38	3	40	34	58	1	1	19	14	12	59	35	3	49	18	0	5	53	48	2	63	3	44	4	42	35	27	9	62	58	67	37	83	63	74	31	69	79	2	65	1	1	1	2	3	1	3	2	1	2	1	1	2	1	2	4	2	1	2	1	1	5	1	1	1	2	1	4	1	2	1	1	1	3	2	1	2	1	1	3	1	2	2	1	1	3	1	4	1	6	4	1	9	2	2	1	4	7	3	4	8	2	5	8	3	5	1	6	2	4	10	2	8	4	6	5	4	6	10	1	4	2	5	1	3	3	6	3	2	16	9
16500	-764.042665480977917	-770.898153431937317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.314745936795314	2	0	2	5	5	6	8	6	8	7	9	8	11	8	8	9	10	9	12	11	10	11	10	10	11	11	11	10	11	15	14	12	12	13	15	14	12	13	13	13	13	13	13	14	13	15	12	14	16	17	15	17	16	16	16	16	17	17	18	18	20	18	20	20	21	20	19	18	22	19	20	23	19	22	22	23	24	23	25	22	25	23	23	25	24	28	26	28	28	31	34	2	0	2	2	1	3	1	1	5	6	10	8	4	4	4	4	9	4	3	23	10	6	7	5	3	2	28	1	11	4	32	10	11	21	48	19	12	18	8	3	24	14	3	37	3	23	7	1	19	2	3	38	3	17	26	48	9	12	37	56	9	7	9	25	42	35	0	9	65	49	68	52	21	64	67	49	58	11	57	64	73	62	39	85	57	37	65	63	31	2	9	1	1	1	2	1	2	4	3	2	1	1	1	3	1	1	2	2	2	4	1	1	2	1	2	5	6	1	5	1	4	2	2	2	1	1	1	2	2	3	5	2	2	3	1	5	2	2	5	3	6	7	2	8	3	3	1	3	5	3	1	6	3	6	5	4	3	1	5	1	2	1	3	4	1	1	3	4	5	4	1	4	2	4	1	3	8	3	4	10	13	7
17000	-664.445162142426511	-671.300650093385912	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.317707856728737	2	0	2	4	5	7	8	6	9	8	9	8	10	9	9	10	8	11	11	11	8	11	9	11	8	11	9	10	10	15	15	11	12	12	14	14	12	14	13	12	11	15	14	13	14	15	15	14	15	16	16	18	17	16	15	18	18	16	19	18	19	19	20	20	20	20	21	19	21	21	20	21	21	22	23	22	23	22	24	24	24	24	24	25	26	25	26	28	27	31	34	2	0	2	3	1	4	5	2	21	6	8	3	2	10	4	10	4	23	1	17	3	12	8	21	3	3	25	10	4	4	7	12	23	1	22	14	10	41	41	12	2	18	2	21	1	9	18	25	26	29	49	29	12	37	33	43	2	27	23	24	3	12	24	3	30	52	0	31	12	59	31	46	62	11	58	34	69	54	49	65	3	71	65	64	72	2	62	13	19	12	86	1	1	1	1	2	2	1	2	1	1	2	3	5	1	3	1	2	1	4	2	3	1	1	1	4	4	1	1	5	6	4	2	1	3	2	2	2	2	1	3	4	2	5	3	6	5	2	3	2	3	1	3	4	1	2	2	7	4	3	3	8	4	4	8	2	1	1	1	8	2	3	5	1	7	4	6	1	3	4	4	10	2	2	2	2	12	2	8	13	10	7
17500	-581.109975845383929	-587.965463796343329	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.278142615448359	2	1	2	5	4	7	8	6	7	6	9	9	11	7	9	9	10	8	11	10	8	11	9	11	10	10	10	11	11	16	14	12	10	12	15	14	12	15	13	13	11	14	14	11	14	16	15	14	15	16	15	17	15	16	16	18	19	17	17	18	21	19	19	21	20	19	21	18	22	19	21	23	20	21	24	23	24	23	22	24	25	24	23	26	22	28	27	27	27	29	35	2	0	2	1	3	3	1	1	5	5	2	4	11	4	10	9	3	2	10	23	10	20	3	6	7	21	10	3	3	2	23	27	4	1	39	9	21	37	41	11	1	41	3	23	12	3	6	11	28	47	33	1	23	42	29	55	44	34	45	49	2	55	1	33	56	52	0	19	11	21	21	55	45	17	56	53	66	67	57	3	65	72	56	76	36	10	79	54	57	85	30	1	1	1	1	2	2	2	2	1	1	6	2	2	1	2	1	3	4	4	1	1	1	3	2	1	1	3	3	4	8	3	1	3	4	1	4	2	2	1	3	3	1	7	1	3	7	3	3	2	1	4	6	2	1	2	1	4	3	1	2	9	2	9	7	2	1	1	2	6	6	7	3	3	5	3	3	2	1	1	10	3	1	3	2	3	12	2	6	4	4	7
18000	-759.546153372440244	-766.401641323399645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.287226621101032	2	0	2	6	3	6	7	5	6	8	9	8	10	9	9	8	10	10	11	11	8	10	11	10	11	9	10	9	11	14	14	12	12	11	14	12	12	11	13	12	13	14	14	12	14	15	14	15	15	16	16	17	17	17	15	16	16	17	18	17	20	19	20	20	20	19	20	19	21	20	21	22	22	21	25	21	21	23	24	23	24	24	21	26	25	28	25	28	27	32	35	2	0	2	3	3	2	2	1	5	6	21	6	1	3	5	3	11	9	10	12	9	6	17	9	2	4	8	3	11	1	32	23	15	26	14	23	22	16	10	3	1	40	24	10	1	33	32	1	10	30	42	39	2	37	33	20	2	13	1	42	38	20	35	20	19	44	0	27	9	66	45	3	25	30	36	45	45	51	72	55	65	76	46	79	40	1	29	71	1	86	70	1	1	1	2	1	4	3	2	2	1	1	1	5	2	2	3	1	3	2	2	1	3	1	2	4	1	4	4	1	6	1	1	2	1	3	1	1	2	2	6	5	1	2	2	5	2	1	4	4	1	2	1	11	3	2	1	6	2	7	2	6	4	3	8	5	4	1	3	6	1	2	9	5	4	11	3	3	2	1	4	2	1	2	1	9	12	5	3	9	1	11
18500	-650.574616831887283	-657.430104782846684	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.294406866860054	2	1	2	5	5	6	9	7	8	8	10	7	10	10	7	9	10	11	11	11	9	11	10	10	12	12	9	10	10	15	14	12	10	13	14	13	11	14	12	11	13	15	14	12	13	15	13	14	14	16	14	18	16	15	15	17	17	16	19	19	17	18	19	21	22	19	21	19	22	22	22	22	21	21	25	22	23	22	24	23	25	25	23	23	25	27	27	28	28	30	32	2	0	2	2	1	3	10	4	8	3	6	4	3	10	2	10	3	21	33	5	9	10	10	7	12	4	8	10	5	11	14	3	16	4	45	18	15	44	7	1	11	41	20	10	10	35	32	15	7	12	2	10	3	18	49	11	2	26	49	37	1	1	4	50	53	35	0	38	3	57	56	57	45	19	12	35	36	48	52	4	31	60	52	63	24	3	68	87	57	79	2	1	1	1	1	2	2	1	1	1	4	2	1	3	1	4	1	4	1	1	3	1	2	1	1	3	4	1	1	2	3	2	5	1	3	1	1	3	1	2	3	1	1	2	2	2	1	1	4	3	7	7	5	6	2	1	3	8	1	3	4	6	10	7	3	4	2	1	3	11	2	3	2	3	5	11	5	3	4	3	7	5	2	2	3	9	13	3	1	6	2	14
19000	-739.247274468499654	-746.102762419459054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.284348290026695	2	0	2	5	4	8	7	6	8	8	9	9	10	11	9	8	9	10	11	12	9	11	10	10	12	11	10	10	10	16	14	13	12	12	14	13	13	14	12	12	13	14	15	13	12	15	13	13	15	16	15	17	17	16	14	18	18	17	18	17	19	18	18	20	21	18	21	19	21	21	21	23	20	22	23	24	24	21	24	21	24	23	23	25	25	27	26	28	27	31	34	2	0	2	5	1	2	2	2	3	8	16	3	8	3	2	2	3	12	12	21	10	9	9	16	23	12	17	4	12	39	22	1	9	2	23	33	2	25	29	12	11	13	27	33	29	55	22	12	34	40	3	32	2	36	23	41	23	28	42	34	24	9	54	6	68	46	0	6	12	49	20	36	50	41	27	80	66	25	18	44	12	56	62	76	23	15	78	70	33	47	34	1	1	1	1	1	5	3	4	2	1	1	4	2	4	5	3	3	1	1	2	1	2	1	1	1	2	1	3	1	2	2	5	1	8	2	1	6	1	2	2	2	2	4	1	1	1	2	2	1	3	7	3	7	2	2	3	4	5	2	2	5	4	1	8	1	2	1	3	8	3	4	6	2	4	5	2	4	5	10	7	7	3	4	1	11	6	3	3	6	11	10
19500	-549.727757379497120	-556.583245330456521	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.302480880540084	2	1	2	6	5	7	7	6	9	7	9	8	11	10	9	9	10	11	11	12	7	11	10	10	10	10	10	10	9	14	14	13	12	12	14	13	13	15	13	12	12	15	15	13	15	15	15	15	14	16	16	16	18	16	15	18	17	18	19	19	21	17	19	19	22	19	21	20	21	20	22	21	21	21	24	23	24	23	25	24	24	25	24	23	26	27	24	27	28	31	33	2	0	2	3	2	4	4	2	10	3	7	5	3	10	10	3	2	16	7	10	4	29	4	16	4	4	15	12	7	12	5	10	23	10	27	33	1	31	14	1	3	41	10	19	9	9	3	10	4	3	2	4	35	31	13	25	40	51	3	62	3	35	36	25	23	29	0	51	47	46	35	49	58	58	49	74	35	20	20	12	58	76	64	56	57	35	70	9	78	49	90	1	1	1	1	2	1	1	3	2	2	1	1	2	2	1	4	3	1	1	3	1	1	3	1	2	2	1	1	1	4	4	2	1	3	3	1	6	1	1	4	6	2	5	1	3	3	6	5	6	8	9	7	2	1	2	4	4	1	9	1	9	1	3	5	5	4	1	3	4	3	4	2	2	1	4	1	4	5	4	7	3	1	2	3	6	8	3	8	2	6	1
20000	-518.861368235993268	-525.716856186952668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.316785975919788	1	0	2	5	6	7	6	6	8	8	8	8	10	10	7	9	10	10	11	11	9	12	11	10	10	11	10	10	10	15	13	12	11	13	14	13	12	14	13	12	14	11	14	13	14	16	14	12	14	16	15	18	17	16	15	17	17	17	19	18	21	19	19	18	22	18	21	19	22	22	22	23	22	21	25	23	22	23	23	23	24	24	24	25	24	27	26	28	27	30	34	2	0	1	3	3	1	1	2	6	1	3	8	10	11	4	1	5	11	10	1	1	9	29	9	9	6	5	3	5	3	20	29	9	20	26	11	21	26	14	20	11	24	11	20	23	11	33	29	18	1	1	36	11	28	49	13	2	47	29	47	11	1	52	26	56	34	0	26	4	74	20	35	44	34	42	68	64	69	57	3	71	71	50	54	3	36	11	69	21	86	90	1	1	1	1	3	4	2	3	1	4	3	1	1	1	1	5	2	1	2	6	4	2	1	2	2	2	2	3	3	6	1	1	2	1	1	2	1	1	2	1	5	1	3	1	1	6	2	1	2	7	5	4	5	2	1	3	9	1	4	2	8	8	1	4	3	2	1	3	7	1	3	4	5	4	9	2	3	1	2	8	1	1	5	4	9	8	8	4	6	2	2
20500	-601.875762537990454	-608.731250488949854	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.404807268460007	2	0	1	6	5	7	8	6	8	9	8	8	10	11	9	9	10	11	8	11	8	11	9	9	12	11	10	8	10	15	15	13	10	12	15	13	11	13	13	9	13	14	13	13	14	15	14	15	14	16	15	17	17	16	16	18	17	17	18	18	21	19	20	20	19	18	20	19	18	21	22	21	21	22	24	23	24	22	25	24	22	24	24	26	26	26	25	28	27	30	33	2	0	2	1	1	2	1	1	4	9	4	4	9	23	21	4	10	12	3	23	3	1	5	5	9	4	9	3	24	2	14	33	8	9	33	7	27	18	25	1	10	18	21	33	12	4	34	36	22	9	4	36	18	41	35	57	36	30	35	26	11	15	47	66	30	50	0	66	21	55	39	28	2	22	67	57	34	72	57	62	4	78	81	31	31	72	50	39	85	85	90	1	1	1	2	2	3	2	1	1	1	2	1	2	1	1	1	1	1	3	1	4	3	3	2	1	3	1	4	1	6	3	1	2	2	2	4	1	1	1	3	2	2	2	1	3	4	1	2	2	4	4	3	3	1	1	1	1	1	1	4	8	5	4	1	2	1	1	1	5	2	5	7	9	6	2	3	7	1	7	3	7	1	1	5	5	2	4	7	1	2	1
21000	-563.608599144931077	-570.464087095890477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.313338518369760	2	1	2	4	6	7	7	6	8	9	9	7	10	10	9	9	10	11	11	11	9	11	10	10	11	11	8	11	10	15	13	13	12	13	14	13	11	12	13	12	13	13	14	14	13	16	14	14	13	15	14	15	16	17	15	16	18	17	18	17	20	20	20	21	22	19	19	19	22	21	22	23	21	23	24	23	23	22	24	23	24	24	24	25	26	26	26	28	27	32	34	2	0	2	2	3	3	2	1	4	5	8	3	1	2	4	12	4	24	9	7	7	2	6	6	2	24	7	12	21	12	37	4	6	7	6	22	10	24	16	3	12	11	2	42	10	12	6	3	12	25	3	33	29	52	21	35	20	8	1	55	2	25	49	20	53	31	0	60	53	56	2	36	21	46	67	18	50	48	12	23	10	78	61	49	60	10	74	59	79	79	90	1	1	1	2	2	3	3	2	2	1	2	2	4	4	3	1	2	1	2	2	1	4	2	2	4	1	1	2	1	3	1	4	3	3	3	1	1	1	3	5	4	2	5	1	3	3	4	5	4	2	4	1	5	1	3	1	4	5	6	1	8	4	5	3	3	4	1	1	3	2	10	5	5	3	3	5	5	4	8	7	7	1	1	6	5	6	1	5	1	5	1
21500	-604.237065888945267	-611.092553839904667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.247822041365945	2	0	2	6	5	7	9	6	8	9	10	8	9	7	10	10	11	10	11	11	9	11	10	9	11	12	10	11	11	16	15	10	12	10	13	13	11	14	13	11	13	14	13	14	15	15	13	15	15	17	14	16	16	15	15	17	16	17	19	18	20	18	19	19	21	18	21	19	20	22	21	24	22	22	24	23	23	22	23	21	24	25	23	25	25	27	26	27	27	32	33	2	0	2	1	1	1	4	3	14	12	6	6	2	4	6	4	14	14	6	16	2	3	12	8	21	27	3	21	32	4	33	3	11	1	18	10	21	28	22	4	1	43	27	41	27	10	23	51	26	1	4	27	44	44	39	11	27	25	27	23	21	4	21	27	7	40	0	60	1	71	2	22	68	66	67	67	54	38	4	64	1	72	26	66	44	27	76	26	55	5	90	1	1	1	1	2	2	2	2	1	1	2	1	3	1	2	3	2	2	2	1	5	5	1	1	2	1	4	1	1	5	1	4	1	3	2	2	1	2	1	1	6	1	1	1	2	4	1	1	2	6	5	3	1	1	1	3	3	3	5	3	4	5	5	4	6	5	1	1	6	1	11	6	2	2	2	1	4	4	9	1	10	1	5	4	4	8	1	8	3	13	1
22000	-602.559900785773607	-609.415388736733007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.298523105148435	2	1	2	5	4	7	7	7	7	9	9	9	9	10	9	6	10	10	11	12	8	11	11	10	10	10	10	9	11	15	13	12	12	13	13	13	9	14	13	12	12	14	12	14	14	15	14	13	15	15	16	14	16	16	13	17	18	18	19	17	20	19	18	20	19	18	20	19	22	22	22	24	21	20	25	23	24	22	24	23	24	24	23	24	22	28	26	28	26	31	34	2	0	2	3	3	1	1	1	3	7	5	7	4	3	4	3	2	6	7	26	4	14	21	37	3	9	8	2	5	15	9	17	11	9	29	33	4	40	17	1	2	7	3	18	3	55	19	18	21	9	35	40	1	45	12	33	4	51	1	34	1	55	42	18	54	46	0	26	74	62	40	54	66	59	67	59	61	49	38	64	9	60	24	21	4	85	70	77	59	4	63	1	1	1	1	1	2	3	3	2	2	3	1	1	3	2	2	4	2	2	1	1	1	2	1	4	2	1	3	3	2	2	1	2	3	1	1	2	1	1	5	4	3	4	1	5	1	1	1	4	4	2	1	6	1	2	4	6	1	9	2	8	3	2	5	1	2	1	5	1	2	9	5	1	1	3	3	2	3	5	1	11	3	5	9	6	4	2	2	7	11	9
22500	-537.042309238584608	-543.897797189544008	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.362927135036392	1	0	2	6	4	7	7	6	9	8	8	8	9	10	8	9	10	10	12	11	9	9	9	10	12	11	10	10	11	14	15	12	10	12	14	13	12	14	12	12	13	14	14	13	13	15	14	15	14	16	14	18	16	13	16	18	18	17	19	19	20	19	19	19	20	20	20	19	22	21	22	24	21	21	23	22	23	22	25	23	23	23	23	26	24	27	26	29	28	29	35	2	0	2	5	3	2	3	1	7	8	2	4	1	4	2	2	11	11	11	2	12	2	15	6	11	4	5	11	14	11	51	1	15	3	37	34	14	33	4	2	11	29	3	40	20	1	33	11	54	19	1	1	11	6	31	54	3	30	27	51	8	34	49	19	33	50	0	20	13	48	62	20	38	66	3	18	46	30	40	68	27	60	63	49	2	3	85	85	27	3	85	1	1	1	1	2	4	2	3	1	1	4	1	5	1	5	5	1	1	2	7	1	4	1	2	3	3	4	1	1	3	1	4	1	5	1	1	1	2	2	5	3	2	8	1	1	4	2	4	1	2	6	10	3	4	1	2	6	2	4	3	6	2	2	3	6	2	1	4	6	4	1	10	3	1	11	5	4	5	6	1	7	1	3	5	13	10	1	2	9	11	6
23000	-586.434079638148091	-593.289567589107492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.322557411751696	2	0	1	5	6	7	8	6	9	8	8	8	10	9	9	9	11	11	12	11	7	11	11	9	10	11	10	10	10	15	13	13	11	12	14	13	12	12	13	12	12	15	14	13	14	16	15	15	16	16	15	15	14	16	15	16	19	17	18	18	18	19	20	21	18	19	19	19	20	22	21	22	19	21	25	21	23	23	23	22	24	23	21	25	24	27	26	28	27	31	34	2	0	2	2	3	4	4	4	21	6	4	4	4	12	4	1	28	9	12	5	5	4	21	10	2	11	2	4	10	23	18	18	9	3	18	37	27	29	19	12	11	32	12	10	9	27	39	4	42	7	31	11	13	48	20	47	4	31	2	43	33	11	38	19	18	43	0	18	67	61	18	9	21	34	1	46	62	46	33	33	21	65	50	79	2	1	35	61	3	89	89	1	1	1	3	3	1	2	1	1	1	1	2	4	1	2	3	1	1	2	2	1	3	2	1	5	3	5	3	1	2	2	1	1	6	2	1	1	1	1	3	2	1	3	2	2	3	1	6	1	4	1	5	2	1	3	1	9	2	10	2	2	8	5	5	2	2	1	4	1	2	2	7	6	5	12	2	2	3	4	3	11	1	3	1	11	9	6	5	7	2	5
23500	-673.425466802166170	-680.280954753125570	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.330640259130105	1	0	2	6	5	7	8	6	7	9	10	8	11	10	10	9	10	10	11	9	8	12	11	11	12	11	10	9	11	15	14	13	11	12	14	14	11	14	14	12	13	14	13	12	12	16	13	15	15	16	16	17	16	16	16	18	18	18	18	18	20	19	19	21	22	20	21	18	21	21	21	23	21	22	24	23	24	21	24	23	24	24	21	24	25	27	26	27	27	29	35	2	0	2	3	3	1	3	2	5	7	8	4	3	20	2	4	10	20	12	12	8	27	28	1	24	3	1	1	7	1	34	9	20	2	17	16	3	37	20	15	20	6	12	20	4	21	21	27	43	9	2	15	1	17	30	31	15	36	9	44	24	27	18	46	51	58	0	36	21	56	3	57	36	64	12	63	34	27	27	62	24	30	44	42	11	27	82	81	4	85	90	1	1	1	2	2	2	2	3	1	1	2	2	4	1	5	2	1	1	2	1	1	1	1	4	1	4	5	4	2	7	1	4	2	6	2	3	5	2	2	1	3	5	3	1	3	4	3	2	1	3	6	4	8	4	1	2	4	1	4	3	4	3	3	3	2	1	1	2	10	2	10	2	4	1	9	2	8	5	7	2	8	5	6	5	4	6	1	1	11	2	5
24000	-529.725446069152326	-536.580934020111727	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.328058892317108	2	1	2	5	4	5	8	7	8	8	7	8	11	8	10	10	10	11	9	11	9	12	10	10	11	11	10	10	10	16	14	13	9	12	15	14	13	15	13	12	12	13	15	13	13	13	15	12	15	15	14	17	18	17	15	18	19	18	17	19	21	19	19	20	20	16	20	18	19	21	21	23	20	23	23	23	21	21	21	23	24	23	22	25	25	27	27	28	27	32	34	2	0	2	3	3	2	2	4	4	4	3	4	29	5	10	12	1	11	4	21	5	1	19	7	2	21	7	3	1	9	25	1	14	7	13	26	4	5	14	3	29	16	9	26	4	29	17	29	9	22	21	28	9	40	26	66	29	44	11	45	67	68	32	54	32	51	0	22	4	44	3	9	36	77	4	54	51	20	40	60	10	53	64	64	63	63	60	72	27	86	90	1	1	1	1	1	1	3	1	1	2	2	1	1	2	2	2	4	1	2	1	3	6	1	1	4	1	2	5	5	5	1	6	1	3	2	1	4	4	2	4	1	1	5	1	4	2	2	1	4	1	2	4	5	2	2	1	4	2	4	2	1	1	3	1	3	1	1	3	6	4	8	5	2	1	10	3	4	4	7	3	7	3	1	2	3	4	3	3	9	2	1
24500	-619.688173070046560	-626.543661021005960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.309980090979978	2	1	2	6	6	6	8	5	8	8	10	8	9	10	9	9	10	10	12	11	10	11	11	11	11	12	9	10	8	14	13	13	11	10	14	13	13	14	13	12	12	14	15	10	15	15	15	14	13	16	16	17	16	15	15	18	15	17	15	18	21	20	20	18	21	18	21	19	19	21	21	23	22	23	23	23	23	22	23	24	25	25	23	26	25	27	25	28	24	30	33	2	0	2	8	2	2	3	2	3	5	7	3	8	6	1	1	15	29	34	15	4	1	4	16	3	11	12	2	8	49	19	28	34	1	26	22	44	23	28	27	15	22	2	12	36	31	23	7	2	26	7	27	2	23	21	52	2	18	25	22	49	34	52	51	13	30	0	33	1	22	66	48	49	62	43	70	62	23	2	64	59	89	64	67	77	89	70	63	3	3	90	1	1	1	1	2	2	3	2	3	1	1	2	2	2	3	3	1	1	1	1	3	4	4	1	5	1	1	3	2	1	1	2	1	4	1	1	2	2	2	3	2	2	6	1	2	1	2	3	7	2	5	3	6	2	3	1	5	4	1	4	4	6	2	1	5	3	1	5	8	4	2	8	6	2	3	2	2	5	10	2	9	1	2	2	2	2	3	5	13	10	2
